orf	hap a | growth (lag phase) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (exponential growth rate) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (stationary phase cell density) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (lag phase) | standard | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (exponential growth rate) | standard | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (stationary phase cell density) | standard | minimal complete | Warringer J~Blomberg A, 2003
YBL010C	0.027434930205345154	0.1873733550310135	0.15486471354961395	0.1871146485209465	-0.040388621389865875	-0.05930158495903015
YBL011W	0.1571982204914093	0.09167943894863129	-0.07164701074361801	0.14123717695474625	-0.03469139616936445	0.0009394343942403793
YBL012C	-0.33134499192237854	0.27130478620529175	-0.31505128741264343	-0.04372861050069332	-0.16677069664001465	-0.005269964225590229
YBL013W	-0.18802644312381744	0.12469863891601562	-0.09074676036834717	-0.006034065969288349	-0.04607757180929184	0.13147847540676594
YBL015W	-0.17458508908748627	0.21499958634376526	-0.03324446082115173	0.22211965918540955	-0.019246146082878113	-0.034591829404234886
YBL016W	-0.10777100920677185	0.1944693773984909	-0.02966705523431301	0.12444336712360382	-0.06020089238882065	0.08928381279110909
YBL017C	-0.07109865546226501	0.20665594935417175	-0.0149186160415411	0.13518019020557404	-0.04843849316239357	-0.12444493174552917
YBL019W	0.03297262638807297	0.08494967222213745	0.04093914479017258	0.22137019783258438	-0.010313160018995404	0.07702116295695305
YBL021C	-0.3607409596443176	0.23560264706611633	-0.0038824789226055145	-0.45469069480895996	-0.16206447780132294	-0.224406860768795
YBL022C	-0.4349994957447052	0.21282151341438293	0.10155152529478073	0.03068778943270445	-0.1858862191438675	-0.24637515097856522
YBL024W	-0.19023796916007996	-0.5526299476623535	0.4810830354690552	-1.1249669790267944	-0.22238007932901382	-0.4810830354690552
YBL025W	0.11913110315799713	0.15732885897159576	-0.06540530174970627	-0.8063753545284271	-0.4920274466276169	-0.024863335536792874
YBL027W	-0.07698370516300201	0.2971966564655304	-0.049950871616601944	0.08173426985740662	-0.2658737748861313	0.05363047169521451
YBL028C	-0.2044442594051361	0.17128244042396545	0.056048985570669174	0.174858920276165	-0.004155029135290533	-0.011953719425946474
YBL029W	-0.03925371542572975	0.1290282905101776	0.08429044485092163	0.24345293641090393	0.028864343650639057	-0.06819716840982437
YBL031W	-0.08406293392181396	0.07802409678697586	0.06355281919240952	0.060772611759603024	-0.015151533763855696	-0.07407607231289148
YBL032W	-0.13120460510253906	0.20655593276023865	0.08120125532150269	0.19085241854190826	0.009458805434405804	-0.02044629119336605
YBL033C	-0.24159470200538635	0.28958287835121155	-0.138262540102005	-0.008914701640605927	-0.0751885175704956	0.021574400831013918
YBL036C	-0.387862890958786	0.13601277768611908	0.038188379257917404	0.16768647730350494	-0.022511748829856515	0.030049574561417103
YBL037W	-0.30741313099861145	0.12958252429962158	0.053377892822027206	0.32665306329727173	-0.01101918425410986	-0.037886787205934525
YBL038W	-0.23823389410972595	0.2635400593280792	-0.024240605533123016	-0.08311539143323898	-0.20992131531238556	-0.03480579052120447
YBL039C	0.054244399070739746	0.2178272306919098	0.0058843526057899	0.1379026398062706	-0.06479078717529774	-0.0021146396175026894
YBL042C	0.08550182729959488	0.18836256861686707	0.04254224896430969	0.21606320142745972	-0.014009630074724555	-0.006403940846212208
YBL043W	0.03987608850002289	0.12778189778327942	0.13458533585071564	0.1181778721511364	-0.005847937893122435	-0.04328606743365526
YBL044W	-0.2551490068435669	0.23975032567977905	0.06442628800868988	-0.21211227774620056	-0.32765746116638184	-0.06971517577767372
YBL045C	-0.07331440597772598	0.21458591520786285	-0.13672254979610443	-0.1426539048552513	-0.14728468656539917	-0.022702516987919807
YBL046W	0.22783005237579346	0.10929150879383087	0.04213588684797287	0.19555627554655075	0.013493642210960388	4.431232810020447e-06
YBL047C	0.12730717658996582	0.11188957840204239	-0.10663948208093643	-0.1154908649623394	-0.09585542604327202	-0.032552147342357785
YBL048W	0.19774754345417023	0.0813780426979065	-5.861751560587436e-05	0.22336740046739578	-0.01791066862642765	0.07740207761526108
YBL049W	0.17408335208892822	0.07477665692567825	0.05010467767715454	0.24008596688508987	-0.018718527629971504	-0.07393632084131241
YBL051C	0.5575671792030334	0.05729309096932411	0.02114921621978283	0.022830489091575146	-0.0717961098998785	-0.08358910866081715
YBL052C	0.4392620921134949	0.0008054732461459935	0.013995066285133362	0.20483636856079102	0.010620530461892486	-0.020747501403093338
YBL053W	0.28267139196395874	0.0953536257147789	-0.10562101751565933	0.13329840824007988	0.005839820951223373	0.10129562392830849
YBL054W	0.3042445480823517	0.046930763870477676	0.055685944855213165	0.11500592529773712	0.0232303598895669	-0.04251397494226694
YBL055C	-0.026028897613286972	0.17402750253677368	0.018481502309441566	0.08963007479906082	-0.03248452115803957	-0.014457350596785545
YBL056W	0.37900838255882263	0.030701488256454468	0.46867483854293823	0.00011054053902626038	-0.02396833710372448	-0.3984369970858097
YBL057C	0.17001642286777496	0.04025217890739441	-0.026058394461870193	0.11438114196062088	0.011956202797591686	0.011232935125008225
YBL058W	2.231182336807251	0.8255779147148132	0.028031274676322937	-2.0052210092544556	-0.6798950135707855	
YBL059W	0.31933149695396423	-0.03366626426577568	-0.0030293376184999943	0.1547829695045948	0.017656786367297173	-0.01684280368499458
YBL060W	0.4253528118133545	-0.002235905034467578	0.07425085455179214	0.17834541946649551	0.020460240077227354	-0.03181246295571327
YBL061C	-0.10318966954946518	0.19563764333724976	-0.02796955220401287	0.18767961114645004	-0.02206104714423418	0.05871444498188794
YBL062W	-0.02681080251932144	0.1657910794019699	0.05308326706290245	0.2040633261203766	-0.02785768499597907	0.011969463783316314
YBL063W	0.18958015739917755	0.15206186473369598	0.019086915999650955	0.2361452430486679	-0.02658998966217041	0.00667282659560442
YBL064C	0.17137300968170166	0.14704999327659607	0.07989540696144104	0.18524102121591568	-0.057531191036105156	-0.019078344106674194
YBL065W	-0.8558701872825623	0.12077964097261429	0.9972133636474609	0.5089905858039856	-0.09619468450546265	-1.0720763206481934
YBL066C	0.1628984808921814	0.15118099749088287	0.07058773189783096	0.18387657403945923	-0.05529674515128136	-0.04913324676454067
YBL067C	0.05033059045672417	0.21004736423492432	0.15316712856292725	0.47603023052215576	-0.1154940016567707	-0.048588951118290424
YBL068W	0.10152581334114075	0.08402546495199203	0.07031651586294174	0.18069449067115784	-0.046985138207674026	-0.024097483605146408
YBL069W	0.24596194922924042	0.08504127711057663	-0.01034163311123848	0.25250624865293503	-0.011023687198758125	0.012759287841618061
YBL070C	0.32813313603401184	0.06951120495796204	0.023248909041285515	0.19291213154792786	-0.03425010200589895	-0.04036621656268835
YBL071C	-0.07715392112731934	0.15715226531028748	0.0725538358092308	0.04524717666208744	-0.09461532533168793	-0.045831099152565
YBL072C	-0.008486824110150337	0.38878169655799866	0.03935795649886131	0.029536007903516293	-0.3226526975631714	0.008584103547036648
YBL075C	-0.026068903505802155	0.15621870756149292	0.07215647399425507	0.23062186688184738	-0.004344704299001023	-0.007536469027400017
YBL078C	-0.21643126010894775	0.19425375759601593	0.1296101212501526	0.03809519950300455	-0.028501790016889572	-0.12125598639249802
YBL079W	-0.12098463624715805	0.35793647170066833	-0.001214467454701662	0.14038636907935143	-0.38042765855789185	-0.07059717178344727
YBL080C	-0.10991649329662323	0.22534263134002686	-0.01633504405617714	-0.22134869545698166	-0.26712313294410706	-0.04031822085380554
YBL081W	-0.08587173372507095	0.17288245260715485	0.01077937614172697	0.2524240091443062	-0.049530403688549995	-0.035781290382146835
YBL082C	0.054174333810806274	0.1798737645149231	-0.003697749227285385	0.020337874069809914	-0.019248501863330603	0.07599022053182125
YBL083C	0.0789172425866127	0.18193913996219635	-0.06301600486040115	0.0028585774125531316	-0.0105785490013659	-0.013029740191996098
YBL085W	-0.13376978039741516	0.12452079355716705	0.1265867054462433	0.18965547904372215	-0.013301989063620567	-0.0610960777848959
YBL086C	0.17387709021568298	0.09058430790901184	0.06807205080986023	0.12814442440867424	0.0158458286896348	-0.004486018791794777
YBL087C	0.22210995852947235	0.17561113834381104	0.07885091006755829	0.12366177886724472	-0.11833177506923676	0.004458124749362469
YBL088C	0.11908136308193207	0.08241118490695953	0.013465240597724915	0.048263780190609396	-0.013552526477724314	0.04556890297681093
YBL089W	-0.016245095059275627	0.14643694460391998	0.0475405752658844	0.05584423337131739	-0.07328042387962341	-0.006455037742853165
YBL090W	-0.02870539389550686	0.18380433320999146	-0.0037069765385240316	-0.32661648094654083	-0.2786438837647438	-0.06627977266907692
YBL091C	0.48100993037223816	0.006299910601228476	0.009643853642046452	-0.7633503675460815	0.004371207673102617	0.02723166160285473
YBL091C-A	0.06529675424098969	0.042589593678712845	0.08213343471288681	0.02900156006217003	-0.013194599654525518	-0.09343648049980402
YBL093C	2.146013021469116	0.8312369585037231	0.0771898403763771	-2.1895108222961426	-0.7748051732778549	
YBL094C	0.08533865213394165	0.0136862862855196	0.18775472044944763	-0.31096936762332916	-0.10068319737911224	-0.3558338060975075
YBL095W	0.0961778312921524	-0.016293831169605255	0.17425954341888428	-0.511999249458313	-0.03692885674536228	-0.2006715163588524
YBL096C	0.020177988335490227	0.16098622977733612	-0.15820467472076416	-0.06382659450173378	-0.04155895486474037	-0.0286884312517941
YBL098W	0.09594564884901047	0.1617070734500885	0.004305959213525057	0.2111671268939972	0.006368313916027546	-0.038973722606897354
YBL099W	0.17188696563243866	0.016290606930851936	0.08693494647741318	-0.5320540070533752	-0.1420198157429695	-0.11207066010683775
YBL100C	-0.004096521995961666	0.10994172096252441	-0.19225715100765228	-0.5069960653781891	-0.2308080494403839	0.010951995849609375
YBL101C	0.18568868935108185	0.10401437431573868	0.07465213537216187	0.16389504820108414	0.0015285341069102287	0.02319386601448059
YBL102W	0.22892352938652039	0.08879055827856064	0.09938374161720276	0.09231681749224663	-0.0132135633029975	-0.005016107344999909
YBL103C	-1.1646836996078491	0.4155418574810028		0.37404774874448776	-0.9442693889141083	
YBL104C	0.07595813274383545	0.07537803053855896	0.1361812949180603	0.10224233195185661	0.024693847633898258	-0.08409448340535164
YBL106C	0.12937712669372559	0.04526183009147644	-0.026136208325624466	-0.048210857436060905	0.020574082154780626	0.008149119559675455
YBL107C	0.3556515574455261	0.0806545838713646	0.08561302721500397	0.21275383979082108	-0.004564028000459075	-0.1171088763512671
YBR001C	0.3500083088874817	0.05137151852250099	0.07651226967573166	0.21647322922945023	-0.002158576622605324	-0.1335005620494485
YBR003W	-0.12868182361125946	0.11788296699523926	-0.03291410207748413	-0.12424123659729958	-0.1323115974664688	-0.15038639307022095
YBR005W	0.30459025502204895	0.04949040338397026	0.06353805959224701	0.188733272254467	-0.03554176725447178	-0.0736625175923109
YBR006W	-0.006025845184922218	0.049072109162807465	0.0907367467880249	0.03971952386200428	-0.05067284777760506	0.004963344894349575
YBR007C	0.10763876140117645	0.051253654062747955	0.09235024452209473	0.1025661937892437	-0.029590999707579613	-0.008074616082012653
YBR008C	0.07601407915353775	0.09643279016017914	0.08645395934581757	0.2590423822402954	-0.030455095693469048	-0.07865160889923573
YBR009C	0.15666340291500092	0.12579846382141113	0.11447595059871674	0.22236093133687973	-0.06122788414359093	-0.1230200077407062
YBR010W	0.28008419275283813	0.11014559119939804	0.06208193674683571	0.15612705796957016	-0.018572376109659672	-0.03030909178778529
YBR012C	0.10416017472743988	0.02260337583720684	0.05611380562186241	-0.1229282058775425	-0.027422945946455002	-0.0900051947683096
YBR013C	-0.309028297662735	0.006526981480419636	-0.028312109410762787	0.12584572657942772	-0.007874342394643463	0.006724185775965452
YBR014C	-0.3522190451622009	0.03026418760418892	0.022425241768360138	0.1899065524339676	0.02116648992523551	-0.03299109824001789
YBR015C	-0.25162985920906067	0.05291770026087761	0.14999225735664368	0.21985937654972076	-0.0025960602797567844	-0.15125577244907618
YBR016W	-0.21577444672584534	-0.030013613402843475	0.12193916738033295	0.11898912116885185	0.05615860689431429	-0.11829039361327887
YBR018C	-0.20235134661197662	0.019163308665156364	0.06053520739078522	0.17111645638942719	0.02474623080343008	0.0034814071841537952
YBR019C	-0.2667407989501953	0.007002419792115688	-0.049048442393541336	0.17122481763362885	0.028847872279584408	0.013503479131031781
YBR020W	-0.19065025448799133	0.010620866902172565	0.037257030606269836	-0.025090742856264114	0.023979476653039455	-0.061578406020998955
YBR021W	0.20488601922988892	0.10813069343566895	-0.07249835878610611	-0.41530391573905945	-0.06743326364085078	0.08378526009619236
YBR022W	-0.16613563895225525	0.018404319882392883	0.01598403789103031	0.21116012334823608	0.00027108751237392426	-0.020913702435791492
YBR023C	-0.33092373609542847	0.014413838274776936	0.05329328030347824	0.19967161118984222	0.020292996428906918	-0.03563994471915066
YBR024W	-0.14599376916885376	0.056770209223032	0.07708995044231415	0.016252313274890184	0.015097706345841289	-0.041121480986475945
YBR025C	-0.22977608442306519	0.07023391127586365	0.17237906157970428	0.10151014104485512	-0.07784600183367729	-0.14740270376205444
YBR026C	0.11073101311922073	0.09385509788990021	0.29404017329216003	-0.29835040867328644	-0.13888689875602722	-0.2847413420677185
YBR027C	-0.21768714487552643	0.01712282933294773	-0.006444924045354128	0.12468568608164787	0.03944113478064537	0.01962184300646186
YBR028C	-0.01568078249692917	0.0452372170984745	-0.0008203412871807814	-0.02825968572869897	-0.010929119773209095	0.014419900719076395
YBR030W	-0.28655505180358887	-0.015374602749943733	0.02334020286798477	0.226829431951046	0.026732240803539753	0.009457818232476711
YBR031W	-0.1800609529018402	0.038900651037693024	-0.027617638930678368	-0.0030804937705397606	-0.04698128625750542	0.020241231424733996
YBR032W	-0.2290029078722	0.03956347331404686	0.0743069052696228	0.15589752793312073	-0.0008531417697668076	-0.043495186138898134
YBR033W	-0.16117486357688904	0.008476662449538708	-0.14820466935634613	0.1431976854801178	-0.013215234968811274	0.11963498219847679
YBR034C	-0.5079123973846436	0.008034273982048035	-0.019673693925142288	0.1016157940030098	0.013190618366934359	0.028190160810481757
YBR035C	-0.6838042140007019	0.09114041179418564	-0.17677542567253113	0.2252136766910553	-0.07478012517094612	0.1519174873828888
YBR036C	-0.19444534182548523	0.07723608613014221	0.08490431308746338	0.13810377195477486	-0.004055769881233573	-0.14775120466947556
YBR037C	-0.1059190109372139	0.16075290739536285	0.17543865740299225	-0.10587838292121887	-0.1417248696088791	-0.2501438111066818
YBR040W	-0.07871633023023605	0.05212327465415001	0.0502566397190094	-0.027651172247715294	0.015109409694559872	-0.04249489773064852
YBR041W	0.21872065961360931	-0.12590382993221283	-0.08150339871644974	-0.09181804209947586	-0.06148550473153591	0.0746754752472043
YBR042C	-0.112146757543087	-0.0768192708492279	-0.09142845869064331	0.14409445971250534	-0.007888655381975695	0.07327443361282349
YBR043C	-0.08476119488477707	-0.031605325639247894	0.00027503189630806446	0.16056888550519943	0.02570976223796606	0.024699004366993904
YBR044C	1.618290901184082	0.3793790340423584	-0.06959317624568939	-1.799428403377533	-0.3187681585550308	
YBR045C	-0.19972573220729828	0.05667868256568909	-0.0193304605782032	-0.008806821424514055	-0.004677146032918245	0.03273934405297041
YBR046C	-0.2834686040878296	0.004214398097246885	0.017070768401026726	0.09646101668477058	0.01970090949907899	0.01264722179621458
YBR047W	-0.06923764944076538	0.07968971133232117	0.1573251187801361	0.03398421313613653	-0.02247162815183401	-0.15465202927589417
YBR048W	0.03425348550081253	0.13245214521884918	0.22626027464866638	-0.15086063742637634	-0.17804908752441406	-0.18008273094892502
YBR050C	0.43422335386276245	0.0952562764286995	0.030404243618249893	-0.5260257869958878	-0.06719888187944889	0.019967327127233148
YBR051W	-0.245278462767601	0.024765145033597946	0.03795201703906059	0.1798778474330902	0.0022784321263316087	-0.018752893898636103
YBR052C	-0.07946284115314484	0.022506913170218468	-0.0018876009853556752	0.08807622268795967	-0.008636851445771754	0.016560008632950485
YBR053C	-0.25670889019966125	-0.10841252654790878	-0.21622619032859802	0.10695438832044601	-0.00938482693163678	0.014136625919491053
YBR054W	0.006454446353018284	-0.030624685809016228	-0.022162867709994316	0.14133009314537048	-0.004541922942735255	0.03284598048776388
YBR056W	-0.056127503514289856	-0.038946595042943954	-0.022966952994465828	0.13226891309022903	-0.004001082954346202	0.011913709109649062
YBR056W-A	-0.4646136462688446	-0.037021245807409286	-0.011271062307059765	0.08730478957295418	0.017141693737357855	-0.00996563577791676
YBR057C	-0.1302332729101181	0.06240227073431015	0.005816926248371601	-0.23739603906869888	-0.03778495313599706	-0.1212448887526989
YBR058C	-0.034090399742126465	0.0784829780459404	0.10138265043497086	-0.12689244747161865	-0.029454991221427917	-0.12159636989235878
YBR061C	-0.0033918204717338085	-0.09915892034769058	0.14491884410381317	0.02985208574682474	-0.033725032582879066	-0.2985885590314865
YBR062C	-0.1344292312860489	0.026708737015724182	0.05140618979930878	-0.0094058932736516	-0.015193144557997584	-0.04667015001177788
