orf	het | loss of heterozygosity at MAT locus (diploid mating) | standard | YPD + G418 [200 ug/ml] | Hoffert KM~Strome ED, 2019
YAR031W	-0.39393895544026264
YAR035C-A	0.25068842618925846
YAR035W	0.5730021170040189
YAR042W	-0.1790631615637555
YAR047C	-0.07162526462550209
YAR050W	-0.7162526462550232
YBL001C	0.25068842618925846
YBL002W	0.8953158078187795
YBL003C	0.5730021170040189
YBL004W	-0.07162526462550209
YBL005W	0.8953158078187795
YBL006C	-0.39393895544026264
YBL007C	0.25068842618925846
YBL008W	-0.07162526462550209
YBL008W-A	-0.07162526462550209
YBL009W	-0.7162526462550232
YBL010C	0.5730021170040189
YBL011W	-0.07162526462550209
YBL012C	0.25068842618925846
YBL013W	-0.39393895544026264
YBL014C	-0.07162526462550209
YBL015W	0.5730021170040189
YBL016W	-0.07162526462550209
YBL017C	-0.07162526462550209
YBL018C	0.25068842618925846
YBL019W	-0.39393895544026264
YBL020W	0.25068842618925846
YBL021C	3.7961390251516245
YBL022C	0.5730021170040189
YBL023C	3.1515116435221033
YBL024W	0.25068842618925846
YBL025W	0.25068842618925846
YBL026W	0.25068842618925846
YBL027W	-0.39393895544026264
YBL028C	0.8953158078187795
YBL029C-A	0.25068842618925846
YBL029W	0.25068842618925846
YBL030C	-0.07162526462550209
YBL031W	0.5730021170040189
YBL032W	3.4738253343368637
YBL033C	-0.39393895544026264
YBL034C	0.25068842618925846
YBL035C	0.25068842618925846
YBL036C	3.1515116435221033
YBL037W	1.21762949863354
YBL038W	-0.39393895544026264
YBL039C	0.5730021170040189
YBL039W-B	0.25068842618925846
YBL040C	0.25068842618925846
YBL041W	-0.7162526462550232
YBL042C	0.25068842618925846
YBL043W	-0.39393895544026264
YBL044W	0.5730021170040189
YBL045C	2.8291979527073425
YBL046W	-1.3608800278845443
YBL047C	-0.07162526462550209
YBL048W	-0.39393895544026264
YBL049W	-0.07162526462550209
YBL050W	-0.7162526462550232
YBL051C	-0.39393895544026264
YBL052C	-0.7162526462550232
YBL053W	1.21762949863354
YBL054W	-0.39393895544026264
YBL055C	-0.39393895544026264
YBL056W	0.5730021170040189
YBL057C	-0.07162526462550209
YBL058W	0.25068842618925846
YBL059W	0.8953158078187795
YBL060W	0.25068842618925846
YBL061C	1.862256880263061
YBL062W	-0.7162526462550232
YBL063W	0.25068842618925846
YBL064C	-0.39393895544026264
YBL065W	1.21762949863354
YBL066C	0.8953158078187795
YBL067C	-0.07162526462550209
YBL068W	0.25068842618925846
YBL069W	-0.7162526462550232
YBL070C	0.5730021170040189
YBL071C	-0.7162526462550232
YBL071C-B	-0.07162526462550209
YBL071W-A	-0.07162526462550209
YBL072C	0.5730021170040189
YBL073W	0.25068842618925846
YBL074C	-0.07162526462550209
YBL075C	1.862256880263061
YBL076C	-0.07162526462550209
YBL077W	3.1515116435221033
YBL078C	-0.07162526462550209
YBL079W	-0.07162526462550209
YBL080C	-0.7162526462550232
YBL081W	0.5730021170040189
YBL082C	0.5730021170040189
YBL083C	-0.07162526462550209
YBL084C	-0.07162526462550209
YBL085W	0.25068842618925846
YBL086C	0.5730021170040189
YBL087C	2.184570571077822
YBL088C	1.5399431894483007
YBL089W	-0.7162526462550232
YBL090W	-1.0385663370697837
YBL091C	3.1515116435221033
YBL091C-A	-0.23278211003288235
YBL092W	-0.07162526462550209
YBL093C	-0.07162526462550209
YBL094C	-0.07162526462550209
YBL095W	0.5730021170040189
YBL096C	-0.07162526462550209
YBL097W	-0.07162526462550209
YBL098W	-0.07162526462550209
YBL099W	-1.0385663370697837
YBL100C	2.506884261892582
YBL100W-C	-0.39393895544026264
YBL101C	2.184570571077822
YBL102W	0.25068842618925846
YBL103C	-1.0385663370697837
YBL104C	-0.07162526462550209
YBL105C	-0.07162526462550209
YBL106C	-0.39393895544026264
YBL107C	-0.39393895544026264
YBR001C	0.5730021170040189
YBR002C	-0.07162526462550209
YBR003W	0.25068842618925846
YBR004C	-0.39393895544026264
YBR005W	-0.07162526462550209
YBR006W	-0.07162526462550209
YBR007C	-0.07162526462550209
YBR008C	-0.39393895544026264
YBR009C	0.5730021170040189
YBR010W	0.5730021170040189
YBR011C	-0.39393895544026264
YBR012C	-0.7162526462550232
YBR013C	-0.7162526462550232
YBR014C	0.5730021170040189
YBR015C	-0.39393895544026264
YBR016W	-0.07162526462550209
YBR017C	1.5399431894483007
YBR018C	2.8291979527073425
YBR019C	-0.7162526462550232
YBR020W	-0.39393895544026264
YBR021W	0.25068842618925846
YBR022W	-0.07162526462550209
YBR023C	-0.7162526462550232
YBR024W	-0.7162526462550232
YBR025C	-0.07162526462550209
YBR026C	-0.07162526462550209
YBR027C	1.21762949863354
YBR028C	0.5730021170040189
YBR029C	-1.0385663370697837
YBR030W	-0.07162526462550209
YBR031W	0.25068842618925846
YBR032W	-0.7162526462550232
YBR033W	-0.07162526462550209
YBR034C	-0.07162526462550209
YBR035C	-0.39393895544026264
YBR036C	-0.07162526462550209
YBR037C	0.5730021170040189
YBR038W	-0.07162526462550209
YBR039W	0.8953158078187795
YBR040W	0.8953158078187795
YBR041W	0.8953158078187795
YBR042C	-0.39393895544026264
YBR043C	-0.7162526462550232
YBR044C	-0.07162526462550209
YBR045C	0.5730021170040189
YBR046C	-0.07162526462550209
YBR047W	-0.07162526462550209
YBR048W	-0.07162526462550209
YBR049C	0.25068842618925846
YBR050C	1.5399431894483007
YBR051W	1.862256880263061
YBR052C	-0.07162526462550209
YBR053C	-0.07162526462550209
YBR054W	0.5730021170040189
YBR055C	0.25068842618925846
YBR056W	0.25068842618925846
YBR056W-A	0.25068842618925846
YBR057C	0.25068842618925846
YBR058C	0.5730021170040189
YBR058C-A	0.25068842618925846
YBR059C	0.25068842618925846
YBR060C	0.5730021170040189
YBR061C	-0.07162526462550209
YBR062C	0.08953158078187817
YBR063C	-0.07162526462550209
YBR064W	0.5730021170040189
YBR065C	-0.39393895544026264
YBR066C	-0.39393895544026264
YBR067C	-0.39393895544026264
YBR068C	-0.07162526462550209
YBR069C	0.5730021170040189
YBR070C	0.8953158078187795
YBR071W	-0.07162526462550209
YBR072C-A	-0.7162526462550232
YBR072W	0.5730021170040189
YBR073W	1.5399431894483007
YBR074W	0.14325052925100504
YBR076W	-0.39393895544026264
YBR077C	0.25068842618925846
YBR078W	-0.07162526462550209
YBR079C	-0.39393895544026264
YBR080C	0.25068842618925846
YBR081C	-0.7162526462550232
YBR082C	-0.07162526462550209
YBR083W	0.25068842618925846
YBR084C-A	-0.07162526462550209
YBR085C-A	-0.07162526462550209
YBR085W	-0.7162526462550232
YBR087W	0.08953158078187817
YBR088C	-0.07162526462550209
YBR089C-A	-0.07162526462550209
YBR089W	1.21762949863354
YBR090C	-0.39393895544026264
YBR091C	-0.7162526462550232
YBR092C	-1.0385663370697837
YBR093C	-0.7162526462550232
YBR094W	-0.39393895544026264
YBR095C	-0.7162526462550232
YBR096W	4.118452715966384
YBR097W	2.184570571077822
YBR098W	-0.3133605327365725
YBR099C	-0.07162526462550209
YBR101C	-0.7162526462550232
YBR102C	-0.07162526462550209
YBR103W	0.25068842618925846
YBR104W	-0.39393895544026264
YBR105C	2.023413725670441
YBR106W	0.5730021170040189
YBR107C	3.1515116435221033
YBR108W	-0.39393895544026264
YBR109C	-0.39393895544026264
YBR110W	-1.3608800278845443
YBR111C	-0.7162526462550232
YBR111W-A	-0.07162526462550209
YBR112C	-0.39393895544026264
YBR113W	0.25068842618925846
YBR114W	-0.07162526462550209
YBR115C	-0.7162526462550232
YBR116C	0.25068842618925846
YBR117C	0.5730021170040189
YBR118W	-0.39393895544026264
YBR119W	-0.39393895544026264
YBR120C	-0.07162526462550209
YBR121C	-0.07162526462550209
YBR122C	-0.39393895544026264
YBR123C	0.25068842618925846
YBR124W	-0.07162526462550209
YBR125C	-0.07162526462550209
YBR126C	-0.39393895544026264
YBR127C	-0.39393895544026264
YBR128C	0.5730021170040189
YBR129C	0.5730021170040189
YBR130C	-0.39393895544026264
YBR131W	-0.39393895544026264
YBR132C	0.8953158078187795
YBR133C	1.7011000348556808
YBR134W	0.5730021170040189
YBR135W	2.506884261892582
YBR136W	-0.7162526462550232
YBR137W	3.7961390251516245
YBR138C	1.21762949863354
YBR139W	3.4738253343368637
YBR140C	0.25068842618925846
YBR141C	3.7961390251516245
YBR142W	-0.07162526462550209
YBR143C	-0.7162526462550232
YBR144C	3.1515116435221033
YBR145W	0.5730021170040189
YBR146W	0.25068842618925846
YBR147W	-0.39393895544026264
YBR148W	0.25068842618925846
YBR149W	0.25068842618925846
YBR150C	-0.07162526462550209
YBR151W	4.118452715966384
YBR152W	0.25068842618925846
YBR153W	-0.07162526462550209
YBR154C	0.25068842618925846
YBR155W	0.25068842618925846
YBR156C	-0.7162526462550232
YBR157C	-0.23278211003288235
YBR158W	-0.39393895544026264
YBR159W	-0.39393895544026264
YBR160W	-0.07162526462550209
YBR161W	0.25068842618925846
YBR162C	-0.07162526462550209
YBR162W-A	1.862256880263061
YBR163W	0.5730021170040189
YBR164C	-0.07162526462550209
YBR165W	2.8291979527073425
YBR166C	0.25068842618925846
YBR167C	-0.07162526462550209
YBR168W	-0.07162526462550209
YBR169C	3.1515116435221033
YBR170C	-0.07162526462550209
YBR171W	0.25068842618925846
YBR172C	-0.07162526462550209
YBR173C	0.25068842618925846
YBR174C	-1.0385663370697837
YBR175W	-0.39393895544026264
YBR176W	0.25068842618925846
YBR177C	-0.07162526462550209
YBR178W	-0.39393895544026264
YBR179C	-0.39393895544026264
YBR180W	1.21762949863354
YBR181C	0.5730021170040189
YBR182C	-0.07162526462550209
YBR182C-A	-0.07162526462550209
YBR183W	0.25068842618925846
YBR184W	0.8953158078187795
YBR185C	2.506884261892582
YBR186W	0.25068842618925846
YBR187W	0.25068842618925846
YBR188C	0.25068842618925846
YBR189W	-0.07162526462550209
YBR190W	0.25068842618925846
YBR191W	-0.07162526462550209
YBR192W	0.25068842618925846
YBR193C	0.25068842618925846
YBR194W	-0.07162526462550209
YBR195C	0.25068842618925846
YBR196C	0.8953158078187795
YBR196C-A	-0.07162526462550209
YBR196C-B	0.25068842618925846
YBR197C	0.5730021170040189
YBR198C	0.8953158078187795
YBR199W	0.25068842618925846
YBR200W	1.862256880263061
YBR200W-A	-0.39393895544026264
YBR201W	1.5399431894483007
YBR202W	0.5730021170040189
YBR203W	-0.07162526462550209
YBR204C	0.5730021170040189
YBR205W	0.5730021170040189
YBR206W	-0.07162526462550209
YBR207W	0.5730021170040189
YBR208C	-0.07162526462550209
YBR209W	-0.07162526462550209
YBR210W	0.25068842618925846
YBR211C	1.21762949863354
YBR212W	2.184570571077822
YBR213W	1.21762949863354
YBR214W	0.8953158078187795
YBR215W	0.25068842618925846
YBR216C	-0.39393895544026264
YBR217W	-0.07162526462550209
YBR218C	0.25068842618925846
YBR219C	-0.07162526462550209
YBR220C	-0.07162526462550209
YBR221C	-0.39393895544026264
YBR221W-A	-0.7162526462550232
YBR222C	-0.07162526462550209
YBR223C	-0.07162526462550209
YBR224W	0.25068842618925846
YBR225W	2.184570571077822
YBR226C	-0.07162526462550209
YBR227C	-0.7162526462550232
YBR228W	0.5730021170040189
YBR229C	0.25068842618925846
YBR230C	-0.07162526462550209
YBR230W-A	1.862256880263061
YBR231C	-0.7162526462550232
YBR232C	0.25068842618925846
YBR233W	0.5730021170040189
YBR233W-A	0.25068842618925846
YBR234C	3.4738253343368637
YBR235W	-0.07162526462550209
YBR236C	0.5730021170040189
YBR237W	0.8953158078187795
YBR238C	-0.39393895544026264
YBR239C	0.8953158078187795
YBR240C	0.25068842618925846
YBR241C	-0.07162526462550209
YBR242W	-0.39393895544026264
YBR243C	0.5730021170040189
YBR244W	0.25068842618925846
YBR245C	0.5730021170040189
YBR246W	0.25068842618925846
YBR247C	-0.07162526462550209
YBR248C	1.5399431894483007
YBR249C	0.5730021170040189
YBR250W	0.5730021170040189
YBR251W	1.862256880263061
YBR252W	0.25068842618925846
YBR253W	0.25068842618925846
YBR254C	4.118452715966384
YBR255W	0.8953158078187795
YBR256C	1.21762949863354
YBR257W	-0.39393895544026264
YBR258C	0.25068842618925846
YBR259W	2.506884261892582
YBR260C	-0.7162526462550232
YBR261C	-0.39393895544026264
YBR262C	-0.07162526462550209
YBR263W	0.25068842618925846
YBR264C	-0.07162526462550209
YBR265W	-0.39393895544026264
YBR266C	-0.39393895544026264
YBR267W	-0.07162526462550209
YBR268W	0.5730021170040189
YBR269C	2.506884261892582
YBR270C	0.25068842618925846
YBR271W	2.184570571077822
YBR272C	3.7961390251516245
YBR273C	1.5399431894483007
YBR274W	0.25068842618925846
YBR275C	-0.07162526462550209
YBR276C	-0.07162526462550209
YBR277C	-0.07162526462550209
YBR278W	-0.7162526462550232
YBR279W	-0.7162526462550232
YBR280C	-0.7162526462550232
YBR281C	-0.07162526462550209
YBR282W	0.25068842618925846
YBR283C	-0.07162526462550209
YBR284W	-0.07162526462550209
YBR285W	-0.07162526462550209
YBR286W	0.5730021170040189
YBR287W	-0.39393895544026264
YBR288C	-0.07162526462550209
YBR289W	-0.07162526462550209
YBR290W	-0.07162526462550209
YBR291C	-0.7162526462550232
YBR292C	-0.39393895544026264
YBR293W	0.25068842618925846
YBR294W	0.5730021170040189
YBR295W	-0.39393895544026264
YBR296C	0.25068842618925846
YBR296C-A	-0.07162526462550209
YBR297W	-0.39393895544026264
YBR298C	0.5730021170040189
YBR299W	-0.39393895544026264
YBR300C	-0.07162526462550209
YBR301W	-0.07162526462550209
YCL001W	-0.7162526462550232
YCL001W-A	-0.7162526462550232
YCL001W-B	0.25068842618925846
YCL002C	0.25068842618925846
YCL004W	0.25068842618925846
YCL005W	3.4738253343368637
YCL005W-A	0.5730021170040189
YCL007C	-0.07162526462550209
YCL008C	0.25068842618925846
YCL009C	0.25068842618925846
YCL010C	1.21762949863354
YCL011C	-0.39393895544026264
YCL012C	-0.7162526462550232
YCL014W	1.4325052925100468
YCL016C	-0.39393895544026264
YCL017C	0.8953158078187795
YCL021W-A	-0.39393895544026264
YCL022C	-0.07162526462550209
YCL023C	-0.7162526462550232
YCL024W	1.21762949863354
YCL025C	0.5730021170040189
YCL026C-A	3.1515116435221033
YCL026C-B	0.25068842618925846
YCL027W	0.25068842618925846
YCL028W	-0.07162526462550209
YCL029C	0.25068842618925846
YCL030C	1.5399431894483007
YCL031C	0.25068842618925846
YCL032W	0.5730021170040189
YCL033C	-0.07162526462550209
YCL034W	-0.07162526462550209
YCL035C	-0.07162526462550209
YCL036W	0.8953158078187795
YCL037C	0.25068842618925846
YCL038C	-0.39393895544026264
YCL039W	-0.07162526462550209
YCL040W	-0.7162526462550232
YCL041C	-0.5550958008476429
YCL042W	-0.07162526462550209
YCL043C	-1.3608800278845443
YCL044C	0.5730021170040189
YCL045C	-0.07162526462550209
YCL046W	1.21762949863354
YCL047C	0.25068842618925846
YCL048W	0.25068842618925846
YCL049C	0.25068842618925846
YCL050C	-0.07162526462550209
YCL051W	-0.7162526462550232
YCL052C	1.21762949863354
YCL054W	0.5730021170040189
YCL055W	-1.3608800278845443
YCL056C	-1.0385663370697837
YCL057C-A	-0.7162526462550232
YCL057W	0.25068842618925846
YCL058C	-0.7162526462550232
YCL059C	-0.39393895544026264
YCL061C	1.6473810863865543
YCL063W	0.25068842618925846
YCL064C	-0.7162526462550232
YCL069W	0.5730021170040189
YCL076W	-0.39393895544026264
YCR001W	0.8953158078187795
YCR002C	-0.07162526462550209
YCR003W	0.25068842618925846
YCR004C	0.5730021170040189
YCR005C	-0.7162526462550232
YCR006C	0.25068842618925846
YCR007C	1.5399431894483007
YCR008W	0.5730021170040189
YCR009C	-0.39393895544026264
YCR010C	1.5399431894483007
YCR011C	-0.7162526462550232
YCR012W	-0.23278211003288235
YCR013C	0.08953158078187817
YCR014C	-0.07162526462550209
YCR015C	-0.7162526462550232
YCR016W	-0.7162526462550232
YCR017C	0.8953158078187795
YCR019W	-0.39393895544026264
YCR020C	-0.07162526462550209
YCR020C-A	-0.39393895544026264
YCR020W-B	-1.6831937186993047
YCR021C	-0.39393895544026264
YCR022C	-0.7162526462550232
YCR023C	-0.07162526462550209
YCR024C	-0.39393895544026264
YCR024C-A	3.4738253343368637
YCR025C	1.5399431894483007
YCR026C	-1.3608800278845443
YCR027C	-0.39393895544026264
YCR028C	-0.07162526462550209
YCR028C-A	-1.0385663370697837
YCR030C	3.4738253343368637
YCR031C	-0.39393895544026264
YCR032W	3.4738253343368637
YCR033W	-0.7162526462550232
YCR034W	-0.39393895544026264
YCR035C	-1.6831937186993047
YCR036W	-1.0385663370697837
YCR037C	-1.6831937186993047
YCR043C	-1.3608800278845443
YCR044C	-2.0055074095140655
YCR045C	-1.6831937186993047
YCR046C	-1.6831937186993047
YCR047C	-1.6831937186993047
YCR048W	-0.39393895544026264
YCR049C	-0.39393895544026264
YCR050C	-0.39393895544026264
YCR051W	-1.3608800278845443
YCR052W	0.5730021170040189
YCR053W	-0.39393895544026264
YCR054C	-0.7162526462550232
YCR057C	-1.0385663370697837
YCR059C	-0.7162526462550232
YCR060W	-0.39393895544026264
YCR061W	-0.07162526462550209
YCR063W	-0.7162526462550232
YCR064C	-1.6831937186993047
YCR065W	-2.0055074095140655
YCR066W	-1.3608800278845443
YCR067C	-0.39393895544026264
YCR068W	-0.7162526462550232
YCR069W	3.1515116435221033
YCR071C	-1.0385663370697837
YCR072C	-1.6831937186993047
YCR073C	-0.7162526462550232
YCR073W-A	-1.0385663370697837
YCR075C	-0.39393895544026264
YCR075W-A	-0.7162526462550232
YCR076C	-1.0385663370697837
YCR077C	-0.7162526462550232
YCR079W	-0.7162526462550232
YCR081W	-1.3608800278845443
YCR082W	-1.0385663370697837
YCR083W	-0.7162526462550232
YCR084C	-0.39393895544026264
YCR085W	-0.7162526462550232
YCR086W	-1.0385663370697837
YCR087C-A	-0.7162526462550232
YCR087W	-0.39393895544026264
YCR088W	-1.0385663370697837
YCR089W	0.25068842618925846
YCR090C	-1.3608800278845443
YCR091W	-0.39393895544026264
YCR092C	-0.07162526462550209
YCR093W	-1.3608800278845443
YCR094W	-0.39393895544026264
YCR095C	0.5730021170040189
YCR095W-A	-1.0385663370697837
YCR098C	-0.7162526462550232
YCR099C	-1.6831937186993047
YCR100C	-0.7162526462550232
YCR101C	-1.0385663370697837
YCR102C	-1.3608800278845443
YCR102W-A	-1.3608800278845443
YCR105W	-0.39393895544026264
YCR106W	-1.0385663370697837
YCR107W	-0.39393895544026264
YDL001W	3.1515116435221033
YDL002C	0.25068842618925846
YDL003W	0.25068842618925846
YDL004W	-0.07162526462550209
YDL005C	0.8953158078187795
YDL006W	0.25068842618925846
YDL007W	0.5730021170040189
YDL008W	-0.07162526462550209
YDL009C	-0.07162526462550209
YDL010W	0.8953158078187795
YDL011C	1.862256880263061
YDL012C	1.5399431894483007
YDL013W	2.8291979527073425
YDL014W	0.25068842618925846
YDL015C	3.4738253343368637
YDL016C	1.5399431894483007
YDL017W	0.5730021170040189
YDL018C	2.184570571077822
YDL019C	1.21762949863354
YDL020C	0.25068842618925846
YDL021W	-0.39393895544026264
YDL022W	0.5730021170040189
YDL023C	-0.07162526462550209
YDL024C	0.5730021170040189
YDL025C	-1.0385663370697837
YDL026W	-0.5550958008476429
YDL027C	-0.07162526462550209
YDL028C	3.4738253343368637
YDL029W	-0.07162526462550209
YDL030W	1.21762949863354
YDL031W	0.5730021170040189
YDL032W	0.25068842618925846
YDL033C	-0.07162526462550209
YDL034W	-0.39393895544026264
YDL035C	-0.39393895544026264
YDL036C	0.25068842618925846
YDL037C	-1.0385663370697837
YDL039C	-0.39393895544026264
YDL040C	1.862256880263061
YDL041W	-0.07162526462550209
YDL042C	2.506884261892582
YDL043C	0.25068842618925846
YDL044C	0.25068842618925846
YDL045C	-0.39393895544026264
YDL045W-A	-0.39393895544026264
YDL046W	-0.39393895544026264
YDL047W	-0.07162526462550209
YDL048C	-0.39393895544026264
YDL049C	0.8953158078187795
YDL050C	-0.07162526462550209
YDL051W	-0.7162526462550232
YDL052C	-0.39393895544026264
YDL053C	-0.07162526462550209
YDL054C	1.21762949863354
YDL055C	2.8291979527073425
YDL056W	0.5730021170040189
YDL057W	-0.39393895544026264
YDL058W	-0.39393895544026264
YDL059C	-0.39393895544026264
YDL060W	-0.7162526462550232
YDL061C	0.25068842618925846
YDL062W	0.8953158078187795
YDL063C	3.4738253343368637
YDL064W	-0.07162526462550209
YDL065C	0.25068842618925846
YDL066W	0.25068842618925846
YDL067C	1.862256880263061
YDL068W	0.25068842618925846
YDL069C	0.5730021170040189
YDL070W	0.25068842618925846
YDL071C	-0.39393895544026264
YDL072C	-0.39393895544026264
YDL073W	-0.39393895544026264
YDL074C	-0.39393895544026264
YDL075W	-0.7162526462550232
YDL076C	-0.39393895544026264
YDL077C	1.21762949863354
YDL078C	-0.39393895544026264
YDL079C	1.21762949863354
YDL080C	-0.7162526462550232
YDL081C	0.5730021170040189
YDL082W	0.25068842618925846
YDL083C	-0.39393895544026264
YDL084W	-0.7162526462550232
YDL085C-A	1.862256880263061
YDL085W	-0.07162526462550209
YDL086W	-0.7162526462550232
YDL087C	-0.7162526462550232
YDL088C	-0.07162526462550209
YDL089W	0.25068842618925846
YDL090C	-0.07162526462550209
YDL091C	-0.39393895544026264
YDL092W	-0.07162526462550209
YDL093W	-0.07162526462550209
YDL094C	-0.07162526462550209
YDL095W	-0.39393895544026264
YDL096C	0.25068842618925846
YDL097C	2.506884261892582
YDL098C	2.506884261892582
YDL099W	-0.39393895544026264
YDL100C	-0.07162526462550209
YDL101C	-0.07162526462550209
YDL102W	-0.7162526462550232
YDL103C	-0.07162526462550209
YDL104C	2.506884261892582
YDL105W	-0.39393895544026264
YDL106C	-0.07162526462550209
YDL107W	-0.39393895544026264
YDL108W	-0.07162526462550209
YDL109C	0.5730021170040189
YDL110C	0.5730021170040189
YDL111C	0.8953158078187795
YDL112W	-0.07162526462550209
YDL113C	-0.7162526462550232
YDL114W	-0.7162526462550232
YDL115C	-0.07162526462550209
YDL116W	1.862256880263061
YDL117W	0.25068842618925846
YDL118W	0.25068842618925846
YDL119C	2.184570571077822
YDL120W	0.25068842618925846
YDL121C	-0.39393895544026264
YDL122W	1.5399431894483007
YDL123W	0.8953158078187795
YDL124W	-0.39393895544026264
YDL125C	0.8953158078187795
YDL126C	0.25068842618925846
YDL127W	-0.7162526462550232
YDL128W	0.25068842618925846
YDL129W	-0.07162526462550209
YDL130W	0.5730021170040189
YDL130W-A	-0.7162526462550232
YDL131W	0.8953158078187795
YDL132W	0.25068842618925846
YDL133C-A	-0.23278211003288235
YDL133W	-0.39393895544026264
YDL134C	2.506884261892582
YDL135C	-0.07162526462550209
YDL136W	-0.39393895544026264
YDL137W	1.21762949863354
YDL138W	3.1515116435221033
YDL139C	-0.39393895544026264
YDL140C	-0.7162526462550232
YDL141W	0.25068842618925846
YDL142C	0.5730021170040189
YDL143W	0.25068842618925846
YDL144C	0.5730021170040189
YDL145C	-0.39393895544026264
YDL146W	0.25068842618925846
YDL147W	0.25068842618925846
YDL148C	-0.7162526462550232
YDL149W	-0.39393895544026264
YDL150W	1.21762949863354
YDL151C	1.5399431894483007
YDL152W	2.184570571077822
YDL153C	-0.07162526462550209
YDL154W	2.184570571077822
YDL155W	1.862256880263061
YDL156W	0.5730021170040189
YDL157C	-0.07162526462550209
YDL158C	-0.07162526462550209
YDL159W	0.25068842618925846
YDL159W-A	-0.39393895544026264
YDL160C	-0.07162526462550209
YDL160C-A	-0.39393895544026264
YDL161W	0.25068842618925846
YDL162C	0.5730021170040189
YDL163W	0.25068842618925846
YDL164C	-0.07162526462550209
YDL165W	0.5730021170040189
YDL166C	3.4738253343368637
YDL167C	2.506884261892582
YDL168W	1.21762949863354
YDL169C	-0.39393895544026264
YDL170W	0.25068842618925846
YDL171C	-0.07162526462550209
YDL172C	-0.07162526462550209
YDL173W	-0.07162526462550209
YDL174C	-0.07162526462550209
YDL175C	-0.39393895544026264
YDL176W	-0.07162526462550209
YDL177C	0.5730021170040189
YDL178W	0.25068842618925846
YDL179W	-0.39393895544026264
YDL180W	-0.07162526462550209
YDL181W	3.7961390251516245
YDL182W	-0.39393895544026264
YDL183C	-0.07162526462550209
YDL184C	0.5730021170040189
YDL185W	-0.07162526462550209
YDL186W	0.25068842618925846
YDL187C	0.8953158078187795
YDL188C	-0.7162526462550232
YDL189W	-0.39393895544026264
YDL190C	0.5730021170040189
YDL191W	-0.07162526462550209
YDL192W	0.5730021170040189
YDL193W	1.5399431894483007
YDL194W	2.184570571077822
YDL195W	1.862256880263061
YDL196W	-0.39393895544026264
YDL197C	2.184570571077822
YDL198C	-0.07162526462550209
YDL199C	0.25068842618925846
YDL200C	0.5730021170040189
YDL201W	0.5730021170040189
YDL202W	2.184570571077822
YDL203C	2.506884261892582
YDL204W	-0.7162526462550232
YDL205C	0.25068842618925846
YDL206W	-0.39393895544026264
YDL207W	0.25068842618925846
YDL208W	0.25068842618925846
YDL209C	-0.07162526462550209
YDL210W	0.8953158078187795
YDL211C	3.1515116435221033
