orf	het | growth (relative abundance in pooled culture) | YPD+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPD [standard]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPD+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPD [standard]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPD+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPD+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPDGE (ethanol [2%], glucose [0.1%], glycerol [3%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPDGE (ethanol [2%], glucose [0.1%], glycerol [3%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPE (YPE [2%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPE (YPE [2%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPG+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPG+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPG+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPG+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPG [3%] | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPG [3%] | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPL (YPL [standard]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPL (YPL [standard]) | Steinmetz LM~Davis RW, 2002
YDR155C	-0.025679999999999925	-0.012464999999999948	-0.0011500000000000954	-0.005815000000000126		-0.011414999999999953		0.008260000000000156	0.000160000000000049	-0.011654999999999971	0.04130999999999996	-0.008415000000000061	-0.017960000000000087	-0.0043200000000001015		-0.010059999999999958
YDR156W	-0.024564999999999948	0.001574999999999993	-0.0066550000000000775	-0.02012499999999995	-0.019845000000000113	0.008305000000000007	-0.03140500000000013	0.10226000000000002	-0.05317499999999997	0.11766499999999991	-0.04503500000000005	0.10878500000000013	-0.04378499999999996	0.10953500000000016	0.005265000000000075	0.11736999999999997
YDR157W	0.007329999999999948	-0.0040799999999999725	-0.04249000000000014	-0.009079999999999977	-0.012790000000000079	0.022315000000000085	0.13796999999999993	0.03897499999999976	0.07765999999999984	0.027919999999999945	0.019630000000000036	0.02615999999999996	0.04359500000000005	0.0188600000000001	0.03793000000000002	0.031994999999999996
YDR158W	0.011970000000000036	-0.00015999999999993797	-0.011810000000000098	0.0034000000000000696	0.015399999999999858	0.020720000000000294	0.033339999999999925	0.05418500000000015	0.05664999999999987	0.023740000000000094	0.01597000000000004	0.02864	0.004410000000000025	0.017875000000000085	0.06817999999999991	0.053380000000000205
YDR159W	0.0070550000000002555	-0.027364999999999973	-0.008815000000000017	-0.147065	-0.02159499999999981	0.037065000000000126	-0.029924999999999757	0.08515500000000009	0.009455000000000213	0.0032850000000000934	0.014855000000000063	0.04600499999999996	0.009660000000000224	-0.021210000000000062	-0.006124999999999714	0.012499999999999956
YDR160W	-0.0014850000000001806		0.017944999999999878		-0.020925000000000082		-0.03745500000000013		-0.002115000000000089		0.016204999999999803		-0.00399000000000016		-0.028695000000000137	
YDR161W	0.0042199999999998905	0.024929999999999897	0.005809999999999871	0.032829999999999915	0.00990000000000002	0.06645499999999993	0.04355999999999982	0.13948000000000005	0.008800000000000141	0.04393999999999998	0.00017000000000000348	0.03707999999999989	-0.00023499999999998522	0.07982	0.05279999999999996	0.18989999999999996
YDR162C	0.003954999999999931	0.004075000000000051	-0.004334999999999978	-0.02617499999999995	-0.0065749999999999975	-0.07489999999999997	-0.015835000000000043	-0.21345999999999998	-0.00973500000000005	-0.12182499999999985	-0.013955000000000162	-0.17381499999999994	-0.021924999999999972	-0.15884999999999994	-0.01564500000000013	-0.11774499999999999
YDR163W	0.016464999999999952	-0.00411499999999998	0.010524999999999896	0.00916500000000009	0.008324999999999805	0.012750000000000039	0.0254049999999999	0.04752000000000001	0.0584849999999999	0.02686500000000014	0.05105499999999985	0.02550500000000011	0.038209999999999855	0.006785000000000041	0.047294999999999865	0.03548499999999999
YDR164C	0.024969999999999937		0.016049999999999676		-0.01055000000000017		-0.01607000000000014		0.0037199999999999456		0.00018999999999991246		-0.008645000000000125		-0.004270000000000107	
YDR165W	-0.013824999999999754	-0.002695000000000114	-0.0375249999999997	0.006564999999999932	0.022355000000000125	0.015635000000000066	0.016115000000000324	0.059779999999999944	-0.007774999999999643	0.056395000000000195	-0.04369499999999982	0.040525000000000144	-0.009199999999999875	0.04135500000000003	0.05141500000000021	0.050425000000000164
YDR166C	-0.031605000000000105		0.013965000000000005		0.00444499999999981		0.04590499999999986		-0.015514999999999946		0.005944999999999867		-0.0007850000000000357		0.054954999999999865	
YDR167W	-0.019260000000000055		-0.010050000000000114		0.021120000000000028		0.018549999999999844		-0.003650000000000153		-0.0042600000000001526		-0.009670000000000067		0.040119999999999933	
YDR168W	0.03174499999999991		0.020264999999999977		-0.0006350000000000522		-0.003874999999999962		0.023274999999999935		0.01737500000000014		-0.003314999999999957		0.0028049999999999464	
YDR169C	0.014255000000000129	0.008525000000000116	0.007585000000000175	0.005325000000000024	0.002155000000000129	0.010940000000000172	0.039995000000000225	0.0011550000000002392	0.002774999999999972	0.020095000000000196	-0.005014999999999992	0.020485000000000086	-0.011114999999999764	-0.010509999999999797	0.03522500000000006	0.0022050000000002346
YDR170C	-0.00034000000000000696		-0.0041599999999999415		-0.0025999999999999357		0.006410000000000027		-0.009599999999999831		-0.014599999999999946		-0.02342500000000003		0.010620000000000074	
YDR171W	-0.015494999999999814	-0.0032799999999999496	0.02163500000000007	0.0012799999999999478	0.014434999999999976	0.02259499999999992	0.07420500000000008	0.05310000000000015	0.019215000000000204	0.023980000000000112	0.008455000000000101	0.023330000000000073	-0.0009099999999999664	0.007540000000000102	0.0711250000000001	0.03293999999999997
YDR172W	-0.006470000000000198		0.01574999999999971		-0.022030000000000216		-0.015200000000000324		-0.016240000000000254		-0.009070000000000134		-0.011445000000000372		0.0022999999999997467	
YDR173C	-0.021700000000000053	-0.00572499999999998	-0.014359999999999928	-0.03724499999999997	0.00283000000000011	-0.030445000000000055	-0.021770000000000067	0.07596999999999998	-0.007290000000000019	0.11737500000000001	-0.008040000000000047	0.13944499999999993	-0.023519999999999985	0.14804499999999998	0.0015600000000000058	0.13885999999999987
YDR174W	-0.02527500000000016	-0.04194500000000012	0.01831500000000008	-0.0433150000000001	0.012624999999999886	0.11331999999999987	0.06461500000000009	0.28735999999999984	0.0017249999999999766	0.26106499999999977	0.010615000000000041	0.25363499999999983	-0.008909999999999973	0.2671699999999999	0.07359500000000008	0.2979749999999999
YDR175C	0.010039999999999827	-0.04161999999999988	0.01859999999999995	-0.04752999999999996	-0.03261000000000014	-0.05274999999999985	-0.11478	-0.21355499999999994	-0.11950000000000005	-0.3586899999999999	-0.10879000000000005	-0.38415999999999995	-0.09348000000000012	-0.1990249999999999	-0.10765000000000013	-0.13666999999999985
YDR176W	0.004055000000000364	-0.04266000000000003	0.007325000000000248	-0.047479999999999856	-0.008654999999999746	-0.07042999999999999	-0.008124999999999827	-0.09053999999999984	0.023885000000000156	-0.16769999999999996	0.018665000000000154	-0.18960999999999995	0.01252500000000012	-0.05387999999999993	0.004665000000000141	0.03591000000000011
YDR177W	0.012259999999999938		0.023189999999999822		-0.014650000000000052		-0.014660000000000117		0.028589999999999893		0.012319999999999887		0.0022599999999999287		-0.009140000000000037	
YDR178W	-0.03434000000000026	-0.025230000000000086	0.0304399999999998	0.0017799999999998928	0.009669999999999845	0.003189999999999804	0.07476999999999978	-0.09284500000000007	0.037129999999999885	-0.2733300000000001	-0.0025700000000001832	-0.2577400000000001	-0.0029200000000000337	-0.19813500000000017	0.09863999999999962	-0.2792450000000002
YDR179C	-0.043320000000000025	-0.003750000000000142	0.018719999999999848	0.019319999999999782	0.06460999999999983	0.012429999999999941	0.12492999999999999	0.07181999999999977	0.04055999999999993	0.038999999999999924	0.028999999999999915	0.04672999999999994	0.019279999999999964	0.027714999999999934	0.15981999999999985	0.041389999999999816
YDR179W-A	0.013094999999999857	0.009884999999999922	-0.01358500000000007	-0.012695000000000012	-0.018605000000000094	-0.004770000000000163	-0.050775000000000126	-0.021030000000000104	-0.01619500000000007	0.0027049999999999574	-0.012065000000000103	0.0038249999999997453	-0.010135000000000116	0.0027799999999997826	-0.04277500000000012	-0.01591000000000009
YDR180W	-0.00586999999999982		-0.005159999999999831		0.008709999999999996		0.01594999999999991		-0.009709999999999885		-0.01816999999999991		-0.010629999999999917		0.007810000000000095	
YDR181C	-0.02128500000000011	0.013234999999999886	-0.025775000000000103	0.014224999999999932	0.01599499999999976	0.03828000000000009	0.0830249999999999	0.09568500000000002	0.014484999999999859	0.060675000000000034	-0.017365000000000075	0.057145	0.00812999999999997	0.05870999999999982	0.09167499999999995	0.07471499999999986
YDR182W	-0.01004499999999997		-0.02607499999999996		0.015085000000000015		0.029875000000000096		-0.007495000000000029		-0.009234999999999993		-0.005349999999999966		0.016694999999999904	
YDR183W	-0.030999999999999917	-0.0012299999999998423	-0.04066000000000003	-0.015349999999999753	0.022299999999999986	0.0044599999999999085	0.02776999999999985	0.006245000000000056	-0.0230800000000001	0.0048600000000000865	-0.03492000000000006	0.004390000000000116	-0.003920000000000146	0.00788000000000011	0.02489000000000008	0.006330000000000169
YDR184C	0.03396499999999991	0.01717500000000005	-0.01904500000000009	0.01821499999999998	0.029185000000000016	0.06537000000000004	0.04720499999999983	0.1240150000000001	0.040325000000000055	0.11526500000000006	0.01611499999999999	0.10997500000000004	0.03941500000000009	0.08961500000000011	0.061815000000000064	0.10479500000000008
YDR185C	-0.015995000000000092	-0.002909999999999968	-0.03931499999999999	-0.006590000000000096	0.012405	0.0015400000000000968	-0.018745000000000123	0.005530000000000035	-0.027445000000000053	0.007859999999999978	-0.01672499999999999	-0.0010399999999999299	-0.0102850000000001	0.0017449999999998855	-0.006175000000000042	0.0010950000000000681
YDR186C	-0.023364999999999858	0.001835000000000031	0.003945000000000087	-0.0034649999999998293	0.0012849999999999806	0.019934999999999814	0.03678500000000007	0.04045500000000013	-0.019654999999999978	0.03088500000000005	0.00013499999999999623	0.026575000000000015	-0.01173999999999964	0.019219999999999793	0.03564500000000015	0.027099999999999902
YDR187C	0.006670000000000065		0.004290000000000016		0.05781000000000003		0.10882999999999987		0.07162999999999997		0.06484000000000001		0.062755		0.1085600000000001	
YDR188W	-0.04588000000000003		-0.02307999999999999		0.07936999999999994		0.17874999999999996		0.10399999999999987		0.04502000000000006		0.10633999999999988		0.1893499999999999	
YDR189W	-0.01923000000000019		0.012419999999999876		0.029189999999999827		0.07452999999999976		0.024389999999999912		0.0008699999999997043		0.015444999999999931		0.07447999999999988	
YDR190C	-0.0021299999999999653		0.012240000000000029		-0.002850000000000019		0.04174000000000011		0.008360000000000145		0.027879999999999905		0.005269999999999886		0.04541000000000017	
YDR191W	-0.0364199999999999	-0.007290000000000241	-0.03256999999999988	-0.0019100000000003003	0.05151000000000017	0.01776499999999981	0.12809000000000004	0.040919999999999845	-0.014049999999999896	0.016059999999999963	-0.03012999999999988	0.004249999999999865	0.008660000000000112	0.010575000000000001	0.12402000000000002	0.03037499999999982
YDR192C	-0.005405000000000104	-0.0019300000000002093	-0.019525000000000126	-0.013590000000000102	0.019384999999999986	0.019594999999999807	0.021254999999999802	0.020094999999999974	-0.004555000000000087	0.021259999999999835	-0.020895000000000108	0.017619999999999747	-0.008865000000000123	0.020484999999999864	0.021054999999999824	0.024149999999999894
YDR193W	0.0020799999999998597	-3.0000000000196536e-05	-0.009320000000000106	-0.003770000000000162	-0.02471000000000012	-0.005685000000000162	-0.045720000000000094	-0.012960000000000083	-0.02573000000000014	0.005549999999999944	-0.008830000000000116	-0.004230000000000178	-0.009665000000000146	-0.003370000000000095	-0.04964000000000002	-0.013400000000000079
YDR194C	0.007835000000000147	0.03554499999999994	-0.008074999999999943	-0.005404999999999993	-0.03259500000000004	-0.049165000000000014	-0.11419500000000005	-0.15480000000000005	-0.11350500000000008	-0.261985	-0.14788499999999993	-0.323265	-0.08504999999999996	-0.12024000000000001	-0.09158499999999992	-0.12285500000000005
YDR195W	0.01517999999999975	0.03561000000000003	-0.0014500000000000624	0.017040000000000055	-0.020140000000000047	-0.08594999999999997	-0.05952999999999997	-0.21119999999999994	-0.00391000000000008	-0.29044000000000003	0.011560000000000015	-0.28293	-0.005275000000000141	-0.16307499999999997	-0.04432999999999998	-0.13766499999999993
YDR196C	-0.03027499999999994		-0.019975000000000076		0.010505000000000209		0.032865000000000144		-0.02426499999999998		-0.020194999999999963		-0.009284999999999988		0.03197500000000009	
YDR197W	0.003134999999999888	-0.0002349999999998742	0.009054999999999813	-0.01725500000000002	-0.017145000000000077	-0.09309999999999996	-0.028125000000000067	-0.4117949999999999	0.030564999999999953	-0.526535	-0.010485000000000078	-0.594235	-0.016565000000000163	-0.38381999999999994	-0.0249950000000001	-0.3373099999999999
YDR198C	-0.0121	-0.009700000000000042	-0.052810000000000135	-0.0151199999999998	0.03742999999999985	0.016755000000000075	0.07068999999999992	0.04002000000000017	-0.01917000000000013	0.02489000000000008	-0.06637000000000015	0.02293999999999996	0.004894999999999872	0.02010500000000004	0.07318999999999987	0.030385000000000106
YDR199W	-0.03829000000000016	0.03693999999999997	-0.019060000000000077	0.016790000000000083	0.0399299999999998	0.0460799999999999	0.13955000000000006	0.10456500000000002	0.033050000000000024	0.0782799999999999	-0.01179000000000019	0.07722999999999991	0.029389999999999805	0.06613500000000005	0.13474999999999993	0.02872000000000008
YDR200C	-0.018839999999999857	-0.027545000000000153	-0.011059999999999848	-0.04780500000000021	0.01943000000000006	0.02886999999999995	0.059679999999999955	0.05119999999999991	-0.02201999999999993	0.03351499999999985	-0.012989999999999835	0.04694499999999979	-0.0009549999999998171	0.04898999999999987	0.05746000000000007	0.07716999999999996
YDR201W	-0.012590000000000101		-0.012890000000000068		0.00383		-0.018710000000000004		-0.019199999999999884		-0.003909999999999858		-0.012440000000000007		-0.004649999999999821	
YDR202C	-0.040324999999999944	-0.006120000000000014	0.0010049999999999226	-0.011050000000000115	0.02446499999999996	0.024419999999999997	0.05771499999999996	-0.052915000000000156	-0.01847500000000002	-0.04637000000000002	-8.499999999989072e-05	-0.06407000000000007	-0.013334999999999875	-0.06849000000000005	0.05382500000000001	0.04878499999999997
YDR203W	-0.014284999999999881	-0.006145000000000067	-0.02361499999999994	-0.02061500000000016	-0.0003349999999998632	0.0027449999999999974	0.012415000000000065	-0.07841000000000009	-0.005054999999999921	-0.06949500000000008	-0.016514999999999946	-0.08476500000000009	-0.0036399999999999766	-0.08417500000000011	0.0019850000000000145	0.03815499999999994
YDR204W	0.009405000000000108	-0.027085000000000026	0.025105000000000155	-0.05372499999999991	-0.004624999999999879	-0.06112999999999991	0.021355000000000013	-0.329665	0.021885000000000154	-0.4285050000000001	0.042525000000000146	-0.491835	0.01006499999999999	-0.28520500000000004	0.0262150000000001	-0.32827000000000006
YDR205W	-0.01230500000000001	-0.0015300000000000313	-0.006175000000000042	-0.0017100000000003224	0.008685000000000054	0.022829999999999906	0.02151499999999995	0.03855499999999967	-0.007505000000000095	0.007929999999999993	0.0020849999999998925	0.013209999999999944	-0.02198000000000011	0.011539999999999884	0.03408499999999992	0.033385
YDR206W	-0.010520000000000085	-0.007639999999999869	-0.015720000000000067	0.007110000000000172	0.008660000000000112	0.014225000000000154	0.08576000000000006	0.02803000000000022	-0.007319999999999993	0.006510000000000016	-0.05638999999999994	-0.007779999999999898	0.004004999999999814	0.00018999999999991246	0.10006999999999988	0.021070000000000144
YDR207C	-0.0006099999999999994	-0.005870000000000042	0.009530000000000038	0.03607999999999989	0.005659999999999998	-0.03432499999999994	0.03493999999999997	-0.04686999999999997	0.004330000000000167	-0.050000000000000044	-0.0021400000000000308	-0.07450000000000001	0.002650000000000041	-0.06838000000000011	0.04053000000000018	0.01981999999999995
YDR208W	0.01474999999999993		-0.012510000000000132		-0.016160000000000174		-0.04209000000000007		-0.012050000000000116		-0.007990000000000053		-0.018015000000000003		-0.03147	
YDR209C	-0.008814999999999906	0.0035600000000000076	-0.02202499999999996	0.0039000000000000146	-0.021214999999999873	0.010275000000000034	-0.024514999999999953	0.00959500000000002	-0.00792499999999996	0.014670000000000183	-0.01860499999999987	0.00894000000000017	-0.004454999999999876	0.0065349999999999575	-0.012185000000000001	0.010695000000000121
YDR210W	0.01662499999999989	0.0065550000000000885	0.025405000000000122	0.02457499999999979	-0.04235499999999992	-0.005915000000000004	-0.0655849999999999	-0.0023100000000000342	-0.007404999999999884	0.022894999999999888	0.018685000000000063	0.012934999999999919	-0.007104999999999917	-0.004885000000000028	-0.05194499999999991	-0.0036800000000000166
YDR211W	-0.016754999999999964		-0.07192500000000013		0.023945000000000105		-0.03737500000000005		-0.026925000000000088		-0.04324499999999998		0.012689999999999868		0.05306500000000014	
YDR212W	0.00702999999999987		-0.009479999999999933		0.03012999999999988		0.022770000000000068		0.06225999999999998		0.04638999999999993		0.05559000000000003		0.06922000000000006	
YDR213W	-0.0024800000000000377	-0.0028250000000002995	-0.01754	-0.004275000000000251	-0.005209999999999937	0.0011049999999999116	-0.0262	0.015959999999999752	-0.02990999999999988	0.011144999999999738	-0.008459999999999912	0.009194999999999842	-0.008404999999999996	0.004604999999999748	0.003170000000000117	0.014659999999999895
YDR214W	-0.010654999999999859	-0.0006349999999999412	0.00910500000000014	0.005114999999999981	-0.004884999999999806	0.010029999999999983	-0.0165249999999999	0.028699999999999948	-0.015184999999999782	0.021155000000000035	0.007895000000000207	0.01715500000000003	-0.0177299999999998	0.016164999999999985	-0.011474999999999902	0.021744999999999903
YDR215C	-0.011859999999999982	-0.008950000000000014	-0.002100000000000213	0.005399999999999849	0.004610000000000003	0.006889999999999841	0.0009699999999999154	0.03752999999999984	-0.004790000000000072	0.016529999999999934	0.0028200000000000447	0.003770000000000051	0.006260000000000154	0.029104999999999936	0.04571999999999998	0.027184999999999793
YDR216W	-0.00025500000000011624	0.006344999999999823	-0.009994999999999976	0.0071350000000001135	0.020175000000000054	0.01617499999999983	0.09497500000000003	0.08427499999999988	0.04970499999999989	0.05013500000000004	0.020315000000000083	0.0549449999999998	0.046250000000000124	-0.01434000000000002	0.099545	0.05310999999999999
YDR217C	0.07346999999999992	-0.005894999999999984	0.03523999999999983	0.0016650000000000276	-0.07013000000000014	-0.003650000000000153	-0.05135000000000023	0.015469999999999873	0.08945999999999987	0.014594999999999914	0.08714999999999984	0.0068150000000000155	0.04635999999999996	-0.005550000000000166	-0.03392000000000006	0.005659999999999998
YDR218C	-0.002369999999999872	-0.00039999999999995595	-0.009110000000000062	0.00627000000000022	0.0020300000000001983	0.0019250000000001766	-0.010019999999999918	-4.999999999810711e-06	0.015020000000000033	0.010860000000000092	0.036170000000000035	-0.0005799999999998029	0.009685000000000166	0.004065000000000207	-0.0026399999999999757	-0.00023999999999979593
YDR219C	0.02210000000000001	0.011284999999999878	0.038799999999999946	0.002534999999999954	-0.032930000000000015	-0.01293500000000003	-0.09166000000000007	-0.027835000000000165	-0.004810000000000092	0.001114999999999866	0.03465999999999991	-0.013225000000000153	-0.00717000000000001	-0.017774999999999985	-0.0786699999999999	-0.026005000000000056
YDR220C	-0.014835000000000154	0.007789999999999964	-0.04018500000000014	0.00378999999999996	-0.022075000000000067	-0.0019850000000001256	-0.0620750000000001	-0.004670000000000174	-0.03195500000000007	0.025390000000000024	-0.013414999999999955	0.01480999999999999	-0.014804999999999957	-0.008760000000000101	-0.02939499999999995	-0.011565000000000047
YDR221W	-0.022164999999999657	0.009879999999999889	-0.023344999999999838	-0.0010099999999999554	0.00325500000000023	0.00464500000000001	-0.00042499999999967564	0.031134999999999913	0.010195000000000176	0.012950000000000017	0.02945500000000023	0.011090000000000044	0.0010250000000002757	0.011765000000000025	0.03987500000000033	0.014234999999999998
YDR222W	-0.003975000000000284	-0.0036249999999999893	-0.00861500000000015	0.0006450000000000067	-0.006055000000000144	0.003149999999999986	0.014834999999999932	0.028610000000000024	-0.014145000000000074	0.006945000000000201	-0.008095000000000074	-0.0006749999999999812	-0.01334000000000013	-0.002214999999999856	0.031874999999999876	0.014225000000000154
YDR223W	0.022219999999999906	-0.008825000000000083	0.019959999999999978	-0.008035000000000014	-0.05767	-0.0016700000000000603	-0.08755999999999997	-0.0027000000000001467	0.0015600000000000058	0.002054999999999918	-0.00653999999999999	0.0003549999999998832	-0.023410000000000042	-0.008670000000000178	-0.054219999999999935	-0.0072149999999999714
YDR224C	-0.018779999999999797		-0.014089999999999825		-0.009829999999999783		-0.025159999999999627		-0.026299999999999768		-0.0008699999999997043		-0.013984999999999692		-0.006899999999999906	
YDR225W	0.005990000000000051	-0.002134999999999998	-0.04719999999999991	-0.02277499999999999	-0.01998000000000011	0.009009999999999962	-0.03412000000000004	-0.09094000000000002	-0.016100000000000003	-0.10220499999999999	-0.041569999999999996	-0.11165500000000006	-0.01483000000000001	-0.074295	-0.04110999999999998	-0.05867
YDR226W	-0.019569999999999976	0.03079999999999994	-0.04581999999999997	0.03857999999999995	0.023370000000000113	0.045869999999999966	0.05428999999999995	0.015419999999999878	-0.0202500000000001	-0.005920000000000036	-0.06433	-0.03275000000000006	-0.012495000000000034	0.04213	0.07163999999999993	0.05602000000000007
YDR227W	-0.02296000000000009		-0.010850000000000026		-0.022089999999999943		-0.03647000000000011		-0.026479999999999948		-0.016550000000000065		-0.03427000000000002		-0.009970000000000034	
YDR228C	-0.00014499999999995072		-0.01943499999999987		-0.00839499999999993		-0.02929499999999996		-0.005204999999999904		-0.0395049999999999		-0.03361499999999995		-0.007594999999999907	
YDR229W	-0.00013499999999999623	-0.001080000000000192	-0.019774999999999876	-0.008120000000000127	-0.028974999999999862	-0.006530000000000147	-0.04805499999999985	-0.008830000000000116	-0.01377499999999987	0.0013900000000000023	-0.013844999999999996	-0.0025500000000002743	-0.021814999999999918	-0.004875000000000185	-0.03894500000000001	-0.013615000000000155
YDR230W	-0.0014650000000000496	-0.010589999999999877	-0.0039050000000000473	-0.03978000000000004	-0.009405000000000108	-0.06664499999999995	-0.006365000000000176	-0.445955	-0.008955000000000046	-0.60091	-0.0090650000000001	-0.63622	-0.01460500000000009	-0.42325	0.004784999999999817	-0.33699
YDR231C	-0.03256999999999999	0.006870000000000043	-0.02083999999999997	-0.04676999999999987	0.01415999999999995	-0.06267499999999993	0.06396000000000002	-0.37426499999999996	-0.015960000000000085	-0.57311	-0.02956000000000014	-0.57973	-0.012215000000000087	-0.36080999999999996	0.0684499999999999	-0.34011499999999995
YDR232W	0.006610000000000005		-0.006890000000000063		-0.041099999999999914		-0.08589000000000013		-0.02561000000000002		0.000500000000000167		-0.00859500000000002		-0.06542000000000003	
YDR233C	0.008724999999999872	-0.007190000000000252	0.02324499999999996	-0.000180000000000069	-0.008665000000000034	-0.0028650000000001175	-0.02564500000000014	0.007344999999999935	-0.0064149999999999485	0.006999999999999895	-0.004205000000000125	0.0015399999999998748	-0.016555000000000097	0.004655000000000076	-0.025115	-0.0017750000000003041
YDR234W	-0.0299299999999999	-0.0058450000000001	-0.029889999999999972	-0.010725000000000096	0.03254000000000001	-0.0040000000000000036	0.12359999999999993	0.021499999999999853	0.030360000000000165	0.007824999999999971	0.0014399999999998858	0.006584999999999841	0.028140000000000054	-0.004999999999999893	0.12175000000000002	0.009640000000000093
YDR235W	-0.001274999999999915		-0.006224999999999925		-0.015804999999999958		0.004234999999999989		0.0004550000000000942		-0.009704999999999853		-0.016545000000000032		0.005505000000000093	
YDR236C	-0.006009999999999849		-0.020259999999999834		-0.00495000000000001		0.025390000000000024		-0.006609999999999894		-0.020550000000000068		-0.005954999999999933		0.026980000000000004	
YDR237W	0.02738499999999977	-0.045460000000000056	-0.007384999999999975	-0.08838000000000013	-0.05007499999999998	-0.05131500000000011	-0.10741500000000015	-0.3639000000000001	-0.08299500000000004	-0.5106900000000001	-0.15358499999999997	-0.5548000000000001	-0.09367999999999999	-0.3380000000000001	-0.08860500000000004	-0.3031600000000001
YDR238C	-0.01124999999999976		-0.008580000000000032		0.004020000000000135		-0.04856999999999989		-0.033199999999999896		-0.013830000000000009		-0.010524999999999896		-0.014319999999999888	
YDR239C	-0.0011049999999999116	0.0019299999999997652	-0.0008149999999997881	0.0042399999999997995	-0.01051499999999983	6.499999999998174e-05	-0.018574999999999897	-0.004895000000000094	0.00977500000000009	0.009989999999999943	-0.015234999999999888	0.008689999999999864	-0.009355000000000002	-0.007489999999999997	-0.011304999999999898	-0.0068550000000002775
YDR240C	-0.013575000000000115		0.017544999999999922		-0.006345000000000045		0.02446499999999996		0.009314999999999962		0.013634999999999842		-0.01657500000000023		0.0466749999999998	
YDR241W	0.012725000000000097	-0.01236499999999996	0.004674999999999985	0.008654999999999968	-0.035314999999999874	0.05871000000000004	-0.015054999999999819	0.16681	0.006015000000000104	0.20416500000000004	-0.0022049999999997905	0.19558500000000012	-0.023355000000000015	0.21065000000000011	-0.03526499999999988	0.22795500000000002
YDR242W	0.003390000000000004	-0.00309500000000007	0.015150000000000219	0.005165000000000086	-0.05107999999999979	-0.007144999999999957	-0.03835999999999995	0.0087750000000002	-0.019449999999999967	0.020405000000000006	0.023410000000000153	0.009014999999999995	-0.012904999999999722	-0.017795000000000005	-0.03611999999999982	-0.00719000000000003
YDR243C	-0.0046800000000000175		-0.02285999999999988		-0.05361999999999989		-0.047719999999999874		-0.0030199999999998006		-0.017959999999999865		-0.014884999999999815		-0.03607999999999989	
YDR244W	-0.02350999999999992	-0.004265000000000074	-0.018059999999999743	0.0034849999999998493	-0.022440000000000015	0.01063999999999976	0.016780000000000017	0.059229999999999894	-0.006040000000000045	0.05062499999999992	-0.022009999999999863	0.05045499999999992	-0.016879999999999784	0.03739999999999988	0.031890000000000196	0.06251000000000007
YDR245W	0.02367000000000008		-0.0033999999999999586		-0.037820000000000076		-0.005260000000000042		0.020070000000000032		0.008890000000000065		0.003495000000000026		-0.016369999999999996	
YDR246W	0.017944999999999878		0.011484999999999967		-0.014784999999999937		-0.023005000000000053		0.02120499999999992		0.012865000000000126		0.011679999999999913		-0.01014499999999996	
YDR247W	0.00503000000000009	-0.0005550000000000832	-0.0021699999999998942	-0.003985000000000127	-0.013329999999999953	-0.005950000000000011	-0.041200000000000014	-0.012575000000000003	-0.007429999999999937	-0.007775000000000087	-0.00039000000000000146	-0.015975000000000072	-0.009375000000000133	-0.03595000000000004	-0.024679999999999924	-0.019419999999999993
YDR248C	0.028850000000000042	0.01990499999999984	0.009519999999999973	0.012424999999999908	0.004450000000000065	0.008994999999999864	-0.03742999999999996	0.015224999999999822	0.010820000000000052	0.01886499999999991	0.004750000000000032	0.02693499999999993	-0.002895000000000092	0.0004450000000000287	-0.025920000000000165	0.006364999999999954
YDR249C	0.02738499999999988	0.004075000000000051	-0.0063949999999999285	-0.009184999999999888	-0.02161500000000005	-0.0007399999999999629	-0.016394999999999937	0.0005700000000001815	0.009745000000000004	0.005144999999999955	0.009345000000000048	0.0068750000000001865	0.00287499999999985	-0.005404999999999993	-0.0039050000000000473	0.00270999999999999
