orf	het | growth (relative abundance in pooled culture) | YPD+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPD [standard]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPD+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPD [standard]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPD+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPD+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPDGE (ethanol [2%], glucose [0.1%], glycerol [3%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPDGE (ethanol [2%], glucose [0.1%], glycerol [3%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPE (YPE [2%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPE (YPE [2%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPG+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPG+ 0.1mM dinitrophenol (dinitrophenol [0.1 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPG+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPG+ 0.25mM dinitrophenol (dinitrophenol [0.25 mM], YPG [3%]) | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPG [3%] | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPG [3%] | Steinmetz LM~Davis RW, 2002	het | growth (relative abundance in pooled culture) | YPL (YPL [standard]) | Steinmetz LM~Davis RW, 2002	hom | growth (relative abundance in pooled culture) | YPL (YPL [standard]) | Steinmetz LM~Davis RW, 2002
YAL012W	0.054061924512763045	0.9574012070866333	0.30789318402736726	-0.10890712954495717	-0.7117573719142343	-1.2018622108612436	-0.35800835136088466	-1.8499272224207353	0.3003972289315815	-1.8185773004150374	-0.011089198167465026	-1.2147699915819707	0.15519700258981847	-3.0578645706535594	0.3786595727742942	-0.7776345069558186
YAL013W	-0.5390733507203995	1.397591208991862	1.6570309732472766	2.3316645127296614	1.427012251796355	-0.8299827809715337	1.7342376196494664	-0.5654573810772687	1.4135706258521297	-0.532082262964713	0.8062928260903257	-0.3349132126351033	0.8729299065699999	-0.337491032269177	1.2616323122358164	-0.5347881344851753
YAL014C	-0.263253243307448	0.7140780067907029	0.3052663581137774	0.6740331466734709	0.9649583882168555	0.43503029365928303	0.5973306181923606	0.16028503005597444	-0.2666156509471076	-0.027800792390001113	0.46963832498344177	0.02237396081801281	0.16322758053644892	0.32962746294957035	0.2581877660423764	0.21174177355139592
YAL015C	1.2386238548446928	1.0246900715520384	-0.08219046414077263	0.2042295182268786	0.4020336107573215	0.5937502737079454	0.22145797830698793	-0.007926476103506679	0.19799213198624319	0.022113722456646407	0.34517201460872154	0.14434645737303295	0.19374377673365167	0.3308712431948953	-0.4244510071118967	0.23324867960755752
YAL016W	-0.46291771044354796		-0.0971633718482355		-0.2768831473688184		0.05454179707890987		0.3118231811709557		-0.6132330987667531		-0.21039505843056874		0.18719917975320124	
YAL017W	-0.3135354929774245	0.45075563934716467	0.19756649565657508	0.18193308394948748	0.48874048739423587	0.10216334484695261	-0.5660071727191104	-0.26687447936146275	-0.12064911108917127	-0.034737022245559565	0.5044947012844099	-0.05814926475579572	-0.11503194531432571	0.09308307447539928	-0.9425632920430308	-0.31626156041590836
YAL018C	0.7931621769432207	-0.330253502698598	-0.1754427840732277	-1.3265292173836403	0.592099678087241	-0.36954650240046133	0.16371244917300393	-0.1695072382442517	0.4277965964005481	-0.2726321462156436	0.0136007350457175	-0.05850556221408749	0.7687331577124447	-0.044524249029891785	-0.15563393403157275	-0.25349889996318964
YAL019W	0.21296359701351192	0.7999077657992067	-0.5009065147670404	-0.024851545454976434	1.504148832998741	-0.4856939270528954	1.0741382293998156	-0.4599637393957447	1.1997624945729322	-0.1047139234465784	-0.3115802088620923	-0.00882186108570563	0.7598995219711592	-0.1411998953709144	1.251923579110977	-0.16389655838316883
YAL020C	-0.8783564916973975	-0.13088680519585508	-0.09348581556921434	-0.727287881981589	1.5678870005927577	-0.2979000067336412	0.6387005495122271	0.21138662869659844	-0.23148084781104877	0.0662334123606752	0.11206999809596986	0.23243110678391138	0.0036198438471491006	0.28490790958363643	0.27948434192912897	0.4304441533922376
YAL021C	-0.07799000301856444	1.6859125353699158	0.3564894634287886	0.9997978634165667	0.7990094653819645	1.8400729581648039	-0.17270553399064176	0.624437111367403	0.44879178364039646	1.086868905473886	1.3106936381456462	1.0409492168595882	1.0186848963013546	1.668726503436966	-0.6635155109386721	1.857225193581137
YAL022C	-1.7182653320584407	-0.3933758740082605	-0.2849814246699318	0.2636209051073537	2.062671274558384	1.1485285217284906	1.4930087840134736	0.40472516482180965	-0.06737560877311241	-0.08715384786288709	-0.3179705445172769	-0.005892304206422614	-0.15377948390682156	0.39735695085398154	1.1450231197578589	0.2613190011358923
YAL023C	-0.08970625536885013	-0.05297338318328611	-0.6217405067921862	-1.2126792830645834	0.36758054719298366	-0.24346053694124936	-0.9269406707389709	-0.04242628708820286	0.34481561826213464	-0.11647917408765197	0.35243375967142326	0.1582420582463892	0.8139051586622564	-0.12406964926487442	-0.835976017629428	-0.03831263555387492
YAL024C	-0.27667811579215595	-0.5967007400089617	0.16105361545767177	-1.5729738759009846	-0.8202845221418984	-5.1419744632467665	-0.4237980338070647	-1.4825939748264705	-0.42072318177560336	-0.7882398655418387	0.3283247660632414	-1.0734386664597961	0.17969026532704396	-0.5112810538202305	-0.36661618828218884	-0.5227161381702725
YAL025C	0.9222850413869957		-1.1003481882483228		1.644640769977755		0.4476519083475588		0.8358459157490189		0.2716831545741682		1.0325376432592863		-0.24113342251809142	
YAL026C	0.8917739675581243	-1.2410489065460475	0.5711011405690993	-1.6402578058884993	0.17981135076733867	-1.3194929998131943	-0.7931587400587522	-1.462053624933847	0.35724134132244756	-1.2341340848007671	0.45801953288311587	-1.013541104860399	0.7319932636066109	-0.9757764399827079	-1.1916497139341584	-0.7598781240266193
YAL027W	-2.599181055645478	0.5455433586405298	1.8661263159690524	1.2310493764528545	2.2592451427837936	0.8568991004428281	2.2933062748471222	0.34818934739891305	2.0477109751371145	0.005607251407973846	0.363616847067981	0.020275764674742753	1.1857209175912835	0.5168729253363933	2.906479614547905	0.3323445328526976
YAL028W	2.6702034388951144	0.02910653198503003	2.5585576267914116	0.5473578298054722	-0.06710227144374444	0.8686176784090353	1.1943217104332284	0.2003187702593136	3.4465331780418826	-0.12218619865235263	2.0776791516682835	0.03448807439991546	2.5705940844878543	0.4593763567230486	0.19179255886603475	0.1635709921395083
YAL029C	1.4605003837282016	-0.23254923819621026	0.6677683341892207	-0.24071259943253515	0.40490469938768053	-0.16187550046763813	0.17980075579739815	-0.2544106748149681	0.5140625358077923	-0.2451945281161235	0.8147164503630611	-0.20138084298885758	0.8835704223492803	-0.1545422652752889	-0.5748841730570408	-0.40006231153391686
YAL030W	-0.8688370366627883	-0.27775568893613634	0.046524005625148634	0.18291965183786088	1.0826730220616811	0.6492280985099917	1.0798840531942453	0.337869317234415	-0.5266988887957489	-0.15173102582191705	0.122672145887514	-0.09888594082042557	0.1268892153279449	0.32386084544852684	0.6301470792016821	0.3094897825477851
YAL031C	0.9200882440713192	0.5328355545154762	0.9688025838866481	0.6890289785768411	0.4431858811258333	0.31458111253823856	0.29567486898498857	0.07403550259423451	0.36295431744212836	-0.08811965201998778	0.9872555130528674	-0.014997683696086376	0.6799952714021713	0.21621731876238337	-0.33059992023841733	0.12038137425561031
YAL032C	1.1895620481278681		1.2020647250134544		0.25407684333936115		-0.008853792119593983		0.5806187076021128		0.872810410864681		0.8817635423112853		-0.40534672580172204	
YAL033W	-0.6808888218769741		-0.6422297489181954		1.4735238876082135		1.553722988774578		-0.15564108982223704		0.17205201231389194		0.46658266247045477		1.2009788289505068	
YAL034C	-0.580568411127659	0.3953412803756573	-1.2067346377487156	-0.12153519851621719	0.9017944383489063	0.2571749141468166	-0.11170403803981836	0.294445422194435	0.588902522975659	0.1480633645806876	1.036925849281762	0.2505626885502865	2.1654514270803027	0.6895887730392137	-0.22954557975618045	0.23746801812538887
YAL034C-B	-0.6525745453637791		0.7221436306005317		1.2997273225170007		1.647188389163913		0.46735895602936617		-0.17767362990585828		0.41558849250934177		1.422713766124339	
YAL034W-A	-1.3492033830244796		-0.011266164473851897		1.886960650380251		2.0599300650635146		-0.6283898637261378		-0.4120827605299018		0.19213766114431488		1.7653380899494353	
YAL035W	0.866876931313774	-0.35025266984621034	0.8905231716616617	3.3975524593354947	-0.44646878246883653	0.5763949114035575	-0.8077148270046292	0.540331358287663	0.6457466353665219	0.6821969636476757	1.6736356563795145	0.5110953077741028	1.7167428843122807	1.0550905587671104	-0.9008053001082204	0.7282005285185282
YAL036C	-0.4904997211848453	0.053688841603972165	0.4195332853549456	-0.05997336228130487	1.079610527522626	0.11299190423345505	0.3597408042928423	0.021288681753474717	-0.10793773922286909	-0.15994036115729185	0.17786140836405331	-0.0531611003397197	0.06284535620355965	0.12926577252116292	-0.07159597526277034	-0.14789823316972905
YAL037W	0.9039783970896804	0.6836626067537156	1.6018676290618774	-0.03787424158159545	-0.5161405332322762	-0.10150257347716621	-1.481699958090809	-0.3437512258042366	-0.09065598646082419	0.0650042070698174	0.6407250386607078	0.02870813785430003	0.04136356019632281	-0.007210841670200699	-1.6781303199746722	-0.2737751656183186
YAL038W	0.1524296265370341		1.03631200986592		0.28642444190809957		-0.5940659455818899		0.08116177033869247		0.7486345702924676		0.22225232844419235		-1.0796339005690367	
YAL039C	1.781720968998517	0.49346219419362297	-0.6025646776229807	-1.1303995211736853	-0.16816459123246233	-2.7764534148019226	-0.2833126420333432	-4.012746297764715	0.607469695364635	-4.913496721852013	-0.1028776557600228	-4.940414158507095	0.7799759668377397	-4.1404622032759155	-0.7375315516431198	-4.3851689397002485
YAL040C	0.5354046252369682	0.3609677118406933	0.45447007000569617	0.48954495154638933	0.03587410743188939	0.4842779884033531	0.09380492634081919	0.35965604758168723	0.3863775195328395	0.16724774715587146	0.44814355959784025	0.17672993747105262	0.9877671712068266	0.7340256490766645	-0.3815446703988831	0.2741528224609611
YAL041W	-0.2896148110955826		0.24800155319750997		1.2708250303047017		1.2374153888914214		0.5894738205876249		-0.6559321597354462		0.05019719593761717		1.0693367593760241	
YAL042C-A	2.441248340883295	0.5465849819294655	0.3325853476151132	-0.4139539206320759	-0.08930535685187395	0.04030705355696396	-0.8781969322162602	-0.18900062855496955	1.0168044343400306	-0.1926021017429608	0.44175322394266214	-0.07469730226309731	1.2834932040915183	-0.04231936586772875	-1.3726706089715528	-0.40047252500092556
YAL042W	0.18513749768157667	-0.10067972981665216	-1.1492071502410992	-0.45006230534678215	0.9448607678043255	0.5222521144710683	-0.47800030493448187	0.010918796370792558	-0.19848841071987303	-0.24673103472969599	-0.7045858516555557	-0.07386594152708435	0.17186045182907617	0.18512281262930833	-0.26472668796125726	-0.2219710649271857
YAL043C	0.856381121916651		-0.7520310721062661		0.8763374524930337		1.1111030291439608		1.1320637275546703		0.58539054128292		2.3923152540726433		-0.7760532992029799	
YAL044C	-0.6640467091234431	0.12556084854069777	-2.5768870342773496	1.2444666997348282	-0.194578606631795	0.12352379076004491	2.2797078252003145	-2.0211798968895596	-0.4799953090173323	-3.0429096702990903	-1.2897372688081246	-3.1047696533908558	0.8161135675975723	-1.9163569827754456	-0.27067720181196697	-2.625646175841387
YAL045C	1.0348098816678615	-0.07505579690877438	1.0554878390351257	0.05052224121726414	0.4359124565955876	0.15571279605963967	-0.6769015719515308	-0.0839058286189315	-1.207257169053174	-0.16863259857122043	-1.3068749871560954	-0.08942426387246827	-0.5454709232537621	0.11993742068123889	-1.2221330480465664	-0.08009580726515768
YAL046C	-1.1900576219330983	-0.7169040675524063	-0.8949304018055622	0.08860376170873904	1.8333669959468601	0.813881535756744	1.536102462471675	0.4289049456420089	0.8078523327625714	-0.10221161267590131	0.36928100821689375	-0.031031069319187966	1.5577374409689824	0.3554641707728738	1.3264615947146063	0.2949565054308171
YAL047C	-0.6188903198567173	-0.983142980204981	0.8382493359812192	-2.231409284605842	-1.608494054130462	0.9506477241725022	-0.7011297956180267	-0.3164804214565077	-0.3281729686367095	-0.6099611981783909	-0.10215148125375746	-1.1733207206007616	-0.5537022656490597	0.1972214022883591	-0.7290755582763238	1.059946019482892
YAL048C	-0.16220056678623532	0.5320022558843295	0.06307300888076425	1.306225849547409	0.803794613099231	0.520472077311639	-0.10978876344167868	0.06964824339386873	0.9379653638883901	-0.09461687998595493	1.265816053658141	-0.033366797101321254	1.8803659099748957	0.36026968535707543	-0.5061922763242812	-0.257308025014011
YAL049C		0.27701287475230413		-0.9111841363756211		0.1490376567118012		-0.2311282879221179		-0.11191355443589106		0.04406851716730041		0.18874108243388568		-0.24488441715595474
YAL051W	-1.2815908434196963	0.023481766224764628	0.5548148199048503	0.12688259577787372	1.5874104032792158	0.6010187587755925	1.150461922135778	0.22734029851610987	-0.3111768646806475	-0.159457459078742	0.18439697892048967	-0.07244075169392254	0.35977597578025405	0.2184787373902433	0.7283827552283172	0.16937258260152316
YAL053W	0.4560758332819154	0.724702564337876	0.9028692534555405	0.17542173588618018	0.5593692677011313	-0.18026921778168709	-0.03748714736181347	-0.4106569286098131	-0.32160304609907353	-0.15884285643331164	0.1543333543608979	-0.12952752223346517	-0.05098808618993603	-0.18818086736470824	-0.4670441588853995	-0.2065001570284742
YAL054C	0.2359079245328074	-1.0735558816848054	-1.1539354368855632	-0.5534546200490207	-0.8803859774707966	-0.31228864043898247	-0.3286088862794033	-0.2315271296676039	-0.15878322668806194	-0.0867587461622514	-0.47889081510676057	-0.2387128988964797	-1.0150589686830285	-0.5829680243233964	-0.01877211546523979	-0.3033691371669842
YAL055W	-1.400706075647597	-0.03505746261355427	-0.2962767760983735	0.45896134700661706	1.4461528426654335	0.24174792543180768	0.9348020023849806	0.29519325046722394	-0.18177795556979714	0.09959755596969357	-0.24956490602661632	0.11121079375195271	0.20779728814025938	0.4370448477729288	0.6918445122853619	0.30878655946148076
YAL056C-A	-0.08872990100632541	-0.4683727508117884	-0.3721920450011249	-0.34134252404730014	-1.4469474671954534	0.6802304123699757	-0.19645493900760536	0.44296411717045525	-0.20562963086947794	0.22216688354387215	-0.4100494719123414	0.03425054276105311	-0.14655196375485952	0.1471875151469541	0.1754025470316195	0.4003813664527029
YAL056W	-1.4487915280018864	0.2603469021292877	0.5282838781775792	0.4976348082311151	1.3659537669240054	0.3196245511566205	1.6098405345001412	0.22006143666096073	0.7161590660416294	-0.006553100933731508	0.6100804744961057	0.008993011828856578	0.8534557550494117	0.5362080546045989	0.7721242517800277	0.2940188746490788
YAL058W	-0.27936309028908674	1.0834376250481417	0.8054140120613428	1.0720146328459834	1.3378170983464615	2.0987716920011263	1.2785937927514788	0.844448189222113	1.1779103609151382	0.3901729066908564	0.122817380788769	0.37332695723484083	0.6972610139874303	0.8642268265757139	0.18657280987418198	0.9479577429888265
YAL059W	1.09802882664127	0.7688673917888433	1.135080664216904	0.7543397727876047	-0.17448098621926492	0.4372553401085647	-0.881357135303194	-0.09676847491091548	0.6310357218583297	0.041605406354545904	0.7959811481012884	0.07680829472361272	1.1214762940182357	-0.006419345150449478	-1.1915453189543255	0.018355424817534553
YAL060W	-0.5236957695106529	-0.10317962571010139	0.05440448336591826	0.2247501303051871	1.1178917092607743	0.6507114628095216	0.5861262617932286	0.16038474049234702	-0.02138615100964838	-0.08702214729600659	-0.03156731924428476	-0.0156706900061911	0.40956555904937336	0.31317564243188784	0.10942491977462168	0.06517836198067128
YAL061W	-1.6108663521808364	-0.5177456947074478	-0.12737186985452778	0.2373781992764471	1.6875156935244864	0.7926694262735982	1.4753882577105706	0.3069590819591137	-0.0882279716099582	-0.09992880285002184	-0.377516854031434	-0.030714360467375013	0.4593551423184749	0.41199963646937915	1.2066161578617056	0.2587991184099705
YAL062W	-1.6584636273538604	-0.5454528741932061	0.013163316522556668	-0.04221514029046554	1.4572543853695026	0.5961236565871768	1.3128772080582225	0.29429585653987494	-0.412296541999061	-0.12060579184982158	-0.357038732954611	-0.03265420218473859	0.11363876171600558	0.2905614561532887	0.9192167783703932	0.2445588509122955
YAL064C-A	1.527624746151709	-0.2754641177004576	-0.11949139211375233	-0.6976908453301858	0.4969709414679459	0.1161069692624415	-0.3058171185615128	-0.22270275604868822	-0.15735498265814096	-0.08276382896696231	-0.10505617927883813	-0.08206078306778455	0.3999288655134106	0.11100481710119048	-0.9309754492811197	-0.27582623295337255
YAL065C	0.666724286996409	0.6163737422883105	-0.41921222885438775	0.2942045096471435	-0.2087426438749065	0.4486772452148725	-0.5794140949061031	-0.1719002887171798	0.14643252250608507	-0.039434342464198066	0.27124744987040644	0.08052962373243251	0.5400624506821268	0.18902375976236505	-0.8185420559966496	-0.039601877878766685
YAL066W	-0.7592412594695075	-0.5269119796501119	0.7801964832908812	-0.5139919045138134	1.755464791109702	0.8254517772929983	1.750708981193483	0.051999496156035205	2.858382286520352	-0.17447132370279964	-0.4755504123779181	-0.022717461959061866	1.099191440216326	0.33697707349011635	2.1942970620997517	0.04789079444234235
YAL067C	0.562742547387633	1.1809335648927497	-0.0982141022136726	0.7460526025252148	0.8156617794380553	0.09533986906916116	1.1073682436775785	-0.006380964339741283	1.4087145961503913	0.2121137402722082	0.790026517149872	0.2071339872452369	1.78158980123133	0.1355412092134708	0.2890886800741352	-0.0021552485330296376
YAL068C	0.019157256052543953	0.6169987162616682	0.2435359491444066	-0.020510646746106347	0.3476743326891414	0.25391151268786066	0.1528911476935029	0.01675185689855003	-0.10450995355106125	-0.05888212617313902	0.39774704886268375	0.05966642811915787	0.7050908274854025	0.25070395283725083	-0.35889095977424973	-0.15088693128652908
YAR002C-A	-1.0292032407073162	-0.5577440290026818	0.3972052650894346	-0.3577195509944202	1.1682314632464519	0.4135215113162377	1.4599702971955284	0.18541206002170454	0.17813953997033607	0.029401153823878104	-0.34977698789190936	-0.001181260035682498	0.13873431779922343	0.26608159950670024	1.3695767213872954	0.25317333371953044
YAR002W	2.115878249572259	0.45429715852954955	-0.2534595137068533	1.0187399668734656	-0.5611209217746069	4.345623596484359	-0.06564168395450283	1.9317406426400463	1.558251746083138	2.1037728825255613	0.6054329576559747	1.952041406316651	2.8064923116701475	2.8171879535957505	0.5595760728318532	2.3721602985279424
YAR003W	-0.6071740675064317	0.9430268056992911	0.8897351238875854	0.1990993652072949	1.3207819724729783	0.4805695776545547	1.2258279775726628	-0.06530983223556489	0.07002146690530116	-0.5954741358218456	0.4442222172639778	-0.1407706864728787	0.0883424411841117	-0.14199139189066687	0.8142998236341821	0.11920933577843551
YAR007C	0.37210935810487167		1.061529538636376		0.43840073340855834		0.021311782801144916		0.3550989752775645		0.9458635661954694		0.5790107537232897		-0.4098357099347155	
YAR008W	-0.8812855547849716		0.3688355452226616		0.11358490636034692		-0.19923208717490823		-1.8973846843110698		-2.0731343261724646		-2.093565586915609		-0.6721802942651459	
YAR014C	-1.2620637561692238	-0.15963560797054438	0.4907202676132387	0.629834905274039	1.905144211705882	0.5151319658333775	1.8133384605527292	0.39919123560316777	0.0030368219020046284	-0.7339792319882249	-0.07847819234934704	-0.4991663409073428	0.3045657523971587	0.08007991736520227	1.5572788951342542	0.1458146092103063
YAR015W	0.34428325877294724	0.2174320226250311	0.7914918347193171	0.6404898384685478	0.31781501093338643	-1.4912665856976277	-0.27249134055384433	-0.1424857099874543	0.04802650884452049	-0.28549490158069935	0.5624434268847749	-0.4396250767662357	-0.030108583528696022	0.1711585526022707	-0.7754269293239583	-0.39039299409722156
YAR018C	0.24445102520490267	0.15326802802644682	-0.6834709157615569	0.07893539640260795	-0.4866640232938882	-0.3229688633955319	0.5180382498292779	0.32640261705164303	-0.12236300392506885	-0.5721631354844932	-0.27861188627742306	-0.5439806434390816	0.5490968508720883	-0.2563626389946944	0.524603754586454	-0.21171572825190557
YAR019C	-1.4024146957820085		-0.164147432644786		2.0109916792118794		1.585133492184109		-0.2970372487844275		-0.5677745746742344		0.3053688101918271		1.3479669605610343	
YAR020C	-0.9449926769396507	0.39575792969122603	0.6018350037581073	0.8942350993598996	1.0891808229571587	0.6965474196646927	0.49055405934594054	0.14747223898217676	-0.3273160222187575	-0.013489330789290939	0.29898731600993106	0.02728294802113646	0.04477655582363673	0.38028324021364096	0.16224877957215225	0.19580205026181918
YAR023C	-1.2862285266416928	0.01306553333538974	0.2277749936628557	0.4852040528375236	1.980366733821352	0.8146232179065025	1.5169497164902526	0.2509218167180779	-0.05480706130980646	-0.12662011773723497	-0.09227550796848187	0.03484437185820548	0.1262869219819436	0.4050457741887088	1.1051442374601201	0.23067019495777272
YAR027W	-1.2071438232772724	0.18097520751219587	0.5445701988418399	0.7322406520878909	1.5474065683628477	0.4004679054804668	1.1951835840023894	0.18745612396732964	-0.15421284579231606	-0.11143065235734023	0.3547575180914839	-0.03918632225341111	0.13190832654458667	0.17630327998065112	0.7848604393201396	0.11581042419462678
YAR028W	1.3909351353983905	0.8151154658177004	0.3591162893423785	0.39246667132979396	0.19608085300605815	-0.08622392119211357	-0.5900438689257886	-0.2801359673989316	0.7410105121622584	-0.0359223273474598	0.4901164460602615	0.0688905734282528	0.8845742445926114	0.13610656387043701	-1.2326769410101073	-0.3257550720810263
YAR029W	-1.7551227092437092	-0.1875511121140824	-0.16441011523613508	0.8054439894056986	2.2845107227309787	1.0835571654095155	1.7512835635729294	0.429852194787542	0.01417712533539277	-0.03851243849605398	-0.3140492021834112	0.052540478953334746	0.3527492200769591	0.5196431631555226	1.565421703561544	0.4217710686611449
YAR030C	-0.5593327037427642	0.4728380530726483	0.3512358116016089	1.1921786016506792	1.1423916655731996	0.5898935265291974	0.5736769769053046	0.15101195947338206	0.02488895555980176	-0.03052260410547385	0.44247939844893713	0.005905100523665326	0.27023503167531676	0.33935156304937	0.1672597386043342	0.12419049930643036
YAR031W	-0.23298625806920364	0.8936538618036317	0.6730219860164004	1.6459998303055192	1.1211456097085217	0.5013366778478383	0.5663031697024606	0.1379000370904721	0.3975178229662276	0.11048480283158355	0.49752342602422145	0.13425136272144889	0.41016785239536574	0.3315496687832553	0.3218687037429633	0.18554671358653774
