orf	hap a | expression of NSR1/YGR159C | potassium chloride [0.375 M] | YPD | Worley J~Capaldi AP, 2015	hap a | expression of PEX6/YNL329C | potassium chloride [0.375 M] | YPD | Worley J~Capaldi AP, 2015	hap a | ratio of NSR1/PEX6 expression | potassium chloride [0.375 M] | YPD | Worley J~Capaldi AP, 2015
YAL053W	-0.6840026200871611	0.4051694671656555	1.1279095454772594
YAL054C	-2.267622815290178	-1.224084643078846	2.0889845591239298
YAL056C-A	-0.6427625108370819	-0.5471410338927511	0.34697104032213183
YAL056W	-0.23860944018631372	-0.030828111632171213	-0.033432800387744835
YAL058W	0.14904758676442345	1.1394811788251447	0.6608479498578412
YAL059W	-0.13963317798612443	0.6461154975539234	0.5598616589131021
YAL060W	0.19028769601450257	1.0362185943730287	0.48412194070454784
YAL061W	0.5284565918651466	2.5048420176920154	1.5823478547260603
YAL062W	0.5861927448152567	0.2445387802401408	-0.9928025643622611
YAL064C-A	-2.1439024875399406	-0.15703793707364586	2.437279330704751
YAL065C	0.18203967416448852	0.12980257529334346	-0.5004943960066581
YAL066W	0.03357528086420313	0.38222222617629276	0.004437058716532316
YAL067C	0.06656736826426818	0.4510639491443728	0.029683631452754954
YAL067W-A	1.2625305365165447	1.6787413420750874	-0.1853692518368804
YAL068C	-0.0736490031860002	0.4281167081550141	0.21903292697460777
YAR002C-A	-0.40356987718662723	0.47401119013373144	0.6268188718377459
YAR002W	0.10780747751434436	0.7379044615113621	0.2821493588150697
YAR003W	0.24802384896461274	1.8508456494952794	1.2920122682599355
YAR014C	-0.14788119983614142	0.669062738543282	0.5977315180173792
YAR015W	0.3799921985648641	1.8049511675165621	1.0395465409006126
YAR018C	-0.700498663787192	1.0132713533836701	1.822190295719816
YAR023C	0.7594012036655873	1.0476922148677101	-0.3742615323257342
YAR027W	0.3882402204148811	0.35927498518693407	-0.56361082784712
YAR029W	-1.1128997562879774	0.02653999084122747	1.36775198646849
YAR030C	-2.41608720859046	-0.6504036183448672	2.617457336909636
YAR031W	-1.4593166739886383	0.2560124007348181	2.1503957412902177
YAR035C-A	0.5861927448152567	0.37074860568161544	-0.5893144156158366
YAR035W	-1.3933324991885112	0.3248541237028982	2.125149168554033
YAR042W	0.13667555398940237	0.35353817493959544	-0.18491223680434854
YAR047C	-2.259374793440161	-0.45535206993531246	2.5922107641734513
YAR050W	-0.13963317798612443	-0.9257705102171752	-0.8396178782785522
YBL001C	-1.0634116251878842	-0.15703793707364586	1.6061181798304167
YBL002W	-0.09839306873604826	0.7149572205220035	0.23433286369930736
YBL003C	-0.23860944018631372	-0.20293241905236317	-0.1377626110709446
YBL005W	-0.4530580082867233	0.03801361133590883	0.45553184822939746
YBL006C	1.3780028424167652	2.172107023346309	0.001093538977945394
YBL007C	0.025327259014189068	0.9214823894262354	0.6953742892231527
YBL008W	-0.43656196458668933	-0.007880870642812555	0.37979213002084317
YBL008W-A	0.4377283515149743	0.8067461844794381	0.11758962099784173
YBL009W	-0.2880975712864069	-0.5127201724087112	-0.40285162480088466
YBL010C	-0.9479393192876638	-0.6274563773555085	0.48077842096558215
YBL011W	-0.2880975712864069	-0.5586146543874284	-0.45334477027325415
YBL012C	-0.5520342704869097	-0.1340906960842872	0.41766198912512026
YBL013W	-0.2056173527862516	-0.35208948548319646	-0.3523584793285151
YBL015W	0.15729560861444045	0.11832895479866617	-0.39022833843279225
YBL016W	-0.0736490031860002	0.03801361133590883	-0.1251393247028522
YBL017C	-0.9726833848377119	-0.6159827568608272	0.5312715664379517
YBL019W	-2.655279842240915	-1.3732417095096792	2.2732850852347006
YBL021C	0.36349615486483305	0.6231682565645648	-0.150385897439037
YBL022C	-0.3705777897865651	0.12980257529334346	0.43028527549321266
YBL024W	-0.27160152758637585	0.27895964172417675	0.44290856186130506
YBL027W	0.03357528086420313	0.5199056721124488	0.24093597997182692
YBL028C	-0.10664109058606232	-0.030828111632171213	-0.150385897439037
YBL029C-A	0.49546450446508444	0.8182198049741195	0.04184990278941366
YBL029W	-0.5520342704869097	-0.3176686239991605	0.21568940723564214
YBL031W	-0.18912130908622055	-0.15703793707364586	-0.16300918380712934
YBL032W	-0.4860500956867854	-0.5471410338927511	-0.1377626110709446
YBL033C	0.3057600019147229	0.2904332622188581	-0.6155661886284789
YBL036C	-0.23860944018631372	-0.27177414202043915	-0.2135023292794989
YBL037W	-0.17262526538618947	0.003592749851868811	-0.011529747390146988
YBL038W	-0.17262526538618947	0.2904332622188581	0.3040524118122888
YBL039C	-0.2963455931364239	0.4854848106284128	0.7079975755912451
YBL039W-B	0.5284565918651466	0.6461154975539234	-0.19799253820497278
YBL042C	0.3717441767148471	1.2427437632772607	0.5186482800698594
YBL043W	-0.6345144889870679	-0.5471410338927511	0.08945654355459208
YBL044W	-0.26335350573636174	-0.22587966004172183	-0.1251393247028522
YBL045C	0.14904758676442345	0.3133805032082168	-0.16300918380712934
YBL046W	-0.3045936149864409	-0.35208948548319646	-0.20087904291140649
YBL047C	-2.1274064438399094	-0.7766134437863418	2.121805648817592
YBL048W	-1.1541398655380564	-0.2832477625151205	1.1750591712106633
YBL049W	0.06656736826426818	0.18717067776674215	-0.17563247017522174
YBL051C	-0.66750657638713	0.22159153925078215	0.9857098756892775
YBL053W	-0.08189702503601427	-0.11114345509492855	-0.2766187611199608
YBL054W	-0.2963455931364239	-0.3865103469672365	-0.25137218838377606
YBL055C	-0.18087328723620355	-0.3176686239991605	-0.3523584793285151
YBL056W	-0.14788119983614142	-0.1455643165789645	-0.2135023292794989
YBL057C	-0.24685746203633072	-0.2373532805364032	-0.16300918380712934
YBL058W	1.2707785583665587	2.5736837406600914	0.607011284646506
YBL059W	-0.09839306873604826	-0.17998517806300451	-0.32711190659233036
YBL060W	-0.8902031663375537	-0.5815618953767911	0.44290856186130506
YBL061C	-0.43656196458668933	-0.05377535262152987	0.32929898454847356
YBL062W	-0.329337680536486	-0.32914224449383783	-0.1377626110709446
YBL063W	-0.5355382267868786	-0.21440603954704454	0.3040524118122888
YBL064C	0.24802384896461274	0.3478013646922568	-0.2766187611199608
YBL067C	-2.08616633458983	-0.46682569042999383	2.399517948915624
YBL068W	-1.2778601932882938	-0.8110343052703818	0.7837372937997994
YBL069W	-0.2056173527862516	-0.16851155756832314	-0.150385897439037
YBL070C	-1.7809895261392512	-0.8913496487331392	1.465394757676788
YBL071C	-0.25510548388634474	-0.05377535262152987	0.051586684450314925
YBL071C-B	1.2625305365165447	1.3919008297080981	-0.5009514110391899
YBL071W-A	1.2460344928165137	2.8261033915430445	1.1022059577085426
YBL072C	0.6191848322153188	0.5313792926071301	-0.64269406579464
YBL075C	-2.317110946390271	-0.9487177512065338	2.222791939762331
YBL078C	-0.18912130908622055	-0.30619500350447915	-0.32711190659233036
YBL079W	0.0005831934641410174	0.5772737745858475	0.35454555728465836
YBL081W	-2.4738233615405703	-1.224084643078846	2.159675507921869
YBL082C	-0.5520342704869097	-0.3979839674619179	0.12732640265886921
YBL083C	-0.40356987718662723	-0.4209312084512765	-0.1251393247028522
YBL085W	-0.31284163683645494	-0.2488269010310805	-0.07464617923060891
YBL086C	-0.14788119983614142	-0.08819621410556581	-0.150385897439037
YBL087C	0.16554363046445453	0.5772737745858475	0.10207982992268445
YBL088C	-1.978942050539627	-0.9028232692278164	1.755730344142913
YBL089W	-0.8407150352374605	-0.17998517806300451	0.8089838665359842
YBL090W	-0.16437724353617247	0.1986442982614235	0.19044283449945737
YBL091C	-2.011934137939689	-0.7880870642810232	1.9324563532962062
YBL091C-A	-0.01591285023589004	0.5428529131018074	-0.04950808380629296
YBL093C	1.2130424054164515	2.9867340784685594	0.7266410320549104
YBL095W	0.31400802376473697	0.4510639491443728	-0.21203774136198253
YBL096C	0.7758972473656183	1.0591658353623914	-0.24990760046625968
YBL098W	-0.7087466856372091	0.09538171380930344	0.9619278908706091
YBL099W	0.42123230781494325	1.0476922148677101	0.2802704269936204
YBL100C	0.8253853784657115	1.9426346134527182	0.6463457316682996
YBL100W-C	0.48721648261506745	0.9214823894262354	0.16808276646970632
YBL101C	0.19853571786451957	0.7837989434900794	0.33076357246599
YBL102W	-0.6180184452870369	0.35927498518693407	1.1134073272877176
YBL103C	0.6026887885152878	1.6098996191070074	0.6210991589321148
YBL104C	0.5779447229652398	1.2083229017932247	0.21715399515315853
YBL106C	-0.6180184452870369	0.1068553343039848	0.8356950271896854
YBL107C	0.660424941465398	0.7723253229954021	-0.3887637505152759
YBR001C	0.5284565918651466	0.9903241123943114	0.0530512723674526
YBR003W	0.6356808759153499	1.4836897936655327	0.431749863410729
YBR005W	-1.2943562369883248	0.1986442982614235	1.9717908003192621
YBR006W	0.2727679145146608	0.9788504918996341	0.431749863410729
YBR007C	0.5944407666652738	1.0132713533836701	-0.022688445841101693
YBR008C	0.2727679145146608	1.0247449738783514	0.48224300888309857
YBR009C	-0.06540098133598321	1.0362185943730287	1.0124210363429786
YBR010W	-1.0634116251878842	1.0476922148677101	2.552461973251512
YBR012C	-0.4778020738367684	1.2656910042666234	1.8960510821107077
YBR013C	0.33050406746477096	0.27895964172417675	-0.42663360961955304
YBR014C	0.008831215314158012	-0.35208948548319646	-0.8203470043340305
YBR015C	0.2315278052645817	0.7723253229954021	0.07590632780078116
YBR016W	-0.01591285023589004	0.09538171380930344	-0.2901689768741504
YBR018C	0.0913114338143133	0.1068553343039848	-0.441648413291259
YBR020W	-1.4593166739886383	0.7206940307693421	2.345586518535573
YBR021W	-0.9809314066877259	0.2560124007348181	1.3634815373497389
YBR022W	-0.14788119983614142	0.18717067776674215	0.01278989596033187
YBR023C	-0.716994707487226	0.5543265335964888	1.2877418191411845
YBR024W	-0.18912130908622055	-0.17998517806300451	-0.3280388359784276
YBR025C	0.44597637336498835	0.5772737745858475	-0.4668949860274438
YBR026C	0.3057600019147229	1.2656910042666234	0.5050980643156697
YBR027C	0.9820977936160109	2.9293659759951605	1.3003651055092769
YBR028C	-0.09839306873604826	0.6002210155752061	0.3914884870028383
YBR030W	0.07481539011428225	0.18717067776674215	-0.3280388359784276
YBR031W	0.9573537280659629	3.4800997597397805	1.9441527102819884
YBR032W	-4.065691578593601	-0.0423017321268485	5.756385193445888
YBR033W	-0.5520342704869097	0.33632774419757544	0.7954336507817945
YBR034C	-0.3705777897865651	-0.019354491137489844	0.1263994732731507
YBR035C	-0.2880975712864069	0.669062738543282	0.7098788800212212
YBR036C	0.2562718708146297	0.7723253229954021	0.03803646869650401
YBR037C	0.19853571786451957	0.6575891180486048	0.00016660959222686544
YBR040W	-0.13963317798612443	0.27895964172417675	0.10115290053696595
YBR041W	-0.09014504688603127	0.6346418770592461	0.41673505973902303
YBR042C	0.44597637336498835	0.1068553343039848	-0.9844497271192315
YBR043C	0.676920985165429	0.8985351484368768	-0.4668949860274438
YBR044C	0.31400802376473697	0.8755879074475181	0.06328304143268877
YBR045C	0.14904758676442345	0.4854848106284128	-0.11344296772085705
YBR046C	0.19853571786451957	0.5887473950805289	-0.07557310861632743
YBR047W	0.15729560861444045	0.5084320516177715	-0.1008196813525122
YBR048W	0.5614486792652087	2.0229499569154754	0.9469130871989031
YBR050C	-0.048904937635952155	0.43959032864969144	0.13902275964124308
YBR051W	0.08306341196429924	0.4281167081550141	-0.07557310861632743
YBR052C	0.5367046137151635	0.7723253229954021	-0.3911552678188895
YBR054W	0.338752089314785	0.23306515974545944	-0.6814908542850143
YBR056W-A	0.09955945566433029	-0.35208948548319646	-0.6398075610882062
YBR057C	0.2645198926646438	0.08390809331462615	-0.7319839997573838
YBR058C	-0.09014504688603127	0.08390809331462615	-0.18918268592941137
YBR058C-A	-0.329337680536486	1.2312701427825834	1.7586168488543958
YBR059C	0.17379165231447152	0.6920099795326448	0.07590632780078116
YBR061C	0.4377283515149743	0.6346418770592461	-0.3911552678188895
YBR062C	0.07481539011428225	0.4969584311230901	0.01278989596033187
YBR063C	0.24802384896461274	0.33632774419757544	-0.42902512692316663
YBR064W	0.15729560861444045	0.8411670459634781	0.26525562332191444
YBR066C	0.36349615486483305	0.4510639491443728	-0.4795182723955362
YBR067C	0.28101593636467487	0.4854848106284128	-0.3154155496103352
YBR069C	1.2295384491164827	2.137686161862269	0.0506597550645964
YBR071W	-0.18087328723620355	0.1986442982614235	0.07590632780078116
YBR072C-A	0.6274328540653359	0.4625375696390501	-0.5514445565115594
YBR072W	0.03357528086420313	1.0017977328889929	0.6313309279965935
YBR073W	-0.024160872085904103	0.23306515974545944	-0.12606625408894945
YBR074W	1.0810740558161973	2.304053659035126	0.4609165620273464
YBR076W	0.3882402204148811	0.18717067776674215	-0.8077237179659381
YBR077C	-2.4985674270906153	1.9426346134527182	5.541789325188318
YBR078W	0.16554363046445453	0.4854848106284128	-0.1863744521133379
YBR082C	-0.21386537463626565	0.4625375696390501	0.33809436437264406
YBR084C-A	0.1407995649144094	1.5754787576229714	1.0055174628805172
YBR084W	0.5449526355651776	0.41664308766033276	-0.8737411269642247
YBR085C-A	0.07481539011428225	1.7475830650431634	1.7081237033820265
YBR085W	0.4377283515149743	0.18717067776674215	-0.9621041315408713
YBR089C-A	0.7264091162655222	1.2886382452559821	-0.19208366308723596
YBR090C	-0.4695540519867544	0.4051694671656555	0.6520654445739307
YBR092C	-0.8819551444875396	-0.0423017321268485	0.8051559599920622
YBR093C	0.4707204389150364	0.8296934254687968	-0.3056932404000674
YBR095C	-1.5088048050887315	1.2771646247613007	3.2162036563014946
YBR097W	1.3862508642667792	3.5718887236972154	1.341043198423316
YBR098W	0.09955945566433029	0.9788504918996341	0.42645736894929087
YBR099C	0.06656736826426818	0.8755879074475181	0.36334093710882887
YBR101C	0.8831215314158216	1.9311609929580367	0.30593371624226506
YBR103W	-0.14788119983614142	0.4854848106284128	0.2623546461640898
YBR104W	0.14904758676442345	0.669062738543282	0.00988891880249463
YBR105C	0.07481539011428225	0.5887473950805289	0.03513549153861628
YBR106W	1.1058181213662452	1.4836897936655327	-0.5581589677619151
YBR107C	0.8006413129156663	2.7113671865962474	1.2595942692433881
YBR108W	0.24802384896461274	1.0017977328889929	0.22448478705981267
YBR111C	0.20678373971453362	0.7264308410166808	-0.015357653933690136
YBR111W-A	1.048081968416135	1.3345327272346994	-0.23586239730924993
YBR113W	-0.2963455931364239	0.9444296304155941	0.994505255513448
YBR114W	0.2232797834145647	1.6213732396016887	0.9440121100410784
YBR115C	0.4707204389150364	1.7016885830644461	0.6536765235749536
YBR116C	-0.14788119983614142	0.6805363590379634	0.47695051442166037
YBR119W	0.5367046137151635	1.52958427564425	0.36334093710882887
YBR120C	0.8336334003157284	1.9311609929580367	0.35071765074073646
YBR121C	0.7923932910656494	1.3919008297080981	-0.1794603767191436
YBR122C	1.2460344928165137	2.9293659759951605	0.8487350300702375
YBR125C	0.0005831934641410174	0.2674860212294995	-0.21894131482444384
YBR126C	0.9326096625159148	0.9903241123943114	-0.3846210637834203
YBR127C	1.048081968416135	4.134096127936517	2.8974333919193374
YBR128C	0.9161136188158837	1.0591658353623914	-0.2836347728386812
YBR129C	0.7676492255156013	0.6002210155752061	-0.5613470729367137
YBR130C	0.008831215314158012	0.06096085232526749	0.006700813626938651
YBR131W	-0.4860500956867854	0.5084320516177715	0.7909215946229469
YBR132C	1.8316440441676294	3.6063095851812554	1.1175500140195733
YBR133C	0.14904758676442345	1.2886382452559821	1.1427965867557581
YBR134W	0.36349615486483305	0.669062738543282	0.13293367730786249
YBR137W	0.14904758676442345	0.6346418770592461	0.42326926377449225
YBR138C	-0.23860944018631372	0.3248541237028982	0.6757349911363398
YBR139W	-0.7417387730372712	-0.5700882748821098	0.46113912287876935
YBR141C	0.7841452692156323	1.2427437632772607	0.1203103909397701
YBR144C	0.7346571381155392	0.07243447281994478	-1.0915251003965938
YBR145W	-0.09014504688603127	0.37074860568161544	0.49900898198304655
YBR146W	0.36349615486483305	0.3248541237028982	-0.2457649137344041
YBR147W	0.9408576843659318	0.9788504918996341	-0.40986763651960506
YBR148W	-0.23036141833629672	0.27895964172417675	0.6126185592958779
YBR149W	-0.12313713428609338	0.12980257529334346	0.284413113725476
YBR150C	0.7594012036655873	0.6805363590379634	-0.9258453514376173
YBR151W	0.28926395821469186	0.3478013646922568	-0.10690876368538788
YBR156C	0.4377283515149743	2.9178923555004794	2.493488228140381
YBR157C	0.338752089314785	0.2674860212294995	-0.27101148647058887
YBR158W	0.21503176156455062	0.35927498518693407	0.019324099995031034
YBR159W	0.1325515430643924	0.15274981628270212	-0.08166219094970803
YBR161W	0.3057600019147229	-0.1340906960842872	-0.6623333638814527
YBR162C	0.017079237164172076	0.33632774419757544	0.2970364000935684
YBR162W-A	-0.040656915785938094	0.7608517025007208	0.8524610002896332
YBR163W	0.48721648261506745	1.0706394558570687	0.38539940467021505
YBR164C	0.6686729633154149	0.8641142869528368	-0.11953205005348025
YBR165W	0.7923932910656494	1.0132713533836701	-0.144778622789665
YBR166C	0.35524813301481606	0.5658001540911661	0.031947386363123415
YBR168W	-0.10664109058606232	0.5658001540911661	0.2733668535311591
YBR169C	-0.41181789903664423	0.23306515974545944	0.3743531444758982
YBR170C	0.20678373971453362	0.5658001540911661	0.25916654098929126
YBR171W	0.9573537280659629	2.1950542643356674	0.9029541457620028
YBR172C	0.09955945566433029	1.0476922148677101	0.9534472912343722
YBR173C	1.5182192138670305	2.309790469282465	-0.7243834244311981
YBR174C	-0.01591285023589004	0.3936958466709741	0.2201938601038241
YBR175W	0.42123230781494325	1.0132713533836701	0.23281714647191648
YBR176W	-1.2201240403381837	-0.22587966004172183	1.4272621332533357
YBR177C	0.7181610944155081	1.2083229017932247	-0.007025294521965037
YBR178W	0.20678373971453362	0.6575891180486048	0.16970071463145456
YBR179C	0.8996175751158527	2.1950542643356674	0.8008650330360737
YBR180W	-0.10664109058606232	0.04948723183058612	-0.01964858089005742
YBR181C	2.359517442568632	3.73251941062273	0.2580637192081012
YBR182C	-0.5107941612368335	0.03801361133590883	0.5862691647785032
YBR182C-A	0.8006413129156663	1.1739020403091847	-0.03388981541926687
YBR183W	0.48721648261506745	0.7952725639847608	-0.10801158546657787
YBR184W	-0.1973693309362346	0.35927498518693407	0.46003630109757937
YBR185C	1.4687310827669373	2.2638959873037434	0.005597991846127347
YBR186W	0.08306341196429924	0.5313792926071301	0.2201938601038241
YBR187W	1.5347152575670615	2.3442113307665005	-0.007025294521965037
YBR188C	-0.18087328723620355	-0.11114345509492855	-0.03703908545017767
YBR189W	0.6686729633154149	1.6098996191070074	0.23549699442688193
YBR191W	1.0975700995162312	2.7802089095643274	0.8228071548130041
YBR194W	0.24802384896461274	2.14915978235695	1.7476115106480516
YBR195C	0.2645198926646438	0.8067461844794381	0.24544043284000885
YBR196C-A	1.7656598693675023	2.596630981649454	0.054473189157506055
YBR196C-B	0.676920985165429	1.4722161731708554	0.48366492567201597
YBR197C	0.7346571381155392	1.2083229017932247	-0.0322718672581498
YBR199W	-0.024160872085904103	0.8411670459634781	0.7251253148275195
YBR200W	0.7181610944155081	1.7934775470218807	0.6367623102508727
YBR200W-A	0.5779447229652398	1.0017977328889929	0.11758962099796795
YBR201W	-0.0076648283858730465	0.6002210155752061	0.4347897283613946
YBR203W	0.008831215314158012	0.8296934254687968	0.6620088829870575
YBR204C	0.1407995649144094	0.6002210155752061	0.2075705737357317
YBR205W	0.3964882422648952	0.5543265335964888	-0.2342444491475017
YBR206W	0.6274328540653359	0.9329560099209128	-0.17112801730703978
YBR207W	0.4789684607650534	0.6461154975539234	-0.2594910218836865
YBR208C	0.3799921985648641	1.2427437632772607	0.594125232954189
YBR209W	1.2047943835664345	1.770530306032522	-0.13325815820276263
YBR210W	1.5924514105171717	2.137686161862269	-0.3226074537241484
YBR212W	0.5037125263150986	0.7149572205220035	-0.22162116277940933
YBR213W	-0.22211339648628264	0.5199056721124488	0.6746321693551499
YBR214W	1.5842033886671576	2.137686161862269	-0.309984167356056
YBR215W	-0.66750657638713	0.1068553343039848	0.9018513239808127
YBR216C	1.2460344928165137	2.183580643840986	0.2580637192081012
YBR217W	0.15729560861444045	0.5428529131018074	0.11920756915895879
YBR218C	1.4522350390669063	2.286843228293102	0.05609113731849688
YBR219C	0.7841452692156323	1.1624284198145074	-0.15850473093894737
YBR220C	-0.5355382267868786	1.1280075583304674	1.823351228856606
YBR221C	0.2727679145146608	1.9082137519686782	1.4903785650937977
YBR221W-A	0.5779447229652398	1.5066370346548914	0.6730142211934017
YBR222C	1.1635542743163554	1.2656910042666234	-0.6255663265583656
YBR223C	0.8253853784657115	0.9559032509102714	-0.44884031740507224
YBR224W	-0.8984511881875706	0.14127619578802483	1.293173201396726
YBR225W	0.3057600019147229	1.0935866968464274	0.4979061602018565
YBR226C	-1.0881556907379322	1.1050603173411089	2.643864842782611
YBR227C	-0.26335350573636174	0.1068553343039848	0.283310291944286
YBR228W	0.6356808759153499	1.1509547993198261	0.05609113731849688
YBR229C	-0.0324088939359211	0.2674860212294995	0.10658428279086642
YBR230C	-0.23860944018631372	0.5543265335964888	0.7377486011956117
YBR231C	0.8006413129156663	0.8641142869528368	-0.5119567492455341
YBR232C	0.3964882422648952	0.27895964172417675	0.2279490406862543
YBR233W	0.7923932910656494	1.2886382452559821	-0.0322718672581498
YBR235W	0.2232797834145647	0.3936958466709741	-0.10015551729063958
YBR238C	1.4687310827669373	1.8393720290006021	-0.4614636037731646
YBR240C	1.8398920660176434	2.4360002947239394	-0.37310059919651795
YBR241C	1.006841859166059	1.7934775470218807	0.19494728736763933
YBR242W	1.8563881097176744	3.1588383858887514	0.3969198692571174
YBR244W	-0.01591285023589004	0.23306515974545944	0.043467850950404494
YBR245C	0.05007132456423712	1.5066370346548914	1.3436663468690957
YBR246W	1.1635542743163554	1.8508456494952794	0.01822127821421973
YBR248C	2.112076787068163	3.9964126820003605	0.9270978967169975
YBR249C	-0.040656915785938094	0.18717067776674215	0.030844564582312113
YBR250W	2.1615649181682564	2.8605242530270805	-0.3983471719327027
YBR251W	0.35524813301481606	1.0017977328889929	0.3669060783285261
YBR255W	0.9573537280659629	1.6098996191070074	0.06871442368658927
YBR259W	1.8316440441676294	3.0555758014366354	0.3211801510485631
YBR260C	0.6521769196153809	1.1853756608038661	0.06871442368658927
YBR261C	-0.43656196458668933	0.3133805032082168	0.7756184602998889
YBR262C	0.7429051599655562	1.2656910042666234	0.01822127821421973
YBR263W	0.33050406746477096	0.47401119013373144	-0.22162116277940933
YBR264C	0.2315278052645817	0.37074860568161544	-0.18375130367513218
YBR266C	1.1718022961663725	4.007886302495038	2.378775829052671
YBR267W	0.2975119800647059	2.183580643840986	1.7097416515437747
YBR268W	-0.024160872085904103	0.7493780820060394	0.6241390238827803
YBR269C	-0.01591285023589004	0.669062738543282	0.08934806624272326
YBR270C	-0.08189702503601427	0.3133805032082168	-0.04221530567077177
YBR271W	-0.6180184452870369	0.1986442982614235	0.4932932300223107
YBR272C	0.0913114338143133	0.4051694671656555	-0.20631802845635147
YBR273C	-0.040656915785938094	0.9673768714049528	0.45542337091803353
YBR274W	-0.700498663787192	0.5543265335964888	1.0108479711140985
YBR275C	0.6274328540653359	0.7493780820060394	-0.6481330513395849
YBR276C	0.2315278052645817	1.4033744502027754	0.6773120173101155
YBR277C	0.0005831934641410174	1.0132713533836701	0.4428000845499412
YBR278W	0.0005831934641410174	1.2312701427825834	0.6826425255436964
YBR280C	0.338752089314785	0.8411670459634781	-0.10533173751161239
YBR281C	0.11605549936436135	1.6557941010857287	0.9729781120098213
YBR282W	0.7594012036655873	-0.4782993109246752	-2.359569489170355
YBR283C	0.6191848322153188	0.22159153925078215	-1.374953152459149
YBR284W	0.6356808759153499	1.3919008297080981	-0.1126245156461237
YBR285W	-0.5932743797369888	0.4625375696390501	0.7457589573841583
YBR286W	0.17379165231447152	0.9673768714049528	0.1272179253470004
YBR287W	-1.3933324991885112	0.18717067776674215	1.8260310768128338
YBR288C	-0.18912130908622055	0.6920099795326448	0.5384558672610992
YBR289W	2.623454141769135	4.6159881887130565	0.5510791536291916
YBR290W	0.8831215314158216	2.011476336420794	0.19033435718809347
YBR291C	0.1407995649144094	0.5772737745858475	-0.2514806656951399
YBR292C	0.5119605481651155	0.7952725639847608	-0.5796861112655419
YBR293W	-0.4200659208866583	0.4854848106284128	0.5059165163904031
YBR294W	0.7923932910656494	1.2886382452559821	-0.35115847741958744
YBR295W	1.4769791046169514	4.2029378509045925	1.6925054349873
YBR296C	-0.06540098133598321	0.38222222617629276	-0.15049437475040087
YBR296C-A	0.4047362641149122	0.5543265335964888	-0.1096295336283261
YBR297W	0.48721648261506745	1.3804272092134167	0.10197135261081564
YBR298C	-0.41181789903664423	-0.4438784494406352	-0.5291929657931723
YBR299W	-0.3953218553366131	0.3248541237028982	0.020390471286681755
YBR301W	0.06656736826426818	0.3936958466709741	-0.2249256137386636
YCL001W	-1.0799076688879152	-0.12261707558960584	0.9173067974024997
