orf	hap a (post-SGA) | nucleolus size (Nop10-GFP) | standard | LFD + met + NAT + G418 | Neumuller RA~Perrimon N, 2013
YCL055W	-0.0340262029411765
YCL056C	0.22981986875
YCL057W	0.26977995125
YCL059C	-0.752045265
YCL061C	1.091602756875
YCL063W	0.2953379625
YCL064C	0.216327425625
YCL069W	0.47474772625
YCR002C	1.153835922
YCR005C	1.000135535
YCR007C	0.561446780625
YCR008W	0.261708725625
YCR009C	1.450340454375
YCR010C	0.670207904375
YCR011C	0.278012415625
YCR014C	0.2440295175
YCR015C	0.461403391875
YCR016W	0.347538676875
YCR017C	0.390168669375
YCR019W	0.4874600175
YCR020C	0.87565644125
YCR020C-A	1.040308895625
YCR021C	0.3245033275
YCR023C	0.688040215
YCR024C-A	0.33785151125
YCR026C	0.717144989375
YCR027C	0.896897126875
YCR028C-A	-0.289056999019608
YCR030C	0.413409683125
YCR031C	0.667574645
YCR032W	1.03815085375
YCR033W	1.164304481875
YCR034W	0.947694925
YCR036W	0.416806765625
YCR037C	-0.0488729090196078
YCR043C	1.20829333875
YCR044C	-0.021221428627451
YCR045C	1.264652849375
YCR048W	0.9700876925
YCR050C	1.21537357625
YCR051W	0.7016814475
YCR053W	1.0870533675
YCR059C	1.09090772
YCR060W	0.763854624375
YCR061W	0.5853102925
YCR063W	0.5525491675
YCR065W	1.087138105
YCR067C	0.33705942375
YCR068W	0.578010825
YCR069W	0.341777286875
YCR073C	0.655976105
YCR073W-A	0.403905988125
YCR075C	0.218003439375
YCR076C	1.01388588375
YCR077C	0.201114605
YCR079W	0.609930796875
YCR081W	0.255393263125
YCR082W	0.8609070625
YCR083W	0.532682715625
YCR086W	0.4621359325
YCR087C-A	0.382223786875
YCR088W	0.1156905275
YCR089W	0.392931320625
YCR090C	0.2021658475
YCR091W	-0.0728534907843137
YCR092C	0.40094566125
YCR093W	1.938848283
YCR095C	-0.155608761176471
YCR098C	0.55975661375
YCR099C	0.108704204375
YCR100C	0.29314329875
YCR101C	0.17980873125
YCR102C	0.05984189375
YCR105W	0.7404097725
YCR106W	0.144374335
YCR107W	0.2802775725
YDL001W	0.3460853125
YDL002C	-0.206367656666667
YDL003W	1.073223352
YDL006W	0.452742891875
YDL007W	0.254141702
YDL008W	1.41700479656961
YDL010W	-0.146955793529412
YDL012C	0.941106065625
YDL013W	-0.00973587294117647
YDL014W	-0.358348756
YDL017W	1.771836836
YDL018C	0.818343638125
YDL019C	0.170459795625
YDL020C	-0.0620792425490196
YDL024C	-0.0245599939215686
YDL025C	0.265921616875
YDL027C	0.7138897625
YDL028C	1.905214992
YDL029W	-0.604794598
YDL030W	-1.486617473
YDL033C	-0.0828660711764706
YDL035C	0.542167589375
YDL036C	-0.0274840892156863
YDL037C	0.235824051875
YDL039C	0.2998645575
YDL040C	-0.052347848627451
YDL043C	0.123907378
YDL046W	0.14375665125
YDL048C	0.0137912825
YDL051W	0.5740087275
YDL052C	0.4210420475
YDL053C	-0.07571392
YDL054C	-0.15988303254902
YDL056W	-0.129103767843137
YDL058W	-3.158935947
YDL061C	0.5710899175
YDL064W	0.459053774
YDL065C	1.032857036875
YDL066W	0.29890966
YDL070W	0.16155629875
YDL074C	1.482835143125
YDL076C	0.201359310625
YDL077C	-0.0291360064705882
YDL079C	0.598677765625
YDL080C	0.458159571875
YDL081C	-0.21331569254902
YDL082W	0.859490496875
YDL084W	-1.302188861
YDL086W	0.75625894
YDL087C	0.045918419
YDL089W	0.76826521
YDL090C	0.475497881
YDL091C	0.034643244375
YDL093W	0.551861016875
YDL095W	0.51842810875
YDL097C	0.601997237
YDL099W	-0.0638931390196078
YDL102W	1.212904128
YDL103C	-0.810143225
YDL104C	0.015091214375
YDL105W	1.549531653
YDL106C	0.43990559
YDL108W	0.244297058
YDL109C	0.463867515
YDL110C	0.44387724125
YDL112W	0.6052869675
YDL114W	0.0105113275
YDL117W	0.0776904975
YDL118W	0.178720191875
YDL119C	0.452738440625
YDL121C	0.558182715
YDL122W	1.22906674625
YDL123W	0.647355920625
YDL124W	0.651468441875
YDL125C	0.35838207625
YDL126C	-1.117938158
YDL127W	0.467282595
YDL128W	-0.141237282941176
YDL129W	0.648523178125
YDL130W	0.0018118025
YDL130W-A	0.666777401875
YDL131W	0.8386918425
YDL132W	0.588104687
YDL133C-A	0.587737295
YDL133W	0.922833195
YDL134C	-0.282493505882353
YDL135C	0.654071255
YDL136W	0.07156393
YDL137W	0.633920091875
YDL138W	-0.0311981203921569
YDL140C	-0.353429868
YDL142C	0.538749621875
YDL143W	0.372722831
YDL144C	0.819228936875
YDL145C	-0.682507721
YDL146W	0.697774575625
YDL147W	0.908674295
YDL149W	0.837883443125
YDL154W	0.80520737625
YDL155W	0.779643805625
YDL156W	0.562615041875
YDL157C	0.389958861875
YDL160C	0.454790366875
YDL161W	0.669460454375
YDL164C	1.74088519
YDL165W	1.890324227
YDL167C	0.571500959375
YDL168W	1.001628468125
YDL169C	-0.339903270980392
YDL170W	1.0809815775
YDL171C	0.97239776125
YDL173W	0.7564147
YDL174C	0.573953566875
YDL175C	1.277610850625
YDL176W	0.90049811625
YDL177C	0.216540151875
YDL178W	1.11026117
YDL179W	0.9905265725
YDL180W	-0.630847652941177
YDL181W	0.328434106875
YDL182W	0.62223790125
YDL183C	0.66754884625
YDL184C	0.526916015625
YDL185W	-0.0782824990196078
YDL186W	-0.0488769847058824
YDL188C	-0.0766694788235294
YDL189W	0.217919028125
YDL190C	-0.0704416758823529
YDL191W	-0.0418447745098039
YDL192W	-0.0493671031372549
YDL194W	-0.182206390392157
YDL195W	-4.303567192
YDL197C	-0.000593961960784314
YDL199C	-0.238650078823529
YDL200C	-0.0138585876470588
YDL201W	-0.0964331701960784
YDL203C	-0.0349417115686275
YDL204W	-0.0307977443137255
YDL206W	-0.0993115047058823
YDL207W	-3.529330861
YDL209C	-0.50485603
YDL210W	-0.0107780866666667
YDL211C	-0.0254983043137255
YDL213C	-0.141994023921569
YDL214C	-0.0294676817647059
YDL215C	-0.0518986454901961
YDL216C	-0.0218179207843137
YDL217C	-0.34492991
YDL218W	-0.137956046078431
YDL219W	0.211561324375
YDL220C	1.249746526
YDL222C	-0.151644294509804
YDL223C	0.25077576875
YDL224C	-0.0979969756862745
YDL226C	-0.120514011176471
YDL227C	-0.0724031119607843
YDL229W	-0.0165621639215686
YDL230W	-0.217071624509804
YDL231C	-0.125232787254902
YDL232W	-0.198962782745098
YDL233W	0.080693313125
YDL234C	0.132653088125
YDL236W	0.995290055
YDL237W	-0.0377432660784314
YDL238C	-0.0178631056862745
YDL239C	0.227265185
YDL240W	-0.0606653431372549
YDL241W	-0.147458232156863
YDL243C	-0.0923615409803922
YDR001C	-0.145646969215686
YDR002W	-0.378102999
YDR003W	0.267438449375
YDR004W	0.780645049375
YDR005C	0.594701664375
YDR006C	-0.0442383
YDR007W	-0.115933246470588
YDR009W	-0.0814145066666667
YDR011W	-0.125843163333333
YDR013W	0.949856869
YDR014W	0.20087232625
YDR018C	0.455961269375
YDR019C	0.054634234375
YDR020C	0.165088958125
YDR021W	-0.495979253
YDR022C	0.60593345375
YDR025W	0.19560078625
YDR026C	0.7073917225
YDR030C	0.973571085625
YDR031W	0.30837209375
YDR032C	0.9303864725
YDR033W	0.564942911875
YDR034C	-0.120944000588235
YDR035W	1.177012666875
YDR036C	1.163931963125
YDR042C	0.2973504825
YDR043C	-0.0408434517647059
YDR046C	0.420441688125
YDR049W	0.29976977125
YDR050C	-2.519122135
YDR051C	0.14855530625
YDR052C	1.774905877
YDR054C	0.882637776
YDR055W	0.0139210425
YDR056C	-0.00453108294117647
YDR057W	0.81613744875
YDR058C	0.639272485625
YDR059C	0.487866153125
YDR060W	-0.647274478
YDR061W	0.2777846825
YDR062W	-0.594885836
YDR063W	0.16414092875
YDR066C	-0.206835184901961
YDR067C	0.5239181975
YDR068W	0.43525158125
YDR070C	0.40932139
YDR071C	0.08965933
YDR072C	0.308631218125
YDR073W	-0.400164786470588
YDR074W	-0.12191843627451
YDR075W	-0.0783599460784314
YDR076W	0.0327534925
YDR077W	-0.287398910196078
YDR080W	-0.52900899
YDR082W	0.950886876
YDR083W	-0.431758776862745
YDR084C	-0.29323060627451
YDR085C	-0.268937538235294
YDR087C	0.549479335
YDR088C	1.139137184
YDR089W	-0.373264869411765
YDR090C	-0.267216645294118
YDR092W	-0.0673125215686275
YDR093W	-0.137868709215686
YDR096W	-0.152140552156863
YDR097C	-0.0927835049019608
YDR098C	-0.0357171590196078
YDR099W	-0.262705846666667
YDR100W	-0.223811555686275
YDR101C	-0.316390731764706
YDR104C	-0.136382933921569
YDR105C	-0.446127070784314
YDR107C	0.185825345625
YDR108W	-0.185212118431373
YDR109C	-0.20825865745098
YDR110W	-0.115986306078431
YDR111C	-0.137502183529412
YDR113C	0.319395754
YDR116C	-0.293408133137255
YDR117C	-0.27806148745098
YDR119W	-0.105550465882353
YDR120C	-0.0385932301960784
YDR121W	-0.32743977
YDR122W	-0.113299114509804
YDR123C	-0.194626568039216
YDR124W	-0.214106940588235
YDR125C	0.40774099625
YDR126W	0.435675934375
YDR127W	-0.127581562156863
YDR128W	-0.107899513137255
YDR130C	-0.287739785294118
YDR131C	-0.0820241168627451
YDR132C	-0.0150866137254902
YDR135C	-0.0159127749019608
YDR139C	-0.0488875370588235
YDR141C	0.099090433
YDR142C	-0.0527057245098039
YDR143C	-0.01934513
YDR144C	-0.141498184901961
YDR145W	-3.093959358
YDR146C	-0.125279366666667
YDR147W	-0.125671818235294
YDR148C	0.10038414125
YDR150W	0.135661659375
YDR151C	0.075339659375
YDR152W	0.261753859375
YDR153C	-0.021751417254902
YDR155C	-0.0110670298039216
YDR156W	-0.239015658039216
YDR158W	-0.088839571372549
YDR161W	0.377586646875
YDR162C	-0.27368851254902
YDR163W	0.48972714
YDR164C	-3.558885168
YDR165W	0.128439803125
YDR166C	-2.677071317
YDR167W	0.084603251
YDR168W	0.896660662
YDR169C	0.3929436325
YDR170C	-1.757883536
YDR171W	0.199025189375
YDR172W	-1.609656119
YDR173C	1.11728912125
YDR174W	-0.129697431568627
YDR178W	0.427960086875
YDR179C	-0.0193943960784314
YDR179W-A	0.347026953125
YDR180W	0.438874416
YDR181C	0.104455851875
YDR182W	-1.720563714
YDR183W	0.322211185625
YDR184C	-0.137071858431373
YDR185C	0.43482624125
YDR186C	0.273445115
YDR188W	0.430491357
YDR189W	-3.11705784
YDR191W	-0.111053112352941
YDR192C	0.148766308125
YDR196C	2.245716944
YDR198C	-0.0123849843137255
YDR202C	0.09897978375
YDR205W	0.3092916325
YDR206W	0.702431344375
YDR207C	1.35883150875
YDR208W	-0.900869273
YDR210W	0.104551479375
YDR212W	-0.928943263
YDR213W	0.329606844375
YDR214W	0.38510189
YDR216W	0.454661748125
YDR217C	-0.0329581862745098
YDR218C	0.14027995875
YDR219C	0.424019745625
YDR221W	0.248733764375
YDR222W	0.391766025
YDR223W	0.077615924375
YDR225W	0.519887550625
YDR228C	-4.318109737
YDR229W	0.1865712525
YDR233C	0.000836705625
YDR238C	-4.23774023
YDR239C	0.4141274475
YDR242W	0.366876709375
YDR243C	0.52717546
YDR244W	0.167840829375
YDR245W	1.499309404375
YDR247W	0.963880228125
YDR248C	0.5177073425
YDR249C	0.34481656125
YDR251W	0.443890299375
YDR252W	-0.0791210282352941
YDR253C	0.522115895
YDR254W	0.656346318125
YDR255C	0.262090220625
YDR256C	0.328298905625
YDR257C	0.079452830625
YDR258C	0.39645327125
YDR259C	0.758351780625
YDR260C	0.671353169375
YDR261C	0.027407613125
YDR262W	0.062728279375
YDR263C	-0.114785950196078
YDR265W	0.417364503125
YDR266C	1.13148552875
YDR270W	0.401814451875
YDR272W	0.68683647875
YDR273W	0.38732442625
YDR275W	0.46298853
YDR276C	0.71329425625
YDR277C	0.07275158125
YDR279W	-0.00891023019607843
YDR281C	0.273261695625
YDR282C	0.4551132675
YDR284C	0.18263867375
YDR285W	0.4841148825
YDR286C	-0.0535562370588235
YDR287W	0.38775527875
YDR288W	0.557708128
YDR289C	-0.227885955882353
YDR291W	0.552906224375
YDR292C	-0.593622777
YDR293C	0.89323574625
YDR294C	-0.00364927411764706
YDR297W	0.2794898375
YDR303C	0.510830475
YDR304C	0.17947667375
YDR305C	0.02580138125
YDR306C	0.09380039
YDR307W	-0.0941522658823529
YDR309C	-0.0516483305882353
YDR310C	0.108147463125
YDR311W	-0.356111206
YDR312W	0.804861224375
YDR313C	1.028355689375
YDR314C	-0.10589013627451
YDR315C	-0.0939637349019608
YDR316W	-0.130956384509804
YDR317W	-0.11353923745098
YDR318W	0.31263059
YDR319C	0.105991833125
YDR320C	-0.0691173535294118
YDR321W	-0.0873916821568628
YDR325W	1.069115109
YDR326C	0.637760411875
YDR329C	0.0326523575
YDR330W	0.2345960675
YDR331W	0.096576188
YDR332W	0.21826325625
YDR333C	0.631784193125
YDR334W	0.5668797175
YDR335W	0.41288356875
YDR336W	0.276825544375
YDR338C	-0.015657708627451
YDR345C	-0.0456666962745098
YDR346C	-0.0747971060784314
YDR348C	-0.02440262
YDR349C	-0.0125324501960784
YDR351W	0.11932189
YDR352W	-0.0467123670588235
YDR354W	-0.149526005294118
YDR356W	0.796329819
YDR357C	0.109162275625
YDR358W	-0.11822623372549
YDR359C	-0.052341477254902
YDR361C	-0.708166862
YDR362C	-0.068032617
YDR363W	0.001639206875
YDR363W-A	1.023616295
YDR364C	-0.221123503066479
YDR368W	-0.0927987294117647
YDR369C	-0.243917160784314
YDR370C	-0.150506960980392
YDR371W	-0.0578634237254902
YDR372C	0.255298221875
YDR373W	-0.735666463
YDR374C	-0.045194642745098
YDR375C	-0.086967868627451
YDR378C	-0.0837850705882353
YDR379W	0.133484131875
YDR380W	0.100716865
YDR382W	-0.0336872117647059
YDR383C	0.195041885
YDR384C	-0.0804984317647059
YDR385W	0.230443046875
YDR386W	-0.00419740607843137
YDR387C	-0.222054931372549
YDR389W	-0.235165014313725
YDR391C	0.10909137
YDR392W	-0.116755569411765
YDR393W	-0.232850550392157
YDR394W	0.150328755
YDR395W	-0.0511012792156863
YDR399W	0.0806140525
YDR400W	0.052967540625
YDR402C	-0.0320579417647059
YDR403W	-0.108250896078431
YDR406W	-0.0985988190196078
YDR408C	0.2054425525
YDR409W	0.01512733375
YDR411C	0.203325904375
YDR414C	0.486760754375
YDR415C	0.1941716025
YDR419W	0.279322750625
YDR420W	0.273147224375
YDR421W	0.044003115
YDR422C	-0.0380260290196078
YDR423C	0.09648378625
YDR424C	0.26345228
YDR425W	1.035904801875
YDR428C	0.54117466
YDR430C	0.4223609925
YDR435C	0.500669678125
YDR436W	-0.0692656196078431
YDR437W	-1.184680342
YDR438W	-0.0202304441176471
YDR439W	0.020648361875
YDR440W	0.0835555525
YDR441C	-0.0589740590196078
YDR444W	0.6085893775
YDR446W	0.18942074125
YDR447C	0.09185435625
YDR451C	0.30174274625
YDR452W	-0.00672255431372549
YDR453C	-0.0281859141176471
YDR458C	-0.0443262052941177
YDR459C	0.253513385
YDR460W	1.830392494
YDR461W	-0.0509290417647059
YDR463W	0.252849718125
YDR465C	0.1705745325
YDR466W	0.351753810625
YDR469W	0.337928588125
YDR471W	0.658291011875
YDR473C	0.357501036
YDR475C	-0.0169286541176471
YDR476C	-0.0198601637254902
YDR477W	1.27738407125
YDR478W	0.051655366
YDR479C	-0.0597517974509804
YDR480W	-0.139436843333333
YDR481C	0.4673070875
YDR482C	0.264501295625
YDR483W	0.54768702375
YDR485C	0.97081132
YDR486C	0.172293063125
YDR488C	0.29729133375
YDR490C	0.2382605
YDR492W	0.256976026875
YDR493W	0.150242088125
YDR494W	-0.0887176098039216
YDR496C	0.14573493
YDR497C	0.161203140625
YDR498C	-1.530411028
YDR500C	0.323598695625
YDR501W	0.255143465625
YDR502C	0.312394115625
YDR503C	0.721154784375
YDR504C	0.4817763825
YDR505C	0.9919450275
YDR506C	0.00689089
YDR508C	0.391370491875
YDR510W	0.646775684
YDR511W	0.556322620625
YDR512C	-0.110018090392157
YDR513W	0.398399228125
YDR514C	0.547981044375
YDR515W	0.21568297625
YDR516C	0.35652584
YDR517W	0.83957563625
YDR519W	0.869498179375
YDR520C	0.735720666875
YDR522C	0.74127019125
YDR524C	0.681151175625
YDR525W-A	1.020883231875
YDR528W	0.78550893
YDR533C	0.472949685625
YDR536W	0.59142361875
YDR538W	0.585508040625
YDR539W	0.08219555875
YDR540C	0.288766789375
YDR541C	-0.0289313650980392
YEL001C	0.376557480625
YEL002C	-0.373556627
YEL003W	0.412710564375
YEL004W	0.05267196125
YEL005C	0.28032277125
YEL006W	0.0080944825
YEL007W	0.9699174125
YEL011W	0.825878878125
YEL012W	1.595029954375
YEL013W	0.708915660625
YEL015W	0.1136305575
YEL016C	0.200859705625
YEL017C-A	0.252907409375
YEL017W	-0.0132501025490196
YEL019C	0.302487937
YEL020C	0.22971846125
YEL023C	0.435942520625
YEL025C	0.957379845
YEL030W	-0.0388694990196078
YEL031W	0.203402215
YEL032W	-0.725827469
YEL033W	0.352331201875
YEL034W	-3.58559299
YEL037C	1.004294589375
YEL038W	0.1695465425
YEL039C	-0.0445475988235294
