orf	hap a (post-SGA) | nucleolus size (Nop10-GFP) | standard | LFD + met + NAT + G418 | Neumuller RA~Perrimon N, 2013
YCR061W	1.3613825847810601
YCR063W	1.2943510809413112
YCR065W	2.388156633000911
YCR067C	0.8534443176477844
YCR068W	1.346447374718696
YCR069W	0.8630973884803289
YCR073C	1.5059696733481571
YCR073W-A	0.9902169631713077
YCR075C	0.6098476257216706
YCR076C	2.2382775751239454
YCR077C	0.5752919147606858
YCR079W	1.4117578216982711
YCR081W	0.6863497639805265
YCR082W	1.925272437357167
YCR083W	1.2537029607946053
YCR086W	1.1093594144748324
YCR087C-A	0.9458536955379898
YCR088W	0.40050840598471227
YCR089W	0.9677620423874147
YCR090C	0.5774428288601026
YCR091W	0.014734441092277385
YCR092C	0.9841599317876639
YCR095C	-0.1545885056945425
YCR098C	1.3090980092284703
YCR099C	0.3862139107444187
YCR100C	0.7635889203876355
YCR101C	0.5316986389472839
YCR102C	0.2862382791909023
YCR105W	1.678726735482938
YCR106W	0.45919743917801287
YCR107W	0.7372647639818944
YDL001W	0.8719119037396165
YDL002C	-0.25844467967979146
YDL006W	1.090140610519791
YDL010W	-0.1368839417011186
YDL012C	2.089365086370822
YDL013W	0.14387740681180197
YDL018C	1.8381847581512278
YDL019C	0.5125700768406789
YDL020C	0.03677929034438717
YDL024C	0.11354624076002391
YDL025C	0.7078914962873188
YDL027C	1.624464980059546
YDL033C	-0.00575198362612469
YDL035C	1.273109661608227
YDL036C	0.1075633416704645
YDL037C	0.6463098184949783
YDL039C	0.7773410757763339
YDL040C	0.056690388300264294
YDL046W	0.45793361595277643
YDL048C	0.19201557698433397
YDL051W	1.3382588093401169
YDL052C	1.0252785134017557
YDL053C	0.008881807156336349
YDL054C	-0.16333395744325832
YDL056W	-0.10035747539885219
YDL061C	1.3322867243240346
YDL065C	2.277093852756136
YDL066W	0.7753872901405288
YDL070W	0.4943529129012917
YDL074C	3.197779853523809
YDL076C	0.5757925992164789
YDL077C	0.10418340591383513
YDL079C	1.3887333496313568
YDL080C	1.1012235085038709
YDL081C	-0.2726608366013458
YDL082W	1.922374047142196
YDL086W	1.7111552168654633
YDL089W	1.7357208669646604
YDL090C	1.1366988755642875
YDL091C	0.23468011803688818
YDL093W	1.2929430776672475
YDL095W	1.2245370595785856
YDL099W	0.033067934027009784
YDL104C	0.19467532656468184
YDL106C	1.063874612330593
YDL109C	1.112902350775023
YDL110C	1.0720008825980067
YDL112W	1.402256228984912
YDL114W	0.18530456458238795
YDL117W	0.32275774397736134
YDL118W	0.5294714128891119
YDL119C	1.0901315029576584
YDL121C	1.3058777046722625
YDL122W	2.678552346240909
YDL123W	1.4883321861729712
YDL124W	1.4967466861011764
YDL125C	0.897071923931982
YDL127W	1.1198898381745874
YDL128W	-0.12518347767697455
YDL129W	1.4907204749021656
YDL130W	0.16750474105857757
YDL130W-A	1.5280698659682466
YDL131W	1.8798185768828741
YDL133C-A	1.366348397994063
YDL133W	2.051977542522345
YDL134C	-0.41420337703848736
YDL135C	1.50207221988497
YDL136W	0.31022236758535005
YDL137W	1.4608415610358358
YDL138W	0.0999641797043679
YDL142C	1.2661162661860492
YDL144C	1.8399961399813678
YDL146W	1.591492204830068
YDL149W	1.8781645364367856
YDL154W	1.811307067341953
YDL155W	1.7590022523361377
YDL156W	1.3149465487959175
YDL157C	0.9616801883572457
YDL160C	1.0943298844938771
YDL161W	1.533559575004673
YDL167C	1.3331277441309661
YDL168W	2.2131980638882176
YDL169C	-0.531667685410324
YDL170W	2.3755599563985124
YDL171C	2.153390037145236
YDL173W	1.7114739124852894
YDL174C	1.338145946926311
YDL175C	2.7778769060296824
YDL176W	2.0062784428427185
YDL177C	0.6068536393529208
YDL178W	2.4354680064758534
YDL179W	2.1904828256533984
YDL180W	-1.1269598024105107
YDL181W	0.8357963290263432
YDL182W	1.4369389995170734
YDL183C	1.529648293955227
YDL184C	1.2419038979360288
YDL185W	0.0036263186950719977
YDL186W	0.06379201342107049
YDL188C	0.006926668407330736
YDL189W	0.609674914527275
YDL190C	0.01966917944029046
YDL191W	0.07818039674918752
YDL192W	0.06278919756799838
YDL194W	-0.20900907534529398
YDL197C	0.16258238232728872
YDL199C	-0.3244967247412505
YDL200C	0.13544205037524676
YDL201W	-0.033511196718687734
YDL203C	0.09230453595525857
YDL204W	0.10078337656157955
YDL206W	-0.039400466111787096
YDL210W	0.14174496620293897
YDL211C	0.11162639348204607
YDL213C	-0.12673182151232545
YDL214C	0.10350477556303977
YDL215C	0.057609488661431056
YDL216C	0.11915671005949927
YDL218W	-0.11846984249612481
YDL219W	0.5966666175493748
YDL222C	-0.14647693557632324
YDL223C	0.676902054479469
YDL224C	-0.03671084977457944
YDL226C	-0.08278224539731431
YDL227C	0.0156559469880228
YDL229W	0.12991034829157722
YDL230W	-0.28034573043973293
YDL231C	-0.092437184195059
YDL232W	-0.2432938008651442
YDL233W	0.3289017102513292
YDL234C	0.435214965898838
YDL236W	2.2002292368492693
YDL237W	0.08657236369679107
YDL238C	0.12724853240777673
YDL239C	0.6287977911212095
YDL240W	0.03967222530460982
YDL241W	-0.13791196551853085
YDL243C	-0.025180364691237415
YDR001C	-0.13420599758256102
YDR003W	0.710995039390555
YDR004W	1.7610508655712647
YDR005C	1.3805979743593966
YDR006C	0.0732830797893268
YDR007W	-0.07340968731295724
YDR009W	-0.002781983297608402
YDR011W	-0.0936860554241465
YDR014W	0.5747961958572319
YDR018C	1.0967256311425262
YDR019C	0.275583051710423
YDR020C	0.5015809757489453
YDR022C	1.4035789840963198
YDR025W	0.5640102642461717
YDR026C	1.6111695455098827
YDR030C	2.155790739115883
YDR031W	0.7947480771784127
YDR032C	2.0674320652148332
YDR033W	1.319709530129539
YDR034C	-0.0836620331611872
YDR035W	2.572046137388194
YDR036C	2.5452821223049287
YDR042C	0.7721971062693064
YDR043C	0.08022917161369124
YDR046C	1.0240501370334059
YDR049W	0.7771471366218992
YDR051C	0.46775199249076554
YDR055W	0.19228107482478496
YDR056C	0.1545267633546584
YDR057W	1.8336707437038753
YDR058C	1.4717929249528252
YDR059C	1.1620052067857578
YDR061W	0.7321641404347154
YDR063W	0.49964124276692756
YDR066C	-0.2594012744456703
YDR067C	1.2357701568890775
YDR068W	1.0543521919193328
YDR070C	1.001297246024166
YDR071C	0.3472467943894293
YDR072C	0.7952782633834891
YDR073W	-0.6549668702512037
YDR074W	-0.08565579526325577
YDR075W	0.0034678567124352307
YDR076W	0.23081355637072945
YDR077W	-0.42424016997801484
YDR080W	-0.9185909284485695
YDR083W	-0.719610336807522
YDR084C	-0.4361722192612328
YDR085C	-0.3864669394959625
YDR089W	-0.5999277989855673
YDR090C	-0.3829458747646923
YDR092W	0.026071643317695473
YDR093W	-0.1182911452978313
YDR096W	-0.14749231268484259
YDR097C	-0.026043731752925955
YDR098C	0.09071791740086187
YDR099W	-0.37371647206511116
YDR100W	-0.2941360908908853
YDR101C	-0.4835594210354436
YDR104C	-0.11525114736330958
YDR105C	-0.7490088495012801
YDR107C	0.5440090437206273
YDR108W	-0.21515900061806614
YDR109C	-0.2623137966998768
YDR110W	-0.07351825090187133
YDR111C	-0.11754120865961014
YDR116C	-0.43653545137190514
YDR117C	-0.4051351640116021
YDR119W	-0.052165807657800566
YDR120C	0.08483327894265934
YDR121W	-0.506166509433496
YDR122W	-0.06802007304776646
YDR123C	-0.23442160881718174
YDR124W	-0.27427978424062366
YDR125C	0.9980636522534563
YDR126W	1.0552204474547533
YDR127W	-0.09724293838877197
YDR128W	-0.05697211910426996
YDR130C	-0.42493762375724686
YDR131C	-0.0040292874789873805
YDR132C	0.13292942497573176
YDR135C	0.1312390426682609
YDR139C	0.06377042258477626
YDR142C	0.05595814975283676
YDR143C	0.12421620923584377
YDR144C	-0.12571730094422068
YDR146C	-0.09253248885930905
YDR147W	-0.09333547162712719
YDR148C	0.36919049218628336
YDR150W	0.4413707085754565
YDR151C	0.3179477682881087
YDR152W	0.6993639792113823
YDR153C	0.11929278083201142
YDR155C	0.14115376876956723
YDR156W	-0.3252447248358766
YDR158W	-0.017974173838767576
YDR161W	0.9363657897436846
YDR162C	-0.39618775808668777
YDR163W	1.165812913293312
YDR165W	0.4265942964421128
YDR169C	0.9677872333262586
YDR171W	0.5710168273975376
YDR173C	2.4498476757088223
YDR174W	-0.10157215201007058
YDR178W	1.0394332954163794
YDR179C	0.1241154074677255
YDR179W-A	0.873838564901904
YDR181C	0.37752149078276115
YDR183W	0.8230638062676213
YDR184C	-0.11666073405864512
YDR185C	1.0534819171701233
YDR186C	0.7232850883405307
YDR191W	-0.06342459892403457
YDR192C	0.468183716767458
YDR198C	0.13845714364498635
YDR202C	0.3663170806305559
YDR205W	0.7966295163918531
YDR206W	1.6010202723902158
YDR207C	2.94405993109286
YDR210W	0.37771715119226895
YDR213W	0.838195830210575
YDR214W	0.9517424915019449
YDR216W	1.0940667217290303
YDR217C	0.09636296445455125
YDR218C	0.45082006516160616
YDR219C	1.0313710875517443
YDR221W	0.6727239737785287
YDR222W	0.9653777677887362
YDR223W	0.3226051622600125
YDR225W	1.2275231775354003
YDR229W	0.545535220234885
YDR233C	0.16550962611912753
YDR239C	1.0111307685837638
YDR242W	0.914452524657253
YDR244W	0.5072114926576556
YDR245W	3.2314873194986924
YDR247W	2.135962581452746
YDR248C	1.2230623225036397
YDR249C	0.8693159518519428
YDR251W	1.0720276004154223
YDR252W	0.001910630532928072
YDR253C	1.232082522628986
YDR254W	1.5067271547383705
YDR255C	0.7000521973486079
YDR256C	0.8355196980160066
YDR257C	0.3263635981607984
YDR258C	0.9749681943996882
YDR259C	1.71543731201301
YDR260C	1.5374321994273707
YDR261C	0.21987552131081783
YDR262W	0.2921440217166911
YDR263C	-0.071062240617212
YDR265W	1.0177540059285335
YDR266C	2.4788944970205717
YDR270W	0.9859375368642792
YDR272W	1.5691121100477272
YDR273W	0.956289952774287
YDR275W	1.1111038873094805
YDR276C	1.6232465335170823
YDR277C	0.31265238332274176
YDR279W	0.14556672837320445
YDR281C	0.7229097997465158
YDR282C	1.0949905612711412
YDR284C	0.537488894976496
YDR285W	1.154329850359395
YDR286C	0.05421794287058342
YDR287W	0.9571715064757582
YDR289C	-0.3024725925338562
YDR291W	1.2950816437436439
YDR293C	1.9914191368042147
YDR294C	0.15633100455639784
YDR297W	0.7356530042612742
YDR304C	0.5310192265770961
YDR305C	0.2165890609680613
YDR306C	0.3557196865532556
YDR307W	-0.02884431039339851
YDR309C	0.05812165008177091
YDR310C	0.385074780044935
YDR312W	1.810598816915931
YDR313C	2.267883787710131
YDR314C	-0.05286079652634888
YDR315C	-0.028458563104925838
YDR316W	-0.10414805588732051
YDR317W	-0.06851138101882824
YDR318W	0.8034612519467831
YDR319C	0.38066421353898994
YDR320C	0.022378833607729347
YDR321W	-0.015011693413544065
YDR326C	1.468699118577766
YDR329C	0.23060662723930211
YDR330W	0.643797278423538
YDR332W	0.61037922882914
YDR333C	1.4564713660177484
YDR334W	1.3236723669884392
YDR335W	1.008585707533302
YDR336W	0.7302016781899426
YDR338C	0.13176092572200812
YDR345C	0.07036048325579851
YDR346C	0.01075767118432565
YDR348C	0.11386823857383226
YDR349C	0.13815541835749484
YDR351W	0.4079384221811118
YDR352W	0.06822096926799019
YDR354W	-0.14214277087059488
YDR357C	0.38715115587117344
YDR358W	-0.07810129616281997
YDR359C	0.05670342456454042
YDR363W	0.16715159859781312
YDR363W-A	2.2581866624665414
YDR364C	-0.2886361512671604
YDR368W	-0.026074882141912246
YDR369C	-0.33527353489897954
YDR370C	-0.144149873338874
YDR371W	0.0454051441774621
YDR372C	0.6861553030786403
YDR374C	0.07132633708314218
YDR375C	-0.01414454192762578
YDR378C	-0.0076323193166247015
YDR379W	0.4369153382859011
YDR380W	0.3698712677495676
YDR382W	0.09487132840892233
YDR383C	0.562866714038863
YDR384C	-0.0009076313543133213
YDR385W	0.6352999140024064
YDR386W	0.15520948905184778
YDR387C	-0.29054191732601164
YDR389W	-0.31736604424506176
YDR391C	0.38700607810981913
YDR392W	-0.07509221632833812
YDR393W	-0.3126304926653909
YDR395W	0.059240954628838764
YDR399W	0.3287395375881796
YDR400W	0.27217288223355646
YDR402C	0.09820492633210072
YDR403W	-0.05769107264968884
YDR406W	-0.03794226242323723
YDR408C	0.5841471915396266
YDR409W	0.19474922927785185
YDR411C	0.579816384617754
YDR414C	1.1597434852925224
YDR415C	0.5610860564838976
YDR419W	0.7353111330800148
YDR420W	0.7226755837348887
YDR421W	0.25383105390185745
YDR422C	0.08599381136755316
YDR423C	0.36121009892570743
YDR424C	0.7028390640458071
YDR425W	2.2833297885275767
YDR428C	1.271078060153365
YDR430C	1.0279771651370644
YDR435C	1.1882020951771004
YDR436W	0.02207547106429801
YDR438W	0.12240479596244594
YDR439W	0.2060456306670074
YDR440W	0.3347580478971089
YDR441C	0.04313270835658585
YDR444W	1.4090131858536221
YDR446W	0.5513654692292936
YDR447C	0.3517379683190555
YDR451C	0.7811839784973912
YDR452W	0.15004286294758387
YDR453C	0.10612735988990547
YDR458C	0.07310321954154272
YDR459C	0.6825034046826026
YDR461W	0.059593364241046574
YDR463W	0.6811454968366457
YDR465C	0.5128048363392346
YDR466W	0.8835100388412513
YDR469W	0.8552226874424781
YDR471W	1.5107061312408645
YDR475C	0.12916048426872495
YDR476C	0.1231624149858662
YDR477W	2.7774128999082173
YDR479C	0.041541402299517506
YDR480W	-0.12149965502172803
YDR481C	1.1199399515057933
YDR482C	0.7049854218065722
YDR483W	1.2844028020758103
YDR485C	2.1501440697756515
YDR486C	0.5163210676099378
YDR488C	0.7720760838788133
YDR490C	0.6512949581031658
YDR492W	0.689588206933433
YDR493W	0.4712032636461634
YDR494W	-0.017724632122610107
YDR496C	0.4619813096637439
YDR497C	0.4936303272082797
YDR500C	0.8259027466853478
YDR501W	0.6858386612000082
YDR502C	0.8029774091918163
YDR503C	1.6393297120157875
YDR504C	1.149545119318283
YDR505C	2.1933850816589238
YDR506C	0.17789690168366815
YDR508C	0.9645684799456848
YDR511W	1.3020718242807892
YDR512C	-0.06130687315794694
YDR513W	0.978949755342377
YDR514C	1.285004388396599
YDR515W	0.6050997993612073
YDR516C	0.893273937528299
YDR517W	1.8816268793800157
YDR519W	1.9428504504380455
YDR520C	1.6691325044634853
YDR522C	1.6804872111303533
YDR524C	1.5574795907660002
YDR525W-A	2.2525946282687626
YDR528W	1.7710026982018832
YDR533C	1.1314850934348963
YDR536W	1.3738908686693734
YDR538W	1.361787190978199
YDR539W	0.331975407610026
YDR540C	0.7546342826889908
YDR541C	0.10460211616721592
YEL001C	0.9342600451626113
YEL003W	1.0082317287420637
YEL004W	0.27156810660359065
YEL005C	0.7373572437176842
YEL006W	0.1803595343095393
YEL007W	2.14831507385385
YEL011W	1.8536023748842745
YEL012W	3.4273381156745835
YEL013W	1.6142876272081599
YEL015W	0.3962935663854993
YEL016C	0.5747703731947578
YEL017C-A	0.6812635370823911
YEL017W	0.13668705252903862
YEL020C	0.633817362224822
YEL023C	1.055765901166752
YEL025C	2.1226623527089754
YEL030W	0.08426801402256841
YEL031W	0.579972521379013
YEL033W	0.8846914208539695
YEL037C	2.2186531304284114
YEL038W	0.510701498446161
YEL039C	0.07265023322874499
YEL040W	0.5085737905992038
YEL041W	0.1271767330579754
YEL042W	0.02906536119011155
YEL043W	0.40545816779082267
YEL047C	0.15246364635278745
YEL048C	0.25600097597705873
YEL049W	0.12091382749679368
YEL052W	1.0792715791179341
YEL053C	0.7489286405412192
YEL056W	1.069185526955401
YEL057C	0.6202746014800181
YEL060C	0.7642641089052925
YEL061C	3.054670049386863
YEL062W	-0.15876822312486005
YEL064C	1.192384335790933
YEL065W	0.07971138270276858
YEL066W	0.6971911632281347
