Filter 8: 620 HLKU 11:30pm
 0.315	 0.248	 0.250	 0.314	 0.283	 0.279	 0.293	 0.293	 0.289	 0.293	 0.253	 0.263
 0.292	 0.276	 0.283	 0.267	 0.292	 0.251	 0.294	 0.315	 0.306	 0.266	 0.256	 0.247
 0.286	 0.285	 0.275	 0.289	 0.297	 0.291	 0.250	 0.261	 0.205	 0.262	 0.254	 0.270
 0.277	 0.299	 0.282	 0.277	 0.244	 0.247	 0.222	 0.280	 0.292	 0.298	 0.277	 0.266
 0.203	 0.277	 0.244	 0.282	 0.073	 0.284	 0.283	 0.290	 0.288	 0.299	 0.307	 0.309
 0.281	 0.293	 0.309	 0.296	 0.302	 0.291	 0.295	 0.307	 0.291	 0.257	 0.282	 0.265
 0.274	 0.289	 0.291	 0.290	 0.296	 0.303	 0.320	 0.312	 0.287	 0.286	 0.282	 0.295
 0.298	 0.298	 0.074	 0.278	 0.294	 0.288	 0.257	 0.263	 0.284	 0.208	 0.313	 0.284

Filter 8: 620 DiKU+His+no Trp 11:31pm
 0.090	 0.078	 0.158	 0.082	 0.088	 0.096	 0.091	 0.088	 0.093	 0.109	 0.082	 0.091
 0.088	 0.092	 0.085	 0.119	 0.080	 0.073	 0.078	 0.078	 0.079	 0.081	 0.073	 0.079
 0.081	 0.082	 0.098	 0.079	 0.089	 0.082	 0.077	 0.079	 0.078	 0.075	 0.087	 0.079
 0.082	 0.082	 0.077	 0.079	 0.076	 0.076	 0.082	 0.079	 0.085	 0.130	 0.143	 0.072
 0.080	 0.078	 0.075	 0.076	 0.071	 0.085	 0.081	 0.082	 0.092	 0.098	 0.091	 0.101
 0.078	 0.083	 0.088	 0.087	 0.086	 0.088	 0.083	 0.081	 0.089	 0.096	 0.095	 0.094
 0.076	 0.073	 0.084	 0.085	 0.092	 0.088	 0.093	 0.097	 0.082	 0.099	 0.089	 0.104
 0.086	 0.081	 0.076	 0.085	 0.080	 0.089	 0.108	 0.109	 0.093	 0.081	 0.091	 0.127

Filter 8: 620 DiKU+His+Trp 11:30pm
 0.089	 0.077	 0.162	 0.102	 0.136	 0.138	 0.143	 0.128	 0.122	 0.147	 0.126	 0.165
 0.143	 0.147	 0.149	 0.156	 0.159	 0.137	 0.075	 0.124	 0.123	 0.145	 0.073	 0.086
 0.129	 0.139	 0.142	 0.131	 0.129	 0.130	 0.097	 0.129	 0.083	 0.164	 0.115	 0.115
 0.131	 0.131	 0.130	 0.128	 0.129	 0.092	 0.109	 0.121	 0.126	 0.153	 0.133	 0.079
 0.091	 0.100	 0.118	 0.139	 0.072	 0.130	 0.120	 0.116	 0.127	 0.127	 0.130	 0.147
 0.138	 0.125	 0.137	 0.135	 0.123	 0.130	 0.129	 0.132	 0.147	 0.145	 0.153	 0.152
 0.101	 0.098	 0.135	 0.142	 0.140	 0.135	 0.162	 0.158	 0.133	 0.149	 0.146	 0.149
 0.135	 0.122	 0.073	 0.136	 0.130	 0.135	 0.145	 0.150	 0.136	 0.112	 0.155	 0.162


