orf	hap a | growth (relative abundance in pooled culture) | sodium selenide [1 uM], time [16 h] | Peyroche G~Plateau P, 2012	hap a | growth (relative abundance in pooled culture) | sodium selenide [2 uM], time [16 h] | Peyroche G~Plateau P, 2012	hap a | growth (relative abundance in pooled culture) | sodium selenide [1 uM], time [27 h] | Peyroche G~Plateau P, 2012	hap a | growth (relative abundance in pooled culture) | sodium selenide [2 uM], time [27 h] | Peyroche G~Plateau P, 2012
YMR293C	-0.1889989824258433	-0.035182344077066094	0.007906209320006281	0.13900210059511475
YMR294W	-0.521394425844211	-0.9598312021909486	-0.8361066546520057	-0.8922701889373091
YMR294W-A	0.5212211047616806	0.4595322620537313	0.4571366649776374	0.46203166476413304
YMR295C	0.5538451402481167	0.6872873046117207	0.4333020118328226	0.5211205369795554
YMR297W	-2.9111034898935553	-3.7623167963270787	-3.124699966654485	-3.660015639687318
YMR299C	-0.6526888651318008	-0.5764282370360164	-0.3751621474710565	-0.6348910637584632
YMR300C	0.7991497237441055	0.46171788972404837	0.6488771781461293	0.4022333450138331
YMR302C	-0.729734185552695	-0.4162520014169322	-0.6182618787126026	-0.2710237418009229
YMR303C	0.26571200633453523	0.2709949010478402	0.2116055545803397	0.26621423866335164
YMR304C-A	0.08230201983239475	-0.0314624563337788	-0.125196038032322	0.22806151681481154
YMR304W	-0.2484992079982857	-0.40961701658520194	0.020737340532333396	0.06563463519831123
YMR305C	-0.47260762211499957	-0.5349764980993766	-0.2636754202345944	-0.3468087911217251
YMR306C-A	-0.47380002196614307	-0.14403019304913833	-0.036259709942256364	-0.3219298387427312
YMR306W	-0.17491101388852737	-0.2330284201765176	0.11328801617481385	-0.020044853866700223
YMR307W	3.822736863238539	4.652095308678925	4.366740474457097	3.869907846832744
YMR310C	-0.8599167701967423	-1.2687051085153311	-1.0249628181840513	-1.0242077401947167
YMR311C	-0.2413137331745763	-0.363888436265823	-0.43566396755950687	-0.14426261643987606
YMR312W	1.7803725052305184	1.5441246999890592	2.1451612775160016	1.873778988580034
YMR313C	-0.055291371874482347	0.02711729784483632	0.15489769352482924	0.23352393907679472
YMR315W	-0.38905523486270327	-0.1731784084828204	-0.1768688225323512	-0.17118992642571276
YMR316C-A	0.39867219453548547	0.3080954364949725	0.10970009112443575	0.3105690220335071
YMR316C-B	0.08106062481240112	-0.024667357391391934	-0.004968899092208278	0.15992028530478117
YMR316W	-0.04837462677541929	0.06397750701472553	0.3673048351286593	0.28899574131105016
YMR317W	-0.16567534397020484	-0.17737218135634547	-0.20815558477661905	0.012163286619787567
YMR318C	-0.061375090203655266	0.1287095581777347	0.08515832558871451	-0.055226233125382586
YMR319C	-4.063265792002209	-4.163876923041033	-4.521116257819282	-4.4173019021616335
YMR320W	-0.10619104929620143	-0.5326954166460137	-0.17504293117582123	-0.09105650163666353
YMR322C	-0.22770180198532386	0.010526508302047344	0.1284399381532975	-0.10487910012470766
YMR326C	-0.5630951903481083	-0.7000610758851995	-1.3091686163986873	-0.7839605244658417
YNL001W	-1.3006222565215004	-0.9008133784873256	-1.0600169416153629	-1.2623652539038095
YNL003C	-0.7924473932301219	-0.3247693226131258	-0.023136027729814074	-0.6639956223425557
YNL004W	0.2842229985419771	0.5893409683760792	0.04985178351518542	-0.0640714193019535
YNL005C	0.3083587499659682	0.4239162017185569	1.0656228222633979	1.0035299779655737
