orf	hap a | growth (relative abundance in pooled culture) | sodium selenide [1 uM], time [16 h] | Peyroche G~Plateau P, 2012	hap a | growth (relative abundance in pooled culture) | sodium selenide [2 uM], time [16 h] | Peyroche G~Plateau P, 2012	hap a | growth (relative abundance in pooled culture) | sodium selenide [1 uM], time [27 h] | Peyroche G~Plateau P, 2012	hap a | growth (relative abundance in pooled culture) | sodium selenide [2 uM], time [27 h] | Peyroche G~Plateau P, 2012
YAL002W	0.796998431759503	0.7896275878182191	0.854570135593794	0.8381966147840041
YAL004W	1.0538869013997	0.973368010465336	1.01019973646343	0.975579758927242
YAL005C	0.9137424054899421	0.9458255877654641	0.9320662639119751	0.9568075381087731
YAL007C	0.989576794871554	0.98278052002934	1.00240948602914	1.0127994259004
YAL008W	0.95605220802288	1.01671602700562	1.00298557804589	1.03491551806211
YAL009W	0.843793626946706	0.9082678444966751	1.00614134460973	0.9656897416198721
YAL010C	0.905124099948114	0.9907169984538671	1.06066074456834	0.941028933298215
YAL011W	0.616776069522284	0.636550577910104	0.729985440068544	0.6591403533861551
YAL012W	0.581326663224578	0.564201168053976	0.7071110795790081	0.698434915032872
YAL013W	1.21242443665545	1.23751776081336	1.16257644696137	1.1773730373295601
YAL014C	0.86693904211682	0.842946762276588	0.8690282816122971	0.889604752937696
YAL015C	0.9306359599796151	1.03944383261943	0.9939076469972121	1.0075154259541
YAL017W	1.03807297243983	1.0415657106572	1.05095884884163	1.0305903801082401
YAL018C	1.07609106321139	1.07020862336675	0.9944661449116141	1.04439970657647
YAL019W	0.967156505725812	0.9196282789301351	0.9865419649635541	1.01430678258756
YAL020C	1.16929036125982	1.17215454144153	1.19470120205944	1.21773201439204
YAL021C	0.9333025254917641	0.9229140791100671	0.9504835970245761	0.908752824050695
YAL022C	1.01114132581129	0.9704093834369951	0.966911663597359	0.955136711694713
YAL023C	1.29860561614325	1.30171369313657	1.21204452323441	1.20979465387465
YAL024C	0.652448355481242	0.597836663105185	0.709681898848702	0.7148490955451471
YAL026C	1.13682236929207	1.1135706441802	1.12459824259665	1.10375490813419
YAL027W	1.00534540143676	0.956875045504987	0.9320279055996271	0.9514562701681221
YAL028W	1.04435609862665	1.0244378124787	1.00234418741778	1.0427010337944
YAL029C	1.04290501086685	1.05641515269582	0.992121617824636	0.99477435879131
YAL030W	0.9707244169755611	0.9524791894382371	0.9862883658237981	0.966978973036803
YAL031C	0.9627136813140241	1.00480225264823	0.9318977587181051	0.9707213978227821
YAL034C	0.934302146435208	0.9513011797377531	0.97991099024394	1.02676495311763
YAL034C-B	0.858417931007713	0.894335125923541	0.936715316169597	0.834263385766819
YAL036C	1.01895244334837	1.01792884679043	0.9897746008115261	1.00600026934002
YAL037W	1.03681890622324	1.03429531029399	1.02271890362045	1.03865645880499
YAL039C	0.972919873243084	0.9440741877660831	0.94380049424104	0.9063436238704611
YAL040C	0.9750123256834781	0.9918814732518331	1.05220596762886	1.04947393036755
YAL042C-A	1.18841037836213	1.14417045940938	1.10950884729239	1.11539992767155
YAL042W	1.13529690485371	1.13300125960738	1.09779968551696	1.08145297443196
YAL044C	0.8508719521775061	0.8517630059844371	0.8417428327479871	0.8350006786816021
YAL045C	0.89767637619948	0.9248580010080341	0.9644642936923121	0.9742129580806511
YAL046C	0.914167554779132	0.9742482707887521	0.994586951391863	1.01258818059354
YAL047C	1.02906963784371	1.03062722571889	1.02485811676589	1.02473689761879
YAL048C	0.81103859878439	0.8660740750389541	0.9102526113383611	0.8668470595583141
YAL049C	1.27064571103337	1.1971059761357	1.13679779382465	1.10914244222998
YAL051W	0.97596756809356	0.9355780320245971	0.9864281443210441	1.01872350393918
YAL053W	1.09990116713324	1.09379141672341	1.05551589040465	1.0823678346163499
YAL054C	0.9485102791671081	0.951865480251983	0.976304521301782	0.98250831752264
YAL055W	0.9610044688969531	0.9335869349393751	0.846586022077167	0.8532360591247521
YAL056C-A	1.56244320397514	1.58492497681324	1.43028702546083	1.41961168907637
YAL056W	0.9966529558551	1.01188134509327	0.9375732966936281	0.939066488024297
YAL058W	1.5711330522120202	1.61222285434506	1.43869925059122	1.42510324685187
YAL059W	1.36992615494302	1.45087589527287	1.36362371902923	1.3520967201679799
YAL060W	1.01887435789418	0.98236471872789	0.91535076401143	1.0119514926581
YAL061W	0.89876795964113	0.9487557494056581	0.9189206589844551	0.96556657508554
YAL062W	0.96332714494807	0.972988519867743	1.0122842404728	0.9896682792607621
YAL064C-A	0.967570902940406	0.9580592759786841	0.9755831075794211	0.98507793617872
YAL065C	1.00307020371863	0.940528219282821	0.99026489128354	0.98540092827729
YAL066W	1.04436950194625	1.06792423629241	1.01334531253539	1.03379739010488
YAL067C	0.9588690288827061	0.9522722764440361	0.98494719862372	1.0020427281256
YAL068C	0.9943659329787741	0.9795256416147831	0.997214672471437	1.00594719359191
YAR002C-A	1.07302732130273	1.09545857261704	1.09214094942977	1.10048582297064
YAR002W	0.49545607894936805	0.583808306484487	0.723157979338077	0.460835436760676
YAR003W	1.09393921257687	1.1069598903828899	1.08183829559373	1.06202950012538
YAR014C	1.34632132005843	1.33008465017325	1.2759223939568	1.2971652939789
YAR015W	1.02922233930118	1.06735958791619	1.04788233039165	1.08799285460421
YAR020C	0.9333223998621041	0.9314913296591911	0.946030744352449	1.02716417675902
YAR023C	1.01027510890459	0.96308640442323	0.97818321587569	0.97412803533192
YAR027W	0.9089246598270321	0.9218582595531961	0.99289654514193	0.9941423916692381
YAR028W	0.942947005767908	0.936805753612115	1.00856363408101	0.9837876587647231
YAR029W	0.8840406092975611	0.903894837247434	0.9605903092704481	0.915167408636781
YAR030C	0.9198279862185491	0.9974591798076091	0.9719050574707081	0.9853753283260511
YAR031W	0.9519423009308461	0.93141767142465	0.978083365935502	0.96991124313953
YAR035W	0.9443688772503771	0.9522926013493771	0.979546968810149	0.97877426238355
YAR042W	0.9991998162328761	0.96377955267049	1.00238803149577	1.02369525808449
YAR047C	0.8920809033132021	0.976527980203251	1.02800829257891	1.03485008067078
YAR050W	1.05528696408898	1.07051423061459	1.00760547978793	1.0137500930964
YBL001C	0.9186620802647911	0.882386552554933	0.901161809637353	0.9216689983652661
YBL002W	1.14353461715718	1.10405060745832	1.07134826561447	1.06653526143208
YBL003C	0.924363058359085	1.04503936670181	1.00445791320947	0.9905196689225
YBL005W	0.9437728548895631	0.9235140954062241	0.9799003332281131	0.9395776357656651
YBL006C	1.00521843750127	1.00362906768507	1.00074343705245	1.00167504416822
YBL007C	1.55127915042986	1.60816815853457	1.47578378650051	1.42759331294702
YBL008W	0.8867279677375001	0.8944329599408031	0.9718345645392951	0.9556738911851571
YBL009W	0.7520914852017381	0.6749954583042671	0.73373875090077	0.8217553837039421
YBL010C	1.03568145144206	1.03652296825869	0.99734524260471	0.978994065750545
YBL011W	1.07975744204242	1.08357846387962	1.07257568761162	1.06788310512407
YBL012C	1.15359931936461	1.1650837994899	1.14241019322957	1.11802564776405
YBL013W	0.911456488681976	0.9659802535259541	0.9813161721908411	0.9858562144095421
YBL015W	0.96271673423703	0.9865682717571691	0.9964646452097681	0.9818629949226961
YBL016W	1.13419692106752	1.2012322120116399	1.14373211130853	1.15501689162197
YBL017C	0.5362035111244351	0.410616915082727	0.64234823870849	0.6769908945449751
YBL019W	0.8945609315144321	0.901929955928877	0.937077822814643	0.94040014346709
YBL021C	0.908706520118417	1.01404290474355	0.898787409041204	0.94623376622533
YBL022C	1.12006934064634	1.12364896928863	1.09211927679137	1.05209343314513
YBL024W	0.679792643026914	0.76520908497801	0.779185102859811	0.8208124032277111
YBL027W	0.74379731469986	0.7393035578615511	0.9018143799271681	0.86175269946778
YBL028C	1.0082420136382	1.01696256505932	0.9938573689507291	0.9866929351162881
YBL029W	0.9361424158638231	0.97144631620268	0.9656638822313641	0.96891809647913
YBL030C	1.02723108626596	1.06007248783506	1.0595477778659	1.07745205472129
YBL031W	0.8889915637964	0.868020374102056	0.9710759967038931	0.9265567954826821
YBL032W	0.9959309670862411	0.9604494178997991	1.05264527901164	1.02643642217941
YBL036C	0.8474576365043861	0.8757975346480681	0.948282076485735	0.90592159436116
YBL037W	1.11689193817086	1.06210983232763	1.04478663723858	1.02623138715169
YBL038W	1.05651522026295	1.03151954646382	1.03405719306454	1.012116375252
