orf	hap a | abundance of calcium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of cadmium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of cobalt | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of copper | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of iron | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of potassium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of magnesium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of manganese | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of molybdenum | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of sodium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of nickel | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of phosphorus | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of sulphur | minimal + element supplement [standard] | Yu D~Vitek O, 2011	hap a | abundance of zinc | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of calcium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of cadmium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of cobalt | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of copper | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of iron | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of potassium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of magnesium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of manganese | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of molybdenum | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of sodium | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of nickel | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of phosphorus | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of sulphur | minimal + element supplement [standard] | Yu D~Vitek O, 2011	het | abundance of zinc | minimal + element supplement [standard] | Yu D~Vitek O, 2011
YAL013W	0.6574117127476226	1.5199759656779661	2.0029018103658647	-0.21686459335992825	15.666833765375438	0.003357637539022968	-0.14128621431133656	1.0113021518377718	-0.6287574432880559	-0.5426085899700079	0.4843521327266389	0.3194760806756197	0.3887115155963768	0.05669227165667169														
YAL014C	-0.13870434710491608	0.29163153725871716	-0.49936778552755345	-1.1735984454611588		-1.076517084644475	-0.3797169177654038	-0.4364777961060594	0.42622203729999164	0.37578439526142715	-0.20866924790678343	-0.6264765437940273	-0.32194441990276645	-0.8533250866321895														
YAL015C	0.09390939152918583	-0.022567503726945087	-0.3778006322669904	-0.5179741792087774	-0.3351534211736832	-0.24570457138860186	-0.4618192810122016	-0.0008000073283633597	1.0749271456341467	0.1637352522364861	1.0493591507093651	-0.40138194615009853	0.42289197152548186	-0.33350567324924263														
YAL016C-B	-0.3654243724957087	0.05112862743718523	-0.5004049816081033	0.6024613747497878	-0.36119039390658925	0.6791023223001532	-0.12893995837939898	-0.010728341922324061	4.341213500110412	0.047752908376623465	0.32662686292471327	-0.7080749589844128	1.1932901931960298	0.01131624011664421														
YAL016W	1.0523797869625597	2.6009092451854636	-6.308727730039331	0.9372030603658628	-0.9752454691372486	-1.2750135329114256	-5.168635323670439	5.163106198985004	-3.1005155709654804	2.6889258894273222	-1.8006251274245808	-3.2420758039361393	-1.233143431021942	-6.6918709559230285														
YAL017W	0.02686405373659589	-0.4639949137827355	-0.7765978620371637	-1.6926627911790284		-0.33000105483497355	-0.7471321386672674	-0.6301496749317609	0.8691792230794525	0.6878712827745851	-0.08052824389795511	-0.9807467204724473	-0.3948600792547542	-0.19248178820374656														
YAL018C	-0.07693883687244191	-0.3846209869473827	-0.4890249535059543	-0.25341707604829555	-0.2588403874845592	-0.39121111735518	-0.34266005521347537	-0.2559146947821548	0.7976834761178667	0.6541303244442481	-0.12110744553715061	-0.2365640458444128	0.15077004203983563	2.34963069101905														
YAL019W	-0.25341359300249267	-0.2458040479804176	-0.6226997055117021	-0.6229604526756538		-0.21233568400550135	-0.9909820785364304	0.0575003932353133	-0.376744698401658	0.8363685772631076	-0.2796871918123159	-0.9132661861613495	-0.036845473694794205	-1.2146112885600828														
YAL020C	-0.2894149357046194	-0.3412625971693728	-0.16097352987518473	-0.36297897924203126		0.09263181394535056	-1.5788984955276901	0.3461426523793748	-0.253325285810721	-1.358588643892785	-0.2773338521536614	-1.7162181274350832	-0.03419331440661327	-0.9536268028574979														
YAL021C	1.2076719328427614	2.399207544430684	0.9110162248171664	0.11524802858931883	0.14164963200388225	1.6902796008616316	0.48251644894440743	0.8007505040973568	0.04963053497966448	-2.534231192394687	-0.447613410450087	-0.24265119206499405	2.076162830093753	0.4453021865172564														
YAL022C	-0.2550620155235302	-0.5143227170169321	-0.17119699136161917	-0.4777539500672597		-1.142878839601811	-0.3525378967520948	-0.8828134531192268	-0.4022799949731893	0.6340506480021185	0.015861589754787752	-0.35775781263196654	0.14664227481748393	-0.8865701294816529														
YAL023C	0.11631262778745441	-0.4127039828398399	-0.8082634830366193	0.08489138568252376	-0.3335986257393904	1.8749845181655405	-1.701131755763602	0.5525097534091133	-0.817220125440028	1.321837057533027	-1.2023260618132825	-0.34891026787086143	0.4547577135045557	-0.1412817704391307														
YAL024C		0.25756874746403013	0.8354273828879999	0.049400333521803154	0.05368549941204181	0.10762608226610887	0.1634518646793376	-0.3186632890248879	-0.033799952957215405	0.22982749184535967	0.4101394465300144	0.8257507244557102	0.5299908683895701	-0.17880154404706697														
YAL025C															2.021422687078704	2.4954290248857744	1.600779522004046	3.0512963433938527	0.9192200330030751	2.074911224001264	1.8583772175678792	0.5479269600774288	1.2885366085982224	-0.9722205986408329	0.922271780522331	0.9634715415223629	-0.16644532193744777	2.789445644199648
YAL026C	1.1038775380412227	-0.49870667123998735	-3.974452971880193	-0.051291497576248186		-1.5620440508801836	-2.6984711567078032	0.38472740360397223	-0.3340618406929594	-0.14089421489781706	-1.7116078480818036	-2.5927947227752086	0.19046569257553025	0.342244858932614														
YAL027W	0.5283463558589273	1.4891825249312047	0.18486121101245098	0.3767550169782341	-0.20884148676122047	-0.7147535763143307	-0.544516786509306	0.8195602512800115	1.254187908101496	-0.7467080843508325	0.5804805088890458	-0.21922668665840417	0.7089826904223034	1.3205150283646352														
YAL028W	0.4429984125614953	0.9125623858100556	-0.08916254844778113	-0.1660703686368185	-0.4927620715720714	-0.9590962975995562	-0.8248845368480106	0.5596773134544112	1.232924219055251	-0.8333147115903974	0.42721588282829887	-0.6804872179037015	0.6408024212629154	-0.7014910414172251														
YAL029C	0.2597884327616117	-0.22316550600126206	-0.6185739312600432	-0.4835527284597999	-0.4280412013208381	-0.8008315945793669	-0.8692191389179755	-0.14018231426679253	0.7077749132284673	-0.0672886048461973	-0.28221317767467474	-0.8326699700190253	0.22549594395462483	-0.4032752590525053														
YAL030W	-0.10893165225410201	-0.5835436854302795	-0.9795829700283258	-0.7614332970167449		-0.3802506956361945	-0.9591604830856904	-0.9993031393156895	-0.11722965872969998	0.5671178216206754	-0.37738518257355474	-1.362326022018184	-0.014379064738744523	-0.8780774846937657														
YAL031C	0.134137058537387	-0.2537116601758352	-0.5462904739120015	-0.5624511121291075		-0.6090402973213986	-0.15785913349295133	-0.6967622415901372	0.14123319262142534	0.8245229944007944	-0.08501865889080518	-0.342947227342478	0.011884175879512137	-0.19930248597028408														
YAL032C															0.8221560399900535	2.273843891020959	1.8134703238050855	3.1189383713217698	0.545541882418424	1.150185226149234	1.6456220235385466	0.6719906440096021	0.9262453707902872	-0.24741778968977346	0.9532924041810472	1.2929067750471523	-0.06899965367037005	2.235167272095838
YAL033W															0.7085555641734322	2.203649804102009	1.3987817863930632	3.654934087143884	0.608077262508735	1.8740313774287245	1.6309440345751025	0.7255180646281769	2.2212032821297734	0.04281814758868741	0.8934658196541415	1.2251696603714513	-0.3435221186796706	2.4724755243406493
YAL034C	0.0981089612101198	-0.23232768922171945	-0.5023904299268319	0.32694909881736517		-0.3861194476761743	-0.16979595086728716	-0.5406799968326799	-0.27191268327583484	0.7584836992738677	-0.2439626754176774	-0.22016087739736553	0.02396912000297086	0.03515024092006897														
YAL034C-B															2.322925811778748	1.300449695498826	1.0016812662830459	0.05378699735076259	-0.5089637870072157	-1.7723600944932054	0.45651781001240616	-0.03716313450424745	-0.17560920409215347	-1.0495692482846968	1.5289185296375412	0.5312129216196863	2.285998131442047	0.6987026975534766
YAL034W-A															2.391867835902817	2.1613563868255845	0.9498175998122361	3.18822224517147	0.9184380220372845	1.0645508948155822	0.9844120556776683	1.1509026106488982	1.3865846907676325	0.6258074444533539	0.9740311081649666	0.7509962900666738	-0.17213277219095743	3.985511416192592
YAL035W	1.4670521962976515	-0.8700527937846807	0.6329387992151316	-0.14593399829183018	0.2085299279053915	0.42096067082697136	-0.8382117002112784	-1.5038579244103538	-1.5665348871783287	1.2999897199986474	-0.26593493172792076	-0.7829582877241649	0.3527448610496295	0.05912285282270839														
YAL036C	0.6447673705351991	-0.14207215164883916	-0.3193650655342836	-0.7221829191339223		-0.9223689501278346	-0.08974185322012548	-0.9416353915253404	-0.5190773043709989	0.6520172847379008	0.26798692807705576	-0.43053127356503557	0.007862050557938895	0.2450777379392255														
YAL037C-A	-0.6511961057877408	0.25027284705406955	0.059521592842814344	0.05563567680435295	-0.47852227866019076	1.941448941206338	0.12829334230211445	0.24948066749149284	0.3254081656607542	-1.5312412417399446	0.021889374404299198	0.1392959037206238	1.1428056268903333	0.44602866071495667														
YAL037W	0.23227848084878197	0.06864794775371369	0.11382298599916055	-0.16827720459159773		-1.0608805267585226	0.44767201005130297	-0.9964877577264578	-0.4999193790860889	1.116576804836331	0.3934866490554163	0.28810135183975916	0.4514552608891815	0.15613978711048418														
YAL038W															5.397649438521366	1.8272068738821374	0.7063696650394815	2.6117242460521504	0.7676159375487664	1.4898314986494754	0.9364035425997651	0.8402428183399678	1.620970207529396	-0.27469243623555867	0.5503248946358007	0.7842913149564468	-0.008848936521733155	2.8379478668339515
YAL039C	-0.24735817267741378	0.3446299210084043	1.0483876809356718	-0.5155119105226356		-3.528425487634501	0.3075280524145873	-2.5121075698044293	-1.763484816851992	0.17300758171264674	0.26418038221583207	-0.3747547040365556	0.4183654767595111	-0.1263563958100185														
YAL040C	0.025697094222581065	-0.22650692343421044	-0.7882851051745946	-0.5199308335870398		-0.732446197661177	-0.7025563327830726	-0.34441169110647896	-0.040562094130402584	0.6456670359746064	-0.21718291757657762	-0.7786141859410937	-0.13864235297787803	-0.7266523866481188														
YAL041W															1.916063598222448	2.1365373175152462	0.31180385239538644	2.4701547014125644	0.630712291722615	1.5745817301812286	0.9470910673285461	0.7961878512513608	1.5669918206872433	0.07445822520237536	0.7447811890447847	0.7864847504581521	1.5784264642480987	2.566103921653589
YAL042C-A	-0.23497398624258803	0.1590016713471784	-0.6817296403517776	-0.6622999258786624		0.24505319656305993	-0.8138644191291043	0.5939439051866044	-0.5830674506803225	0.9913781586304029	-0.3826367018861551	-0.32228087089794244	0.07957710004749546	-0.492775108080093														
YAL042W	-0.14971105651807437	0.8872526249576926	-0.4900973970837623	-0.42476944904780595		-0.0801345921187839	-0.7891547601593843	0.5444079390962804	-0.43142656900057264	0.3650902713930713	-0.46973593379530026	-0.5147056455412169	0.1845913096809893	0.37804445793945235														
YAL043C															0.9396222951876401	1.5568961109496433	0.5218539980979167	3.44789920902475	0.6816560973890434	1.2511561393964232	1.5709196850422575	0.5760368768685089	0.4096088925599507	0.07549495596426777	0.5201023984220597	1.3762352236767412	2.829740897933398	1.6335822010832497
YAL044C	-0.32162260205698423	0.029279007546976363	0.4226696596351331	0.41636210297716497		-1.2567680165078616	1.2186143461651462	-0.8834578590339874	-0.3483270282628052	3.084907701358933	0.4925669110115905	-0.2804418607745873	-0.05617964543887447	0.18856135761055332														
YAL044W-A	-0.14114278722683946	-0.3063023644738389	-0.3182072010096747	0.4870174808798751	0.44689857881580963	0.9964232407251977	0.12551003981595715	0.45514959443856345	0.35580779149208525	-0.5289349967557586	0.12697062591719516	0.04061738640205026	0.5311619148306365	0.31758662065442544														
YAL045C	0.2477195300441719	-0.31897398528084187	-0.35179878901738854	-0.4898741819662127		-0.801462565274913	-0.42176351659739364	-0.8202263418637613	-0.47867966215642865	0.5793351590053051	0.4529788572457127	-0.5764875950328543	0.129959461382188	0.3339300440894991														
YAL046C	0.02367197027942703	-0.3351424085940598	-0.20524253227589379	-0.2639294740583135		-0.3555858040971101	-0.14844993183357297	-0.9118679951451647	-0.9950064713582338	1.078859044151374	-0.12632400464574345	-0.5844589171401917	0.1759895336880357	0.24123675922092333														
YAL047C	-0.26441169098747264	-1.4835862870737162	-0.5438398921286655	-0.2033850531827136	0.04397544365470712	-1.1065533017685318	-0.49450604539986776	-0.3504696724980654	-0.2581067973045063	-0.3344791175540054	-0.3105667534558843	-0.10514878648565992	-0.07017422638661978	1.0949165790658897														
YAL048C	-0.13349471979631405	-0.16207859067420843	0.6685436664165793	-0.9733221668448605		-4.013892717665748	-0.06490767658085059	-2.5136849359810247	-1.740021675415434	-0.022312646341152473	0.20580583763989005	-1.1480198107197754	0.18450537187336682	-0.5547911602024989														
YAL049C	0.11577821975906466	-0.18538791453998404	-0.08493913436415926	-0.07556579972882488	-1.2356286456074583	-0.28415334904838907	-0.03620694379483307	-0.4108451673758815	-0.07700078681539901	0.33010432780839466	-0.004571518933747996	-0.17762250884749442	1.2008930313753503	-0.4445487870866098														
YAL051W	-0.03243285325119489	0.21231893678887234	0.415690692261125	-0.14139172756110804		-1.3024119314704867	-0.049912344777538725	-0.6509692092994683	-0.6145707165841161	0.7043519610814022	0.47932871473405003	0.039121416719814436	0.3821431495893744	0.3021596940048108														
YAL053W	0.015093003762963143	-0.5628641752354426	-1.0194289028743577	0.8334069687709665	1.0713819935644362	-0.6785863286771135	-0.9328249423342401	-0.2818239283860743	-0.26068231800248676	0.3569434296002188	-0.6140182997680272	-1.0646982657812787	0.27899184327319193	0.4632519289621394														
YAL054C	-0.014903282981894505	-0.08957454852201856	0.031482347835600506	-0.4454513076150638	-0.18031135043100407	-0.3100510456115783	-0.44769938137705156	-0.2746758051988185	0.23397776139508566	-0.25714622624881867	-0.16742891383027597	-0.4821184175900544	0.06806947274657037	1.0204126196087346														
YAL055W	1.7311165448264263	-0.4333219575519856	-0.523742644353478	-0.24509883278093936	-0.6810795278455098	-0.5886242085668042	-0.8045043164818739	-0.9887564038594634	-0.7938656743011235	0.24906417961823754	-0.3482341314919745	-0.9390235518003862	0.4481302934711324	1.5938166256743045														
YAL056C-A	-0.05354043030514441	-0.26431730226857686	-0.5110357639886817	-0.5113261082287549	-0.17311786143696706	-0.11109850625536001	-0.09336289642593489	0.14627151351210457	0.3845979918668487	-0.17731506055150287	-0.47498965623850137	-0.24361498252065977	0.29036761480217765	0.6174762258317238														
YAL056W	0.003966876687617655	0.44737000755868617	0.668343806988412	0.6040586409619583		-1.3968752262690094	0.8486987053230802	-1.2770986232403352	-0.9453859132335539	0.559897476150975	1.0424197627966492	0.7203597965008933	1.0318329606521808	-0.0719328308189014														
YAL058W	1.055914301872564	-0.6996125050141055	-1.9512439036520628	-0.10418047551336004		-0.0025887193730547665	-0.9864609463752223	0.07145389765851284	-0.37628306253127347	0.5969361551375982	-0.9799498085764714	-0.7727745170319337	0.3854295534902934	1.3133817398624221														
YAL059W	-0.11203948985966168	-1.1960215001478098	-1.8748128857244934	-0.4526251477504033		-0.37565314681102396	-0.9903695746179532	-0.3703818322201028	-0.3770626910029728	-0.16510178840911863	-0.9898106732829514	-0.9637638001341428	0.0032693075142397753	-0.522145556057919														
YAL060W	-0.027193673297018574	0.15274272801774502	-0.01411784555177393	-0.2666609461391484	0.2641369129394518	0.10997717319012294	0.11168618254939142	-0.36202362629499063	-0.563297249551016	0.4641237212254934	0.0036308329215867727	0.35430294159149706	0.4355063484668203	0.08643054748556542														
YAL061W	-0.001989475214793238	0.051710908730652275	-0.1595271216618164	-0.6250769513358643		-0.09556168951189314	0.11645717253862364	-0.38049914519142597	-0.14400342096133809	0.471355928468381	0.0026847236084898904	0.2097435609937083	0.08600669273322435	-0.046804114482801445														
YAL062W	0.15635685102621777	0.31543084469700694	0.2839110726566179	-0.36054645257400003	-0.3879014508769931	-0.8963635707920996	0.13794889727153414	-0.8305198002455672	-0.5746466076936623	1.7935239941038534	0.07707625956077373	0.10625376364337609	0.3513250886610314	0.21592999080687922														
YAL064C-A	0.19166941359406628	-0.27944888956911046	0.04832872320322405	0.41383261515119074	0.6868807115671769	0.032544499374932555	-0.18875575075853676	0.058304024320497964	0.24795384756096883	0.00499792721840176	-0.3673216395146542	0.17894316138100486	-0.08053862307643263	-0.3322895188150005														
YAL065C	0.03754436597269445	-0.1296571616502621	-0.5385744055353623	-0.0960586820887033		-0.10780376342029058	-0.17573255068970234	-0.39307087463073226	-0.25100756771957144	0.4279232977587776	0.10086290987502275	-0.17446133014279422	0.35282749299683336	0.04017304215683554														
YAL066W	0.045116697233591345	0.11864995742269123	0.11033033170614327	0.2985255563536109		0.397787096651329	0.28261559628689886	-0.12729159011182595	-0.3714471050627824	0.5781711574866942	0.12650874151930694	0.5618844050917403	0.47093187589649776	0.7386535485967161														
YAL067C	0.5250013386171178	0.37425566241048386	0.13707337364217104	-0.24818217581449764		-0.33160278746480937	0.02556031081476068	-0.18288791142488384	-0.1328219226307197	0.4745362002302174	0.27648536908971455	0.08595470416348093	0.7580397221208859	1.504877934401657														
YAL067W-A	1.7088288228762187	-0.002217474163451826	-0.11398557521490889	-0.19122429369864302	-0.4395465430808659	1.687244301665301	0.5087998689309592	0.29980889526519	0.6970075770558328	-1.0875177450733782	-0.007060950221269831	-0.5012209854814413	0.8942391762013783	0.30072844061585796														
YAL068C	0.12426911569185523	0.09200115320945353	0.06367087778701581	-0.44317681673996717		-0.21457672808925843	0.04598766337172834	-0.41411002407628805	-0.37291744580214686	0.9482402419281434	0.29131349128416983	0.12584662124225313	0.580165513921836	0.28139419147395806														
YAR002C-A	-0.03965477985722662	0.45037510953025145	0.07761006702228712	0.054291816944289334	1.241800544112381	-0.03884278253579035	-0.3387036868533246	0.5764690185880605	0.9387509495097478	-0.43365910235059313	-0.2564928454298107	0.0815296175555067	-0.43519112490086553	-0.11002694208330586														
YAR002W	0.3591312880486977	-0.5921162792620261	-0.373246752037323	1.0869182786076237	-0.0983661817139307	0.05070286252901928	0.16768827263463046	0.6687118222971128	0.5284660659827837	0.6792581326496508	-0.6256413500809859	0.34408206469440544	0.3484886021688041	1.9965888630373418														
YAR003W	-0.23628741403286904	-0.6961871215290287	-0.08721479511165428	3.844523657566648	0.054964180657766856	-0.777604905635666	-0.9499350361778938	-0.16382393228084344	1.7551466840467072	1.120083753813499	-0.7754343061318315	-0.7205782345169137	0.5086962049111511	1.4726459175415394														
YAR007C															-2.0904271895081337	1.1992151575081542	-0.10018072351110349	2.111946505179372	0.7493223568718422	1.092108128334141	0.27950796418849344	0.16405382352031764	0.23334035301916056	0.2887206505695942	0.7304148510993903	-0.0787045583510848	0.9440067481258924	0.755226675124707
YAR008W															-0.8446520421871009	2.386630373481475	1.233893140273361	1.2336133760726036	0.5421158050965389	1.1624302751627378	1.2009629291662947	-0.13470278624769266	1.471447953172834	-0.7757260790216203	1.0461810251649084	0.9499447020694839	0.11860566342199415	0.7891462213441215
YAR014C	0.026829760643179004	-0.31314891608182654	-1.3320154453646014	-0.014722041237984814	0.2332769204536194	0.48184211770125096	-0.4985693015584963	0.0852211991234734	-0.3427840797301713	0.21404444250323523	-0.8616499377272508	-0.889821316149667	-0.0042453355518859235	1.1404790296999998														
YAR018C	-0.40773028883669027	-0.35987708618652386	-0.8597969000603053	0.28427167783235735	0.4405662748580843	0.25566231372652587	-0.4575894529682235	0.2654683667245131	-0.27420614816007	0.43989107550925244	-0.8699307906045197	-0.6178075918836292	-0.10978383717185962	-0.31374115215353054														
YAR019C															-0.5115597572336346	1.5035569492103116	0.3712424588111222	2.074407667026006	0.8271229918202767	1.0887782885089237	1.7012796512811235	0.7481830085801606	2.037502171516114	0.31908372815793007	0.4457120612466985	1.4636597068132404	0.5122273395052915	1.4795220721598386
YAR020C	-0.5279743475152117	-0.33442501558792664	-0.6956079762014619	0.2065005711220006		-0.6722016981731074	-0.7962143613131805	-0.29960735948872347	0.1549897289079364	0.39914668096173295	-0.36627669853583344	-0.8844187284972497	-0.3375000514414053	-0.5579711940087871														
YAR023C	-0.6597799098734178	-0.3985131146909029	-0.4173144302269699	-0.10202456050826902		-0.6502119999837881	-0.80917748393088	-0.27937720455887727	-0.26879523875442174	0.4847918944656826	-0.4073375837597639	-0.4119379391998297	-0.7062926940148354	-1.196268271675227														
YAR027W	-0.45364437508508093	-0.4177360796802556	0.10143194249301542	0.5659348645783346		-0.48342837384897996	-0.24012901627536945	0.2091063777762753	0.3427181114591819	0.8136965350163059	0.17671521804417586	0.1363892588998073	0.002945726401281926	-0.5774786823432418														
YAR028W	0.2866670818921504	-0.346379727660168	-0.24364068483344045	0.4089079470447614		-0.6643684058650559	-0.6167128250687767	-0.21089667374024243	0.3828646544602155	0.5832417476261642	0.07430504013912603	-0.372879952699598	-0.6387214750253476	0.8722660344088825														
YAR029W	-0.1058934275470065	2.2587242166680026	0.4110348520170322	0.3727930533305438		-0.8888541352923742	-0.19021876185503211	0.2587451950093601	-0.21829849151917585	-0.16874170869859978	1.1631642679445084	0.38656260723772307	-0.33401886391449903	-0.975033825988562														
YAR030C	-0.5563143125342368	-0.04595803109679784	-0.23138132345540033	0.32756845183186534		-0.5860238057228142	-0.2229143411782369	-0.3762744664556743	-0.21135645253506402	0.4711754586858495	-0.06579073028088474	-0.2787526641417058	-0.38622049703428185	0.08401568841180075														
YAR031W	0.6053992692787676	-0.020431613836498087	-0.07200962554087854	0.8414065039805183		-0.3805934956883891	-0.23908563544693628	-0.20208871605446077	0.03407463561236801	0.7720095308868757	0.22407049570887574	-0.35023346992663756	-0.32068185792482506	1.9627261171999781														
YAR035C-A	0.07723095595173621	-0.12936566330308366	0.003698883588342783	-0.13174178270922351	-0.8505415289840688	-0.503483599436616	-0.31789720266722954	-0.387727791229973	0.3599163727368803	-0.2543136515093748	0.38442943421270137	-0.6453580610010663	0.5899544870131435	0.4617276017741946														
YAR035W	-0.555271011648918	-0.1880806064460534	-0.29899966978153275	1.2726228857838828		-0.5296551082578799	-0.27141159540411014	-0.20562782164581583	-0.21541823223998566	0.6320251490809987	-0.3310750584704529	-0.42230579645018823	-0.29891557777769784	-0.3500061448367918														
