YPR087W	-12.3952570401636
YNL032W	-6.92104200538018
YDR176W	-6.81150323562367
YJL047C-A	-6.78707129464744
YOR245C	-6.38384858883437
YDR123C	-6.33649445677825
YOR044W	-6.15965318344404
YLL040C	-5.97256042252285
YPR151C	-5.96330865617207
YDL210W	-5.79153140503016
YGL124C	-5.70400405333717
YHL016C	-5.64368544274928
YOR155C	-5.5271319779874
YDL073W	-5.51955476584624
YDR135C	-5.31936339996145
YGL006W	-5.28004269553459
YGL015C	-5.24976899444537
YGL140C	-5.24166996111916
YER065C	-5.23828641952725
YOR187W	-5.23610732843867
YHR022C-A	-5.16982720949487
YGL049C	-5.11441748640122
YBL096C	-5.1079279286948
YHL028W	-5.0956175068927
YNL333W	-5.09002611557872
YNL300W	-5.0788439592447
YIL134W	-5.07473717136532
YGL213C	-5.06408562448303
YLR199C	-5.04770671137531
YPL170W	-5.03818936658632
YNL066W	-5.03187598480043
YGL248W	-4.93715446014609
YIL046W-A	-4.89875455433982
YBR113W	-4.89682242859535
YGL136C	-4.88577364444255
YNL077W	-4.8648119863287
YBR196C-A	-4.8612113370522
YDR375C	-4.84324019792252
YIL099W	-4.83870776138678
YDR285W	-4.82479207264701
YDR336W	-4.81437563499293
YBR172C	-4.81435193966362
YJR026W	-4.81370920537394
YKL132C	-4.7894676340337
YHR061C	-4.78928548436195
YGR284C	-4.78157289275669
YGL258W	-4.77746118529315
YDL080C	-4.71552651123141
YLR069C	-4.6866752311748
YKR093W	-4.68316283857823
YDR309C	-4.67904764209593
YMR096W	-4.65631348004601
YDR213W	-4.6433678327841
YDR488C	-4.64067133728659
YER150W	-4.63123962975205
YDR127W	-4.58691728743767
YML009C_2	-4.58018434573251
YCL038C	-4.57933576910648
YBR174C	-4.55833564139061
YOR140W	-4.55601007313082
YHR009C	-4.54834887504647
YBR056W	-4.54823801502615
YOR284W	-4.47688988703644
YER032W	-4.4647779901056
YBR051W	-4.46174372692084
YGR228W	-4.46143545095971
YML033W	-4.45330971009258
YIL135C	-4.43217452336098
YBR090C-A	-4.42543093530757
YJR100C	-4.42476803033162
YML048W-A	-4.41339565007835
YGR097W	-4.40692847071295
YDR410C	-4.38894761447962
YJR135W-A	-4.38418992635432
YPR156C	-4.36706221483001
YCR006C	-4.35734747075654
YDR063W	-4.35510991242347
YDL112W	-4.352526423077
YLR164W	-4.34794293140433
YGL067W	-4.33720426468623
YOR371C	-4.29750428093918
YDL170W	-4.27190328722119
YOL097W-A	-4.23795665943571
YML083C	-4.23476987558505
YLR296W	-4.23464980508826
YJL063C	-4.22807687505916
YHR131C	-4.22378637269505
YOR114W	-4.216785065902
YJR128W	-4.20829727990822
YJL162C	-4.20239471883521
