orf	hom | growth (pooled culture, microarray) | temperature [37 C], time [32.5 h] | YPD | Sinha H~Steinmetz LM, 2008	hom | growth (pooled culture, microarray) | rapamycin [10 ng/ml], time [12 h] | YPD | Sinha H~Steinmetz LM, 2008	hom | growth (pooled culture, microarray) | rapamycin [10 ng/ml], time [24 h] | YPD | Sinha H~Steinmetz LM, 2008	hom | growth (pooled culture, microarray) | rapamycin [10 ng/ml], time [36 h] | YPD | Sinha H~Steinmetz LM, 2008	het | growth (pooled culture, microarray) | temperature [37 C], time [32.5 h] | YPD | Sinha H~Steinmetz LM, 2008	het | growth (pooled culture, microarray) | rapamycin [10 ng/ml], time [12 h] | YPD | Sinha H~Steinmetz LM, 2008	het | growth (pooled culture, microarray) | rapamycin [10 ng/ml], time [24 h] | YPD | Sinha H~Steinmetz LM, 2008	het | growth (pooled culture, microarray) | rapamycin [10 ng/ml], time [36 h] | YPD | Sinha H~Steinmetz LM, 2008
YAL015C	0.59913692558899	1.1286961168507303	1.5595831848949055	0.5408799429996437				
YAL016C-B	0.7506116937728373	1.3079198606218434	1.2127323415805886	0.38716324727834456				
YAL016W	0.8650539071549495	1.1272215973003374	0.935095613048369	0.8194713160854894				
YAL017W	0.9632643387580976	1.1065014299332698	1.656053384175405	0.8130409914204003				
YAL018C	0.8546409807355516	1.5120481927710843	2.6566265060240966	0.4993975903614458				
YAL019W	1.330532212885154	1.2322097378277153	1.4578651685393258	0.6235955056179775				
YAL020C	0.717439293598234	0.6114969135802469	0.7681327160493827	0.06520061728395062				
YAL021C	0.5695540972572775	0.40585088217028464	0.07215722417034447	0.05332762837133468				
YAL022C	0.7258697358095736	1.1854997724859702	2.1785226755649933	0.6904292431366601				
YAL023C	0.7999999999999999	0.9791666666666665	0.8078703703703702	0.3935185185185185				
YAL024C	0.5331071789113302	1.0900910298819242	0.6759206338659617	0.01874247291548535				
YAL025C					0.5801792828685258	1.4226078799249533	1.7607879924953096	0.4601313320825516
YAL026C	0.8064516129032258	1.2857142857142858	3.241758241758242	0.42857142857142855				
YAL027W	0.9337563844606097	1.586143121354389	2.2977663963579458	0.2078531796841656				
YAL028W	1.033312706270627	1.3082422633030335	1.9763047696864466	0.3274435706260852				
YAL029C	0.6473956409309198	1.9641057934508814	1.928211586901763	0.057304785894206546				
YAL030W	0.6222982049090243	1.1513736263736265	1.722802197802198	0.8244505494505495				
YAL031C	0.7534045673580557	1.086984126984127	1.6713227513227513	0.4829629629629629				
YAL032C					0.4549244398124023	1.1155080213903743	1.4754010695187165	0.9545454545454546
YAL033W					0.7915115413253908	1.5906313645621182	2.1534283774609637	0.9171758316361167
YAL034C	0.7817679558011049	1.1875	1.59375	0.7013888888888888				
YAL034C-B					0.5376484689985834	1.1642226011471088	1.4908696326150985	0.7756936909006356
YAL034W-A					0.5048146802325583	1.219438541550162	1.4238899451962865	0.8129963091376803
YAL035W	0.9419795221843003	0.5828677839851024	0.47113594040968343	0.41154562383612664				
YAL036C	0.8242467718794835	1.3187250996015936	2.2525137545057863	0.6640106241699867				
YAL037C-A	0.7048763307522141	1.0846226026501915	0.9077757485284994	0.11188867552293971				
YAL037W	0.7648124191461838	1.5795076513639388	2.3366600133067195	0.28975382568196933				
YAL038W					0.2833931209115848	1.4627690517742873	1.8894706224549156	0.5709714950552647
YAL039C	0.9023569023569024	1.0265151515151516	1.6515151515151516	0.821969696969697				
YAL040C	2.0755208333333335	1.2050898203592815	1.0194610778443114	0.2679640718562874				
YAL041W					1.2761020881670535	1.4706546275395036	2.153498871331829	0.8876975169300227
YAL042C-A	0.6462795941375422	1.2564102564102564	2.1347797501643657	0.2429322813938199				
YAL042W	0.7511049723756906	1.4188413361169103	2.4337160751565765	0.4172755741127349				
YAL043C					0.6005301794453508	0.8876829468837362	1.0217069560927479	0.7041604999177766
YAL044C	1.0723684210526319	0.819773429454171	0.9299691040164779	0.19052523171987643				
YAL044W-A	0.8061864914238084	1.5752784909839632	1.6694663499534155	0.2758265168372195				
YAL045C	0.8149285951511126	1.0282025144410465	1.393645939517499	0.4513251783893985				
YAL046C	0.8420485175202157	0.8394770292355184	0.5436716905756309	0.10241510804430723				
YAL047C	0.8820104736549546	1.0136031576001467	0.42236569101454313	0.2545385676925007				
YAL048C	0.5059994894051569	0.9023582405935348	1.1675940646528882	0.19846316905140438				
YAL049C	0.8491691695921691	1.112524283547425	1.2204417000418941	0.24801071135732777				
YAL051W	0.823573237967516	1.26403494580165	1.9403009221808767	0.580003235722375				
YAL053W	1.0434782608695652	1.278646280707782	2.2465212162858617	0.6005840920803985				
YAL054C	0.7674737306559472	1.1395916909363248	1.2592113687281545	0.37159402601487546				
YAL055W	0.21739130434782605	1.2654402102496716	2.0113009198423124	0.6948751642575558				
YAL056C-A	1.6611943168656	0.9795811788611233	0.9319601547169856	0.09816221391045532				
YAL056W	0.6981475857880353	1.1237590999338187	1.3649900727994706	0.13633355393778956				
YAL058W	1.4215017064846418	0.977704730598828	1.3124196084036015	0.16364156066885807				
YAL059W	1.6960306406685237	1.0624488511174064	1.550645262826566	0.7711048158640227				
YAL060W	0.7277312228429548	1.088499433254861	1.449734065742436	0.6545470398465428				
YAL061W	0.7403421240199572	1.0433410951701345	1.3116502666566514	0.6073762487793886				
YAL062W	0.8531373775276214	1.1191380080393032	1.6897052255471192	0.4788968289414917				
YAL064C-A	0.9131562594009922	1.4008007949806478	1.4554010973566134	0.2008191578469844				
YAL065C	0.8952501583280557	1.1110041265474553	1.8246217331499313	0.4188445667125172				
YAL066W	0.5302197802197803	1.4650478292862399	2.748344370860927	0.5312729948491538				
YAL067C	0.7900497512437811	1.533781393703573	2.1938450654403963	0.4534842589317297				
YAL067W-A	0.8393909603997038	1.1837579758482768	1.1157851710187003	0.44094079966819694				
YAL068C	0.7832121612690018	1.027418791477471	1.4300558854348586	0.4072651065316102				
YAR002C-A	0.7435097287169485	1.3803090227820913	1.3267158427341763	0.5569381886461099				
YAR002W	1.5000000000000002	0.6904654315408947	1.0	0.07953004970628107				
YAR003W	0.5493333333333333	1.2504692387904066	2.2746611053180397	0.038790406673618355				
YAR007C					0.618192026951151	0.9448775055679287	1.197661469933185	0.8273942093541202
YAR008W					0.5717142857142857	1.157948868645313	1.2618277990008815	0.8599764913311783
YAR014C	1.634254143646409	0.9047619047619048	1.527014652014652	0.35943223443223443				
YAR015W	0.4543711656441718	0.8971518987341772	1.774129746835443	0.5593354430379747				
YAR018C	1.0397489539748954	0.9101941747572815	1.2682038834951455	0.6019417475728155				
YAR019C					0.6656772800863463	1.1266891891891893	1.432150900900901	1.0467342342342343
YAR020C	0.9674684201418932	1.2372032640949555	2.0144658753709197	0.4820103857566765				
YAR023C	0.9691328934967014	1.584793744944729	2.476139121056889	0.730115934214074				
YAR027W	0.6993187258331799	1.0220556745182012	1.7049250535331906	0.49143468950749464				
YAR028W	0.9850746268656717	1.6479302832244007	2.9620915032679735	0.9507625272331154				
YAR029W	0.5884065643197459	0.9336211548839719	1.047220723151646	0.288451160280626				
YAR030C	0.9230648453446382	1.218421491740364	1.5030869347572169	0.12865009177373601				
YAR031W	0.9440314822912113	1.0601552393272962	1.7623975851660199	0.35812850366537297				
YAR035C-A	0.564319426812558	1.2046799704096958	1.9846221931742227	0.2281110837480797				
YAR035W	0.9042461750042977	1.4766932270916333	2.539840637450199	0.5290836653386455				
YAR037W	0.8631809941799448	1.2015770319450059	1.691872219975738	0.6443590780428629				
YAR040C	0.9790502793296089	1.349736781872282	2.8374914168001832	0.49118791485465785				
YAR042W	0.9298159774278733	1.094648370925838	1.4865318413889053	0.5986345187079081				
YAR043C	0.7843530591775326	1.2228381374722836	2.231707317073171	0.5011086474501109				
YAR047C	1.0599046970728385	1.7852910421749741	2.4119902405019173	0.5625653537818056				
YAR050W	0.781936213549199	1.591655624805745	1.4837728096219593	0.2692890063961002				
YBL001C	0.5502821793785679	0.8784594609353897	0.7250966889099264	0.01721481329992263				
YBL002W	0.8559595353768806	1.063950110231507	1.0501522630515576	0.10625100368545871				
YBL003C	0.75571619642061	1.0585810572665957	0.8512069356763253	0.06362929623499801				
YBL004W					0.4028264102030524	0.9921050381886335	1.049725782737983	0.5545846769504237
YBL005W	0.8585241144656022	0.7694770356333809	1.045017646465665	0.13401982993499512				
YBL006C	1.0888049635824117	1.0146294323492646	0.7747800934705819	0.3783236641523498				
YBL007C	0.8162027408947902	1.0268994610589708	0.9032888600620126	0.06253712979822054				
YBL008W	0.20834804186413258	1.0974239251095774	0.721756064438112	0.1494470575220395				
YBL008W-A	0.6877290639918889	1.2070526919140452	1.3453619651971491	0.1786280045107892				
YBL009W	0.9356702911990278	0.773743762333474	1.032919453806836	0.23218266818423716				
YBL010C	0.5429997318369273	0.5105018992523814	1.1289786932029373	0.10838863384563958				
YBL011W	0.5644215179749574	0.5940046415982585	1.1533903420443967	0.07309431227143198				
YBL012C	1.0593791220159838	0.9978449922840646	1.1200396458558277	0.10132649992358018				
YBL013W	0.9417392633348618	3.222866846468884	1.263736889421636	0.38379482569173906				
YBL014C					0.43247962237967913	0.9639640123066451	1.091929676398522	0.4821918303695657
YBL015W	0.7193018846589049	0.9107937885036006	0.9794190909280097	0.22862415761745986				
YBL016W					0.5459131128810285	1.0229607378208243	0.8736402645575037	0.3113773105096766
YBL017C	0.6874592862198718	1.1425095682169566	1.4016121171291607	0.06470579477562637				
YBL018C					0.4154980446726632	1.0887221094889914	1.0941729131954696	0.43730145634766837
YBL019W	0.7906118698243455	1.0127859589943249	1.1342662442628666	0.16256834474915344				
YBL020W					0.43179433402344003	1.105386009149433	1.1783009980371297	0.5735374433990721
YBL021C	0.6314629326632926	1.1807027834539925	1.7520634267084456	0.7213944962200755				
YBL022C	0.2313806633421475	0.7467290773742387	0.4447625429598864	0.05380501851090086				
YBL023C					0.6951296672126701	0.898931936595789	1.214687172830965	0.7725468827487403
YBL024W	0.5591663912630866	0.8826711056465459	1.2753629206994685	0.18977268566741706				
YBL025W					0.5810392662276904	1.1585053070307516	1.2738094363806682	0.7437863495023006
YBL026W					0.580784700174794	0.8587633270180913	0.9091125227534456	0.4195382443627178
YBL027W	1.9066118719885925	0.7923196243693504	0.8193574929051923	0.3633346252890477				
YBL028C	0.8220085001488482	1.172204323405132	0.7293627166297675	0.15538249063337894				
YBL029C-A	0.7233123599533925	1.1081429577417448	1.215174543871679	0.31530273542540604				
YBL029W	0.6082830459613102	0.8202993986081221	1.2818911541138762	0.3345607466929352				
YBL030C					0.4270954353262301	1.2682391138273492	1.0330208286523166	0.51738248775446
YBL031W	1.4217844850155115	0.5752578523596714	0.24577634703562173	0.04005910344880763				
YBL032W	1.2006572496677177	0.4574403648839818	0.6990001869949105	0.18942076293923477				
YBL033C	0.8724854404974594	0.3877937546785797	0.41392766201789954	0.31682514963939234				
YBL034C					0.47887712927649434	1.1678070692221474	1.172486456156733	0.5954513067298506
YBL035C					0.5524888557323991	1.0934703182413545	1.2016898376057912	0.7324026889868523
YBL036C	0.6297535918378314	1.0502878503199984	0.9572231647772629	0.012611853092074842				
YBL037W	0.8006402700560096	0.82462932909394	0.6404265387622456	0.10921817117955296				
YBL038W	0.8767337554650987	1.0087770823064939	0.6014223808341455	0.05935933877110347				
YBL039C	20.044198987071837	0.8985123380094537	0.621881135730797	0.06791209082132751				
YBL039W-B	0.8223513390169359	1.0655996014619065	0.9419257153926415	0.306924964136849				
YBL040C					0.6856081725113863	1.050050387500336	1.0989980740887642	0.7324557785339019
YBL041W					0.2327916524131594	1.1253182129237755	1.17726915429974	0.7760178361143402
YBL042C	0.34075491495920807	1.751400496608527	0.7429748062015504	0.2677030341569767				
YBL043W	0.7266274974781886	0.8258567876252758	0.813136803147821	0.21620424083054338				
YBL044W	0.7676240497201688	1.0269197387970788	1.0392801219598347	0.1115601864507294				
YBL045C	0.8666898389526126	2.062094238519109	0.49776803507373457	0.38312076524511757				
YBL046W	0.7780855149187735	0.7097754610592454	0.39651981911423484	0.15359000616415575				
YBL047C	0.4444811958365154	0.5864019812866359	0.17887577943930846	0.15918159384169622				
YBL048W	0.767151963153347	1.557866270051043	0.7305084580520482	0.07918385430658706				
YBL049W	0.9810853598203751	0.9072985957132299	0.8464615668883962	0.13753695491500367				
YBL050W					0.6675528859222144	1.184552149646035	1.1727848780221324	0.654513884466273
YBL051C	0.640896118932613	0.5830296698507615	0.3326434709188732	0.032482443079064616				
YBL052C	0.7476167364355194	0.948178042378937	0.8777643415965848	0.16812155316147237				
YBL053W	0.511854733890653	0.7171398064111789	0.5260961198388039	0.11361123730381639				
YBL054W	0.9551476458796431	1.207942754237692	0.9684316966965536	0.4470105096664157				
YBL055C	0.7426018708749224	1.0482023120682153	0.744689481024857	0.03422941563960037				
YBL056W	1.1078525065598672	0.8697328496697216	0.42966149597607795	0.09245336566109366				
YBL057C	0.3996009855839953	1.1905119139850653	1.1495149656820487	0.14638233871290407				
YBL058W	0.8866287821767274	0.6030147051402388	0.3077482060132619	0.26498117701678425				
YBL059W	0.6134249468715862	0.7722030748259169	0.9815933210134185	0.14020461364418868				
YBL060W	0.69701125676831	1.1071019357000598	0.5269553597245755	0.19566973924933861				
YBL061C	0.41814921869835203	0.3748796036223525	0.7528983078777466	0.10651538351870332				
YBL062W	0.5502462790448657	0.9561342607612349	0.2867391652283748	0.25163619218174815				
YBL063W	0.6701119747475214	0.9388807703330418	1.137880037078001	0.19844827444455965				
YBL064C	0.7507326327385252	1.0473752954035498	0.9970994843812102	0.018035627961404642				
YBL065W	0.5734905630227013	1.542335907162779	1.338511259382819	0.4092422448814872				
YBL066C	0.5117064658636705	0.9299509841603593	1.0245342984885055	0.11381964709998918				
YBL067C	0.5079715727745873	0.8107107233989366	0.7792630851976201	0.023696052611602104				
YBL068W	1.0950660838722637	0.9093109943322815	0.7365572603840145	0.0372520905252393				
YBL069W	0.8821474159006568	1.2643339032392218	0.6643373688831384	0.09164202208770389				
YBL070C	0.42264091342733234	0.7058931672521368	0.9328554822067983	0.38965089574105816				
YBL071C	1.3060498220640566	0.2998363721365124	0.4145051288397547	0.14860847564832383				
YBL071C-B	0.8932275945337798	1.0297162642979925	0.6642661101313918	0.16741625451056724				
YBL071W-A	0.809887403237157	0.26117377135721753	0.2739774423114017	0.15829873201831415				
YBL072C	2.5406709558823533	1.2195078335535336	1.1202888162380462	0.13555781444730552				
YBL073W					0.46705421614876197	1.495485015573161	1.3045878553829953	0.42137388132334896
YBL074C					0.5312013042582213	1.1221518287392167	1.1837085484884375	0.7244349493899331
YBL075C	1.0852253538423753	0.8666209889231471	0.46749743062692706	0.44619161813406416				
YBL076C					0.6506738366781877	1.0807082420804461	1.293881768171791	0.573147915444975
YBL077W					0.5948604223022997	1.07250506379214	0.9817093184446203	0.7813443034278574
YBL078C	0.5102288614296068	0.9700365070370187	0.5101927194991714	0.09736350971269353				
YBL079W	0.9085374863323386	0.9870607854581839	0.8219680230134245	0.03509630617860418				
YBL080C	1.1969625059326057	1.476061561021693	1.8988892920070348	0.5570397714916655				
YBL081W	0.7865352546548785	1.3084440831613766	1.741512386504474	0.42874934063167885				
YBL082C	0.41915035658140665	1.6496016384062036	0.8726633941132507	0.12522256660511738				
YBL083C	0.3030288862891689	0.7798615471872736	0.4863576408052774	0.04427931041927139				
YBL084C					0.495207884416378	1.0968044249198377	1.115930592910148	0.4909471433983147
YBL085W	0.779798462102457	1.0787185255497826	1.0712796830505282	0.12264353534719095				
YBL086C	0.6338183638122092	0.866165534163059	0.9354179032563146	0.14800074028667345				
YBL087C	1.0631735251365846	1.9598002763885234	2.370179652540142	0.44841981442484863				
YBL088C	0.41412958620107815	1.203698754740668	0.8265063014707817	0.05333246883092964				
YBL089W	0.4174686771936575	0.9196711289348328	0.61358600506338	0.18968369231849275				
YBL090W	1.3464654282765736	1.2137966009335432	1.5793677995887312	0.28311032157785365				
YBL091C	0.8500306589311826	0.709237639456197	0.9560179540327989	0.20317040582007356				
YBL091C-A	0.8591605917009222	1.0481053939466918	1.0605239346560658	0.6042676462181423				
YBL092W					0.573163260117958	1.0385715535258002	0.9064308432053934	0.6223026804307894
YBL093C	0.9404481132075472	0.33975757674018026	0.15051051214818462	0.04177702543029478				
YBL094C	0.4097036144088056	0.9019301846733323	0.8219859704711001	0.03105244435225868				
YBL095W	0.7580424145897005	1.393398251894529	1.4719821472038541	0.1531499907640092				
YBL096C	0.6030291000220857	1.4148872031956978	1.3897346124789811	0.27216563568718877				
YBL097W					0.5585746815568395	1.2344313014275725	1.5324790544283946	0.536769193864929
YBL098W	0.6266143939604207	1.1995295351500566	0.7995639171764193	0.418356291787148				
YBL099W	0.9607003989294551	0.8460359140802113	0.5503726778986512	0.4225857485361995				
YBL100C	0.8012742410396996	1.3660012231347196	0.9609033723571554	0.7946444172636729				
YBL100W-C	0.8625779969087382	1.1877389369231262	0.9484536106996548	0.2920603912656935				
YBL101C	0.6479952737607362	1.2012887405342927	1.5969039980123365	0.6681304080111482				
YBL102W	0.6223507590813725	1.0046983927252757	1.795043147688526	0.08257343904539237				
YBL103C	0.37810255554168837	1.3931666883698435	1.881951283897926	0.7404327524854566				
YBL104C	0.9161663060125453	0.9085546487597282	0.987475984556223	0.4820494622003526				
YBL105C					0.7612962387777137	1.4220669125736103	1.7458875299294636	1.7464861192001553
YBL106C	0.8336126250287123	1.4692296985086744	1.7145445888707345	0.27136821072131045				
YBL107C	0.5904539385847797	2.767078165817038	1.5859487940348473	0.35070950315757443				
YBR001C	0.51795601291364	0.9744180883142632	0.29790272557038017	0.1874109318848362				
YBR002C					2.176630398696832	1.360785770062578	2.0560311822655963	1.677553710720793
YBR003W	0.6037294960839368	1.0082619897421639	1.334800936717275	0.4669053355085797				
YBR004C					1.6824077315768475	1.409693365965136	2.102150288972723	1.9616789033851803
YBR005W	0.6371994268864987	1.1219822147091736	1.2844575129163593	0.4136478893359682				
YBR006W	0.23756220485987228	1.4534801746965162	0.45673147779693746	0.16980129253806134				
YBR007C	1.0328884676995775	1.6312872478196025	1.1449506635814783	0.12201991869669203				
YBR008C	0.7982393145105331	1.352844933330804	0.7854590034300502	0.16670167819347928				
YBR009C	0.4613464492496751	0.8494901784375468	1.2239138176638176	0.29002661568451044				
YBR010W	0.4058226015393178	0.9424088521012532	1.1275192194889279	0.02915706370944347				
YBR011C					0.6033303655010018	1.0840763342257187	1.214702713384367	0.7417805673311721
YBR012C	1.1774128483345714	0.8580857975060738	1.871692997409431	0.2333089488731695				
YBR013C	0.6977277850369453	1.3215629724654376	1.2465204447407223	0.09138994858082196				
YBR014C	0.6652127772658869	1.0722466334720955	1.1676014729929793	0.0533334493982678				
YBR015C	1.0946236794091617	1.2168221817028697	0.2898267797685112	0.1360416996987474				
YBR016W	1.0355676972281451	0.9256154719777165	1.187009776772141	0.3367595684043797				
YBR017C	0.8885243511227763	0.36768674124047346	0.11068182528269996	0.09631383181800515				
YBR018C	0.9249008492734907	0.9846163885799258	1.048755894464101	0.21518747475059452				
YBR019C	0.8951619251557679	1.053609711409088	1.1337941177891526	0.07299786582346363				
YBR020W	0.6705416382396134	1.2020501902192378	1.281148600317718	0.17352188456538944				
YBR021W	0.42477125153617185	0.9316175232039196	0.7806000595199976	0.10956536409717152				
YBR022W	0.7559237003511246	1.0640698936703223	0.9546779152642595	0.02518299627913835				
YBR023C	0.5688727714953359	0.7128986499706516	0.669357757777343	0.1649636405139242				
YBR024W	0.5362110121025615	1.0790434233395552	0.8653649747335833	0.061478588194238744				
YBR025C	0.9359846823991191	1.5001482259765107	1.5479308563173824	0.057699478707971874				
YBR026C	0.8967773799234475	0.910336772663779	0.6505927856228945	0.1181682924252562				
YBR027C	1.1567895864524615	0.9298630018357501	0.9949223856239646	0.2678560097110355				
YBR028C	0.44545625230066577	1.2649733689353182	1.1545879752311525	0.10701502311937088				
YBR029C					0.6796516243224868	0.7087801311591635	0.8150810882665722	0.4072082151719249
YBR030W	0.8358035005208495	0.9820136516484494	0.9843918258577269	0.508392767746808				
YBR031W	1.9113982440496604	1.3253577676216137	1.1651982645324739	0.18612268221977205				
YBR032W	0.6073261042793667	0.9049617030710542	0.8183608582250819	0.20856935063811477				
YBR033W	0.9113265712995824	0.915407081677961	0.9558183028019045	0.13878254001304077				
YBR034C	1.0301181940258113	1.1079820112550671	1.152366407554657	0.15330459751016753				
YBR035C	0.915039947598646	0.6951539991423721	0.7757215116138381	0.182202531855295				
YBR036C	0.7213291162832177	0.9634526691274309	0.5873654347809745	0.18174151073890588				
YBR037C	1.2541671693519199	1.5057760207533735	2.147519434127835	0.18026863563706416				
YBR038W					0.5619386103519987	1.197719932221709	1.4653381212483934	0.8898741657133766
YBR039W	3.6108906858160097	1.3498475052485353	2.308814579612357	1.3476485170059502				
YBR040W	0.6761172986359254	1.1719041306169167	0.9252324433163677	0.0638055646622536				
YBR041W	1.1784121274671597	0.8734658377089842	1.0407300626013378	0.20168798118738523				
YBR042C	0.6629254833482231	1.0760969299783811	1.474420719764058	0.2763083566406582				
YBR043C	0.7607027827652146	1.0602919610406858	0.9378889524867706	0.10045636156518128				
YBR044C	0.9187849378881987	1.5499341384302947	1.8371741124156622	0.515673289031459				
YBR045C	0.6262821980595051	1.0389303410981368	1.2398495660339153	0.10831324139181486				
YBR046C	0.7046753632154201	1.0187469641058415	1.020774300523356	0.0898901464875561				
YBR047W	0.7189994402819488	0.9318867669386575	0.9006733012558819	0.024887283875175234				
YBR048W	1.2352618790175973	0.9803187091628984	0.7352067574578263	0.04116780534782687				
YBR049C					0.6868215141688989	0.9531243266537384	0.9900129282482224	0.5627450980392157
YBR050C	0.9022902683252283	0.9647334885712495	0.9979180301879543	0.20526368568351494				
YBR051W	0.875571630632451	1.0857886257344083	1.1183550536908702	0.34775657753019473				
YBR052C	0.7788691673058638	1.0382030216186493	0.8551076140386101	0.050091883581576215				
YBR053C	0.7729511100950652	1.175646299902629	1.2627032619279452	0.20352848101265822				
YBR054W	0.7971570373507259	0.9426075925850286	1.0190659212518332	0.16604859316785056				
YBR055C					0.472925987458949	1.227993427979201	1.2298286982211049	0.5142233060097287
YBR056W	0.7035585761169372	1.016825443610768	1.1479469973136713	0.39070085843398794				
YBR056W-A	0.5995558167058634	1.6151485205140927	1.5742908039601926	0.14245014623947094				
YBR057C	0.705324969993389	1.1727346501603322	1.0037789780791673	0.2765625821374126				
YBR058C	1.1653236932827893	1.4276214325528473	1.7775202178114178	0.23220252162090566				
YBR058C-A	0.2060068630711599	1.0654858488035184	0.8783458971787061	0.05127029962816706				
YBR059C	0.9003380696513212	1.3511997897829748	1.491697006615249	0.30978833881859336				
YBR060C					0.4523090374374056	1.4373975809118478	1.2732722599013826	0.8686329594921365
YBR061C	3.566666806935155	0.5376777129443521	0.6904114023636554	0.019663197488745236				
YBR062C	0.7130984790172463	1.0300490421729487	0.9776911541576487	0.1758126591511943				
YBR063C	0.7084266098031047	1.0804354960217128	1.3900447363804296	0.21040030546640384				
YBR064W	0.6875427847132439	1.1237612405179598	0.9599730995621301	0.1954343179908327				
YBR065C	0.020632617167581892	0.9837184150692703	1.2838823102457027	0.17898712981419068				
YBR066C	0.7325377892877911	1.0872552141378762	1.1138035344690336	0.14160594221890194				
YBR067C	1.0030492007381222	1.1290009197976916	1.0943544414265953	0.13970905098825265				
YBR068C	0.7493635734081404	1.2140813724579789	0.9196547443111664	0.262290438259736				
YBR069C	1.6779645007204613	0.5149065926432823	0.0608433305926211	0.024867675340858632				
YBR070C					0.6057599572754737	1.0369417074753673	1.1275886482978348	0.6003746533718803
YBR071W	0.8822511638249699	1.079257711931374	1.032139979061881	0.16106292481641135				
YBR072C-A	0.8937357626910154	1.041274430371494	1.127871765939664	0.12340611613185948				
YBR072W	0.8291015507644766	1.0516792803043362	1.0003210874737096	0.03017072946476801				
YBR073W	0.5975822887392457	0.8895450355186812	1.0677295157529416	0.11797934726192413				
YBR074W	0.8631767562849366	1.0319638953107244	1.1067593122568866	0.383942814311812				
YBR076W	0.9160016545259766	1.1063010101096404	1.0420448258847803	0.4876080543908477				
YBR077C	0.07087720575822475	0.3427830992791367	0.1309733032547116	0.017436348675792614				
YBR078W	0.3271089223780882	1.0091200102005677	0.778796572617894	0.5078039819078703				
YBR079C					0.5212592652385907	1.2279182501130226	1.2478083099200044	0.6133393789007836
YBR080C					0.5935492853803368	1.3744523143916996	1.3424513467017902	0.670568786624375
YBR081C	0.9247527530335975	1.2340688064663206	0.8218320208579561	0.6581695136832382				
YBR082C	0.8116647029119677	0.9061293199054135	1.268545603816574	0.578039435171882				
YBR083W	0.7742623510961433	1.0229351581547008	1.0509526634362734	0.08425860432739249				
YBR084C-A	1.7188934333106114	1.3059160678939392	1.724358509581572	0.1007642055959571				
YBR084W	0.7136671123675914	0.9921309683591037	1.3079237730468596	0.17592523887985628				
YBR085C-A	0.894891615023861	0.8075949044496998	1.1586475114154158	0.03941358196777617				
YBR085W	0.8488717137127031	0.8665839713294523	0.9512033816978978	0.48022689732190244				
YBR086C	0.6412911720797468	1.0462147464567997	0.9361748115979671	0.24513218994828878				
YBR087W					0.5991892405376719	1.182216674360781	1.1537703185363366	0.5942769962177353
YBR088C					0.6410619909145495	1.1723678094035987	1.146480513898019	0.8300711389561255
YBR089C-A	0.666089012373857	1.0624607293525261	0.7515009554478371	0.06490720254256485				
YBR089W					0.3854188324762825	0.9555620100457735	1.0260055123810397	0.48287809505551416
YBR090C	0.9259726800635701	1.0288467044162428	1.1172680359212643	0.15348900472498794				
YBR091C					0.4735885111457138	1.1785350511626622	1.0487643442757624	0.24580961380249447
YBR092C	0.8996202879751571	0.5972484908887052	0.8444414615136723	0.07464283765432163				
YBR093C	0.5995879484406257	0.9865185611853735	0.5812393240908098	0.13304355274395696				
