orf	hap a (post-SGA) | growth (colony size) | expression of GFP [prTDH3] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of GFP [prTDH3] | SC - Leu, Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of tGFP [prPYK1] | SC - Leu, Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of NES-tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | growth (colony size) | expression of NES-tGFP [prPYK1] | SC - Leu, Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | expression of GFP | expression of GFP [prTDH3] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | expression of GFP | expression of NES-tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020	hap a (post-SGA) | expression of GFP | expression of tGFP [prPYK1] | SC - Ura | Kintaka R~Moriya H, 2020
YJL201W	0.017705000000000002	-0.036199999999999996	0.053385	0.009434999999999999	-0.002794999999999999	-0.003655000000000002	1.0025663276513512	1.15	1.2
YJL204C	0.09506	0.22807	-0.003879999999999998	0.05747	-0.035195000000000004	0.05717	0.4974527674280045	0.4	0.30000000000000004
YJL205C	-0.037655	-0.04203	-0.00042000000000000023	0.036445	-0.03261	0.06783499999999999	1.0252639390317224	1.2	0.95
YJL206C	-0.007809999999999999	-0.0199	-0.040795	-0.008375	-0.0027799999999999978	-0.046155	1.0881692335136108	1.05	0.95
YJL207C	-0.03328	-0.04301	0.017645	-0.023575	-0.0029749999999999985	-0.0018849999999999978	0.941443902996012	1.1	0.9
YJL208C	0.043660000000000004	0.044094999999999995	0.01053	-0.052475	0.04889	0.008964999999999999	1.1227522688319684	1.0	0.95
YJL210W	0.08145	0.050175	0.007515	-0.038455	0.02034	0.004425	0.9292278545938976	0.9	0.9
YJL211C	0.010305	0.022674999999999997	-0.026619999999999998	0.00666	-0.039745	0.045945	0.9751505361872514	1.0	0.9
YJL212C	0.008435000000000002	0.036675	-0.02269	0.008654999999999996	-0.053075000000000004	-0.01432	1.1592550119320864	1.25	1.25
YJL213W	0.014939999999999998	0.02772	-0.012785000000000001	0.007865	0.021185	0.026185	1.0357318703554796	1.05	1.0
YJL214W	0.008445000000000001	-0.021935	-0.017910000000000002	0.01679	-0.015584999999999998	-0.003859999999999999	1.080940706858603	1.35	1.2000000000000002
YJL215C	0.025265000000000003	0.015279999999999998	0.010209999999999999	-0.006109999999999999	0.027925	0.02119	1.0578784906084189	1.2	0.95
YJL216C	0.061065	0.05172	-0.014955	-0.02513	0.022355	-0.061965	0.9497343087823951	0.85	0.75
YJL217W	0.02163	0.06901	0.02175	0.065635	0.016080000000000004	0.070055	1.1271747317936238	1.15	1.15
YJL218W	0.005299999999999999	0.02345	-0.011195000000000002	-0.020730000000000002	0.008745000000000001	-0.004694999999999998	1.109107388467366	1.15	1.4500000000000002
YJR001W	-0.078625	0.005414999999999999	-0.017339999999999998	0.01938	-0.038810000000000004	0.023755000000000002	1.0904390338926433	1.1	1.35
YJR003C	-0.00555	0.034405	-0.006815000000000002	-0.02803	-0.040505	-0.06654	0.8757641622278094	0.9	1.0
YJR005W	0.02123	-0.029515	0.02435	-0.010034999999999999	-0.016595	-0.00307	1.2303977816985014	1.2000000000000002	1.4500000000000002
YJR008W	0.003065	0.009600000000000001	0.01622	0.00226	0.0076950000000000005	-0.009545000000000001	1.1118432595313996	1.05	1.1
YJR009C	-0.019925	-0.006274999999999999	0.033055	0.0014549999999999997	0.061215	0.010345	1.0874569928906324	1.15	1.2
YJR010C-A	-0.024759999999999997	-0.026665	-0.055505	-0.0033900000000000002	-0.01464	-0.005505000000000001	1.294550283730664	1.2	1.1
YJR010W	-0.015745000000000002	-0.030685	0.009125	0.00018000000000000004	-0.00971	-0.017455	1.1113165186262846	1.1	1.05
YJR011C	-0.056445	-0.06991499999999999	-0.035574999999999996	-0.08223	-0.04962	-0.068575	0.9292421131390476	0.9	0.75
YJR014W	-0.06447	-0.099745	-0.017095	-0.080695	-0.067015	-0.116375	0.9428607837457574	1.05	1.1
YJR015W	-0.03714	0.002389999999999999	0.036905	0.050995	0.004869999999999999	0.01191	1.0432308945563218	1.0	0.95
YJR019C	-0.03311	-0.038625	-0.032055	-0.023095	-0.027465	-0.001105	1.233587891043956	1.0	1.05
YJR020W	-0.04104	-0.020345	-0.056355	-0.00491	-0.059865	-0.003794999999999999	1.1525585338957218	1.0	1.15
YJR021C	-0.023605	-0.0185	-0.033445	-0.002494999999999999	-0.03318	0.00803	1.2924846037209101	1.25	1.15
YJR024C	-0.004654999999999999	-0.003535	-0.0005450000000000003	0.02391	-0.0009850000000000002	0.007469999999999999	1.1777542131991385	1.2999999999999998	1.15
YJR025C	-0.036455	-0.02194	-0.045585	0.007465000000000001	-0.039545	0.021355000000000002	0.9655705614540999	1.15	0.95
YJR030C	-0.008805	0.004	-0.025695	-0.033775	0.008545	-0.012725	1.1243755358224046	1.55	1.1
YJR031C	-0.031885	-0.009255	0.00669	0.00617	0.017724999999999998	0.03171	1.1088374758733797	1.35	1.2000000000000002
YJR032W	-0.032979999999999995	0.02041	-0.031135	-0.08177500000000001	-0.007285	0.03778	0.7844599613375693	0.6499999999999999	0.75
YJR033C	-0.038695	-0.08327999999999999	-0.014410000000000003	-0.0269	0.01435	-0.017554999999999994	1.1036157529857562	1.2	1.05
YJR034W	0.08499000000000001	0.03597	0.03468500000000001	0.053565	0.0043799999999999985	0.050935	0.9790094046750311	1.05	1.0
YJR035W	0.04768	0.06768	0.002775	0.016679999999999997	0.0031399999999999996	0.054985000000000006	1.1352145403349123	1.2000000000000002	1.2
YJR036C	-0.004775	0.00985	0.02647	0.02306	0.011995	0.025215	1.2830023526557124	1.45	1.15
YJR037W	0.0198	-0.0446	0.017689999999999997	-0.03489	-0.022609999999999998	-0.061605	1.3207640811682675	1.2	1.45
YJR038C	0.021855	-0.0138	-0.020535	-0.005995	-0.005105	0.00046500000000000014	1.1163121699045202	1.3	1.4
YJR039W	-0.044255	-0.063605	-0.116695	-0.046715	-0.080235	-0.04331499999999999	1.034073139450424	1.0	1.1
YJR040W	0.06632	0.017155	-0.018564999999999998	0.0168	0.04035	0.009104999999999999	1.0830493792899178	1.1	0.95
YJR043C	0.056525	0.07996500000000001	0.007645	0.128665	0.04931000000000001	0.109835	1.083338299632839	0.95	0.95
YJR044C	0.096775	-0.01724	0.045015	-0.013185	0.0014249999999999957	-0.04265	1.031915145569807	1.05	1.05
YJR047C	0.019389999999999998	-0.02105	-0.0054199999999999995	5.000000000000143e-05	0.003590000000000001	-0.027845	1.1047231731599085	1.2	1.05
YJR048W	-0.049165	-0.056845	-0.026124999999999995	-0.04086	-0.010615	-0.02953	1.056487537330579	1.2	1.0
YJR049C	-0.07222	-0.062215	-0.027365	0.003705	-0.07761499999999999	-0.023770000000000003	0.9511246089348828	1.0	1.05
YJR050W	-0.03823	-0.03231	-0.027835000000000002	-0.013565	-0.005415	0.024195	1.0439967976399445	1.35	1.2000000000000002
YJR051W	0.0733	0.059379999999999995	0.062445	0.06418499999999999	0.055095	0.12145500000000001	1.1335598188625016	1.25	1.15
YJR052W	0.09943	0.08365500000000001	0.06210500000000001	0.045605	0.07332	0.048915	1.0919207086573004	1.0	1.0
YJR053W	-0.07280500000000001	-0.011385000000000001	-0.007905	0.03517	0.023239999999999997	0.05878	1.163608285997322	1.2	1.15
YJR054W	0.08137	0.25999	-0.10331	0.139375	-0.036955	0.032995	0.7797460119854926	0.35	0.35
YJR058C	0.005089999999999999	-0.05079	0.014515	-0.026639999999999997	0.015754999999999998	-0.030155	1.2643939930413923	1.15	1.25
YJR059W	0.07672999999999999	0.168555	0.084095	0.087605	0.17774	0.129985	1.0405626626972246	0.9	0.9
YJR060W	-0.034205	0.028415000000000003	-0.038419999999999996	-0.0303	-0.011449999999999998	-0.035325	0.9899171331739627	1.15	1.1
YJR061W	-0.032619999999999996	-0.044015	-0.04644	-0.042225	0.070575	0.05245	1.0209654294425434	1.15	1.15
YJR062C	-0.043519999999999996	0.026705	-0.00879	-0.0032849999999999963	0.03286	-0.00655	0.9811690175579519	1.05	1.0
YJR066W	0.17942	-0.077345	0.12847	-0.05775	0.09966	-0.059495	1.118300782633923	0.95	1.0
YJR069C	-0.017155	-0.032985	-0.036234999999999996	-0.029395	0.01388	-0.03415	0.9884202733520338	1.15	0.95
YJR070C	0.029679999999999998	0.01358	0.01372	-0.14824500000000002	-0.019245	-0.09145	0.9719512321645406	0.8500000000000001	1.0
YJR073C	0.065115	0.30723	0.1159	0.28168499999999996	0.11779500000000001	0.380595	0.8340619208751492	0.95	1.0
YJR074W	-0.099465	0.039545000000000004	-0.208785	0.049210000000000004	-0.19757999999999998	-0.07982500000000001	0.8042407467098807	0.5	0.75
YJR075W	-0.093255	-0.114155	-0.033255	-0.087285	-0.067685	-0.094555	1.12618913531389	1.0	0.95
YJR077C	-0.29156499999999996	-0.026695	-0.28400000000000003	0.089985	-0.30761499999999997	-0.05191000000000001	0.8043051118282314	0.45	0.3
YJR078W	0.028955	-0.0203	0.02471	-0.028085000000000002	0.03465	-0.027250000000000003	1.1572073657637958	1.2000000000000002	1.15
YJR079W	0.0002599999999999998	0.05432	-0.025215	0.06011	0.035390000000000005	0.0988	1.0412007025071406	1.05	1.0
YJR080C	0.047549999999999995	0.067195	0.027575000000000002	0.018415	0.05403	0.023420000000000003	0.9737326733669677	1.0	1.0
YJR082C	-0.049030000000000004	-0.065105	0.024210000000000002	0.02078	-0.05285	-0.0054449999999999985	1.0580693693275225	0.85	1.0
YJR083C	0.05791	0.02869	-0.02111	0.040285	-0.009235	0.12125999999999999	0.984896654873353	1.0	1.05
YJR084W	0.08385000000000001	0.03639	0.0393	-0.016190000000000003	0.092135	0.023185	0.9199886339682308	0.6499999999999999	0.95
YJR087W	0.0657	0.184945	0.03409499999999999	0.030275	-0.008039999999999999	0.07116	0.8571383626226587	0.5	0.95
YJR088C	0.05242999999999999	0.02771	0.03701	0.013025000000000002	0.107295	0.06994	1.1059873031572085	0.95	1.1
YJR090C	0.01976	0.227335	-0.059835	0.062735	-0.033515	0.13036	0.6191483998211126	0.35	0.5
YJR091C	0.06509999999999999	0.015989999999999997	0.03543	-0.0006449999999999997	0.020819999999999998	-0.014735	1.2517633577291	1.2999999999999998	1.3
YJR092W	-0.02148	0.055645	0.006399999999999998	0.05648	0.012115	0.037315	1.1769351756924227	1.1	1.2000000000000002
YJR094C	-0.045185	-0.06199	-0.15039000000000002	0.03307	-0.276235	-0.18012499999999998	0.9979941948547413	0.95	0.9
YJR094W-A	-0.04185	-0.035815	-0.032585	-0.048534999999999995	-0.032635000000000004	-0.04059	0.9608013486374608	0.9	0.95
YJR095W	0.02631	0.016589999999999997	-0.0078049999999999994	-0.03333	-0.047685	-0.06262000000000001	0.9774922103873696	0.8	0.95
YJR096W	-0.03612	-0.009595000000000001	-0.0059900000000000005	-0.019945	-0.012739999999999998	-0.00876	0.9940422226535853	1.0	1.05
YJR097W	-0.08901	0.01072	0.009789999999999998	0.06659	-0.09669	-0.03286	0.9663125742673011	0.9	0.95
YJR098C	0.05599	0.028185	0.04889	0.027095	0.03455	0.015234999999999999	1.0199460839859757	1.1	0.95
YJR099W	0.075625	0.016204999999999997	0.027235	0.014730000000000002	0.003730000000000004	-0.01419	1.0192610423432225	1.5	1.2
YJR100C	-0.014575	0.082235	0.028545	0.010779999999999998	-0.046579999999999996	0.08022	1.014309762128649	1.2	1.1
YJR103W	0.038364999999999996	-0.01397	0.041205	-0.05008	-0.028715000000000004	-0.016655	0.9640997091537598	1.1	0.85
YJR106W	-0.01114	-0.06654499999999999	-0.05851	-0.021095	-0.033805	-0.03295	1.0074542752110047	1.25	1.15
YJR107W	-0.004395	0.041624999999999995	0.01108	0.063055	0.010835000000000001	0.02111	1.1128726258062962	1.4	1.25
YJR108W	-0.0030199999999999984	-0.02085	0.004050000000000001	-0.02455	-0.0045650000000000005	-0.03745	1.186464840184798	1.2	1.05
YJR109C	-0.00295	-0.010295	0.019172500000000002	-0.012185	0.024217499999999996	0.0065675	1.0149021688168154	1.05	1.05
YJR110W	-0.005725	-0.03173	-0.0037949999999999998	-0.05333500000000001	0.013105	-0.04138	1.0900429012228297	1.0	1.05
YJR111C	0.016315	0.033015	0.02117	0.036465	0.07400999999999999	0.022670000000000003	1.0263146226725874	1.1	1.15
YJR115W	0.034375	-0.000415	-0.0040750000000000005	-0.040135	0.027095	-0.0436	1.0460329162756925	1.05	1.15
YJR116W	-0.00010000000000000026	0.037320000000000006	0.034345	0.057915	0.05674	0.016175	0.9444958745396173	1.15	0.9500000000000001
YJR117W	0.035635	0.21714	0.048850000000000005	0.03055	0.05578	0.12265999999999999	1.0314441403707273	1.0	0.9
YJR118C	0.079165	-0.004130000000000009	0.045239999999999995	0.008105000000000001	0.07119	0.16025	0.6203328479376775	0.6499999999999999	0.75
YJR119C	0.018695	-0.07911	-0.020605	-0.013669999999999998	-0.054325	-0.083535	1.0256809165572514	1.1	1.05
YJR120W	-0.07691	0.07226	0.014175000000000002	0.054154999999999995	0.012155	0.08199999999999999	1.0827736527008305	1.1	1.0
YJR121W	-0.012640000000000002	-0.027719999999999998	-0.027964999999999997	-0.0010699999999999998	-0.032690000000000004	-0.043155	0.9459542626256938	1.15	1.05
YJR124C	0.022990000000000003	0.021395	0.01588	-0.01968	-0.005255000000000001	-0.00019499999999999986	1.0088873217407932	1.1	0.9
YJR125C	0.00301	0.053040000000000004	-0.00183	0.0075400000000000016	-0.00838	0.05822	0.9105472740674536	1.3	1.0
YJR126C	-0.048115	-0.014385	-0.0008699999999999992	-0.024029999999999996	0.013825	-0.008969999999999999	0.9128954386662509	0.95	0.95
YJR127C	0.052625	0.0060349999999999996	0.021935	0.026105	0.010960000000000001	-0.04178	0.9808854268737333	1.0	0.9500000000000001
YJR128W	0.00855	-0.023274999999999997	0.022670000000000003	-0.00132	0.01144	0.0001399999999999995	0.9889272584029145	1.2	1.1
YJR129C	0.029025000000000002	-0.004760000000000002	-0.0032699999999999995	-0.043125	-0.014879999999999999	-0.041999999999999996	0.9479126973277712	1.0	0.9
YJR130C	0.053915	-0.094915	0.002125	-0.12545	0.01655	-0.078405	1.0570955608058248	1.0	1.25
YJR131W	0.04846	0.025715000000000002	-0.03881	0.002230000000000003	0.036545	0.010165	1.1086931955444894	1.0	1.15
YJR133W	0.05407	0.03922	0.016785	-0.004915000000000003	0.02901	0.035345	1.1405166065741157	1.2	1.05
YJR134C	0.007055	0.039580000000000004	0.004150000000000001	-0.013765	-0.024775	-0.005825	1.0112389430605608	1.25	1.15
YJR135C	0.050535	-0.011245	0.04967	-0.01031	0.028385	-0.016245	1.0945050251460087	1.3	1.1
YJR137C	-0.07234499999999999	-0.051645	-0.05824	-0.061265	-0.016215	-0.09121499999999999	0.8371879632985821	0.7	0.55
YJR139C	-0.051500000000000004	-0.09687000000000001	-0.017125	0.113315	-0.035129999999999995	0.022815	0.7964088429080013	0.6	0.8
YJR140C	-0.011215000000000001	0.01816	-0.049350000000000005	-0.082905	-0.039224999999999996	-0.006275000000000003	0.911798021381482	0.95	0.95
YJR142W	0.02897	-0.013770000000000001	-0.00561	0.004310000000000001	0.06863999999999999	0.010764999999999999	1.2050536514578973	1.4	1.1
YJR145C	-0.04262	-0.036015000000000005	-0.008985000000000003	0.043465000000000004	-0.0732	-0.072795	0.7550534886994287	0.6	0.6
YJR146W	-0.011819999999999999	0.032485	-0.01157	0.045325000000000004	-0.04147	0.03936	1.0677479997731596	1.05	1.1
YJR147W	0.022415	-0.06470000000000001	0.035055	-0.07223	0.012895	-0.084565	1.0927940413298924	1.15	1.15
YJR148W	-0.0034200000000000003	-0.0518	-0.055115	-0.034695	-0.09895	-0.069135	1.3412014246531332	1.2999999999999998	1.25
YJR149W	-0.005385	-0.056095000000000006	-0.02832	-0.006880000000000001	0.0006200000000000001	-0.01762	1.0187613093806518	1.05	1.05
YJR150C	-0.012379999999999999	-0.037375	0.01984	-0.010049999999999998	0.019905	-0.03857	0.9336100494043633	1.2000000000000002	1.2000000000000002
YJR152W	-0.03397	0.024735	0.03833	-0.00666	0.0028699999999999976	-0.0038000000000000004	1.2771711147855005	2.85	1.3
YJR153W	-0.05555	-0.07189499999999999	-0.035065	-0.017355	-0.07637	-0.061225	1.1182738830103804	1.2	1.0
YJR154W	-0.041495000000000004	0.01638	0.014399999999999998	0.048740000000000006	-0.0479	0.054055000000000006	1.0949721167234583	1.35	1.05
YKL001C	-0.057315000000000005	0.05376	-0.05992	0.048565	0.011404999999999998	0.052864999999999995	1.1041824408183198	1.0	1.05
YKL005C	-0.028839999999999998	0.043105	0.0029749999999999985	0.03188	0.032084999999999995	-0.00937	0.9986566452264722	1.25	1.05
YKL006W	-0.009869999999999997	-0.036044999999999994	-0.044785	0.024540000000000006	-0.06044	0.03149	0.6801710762680302	0.5	0.55
YKL007W	-0.06709499999999999	0.013625	0.01561	-0.002955000000000001	-0.022935	-0.018920000000000003	1.0245561794581257	1.05	1.1
YKL008C	-0.0038300000000000005	0.020795	-0.02918	0.014825	-0.05085	0.012004999999999998	1.0974608952052765	1.15	1.1
YKL009W	-0.090765	-0.12312999999999999	-0.11795	0.07625	-0.165715	0.028585000000000003	0.7719783596478911	0.6	0.6499999999999999
YKL010C	0.023325000000000002	0.009315	-0.027945	0.0152	0.002244999999999997	0.021384999999999998	1.1589097690886736	1.35	1.5
YKL015W	-0.04884	-0.086655	-0.03147	-0.0279	-0.049445	-0.065995	1.1835740553596126	1.4	1.25
YKL017C	0.01564	0.028574999999999996	-0.01662	-0.0045249999999999995	-0.016125	0.001029999999999998	1.427201073778435	1.95	1.65
YKL020C	0.01248	-0.069535	0.01454	-0.043535	-0.023614999999999997	-0.05346	1.0884966659989699	0.95	1.1
YKL023W	-0.10953	0.166295	-0.02267	0.188065	-0.12779000000000001	0.07406	1.1160115547035496	1.15	1.1
YKL025C	0.076595	0.08195	-0.00458	0.010085	0.04679	0.008714999999999999	1.1043574729852361	1.2	1.2
YKL026C	-0.111125	-0.04573	-0.028865000000000002	-0.021875	-0.070525	0.0077	1.0842691993935678	1.2	1.1
YKL027W	-0.058914999999999995	-0.11151	-0.12626500000000002	0.00528	-0.036405	0.04305	0.9123356611581477	1.0	0.9
YKL029C	0.062175	0.00986	0.016974999999999997	-0.023635	0.052585	-0.013935	1.128006159415217	1.2000000000000002	1.3
YKL030W	-0.020815	0.03456	0.014875000000000001	0.054075	0.0032649999999999997	0.05098	1.1231797765144735	1.3	1.2000000000000002
YKL031W	-0.00814	0.03534	0.0001999999999999988	0.06276	0.017155	0.059505	1.1072676000696013	1.25	1.2999999999999998
YKL032C	-0.020225	0.173135	-0.047685000000000005	0.15202500000000002	-0.056485	0.18971500000000002	0.9275143126688601	0.9	1.05
YKL033W-A	-0.0063300000000000006	-0.00524	0.045355000000000006	-0.007325	-0.014695	0.0038449999999999995	1.2716538111153552	1.5	1.3
YKL034W	-0.015245	-0.04238	0.03543	-0.0244	0.037665	-0.037044999999999995	1.2041408997402383	1.15	1.25
YKL037W	-0.05966	0.1537	0.08579	0.10244500000000001	0.0414	0.054650000000000004	1.1633129074802353	1.15	1.15
YKL038W	0.02355	-0.039215	-0.041465	-0.023004999999999998	0.003195	-0.029785000000000002	1.0608930880436782	0.9	1.05
YKL039W	0.09512999999999999	-0.046785	-0.02616	-0.06041	0.04119	-0.07886499999999999	1.052826072257055	0.95	0.9
YKL040C	-0.04643	-0.029990000000000003	-0.027530000000000002	-0.027299999999999998	-0.0015599999999999989	0.02255	1.0803705607655196	1.0	1.05
YKL041W	-0.015835000000000002	-0.18728	-0.10738	-0.18874	0.037029999999999993	0.025785	0.7611950616732351	0.55	0.7
YKL043W	-0.018549999999999997	0.054995	0.03865	-0.00535	0.020040000000000002	-0.008954999999999998	1.0468597893768807	1.15	1.2
YKL044W	-0.014009999999999998	0.04502	-0.04473	0.062235000000000006	-0.06837	0.07666	1.0250256070572794	1.05	1.25
YKL046C	0.018675	-0.031779999999999996	0.04281	-0.0633	0.003505000000000001	-0.07192	1.1752420831989223	1.15	1.05
YKL047W	0.032675	-0.067895	-0.000905000000000003	-0.08061	0.06663	-0.10053000000000001	1.1391770975587912	1.25	1.05
YKL048C	-0.143665	-0.211385	-0.097195	0.02941	-0.09489500000000001	0.040205	0.8472754884679818	0.9	0.8
YKL050C	-0.040965	-0.010584999999999997	-0.00952	-0.043705	-0.02895	0.006025	1.211989982729793	1.1	1.2
YKL051W	-0.064255	-0.038865000000000004	-0.036985000000000004	0.0036999999999999984	-0.114645	0.004835	1.1420923848162687	1.0	1.1
YKL053C-A	-0.12118	-0.18966499999999997	-0.00028000000000000247	0.028515	-0.230855	-0.27507	0.5709671885250455	0.45	0.6499999999999999
YKL053W	-0.10346	0.212675	0.026334999999999997	0.163915	0.007474999999999999	0.198515	1.1405463518471124	1.15	1.1
YKL055C	-0.06894	-0.033755	-0.029160000000000002	-0.0007750000000000014	-0.07905000000000001	0.120535	0.8173308098312673	0.6	0.8
YKL056C	-0.03324	-0.088925	-0.0011649999999999994	0.044445	-0.01644	0.032345	0.937773227902259	0.95	1.05
YKL061W	0.06641	-0.14029	0.029285000000000002	-0.0814	0.11314	-0.024995	1.0223236627335412	0.95	0.8500000000000001
YKL062W	0.07848	0.19901000000000002	0.09889500000000001	0.09626499999999999	-0.010195	0.02343	1.0769138183098352	1.2000000000000002	1.35
YKL063C	-0.05543	-0.033375	0.030815	0.049315	0.044254999999999996	-0.015319999999999999	1.0118753222614636	1.2000000000000002	0.9
YKL064W	0.0027	-0.057955	-0.004	-0.047104999999999994	-0.021945	-0.08501500000000001	0.9832138316110706	1.4	1.0
YKL065C	-0.030444999999999996	-0.0184	-0.021785	0.0001299999999999999	0.008809999999999998	0.0043300000000000005	1.0600237513010466	1.2	1.05
YKL066W	0.022580000000000003	-0.025085	0.047555	-0.065545	-0.05838	-0.079095	1.0714494683243951	1.1	1.05
YKL067W	0.009455	-0.00391	0.02795	-0.017305	-0.0018300000000000018	0.0038300000000000005	0.9835785604179355	1.2	1.0
YKL068W	0.021015	-0.034765	0.03173	-0.032345	-0.027964999999999997	-0.103855	0.9661815854042157	0.8500000000000001	0.95
YKL069W	0.051955	-0.025375	0.04322	0.02538	-0.11581	-0.22351500000000002	0.7216514499434128	0.45	0.8500000000000001
YKL070W	-0.013509999999999998	0.00517	-0.023245	0.041984999999999995	-0.038735000000000006	0.015605	1.0487760003369142	1.1	0.95
YKL071W	-0.08566	0.098045	-0.04148	0.11167	-0.024505	0.085955	1.1145864702594164	1.4	1.2
YKL072W	-0.027635	0.043725	-0.03972	0.021644999999999998	-0.059340000000000004	0.033604999999999996	0.9397140571667109	1.35	1.25
YKL073W	-0.02395	-0.051125000000000004	-0.041585	-0.049495	-0.032195	-0.06866	1.0423037724009065	0.9	0.8500000000000001
YKL074C	-0.06043	0.12342	-0.193565	-0.23455	-0.133385	0.046065	0.8260096281358056	0.75	0.6
YKL075C	-0.052115	-0.092375	0.014074999999999999	-0.011155	0.008154999999999999	-0.026295	1.059115589008692	1.2999999999999998	0.95
YKL076C	0.034485	-0.05681	0.019415	0.03005	-0.02137	-0.092545	1.0189224638709273	1.15	1.15
YKL077W	0.01839	-0.0019350000000000005	0.058219999999999994	-0.01622	0.046325000000000005	-0.028990000000000002	0.8464146966084206	1.3	0.6
YKL079W	0.04065	0.015795	0.02157	-0.012844999999999999	0.037684999999999996	-0.00429	1.1039109554652229	1.2000000000000002	1.2000000000000002
YKL081W	-0.083955	0.101505	-0.0014000000000000002	0.03674	-0.026005	0.022195	1.0771261554084972	1.05	1.0
YKL084W	-0.016095	0.021804999999999998	0.013815000000000001	0.00947	0.027425	0.0010900000000000007	1.0143454135437748	1.1	1.15
YKL085W	-0.072755	-0.02134	-0.07975	-0.034624999999999996	-0.029045	-0.00020000000000000052	0.9220797969611767	0.9500000000000001	0.9
YKL086W	-0.004175	-0.01076	-0.00456	-0.03406	0.01198	-0.05209	1.0087919834913648	1.4	0.9500000000000001
YKL087C	-0.054045	-0.06419	-0.032885	-0.030375	0.021635	-0.02299	0.9478984078035263	0.9	0.9
YKL090W	0.02033	0.000745	-0.0031400000000000004	-0.002025	-0.036665	0.015569999999999997	1.2230773427049477	1.6	1.65
YKL091C	0.030235	-0.036455	-0.00746	-0.07845500000000001	-0.0015300000000000001	-0.07279	1.0145957497190001	1.1	1.1
YKL092C	0.012255000000000002	0.031885000000000004	-0.0165	0.020125000000000004	0.0504	0.113785	1.1839350928143908	1.2000000000000002	1.35
YKL093W	-0.042109999999999995	0.017045	0.0001999999999999988	0.051115	-0.04149	0.064595	1.0959509278709272	1.15	1.05
YKL094W	-0.099565	0.019945	-0.044385	0.014475	-0.13324	0.011639999999999998	1.0855976903267703	1.25	1.25
YKL096W	-0.00017999999999999993	-0.004015	0.00791	0.0012249999999999987	0.01063	0.006680000000000001	1.0241643367618034	1.35	0.95
YKL096W-A	-0.008899999999999998	0.004364999999999999	0.014065	0.025845	-0.01839	-0.00209	1.0493737961092093	1.35	1.1
YKL097C	-0.028245	0.03279	0.00255	0.00909	-0.043734999999999996	-0.006985	1.1051991564930086	0.9	1.0
YKL098W	-0.070945	-0.0456	-0.014510000000000002	-0.0072900000000000005	-0.01948	-0.00856	1.028057661689017	1.2	1.1
YKL100C	-0.03322	0.006325000000000001	0.022925	0.022595	0.011865	0.026955	1.0387476352711114	1.1	1.05
YKL101W	-0.17963	-0.086005	0.00594	0.029155	-0.087755	0.024304999999999997	1.3112949480511862	1.1	1.05
YKL102C	0.017134999999999997	-0.07764	-0.041575	-0.11929499999999998	-0.008275	-0.07083	1.0207272102723732	1.1	1.1
YKL103C	0.012290000000000002	-0.058545	0.021995	-0.050155	0.051050000000000005	-0.08360000000000001	1.0666686382086097	1.0	1.05
YKL105C	-0.05787	-0.026795	-0.07676999999999999	-0.03229	0.024724999999999997	0.087455	1.2650377454100272	1.2000000000000002	1.25
YKL106W	-0.009044999999999997	0.05111	-0.015785	0.039584999999999995	0.00967	0.0042749999999999976	1.107935998835805	1.15	1.05
YKL107W	-0.02446	0.03832	-0.012715	0.02273	-0.0026299999999999995	0.019705	1.117877897605626	1.15	1.25
YKL109W	0.006954999999999999	0.017064999999999997	0.018235	-0.06051499999999999	0.044564999999999994	0.026725	0.917632889954215	0.95	0.95
YKL110C	0.003785000000000001	0.048585	0.004375	0.0205	-0.057045000000000005	0.03576	0.814107989037987	0.9	0.8500000000000001
YKL113C	0.00042999999999999896	-0.05246	-0.05065	0.117125	-0.041909999999999996	0.054655	0.6506366404666982	0.75	0.7
YKL114C	0.066835	0.019805	0.02608	-0.035835	0.024109999999999996	-0.10963500000000001	1.082129649938973	1.0	0.95
YKL115C	0.08919500000000001	0.024665	0.069695	-0.040805	0.03504	0.025474999999999998	1.0024021298567005	0.8500000000000001	1.05
YKL116C	0.014780000000000001	0.058925000000000005	0.05004	0.032049999999999995	0.03521	0.059379999999999995	1.0096803634959834	1.15	0.95
YKL117W	-0.032865000000000005	-0.07034499999999999	-0.07657	-0.0618	0.02066	-0.0287	1.06533984986481	1.3	1.2000000000000002
YKL120W	0.016055	0.019174999999999998	0.04271	0.043665	-0.0104	0.069995	1.0394731815279397	1.2000000000000002	1.15
YKL121W	-0.0032099999999999993	-0.021945000000000003	0.016	0.024739999999999998	-0.053875000000000006	-0.04874	1.0886246519411935	1.15	1.1
YKL123W	-0.021374999999999998	-0.018965	-0.03658	-0.008434999999999998	-0.00689	-0.0037649999999999993	1.3381937994575845	1.35	1.4
