orf	hap a | growth (colony size) | indole-3-acetic acid [3 mM] | SC | Nicastro R~De Virgilio C, 2021	hap a | growth (colony size) | rapamycin [4 ng/ml] | SC | Nicastro R~De Virgilio C, 2021
YER079W	-0.13566841161872334	0.3777433927380447
YER080W	-0.49584285744225004	-0.1429299323873682
YER081W	-0.04112261959004762	-0.21169810740393222
YER083C	-1.4286023197031759	1.0719744929052621
YER084W	-1.3582433085412526	-1.099344054426247
YER085C	0.3567575885306297	1.1998591692518557
YER086W	2.4972523790532555	-0.46264162325384933
YER087C-B	-0.4925421026080074	-0.38127072672584844
YER087W	-0.13566841161872334	2.98111001836511
YER088C	0.5683959971054569	-0.8029961162077737
YER089C	0.9032963359491397	0.6199170323312608
YER090W	-0.31925247381032634	-0.3101186147670879
YER091C	1.513386100509341	0.0028585986477477764
YER091C-A	0.5683959971054569	-0.10754436660214557
YER092W	0.46146290645712235	-0.8029961162077737
YER093C-A	0.46146290645712235	-0.10754436660214557
YER095W	-0.13566841161872334	-0.17764148739572894
YER096W	0.46146290645712235	0.28816518626485554
YER097W	-0.04112261959004762	0.16079617393579002
YER098W	-0.49584285744225004	0.28816518626485554
YER099C	-0.31925247381032634	-0.5753535413898293
YER101C	-0.40839665785528845	-0.6023475722039088
YER103W	0.3567575885306297	-0.17764148739572894
YER105C	-0.40839665785528845	-1.0005095267115778
YER106W	0.15375748234661055	-0.2779193129754383
YER110C	-0.40839665785528845	0.28816518626485554
YER111C	-0.31925247381032634	-0.5199692367885288
YER112W	0.7892360756183205	-1.3101910468842088
YER113C	0.15375748234661055	-0.6023475722039088
YER114C	0.25421114313870313	-0.4332168304661378
YER115C	0.25421114313870313	-0.03467112221277708
YER116C	0.055333188439207946	0.4240254660825265
YER117W	0.15375748234661055	0.4713475860190186
YER118C	-0.04112261959004762	0.33246745142279166
YER119C	-0.2283603645880135	-0.1429299323873682
YER119C-A	0.5683959971054569	-1.9564829150705696
YER120W	0.25421114313870313	-1.373310847174172
YER121W	0.3567575885306297	0.33246745142279166
YER122C	-3.181438893079415	0.4240254660825265
YER123W	0.3567575885306297	-0.34173247470798024
YER124C	-0.2283603645880135	0.12009061329454222
YER125W	0.6776287241118193	0.04114649568727335
YER126C	1.513386100509341	1.5510917310488355
YER128W	0.25421114313870313	0.33246745142279166
YER129W	1.261030788804895	0.4713475860190186
YER130C	0.25421114313870313	0.08021577838066637
YER131W	-0.13566841161872334	0.5692554203703807
YER132C	0.15375748234661055	0.4240254660825265
YER133W	0.3567575885306297	-2.2341588611697643
YER134C	-1.2866606624025998	0.0028585986477477764
YER135C	0.3567575885306297	-0.21169810740393222
YER137C	0.46146290645712235	-0.03467112221277708
YER139C	0.46146290645712235	0.0028585986477477764
YER140W	0.6776287241118193	0.5692554203703807
YER141W	0.5683959971054569	0.51974520868134
YER142C	-0.04112261959004762	0.0028585986477477764
YER143W	-0.04112261959004762	0.12009061329454222
YER144C	0.25421114313870313	0.3777433927380447
YER145C	-0.13566841161872334	0.7248589428216539
YER147C	-0.13566841161872334	0.08021577838066637
YER149C	-0.04112261959004762	-0.17764148739572894
YER150W	0.055333188439207946	-0.46264162325384933
YER151C	-0.9092248918533424	-2.2148208817453394
YER152C	0.46146290645712235	0.12009061329454222
YER153C	-0.40839665785528845	0.51974520868134
YER154W	0.3567575885306297	0.51974520868134
YER155C	-0.16371399279820728	-1.3566394676624987
YER156C	0.055333188439207946	0.7248589428216539
YER158C	-0.13566841161872334	0.5692554203703807
YER159C	-1.1396945216577563	-0.10754436660214557
YER161C	-0.7484652118045849	-0.0714649661936839
YER162C	-0.13566841161872334	-0.62889170250442
YER163C	0.46146290645712235	0.16079617393579002
YER164W	-0.31925247381032634	0.20235869374843213
YER166W	-0.40839665785528845	-0.24511815507553308
YER167W	0.7892360756183205	0.6199170323312608
YER168C	0.15375748234661055	-0.779308440873984
YER169W	-0.49584285744225004	1.5510917310488355
YER170W	-0.5816391287351187	0.4240254660825265
YER173W	-0.49584285744225004	-0.8263136716144724
YER174C	0.5683959971054569	0.16079617393579002
YER175C	0.46146290645712235	0.28816518626485554
YER175W-A	-0.40839665785528845	0.4713475860190186
YER176W	0.055333188439207946	0.08021577838066637
YER177W	-0.49584285744225004	-1.2264933387294437
YER178W	0.055333188439207946	-0.46264162325384933
YER179W	-1.2138221803667781	-0.5199692367885288
YER180C	-0.6658317314056895	-0.0714649661936839
YER180C-A	0.3567575885306297	0.28816518626485554
YER181C	-0.31925247381032634	-0.10754436660214557
YER182W	-0.31925247381032634	-0.2779193129754383
YER183C	-0.2283603645880135	0.51974520868134
YER184C	-0.40839665785528845	0.7248589428216539
YER185W	-0.6658317314056895	-0.8718725875629464
YER186C	0.6776287241118193	-0.37277671555083886
YER187W	0.6776287241118193	-0.1429299323873682
YER188W	0.5683959971054569	0.16079617393579002
YFL001W	1.261030788804895	-1.3262783985814883
YFL002C	1.644017085391642	2.6369361254856005
YFL003C	-0.2283603645880135	0.2448055224932588
YFL004W	1.0198912687317572	0.4713475860190186
YFL005W	0.46146290645712235	-1.4763616186841575
YFL007W	0.11054458845595426	0.3329542895014497
YFL008W	0.7892360756183205	-0.8029961162077737
YFL009W	0.7892360756183205	-0.21169810740393222
YFL010C	0.15375748234661055	0.2448055224932588
YFL010W-A	0.25839804744816514	0.004375406093491031
YFL011W	0.25421114313870313	0.28816518626485554
YFL012W	-0.04112261959004762	0.0028585986477477764
YFL012W-A	0.9032963359491397	-0.10754436660214557
YFL013C	0.3567575885306297	0.20235869374843213
YFL014W	0.6776287241118193	-1.0005095267115778
YFL015C	1.261030788804895	0.8919886521211688
YFL016C	-0.8295824815539579	0.7248589428216539
YFL017C	0.6776287241118193	0.51974520868134
YFL018C	0.25421114313870313	-1.3262783985814883
YFL019C	-0.04112261959004762	-0.1429299323873682
YFL020C	0.6776287241118193	0.16079617393579002
YFL021W	0.6776287241118193	1.0104603447891796
YFL022C	1.3857581267737575	2.229026326517291
YFL023W	1.261030788804895	-0.8941303785606739
YFL024C	-1.632643452072754	0.12009061329454222
YFL025C	-1.950947618569295	-3.0587005530896807
YFL026W	1.0198912687317572	1.1350864111022823
YFL027C	0.46146290645712235	0.08021577838066637
YFL028C	-0.13566841161872334	-0.03467112221277708
YFL030W	-0.2283603645880135	-0.1429299323873682
YFL031W	0.25421114313870313	0.2886364869580252
YFL032W	0.15375748234661055	0.6199170323312608
YFL033C	-0.06954263445581015	-0.9090470466960688
YFL034C-A	0.4156931032292138	-0.10771531136439305
YFL034W	0.25421114313870313	-0.0714649661936839
YFL036W	0.7892360756183205	0.6717706822206315
YFL037W	0.25421114313870313	1.4769426346694725
YFL038C	0.6776287241118193	-0.46264162325384933
YFL040W	0.15375748234661055	-0.1429299323873682
YFL041W	-0.49584285744225004	-0.4032665949500746
YFL041W-A	0.3567575885306297	0.33246745142279166
YFL042C	0.35963702266089975	0.08083050485661142
YFL044C	1.261030788804895	0.7248589428216539
YFL046W	1.3857581267737575	0.2448055224932588
YFL047W	1.0198912687317572	0.5692554203703807
YFL048C	0.5683959971054569	-0.2779193129754383
YFL049W	0.055333188439207946	-0.34173247470798024
YFL050C	0.25421114313870313	-0.0714649661936839
YFL051C	0.15375748234661055	-0.0714649661936839
YFL052W	-0.31925247381032634	-0.0714649661936839
YFL053W	-0.6658317314056895	-0.24511815507553308
YFL054C	0.25421114313870313	-0.03467112221277708
YFL055W	0.15375748234661055	0.16079617393579002
YFL063W	0.15375748234661055	-0.34173247470798024
YFR001W	2.1987955890893165	5.931592194075783
YFR002W	0.3567575885306297	0.0028585986477477764
YFR003C	-1.1396945216577563	-1.0606634910616568
YFR004W	0.055333188439207946	0.8919886521211688
YFR005C	-0.2283603645880135	-1.2938920195067019
YFR006W	-0.31925247381032634	0.12009061329454222
YFR007W	-0.8295824815539579	0.08021577838066637
YFR008W	0.3567575885306297	1.1350864111022823
YFR009W	-0.49584285744225004	1.0104603447891796
YFR010W	0.46146290645712235	2.4262941801167197
YFR011C	-0.13566841161872334	-0.1429299323873682
YFR012W	0.3567575885306297	-0.21169810740393222
YFR012W-A	0.15375748234661055	0.6717706822206315
YFR013W	-1.2866606624025998	-0.8029961162077737
YFR014C	0.3567575885306297	0.8919886521211688
YFR015C	0.15375748234661055	0.7248589428216539
YFR016C	-0.04112261959004762	0.51974520868134
YFR017C	-0.13566841161872334	0.8349199708969443
YFR018C	-0.13566841161872334	0.8349199708969443
YFR019W	-0.40839665785528845	0.0028585986477477764
YFR020W	0.6776287241118193	0.33246745142279166
YFR021W	-0.5816391287351187	0.12009061329454222
YFR022W	0.055333188439207946	0.4713475860190186
YFR023W	0.3567575885306297	0.7248589428216539
YFR024C-A	0.572996832074474	0.3103163188438236
YFR025C	0.25421114313870313	0.08021577838066637
YFR026C	0.15375748234661055	1.0719744929052621
YFR027W	-1.2866606624025998	1.5510917310488355
YFR028C	-1.2866606624025998	1.7058376713188097
YFR030W	0.5683959971054569	0.0028585986477477764
YFR031C	-0.31925247381032634	0.7792264386178821
YFR031C-A	0.25421114313870313	2.1350158650363142
YFR032C	0.25421114313870313	-0.5753535413898293
YFR032C-A	0.15375748234661055	0.8919886521211688
YFR032C-B	-0.04112261959004762	2.3260693835299135
YFR033C	-0.04112261959004762	0.0028585986477477764
YFR034C	-0.04112261959004762	-0.0714649661936839
YFR035C	-0.04112261959004762	-0.0714649661936839
YFR036W	-0.40839665785528845	0.08021577838066637
YFR037C	0.6776287241118193	-0.5753535413898293
YFR038W	0.055333188439207946	0.12383206057050328
YFR039C	0.3567575885306297	-0.03467112221277708
YFR040W	0.25421114313870313	1.1998591692518557
YFR041C	0.15375748234661055	0.6199170323312608
YFR043C	0.3567575885306297	-0.4332168304661378
YFR044C	0.6776287241118193	-0.17764148739572894
YFR045W	0.3054843658346664	-0.08950466639791452
YFR046C	-0.5816391287351187	0.04114649568727335
YFR047C	-0.5816391287351187	0.08021577838066637
YFR048W	-0.04112261959004762	0.4713475860190186
YFR049W	-0.31925247381032634	0.2448055224932588
YFR050C	-0.04112261959004762	-1.7163307454712664
YFR051C	-1.3582433085412526	0.4713475860190186
YFR052W	0.9032963359491397	-0.6806745140742698
YFR053C	0.3567575885306297	0.5692554203703807
YFR054C	-0.49584285744225004	-0.21169810740393222
YFR055W	-0.40839665785528845	-0.491554680514818
YFR056C	0.15375748234661055	0.0028585986477477764
YFR057W	-0.04112261959004762	0.0028585986477477764
YGL001C	-0.04112261959004762	-2.024619112026651
YGL002W	0.15375748234661055	-0.6806745140742698
YGL003C	0.5683959971054569	0.08021577838066637
YGL004C	0.25421114313870313	-0.4032665949500746
YGL005C	0.46146290645712235	-0.9589105165391348
YGL006W	0.25421114313870313	-0.5478980741515778
YGL006W-A	0.25421114313870313	0.28816518626485554
YGL007C-A	1.7777583318187598	2.0438980331393664
YGL007W	0.7892360756183205	-0.24511815507553308
YGL008C	-0.13566841161872334	0.5692554203703807
YGL009C	-0.2283603645880135	-0.37277671555083886
YGL010W	0.15375748234661055	-0.1429299323873682
YGL011C	-1.1396945216577563	-1.3578343576799985
YGL012W	-4.7674572130235395	-2.4714967475315763
YGL013C	0.46146290645712235	-0.17764148739572894
YGL014W	0.46146290645712235	-0.21169810740393222
YGL015C	0.5683959971054569	0.08021577838066637
YGL016W	0.055333188439207946	-0.779308440873984
YGL017W	-0.2283603645880135	0.2448055224932588
YGL018C	-1.565772828859195	-2.3518470692830595
YGL019W	0.25421114313870313	-1.0606634910616568
YGL020C	-1.565772828859195	-0.5753535413898293
YGL021W	0.46146290645712235	0.04114649568727335
YGL022W	1.513386100509341	-0.8492697145342463
YGL023C	-0.6747452959927508	-2.043980959747465
YGL024W	-1.0642431547575024	0.8919886521211688
YGL025C	0.46146290645712235	0.16079617393579002
YGL026C	-0.40839665785528845	-0.1429299323873682
YGL027C	0.46146290645712235	-0.8492697145342463
YGL028C	0.25421114313870313	0.33246745142279166
YGL029W	0.055333188439207946	0.6717706822206315
YGL031C	-0.04112261959004762	1.4048250203826953
YGL032C	0.10454533539290925	0.24891700301629344
YGL033W	0.059271365759988835	-0.5057619586516736
YGL034C	0.7892360756183205	-0.3101186147670879
YGL035C	0.46146290645712235	-1.0208535681827724
YGL036W	-0.7484652118045849	-0.2779193129754383
YGL037C	0.6776287241118193	-0.4332168304661378
YGL038C	-0.04112261959004762	
YGL039W	0.6776287241118193	-0.17764148739572894
YGL040C	0.15375748234661055	-0.9589105165391348
YGL041C	-0.31925247381032634	0.16079617393579002
YGL041C-B	-0.49584285744225004	2.229026326517291
YGL042C	-1.2138221803667781	-1.911157165239018
YGL043W	-1.2866606624025998	-1.9652865703263136
YGL044C	-0.04112261959004762	0.6199170323312608
YGL045W	-0.5730747950588249	-1.2461934754798583
YGL047W	-3.6591140772836543	-2.7848649524681672
YGL048C	-0.7484652118045849	-0.4032665949500746
YGL049C	0.3567575885306297	-0.5478980741515778
YGL050W	-0.04112261959004762	-0.24511815507553308
YGL051W	-0.04112261959004762	-0.0714649661936839
YGL053W	-0.04112261959004762	-0.24511815507553308
YGL054C	-1.2866606624025998	-1.403679807691041
YGL055W	0.25421114313870313	-0.8941303785606739
YGL056C	-0.04112261959004762	-0.1429299323873682
YGL057C	-0.2283603645880135	0.4240254660825265
YGL058W	-1.2138221803667781	-0.491554680514818
YGL059W	-0.31925247381032634	0.16079617393579002
YGL060W	-0.2283603645880135	-0.0714649661936839
YGL061C	-0.04112261959004762	1.6273593730390365
YGL062W	1.0198912687317572	-0.24511815507553308
YGL063W	-0.04112261959004762	-0.34173247470798024
YGL064C	-0.31925247381032634	0.12009061329454222
YGL065C	-0.5816391287351187	-1.6934433149431558
YGL066W	-1.4286023197031759	-0.6549970868495508
YGL067W	-0.31925247381032634	0.16079617393579002
YGL068W	-0.04112261959004762	-0.0714649661936839
YGL069C	-3.389517098319898	2.3260693835299135
YGL070C	-0.7484652118045849	-1.5042083848236885
YGL071W	-0.13566841161872334	0.5692554203703807
YGL072C	2.1987955890893165	-1.2264933387294437
YGL073W	0.055333188439207946	0.51974520868134
YGL074C	-5.249736253169814	-2.7077281635606987
YGL075C	-0.13566841161872334	0.3777433927380447
YGL076C	0.25421114313870313	-0.4332168304661378
YGL077C	-0.2283603645880135	0.33246745142279166
YGL078C	-0.2283603645880135	1.6273593730390365
YGL079W	-1.632643452072754	0.04114649568727335
YGL080W	-0.40839665785528845	0.12009061329454222
YGL081W	0.07110521632339907	-0.07466122041564872
YGL082W	-0.40839665785528845	0.20235869374843213
YGL083W	-0.13566841161872334	0.04114649568727335
YGL084C	-0.2283603645880135	-3.0908597878768385
YGL085W	-1.1396945216577563	-0.62889170250442
YGL086W	-0.2283603645880135	-0.9589105165391348
YGL087C	0.46146290645712235	-0.8492697145342463
YGL088W	-0.40839665785528845	-0.5478980741515778
YGL089C	-0.49584285744225004	-0.9160509303008599
YGL090W	-0.13566841161872334	-0.17764148739572894
YGL091C	-1.565772828859195	-0.6549970868495508
YGL092W	-0.49584285744225004	-2.373276862402197
YGL094C	-0.9092248918533424	-0.9160509303008599
YGL095C	-0.6658317314056895	-0.6023475722039088
YGL096W	-0.40839665785528845	-0.37277671555083886
YGL097W	-1.0642431547575024	-0.21169810740393222
YGL098W	-0.40839665785528845	0.28816518626485554
YGL099W	0.055333188439207946	-0.8263136716144724
YGL100W	-0.49584285744225004	-1.5313921327218027
YGL101W	0.6776287241118193	0.16079617393579002
YGL104C	0.25421114313870313	-0.033198935457436116
YGL105W	1.513386100509341	0.7248589428216539
YGL107C	0.7892360756183205	0.6717706822206315
YGL108C	0.7892360756183205	0.12009061329454222
YGL109W	1.3857581267737575	0.28816518626485554
YGL110C	0.5683959971054569	-0.46264162325384933
YGL114W	0.3567575885306297	0.4240254660825265
YGL115W	0.5683959971054569	0.3777433927380447
YGL116W	-3.8028991327309902	-2.8585986477473653
YGL117W	0.15375748234661055	0.2448055224932588
YGL118C	0.055333188439207946	0.33246745142279166
YGL119W	-0.2283603645880135	0.33246745142279166
YGL120C	-1.1396945216577563	-0.2779193129754383
YGL121C	0.7892360756183205	0.33246745142279166
YGL123W	0.3567575885306297	2.0438980331393664
YGL124C	-0.31925247381032634	-0.8941303785606739
YGL125W	0.055333188439207946	-0.10754436660214557
YGL126W	0.055333188439207946	0.16079617393579002
YGL127C	-0.5816391287351187	-0.17764148739572894
YGL129C	-0.2283603645880135	0.7248589428216539
YGL130W	-0.40839665785528845	1.1350864111022823
YGL131C	0.25421114313870313	0.6717706822206315
YGL132W	0.46146290645712235	0.33246745142279166
YGL133W	-0.7484652118045849	-0.8492697145342463
YGL134W	-0.13566841161872334	-0.491554680514818
YGL135W	0.6776287241118193	-0.10754436660214557
YGL136C	0.055333188439207946	-0.10754436660214557
YGL137W	-0.7484652118045849	0.9504840503759995
YGL138C	-0.04112261959004762	0.0028585986477477764
YGL139W	-0.40839665785528845	0.12009061329454222
YGL140C	-1.632643452072754	-0.6023475722039088
YGL141W	-0.49584285744225004	0.20235869374843213
YGL142C	-0.9092248918533424	-0.4032665949500746
YGL143C	0.25421114313870313	0.20235869374843213
YGL144C	-0.04112261959004762	0.04114649568727335
YGL145W	-0.31925247381032634	-1.4478272780720451
YGL146C	-0.9092248918533424	-0.7552417627348534
YGL147C	0.6776287241118193	1.3346565308063716
YGL148W	-1.6825411880966128	-0.8042807826066174
YGL149W	0.46146290645712235	0.4240254660825265
YGL151W	-0.9874323037689552	0.4240254660825265
YGL152C	-0.2283603645880135	-0.10754436660214557
YGL153W	-0.2283603645880135	0.33246745142279166
YGL154C	0.8487599964217882	0.7520426907197679
YGL156W	-0.04112261959004762	0.33246745142279166
YGL157W	-0.2283603645880135	-0.2779193129754383
YGL158W	-0.8295824815539579	-0.7059344221571235
YGL159W	0.6776287241118193	-0.17764148739572894
YGL160W	0.46146290645712235	-0.5478980741515778
YGL161C	-0.04112261959004762	-0.3101186147670879
YGL162W	-0.2283603645880135	0.12009061329454222
YGL163C	-0.49584285744225004	0.4713475860190186
YGL164C	-0.5816391287351187	0.33246745142279166
YGL165C	-0.40839665785528845	0.20235869374843213
YGL166W	-0.31925247381032634	0.51974520868134
YGL167C	-0.9092248918533424	-0.62889170250442
YGL168W	-0.31925247381032634	-0.17764148739572894
YGL169W	-0.8295824815539579	0.8919886521211688
YGL170C	-1.0642431547575024	-0.6023475722039088
YGL171W	-1.0642431547575024	-1.1182757386082118
YGL173C	0.15375748234661055	2.7477047346882015
YGL174W	-0.49584285744225004	0.2448055224932588
YGL175C	-0.40839665785528845	-0.2779193129754383
YGL176C	-0.2283603645880135	0.0028585986477477764
YGL177W	-0.31925247381032634	-0.0714649661936839
YGL178W	0.5683959971054569	-0.21169810740393222
YGL179C	-0.6658317314056895	0.04114649568727335
YGL180W	-0.31925247381032634	0.33246745142279166
YGL181W	-0.5816391287351187	-0.0714649661936839
YGL184C	0.055333188439207946	-0.34173247470798024
YGL185C	0.3567575885306297	0.0028585986477477764
YGL186C	-0.04112261959004762	-0.7307869123676727
YGL188C-A	0.055333188439207946	-1.9204009388499845
YGL190C	-0.04112261959004762	
YGL191W	-0.04112261959004762	0.6717706822206315
YGL192W	-1.2138221803667781	-3.389062576623513
YGL194C	0.3567575885306297	-1.38859143173804
YGL195W	0.25421114313870313	0.2448055224932588
YGL196W	0.25839804744816514	0.06306252586150689
YGL197W	0.25421114313870313	0.0028585986477477764
YGL198W	-1.6984087757290642	0.0028585986477477764
YGL199C	0.6788160363618887	-0.033198935457436116
YGL200C	0.15375748234661055	-0.24511815507553308
YGL201C	-0.04112261959004762	-0.24511815507553308
YGL202W	0.6300269622398847	0.33441549428789263
YGL203C	0.15375748234661055	-0.8941303785606739
YGL205W	1.139106312363421	0.04114649568727335
YGL206C	-0.04112261959004762	
YGL208W	0.25421114313870313	-0.1429299323873682
YGL209W	-0.5816391287351187	-0.34173247470798024
YGL210W	-0.7484652118045849	-0.24511815507553308
YGL211W	0.7073941355757528	-1.8390853285273545
YGL212W	-0.8295824815539579	-2.357265167920728
YGL213C	0.25421114313870313	0.8919886521211688
YGL214W	0.6253494910377225	1.589755188446645
YGL215W	0.6776287241118193	-0.62889170250442
YGL216W	-0.48356970662302673	-0.07252582210064112
YGL217C	0.026533124300916953	0.09031040983135499
YGL218W	0.2552575354386201	0.25863360995493084
YGL219C	0.25421114313870313	0.12009061329454222
YGL220W	0.3567575885306297	-0.4032665949500746
YGL221C	-0.04112261959004762	-0.491554680514818
YGL222C	0.15375748234661055	0.4713475860190186
YGL223C	-0.04112261959004762	
YGL224C	-0.13195964268555918	0.17153613526263337
YGL225W	-1.3582433085412526	3.501783343490523
YGL226C-A	0.25421114313870313	-0.21169810740393222
YGL226W	0.25421114313870313	0.6199170323312608
YGL227W	0.6776287241118193	0.8919886521211688
YGL228W	0.3567575885306297	0.8919886521211688
YGL229C	-0.9874323037689552	0.0028585986477477764
YGL230C	0.15375748234661055	-0.6549970868495508
YGL231C	0.15375748234661055	-0.46264162325384933
YGL232W	0.15375748234661055	0.0028585986477477764
YGL233W	-0.2283603645880135	-1.0606634910616568
YGL234W	0.9032963359491397	0.9504840503759995
YGL235W	0.5787537395439214	0.6773325897891421
YGL236C	-0.40839665785528845	0.4240254660825265
YGL237C	0.1065442617743267	0.9750189767838275
YGL238W	-0.31925247381032634	-0.4332168304661378
YGL239C	-0.5816391287351187	1.6273593730390365
YGL240W	-0.6658317314056895	0.6199170323312608
YGL241W	-0.7484652118045849	-0.21169810740393222
YGL242C	0.3567575885306297	-0.4032665949500746
YGL243W	-0.13566841161872334	-0.03467112221277708
YGL244W	0.5683959971054569	-1.403679807691041
YGL245W	0.7892360756183205	-1.3101910468842088
YGL246C	-0.49584285744225004	2.7477047346882015
YGL248W	-0.2283603645880135	0.28816518626485554
YGL249W	-0.2283603645880135	0.6717706822206315
YGL250W	-0.49584285744225004	0.3777433927380447
YGL251C	-0.13566841161872334	0.28816518626485554
YGL252C	0.7892360756183205	-0.34173247470798024
YGL253W	-1.3582433085412526	-1.099344054426247
YGL254W	0.6776287241118193	-0.21169810740393222
YGL255W	0.25421114313870313	-0.5478980741515778
YGL256W	0.15375748234661055	-0.24511815507553308
YGL257C	-0.2283603645880135	-0.34173247470798024
YGL258W	-0.13566841161872334	0.20235869374843213
YGL259W	-0.31925247381032634	0.33246745142279166
YGL260W	-0.5816391287351187	0.08021577838066637
YGL261C	-0.40839665785528845	0.28816518626485554
YGL262W	-0.6658317314056895	0.20235869374843213
YGL263W	-0.04112261959004762	0.28816518626485554
YGR001C	-0.31925247381032634	-0.17764148739572894
YGR003W	-0.04112261959004762	-0.7059344221571235
YGR004W	-1.0642431547575024	-0.6023475722039088
YGR006W	2.055026769533517	0.9504840503759995
YGR007W	-1.2138221803667781	-0.5478980741515778
YGR008C	-0.9874323037689552	0.08021577838066637
YGR010W	-0.49584285744225004	-0.10754436660214557
YGR011W	0.35783702479791274	0.9212363512485846
YGR012W	-0.2283603645880135	0.3777433927380447
YGR013W	-0.04112261959004762	1.4769426346694725
YGR014W	-0.5816391287351187	-0.24511815507553308
YGR015C	-1.565772828859195	-0.779308440873984
YGR016W	-1.3582433085412526	-0.6806745140742698
YGR017W	-1.6984087757290642	-1.2264933387294437
YGR018C	0.19041970888151497	0.4575678746388053
YGR019W	-0.6658317314056895	-0.9589105165391348
YGR020C	-1.7630959793254348	-2.528340282380539
YGR021W	-1.0642431547575024	-0.7552417627348534
YGR022C	-0.22746044271452484	0.02200254716751098
YGR023W	-1.1396945216577563	-0.62889170250442
YGR025W	0.0563174313782804	0.08182738629176932
YGR026W	-1.1396945216577563	-0.8492697145342463
YGR027C	0.46146290645712235	0.0028585986477477764
YGR028W	-0.31925247381032634	-0.6549970868495508
YGR030C	-3.5845086239855077	-3.119124371067198
YGR031W	-0.6658317314056895	-0.7552417627348534
YGR032W	0.46146290645712235	-0.21169810740393222
YGR033C	-0.7484652118045849	-0.6023475722039088
YGR034W	-0.49584285744225004	-0.4032665949500746
YGR035C	-0.8295824815539579	-1.260642003656588
YGR035W-A	-0.7484652118045849	-0.9376418496840511
YGR036C	1.513386100509341	-1.6339489997919596
YGR037C	-5.34619206119907	-1.2194420786567302
YGR038W	0.055333188439207946	-0.7307869123676727
YGR039W	-0.40839665785528845	-1.0409027684732246
YGR040W	-0.13566841161872334	-0.62889170250442
YGR041W	0.7892360756183205	0.4240254660825265
YGR042W	-0.2283603645880135	-0.9160509303008599
YGR043C	-0.49584285744225004	-1.0005095267115778
YGR044C	0.15375748234661055	-0.6549970868495508
YGR045C	-0.8295824815539579	-1.8236526347352036
YGR046W	-0.7484652118045849	3.3642469934573946
YGR048W	-0.04112261959004762	
YGR049W	0.25421114313870313	-0.03467112221277708
YGR050C	0.46146290645712235	-0.21169810740393222
YGR051C	-0.40839665785528845	-1.2773771109718768
YGR052W	0.46146290645712235	-1.3421581715471902
YGR053C	-0.40839665785528845	-0.62889170250442
YGR054W	0.15375748234661055	1.4769426346694725
YGR055W	0.15375748234661055	1.7866241548421036
YGR056W	-0.9874323037689552	-2.5804770277197155
YGR057C	-0.7484652118045849	-2.378534729858937
YGR058W	-0.5816391287351187	0.6199170323312608
YGR059W	0.25421114313870313	0.04114649568727335
YGR060W	0.6776287241118193	0.4240254660825265
YGR061C	1.644017085391642	0.3777433927380447
YGR062C	0.682379621203131	0.8930267248497376
YGR063C	0.15375748234661055	-2.4482432764938786
YGR064W	-0.40839665785528845	-3.174293401321407
YGR065C	-0.2283603645880135	0.7792264386178821
YGR066C	0.25421114313870313	0.3777433927380447
YGR067C	1.0198912687317572	0.5692554203703807
YGR068C	0.5683959971054569	0.04114649568727335
YGR069W	-0.13566841161872334	-0.37277671555083886
YGR070W	-0.9874323037689552	-1.4332942598720873
YGR071C	-0.40839665785528845	0.28816518626485554
YGR072W	0.6776287241118193	2.3260693835299135
YGR073C	1.261030788804895	-0.7307869123676727
YGR074W	1.261030788804895	-0.8263136716144724
YGR075C	0.3567575885306297	0.33246745142279166
YGR076C	0.7892360756183205	-0.46264162325384933
YGR077C	0.3567575885306297	0.08021577838066637
YGR078C	-0.2283603645880135	-0.03467112221277708
YGR079W	-0.6658317314056895	-0.779308440873984
YGR080W	-1.2866606624025998	-1.7163307454712664
YGR081C	-0.31925247381032634	-0.491554680514818
YGR083C	-5.5440082098692365	-3.3320540487805226
YGR084C	-0.40839665785528845	-0.62889170250442
YGR085C	0.5683959971054569	0.3777433927380447
YGR086C	-1.4286023197031759	-1.0801419176131113
YGR087C	-0.9092248918533424	-0.9589105165391348
YGR088W	-0.31925247381032634	-0.10754436660214557
YGR089W	-0.9092248918533424	-1.373310847174172
YGR090W	-1.2138221803667781	2.7477047346882015
YGR091W	0.25421114313870313	0.33246745142279166
YGR092W	-2.6200833846350173	-0.4332168304661378
YGR093W	-0.6658317314056895	-0.34173247470798024
YGR094W	-1.2138221803667781	0.3777433927380447
YGR095C	1.914722258882677	0.8919886521211688
YGR096W	-0.9092248918533424	-1.0409027684732246
YGR097W	-0.49584285744225004	-1.2090705505013088
YGR098C	0.5683959971054569	-0.46264162325384933
YGR099W	-1.2866606624025998	-2.606801523868684
YGR100W	-1.0642431547575024	-0.7552417627348534
YGR101W	0.25421114313870313	0.5692554203703807
YGR102C	0.3567575885306297	0.33246745142279166
YGR104C	-0.9874323037689552	2.7477047346882015
YGR105W	-0.9092248918533424	-2.8829888390736107
YGR106C	0.3567575885306297	-0.34173247470798024
YGR107W	-0.5816391287351187	-1.7926422572584135
YGR108W	0.15375748234661055	-0.24511815507553308
YGR109C	0.3567575885306297	0.5692554203703807
YGR110W	-0.13566841161872334	-0.5753535413898293
YGR111W	-1.2866606624025998	-0.6023475722039088
YGR112W	0.055333188439207946	0.04114649568727335
YGR113W	-0.40839665785528845	-1.0606634910616568
YGR114C	-0.04112261959004762	-0.4332168304661378
