orf	hap a | growth (colony size) | indole-3-acetic acid [3 mM] | SC | Nicastro R~De Virgilio C, 2021	hap a | growth (colony size) | rapamycin [4 ng/ml] | SC | Nicastro R~De Virgilio C, 2021
YAL064C-A	1.0526315789473684	0.9090909090909091
YAL065C	1.0	0.8695652173913044
YAL066W	0.9900990099009901	0.8928571428571428
YAL067C	0.8928571428571428	0.6211180124223602
YAL067W-A	0.9523809523809523	0.8695652173913044
YAL068C	0.9090909090909091	0.8928571428571428
YAR002C-A	0.9433962264150942	0.8403361344537815
YAR002W	1.1111111111111112	0.5208333333333334
YAR003W	0.9259259259259258	1.1363636363636365
YAR014C	0.8928571428571428	0.5524861878453039
YAR015W	1.0526315789473684	1.25
YAR018C	0.970873786407767	0.4807692307692307
YAR020C	1.0309278350515465	1.1363636363636365
YAR023C	1.0204081632653061	1.0989010989010988
YAR027W	1.0	1.1111111111111112
YAR028W	0.9259259259259258	0.9433962264150942
YAR029W	0.970873786407767	0.625
YAR030C	0.9803921568627451	0.9523809523809523
YAR031W	0.9803921568627451	0.9803921568627451
YAR035C-A	0.9433962264150942	0.8474576271186441
YAR035W	0.9433962264150942	0.9615384615384615
YAR042W	1.0047797673436891	0.6714416467293282
YAR047C	0.9174311926605504	0.8928571428571428
YAR050W	1.0869565217391304	0.8849557522123894
YBL001C	0.970873786407767	0.9090909090909091
YBL002W	0.9433962264150942	1.0526315789473684
YBL003C	0.9009009009009008	0.8695652173913044
YBL005W	0.8849557522123894	0.9345794392523364
YBL006C	0.9345794392523364	0.8928571428571428
YBL007C	0.5780346820809249	0.7874015748031495
YBL008W	0.8620689655172414	0.7194244604316548
YBL008W-A	0.9523809523809523	0.8849557522123894
YBL009W	0.9615384615384615	0.9174311926605504
YBL010C	0.9900990099009901	0.8
YBL011W	0.970873786407767	0.8849557522123894
YBL012C	0.9433962264150942	1.0204081632653061
YBL013W	0.9523809523809523	1.0204081632653061
YBL015W	0.970873786407767	0.9259259259259258
YBL016W	0.970873786407767	1.1764705882352942
YBL017C	0.8928571428571428	0.8333333333333334
YBL019W	0.9345794392523364	1.0416666666666667
YBL021C	1.0204081632653061	1.1363636363636365
YBL022C	1.0416666666666667	1.0101010101010102
YBL024W	1.0526315789473684	0.6578947368421053
YBL025W	1.0869565217391304	0.6329113924050632
YBL027W	0.9523809523809523	0.9803921568627451
YBL028C	0.9803921568627451	0.9900990099009901
YBL029C-A	0.970873786407767	0.8771929824561404
YBL029W	1.0204081632653061	1.1111111111111112
YBL031W	1.0	1.0204081632653061
YBL032W	1.0416666666666667	1.0416666666666667
YBL033C	1.1235955056179776	0.9433962264150942
YBL036C	1.0204081632653061	0.9009009009009008
YBL037W	0.9259259259259258	0.8695652173913044
YBL038W	0.9615384615384615	0.8620689655172414
YBL039C	0.9803921568627451	1.0416666666666667
YBL039W-B	0.9523809523809523	0.9433962264150942
YBL042C	0.9345794392523364	0.8695652173913044
YBL043W	0.9900990099009901	1.1111111111111112
YBL044W	0.9803921568627451	1.0526315789473684
YBL045C	1.0	0.970873786407767
YBL046W	0.9900990099009901	0.9523809523809523
YBL047C	0.970873786407767	0.9523809523809523
YBL048W	0.9900990099009901	1.0309278350515465
YBL049W	1.0	0.9090909090909091
YBL051C	0.9259259259259258	0.5847953216374269
YBL052C	0.9900990099009901	0.970873786407767
YBL053W	0.9803921568627451	0.9900990099009901
YBL054W	1.0309278350515465	0.8849557522123894
YBL055C	1.0309278350515465	1.0
YBL056W	0.9900990099009901	0.8620689655172414
YBL057C	1.0309278350515465	0.970873786407767
YBL058W	1.0204081632653061	0.9345794392523364
YBL059W	0.970873786407767	0.9009009009009008
YBL060W	1.0989010989010988	1.0
YBL061C	1.0204081632653061	0.8
YBL062W	1.0101010101010102	0.9090909090909091
YBL063W	1.0204081632653061	0.9900990099009901
YBL064C	0.970873786407767	0.8695652173913044
YBL065W	1.0309278350515465	0.9259259259259258
YBL066C	0.9803921568627451	0.9523809523809523
YBL067C	0.9900990099009901	0.9090909090909091
YBL068W	0.9615384615384615	0.8
YBL069W	1.0101010101010102	0.9090909090909091
YBL070C	1.0204081632653061	0.7518796992481203
YBL071C	0.9259259259259258	0.5464480874316939
YBL071C-B	1.0	1.1764705882352942
YBL071W-A	1.0	0.2577319587628866
YBL072C	0.9523809523809523	1.2195121951219512
YBL075C	0.9615384615384615	0.9090909090909091
YBL078C	0.9803921568627451	0.9433962264150942
YBL079W	0.9900990099009901	0.970873786407767
YBL080C	0.9803921568627451	0.8474576271186441
YBL081W	0.9900990099009901	1.1764705882352942
YBL082C	1.0309278350515465	0.7194244604316548
YBL083C	0.9345794392523364	0.6289308176100629
YBL085W	0.9523809523809523	0.684931506849315
YBL086C	0.9259259259259258	0.5555555555555556
YBL087C	0.9615384615384615	1.4705882352941175
YBL088C	0.9090909090909091	0.9259259259259258
YBL089W	0.8620689655172414	0.7874015748031495
YBL090W	1.0101010101010102	1.5151515151515151
YBL091C	0.9615384615384615	0.7092198581560284
YBL091C-A	1.0050505050505052	0.9223999323009224
YBL093C	1.0204081632653061	0.5952380952380952
YBL094C	1.0638297872340425	0.4081632653061224
YBL095W	0.9615384615384615	0.9090909090909091
YBL096C	0.9009009009009008	0.9174311926605504
YBL098W	0.8333333333333334	0.7751937984496123
YBL099W	0.9345794392523364	0.9803921568627451
YBL100C	0.9174311926605504	0.8474576271186441
YBL100W-C	1.0	0.8620689655172414
YBL101C	0.9009009009009008	0.9433962264150942
YBL102W	0.8771929824561404	0.8849557522123894
YBL103C	1.0309278350515465	1.1111111111111112
YBL104C	0.9109730848861284	0.8897500790888959
YBL106C	0.9009009009009008	0.7936507936507936
YBL107C	1.0204081632653061	0.9259259259259258
YBR001C	1.0	0.9009009009009008
YBR003W	0.9803921568627451	1.075268817204301
YBR005W	0.9523809523809523	1.0638297872340425
YBR006W	0.9433962264150942	0.9803921568627451
YBR007C	0.9433962264150942	1.0869565217391304
YBR008C	1.0204081632653061	1.0416666666666667
YBR009C	0.970873786407767	0.8928571428571428
YBR010W	1.0101010101010102	0.9803921568627451
YBR012C	0.970873786407767	0.9174311926605504
YBR013C	1.0	1.0101010101010102
YBR014C	0.970873786407767	1.0
YBR015C	1.0309278350515465	1.3157894736842106
YBR016W	1.0869565217391304	1.0869565217391304
YBR018C	1.0526315789473684	1.075268817204301
YBR019C	0.9615384615384615	0.7299270072992701
YBR020W	0.9520829608439121	0.8621330360460796
YBR021W	1.2345679012345678	0.8771929824561404
YBR022W	0.9523809523809523	0.9900990099009901
YBR023C	0.9433962264150942	0.8849557522123894
YBR024W	0.970873786407767	1.0638297872340425
YBR025C	0.9803921568627451	1.3333333333333333
YBR026C	0.9615384615384615	0.35587188612099646
YBR027C	0.970873786407767	1.0526315789473684
YBR028C	0.9803921568627451	1.0
YBR030W	0.9900990099009901	1.0638297872340425
YBR031W	0.9259259259259258	1.3333333333333333
YBR032W	1.0309278350515465	1.1764705882352942
YBR033W	0.9900990099009901	1.0204081632653061
YBR034C	0.9615384615384615	0.9174311926605504
YBR035C	0.8771929824561404	0.970873786407767
YBR036C	0.9900990099009901	1.4925373134328357
YBR037C	1.075268817204301	1.25
YBR040W	0.970873786407767	1.0416666666666667
YBR041W	0.9174311926605504	0.8064516129032259
YBR042C	0.9900990099009901	0.9803921568627451
YBR043C	0.8474576271186441	0.9009009009009008
YBR044C	1.0204081632653061	0.7575757575757576
YBR045C	1.0204081632653061	1.0416666666666667
YBR046C	1.0101010101010102	1.0416666666666667
YBR047W	1.0101010101010102	1.0416666666666667
YBR048W	1.0	1.4492753623188408
YBR050C	1.0	1.0638297872340425
YBR051W	0.9803921568627451	0.9523809523809523
YBR052C	0.9900990099009901	0.970873786407767
YBR053C	0.9803921568627451	1.0526315789473684
YBR054W	1.0	0.9523809523809523
YBR056W	0.9523809523809523	0.9900990099009901
YBR056W-A	0.9900990099009901	0.8
YBR057C	0.9803921568627451	0.9009009009009008
YBR058C	0.970873786407767	1.2048192771084338
YBR058C-A	0.5025125628140703	0.3484320557491289
YBR059C	0.9523809523809523	1.0869565217391304
YBR061C	0.9900990099009901	0.7518796992481203
YBR062C	0.9312196812196811	0.9098360655737705
YBR063C	0.970873786407767	0.9259259259259258
YBR064W	0.9803921568627451	0.9090909090909091
YBR065C	0.970873786407767	1.0638297872340425
YBR066C	0.9615384615384615	1.1494252873563218
YBR067C	0.9259259259259258	0.78125
YBR068C	0.9259259259259258	0.9009009009009008
YBR069C	1.0204081632653061	0.9803921568627451
YBR071W	0.9174311926605504	0.9345794392523364
YBR072C-A	1.0989010989010988	0.8403361344537815
YBR072W	0.9615384615384615	0.9009009009009008
YBR073W	0.9615384615384615	0.8928571428571428
YBR074W	0.9480101528130565	0.8776870942747635
YBR076W	0.9433962264150942	0.6993006993006994
YBR077C	0.2645502645502646	0.20283975659229211
YBR078W	0.8620689655172414	0.4310344827586207
YBR081C	0.7712765957446809	1.120049504950495
YBR082C	1.0526315789473684	1.25
YBR083W	1.0416666666666667	0.9803921568627451
YBR084C-A	1.1111111111111112	1.3513513513513513
YBR084W	0.9009009009009008	0.9433962264150942
YBR085C-A	1.0	1.5151515151515151
YBR085W	0.9615384615384615	1.3157894736842106
YBR089C-A	0.9900990099009901	0.8771929824561404
YBR090C	1.0416666666666667	1.0
YBR092C	1.0416666666666667	0.8695652173913044
YBR093C	0.9523809523809523	0.6451612903225806
YBR094W	1.0101010101010102	0.9345794392523364
YBR095C	0.9615384615384615	1.0638297872340425
YBR097W	0.9900990099009901	0.9523809523809523
YBR098W	1.016871946825393	1.0324420708845936
YBR099C	0.9615384615384615	1.0526315789473684
YBR101C	1.0	0.21008403361344538
YBR103W	1.075268817204301	0.641025641025641
YBR104W	1.0204081632653061	0.8695652173913044
YBR105C	0.9909733124018838	0.9948778565799842
YBR106W	0.9803921568627451	0.9345794392523364
YBR107C	0.9302526825891311	1.0117526826775678
YBR108W	1.0256679991584263	1.0213652944241791
YBR111C	0.9618941916389196	0.9020723283218204
YBR111W-A	0.9900990099009901	0.16
YBR112C	1.0	
YBR113W	0.9803921568627451	0.8474576271186441
YBR114W	0.8547008547008548	0.6802721088435374
YBR115C	1.1363636363636365	1.1235955056179776
YBR116C	0.995049504950495	1.1077111383108935
YBR119W	0.9716981132075471	1.1834733893557423
YBR120C	1.0	1.1627906976744187
YBR122C	1.0056599959571457	1.1458878994237822
YBR125C	1.1111111111111112	1.25
YBR126C	0.8333333333333334	0.684931506849315
YBR127C	0.8264462809917356	0.2710027100271003
YBR128C	0.9900990099009901	1.0101010101010102
YBR129C	0.9803921568627451	1.1627906976744187
YBR130C	0.9900990099009901	1.1764705882352942
YBR131W	1.0416666666666667	1.0526315789473684
YBR132C	1.1431154740377163	1.4934533551554827
YBR133C	1.0784617331308775	0.5246359421389529
YBR134W	0.8620689655172414	0.2857142857142857
YBR137W	0.9259259259259258	0.970873786407767
YBR138C	0.9433962264150942	0.9090909090909091
YBR139W	1.010204081632653	0.9854368932038835
YBR141C	1.0	0.9615384615384615
YBR144C	0.970873786407767	0.8547008547008548
YBR145W	1.0362972508591066	1.0649144669763226
YBR146W	1.0	0.9615384615384615
YBR147W	0.9523809523809523	0.641025641025641
YBR148W	0.970873786407767	1.2195121951219512
YBR149W	1.0	0.8849557522123894
YBR150C	0.9345794392523364	0.8264462809917356
YBR151W	0.9803921568627451	0.9803921568627451
YBR156C	0.9758187357197258	1.0334958660165359
YBR157C	0.9854368932038835	0.9854368932038835
YBR158W	0.9615384615384615	0.7633587786259541
YBR159W	0.9807692307692307	0.8694670280036133
YBR161W	0.9615384615384615	0.9174311926605504
YBR162C	0.9531590413943354	1.204225352112676
YBR162W-A	0.9523809523809523	0.8264462809917356
YBR163W	0.970873786407767	0.9523809523809523
YBR164C	0.9433962264150942	0.46511627906976744
YBR165W	1.0	1.0811126694717157
YBR166C	0.9587155963302751	0.9901960784313726
YBR168W	1.0989010989010988	0.9900990099009901
YBR169C	1.0309278350515465	1.0
YBR170C	1.0009008107296569	1.261609907120743
YBR171W	0.8333333333333334	0.6329113924050632
YBR172C	0.9615384615384615	1.1235955056179776
YBR173C	0.9345794392523364	0.8620689655172414
YBR174C	1.0309278350515465	1.2048192771084338
YBR175W	0.9900990099009901	0.9615384615384615
YBR176W	0.9615384615384615	0.8403361344537815
YBR177C	0.9523809523809523	0.7874015748031495
YBR178W	0.9090909090909091	0.6666666666666666
YBR179C	1.0309278350515465	1.1235955056179776
YBR180W	0.9345794392523364	0.9900990099009901
YBR181C	1.0101010101010102	1.4285714285714286
YBR182C	1.0	1.0204081632653061
YBR182C-A	1.0204081632653061	0.8403361344537815
YBR183W	0.9803921568627451	1.0204081632653061
YBR184W	1.0101010101010102	0.9615384615384615
YBR185C	0.9803921568627451	1.0204081632653061
YBR186W	1.0416666666666667	1.0526315789473684
YBR187W	1.0869565217391304	1.0204081632653061
YBR188C	1.0101010101010102	0.9615384615384615
YBR189W	0.8771929824561404	0.9803921568627451
YBR191W	0.8695652173913044	1.2345679012345678
YBR194W	1.0	1.3333333333333333
YBR195C	1.0869565217391304	1.3333333333333333
YBR196C-A	0.9009009009009008	1.0101010101010102
YBR196C-B	0.9803921568627451	0.8264462809917356
YBR197C	1.0101010101010102	1.0526315789473684
YBR199W	0.9615384615384615	0.8620689655172414
YBR200W	1.1111111111111112	1.2195121951219512
YBR200W-A	1.0309278350515465	0.8771929824561404
YBR201W	0.9956409748365366	0.8276797829036635
YBR203W	0.9803921568627451	1.0869565217391304
YBR204C	0.9900990099009901	1.075268817204301
YBR205W	1.0	1.1111111111111112
YBR206W	1.0416666666666667	1.1111111111111112
YBR207W	1.075268817204301	1.1111111111111112
YBR208C	0.8695652173913044	0.9433962264150942
YBR209W	1.2345679012345678	0.9803921568627451
YBR210W	0.9803921568627451	1.1111111111111112
YBR212W	0.9523809523809523	1.0204081632653061
YBR213W	1.0101010101010102	1.0416666666666667
YBR214W	0.9900990099009901	0.9345794392523364
YBR215W	1.0204081632653061	0.9174311926605504
YBR216C	1.0309278350515465	1.0526315789473684
YBR217W	1.0	0.9803921568627451
YBR218C	1.0101010101010102	1.0526315789473684
YBR219C	1.0638297872340425	1.1904761904761905
YBR220C	0.8547008547008548	1.0
YBR221C	1.0101010101010102	0.8474576271186441
YBR221W-A	1.0204081632653061	0.8771929824561404
YBR222C	0.9900990099009901	1.0526315789473684
YBR223C	1.0101010101010102	0.970873786407767
YBR224W	0.9523809523809523	1.0869565217391304
YBR225W	1.0	1.3157894736842106
YBR226C	1.0101010101010102	1.282051282051282
YBR227C	1.0204081632653061	1.0
YBR228W	0.9900990099009901	1.0101010101010102
YBR229C	1.0	0.5847953216374269
YBR230C	1.0101010101010102	1.0869565217391304
YBR230W-A	0.9803921568627451	0.819672131147541
YBR231C	0.970873786407767	0.4504504504504504
YBR232C	0.9900990099009901	0.6535947712418301
YBR233W	1.0101010101010102	1.075268817204301
YBR235W	0.9900990099009901	0.8620689655172414
YBR238C	0.9900990099009901	1.0638297872340425
YBR239C	0.9803921568627451	0.9900990099009901
YBR240C	1.0	1.0416666666666667
YBR241C	0.9900990099009901	0.9433962264150942
YBR242W	0.9259259259259258	1.0
YBR244W	0.8928571428571428	0.8474576271186441
YBR245C	0.9174311926605504	0.6097560975609756
YBR246W	0.9174311926605504	0.48780487804878053
YBR248C	0.9090909090909091	0.7692307692307692
YBR249C	0.9009009009009008	0.9900990099009901
YBR250W	0.9009009009009008	0.9433962264150942
YBR251W	1.0526315789473684	1.2195121951219512
YBR255W	0.9345794392523364	1.3888888888888888
YBR258C	0.9090909090909091	0.8620689655172414
YBR259W	0.9615384615384615	0.8695652173913044
YBR260C	0.9433962264150942	1.0
YBR261C	0.9345794392523364	1.1627906976744187
YBR262C	0.970873786407767	0.9345794392523364
YBR263W	0.9090909090909091	0.7407407407407407
YBR264C	0.970873786407767	0.8064516129032259
YBR266C	1.1111111111111112	1.6949152542372883
YBR267W	1.1111111111111112	1.639344262295082
YBR268W	1.0526315789473684	0.8849557522123894
YBR269C	0.9174311926605504	1.0
YBR270C	1.0	0.9900990099009901
YBR271W	0.9433962264150942	0.8130081300813008
YBR272C	0.9803921568627451	0.8849557522123894
YBR273C	0.970873786407767	1.0
YBR274W	0.9784268804887362	0.9783434650455927
YBR275C	1.0416666666666667	1.0
YBR276C	1.0101010101010102	1.0526315789473684
YBR277C	0.9523809523809523	0.7633587786259541
YBR278W	1.0416666666666667	0.9615384615384615
YBR279W	1.0784313725490196	1.2195121951219512
YBR280C	1.0869565217391304	1.0101010101010102
YBR281C	0.9803921568627451	1.1363636363636365
YBR282W	1.075268817204301	1.1363636363636365
YBR283C	1.1363636363636365	0.9523809523809523
YBR284W	0.9433962264150942	1.2345679012345678
YBR285W	1.0416666666666667	1.2048192771084338
YBR286W	1.0101010101010102	1.2195121951219512
YBR287W	1.1111111111111112	1.0869565217391304
YBR288C	1.1494252873563218	0.9523809523809523
YBR289W	1.1235955056179776	1.2048192771084338
YBR290W	1.0309278350515465	0.7692307692307692
YBR291C	0.9900990099009901	1.0989010989010988
YBR292C	1.0204081632653061	1.0309278350515465
YBR293W	1.0526315789473684	0.9900990099009901
YBR294W	1.0989010989010988	1.2195121951219512
YBR295W	0.9259259259259258	1.0989010989010988
YBR296C	0.970873786407767	1.0416666666666667
YBR296C-A	1.0204081632653061	0.9803921568627451
YBR297W	1.0	1.1235955056179776
YBR298C	0.9615384615384615	1.1627906976744187
YBR299W	1.0869565217391304	1.0416666666666667
YBR300C	1.0309278350515465	1.0989010989010988
YBR301W	1.0101010101010102	1.0101010101010102
YCL001W	1.0416666666666667	0.8
YCL001W-A	0.8771929824561404	0.9433962264150942
YCL001W-B	0.970873786407767	0.5524861878453039
YCL002C	0.9174311926605504	0.5788956452306369
YCL005W	0.9433962264150942	0.6666666666666666
YCL005W-A	0.9009009009009008	0.3067484662576687
YCL007C	0.8928571428571428	0.41493775933609955
YCL008C	0.819672131147541	0.4854368932038835
YCL009C	0.970873786407767	1.0
YCL010C	0.9523809523809523	0.9803921568627451
YCL011C	0.9523809523809523	1.0309278350515465
YCL012C	1.0416666666666667	0.9345794392523364
YCL014W	1.0318923268232023	0.8973826262081769
YCL016C	1.0989010989010988	0.9803921568627451
YCL021W-A	1.0	1.0101010101010102
YCL022C	1.075268817204301	1.0526315789473684
YCL023C	1.0753931544865865	1.0599334073251943
YCL024W	1.0416666666666667	1.1764705882352942
YCL025C	1.0309278350515465	1.0989010989010988
YCL026C-A	1.0416666666666667	1.0638297872340425
YCL026C-B	0.9900990099009901	0.9615384615384615
YCL027W	1.0869565217391304	1.1235955056179776
YCL028W	1.1235955056179776	1.1764705882352942
YCL029C	1.0638297872340425	1.0101010101010102
YCL030C	1.075268817204301	0.9615384615384615
YCL032W	0.9803921568627451	0.8130081300813008
YCL033C	1.0101010101010102	0.8695652173913044
YCL034W	1.0638297872340425	1.1904761904761905
YCL035C	1.0101010101010102	1.1235955056179776
YCL036W	1.0416666666666667	0.9900990099009901
YCL037C	1.075268817204301	1.0204081632653061
YCL038C	1.0869565217391304	1.0869565217391304
YCL039W	1.0989010989010988	1.25
YCL040W	1.075268817204301	1.1111111111111112
YCL042W	1.0416666666666667	1.0309278350515465
YCL044C	1.0	0.8064516129032259
YCL045C	0.9345794392523364	0.7633587786259541
YCL046W	0.9615384615384615	0.819672131147541
YCL047C	0.9615384615384615	1.0416666666666667
YCL048W	1.0204081632653061	1.0204081632653061
YCL049C	0.970873786407767	1.0989010989010988
YCL050C	0.970873786407767	0.8333333333333334
YCL051W	1.075268817204301	1.0638297872340425
YCL055W	1.0	0.8620689655172414
YCL056C	1.0526315789473684	0.7142857142857143
YCL057C-A	1.0526315789473684	1.0
YCL057W	0.9900990099009901	0.8474576271186441
YCL058C	1.0869565217391304	1.2195121951219512
YCL061C	0.9977324263038548	0.6960020640174783
YCL063W	0.9837962962962963	0.7525604028744413
YCL064C	1.0526315789473684	1.0638297872340425
YCL069W	1.0	0.9259259259259258
YCL076W	1.0309278350515465	0.970873786407767
YCR001W	0.9259259259259258	0.8403361344537815
YCR002C	1.0101010101010102	0.9615384615384615
YCR003W	1.0526315789473684	1.1494252873563218
YCR004C	1.0	0.9433962264150942
YCR005C	0.9803921568627451	0.8928571428571428
YCR006C	1.0	0.8849557522123894
YCR007C	1.0	0.8771929824561404
YCR008W	0.9009009009009008	0.4926108374384237
YCR009C	0.8620689655172414	0.6134969325153374
YCR010C	0.9900990099009901	0.9803921568627451
YCR011C	0.9900990099009901	0.8928571428571428
YCR014C	0.9523809523809523	1.0416666666666667
YCR015C	0.9900990099009901	0.9803921568627451
YCR016W	0.9433962264150942	1.0526315789473684
YCR017C	0.9174311926605504	0.641025641025641
YCR019W	0.9615384615384615	0.8620689655172414
YCR020C	0.9345794392523364	0.8064516129032259
YCR020C-A	0.9803921568627451	0.6896551724137931
YCR020W-B	1.0989010989010988	0.970873786407767
YCR021C	1.0309278350515465	0.8771929824561404
YCR022C	1.0101010101010102	0.8695652173913044
YCR023C	0.9523809523809523	0.9259259259259258
YCR024C	1.0526315789473684	1.2048192771084338
YCR024C-A	0.9259259259259258	1.0416666666666667
YCR025C	0.9174311926605504	1.0
YCR026C	0.9345794392523364	1.1494252873563218
YCR027C	0.9259259259259258	1.2345679012345678
YCR028C	0.7874015748031495	0.9009009009009008
YCR028C-A	0.9433962264150942	1.0309278350515465
YCR030C	1.0416666666666667	1.0869565217391304
YCR031C	1.0101010101010102	1.4925373134328357
YCR032W	1.0309278350515465	1.0526315789473684
YCR033W	0.9615384615384615	0.6756756756756757
YCR034W	0.22675736961451246	0.5025125628140703
YCR036W	0.9259259259259258	1.0204081632653061
YCR037C	0.9555009555009555	0.8518196317239379
YCR043C	0.9803921568627451	1.1494252873563218
YCR044C	0.6896551724137931	0.15360983102918588
YCR045C	0.8849557522123894	1.2195121951219512
YCR046C	1.0204081632653061	1.075268817204301
YCR047C	1.1494252873563218	1.0989010989010988
YCR048W	1.0638297872340425	1.0309278350515465
YCR049C	0.9174311926605504	0.8
YCR050C	0.970873786407767	1.0526315789473684
YCR051W	1.0	1.0309278350515465
YCR053W	1.075268817204301	1.0101010101010102
YCR059C	1.0204081632653061	1.0869565217391304
YCR060W	1.0204081632653061	0.8130081300813008
YCR061W	0.9964788593922973	1.0183268695065713
YCR063W	1.0989010989010988	1.5151515151515151
YCR065W	0.9803921568627451	0.9433962264150942
YCR066W	1.0152545866831582	0.8790487306682229
YCR067C	0.9900990099009901	1.0526315789473684
YCR068W	0.9345794392523364	1.1764705882352942
YCR069W	1.0204081632653061	0.9900990099009901
YCR071C	1.0204081632653061	1.2658227848101264
YCR073C	0.9803921568627451	1.0
YCR073W-A	1.0	1.0869565217391304
YCR075C	1.0	1.0638297872340425
YCR075W-A	0.684931506849315	0.4098360655737705
YCR076C	0.9615384615384615	1.0638297872340425
YCR077C	0.8928571428571428	0.3184713375796178
YCR079W	1.0204081632653061	0.6622516556291391
YCR081W	0.8620689655172414	1.1627906976744187
YCR082W	1.0204081632653061	0.9009009009009008
YCR083W	1.0416666666666667	1.0309278350515465
YCR084C	0.684931506849315	0.3546099290780142
YCR085W	0.9009009009009008	0.9803921568627451
YCR086W	0.9523809523809523	0.8547008547008548
YCR087C-A	0.9174311926605504	0.9615384615384615
YCR087W	0.9090909090909091	1.0204081632653061
YCR088W	1.0204081632653061	1.0416666666666667
YCR089W	1.0309278350515465	1.0989010989010988
YCR090C	1.0309278350515465	0.8
YCR091W	1.0309278350515465	0.9009009009009008
YCR092C	1.0204081632653061	0.8771929824561404
YCR094W	1.0101010101010102	0.5405405405405405
YCR095C	0.8547008547008548	0.7142857142857143
YCR095W-A	1.0101010101010102	1.2195121951219512
YCR098C	1.0204081632653061	0.9345794392523364
YCR099C	0.9803921568627451	0.8849557522123894
YCR100C	0.9615384615384615	0.9615384615384615
YCR101C	0.9433962264150942	0.9259259259259258
YCR102C	0.9615384615384615	0.8547008547008548
YCR102W-A	0.8620689655172414	0.8474576271186441
YCR105W	1.1111111111111112	0.8264462809917356
YCR106W	1.075268817204301	0.9615384615384615
YCR107W	1.0101010101010102	0.8771929824561404
YDL001W	0.9523809523809523	0.9615384615384615
YDL002C	0.9523809523809523	1.1904761904761905
YDL005C	0.9761904761904762	1.4492753623188408
YDL006W	0.6451612903225806	0.6578947368421053
YDL009C	0.9009009009009008	0.8849557522123894
YDL010W	0.9523809523809523	0.970873786407767
YDL011C	0.9615384615384615	0.9090909090909091
YDL012C	0.970873786407767	0.8
YDL013W	1.0526315789473684	1.1764705882352942
YDL018C	1.0	0.9009009009009008
YDL019C	1.0204081632653061	0.9803921568627451
YDL020C	0.9803921568627451	0.8474576271186441
YDL021W	1.0638297872340425	0.8547008547008548
YDL022W	1.0416666666666667	1.1235955056179776
YDL023C	1.0204081632653061	1.1363636363636365
YDL024C	1.0101010101010102	0.8849557522123894
YDL025C	1.0309278350515465	1.0101010101010102
YDL026W	1.066848257859494	1.099952175992348
YDL027C	1.0101010101010102	0.9900990099009901
YDL032W	1.0869565217391304	1.2195121951219512
