orf	hap a | betaxanthin production (colony color) | expression for Btx-cassette, time [24 h] | YPD | Cachera P~Mortensen UH, 2023	hap a | betaxanthin production (colony color) | expression for Btx-cassette, time [48 h] | YPD | Cachera P~Mortensen UH, 2023
YBR119W	-0.24331457380633725	-0.5479747943842325
YBR120C	3.806732335875913	1.8130084607199966
YBR121C	1.6328057567286216	0.848850634960475
YBR122C	0.26135026401187716	0.8748556363151104
YBR125C	0.004740662734131278	-0.21384831308418306
YBR126C	-1.199350187296845	-1.1860209379551871
YBR127C	-2.370950105565082	-3.2112578520882606
YBR128C	-0.40429568093784946	-1.0995551784054916
YBR129C	-0.5315048345985438	-0.21750754351939208
YBR130C	0.747456097732997	0.706097225140325
YBR131W	-0.8927224975250145	-0.9885009594571503
YBR132C	-0.5639424173548803	-0.46974465841254154
YBR133C	0.5185650105538163	0.6417743924672332
YBR134W	0.5927849721937657	0.501015852670824
YBR137W	0.17127829257222218	0.2979881449414021
YBR138C	-0.5360247595014509	-1.4100594806114244
YBR139W	0.45662574965838787	0.4438273783782373
YBR141C	-1.0104051219088857	-0.4133208800132531
YBR144C	-0.875566433239331	-0.7177992160333557
YBR145W	-0.09626069830277623	-0.31265001013204724
YBR146W	-1.0704421940277042	-1.4261769228912975
YBR147W	-1.072644064985868	-0.10073284543060491
YBR148W	-1.0226884473924758	-0.6924703000709865
YBR149W	0.5211711385157523	0.2317992920750216
YBR150C	-1.241592509632181	-1.3122920789969441
YBR151W	-0.3388265546062459	-0.13914587105923917
YBR156C	-0.42917140064395093	-0.5397930215073378
YBR157C	-0.03514086646554354	0.13821901382534382
YBR158W	0.0976896005323514	-0.10282760522501894
YBR159W	0.18202532148993106	0.02238087321519323
YBR161W	0.83580100068304	0.7064142853894231
YBR162C	-0.33636368282436263	-0.7322712899570476
YBR162W-A	-1.5414624388115938	-2.5090723130664374
YBR163W	3.0132221505928456	0.7609003981644528
YBR164C	-0.7441589612687174	-1.1069419604532327
YBR165W	-0.3222524594265891	-0.8199865264845088
YBR166C	0.25265433892900446	0.02032431930217499
YBR168W	-2.764374342751332	-3.825919226775247
YBR169C	0.4716087031645641	0.525268292436855
YBR170C	0.3837950384939331	0.14263332436894663
YBR171W	-1.5037377404070467	-2.2544155353294157
YBR172C	-0.2106606411806258	-0.07376562183270653
YBR173C	-1.2390898362093814	-0.6911775472384175
YBR174C	-1.4797338139034288	-1.1107769277829398
YBR175W	-1.415456829814401	-1.1718542856813063
YBR176W		
YBR177C	-0.7400613606724202	-0.7215929392613953
YBR178W	0.47821804590796796	-0.25817161265023914
YBR179C	1.2699222163887083	-0.040658567329069695
YBR180W	-0.843999643210416	-0.7059948337779602
YBR181C	0.2087536551407434	0.35949171063305735
YBR182C	-0.652121619096645	-0.7441586187846789
YBR183W	-0.2640708441986143	-0.21824447172460543
YBR184W	-0.2158657995849337	0.036809286110192636
YBR185C	0.8870508932214869	0.8744756422354627
YBR186W	-0.1744226638702383	0.40405973882722956
YBR187W	1.8053911854698064	1.8023025548201697
YBR188C	-0.12066911473068073	0.1428927798347002
YBR189W	-0.8750542309105899	-2.1317934480832164
YBR191W	0.586880830934552	-0.004094265665622545
YBR194W	-0.5776635372140169	-0.9380767904362294
YBR195C	-0.5141516071516463	-0.332331441359237
YBR197C	-0.7822494941785436	-0.7133886304863459
YBR199W	0.13081781914481314	0.3935822547417649
YBR200W	0.2502908084903298	0.28788469196953353
YBR201W	-0.24012173691328798	0.373822823315756
YBR203W	-0.23292990228970806	-0.31721140715280016
YBR204C	0.16515902154380802	0.5436733650310449
YBR205W	-0.11804125509121313	0.4407070180797385
YBR206W	0.008882305298435915	0.34299168890942977
YBR207W	0.33304021810371814	0.8165964326512754
YBR208C	0.31893753545233106	-0.36387404388058936
YBR209W	-1.8201906290836	-1.53467375393842
YBR210W	-0.7796663152214465	-0.6711387183255131
YBR212W	0.21208965650974676	0.5168226297906453
YBR213W	-1.197146648958692	-1.025915028379439
YBR214W	-0.5461875559381021	-0.0788477036408687
YBR215W	-0.5924822968257414	-0.4118886261548037
YBR216C	0.2105796290729468	0.39688063012040437
YBR217W	0.4083775644594535	0.6586854085592978
YBR218C	0.20971252633241255	0.21305484418627188
YBR219C	0.20114809507201628	0.2468602554084584
YBR220C	-0.34820365664351643	0.0511203864202535
YBR221C	-0.35329749350315254	-0.06702798618003841
YBR222C	0.09753455021648445	0.2480293410633346
YBR223C	-0.748841728886837	-0.41914970952808916
YBR224W	-0.2232408873429761	-0.1999485461797392
YBR225W	0.5152663679833439	0.46859404657614206
YBR226C	0.15628670890789412	0.13488935082762285
YBR227C	-0.45275074636198365	-0.3999020043702805
YBR228W	0.2532653910409097	0.4399284247394744
YBR229C	0.41880445071565653	0.8881700537667341
YBR230C	-0.8533625144817999	-0.4644498109511528
YBR231C	-0.21337677655463178	0.5560066503211526
YBR232C	-0.06376046839392026	-0.12911256973916999
YBR233W	-0.8714927797068613	-1.0224115530088695
YBR235W	0.6242014410745215	0.4921903637639748
YBR238C	-1.3478235858054934	-1.0198146218545212
YBR239C	-0.25668010272324665	-0.29111147095141354
YBR240C	-0.2000094684436382	0.26022108732979804
YBR241C	0.44226305250652787	1.0051729444695119
YBR242W	-0.6045805970254922	-0.5987145438412173
YBR244W	-0.09768888711445563	0.027890650084757836
YBR245C	0.6357295524135008	0.6942960256538482
YBR246W	-0.861262619390896	-0.8872145383503638
YBR248C	-0.9740448070413813	-0.8422019309167695
YBR249C	0.38931905363082003	0.31198288887909914
YBR250W	-0.6812925135885621	-0.42361228972429427
YBR251W	2.4602252182009217	1.1680593350327146
YBR255W	-1.46949090457863	-1.591286590317049
YBR258C	-0.5249953600820532	-0.1948270788298519
YBR259W	-0.5403409166200486	0.06459443569444132
YBR260C	0.15427511810922437	0.7129161145000329
YBR261C	-0.9506762695990237	0.07088259276751369
YBR262C	-0.4593134447688411	-0.13113652194777253
YBR263W	0.42489274573075336	0.8136722375496841
YBR264C	0.186191525249575	0.5562378919260832
YBR266C	-0.6644533543523915	-0.8084866125535054
YBR267W	-0.22286583996200907	0.24306175727541826
YBR268W	2.476465501935639	1.1013270080588446
YBR269C	-1.1331144274331653	-1.3570654079200222
YBR270C	0.4686164776777541	0.4155945576270446
YBR271W	-0.7593048392960771	-0.8671918555567685
YBR272C	1.1196361359734834	0.9288605494094296
YBR273C	0.5293785021288822	0.5649120049433013
YBR274W	-0.5187978161855772	-0.2075227577211645
YBR275C	0.14455452279167366	-0.0745878344821337
YBR276C	0.6823043253749237	0.6367784259997153
YBR277C	-0.3674070741675956	-0.5124610673050047
YBR278W	-0.7836038610871461	-0.4856717087911134
YBR279W		
YBR280C	0.6448585325610445	0.5408672586326003
YBR281C	-0.8428424181676193	-0.664167968635763
YBR282W	0.63670953406275	0.22621285997602092
YBR283C	-0.5277273190599547	-0.8823838323112864
YBR284W	-0.16708446074693367	-0.867623298386697
YBR285W	-0.26318479900220143	-0.6756104830799453
YBR286W	-0.2806557441595604	-0.36468559805232503
YBR287W	-1.2150544218789099	-0.8581910153737026
YBR288C	0.7076822369879443	0.5910784930572931
YBR289W	0.2871005851631447	-0.3202139166054144
YBR290W	-0.5649748688535943	-1.209716158893949
YBR291C	-1.1769494818720816	-1.0150795354873983
YBR292C	0.4579673508345434	0.46523584635679976
YBR293W	0.22290014330765046	0.028909074324409034
YBR294W	-0.33563871466674194	-0.01139673165040858
YBR295W	-0.23829034329867485	-0.12493832594005291
YBR296C	-0.9911662276440565	-0.8079837140580625
YBR297W	-0.43464015787636795	-0.49545296055983057
YBR298C	1.1572920476949295	0.7265756570278334
YBR299W	-0.5674320372475572	-0.328165453607085
YBR300C	-0.7079639057201715	-0.9257251766023609
YBR301W	-0.73027740795488	-0.6048233634163442
YCL001W	-0.7731456260399944	-1.1305609812367874
YCL001W-A	-1.6572870980036905	-1.7133981765753188
YCL002C	-0.7523223998225814	-1.3170469054192793
YCL005W	-0.5413707525005262	-0.3610546221292774
YCL007C	-3.5348527001483143	-4.558331497899563
YCL008C	-2.013574831135824	-0.6461871991073651
YCL009C	-0.4053141835897631	-0.2577159501470519
YCL010C	-0.33314448787253453	-0.01931581001626435
YCL011C	0.9640069884255564	1.099612218492351
YCL014W	0.3120865070883486	0.3900530805280211
YCL016C	-0.8705554922060709	-0.6162912468079081
YCL022C	0.6903217654500685	0.733280671292613
YCL023C	-1.1942158983529947	-0.9160293459112386
YCL024W	-0.18087069946984755	0.13931823864033474
YCL025C	-0.44996875940727893	-0.4025213915471047
YCL026C-A	-0.0404886378517336	-0.35052286229952184
YCL027W	0.3660983656579004	0.6517839052319162
YCL028W	-0.20511218147088192	0.07445221713032235
YCL029C	-0.15716908314226602	-0.029494730810986546
YCL030C	-0.233495836595845	-0.5025711431408075
YCL032W	0.07770880168471389	0.1105198393290114
YCL033C	0.2862589990335581	0.2800843010700636
YCL034W	-0.3570369362362263	-0.2707246143381539
YCL035C	0.2948325509177878	0.10917544007713373
YCL036W	-0.15025951478261007	0.1050952204391916
YCL037C	-0.557647011287102	-0.6292123587469854
YCL038C	0.5159233226739093	0.41672669856278544
YCL039W	-0.754807720225913	-1.1792948329745618
YCL040W	-0.9434853018979275	-0.1968587755984439
YCL042W	-0.1008774954099683	-0.14245905030642603
YCL044C	0.9574835294648552	0.8601342863393718
YCL045C	-0.8844608378628198	-0.7889650940866323
YCL046W	-0.4562778598195158	-0.5040067061156304
YCL047C	-0.331572124486567	-0.0062085246483922895
YCL048W	0.15365874465911228	0.08747938450148371
YCL049C	0.27466565707136514	0.4243884356861818
YCL050C	0.4080203319295656	0.26968045991977335
YCL051W	-0.48594645871469355	-0.06365578783210199
YCL055W		
YCL056C	0.0687171093553086	0.028579392605592314
YCL057W	0.2871340000015496	0.09560563079914888
YCL058C	1.3455559117409635	0.9492636576870571
YCL061C	-0.827246870218518	-0.7064303869577835
YCL063W	-0.34594173353161517	-0.1067531866193248
YCL064C	0.06812804577294689	0.20345203342952087
YCL069W	-0.10920421908386554	0.16780483443901917
YCL076W	0.9189014795159839	0.5389768618817861
YCR001W	-0.3595559398553785	0.11569368209189135
YCR002C	0.6153533556295896	0.7972472789187186
YCR003W	3.366623180898508	1.081437099322107
YCR004C	0.15688727923444035	0.4948204019653798
YCR005C	-0.02070034463700031	-0.06635773332599393
YCR006C	-0.6702263363725346	-0.5258696604083923
YCR007C	-0.3855171185865175	-0.4798915309254747
YCR008W	-1.754728422058074	-1.0916165172047636
YCR009C	-0.9164782326320111	-0.80458706546262
YCR010C	0.16779538391276033	0.21821885945402716
YCR011C	0.7740140303540011	0.7108722538165194
YCR014C	0.4555735411288408	0.681587347946506
YCR015C	0.4889680929233642	0.7791169756600457
YCR016W	0.012535370311090616	-0.18752571198359563
YCR017C	0.8110675484452126	0.7744304504614253
YCR019W	-0.9925698269837838	-1.1606833382155253
YCR020C	0.26944261202186187	0.3772306556312361
YCR020C-A	1.3333837926054546	0.7528397713998045
YCR020W-B	0.9563678212254259	-2.11891486768479
YCR021C	0.34583738975856265	0.25380918951847115
YCR022C	0.07615044260115977	0.2277410448787476
YCR023C	-0.13416893595810658	0.201746524077797
YCR024C	2.6290913555652766	0.5818486322322004
YCR024C-A	0.07670711651684625	-0.025143331582079678
YCR025C	-0.440584459473065	-0.525758495717837
YCR026C	-0.7874533755349603	-0.7644383009452791
YCR027C	-0.32220075701142276	-0.3508973225657559
YCR028C	-0.6162214381980692	-0.9855604791709003
YCR028C-A	2.5928525660586494	0.636069640193989
YCR030C	-0.46453120602911097	-0.9284964986574515
YCR031C	-0.43131976874239375	-0.34338895327771773
YCR032W	0.7906814245123083	0.5523952724254415
YCR033W	1.6561885189818566	-0.28481724855644613
YCR034W	-0.8975952817478184	-1.211209834208972
YCR036W	-0.5303510416096691	-1.085414941801606
YCR037C	-0.5797950066987281	-1.1454631030401183
YCR043C	-0.28400779191719067	-0.7112834088494929
YCR044C	-0.9903063932722976	0.2529065563778896
YCR045C	-0.4593648624232233	-0.6107696801159755
YCR046C	0.293420603640262	-0.051557185020200624
YCR047C	-1.247501225441397	-0.9686360899197448
YCR048W	0.23655605224846477	0.00575443710077156
YCR049C	-0.19569424058755716	-0.17769662813055265
YCR050C	-0.6690062138619233	-0.6171841796096819
YCR051W	-0.19106091187659457	0.012708196349837398
YCR053W	-1.3523485634848822	-3.362532717390728
YCR059C	0.508961597570214	0.3741227881631534
YCR060W	-0.14401504069708543	-0.25084667953935397
YCR061W	0.017233591144666542	-0.16356920700777927
YCR063W	-2.7316381656624387	-2.3308500223031454
YCR065W	0.5322351235796957	0.2270412700710257
YCR066W	-0.3484556485789104	-0.28985982520809084
YCR067C	-0.4785950733058574	-1.037801212395329
YCR068W	-0.8274094190678002	-0.9612616396721635
YCR069W	0.32488538964089225	0.1518396423688005
YCR071C	2.533032812760752	0.4989792112697668
YCR073C	-0.1285321249374662	-0.6695928890301215
YCR073W-A	0.024034165536201912	0.0397448748205847
YCR075C	-0.6755567199672352	-0.8996056263994642
YCR076C	0.0922555932885741	-0.13563750217704948
YCR077C	-0.7547874844173618	-0.7586121255091844
YCR079W	0.13220771504760745	0.22011507407701544
YCR081W	-0.6037977335106456	0.3161598716412799
YCR082W	0.9617550957982106	0.8018953608780056
YCR083W	0.1647091100825699	-0.1261990090586156
YCR084C	-0.048670063299995826	-2.0394242042352486
YCR085W	-0.8528218472879894	-0.4547086044719458
YCR086W	-0.09806332331034574	0.06176508574644157
YCR087C-A	-0.9797292833560308	-0.7148523422611477
YCR087W	0.2986000702309003	0.008740357601258358
YCR088W	0.8000112130302447	0.8348011261728013
YCR089W	0.624455751147911	0.4489677602601721
YCR090C	-0.4124095338109957	-0.9041347963636712
YCR091W	-0.07934597767343025	-0.35436152241512553
YCR092C	-0.3336967399176294	-0.11603227482981825
YCR094W	-0.31886768197612625	-0.2812654223648455
YCR095C	-1.3828551217403433	-1.5055834944768562
YCR098C	0.3391116403128588	-0.07332483620230988
YCR099C	0.46180815755084875	0.39635838684410124
YCR100C	-0.042748104227436884	0.1711181834432397
YCR101C	0.9708264275444558	0.8286077313719478
YCR102C	0.7729783397221587	0.456757006502543
YCR102W-A	0.5957105692415123	0.32582557411650864
YCR105W	0.8133247790053273	0.27342349373783903
YCR106W	0.8271831116880023	-0.1228194887121111
YCR107W	-0.6053096186992896	-0.8164385005811997
YDL001W	0.7414788441009824	0.5682495302478882
YDL002C	1.0693066644886111	0.71526918028274
YDL006W	-0.07914762629327378	-0.6116761255940557
YDL009C	-1.263034303679869	-1.9379964255243192
YDL010W	-0.38696228343658606	-0.8970226516402474
YDL011C	-0.5126016678171299	-0.6241451088803603
YDL012C	0.2887787365986678	-0.0991014158388031
YDL013W	0.06751398629807912	-0.2632653922860334
YDL018C	-0.2507555929742004	-0.13151718993159084
YDL019C	0.007910773236663653	0.13161512777567796
YDL020C	1.9134105434841608	1.6044257433806983
YDL021W	0.6659885248531351	0.2688914820322501
YDL022W	-0.1290644415226811	-0.3100691909237635
YDL023C	0.18480442003690506	-0.569775861811205
