orf	hom | transposable element transposition (Ty1) | standard [standard] | Griffith JL~Devine SE, 2003
YMR020W	0.06750721617832446
YMR022W	0.06750721617832446
YMR023C	0.06750721617832446
YMR024W	0.06750721617832446
YMR025W	0.06750721617832446
YMR026C	0.06750721617832446
YMR027W	0.06750721617832446
YMR029C	0.06750721617832446
YMR030W	0.06750721617832446
YMR031W-A	0.06750721617832446
YMR031C	0.06750721617832446
YMR032W	-6.615707185475827
YMR034C	0.06750721617832446
YMR036C	0.06750721617832446
YMR039C	-6.615707185475827
YMR040W	0.06750721617832446
YMR041C	0.06750721617832446
YMR042W	0.06750721617832446
YMR044W	0.06750721617832446
YMR140W	0.06750721617832446
YMR141C	0.06750721617832446
YMR143W	0.06750721617832446
YMR144W	0.06750721617832446
YMR145C	0.06750721617832446
YMR147W	0.06750721617832446
YMR148W	0.06750721617832446
YMR152W	0.06750721617832446
YMR153W	0.06750721617832446
YMR153C-A	0.06750721617832446
YMR155W	0.06750721617832446
YMR156C	0.06750721617832446
YMR157C	0.06750721617832446
YMR158W-B	0.06750721617832446
YMR159C	0.06750721617832446
YMR161W	0.06750721617832446
YMR126C	0.06750721617832446
YMR163C	0.06750721617832446
YMR164C	0.06750721617832446
YMR166C	0.06750721617832446
YMR167W	0.06750721617832446
YMR169C	0.06750721617832446
YMR170C	0.06750721617832446
YMR172C-A	0.06750721617832446
YMR173W-A	0.06750721617832446
YMR174C	0.06750721617832446
YMR175W	0.06750721617832446
YMR176W	0.06750721617832446
YMR177W	0.06750721617832446
YMR178W	0.06750721617832446
YMR179W	-6.615707185475827
YMR180C	0.06750721617832446
YMR182C	0.06750721617832446
YMR183C	0.06750721617832446
YMR184W	0.06750721617832446
YMR186W	0.06750721617832446
YMR187C	0.06750721617832446
YMR189W	0.06750721617832446
YMR190C	0.06750721617832446
YMR191W	0.06750721617832446
YMR192W	0.06750721617832446
YMR194W	0.06750721617832446
YMR193C-A	0.06750721617832446
YMR195W	0.06750721617832446
YMR196W	0.06750721617832446
YMR199W	0.06750721617832446
YMR201C	0.06750721617832446
YMR202W	0.06750721617832446
YMR204C	0.06750721617832446
YMR205C	0.06750721617832446
YMR206W	0.06750721617832446
YMR207C	0.06750721617832446
YMR210W	0.06750721617832446
YMR214W	0.06750721617832446
YMR215W	0.06750721617832446
YMR216C	0.06750721617832446
YMR219W	0.06750721617832446
YMR221C	0.06750721617832446
YMR222C	0.06750721617832446
YMR223W	0.06750721617832446
YMR224C	0.06750721617832446
YMR225C	0.06750721617832446
YMR226C	0.06750721617832446
YMR230W	0.06750721617832446
YMR232W	0.06750721617832446
YMR233W	0.06750721617832446
YMR234W	0.06750721617832446
YMR237W	0.06750721617832446
YMR238W	0.06750721617832446
YMR242C	0.06750721617832446
YMR243C	0.06750721617832446
YMR244W	0.06750721617832446
YMR245W	0.06750721617832446
YMR244C-A	0.06750721617832446
YMR246W	0.06750721617832446
YMR247C	0.06750721617832446
YMR250W	0.06750721617832446
YMR251W	0.06750721617832446
YMR251W-A	0.06750721617832446
YMR252C	0.06750721617832446
YMR253C	0.06750721617832446
YMR254C	0.06750721617832446
YMR255W	0.06750721617832446
YMR258C	0.06750721617832446
YMR259C	0.06750721617832446
YMR261C	0.06750721617832446
YMR262W	0.06750721617832446
YMR263W	-6.615707185475827
YMR264W	0.06750721617832446
YMR265C	0.06750721617832446
YMR266W	0.06750721617832446
YMR269W	0.06750721617832446
YMR272C	0.06750721617832446
YMR273C	0.06750721617832446
YMR274C	0.06750721617832446
YMR275C	0.06750721617832446
YMR276W	0.06750721617832446
YMR278W	0.06750721617832446
YMR280C	0.06750721617832446
YMR283C	-6.615707185475827
YMR284W	0.06750721617832446
YMR285C	0.06750721617832446
YMR289W	0.06750721617832446
YMR291W	0.06750721617832446
YMR292W	0.06750721617832446
YMR294W	-6.615707185475827
YMR294W-A	0.06750721617832446
YMR295C	0.06750721617832446
YMR297W	0.06750721617832446
YMR299C	0.06750721617832446
YMR302C	0.06750721617832446
YMR303C	0.06750721617832446
YMR304W	0.06750721617832446
YMR304C-A	0.06750721617832446
YMR305C	0.06750721617832446
YMR306C-A	0.06750721617832446
YMR307W	0.06750721617832446
YMR310C	0.06750721617832446
YNL339C	0.06750721617832446
YNL338W	0.06750721617832446
YNL336W	0.06750721617832446
YNL335W	0.06750721617832446
YNL334C	0.06750721617832446
YNL333W	0.06750721617832446
YNL332W	0.06750721617832446
YNL329C	0.06750721617832446
YNL328C	0.06750721617832446
YNL327W	0.06750721617832446
YNL326C	0.06750721617832446
YNL324W	0.06750721617832446
YNL325C	0.06750721617832446
YNL323W	0.06750721617832446
YNL322C	0.06750721617832446
YNL321W	0.06750721617832446
YNL319W	0.06750721617832446
YNL318C	0.06750721617832446
YNL314W	0.06750721617832446
YNL311C	0.06750721617832446
YNL307C	-6.615707185475827
YNL305C	0.06750721617832446
YNL304W	0.06750721617832446
YNL303W	0.06750721617832446
YNL301C	0.06750721617832446
YNL299W	0.06750721617832446
YGR077C	0.06750721617832446
YGR118W	0.06750721617832446
YNL295W	-6.615707185475827
YNL294C	0.06750721617832446
YNL293W	0.06750721617832446
YNL292W	0.06750721617832446
YNL291C	0.06750721617832446
YNL289W	0.06750721617832446
YNL288W	0.06750721617832446
YNL286W	0.06750721617832446
YNL285W	0.06750721617832446
YNL283C	0.06750721617832446
YNL281W	0.06750721617832446
YGR112W	0.06750721617832446
YNL278W	0.06750721617832446
YNL275W	0.06750721617832446
YNL273W	0.06750721617832446
YNL271C	0.06750721617832446
YNL270C	0.06750721617832446
YNL269W	0.06750721617832446
YNL266W	0.06750721617832446
YNL265C	0.06750721617832446
YNL264C	0.06750721617832446
YNL259C	0.06750721617832446
YNL257C	0.06750721617832446
YNL255C	0.06750721617832446
YNL254C	0.06750721617832446
YNL253W	0.06750721617832446
YNL249C	0.06750721617832446
YNL248C	-6.615707185475827
YGR072W	0.06750721617832446
YOR001W	0.06750721617832446
YOR002W	0.06750721617832446
YOR003W	0.06750721617832446
YOR005C	0.06750721617832446
YOR006C	0.06750721617832446
YOR007C	0.06750721617832446
YOR008C	0.06750721617832446
YOR009W	0.06750721617832446
YOR010C	0.06750721617832446
YOR011W	0.06750721617832446
YOR012W	0.06750721617832446
YOR013W	0.06750721617832446
YOR014W	0.06750721617832446
YOR015W	0.06750721617832446
YOR016C	0.06750721617832446
YOR017W	0.06750721617832446
YOR018W	0.06750721617832446
YOR019W	0.06750721617832446
YOR021C	0.06750721617832446
YOR022C	0.06750721617832446
YOR023C	0.06750721617832446
YOR024W	0.06750721617832446
YOR025W	0.06750721617832446
YOR027W	0.06750721617832446
YOR028C	0.06750721617832446
YOR029W	0.06750721617832446
YOR030W	0.06750721617832446
YOR032C	0.06750721617832446
YOR033C	0.06750721617832446
YOR034C	0.06750721617832446
YOR035C	0.06750721617832446
YOR036W	0.06750721617832446
YOR037W	0.06750721617832446
YOR038C	0.06750721617832446
YOR039W	0.06750721617832446
YOR040W	0.06750721617832446
YOR041C	0.06750721617832446
YOR042W	0.06750721617832446
YOR043W	0.06750721617832446
YOR044W	0.06750721617832446
YOR045W	0.06750721617832446
YOR047C	0.06750721617832446
YOR049C	0.06750721617832446
YOR050C	0.06750721617832446
YOR051C	0.06750721617832446
YOR052C	0.06750721617832446
YOR053W	0.06750721617832446
YOR054C	0.06750721617832446
YOR055W	0.06750721617832446
YOR058C	0.06750721617832446
YOR059C	0.06750721617832446
YOR061W	0.06750721617832446
YOR062C	0.06750721617832446
YOR064C	0.06750721617832446
YOR066W	0.06750721617832446
YOR067C	0.06750721617832446
YOR068C	0.06750721617832446
YOR069W	0.06750721617832446
YOR070C	0.06750721617832446
YOR071C	0.06750721617832446
YOR072W	0.06750721617832446
YOR076C	0.06750721617832446
YOR078W	0.06750721617832446
YOR079C	0.06750721617832446
YOR080W	0.06750721617832446
YOR081C	0.06750721617832446
YOR082C	0.06750721617832446
YOR083W	0.06750721617832446
YOR084W	0.06750721617832446
YOR085W	0.06750721617832446
YOR086C	0.06750721617832446
YOR087W	0.06750721617832446
YOR089C	0.06750721617832446
YOR090C	0.06750721617832446
YOR091W	0.06750721617832446
YOR092W	0.06750721617832446
YOR093C	0.06750721617832446
YOR094W	0.06750721617832446
YOR289W	0.06750721617832446
YOR290C	0.06750721617832446
YOR291W	0.06750721617832446
YOR292C	-6.615707185475827
YOR293W	-6.615707185475827
YOR295W	0.06750721617832446
YOR296W	0.06750721617832446
YOR297C	0.06750721617832446
YOR298W	0.06750721617832446
YOR301W	0.06750721617832446
YOR304C-A	0.06750721617832446
YOR304W	0.06750721617832446
YOR307C	0.06750721617832446
YOR308C	0.06750721617832446
YOR311C	0.06750721617832446
YOR312C	-6.615707185475827
YOR313C	0.06750721617832446
YOR314W	0.06750721617832446
YOR315W	0.06750721617832446
YOR316C	0.06750721617832446
YOR318C	0.06750721617832446
YOR320C	0.06750721617832446
YOR321W	0.06750721617832446
YOR322C	0.06750721617832446
YOR323C	0.06750721617832446
YOR324C	0.06750721617832446
YOR327C	0.06750721617832446
YOR328W	0.06750721617832446
YOR332W	0.06750721617832446
YOR334W	0.06750721617832446
YOR337W	0.06750721617832446
YOR338W	0.06750721617832446
YOR339C	0.06750721617832446
YOR342C	0.06750721617832446
YOR343C	0.06750721617832446
YOR344C	0.06750721617832446
YOR346W	0.06750721617832446
YOR347C	0.06750721617832446
YOR348C	0.06750721617832446
YOR350C	0.06750721617832446
YOR351C	0.06750721617832446
YOR352W	0.06750721617832446
YOR354C	0.06750721617832446
YOR355W	0.06750721617832446
YOR356W	0.06750721617832446
YOR357C	0.06750721617832446
YOR358W	0.06750721617832446
YOR359W	0.06750721617832446
YOR360C	0.06750721617832446
YOR363C	0.06750721617832446
YOR364W	0.06750721617832446
YOR365C	0.06750721617832446
YOR367W	0.06750721617832446
YOR368W	0.06750721617832446
YOR369C	0.06750721617832446
YOR371C	0.06750721617832446
YOR374W	0.06750721617832446
YOR375C	0.06750721617832446
YOR376W	0.06750721617832446
YOR377W	0.06750721617832446
YOR378W	0.06750721617832446
YOR380W	0.06750721617832446
YOR381W	0.06750721617832446
YOR382W	0.06750721617832446
YOR383C	0.06750721617832446
YOR384W	0.06750721617832446
YOR385W	0.06750721617832446
YOR386W	0.06750721617832446
YOL001W	0.06750721617832446
YOL002C	0.06750721617832446
YOL003C	0.06750721617832446
YOL004W	-6.615707185475827
YOL006C	0.06750721617832446
YOL007C	0.06750721617832446
YOL008W	0.06750721617832446
YOL011W	0.06750721617832446
YOL012C	0.06750721617832446
YOL013C	0.06750721617832446
YOL014W	0.06750721617832446
YOL015W	0.06750721617832446
YOL017W	0.06750721617832446
YOL018C	0.06750721617832446
YOL019W	0.06750721617832446
YOL020W	0.06750721617832446
YOL024W	0.06750721617832446
YOL025W	0.06750721617832446
YOL027C	0.06750721617832446
YOL028C	0.06750721617832446
YOL029C	0.06750721617832446
YOL030W	0.06750721617832446
YOL031C	0.06750721617832446
YOL032W	0.06750721617832446
YOL035C	0.06750721617832446
YOL036W	0.06750721617832446
YOL037C	0.06750721617832446
YOL039W	0.06750721617832446
YOL041C	-6.615707185475827
YOL042W	0.06750721617832446
YOL043C	0.06750721617832446
YOL044W	0.06750721617832446
YOL045W	0.06750721617832446
YOL046C	0.06750721617832446
YOL047C	0.06750721617832446
YOL048C	0.06750721617832446
YOL050C	0.06750721617832446
YOL051W	0.06750721617832446
YOL052C	0.06750721617832446
YOL052C-A	0.06750721617832446
YOL053W	0.06750721617832446
YOL054W	0.06750721617832446
YOL055C	0.06750721617832446
YOL056W	0.06750721617832446
YOL057W	0.06750721617832446
YOL058W	0.06750721617832446
YOL059W	0.06750721617832446
YOL060C	0.06750721617832446
YOL061W	0.06750721617832446
YOL062C	0.06750721617832446
YOL063C	0.06750721617832446
YOL064C	0.06750721617832446
YOL065C	0.06750721617832446
YOL067C	0.06750721617832446
YOL068C	0.06750721617832446
YOL070C	0.06750721617832446
YOL071W	0.06750721617832446
YOL072W	0.06750721617832446
YOL075C	0.06750721617832446
YGR078C	0.06750721617832446
YOL079W	0.06750721617832446
YOL080C	0.06750721617832446
YGR107W	0.06750721617832446
YOL082W	0.06750721617832446
YOL083W	0.06750721617832446
YOL084W	0.06750721617832446
YOL085C	0.06750721617832446
YPL274W	0.06750721617832446
YPL273W	0.06750721617832446
YPL272C	0.06750721617832446
YPL271W	0.06750721617832446
YPL270W	0.06750721617832446
YPL269W	0.06750721617832446
YPL267W	0.06750721617832446
YPL265W	0.06750721617832446
YPL264C	0.06750721617832446
YPL263C	0.06750721617832446
YPL260W	0.06750721617832446
YPL261C	0.06750721617832446
YPL259C	0.06750721617832446
YPL258C	0.06750721617832446
YPL257W	0.06750721617832446
YPL256C	0.06750721617832446
YPL254W	0.06750721617832446
YPL253C	0.06750721617832446
YPL250C	0.06750721617832446
YPL249C	0.06750721617832446
YPL248C	0.06750721617832446
YPL247C	0.06750721617832446
YPL246C	0.06750721617832446
YPL245W	0.06750721617832446
YPL244C	0.06750721617832446
YPL241C	0.06750721617832446
YPL240C	0.06750721617832446
YPL239W	0.06750721617832446
YPL236C	0.06750721617832446
YPL234C	0.06750721617832446
YPL232W	0.06750721617832446
YPL230W	0.06750721617832446
YPL229W	0.06750721617832446
YPL227C	0.06750721617832446
YPL226W	0.06750721617832446
YPL225W	0.06750721617832446
YPL223C	0.06750721617832446
YPL222W	0.06750721617832446
YPL221W	0.06750721617832446
YPL220W	0.06750721617832446
YPL219W	0.06750721617832446
YPL216W	0.06750721617832446
YPL214C	0.06750721617832446
YPL213W	-6.615707185475827
YPL212C	0.06750721617832446
YPL207W	0.06750721617832446
YPL206C	0.06750721617832446
YPL205C	0.06750721617832446
YPL203W	0.06750721617832446
YPL202C	0.06750721617832446
YPL201C	0.06750721617832446
YPL200W	0.06750721617832446
YPL199C	0.06750721617832446
YPL198W	0.06750721617832446
YPL197C	0.06750721617832446
YPL196W	0.06750721617832446
YPL195W	-6.615707185475827
YPL193W	0.06750721617832446
YPL192C	0.06750721617832446
YPL191C	0.06750721617832446
YPL187W	0.06750721617832446
YPL185W	0.06750721617832446
YPL186C	0.06750721617832446
YPL184C	0.06750721617832446
YPL181W	0.06750721617832446
YPL182C	0.06750721617832446
YPL180W	0.06750721617832446
YPL179W	0.06750721617832446
YPL178W	-6.615707185475827
YPL177C	0.06750721617832446
YPL176C	0.06750721617832446
YPL174C	0.06750721617832446
YPL171C	0.06750721617832446
YPL170W	0.06750721617832446
YPL168W	0.06750721617832446
YPL167C	0.06750721617832446
YPL166W	0.06750721617832446
YPL165C	0.06750721617832446
YPL164C	0.06750721617832446
YPL163C	0.06750721617832446
YPL162C	0.06750721617832446
YPL161C	0.06750721617832446
YPL159C	0.06750721617832446
YPL157W	0.06750721617832446
YPL156C	0.06750721617832446
YPL155C	0.06750721617832446
YPL154C	0.06750721617832446
YPL152W	0.06750721617832446
YPL150W	0.06750721617832446
YPL149W	0.06750721617832446
YPL147W	0.06750721617832446
YPL145C	0.06750721617832446
YPL144W	0.06750721617832446
YPL141C	0.06750721617832446
YPL140C	0.06750721617832446
YPL139C	0.06750721617832446
YPL138C	0.06750721617832446
YPL136W	0.06750721617832446
YPL135W	0.06750721617832446
YPL133C	0.06750721617832446
YPL130W	0.06750721617832446
YPL129W	0.06750721617832446
YPL127C	0.06750721617832446
YPL125W	0.06750721617832446
YPL123C	0.06750721617832446
YPL121C	0.06750721617832446
YPL120W	0.06750721617832446
YPL119C	0.06750721617832446
YPL116W	0.06750721617832446
YPL115C	0.06750721617832446
YPL114W	0.06750721617832446
YPL113C	0.06750721617832446
YPL112C	0.06750721617832446
YPL111W	0.06750721617832446
YPL110C	0.06750721617832446
YPL109C	0.06750721617832446
YPL108W	0.06750721617832446
YPL107W	0.06750721617832446
YPL106C	-6.615707185475827
YPL105C	0.06750721617832446
YPL103C	0.06750721617832446
YPL101W	-6.615707185475827
YPL102C	0.06750721617832446
YPL100W	0.06750721617832446
YPL099C	0.06750721617832446
YPL098C	0.06750721617832446
YPL096W	0.06750721617832446
YPL095C	0.06750721617832446
YPL092W	0.06750721617832446
YBR173C	0.06750721617832446
YBR174C	0.06750721617832446
YBR175W	0.06750721617832446
YBR176W	0.06750721617832446
YBR177C	0.06750721617832446
YBR178W	0.06750721617832446
YBR179C	0.06750721617832446
YBR180W	0.06750721617832446
YBR181C	0.06750721617832446
YBR182C	0.06750721617832446
YBR183W	0.06750721617832446
YBR184W	0.06750721617832446
YBR185C	0.06750721617832446
YBR186W	0.06750721617832446
YBR187W	0.06750721617832446
YBR188C	0.06750721617832446
YBR194W	0.06750721617832446
YBR195C	0.06750721617832446
YBR197C	0.06750721617832446
YBR199W	0.06750721617832446
YBR200W	-6.615707185475827
YBR201W	0.06750721617832446
YBR203W	0.06750721617832446
YBR204C	0.06750721617832446
YBR205W	0.06750721617832446
YBR206W	0.06750721617832446
YBR207W	0.06750721617832446
YBR208C	0.06750721617832446
YBR210W	0.06750721617832446
YBR212W	0.06750721617832446
YBR213W	0.06750721617832446
YBR214W	0.06750721617832446
YBR215W	0.06750721617832446
YBR216C	0.06750721617832446
YBR217W	0.06750721617832446
YBR218C	0.06750721617832446
YBR219C	0.06750721617832446
YBR220C	0.06750721617832446
YBR221C	0.06750721617832446
YBR222C	0.06750721617832446
YBR223C	0.06750721617832446
YBR224W	0.06750721617832446
YBR225W	0.06750721617832446
YBR226C	0.06750721617832446
YBR227C	0.06750721617832446
YBR228W	0.06750721617832446
YBR229C	0.06750721617832446
YBR230C	0.06750721617832446
YBR231C	0.06750721617832446
YBR233W	0.06750721617832446
YBR235W	0.06750721617832446
YBR238C	0.06750721617832446
YBR239C	0.06750721617832446
YBR240C	0.06750721617832446
YBR241C	0.06750721617832446
YBR242W	0.06750721617832446
YBR245C	0.06750721617832446
YBR246W	0.06750721617832446
YBR248C	0.06750721617832446
YBR249C	0.06750721617832446
YBR250W	0.06750721617832446
YBR255W	0.06750721617832446
YBR258C	0.06750721617832446
YBR259W	0.06750721617832446
YBR260C	0.06750721617832446
YBR261C	0.06750721617832446
YBR262C	0.06750721617832446
YBR263W	0.06750721617832446
YBR264C	0.06750721617832446
YBR266C	0.06750721617832446
YBR267W	0.06750721617832446
YDR049W	0.06750721617832446
YDR051C	0.06750721617832446
YDR055W	0.06750721617832446
YDR056C	0.06750721617832446
YDR057W	0.06750721617832446
YDR059C	0.06750721617832446
YDR061W	0.06750721617832446
YDR063W	0.06750721617832446
YDR066C	0.06750721617832446
YDR067C	0.06750721617832446
YDR068W	0.06750721617832446
YDR069C	-6.615707185475827
YDR070C	0.06750721617832446
YDR072C	0.06750721617832446
YDR073W	0.06750721617832446
YDR075W	0.06750721617832446
YDR076W	0.06750721617832446
YDR077W	0.06750721617832446
YDR078C	0.06750721617832446
YDR080W	0.06750721617832446
YDR083W	0.06750721617832446
YDR084C	0.06750721617832446
YDR085C	0.06750721617832446
YDR089W	0.06750721617832446
YDR090C	0.06750721617832446
YDR092W	0.06750721617832446
YDR093W	0.06750721617832446
YDR094W	0.06750721617832446
YDR095C	0.06750721617832446
YDR096W	0.06750721617832446
YDR097C	0.06750721617832446
YDR098C	0.06750721617832446
YDR099W	0.06750721617832446
YDR100W	0.06750721617832446
YDR101C	0.06750721617832446
YDR102C	0.06750721617832446
YDR104C	0.06750721617832446
YDR105C	0.06750721617832446
YDR107C	0.06750721617832446
YDR108W	0.06750721617832446
YDR109C	0.06750721617832446
YDR110W	0.06750721617832446
YDR111C	0.06750721617832446
YDR112W	0.06750721617832446
YDR116C	0.06750721617832446
YDR117C	0.06750721617832446
YDR119W	0.06750721617832446
YDR120C	0.06750721617832446
YDR121W	0.06750721617832446
YDR122W	0.06750721617832446
YDR123C	0.06750721617832446
YDR124W	0.06750721617832446
YDR125C	0.06750721617832446
YDR126W	0.06750721617832446
YDR128W	0.06750721617832446
YDR129C	0.06750721617832446
YDR130C	0.06750721617832446
YDR131C	0.06750721617832446
YDR132C	0.06750721617832446
YDR133C	0.06750721617832446
YDR135C	0.06750721617832446
YDR136C	0.06750721617832446
YDR138W	0.06750721617832446
YDR139C	0.06750721617832446
YDR140W	0.06750721617832446
YDR142C	0.06750721617832446
YDR143C	0.06750721617832446
YDR144C	0.06750721617832446
YDR146C	0.06750721617832446
YDR338C	0.06750721617832446
YDR340W	0.06750721617832446
