orf	hap a | biofilm formation | standard | YPD | Vandenbosch D~Coenye T, 2013	hap a | biofilm formation | miconazole [1 mg/ml] | YPD | Vandenbosch D~Coenye T, 2013
YAR050W	1.2147968185624352	0.08562101437596378
YBL001C	0.8784856187926343	1.4376976463006883
YBL002W	-0.33223470037865316	1.073677014628647
YBL003C	-0.13044798051677253	0.8136622777200457
YBL005W	0.004076499391148395	-0.43440845944123785
YBL006C	-0.7358081401024159	-0.07038782776919689
YBL007C	-0.19771022047073225	1.4897005936824086
YBL008W	0.07133873934510886	0.033618066994243564
YBL008W-A	1.752894738194119	0.7616593303383256
YBL009W	0.4749121790688716	-0.27839961729607776
YBL010C	1.2820590585163956	-0.5384143542046783
YBL011W	-0.4667591802865741	-0.5384143542046783
YBL012C	-0.6685459001484555	-0.9544379332584401
YBL013W	-1.2066438197801383	0.8656652251017659
YBL015W	-0.06318574056281206	-0.9024349858767199
YBL016W	1.2820590585163956	0.6056504881931648
YBL017C	-0.8703326200103368	-1.266455617548761
YBL019W	-0.9375948599642973	-0.6424202489681188
YBL021C	-0.601283660194495	-1.318458564930481
YBL022C	-1.4756927795959802	0.5536475408114457
YBL024W	-0.601283660194495	-0.7984290911132794
YBL025W	0.542174419022832	0.2936328039028447
YBL027W	-0.8703326200103368	3.985842068004977
YBL028C	0.542174419022832	0.3456357512845649
YBL029C-A	1.6183702582861978	0.3456357512845649
YBL029W	-0.13044798051677253	0.44964164604800533
YBL031W	-1.4084305396420198	2.321747751789931
YBL032W	-0.5340214202405346	1.3856946989189682
YBL033C	0.3403876991609507	0.2936328039028447
YBL036C	0.1386009792990693	-0.27839961729607776
YBL037W	-0.33223470037865316	1.5417035410641289
YBL038W	-0.19771022047073225	-0.17439372253263732
YBL039C	-0.33223470037865316	1.1776829093920873
YBL039W-B	0.4749121790688716	0.033618066994243564
YBL042C	-0.06318574056281206	0.08562101437596378
YBL043W	-0.06318574056281206	0.8136622777200457
YBL044W	-0.7358081401024159	-1.05844382802188
YBL045C	-0.6685459001484555	-0.5904173015863985
YBL046W	-1.0048570999182571	0.033618066994243564
YBL047C	-0.6685459001484555	-1.1104467754036003
YBL048W	-0.6685459001484555	-0.7464261437315592
YBL049W	-0.19771022047073225	-0.22639666991435756
YBL051C	-1.0721193398722175	0.7096563829566053
YBL052C	-1.139381579826178	0.6056504881931648
YBL053W	-0.9375948599642973	0.18962690913940422
YBL054W	-0.601283660194495	0.8136622777200457
YBL055C	-1.2739060597340988	0.9176681724834862
YBL056W	1.483845778378277	-1.0064408806401604
YBL057C	-0.06318574056281206	0.6056504881931648
YBL058W	0.6094366589767926	0.24162985652112445
YBL059W	0.542174419022832	-0.7464261437315592
YBL060W	0.40764993911491115	1.4897005936824086
YBL061C	2.0219436980099608	0.9176681724834862
YBL062W	-0.8030703800563763	0.5016445934297256
YBL063W	1.0802723386545157	-0.3824055120595182
YBL064C	0.9457478587465948	-0.22639666991435756
YBL065W	-1.2739060597340988	1.073677014628647
YBL066C	-0.9375948599642973	-0.27839961729607776
YBL067C	-0.8030703800563763	2.269744804408211
YBL068W	-0.19771022047073225	1.073677014628647
YBL069W	0.4749121790688716	-0.07038782776919689
YBL070C	0.07133873934510886	-0.694423196349839
YBL071C	0.2731254592069902	0.13762396175768402
YBL071C-B	0.004076499391148395	0.08562101437596378
YBL071W-A	0.676698898930753	-0.3824055120595182
YBL072C	0.2731254592069902	1.125679962010367
YBL075C	-0.19771022047073225	1.073677014628647
YBL078C	-0.2649724604246927	1.6977123832092895
YBL079W	-0.2649724604246927	-0.1223907751509171
YBL080C	-0.4667591802865741	0.033618066994243564
YBL081W	-0.8703326200103368	1.333691751537248
YBL082C	0.07133873934510886	-0.01838488038747666
YBL083C	-0.8030703800563763	0.9176681724834862
YBL085W	-0.601283660194495	1.9057241727361693
YBL086C	-0.601283660194495	1.2296858567738076
YBL087C	-0.6685459001484555	0.6576534355748851
YBL088C	-0.8703326200103368	-0.4864114068229581
YBL089W	-1.0721193398722175	0.7096563829566053
YBL090W	-0.3994969403326136	0.9176681724834862
YBL091C	-0.5340214202405346	-0.1223907751509171
YBL091C-A	-0.3994969403326136	0.24162985652112445
YBL093C	0.07133873934510886	0.6056504881931648
YBL094C	-2.2155774190895445	-2.150505723038004
YBL095W	-0.13044798051677253	0.8136622777200457
YBL096C	-0.4667591802865741	1.6977123832092895
YBL098W	1.0802723386545157	0.3456357512845649
YBL099W	-1.2739060597340988	-0.43440845944123785
YBL100C	-1.4084305396420198	-1.526470354457362
YBL100W-C	1.1475345786084747	1.4376976463006883
YBL101C	1.2820590585163956	-0.4864114068229581
YBL102W	2.761828337503526	-1.2144526701670406
YBL103C	1.2820590585163956	-0.1223907751509171
YBL104C	0.676698898930753	-0.22639666991435756
YBL106C	0.004076499391148395	-0.5384143542046783
YBL107C	-1.2066438197801383	0.08562101437596378
YBR001C	1.6183702582861978	-0.01838488038747666
YBR003W	-2.417364138951426	-2.8785469863820867
YBR005W	0.07133873934510886	0.13762396175768402
YBR006W	-0.9375948599642973	2.6337654360802523
YBR007C	0.542174419022832	0.2936328039028447
YBR008C	0.20586321925302978	0.033618066994243564
YBR009C	0.676698898930753	0.2936328039028447
YBR010W	1.0130100987005553	-0.6424202489681188
YBR012C	0.8112233788386739	-0.9024349858767199
YBR013C	1.483845778378277	-0.8504320384949996
YBR014C	1.0130100987005553	-0.5904173015863985
YBR015C	1.1475345786084747	-0.43440845944123785
YBR016W	0.4749121790688716	-0.27839961729607776
YBR018C	2.2237304178718422	-0.7984290911132794
YBR019C	0.8784856187926343	0.033618066994243564
YBR020W	1.3493212984703562	-0.7464261437315592
YBR021W	1.1475345786084747	-0.5384143542046783
YBR022W	1.2820590585163956	0.44964164604800533
YBR023C	1.1475345786084747	-0.4864114068229581
YBR024W	0.2731254592069902	0.3976386986662851
YBR025C	-0.06318574056281206	1.4376976463006883
YBR026C	0.6094366589767926	0.8136622777200457
YBR027C	0.40764993911491115	1.7497153305910098
YBR028C	0.9457478587465948	-0.27839961729607776
YBR030W	1.1475345786084747	0.5536475408114457
YBR031W	0.40764993911491115	0.7096563829566053
YBR032W	1.0130100987005553	-0.1223907751509171
YBR033W	1.752894738194119	-0.3824055120595182
YBR034C	0.8784856187926343	0.6576534355748851
YBR035C	0.20586321925302978	-0.27839961729607776
YBR036C	-0.601283660194495	1.5417035410641289
YBR037C	-0.601283660194495	-0.27839961729607776
YBR040W	0.1386009792990693	0.2936328039028447
YBR041W	1.1475345786084747	-1.266455617548761
YBR042C	0.2731254592069902	0.3976386986662851
YBR043C	0.20586321925302978	-0.43440845944123785
YBR044C	0.20586321925302978	0.3456357512845649
YBR045C	1.0130100987005553	-0.17439372253263732
YBR046C	0.07133873934510886	-0.27839961729607776
YBR047W	1.2820590585163956	0.8656652251017659
YBR048W	-0.06318574056281206	0.08562101437596378
YBR050C	1.0130100987005553	-0.9544379332584401
YBR051W	1.0130100987005553	-0.17439372253263732
YBR052C	1.1475345786084747	-0.5384143542046783
YBR053C	0.20586321925302978	0.3456357512845649
YBR054W	1.483845778378277	-0.5384143542046783
YBR056W	-0.13044798051677253	-0.4864114068229581
YBR056W-A	1.4165835384243166	-0.9024349858767199
YBR057C	0.3403876991609507	0.13762396175768402
YBR058C	1.1475345786084747	-0.27839961729607776
YBR058C-A	0.7439611388847135	-0.9024349858767199
YBR059C	1.0130100987005553	-0.01838488038747666
YBR061C	0.8112233788386739	-0.22639666991435756
YBR062C	1.752894738194119	0.24162985652112445
YBR063C	0.8112233788386739	0.033618066994243564
YBR064W	0.6094366589767926	0.9176681724834862
YBR065C	2.358254897779763	-0.9024349858767199
YBR066C	2.2909926578258024	-1.2144526701670406
YBR067C	0.1386009792990693	-0.43440845944123785
YBR068C	0.9457478587465948	0.033618066994243564
YBR069C	1.2147968185624352	0.3976386986662851
YBR071W	0.2731254592069902	0.9176681724834862
YBR072C-A	1.6856324982401585	1.073677014628647
YBR072W	1.2820590585163956	-0.694423196349839
YBR073W	0.676698898930753	-0.5384143542046783
YBR074W	1.0802723386545157	0.44964164604800533
YBR076W	0.8784856187926343	-0.4864114068229581
YBR077C	0.7439611388847135	-0.43440845944123785
YBR078W	0.6094366589767926	-1.6824791966025225
YBR081C	0.40764993911491115	-0.17439372253263732
YBR082C	-0.7358081401024159	-1.266455617548761
YBR083W	0.8112233788386739	-0.7464261437315592
YBR084C-A	-0.4667591802865741	1.9057241727361693
YBR084W	-0.3994969403326136	0.8136622777200457
YBR085C-A	-1.4084305396420198	1.6977123832092895
YBR085W	-0.8703326200103368	-2.3065145651831647
YBR089C-A	0.2731254592069902	0.3456357512845649
YBR090C	-0.19771022047073225	1.7497153305910098
YBR092C	0.7439611388847135	-0.3824055120595182
YBR093C	1.1475345786084747	-0.43440845944123785
YBR094W	0.7439611388847135	0.24162985652112445
YBR095C	-0.6685459001484555	-0.8504320384949996
YBR097W	-3.762608938030634	-3.2945705654358477
YBR098W	0.8448544988156534	-0.044386354078336195
YBR099C	0.9457478587465948	-0.07038782776919689
YBR101C	1.483845778378277	0.7616593303383256
YBR103W	-0.06318574056281206	2.2177418570264904
YBR104W	2.2909926578258024	-0.4864114068229581
YBR105C	-0.8703326200103361	0.0076165933033840285
YBR106W	0.8112233788386739	0.08562101437596378
YBR107C	0.1386009792990693	-0.5384143542046783
YBR108W	-0.06318574056281206	1.4897005936824086
YBR111C	-0.06318574056281206	0.033618066994243564
YBR111W-A	0.004076499391148395	1.1776829093920873
YBR112C	0.07133873934510886	-0.22639666991435756
YBR113W	1.752894738194119	-0.27839961729607776
YBR114W	0.3403876991609507	-0.3824055120595182
YBR115C	0.8784856187926343	1.0216740672469267
YBR116C	-0.3994969403326136	0.7096563829566053
YBR119W	-0.19771022047073225	1.073677014628647
YBR120C	-2.0810529391816237	2.997786067752294
YBR121C	1.5511080183322374	-0.3824055120595182
YBR122C	1.752894738194119	-0.22639666991435756
YBR125C	-0.33223470037865316	-1.05844382802188
YBR126C	-1.3411682996880594	0.3976386986662851
YBR127C	1.2820590585163956	-0.27839961729607776
YBR128C	1.0130100987005553	-0.5904173015863985
YBR129C	1.4165835384243166	-0.01838488038747666
YBR130C	1.3493212984703562	-0.4864114068229581
YBR131W	0.2731254592069902	1.4376976463006883
YBR132C	-1.610217259503901	2.6337654360802523
YBR133C	0.1386009792990693	1.1776829093920873
YBR134W	0.004076499391148395	-0.01838488038747666
YBR137W	0.676698898930753	0.24162985652112445
YBR138C	0.1386009792990693	0.24162985652112445
YBR139W	0.542174419022832	-0.7984290911132794
YBR141C	0.40764993911491115	-0.01838488038747666
YBR144C	-0.7358081401024159	-0.694423196349839
YBR145W	0.07133873934510886	0.6056504881931648
YBR146W	1.3493212984703562	0.13762396175768402
YBR147W	0.4749121790688716	-0.8504320384949996
YBR148W	1.2820590585163956	-0.01838488038747666
YBR149W	0.9457478587465948	-0.694423196349839
YBR150C	-2.282839659043505	0.44964164604800533
YBR151W	1.0802723386545157	-0.330402564677798
YBR156C	1.4165835384243166	0.9696711198652064
YBR157C	1.8201569781480793	-0.694423196349839
YBR158W	1.0130100987005553	-0.27839961729607776
YBR159W	-0.19771022047073225	0.13762396175768402
YBR161W	-0.3994969403326136	0.8656652251017659
YBR162C	0.6094366589767926	0.08562101437596378
YBR162W-A	0.2731254592069902	0.033618066994243564
YBR163W	0.8784856187926343	-1.05844382802188
YBR164C	1.8874192181020397	0.2936328039028447
YBR165W	1.0802723386545157	0.44964164604800533
YBR166C	1.0130100987005553	0.18962690913940422
YBR168W	0.2731254592069902	-0.330402564677798
YBR169C	1.2147968185624352	0.13762396175768402
YBR170C	0.1386009792990693	0.9696711198652064
YBR171W	-2.282839659043505	-3.2425676180541276
YBR172C	-0.601283660194495	0.033618066994243564
YBR173C	-2.484626378905386	-2.8785469863820867
YBR174C	-2.3501018989974654	0.7096563829566053
YBR175W	-0.9375948599642973	-0.27839961729607776
YBR176W	0.8784856187926343	-0.5904173015863985
YBR177C	0.004076499391148395	-1.1624497227853203
YBR178W	0.2731254592069902	-0.5904173015863985
YBR179C	-3.2245110183989505	2.581762488698532
YBR180W	-0.06318574056281206	0.5016445934297256
YBR181C	-2.0810529391816237	1.8537212253544502
YBR182C	-0.2649724604246927	-1.1104467754036003
YBR182C-A	-1.2066438197801383	0.13762396175768402
YBR183W	-0.6685459001484555	-0.694423196349839
YBR184W	-0.19771022047073225	0.5536475408114457
YBR185C	-0.6685459001484555	0.5016445934297256
YBR186W	0.3403876991609507	-0.1223907751509171
YBR187W	1.1475345786084747	-0.22639666991435756
YBR188C	0.542174419022832	-0.17439372253263732
YBR189W	0.004076499391148395	1.333691751537248
YBR191W	0.1386009792990693	-1.2144526701670406
YBR194W	2.2909926578258024	-0.01838488038747666
YBR195C	0.07133873934510886	0.08562101437596378
YBR196C-A	-0.3994969403326136	0.5536475408114457
YBR196C-B	-1.744741739411822	1.9577271201178894
YBR197C	-0.6685459001484555	-0.7464261437315592
YBR199W	-0.6685459001484555	-0.3824055120595182
YBR200W	-0.8030703800563763	0.18962690913940422
YBR200W-A	0.40764993911491115	1.073677014628647
YBR201W	1.2820590585163956	1.073677014628647
YBR203W	0.004076499391148395	-0.43440845944123785
YBR204C	-0.13044798051677253	0.9696711198652064
YBR205W	-0.3994969403326136	-0.17439372253263732
YBR206W	-1.0721193398722175	0.18962690913940422
YBR207W	0.4749121790688716	0.3456357512845649
YBR208C	-1.3411682996880594	1.2296858567738076
YBR209W	-0.6685459001484555	-0.43440845944123785
YBR210W	-0.3994969403326136	-0.3824055120595182
YBR212W	-0.9375948599642973	0.2936328039028447
YBR213W	-0.2649724604246927	-0.07038782776919689
YBR214W	-0.06318574056281206	-0.27839961729607776
YBR215W	0.6094366589767926	-0.694423196349839
YBR216C	0.2731254592069902	-0.5904173015863985
YBR217W	0.07133873934510886	0.24162985652112445
YBR218C	-0.33223470037865316	1.1776829093920873
YBR219C	-1.0721193398722175	1.5417035410641289
YBR220C	0.676698898930753	0.6576534355748851
YBR221C	-3.1572487784449903	4.089847962768418
YBR221W-A	1.5511080183322374	0.7616593303383256
YBR222C	0.40764993911491115	0.13762396175768402
YBR223C	-0.06318574056281206	0.8656652251017659
YBR224W	0.6094366589767926	1.2296858567738076
YBR225W	0.542174419022832	1.0216740672469267
YBR226C	1.0130100987005553	-0.43440845944123785
YBR227C	-1.2066438197801383	0.6056504881931648
YBR228W	-0.19771022047073225	-0.330402564677798
YBR229C	0.20586321925302978	1.5417035410641289
YBR230C	0.7439611388847135	-0.694423196349839
YBR230W-A	-0.2649724604246927	0.5016445934297256
YBR231C	-1.0048570999182571	-0.43440845944123785
YBR232C	0.07133873934510886	0.5016445934297256
YBR233W	0.8784856187926343	-0.3824055120595182
YBR235W	0.004076499391148395	-0.01838488038747666
YBR238C	-1.2739060597340988	1.6457094358275692
YBR239C	-0.2649724604246927	1.333691751537248
YBR240C	-0.06318574056281206	1.125679962010367
YBR241C	-0.06318574056281206	1.7497153305910098
YBR242W	-0.5340214202405346	0.13762396175768402
YBR244W	-0.6685459001484555	0.13762396175768402
YBR245C	-0.13044798051677253	0.18962690913940422
YBR246W	-0.8030703800563763	-0.22639666991435756
YBR248C	-1.4084305396420198	-0.330402564677798
YBR249C	0.2731254592069902	-0.5904173015863985
YBR250W	0.4749121790688716	-0.8504320384949996
YBR251W	0.4749121790688716	0.2936328039028447
YBR255W	0.07133873934510886	-0.1223907751509171
YBR258C	0.07133873934510886	-0.43440845944123785
YBR259W	0.542174419022832	-0.330402564677798
YBR260C	-0.601283660194495	1.333691751537248
YBR261C	0.7439611388847135	-0.22639666991435756
YBR262C	0.542174419022832	-0.01838488038747666
YBR263W	-0.5340214202405346	0.5016445934297256
YBR264C	0.2731254592069902	-0.43440845944123785
YBR266C	-0.8703326200103368	1.5937064884458492
YBR267W	0.4749121790688716	0.13762396175768402
YBR268W	-0.7358081401024159	-1.05844382802188
YBR269C	0.1386009792990693	1.073677014628647
YBR270C	0.3403876991609507	1.1776829093920873
YBR271W	0.40764993911491115	1.0216740672469267
YBR272C	-0.9375948599642973	1.2816888041555277
YBR273C	-0.06318574056281206	1.1776829093920873
YBR274W	0.004076499391148395	1.073677014628647
YBR275C	-0.13044798051677253	1.3856946989189682
YBR276C	-0.5340214202405346	3.517815541569495
YBR277C	-0.06318574056281206	-0.5904173015863985
YBR278W	-0.13044798051677253	0.9696711198652064
YBR279W	-0.3994969403326136	0.13762396175768402
YBR280C	-0.3994969403326136	1.8017182779727299
YBR281C	-1.2739060597340988	0.8656652251017659
YBR282W	-0.8030703800563763	0.2936328039028447
YBR283C	-0.2649724604246927	0.5016445934297256
YBR284W	0.20586321925302978	1.4376976463006883
YBR285W	1.6856324982401585	0.08562101437596378
YBR286W	-0.2649724604246927	1.2816888041555277
YBR287W	1.483845778378277	1.333691751537248
YBR288C	-0.06318574056281206	1.5937064884458492
YBR289W	0.3403876991609507	0.5536475408114457
YBR290W	-1.0721193398722175	0.2936328039028447
YBR291C	-0.19771022047073225	-0.07038782776919689
YBR292C	-0.4667591802865741	0.5016445934297256
YBR293W	0.07133873934510886	0.44964164604800533
YBR294W	0.1386009792990693	0.3456357512845649
YBR295W	0.40764993911491115	0.13762396175768402
YBR296C	-1.610217259503901	1.2816888041555277
YBR296C-A	-1.2066438197801383	0.6056504881931648
YBR297W	1.0130100987005553	0.24162985652112445
YBR298C	1.0802723386545157	0.18962690913940422
YBR299W	0.9457478587465948	1.073677014628647
YBR300C	-3.0899865384910297	0.9696711198652064
YBR301W	1.0802723386545157	0.5016445934297256
YCL001W	-0.8030703800563763	0.7096563829566053
YCL001W-A	1.3493212984703562	1.0216740672469267
YCL001W-B	1.0130100987005553	-0.5384143542046783
YCL002C	0.004076499391148395	1.8537212253544502
YCL005W	-0.9375948599642973	0.8656652251017659
YCL005W-A	0.4749121790688716	0.9176681724834862
YCL007C	-2.955462058583109	3.309803752042614
YCL008C	-0.3994969403326136	-1.1624497227853203
YCL009C	-0.19771022047073225	0.8136622777200457
YCL010C	-0.9375948599642973	0.7616593303383256
YCL011C	-0.33223470037865316	0.18962690913940422
YCL012C	-0.4667591802865741	0.3976386986662851
YCL014W	1.6183702582861978	1.1776829093920873
YCL016C	-0.5340214202405346	0.18962690913940422
YCL021W-A	0.9457478587465948	0.3456357512845649
YCL022C	1.2147968185624352	-0.7984290911132794
YCL023C	0.20586321925302978	-0.7984290911132794
YCL024W	0.07133873934510886	-0.9544379332584401
YCL025C	0.20586321925302978	-0.5904173015863985
YCL026C-A	0.1386009792990693	-0.17439372253263732
YCL026C-B	-0.33223470037865316	-1.05844382802188
YCL027W	1.483845778378277	-1.1104467754036003
YCL028W	0.2731254592069902	0.6576534355748851
YCL029C	1.6856324982401585	-0.07038782776919689
YCL030C	-0.5340214202405346	0.9176681724834862
YCL032W	-0.601283660194495	-0.5904173015863985
YCL033C	0.676698898930753	-1.1104467754036003
YCL034W	-0.19771022047073225	0.033618066994243564
YCL035C	0.542174419022832	-0.1223907751509171
YCL036W	-3.1572487784449903	0.8136622777200457
YCL037C	-2.3501018989974654	1.073677014628647
YCL038C	1.752894738194119	-0.5384143542046783
YCL039W	-0.6685459001484555	0.7096563829566053
YCL040W	-0.601283660194495	0.6576534355748851
YCL042W	-1.2739060597340988	0.8656652251017659
YCL044C	-0.33223470037865316	0.5016445934297256
YCL045C	-0.4667591802865741	0.8656652251017659
YCL046W	-0.19771022047073225	0.6056504881931648
YCL047C	0.1386009792990693	1.125679962010367
YCL048W	0.7439611388847135	0.2936328039028447
YCL049C	-0.06318574056281206	-0.07038782776919689
YCL050C	1.2147968185624352	-0.9024349858767199
YCL051W	1.0130100987005553	0.18962690913940422
YCL055W	0.7439611388847135	-0.01838488038747666
YCL056C	0.542174419022832	-1.266455617548761
YCL057C-A	-1.139381579826178	0.7616593303383256
YCL057W	2.1564681779178816	0.033618066994243564
YCL058C	0.4749121790688716	-0.43440845944123785
YCL061C	0.6094366589767926	0.44964164604800533
YCL063W	-1.8792662193197422	1.5417035410641289
YCL064C	-0.2649724604246927	1.0216740672469267
YCL069W	-1.4084305396420198	-0.9024349858767199
YCL076W	0.2731254592069902	-0.6424202489681188
YCR001W	-0.9375948599642973	1.2816888041555277
YCR002C	-0.13044798051677253	-0.07038782776919689
YCR003W	-1.6774794994578617	0.9176681724834862
YCR004C	1.0802723386545157	-0.43440845944123785
YCR005C	0.542174419022832	0.44964164604800533
YCR006C	1.2820590585163956	-0.07038782776919689
YCR007C	0.9457478587465948	-0.5384143542046783
YCR008W	-0.13044798051677253	-0.7984290911132794
YCR009C	-3.426297738260832	0.7096563829566053
YCR010C	0.004076499391148395	0.08562101437596378
YCR011C	-0.19771022047073225	0.7096563829566053
YCR014C	0.542174419022832	-0.17439372253263732
YCR015C	0.542174419022832	-1.0064408806401604
YCR016W	1.2147968185624352	0.8136622777200457
YCR017C	-0.13044798051677253	-0.330402564677798
YCR019W	-1.0048570999182571	-1.0064408806401604
YCR020C	0.004076499391148395	-0.1223907751509171
YCR020C-A	0.542174419022832	-0.17439372253263732
YCR020W-B	0.7439611388847135	0.5536475408114457
YCR021C	1.2147968185624352	-0.07038782776919689
YCR022C	1.1475345786084747	0.7616593303383256
YCR023C	0.3403876991609507	0.2936328039028447
YCR024C	0.8784856187926343	-0.1223907751509171
YCR024C-A	-0.06318574056281206	0.3456357512845649
YCR025C	0.004076499391148395	0.5536475408114457
YCR026C	1.5511080183322374	0.033618066994243564
YCR027C	1.1475345786084747	0.6576534355748851
YCR028C	-0.4667591802865741	-0.22639666991435756
YCR028C-A	1.4165835384243166	0.9696711198652064
YCR030C	-0.13044798051677253	0.6576534355748851
YCR031C	-0.4667591802865741	1.6977123832092895
YCR032W	1.8874192181020397	0.9696711198652064
YCR033W	0.8784856187926343	-0.01838488038747666
YCR034W	0.3403876991609507	5.0779039630211
YCR036W	-0.4667591802865741	1.4376976463006883
YCR037C	0.8784856187926343	0.7096563829566053
YCR043C	0.40764993911491115	2.2177418570264904
YCR044C	-1.4756927795959802	3.1537949098974547
YCR045C	0.8784856187926343	0.6576534355748851
YCR046C	1.2147968185624352	-0.8504320384949996
YCR047C	0.004076499391148395	1.2296858567738076
YCR048W	0.8784856187926343	-0.27839961729607776
YCR049C	0.8112233788386739	-0.43440845944123785
YCR050C	0.6094366589767926	-0.9544379332584401
YCR051W	-0.6685459001484555	1.0216740672469267
YCR053W	-0.19771022047073225	0.6576534355748851
YCR059C	-0.33223470037865316	0.9176681724834862
YCR060W	0.8112233788386739	1.0216740672469267
YCR061W	0.36280844581227134	1.125679962010367
YCR063W	-0.8703326200103368	-0.330402564677798
YCR065W	-0.8030703800563763	-0.1223907751509171
YCR066W	-0.4667591802865741	-0.3824055120595182
YCR067C	0.8784856187926343	0.7616593303383256
YCR068W	-1.610217259503901	0.5016445934297256
YCR069W	0.20586321925302978	1.333691751537248
YCR071C	-2.484626378905386	1.333691751537248
YCR073C	0.7439611388847135	0.18962690913940422
YCR073W-A	-0.601283660194495	0.18962690913940422
YCR075C	0.8112233788386739	0.18962690913940422
YCR075W-A	1.3493212984703562	-1.05844382802188
YCR076C	0.20586321925302978	-0.43440845944123785
YCR077C	-0.8703326200103368	2.4777565939350916
YCR079W	0.004076499391148395	1.1776829093920873
YCR081W	-1.0721193398722175	1.4376976463006883
YCR082W	2.2909926578258024	0.8656652251017659
YCR083W	0.676698898930753	0.6056504881931648
YCR084C	-0.19771022047073225	-3.6585911971078886
YCR085W	2.089205937963921	1.333691751537248
YCR086W	1.6183702582861978	1.7497153305910098
YCR087C-A	0.676698898930753	-0.694423196349839
YCR087W	0.8112233788386739	-0.694423196349839
YCR088W	1.1475345786084747	0.3976386986662851
