orf	hom | growth (relative abundance in pooled culture) | hydroquinone [1 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [2 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [4 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [1 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [2 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [4 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [0.55 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [1.1 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [2.2 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [0.55 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [1.1 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [2.2 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [87.5 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [175 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [350 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [87.5 uM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [175 uM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [350 uM], time [15 generations] | North M~Vulpe CD, 2011
YAL011W	-0.029695743290495506	-0.0028927286745964232	-3.2139655271247105	0.07102522247866475	0.09409617394765918	0.03667926093839678	0.08323590192666727	-0.02288841327867497	0.03791979682041916	0.06567365004775343	0.06885445363492657	-0.03720905488105803	0.10072757772815698	0.1261234497393146	-0.006584678333643043	0.020121224738735396	-0.05711333927319048	0.06150270591220668
YAL040C	-0.029695743290495506	-0.0028927286745964232	-4.344678345835962	0.07102522247866475	0.09409617394765918	0.03667926093839678	0.08323590192666727	-0.02288841327867497	0.03791979682041916	0.06567365004775343	0.06885445363492657	-0.03720905488105803	0.10072757772815698	0.1261234497393146	-0.006584678333643043	0.020121224738735396	-0.05711333927319048	0.06150270591220668
YAR003W	-0.029695743290495506	-0.0028927286745964232	-0.04796963473320717	0.07102522247866475	0.09409617394765918	-5.575247662636331	0.08323590192666727	-0.02288841327867497	0.03791979682041916	0.06567365004775343	0.06885445363492657	-0.03720905488105803	0.10072757772815698	0.1261234497393146	-0.006584678333643043	0.020121224738735396	-0.05711333927319048	0.06150270591220668
YBL047C	-0.029695743290495506	-0.0028927286745964232	-0.04796963473320717	-4.454995851334086	-4.736174088698834	0.03667926093839678	0.08323590192666727	-0.02288841327867497	0.03791979682041916	0.06567365004775343	0.06885445363492657	-0.03720905488105803	0.10072757772815698	0.1261234497393146	-0.006584678333643043	0.020121224738735396	-0.05711333927319048	0.06150270591220668
YBL051C	-0.029695743290495506	-0.0028927286745964232	-3.440108090866961	0.07102522247866475	0.09409617394765918	0.03667926093839678	0.08323590192666727	4.031974697038161	0.03791979682041916	-6.12641335445477	0.06885445363492657	-0.03720905488105803	0.10072757772815698	0.1261234497393146	-0.006584678333643043	0.020121224738735396	-0.05711333927319048	0.06150270591220668
YBL062W	-0.029695743290495506	-0.0028927286745964232	-0.04796963473320717	0.07102522247866475	-4.56366443646146	-4.7499642915224	4.577974605966716	4.509017415898966	4.233633786185676	0.06567365004775343	0.06885445363492657	-0.03720905488105803	0.10072757772815698	0.1261234497393146	-0.006584678333643043	0.020121224738735396	-0.05711333927319048	0.06150270591220668
YBL065W	-0.029695743290495506	-0.0028927286745964232	-0.04796963473320717	9.44635458966222	9.409617394765897	9.444909691637205	0.08323590192666727	-0.02288841327867497	0.03791979682041916	9.199001981688975	12.506143131270267	11.01388024479297	0.10072757772815698	0.1261234497393146	-0.006584678333643043	5.996124972143204	10.253524203634097	8.91789235727
YBL079W	-0.029695743290495506	-0.0028927286745964232	-0.04796963473320717	0.07102522247866475	0.09409617394765918	3.5028694196169052	0.08323590192666727	-0.02288841327867497	0.03791979682041916	0.06567365004775343	0.06885445363492657	3.2371877746519875	0.10072757772815698	0.1261234497393146	-0.006584678333643043	0.020121224738735396	-0.05711333927319048	3.1058866485664485
YBL080C	-0.029695743290495506	-0.0028927286745964232	-0.04796963473320717	0.07102522247866475	0.09409617394765918	-3.7596242461856835	0.08323590192666727	-0.02288841327867497	0.03791979682041916	0.06567365004775343	0.06885445363492657	-0.03720905488105803	0.10072757772815698	0.1261234497393146	-0.006584678333643043	0.020121224738735396	-0.05711333927319048	0.06150270591220668
YBL106C	-0.029695743290495506	-0.0028927286745964232	-0.04796963473320717	0.07102522247866475	4.061818175407279	0.03667926093839678	0.08323590192666727	-0.02288841327867497	0.03791979682041916	0.06567365004775343	0.06885445363492657	-0.03720905488105803	0.10072757772815698	0.1261234497393146	-0.006584678333643043	0.020121224738735396	-0.05711333927319048	0.06150270591220668
