orf	hom | growth (relative abundance in pooled culture) | hydroquinone [1 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [2 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [4 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [1 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [2 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [4 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [0.55 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [1.1 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [2.2 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [0.55 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [1.1 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [2.2 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [87.5 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [175 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [350 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [87.5 uM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [175 uM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [350 uM], time [15 generations] | North M~Vulpe CD, 2011
YOR089C	0.0	0.0	0.0	0.0	0.0	-3.8	0.0	0.0	-1.5	0.0	-2.45	-4.7	0.0	0.0	0.0	0.0	-2.5	-3.7
YOR092W	0.0	0.0	0.0	4.4	4.6	4.1	0.0	0.0	0.0	0.0	2.4	3.0	0.0	0.0	0.0	3.8	4.8	4.9
YOR133W	0.0	2.8	3.2	3.5	3.0	3.4	3.4	3.7	3.6	3.4	2.4	2.7	2.8	3.0	2.9	2.2	3.4	3.4
YOR137C	0.0	0.0	0.0	2.3	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	2.3	2.1
YOR138C	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
YOR161C	0.0	0.0	1.7	0.0	0.0	0.0	1.9	2.2	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR167C	0.0	0.0	0.0	0.0	2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0
YOR173W	0.0	0.0	0.0	3.6	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.6	3.6
YOR199W	0.0	0.0	2.4	0.0	0.0	3.0	2.4	2.3	2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR216C	0.0	0.0	0.0	0.0	0.0	-3.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR235W	0.0	0.0	0.0	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR275C	0.0	0.0	0.0	0.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	0.0	0.0
YOR292C	0.0	2.0	2.1	0.0	0.0	0.0	1.7	1.9	2.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR314W	2.3	2.5	2.4	2.7	2.4	2.5	2.3	2.3	2.3	2.6	2.2	2.3	0.0	2.1	2.0	0.0	2.3	2.3
YOR324C	0.0	0.0	-1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR325W	0.0	-1.3	-1.6	0.0	0.0	-2.2	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	-1.3	0.0	0.0	0.0
YOR352W	2.3	2.6	2.5	0.0	0.0	0.0	2.3	2.2	2.2	-1.5	0.0	0.0	0.0	2.1	0.0	2.2	-1.7	-1.8
YOR364W	2.0	2.2	2.2	0.0	0.0	0.0	2.0	1.9	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR366W	0.0	0.0	1.5	2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL013C	0.0	0.0	0.0	2.9	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75	2.8	0.0
YPL015C	0.0	0.0	0.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	2.0	2.1
YPL022W	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL027W	0.0	0.0	0.0	0.0	0.0	2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL035C	2.6	3.0	3.1	3.1	0.0	0.0	2.7	2.9	2.9	3.2	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0
YPL052W	0.0	0.0	0.0	2.3	2.3	2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	2.3	2.4
YPL057C	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL065W	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	-2.9	0.0	0.0	0.0	0.0	0.0	0.0
YPL066W	0.0	0.0	0.0	-2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL102C	0.0	0.0	0.0	0.0	0.0	-3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8
YPL138C	0.0	0.0	0.0	-2.8	-3.3	-3.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1	-3.9
YPL157W	3.3	2.65	2.85	3.7	3.2	4.1	3.25	3.35	3.5	3.7	2.8	2.8	2.85	3.6	3.6	2.3	3.7	4.0
YPL161C	0.0	0.0	-2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL178W	2.6	0.0	2.9	3.0	3.0	3.3	2.8	3.1	3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL183C	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0
YPL213W	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL225W	0.0	0.0	-1.6	0.0	0.0	-3.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL274W	3.4	3.1	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9	2.7	0.0	0.0	0.0
YPR011C	0.0	0.0	0.0	4.3	4.9	5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	3.7	3.9
YPR012W	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR064W	-1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR074C	0.0	0.0	0.0	-2.3	-3.1	-3.8	0.0	0.0	0.0	0.0	0.0	-2.7	0.0	0.0	-1.3	0.0	-3.75	-3.9
YPR093C	0.0	0.0	0.0	0.0	0.0	-2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR106W	0.0	0.0	0.0	0.0	2.1	2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	0.0
YPR109W	0.0	0.0	0.0	4.4	4.4	5.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.5	4.8
YPR128C	0.0	0.0	0.0	3.6	3.8	3.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3	3.5	3.4
YPR140W	0.0	0.0	0.0	2.7	2.7	0.0	0.0	0.0	0.0	2.5	2.1	2.1	0.0	0.0	0.0	3.0	2.8	2.8
YPR153W	0.0	0.0	-1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR179C	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR200C	0.0	0.0	0.0	1.9	1.8	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.4	1.8
YPR201W	0.0	0.0	0.0	0.0	2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	0.0	0.0
YAL002W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3	-3.5	-3.6	-5.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL026C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2	-3.4	0.0	0.0	0.0	0.0	0.0	0.0
YAL046C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL003C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL064C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL081W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL083C	0.0	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL089W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR016W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	0.0	0.0	2.0	3.1	3.1
YBR027C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR044C	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	1.8	3.0	2.3	2.6	0.0	2.3	0.0	0.0	2.3	2.5
YBR051W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR074W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	0.0	0.0	0.0
YBR131W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0
YBR151W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0
YBR158W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9	0.0	0.0	0.0	0.0	0.0	1.9	0.0	0.0
YBR173C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR177C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5	0.0	0.0	0.0	0.0	0.0	0.0	1.8	1.9
YBR215W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR245C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	-1.2	0.0	0.0	0.0	0.0	0.0	0.0
YBR250W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9	0.0	0.0	0.0	0.0	0.0	2.6	0.0	0.0
YBR286W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	1.2	0.0	0.0	0.0	0.0	0.0	0.0
YBR290W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5	0.0	0.0	0.0	0.0	0.0	0.0
YCL007C	0.0	0.0	0.0	0.0	0.0	0.0	-2.1	-2.2	-2.7	0.0	0.0	0.0	0.0	0.0	-2.7	0.0	0.0	0.0
YCL008C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2	0.0	0.0	0.0	0.0	0.0	0.0
YCL026C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1	0.0	0.0	0.0	0.0	0.0	0.0
YCL046W	0.0	0.0	0.0	0.0	0.0	0.0	1.9	1.8	1.8	0.0	1.8	0.0	0.0	0.0	1.8	0.0	0.0	0.0
YCL058C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	2.15	0.0	0.0	0.0	0.0	0.0	0.0
YCR001W	0.0	0.0	0.0	0.0	0.0	0.0	1.7	1.7	1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCR011C	0.0	0.0	0.0	0.0	0.0	0.0	1.7	1.7	1.8	0.0	1.7	0.0	0.0	0.0	0.0	2.3	2.4	0.0
YCR019W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCR028C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCR082W	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0
YCR094W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6	0.0	0.0	0.0	0.0	0.0	0.0	-3.1
YCR101C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL019C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL027C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL032W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	1.5	0.0	0.0	0.0	0.0	0.0	0.0
YDL082W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	2.1	0.0	0.0	0.0	0.0	0.0	0.0
YDL133W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL182W	0.0	0.0	0.0	0.0	0.0	0.0	-1.7	-1.9	-1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL191W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL204W	0.0	0.0	0.0	0.0	0.0	0.0	1.4	1.3	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL213C	0.0	0.0	0.0	0.0	0.0	0.0	1.6	1.8	1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL222C	0.0	0.0	0.0	0.0	0.0	0.0	-1.9	-1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	0.0	0.0
YDL226C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.0	0.0	0.0	0.0	0.0	-3.35	-4.35
YDL239C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	-1.3	0.0	0.0	0.0	0.0	0.0	-1.6	0.0
YDL241W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR034C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR051C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9	-1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR063W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR068W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR097C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR098C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.35	0.0	0.0	0.0	0.0	0.0	0.0
YDR107C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR124W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	1.6	1.7	0.0	0.0	0.0	0.0	0.0	0.0
YDR136C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9	-2.8	0.0	0.0	0.0	0.0	0.0	0.0
YDR159W	0.0	0.0	0.0	0.0	0.0	0.0	1.7	2.2	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR171W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	-1.8	0.0	0.0	0.0	0.0	0.0	-2.2	-2.5
YDR226W	0.0	0.0	0.0	0.0	0.0	0.0	2.3	2.0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR237W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	3.2
YDR253C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3	0.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0
YDR261C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR323C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR377W	0.0	0.0	0.0	0.0	0.0	0.0	1.7	1.6	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7	3.6
YDR421W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR452W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR455C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7	0.0	0.0	0.0	0.0	0.0	0.0
YDR490C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR495C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR497C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5	0.0	0.0	0.0	0.0	0.0	0.0
YDR524C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YEL027W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YEL040W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YEL051W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1	-2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER020W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0
YER032W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER045C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER049W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER075C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER150W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER167W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	1.2	0.0	1.2	1.7	0.0	0.0	0.0	0.0	0.0	1.7
YER180C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER188W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	-1.6	0.0	0.0	0.0	0.0	-1.8	0.0
YFL021W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.1	0.0	0.0	0.0	0.0	0.0	0.0	3.1	3.7	0.0
YFR036W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.2	-4.95	-4.75	0.0	0.0	0.0	-3.1	-4.3	-4.4
YFR039C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR041C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL007W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.05	-3.2	0.0	0.0	0.0	0.0	0.0	0.0
YGL010W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL043W	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	-1.6	-1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL094C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1	-2.1	-2.2	0.0	0.0	0.0	0.0	-2.3	-2.4
YGL095C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL096W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL160W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL200C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL212W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2	0.0	0.0	0.0	0.0	0.0	0.0
YGL227W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	2.4	2.2	2.0
YGL252C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL258W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR004W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.4	0.0	-1.6	0.0	0.0	0.0	2.0	0.0	0.0
YGR028W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	1.9	2.2
YGR034W	0.0	0.0	0.0	0.0	0.0	0.0	1.7	1.6	1.8	0.0	1.9	0.0	1.9	0.0	0.0	0.0	0.0	0.0
YGR049W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	1.7	0.0	0.0	0.0	0.0	0.0	0.0
YGR066C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR092W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR097W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR110W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9	-1.8	-1.9	0.0	0.0	0.0	0.0	-2.2	0.0
YGR117C	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	-2.0	-1.9	-3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR126W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR157W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7	2.0	2.5	0.0	0.0	0.0	5.2	2.4	0.0
YGR205W	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR207C	0.0	0.0	0.0	0.0	0.0	0.0	1.1	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR231C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0
