orf	hap a | growth (culture turbidity) | butan-1-ol [1% v/v] | Gonzalez~Daran JM, 2013
YBR099C	0.14726213586023765
YBR101C	0.02139321993118946
YBR103W	0.13431501699616483
YBR104W	0.10964489978758694
YBR105C	0.5876977646728843
YBR106W	0.3783395548506997
YBR107C	0.1307962800100681
YBR108W	0.05664550775211293
YBR111C	0.06488269725554584
YBR111W-A	-0.06013161843391309
YBR112C	-0.7132539125179235
YBR113W	0.07869500540673359
YBR114W	0.18203633697313454
YBR115C	0.4244645247667956
YBR116C	0.21408412554821657
YBR119W	0.35210601105471434
YBR120C	0.2673681370763927
YBR121C	0.3053164055641089
YBR122C	-1.4669760759357957
YBR125C	0.16133795222141817
YBR126C	0.2610888332874489
YBR127C	-1.4075014498194516
YBR128C	0.1328017649080587
YBR129C	0.21058420756344332
YBR130C	0.20904506479473436
YBR131W	0.26875784454245166
YBR132C	-1.31770196988812
YBR133C	-0.13106929652844593
YBR134W	0.09798929780239468
YBR137W	0.1281203122458126
YBR138C	0.19272854129859676
YBR139W	0.21441759154000126
YBR141C	0.1647402089612659
YBR144C	0.3587553208231318
YBR145W	0.2537109990655285
YBR146W	0.07182105504813852
YBR147W	0.09927035101723006
YBR148W	0.20733554003703514
YBR149W	0.1528409499308474
YBR150C	0.3318575169391956
YBR151W	0.17781061345541418
YBR156C	0.1899246776113157
YBR157C	0.1438763053852451
YBR158W	0.08938300272969127
YBR159W	0.005071683581349717
YBR161W	0.36847718130441715
YBR162C	0.11615732391066752
YBR162W-A	0.12048802204816184
YBR163W	-0.029852753432171884
YBR164C	0.21263659011716968
YBR165W	0.2485807654979572
YBR166C	0.18860339163065154
YBR168W	0.21883254959302106
YBR169C	0.19023784949350508
YBR170C	0.09950254659330443
YBR171W	-0.28266342731868177
YBR172C	0.09626663351845474
YBR173C	-0.5322424479816671
YBR174C	0.16155567924316855
YBR175W	0.21240156936885166
YBR176W	0.15001665009325174
YBR177C	0.22109748365215479
YBR178W	-0.021805080625474513
YBR179C	-1.215591064306829
YBR180W	-0.01229633804079634
YBR181C	-0.0771983673155727
YBR182C	-0.05150976736841929
YBR182C-A	-0.018957245948025864
YBR183W	-0.008259311399403366
YBR184W	-0.04398250681192163
YBR185C	-0.058237531273446975
YBR186W	-0.005540426618776182
YBR187W	0.020249706551284115
YBR188C	0.23163390745116869
YBR189W	0.08685771735655169
YBR191W	0.10111370471649887
YBR194W	0.46795451953919925
YBR195C	0.16777545764223062
YBR196C-A	-0.6937695496422887
YBR196C-B	-0.01541030844521434
YBR197C	0.11194364236137641
YBR199W	-0.0206174568335686
YBR200W	-0.8374839286195074
YBR200W-A	0.04981137350763608
YBR201W	0.10122718323119068
YBR203W	0.004196950484483332
YBR204C	0.1440718958042136
YBR205W	0.08413612026246974
YBR206W	0.08294948951232588
YBR207W	0.05493126117795275
YBR208C	0.3140758062422293
YBR209W	-0.1179115730942759
YBR210W	0.0960074672733569
YBR212W	-0.008633711051056328
YBR213W	0.08509989315281657
YBR214W	0.08112618685333177
YBR215W	0.10602569761818117
YBR216C	0.04395897569819384
YBR217W	-0.006257746322058126
YBR218C	0.08298143882854288
YBR219C	0.045320232246670804
YBR220C	0.292098794753085
YBR221C	-0.5133796385757475
YBR221W-A	-0.42709737210209664
YBR222C	0.00924346896754544
YBR223C	0.06169221409799031
YBR224W	0.11586034879554799
YBR225W	0.16153607658667113
YBR226C	0.22901560305060686
YBR227C	0.05418772148829675
YBR228W	0.14884526240690685
YBR229C	0.03092614488358689
YBR230C	0.13230053487071436
YBR231C	0.15528129480290281
YBR232C	-0.029231241019034657
YBR233W	0.11631878159507332
YBR235W	0.19502264833900593
YBR238C	0.106776448312996
YBR239C	0.04506705442097729
YBR240C	0.12374676043733822
YBR241C	0.14704698232367513
YBR242W	0.1408796990309079
YBR244W	0.15008374446466344
YBR245C	0.1537893797583174
YBR246W	0.059565853796832255
YBR248C	-0.05058390286686429
YBR249C	-0.008220000962162279
YBR250W	0.0075974753181225025
YBR251W	-1.419010366433169
YBR255W	0.17634113830105974
YBR258C	-0.10050095801242818
YBR259W	0.08734652915646623
YBR260C	0.0048641388940613385
YBR261C	0.046275064839162404
YBR262C	0.09475447894560061
YBR263W	-0.010240311502407421
YBR264C	0.062295903510813475
YBR266C	0.06612970881368772
YBR267W	0.11941597803173656
YBR268W	-0.18217449720390946
YBR269C	-0.24523519886059458
YBR270C	0.14964633324824794
YBR271W	-0.1489017162836702
YBR272C	0.152124641053246
YBR273C	-0.10312607630401989
YBR274W	-0.15198658281117544
YBR275C	0.1652835590080164
YBR276C	0.08655933168768401
YBR277C	-0.2010262805361555
YBR278W	-0.12110083173658837
YBR279W	-0.3520473766828139
YBR280C	0.27628772942510893
YBR281C	-0.3181590525048998
YBR282W	-0.37478530669889853
YBR283C	0.17885186673255069
YBR284W	-0.3359855425456165
YBR285W	-0.1310249397931379
YBR286W	-0.2815235821689544
YBR287W	0.23763679765907417
YBR288C	0.2103455273549049
YBR289W	0.23207077406671767
YBR290W	-0.20066430817490663
YBR291C	-0.24166884480895298
YBR292C	-0.16075170962323684
YBR293W	-0.13420809986812163
YBR294W	0.2128488263711918
YBR295W	-0.28801033317973823
YBR296C	-0.1987253973876781
YBR296C-A	0.1249840905830855
YBR297W	-0.4195832825031412
YBR298C	-0.24621539884595675
YBR299W	0.11131649310894336
YBR300C	-0.03845661955944437
YBR301W	0.30664935592023757
YCL001W	0.1500017000561442
YCL001W-A	-0.3061449628515221
YCL001W-B	0.23522069785566696
YCL002C	0.23380699738552588
YCL005W	0.25094367461513567
YCL007C	-0.2563653756861008
YCL008C	-0.7551563769011979
YCL009C	-0.0611109571504852
YCL010C	0.016017073035078783
YCL011C	0.07113518735134018
YCL014W	0.015511383505505441
YCL016C	0.0615159510618827
YCL022C	-0.12266723008798537
YCL023C	-0.09824207705554007
YCL024W	0.05281125704034638
YCL025C	0.10209316886325372
YCL026C-A	0.16231836272377634
YCL027W	0.08721417928347565
YCL028W	0.10365242895937903
YCL029C	-0.020576315742861707
YCL030C	0.04574161361561455
YCL032W	0.03893504122623042
YCL033C	0.09635356668508577
YCL034W	0.060259474753728066
YCL035C	0.06921381409752565
YCL036W	-0.005164217040003379
YCL037C	0.1436945027164114
YCL038C	-0.04035421469467935
YCL039W	0.19432771852447367
YCL040W	0.12603993623660012
YCL042W	0.17054670680262604
YCL044C	0.13204833820645004
YCL045C	0.0901381724122903
YCL046W	0.05153235119785026
YCL047C	0.09759441695901179
YCL048W	0.0426921514447942
YCL049C	0.012507312738047404
YCL050C	-0.05083118640269115
YCL051W	0.011070466545866636
YCL055W	0.057751500621007736
YCL056C	0.13661559591358963
YCL057C-A	0.01370941734512297
YCL057W	0.10197636062409568
YCL058C	-0.5325550959140193
YCL061C	0.1581327777924587
YCL063W	0.14022766781488943
YCL064C	-0.016997153061988905
YCL069W	0.029141295049845632
YCL076W	0.19033693558555442
YCR001W	-0.045325758360348474
YCR002C	-0.5023118253054014
YCR003W	0.08092586736532138
YCR004C	-0.3106493177117438
YCR005C	0.41947496913731275
YCR006C	0.5277030248567387
YCR007C	0.017946177509601743
YCR008W	0.038168039702645526
YCR009C	-0.1567675431357549
YCR010C	-0.005551716335270627
YCR011C	0.005192606444514906
YCR014C	0.03622733291324793
YCR015C	-0.03166920168756451
YCR016W	-0.006957777469650052
YCR017C	0.1392698207025657
YCR019W	0.14458674405786975
YCR020C	0.27145723316326853
YCR020C-A	0.048015350377876256
YCR020W-B	-1.3976961556121417
YCR021C	0.0033299861173579823
YCR022C	0.019024808633752256
YCR023C	-0.026931212288488306
YCR024C	-0.5206807937591388
YCR024C-A	-0.1581043927918215
YCR025C	-0.27893120673059696
YCR026C	-0.3423776339379936
YCR027C	-0.3270300543967689
YCR028C	0.24076629701727623
YCR028C-A	0.26526676379675557
YCR030C	0.08707735660920324
YCR031C	-0.3098214146982276
YCR032W	0.20658120982193692
YCR033W	0.32024323770576
YCR034W	0.13474833274196368
YCR036W	0.07912684301848201
YCR037C	0.018378977391406818
YCR043C	-0.14217607681527417
YCR044C	0.1469255919047449
YCR045C	-0.4202650722949804
YCR046C	-0.09325053068716571
YCR047C	0.22517323702156306
YCR048W	0.0895868795474469
YCR049C	-0.003277280982619081
YCR050C	-0.39209023756649797
YCR051W	-0.1272414315454408
YCR053W	2.078390263628113
YCR059C	-0.16307827484619367
YCR060W	0.2279925522199167
YCR061W	-0.04747812891871866
YCR063W	-0.11318037617295157
YCR065W	-0.21804994901637512
YCR066W	-0.09079719610576174
YCR067C	0.12638535838595194
YCR068W	0.9705073399062105
YCR069W	0.1246878894217696
YCR071C	-0.1080700132086459
YCR073C	0.06986932187679645
YCR073W-A	-0.10412508580948214
YCR075C	0.13732941355170297
YCR075W-A	-0.028503103924235967
YCR076C	0.06956530481982073
YCR077C	-0.013791200968055571
YCR079W	-0.41658846269117356
YCR081W	0.20594571653878505
YCR082W	-0.03409349661878324
YCR083W	0.09099817369677209
YCR084C	-0.03764821753905016
YCR085W	-0.14956303999824827
YCR086W	-0.18334995819386096
YCR087C-A	-0.34666366517431146
YCR087W	-0.3240348104984911
YCR088W	-0.0750444966742628
YCR089W	0.05380190185310089
YCR090C	2.2317899261231684
YCR091W	-6.787685507960595e-06
YCR092C	-0.1214415188859029
YCR094W	-0.002175628869244135
YCR095C	0.08428641861617861
YCR098C	-0.3754545416387844
YCR099C	0.07494689887863593
YCR100C	0.06102640007428092
YCR101C	-0.038204696843295236
YCR102C	-0.05207083754708762
YCR102W-A	0.1586972773697481
YCR105W	-0.02328156222866642
YCR106W	0.15710183743551828
YCR107W	0.11500375696210352
YDL001W	0.17827834383600402
YDL002C	0.17104647860856065
YDL006W	0.09364123461560438
YDL009C	0.16945474225864407
YDL010W	0.14231500083528106
YDL011C	0.1683330978549909
YDL012C	0.25202183638892967
YDL013W	-0.13450172008496417
YDL018C	0.19467913653013702
YDL019C	0.22215444062628834
YDL020C	-0.06656778999290455
YDL021W	-0.0751474870677329
YDL022W	0.08119442700160215
YDL023C	1.2633934376764404
YDL024C	0.17497450823386906
YDL025C	0.25123268460086223
YDL026W	0.15702184729836266
YDL027C	0.18315392832547298
YDL032W	0.1399237674461591
YDL033C	0.35239712064290907
YDL034W	0.12414293819034687
YDL035C	0.1138894412265947
YDL036C	0.16695621304904168
YDL037C	0.12374967466698934
YDL039C	0.17993124496794288
YDL040C	-0.24785614434065684
YDL041W	0.08701175479956078
YDL042C	0.13585033665379667
YDL044C	-0.08447283146692917
YDL045W-A	-0.07462780837106817
YDL046W	0.10287175033875301
YDL047W	-1.3220830338922867
YDL048C	0.34300194386811067
YDL049C	-0.18908974051617192
YDL050C	0.05278065613175996
YDL051W	0.14983127070425722
YDL052C	0.20201764758851454
YDL053C	-0.023803599249724947
YDL054C	0.27142141695341127
YDL056W	0.27501302293212665
YDL057W	-0.12169674274093822
YDL059C	0.1468685358441309
YDL061C	-0.035619415163393946
YDL062W	-0.09113914839189355
YDL063C	-0.14587739800014649
YDL065C	0.057072574505590466
YDL066W	0.20985243802593045
YDL067C	-0.03664413028451715
YDL068W	0.03336226346074728
YDL069C	-0.0006295697489352777
YDL070W	0.09691516519294721
YDL071C	0.14388122809110523
YDL072C	0.1913061943807165
YDL073W	0.3123157857522284
YDL074C	0.4475617977093876
YDL075W	0.12845883983430129
YDL076C	0.5006034984384374
YDL077C	0.18166025251424917
YDL078C	0.16597926093869295
YDL079C	0.18983913756639062
YDL080C	0.3501803802631696
YDL081C	-0.22452380437776848
YDL082W	0.25967147155627535
YDL083C	0.17774995967418342
YDL085C-A	0.013755996144653263
YDL085W	0.1778254028535656
YDL086W	0.24158055494657535
YDL088C	0.16261189788049754
YDL089W	0.023178587185374747
YDL090C	0.39255901153437
YDL091C	0.08696399251204034
YDL093W	0.14799599469193572
YDL094C	0.15813018283153935
YDL095W	0.0666353248824503
YDL096C	-0.28984447727307616
YDL099W	-0.1372663519975928
YDL100C	-0.19964895194127857
YDL101C	-0.08024105956462728
YDL104C	-0.4661185786619657
YDL106C	-0.09915375290056277
YDL107W	-0.18673852382515338
YDL109C	-0.13821602322259924
YDL110C	-0.15539125461920547
YDL112W	-0.18932498046462437
YDL113C	-0.40717058925936156
YDL114W	-0.07537832953086714
YDL115C	0.36782270403073025
YDL116W	-0.10548325689432349
YDL117W	0.13566158836652395
YDL118W	-0.29439239587394095
YDL119C	-0.24748002895456384
YDL121C	-0.28208992919675924
YDL122W	-0.1423351194026175
YDL123W	-0.026639455167821628
YDL124W	-0.0890840465577498
YDL125C	0.008614267706087808
YDL127W	-0.14496732442811172
YDL128W	-0.03079738389987658
YDL129W	-0.12578663115558836
YDL130W	0.05031232556081814
YDL130W-A	0.0002444181565229608
YDL131W	-0.12892417127112804
YDL133C-A	-0.4259986514223159
YDL133W	-0.019778747251527472
YDL134C	-0.04855240383695536
YDL135C	-0.1299078278527133
YDL136W	-0.32868934706384845
YDL137W	-0.23857973558410933
YDL138W	-0.12619007499411683
YDL142C	-0.22559864208972347
YDL144C	-0.050784874270919524
YDL146W	-0.3488483866740355
YDL149W	0.04498872995356168
YDL151C	-0.17241874056259432
YDL154W	-0.14670943188780666
YDL155W	-0.24816815650289709
YDL156W	-0.37593154051811517
YDL157C	-0.11466619593779181
YDL159W	-0.09977265570886108
YDL159W-A	0.050836601808145254
YDL160C	-1.319841569540946
YDL160C-A	3.603969017480929
YDL161W	-0.04891706990773355
YDL162C	0.03486654413791497
YDL167C	0.1599845927763545
YDL168W	-0.3737029872816221
YDL169C	-0.03656042833042297
YDL170W	-0.1621520719000606
YDL171C	0.10750192624459928
YDL172C	-0.2378811941909119
YDL173W	-0.16482597321582168
YDL174C	-0.11939294314069018
YDL175C	-0.10266539078509515
YDL176W	-0.2691274753239494
YDL177C	-0.08827848540069395
YDL178W	-0.0016487996447519606
YDL179W	0.029474780557554696
YDL180W	-0.08813378882434807
YDL181W	-0.17708691229956633
YDL182W	-0.3957400957266697
YDL183C	0.11528558189833103
YDL184C	-0.19645129732626992
YDL185W	0.15902019812386226
YDL186W	0.0002978068605140613
YDL187C	-0.027688778307150216
YDL188C	0.052579815238690195
YDL189W	0.1809777742945012
YDL190C	-0.01982819997487911
YDL191W	0.003237963364136349
YDL192W	-0.3000653278815702
YDL194W	0.07348826811056174
YDL197C	-0.1999113646048539
YDL198C	-0.573127411496622
YDL199C	-0.2725233147210616
YDL200C	-0.24483560997594422
YDL201W	-0.21806782307011796
YDL202W	-0.19856058849521419
YDL203C	-0.2907982882444087
YDL204W	0.06794551951072199
YDL206W	-0.02980010924086361
YDL210W	0.2302851353199792
YDL211C	-0.035813401734502925
YDL213C	-0.1348306451464311
YDL214C	-0.23838404786111067
YDL215C	-0.16375456694301796
YDL216C	-0.05088304543439988
YDL218W	-0.20778979547019016
YDL219W	-0.1945495759018346
YDL222C	-0.18782495729753973
YDL223C	-0.14595472905322884
YDL224C	-0.13322086540579747
YDL225W	-0.3301706671087836
YDL226C	-0.02940488936793283
YDL227C	-0.13551927178733605
YDL229W	-0.18897278995592726
YDL230W	-0.17346184783477836
YDL231C	-0.11529711978173827
YDL232W	0.1805045628484923
YDL233W	0.06353635264911
YDL234C	-0.17466597776932932
YDL236W	0.04037825669160243
YDL237W	-0.15956600802587487
YDL238C	-0.055563290574283566
YDL239C	-0.18485774204737637
YDL240W	0.062164946041229074
YDL241W	-0.08994265401926525
YDL242W	-0.10138945810919284
YDL243C	-0.23339353467790558
YDR001C	-0.10628883321970782
YDR003W	-0.16196273385240795
YDR003W-A	0.09248974906133918
YDR004W	-0.03287105847787137
YDR005C	-0.15442804712283614
YDR006C	-0.2999026940762798
YDR007W	2.9043482078214446
YDR008C	-0.830764200679719
YDR009W	0.18080638692364176
YDR010C	-0.1933957717126826
YDR011W	-0.13411218556709342
YDR014W	-0.22445371069054307
YDR015C	-0.05281286669166875
YDR017C	0.46330186902328896
YDR018C	0.0522151517996454
YDR019C	-0.1348906309306952
YDR020C	0.054178051792253386
YDR022C	0.055951832944587394
YDR024W	0.04962780109263901
YDR025W	0.0790667086259293
YDR026C	0.03421261446188376
YDR027C	-0.18394724705835522
YDR028C	-1.5175392760635271
YDR029W	-0.08167055133739926
YDR030C	-0.10214514685099767
YDR031W	-0.08478576337251426
YDR032C	-0.07362242459246032
YDR033W	-0.16942738073196772
YDR034C	-0.17309278428872799
YDR034W-B	0.03982412435949169
YDR035W	-0.13323157178610348
YDR036C	-0.21471431788020234
YDR042C	-0.41063816957490523
YDR043C	-0.23700976658201073
YDR046C	-0.09685011774127167
YDR048C	-0.012531250556092983
YDR049W	-0.0019231483295738753
YDR050C	0.36937043419293725
YDR051C	0.2267595272116962
YDR055W	0.057312181312058945
YDR056C	0.21424090663448397
YDR057W	0.19607453670525912
YDR058C	-0.2473158921431586
YDR059C	0.21955262700284403
YDR061W	-0.03366522427000935
YDR063W	0.14840445495821075
YDR065W	-1.2383408978416424
YDR066C	-0.019071439366082944
YDR067C	0.42369019507226063
YDR068W	0.3070815985097942
YDR069C	-0.2320513086551517
YDR070C	0.10594132282459783
YDR071C	0.24760228532318893
YDR072C	0.1764203687530104
YDR073W	0.07109327539992294
YDR074W	0.12533430841848203
YDR075W	0.18316828515284694
YDR076W	0.17696811396943465
YDR077W	0.13957089831177663
YDR078C	-0.23126377372423182
YDR079C-A	0.041691245537302975
YDR079W	-0.17928193433983075
YDR080W	-0.17950701182762643
YDR083W	0.4363374401604051
YDR084C	0.17458187007251497
YDR085C	0.21882114125936283
YDR089W	0.20290405175291037
YDR090C	0.13449139298436885
YDR092W	0.05166326757997578
YDR093W	0.18940466248167984
YDR094W	0.1242507107432084
YDR095C	0.023563237450247947
YDR096W	0.08610227269512497
YDR097C	0.051929455911532814
YDR098C	0.38966293054088436
YDR099W	0.2588556418387647
YDR100W	0.11091643973623833
YDR101C	-0.003491509577531722
YDR102C	0.11131199468641022
YDR103W	0.15402779245205528
YDR104C	0.19625660746124227
YDR105C	0.1283336114203145
YDR107C	0.1823727166759618
YDR108W	0.2558063772544415
YDR109C	0.14477153255581546
YDR110W	0.10505930670850333
YDR111C	0.3991970492481802
YDR112W	0.10818131615142461
YDR114C	-0.11247199897197316
YDR115W	0.05960702727606781
YDR116C	0.131634534876972
YDR117C	0.1319359014735665
YDR119W	0.24671226467143348
YDR120C	0.12417810478245425
YDR121W	0.17676709938476598
YDR122W	0.14169419077493628
YDR123C	-0.00046743616372376827
YDR124W	0.281677922816615
YDR125C	0.3496569128686204
YDR126W	0.21790446110979872
YDR127W	2.5070238105401867
YDR128W	0.13106075711886497
YDR129C	0.29179843898784136
YDR130C	0.24362040758952394
YDR131C	0.20118618128964494
YDR132C	0.24456643147840687
YDR133C	0.05340513086578765
YDR135C	0.06826701379027902
YDR136C	0.050240215200812496
YDR137W	0.3831232911709518
YDR138W	-1.2199481077499814
YDR139C	0.037207343496886924
YDR140W	0.08669138281488759
YDR142C	0.22950145422280555
YDR143C	0.22938097731168477
YDR144C	0.19771071772488694
YDR146C	0.0795936982826711
YDR147W	-0.09231838514006507
YDR148C	-0.005764750104605678
YDR149C	-0.08542382947986693
YDR150W	-0.15167107296293772
YDR151C	-0.06701836749896724
YDR152W	-0.12848200213632296
YDR153C	-0.12365833110992337
YDR154C	-0.14814451518710278
YDR155C	-0.09282644429125554
YDR156W	-0.24739454806203937
YDR157W	-1.0849363623010146
YDR158W	-1.4833005286259562
YDR159W	0.4210356321166793
YDR161W	-0.21375785116700857
YDR162C	-0.13818046753935412
YDR163W	-0.07294224958196723
YDR165W	-0.09938896261822877
YDR169C	-0.16528237998114262
YDR169C-A	0.016940546683047855
YDR171W	-0.13224198344898697
