orf	hap a | growth (colony size) | streptomycin [40 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | neomycin [5.5 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | amitrole [22 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | cycloheximide [45 ng/ml] | Alamgir M~Golshani A, 2010
YAL029C	2.317367214711682	0.41912726991448207	-0.20884388136421694	0.7203142806911396
YAL030W	-1.669645763083119	1.0481429762690868	-0.4378340737787343	1.5305972181005898
YAL031C	0.05785009623981653	-0.7380813167243644	-0.268569786153507	0.15362835915053558
YAL034C	-0.28480733634695443	-2.0428344230451168	-1.3086637654596656	-0.15363618167479764
YAL035W	0.25741297571823424	0.034513191215889666	-1.157857910534317	1.4381873320803582
YAL036C	0.28744520734504037	0.20189903615121374	-0.6600755746693494	-0.3811885985526524
YAL037W	0.8570527285731184	-0.06788994146665539	-0.027343744182335372	-0.5427754735393291
YAL039C	-0.634566799467051	-0.06970214670721159	0.09087696692234044	0.14856396668437047
YAL040C	1.588082263187871	-0.11560140986798183	0.19771546788883335	-0.40329685731082815
YAL042C-A	-1.190040685179396	-0.6238349088445364	0.05822653573444618	0.13759639654488853
YAL042W	0.9542626280249897	-0.6366240474506505	0.45342924674795837	0.5414498565434848
YAL044C	-2.4915673198571437	-0.6561857265411607	0.09271814362477054	-0.21415183108692515
YAL045C	3.324934464852266	-0.03275737787763821	0.32416978325631235	-0.02464576528176672
YAL047C	0.0789761212384184	-0.3787200396173489	-2.057478277484308	-0.20301962689839081
YAL049C	1.2061592158379522	-0.19859388842436684	-0.4099545443056057	0.42260645758163756
YAL051W	1.3861323941941026	-1.7436423501531684	-0.15259066877909103	1.0407098310867327
YAL053W	0.6463674489076637	-0.42697451241371226	0.2044524203847788	0.3585502133426651
YAL054C	-0.5095949575035285	-0.2631040934651349	0.4949651832471523	0.9686210578974624
YAL055W	-0.029343207335189306	-0.30078059286838976	-0.2774562640885269	0.7817704382124376
YAL056C-A	-0.546635572714871	0.05793342765343616	-1.8355644596039424	-1.0354130795633991
YAL056W	0.23866117070543988	-0.5695852197660881	1.1214145534431639	-0.5763185779150265
YAL058W	0.1583934195185157	0.2512692322059648	1.7428556409476863	-0.1255364710656881
YAL059W	0.5279805527051145	0.2717615873103903	1.641654345485788	1.1692579739927256
YAL060W	-0.2288197623306839	-0.8103498908321445	2.720464868282071	-0.7448727947407705
YAL061W	1.8307612324393239	-0.26149771987492976	0.870179058399969	1.2209877251950028
YAL062W	1.7980776859543854	-0.3962728319865595	0.7491587309685348	1.839908853351641
YAL064C-A	0.0022790294563269915	-1.1731196532838593	-0.4021407690190489	0.7489031999328501
YAL065C	2.0322739703744297	-1.109215529065046	-0.07080565801456849	0.8269256586400534
YAL066W	-0.6437151345136023	-0.8734872874368179	-0.10537643342312229	-0.42937835666071983
YAL067C	6.859287068560699	-1.990900811691345	0.2526863368877943	0.5193452081811215
YAL068C	-1.8570943057674836	-1.0687451464310183	-1.1205960676587834	0.32658437055094547
YAR002C-A	2.2169558749614784	0.3789625846994448	1.7553683640567048	-1.1532843794527166
YAR002W	-0.12244289697109628	-0.18591310543498202	0.7738901003521557	-0.6348279303741179
YAR003W	-0.2596171804441222	-1.3917757537202773	0.42996232872664897	-0.9232570362453556
YAR014C	-1.1585154094802423	-0.21065308875806296	0.2066119962689624	0.27784601279916044
YAR015W	-0.22543084899187577	0.6139868607016327	0.47201636972382266	-0.3140791027482665
YAR018C	0.7959553273822095	0.5813880451091455	0.1416335789194303	0.39512592985438105
YAR020C	1.2312899858708202	0.756596498962027	1.458543624475152	0.10694937117023143
YAR023C	0.7393983252787139	0.44083499393876197	-0.5383961123004996	-0.7885766360517392
YAR027W	0.6253894351285175	0.2722757262219225	0.13460629148865938	0.6383041398089706
YAR028W	-0.5986726092175073	0.20736146729985125	1.4216756739433252	-0.14521240616494613
YAR029W	-2.4580872816645285	0.011490169615351839	-0.7405910277970293	-0.9187368206880377
YAR030C	-0.83210812974116	-0.26039492005196746	0.009975169416283066	0.3160799239343189
YAR031W	-0.4399263189085207	-0.33926183553889694	1.1924816965964213	0.128420575587282
YAR035W	0.7953517277876068	-0.49605168973683356	0.5410263326567782	0.5952561268973522
YAR042W	0.657405114504978	0.09108535684896328	0.010180058681851595	-0.37670259149565855
YAR047C	-0.13548779153748475	0.9714372931108431	0.5569315065130401	0.19325245319331813
YAR050W	-0.04990992022196452	0.2281119452300835	-0.621792102022163	-0.21585508044144533
YBL001C	-0.20052203700692853	-0.01994610277872738	1.1499076261168215	0.3959671520787062
YBL002W	-0.271580477384137	0.38311952876295036	0.6126351968277228	-0.22302618399418345
YBL003C	-0.5873260340892139	0.4135031228816779	0.1588164966621802	0.10950210152949788
YBL005W	-0.7562631591341127	-0.2812606083651643	-0.04876784844621065	0.6981825543601823
YBL006C	-0.33368042939863907	-2.0297255158829004	-1.2164164034403846	-0.7468837852083632
YBL007C	-1.21967949661412	-0.4940995906660891	-1.3305023290063314	-2.298913516317546
YBL008W	-1.021288995424533	0.39510335811193953	0.6155074661200841	-1.5485685649902152
YBL009W	-0.16821791517533635	0.7507015257751631	0.35876011245424194	0.47800437092946957
YBL010C	-0.011856509452674123	1.0542095072751247	0.6622596038939641	0.13383616930611336
YBL011W	0.06622030172551252	0.14018428653530943	0.8330614475169507	-1.5231008329284574
YBL012C	-0.4665482967990541	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBL013W	0.5684111337197778	0.8289292814764702	0.1012681748045612	1.0483747013967852
YBL015W	-1.1295254088284534	0.19211420323296846	0.8502514775706548	-0.6485636812429803
YBL016W	-0.0049244407417570095	-0.49144437495411364	0.7664774918242129	-1.3409563641850972
YBL017C	-0.7020137638502574	0.32655846282015677	-0.25335928852643824	0.746179156292278
YBL019W	-2.452036573608183	-0.9340589890610388	-0.4597798488275636	1.106984242339675
YBL021C	1.2097798841017962	0.08448641803605952	1.4939207454737802	0.4315782911758348
YBL022C	-0.14045694675318085	0.015120019888017946	0.08057442990261571	0.05764598647378164
YBL024W	-0.4688248223262695	-0.07162651227419646	-1.5117143872000718	-0.6859818234442923
YBL025W	-0.4298438208388554	0.6926175697483794	0.4066528541700548	-0.7403146700274207
YBL027W	-0.3082724805202141	0.7310100148966454	-0.3054977151480827	-1.0674002838636765
YBL028C	-0.7938837942563955	0.30025304584099183	-0.41731230090832533	-0.28055802178702555
YBL029W	-1.0904887386861633	0.18286589727010652	0.04770684020618183	-0.9941399372332326
YBL031W	-1.230529621992373	0.9287537642992555	-0.4555806877563507	-2.0218354948809787
YBL032W	-3.4514115295514816	-0.5957806146027875	0.42789748909455005	-2.230947815146213
YBL036C	-1.9378235962326256	0.38909502973113824	1.699486693732714	-0.05539550641729099
YBL037W	-2.2958421290644244	-0.260059005062554	0.9880322798423441	-0.4120015216148965
YBL038W	-1.9438964620258985	-0.5074523922975916	-0.16050362129062193	0.10368304607861362
YBL039C	-0.16449490033582437	-0.999707871393918	-0.3711923178951213	0.5497634247211581
YBL042C	0.22962768864797126	-0.9616249126524015	0.8267649551024842	1.064195528957913
YBL043W	-3.4259173233687186	-0.2907411273952189	0.2971784010807296	0.2825555936168467
YBL044W	-0.002446133135262647	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBL045C	-0.31585463640719913	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBL046W	1.1542088733004616	-1.578488580612256	1.033956998512211	-1.6428468308434436
YBL047C	0.8872083672622822	-0.7564467133312807	0.5049963582489276	0.3987426438596072
YBL048W	0.09906032952994956	-0.8603644034691356	0.8273150852627525	0.03204268404926276
YBL049W	0.8881833524727815	-0.0492171180272487	0.8389955666751451	0.794850180162159
YBL051C	-0.5581798208322702	-0.8422298992863757	-1.6115455395220593	-1.627795090700905
YBL052C	-0.2618966842219807	-0.12200615126680557	1.5230555269098658	-0.2781388760728236
YBL053W	-0.8316419663369439	-0.3134281396746978	0.9015378452873735	0.4780946308247833
YBL054W	0.26993844545819334	-0.11548349531118131	0.6798115512865716	1.392228798584449
YBL055C	0.6498985643843164	-1.2295395257160162	-0.3830580942577182	-0.5112182072070636
YBL056W	1.926951629671085	0.3429021121581119	0.15376697877755172	1.1734207603646005
YBL057C	2.246478691371159	-0.6924434465531095	-0.16432900103984402	-0.23490438621748688
YBL058W	-0.9839429639686798	-1.7470309000767983	-2.934932124326961	-2.6675710327374573
YBL059W	1.9256393183877571	0.5697723921723106	0.29966509598849206	1.1841255839488236
YBL060W	1.4215149747260474	0.05622714112876868	-0.02478438617747272	-0.759585157676929
YBL061C	1.5100224705847867	-0.5981167692460018	-0.21532429084528415	-2.1191338568314086
YBL062W	-0.6544038745355835	0.13476043702965712	0.9884541148550136	0.5923311647298114
YBL063W	1.2618657370435435	0.5348007898142966	0.3184588204529325	-0.41350164107501264
YBL064C	-0.6795200220295801	-0.0013988033155200796	1.660442578678808	0.6848836613846389
YBL065W	0.5946169402704601	-0.4150815558831641	0.023580706195479865	0.431580096373741
YBL066C	0.9951035134496664	-0.5842342325375877	-0.28519591734240307	0.016583691259068098
YBL067C	0.3478510423152119	-1.3609979162113726	-0.2116929123794288	-0.11160744367432686
YBL068W	2.1097146451295608	0.44450367740546776	0.08245473444679163	-0.15828817667927375
YBL069W	2.6190366183777227	0.4866685708304239	-0.01602438985207346	0.3983700510117516
YBL070C	2.5062354200596952	1.5858423796736425	0.38639310207728167	1.7593338448049622
YBL071C	1.75111336045766	0.3492966028514644	-0.3954455920627544	0.6069635573987218
YBL072C	0.591687237352224	0.49369983157438124	-2.007063603513868	-0.8690704106926356
YBL075C	1.4062423038929688	1.0569881087793365	-0.23657194495591102	-0.018439494879986012
YBL078C	0.46837250076432685	0.610849390174284	-0.8395224829147925	0.8450011052756059
YBL079W	1.2521595286265477	0.009133293454022598	0.9468599830365584	-0.782878348340785
YBL080C	-0.9679076370423721	0.015120019888017946	-0.8510416708935771	-0.01394816248916856
YBL081W	-0.778527217369487	0.16560638198657016	-0.33837371398709787	-0.01315568060831292
YBL082C	0.06616904446444612	-1.7211310462852636	0.2629200405163173	0.4205756099370758
YBL083C	0.26111660953570465	-0.9956413756564491	-0.4200522528487444	-0.5700619424916608
YBL085W	-0.235479533839955	0.0011444092894358482	-0.2663560540402334	0.7366531269408537
YBL086C	2.53050836433593	0.30825526221146754	-0.03821666422500328	0.5855309842168656
YBL087C	0.596626654847214	0.13914550645571935	-0.18721335797871308	1.4554648812413362
YBL088C	1.8358112034938965	1.0186782038208306	-0.1639691707893405	1.1772586111133458
YBL089W	1.5171229784034985	0.5472527242318429	0.5318106621184426	0.4273595436688652
YBL090W	-0.8246083012112351	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBL091C	0.7638772390994177	0.6571918234053332	-1.5927365975489958	-0.3072747702801362
YBL091C-A	0.29528976278867725	1.2416082824488641	1.7110033893632155	-0.4220275907863595
YBL093C	-0.42792681271068833	-1.3487865589335806	-0.6359471104143176	-2.9886074283897783
YBL094C	-1.175424550666635	-2.4156434151408885	-1.8652103446735215	-2.365001811666351
YBL095W	1.2050847167488254	0.28813388202467755	-0.19690156154113594	0.3300918700828418
YBL096C	1.6850758699859019	0.8257669702824887	-0.3561954631471034	0.13867590489284226
YBL098W	1.3808612488417784	0.08768202830088151	-0.6604796795621183	0.031217889125884715
YBL099W	-0.002446133135262647	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBL100C	1.1002518168297224	0.41340360299573836	-1.0807688891951068	0.9053669232615126
YBL101C	-0.18353588676819574	0.6318381498408987	-0.756067294855656	-0.8426854575746987
YBL102W	0.6318729972068878	0.7040956871461622	0.45559647528960756	-0.4188282385370646
YBL103C	0.3490604434691783	0.15419888754734024	-0.606596548353296	-1.981668036268407
YBL104C	0.3252119558917262	-0.23557626413658925	-1.1004700310645505	-1.1173374735450203
YBL106C	0.4962287732070584	-0.1522421163604189	-1.3175358971948117	-1.2793918947894225
YBL107C	2.1700865399852614	0.24882384151733064	0.16644887762491076	0.724973496487241
YBR001C	0.36794838961850823	0.0737823966020547	-0.8198507426498922	0.3323703307068813
YBR003W	-0.002446133135262647	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBR005W	-0.45889421503939753	1.0541077234296945	0.11485672106314497	0.848127708049278
YBR006W	2.045077783388769	-0.09290964956234905	0.27825375741094505	0.4418823608248645
YBR007C	1.5583251726561818	0.801505877279427	-0.2897476950381945	-0.8763760466193391
YBR008C	1.0590992451591812	-0.022659018013830655	-1.2265414568941584	-2.3775659890940397
YBR009C	-0.08426172372779339	0.70547877773161	1.2196286783042494	-1.0171780534329318
YBR010W	-1.7019929016025703	0.791488485411289	1.496954298068252	-0.6874169557797826
YBR012C	-1.5310010075426188	0.610449989987489	1.5839372126237234	0.120453334627928
YBR013C	-0.7866138396511005	-0.5262785046608391	-1.0154895866451172	0.4444746250182784
YBR014C	0.5308238639618416	-0.22717055987468296	0.43051206375853107	-1.287100089849226
YBR015C	-1.6140026136769243	-1.9232651476860803	0.5570602170520197	0.9987317589741646
YBR016W	0.8591003990509241	-0.5533461056132218	-0.5134703701452855	0.07730368907418618
YBR018C	0.5053507518550621	0.528385388939538	-0.6537676235316787	1.8431852875515342
YBR019C	1.6460259656621827	-0.2163371049418399	-2.2481908633884515	-0.4959558606421259
YBR020W	1.483215113386373	0.2202498794814975	-0.6889675851722623	0.49821437382929956
YBR021W	0.6104537320824753	-0.7554634317030913	-1.8151018648080126	-1.3633155454522454
YBR022W	1.204420230962506	0.8105343905084128	-0.1823669766106573	-0.9934665984141913
YBR023C	-0.7029206971532068	0.7862010709088256	0.24574464034440516	-1.6051759609352527
YBR024W	-1.5988388617245035	0.26663334173766645	-0.28425563336085297	-0.6497388650799667
YBR025C	-1.8110543576131886	-0.16676576237512808	0.8333379158094313	-0.9100326979433414
YBR026C	-0.53440303519887	0.19837609507671358	-0.3511731584636476	-1.698080471181804
YBR027C	0.42559926810102844	-0.3910468588291595	0.030364574277264536	0.0867457767229687
YBR028C	-0.6863851360831846	-1.1820256925931814	-0.9653203785860747	-0.03238645390388298
YBR030W	0.9647547587188087	-1.6559876086305945	-1.7940271046951568	-0.36732738642930357
YBR031W	-1.9032092252236803	0.6953685320804769	-1.318438005695342	-0.5344706605715013
YBR032W	0.697479380299856	0.37311100406948383	-0.10586353554001915	1.0979237735282792
YBR033W	0.27097362268168773	0.11510609281944274	-0.9458169022247773	-0.4743097325479572
YBR034C	1.0048756912380479	0.38135024442106946	0.30289884696538194	-0.02876053338933472
YBR035C	-0.6263096555414793	1.0090358745749646	-1.0179089678862407	-3.190807645871878
YBR036C	-0.08032154291282398	-1.7497500097566185	-0.9230573045410243	2.5263443832030434
YBR037C	-0.002446133135262647	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBR040W	-1.6066210754403951	0.8660346970982286	0.017639636830284616	-0.5074892700653304
YBR041W	-0.6925073445478245	-0.2175322868895702	-1.5139437623448462	-3.6588774109904696
YBR042C	-1.5566359528629095	-0.9084773787973381	-0.659216484505446	-1.0074225834276196
YBR043C	-1.8667384411710783	-1.2568034884696773	-0.8178063686419069	-1.7594301220266317
YBR044C	-0.8352008526945923	-1.1218078446929487	-1.1770114044602784	-0.2735924851458647
YBR045C	-0.6100804736090328	0.13099836523396538	0.9280875347159984	0.24116240562591268
YBR046C	1.2767287528596065	0.1659669489793253	1.6362128399789053	1.5378667500691674
YBR047W	0.04752031379533409	1.2229819959545414	-0.6356042402899361	0.15964508377215708
YBR048W	-0.5734618742745177	-0.8901654996772684	0.06263774903966757	-0.7990937190537097
YBR050C	-1.077060500715583	0.7188776132060875	-1.5396809259701743	0.20881867473914564
YBR051W	1.8692812320772076	1.0633992332861684	-0.16717850485825336	0.06656366413079057
YBR052C	-0.8797748185502398	1.0598439993450455	-0.16291267853621497	0.3343214487772491
YBR053C	-0.5107289880162224	0.25275671647903325	0.43849756792069405	-0.9353265894467244
YBR054W	-1.3828317616600696	-1.1999541764622996	1.7512120592181653	-0.32123815660498023
YBR056W	-1.4036594521567611	-0.12396243237383106	1.2401813117147824	-1.7825980319557924
YBR057C	-0.10168981949051362	-0.31210328315836866	0.9298819039018914	-0.6137739071932078
YBR058C	0.3565806047177786	-0.7797058627622966	-1.0061249729681214	0.15782815207948928
YBR059C	0.8360640110059467	-0.5997935771314692	-0.44931628179315525	-2.8913253132205057
YBR061C	-2.4884801503334817	1.7327115633838996	0.8779340102144447	-0.5031820678609532
YBR062C	-0.0737092666638071	0.4960172456640345	0.3257985835168274	0.38078724288482196
YBR063C	0.09808444860497141	-0.7445177221121743	-0.6697501209737005	-1.8468973761794767
YBR064W	-0.7506260024527667	1.7941143268044508	0.9941149875368007	0.38328924718292207
YBR065C	-1.7499073338401374	0.8120840393358265	0.6705691741219175	-0.41494579940003434
YBR066C	2.2121463136730957	0.5317675557551593	2.274187639155907	0.0586027413641086
YBR067C	-0.8031048837115115	0.9115337425312771	1.470769038589808	0.5542378785115517
YBR068C	2.401543460813878	1.547129458481934	-1.0897693059463551	1.0599640719550842
YBR069C	-0.5609302241046529	-0.03726529854994569	1.082076483132807	0.015963966817843154
YBR071W	-1.3031687073179852	0.3533688685412462	0.486658226945447	0.89305186314489
YBR072W	-0.07148094177199818	-0.6117840725834027	-0.8612767422742067	-0.5951866869512257
YBR073W	0.5887209221046544	-0.4565273906188096	-1.950977216159759	-1.1489880084357766
YBR074W	0.8175326040050221	1.2651553477837054	0.6497923543210331	0.4798197982905488
YBR076W	-2.3372601009351226	0.21859724670049777	-2.518649617846542	-2.0789501514376805
YBR077C	-0.749083335798277	0.43643030353044826	-2.730843206502195	-2.9283318702991865
YBR081C	0.11579079807062366	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBR082C	-0.5673868699629263	-1.3977699480762038	-0.7792771565329016	0.013263300490157328
YBR083W	0.04765253244888007	0.2501578482032675	-0.5447250001768983	0.1025611155798624
YBR084C-A	-0.2511425794358872	1.296228296604724	-1.0560472663116829	0.48863337620162905
YBR084W	2.593379996767038	-0.22675240341238642	-0.7905024905702059	-0.6193068387759472
YBR085W	0.47479470640087895	-1.2289569753989518	0.12478749292879901	2.635757428302499
YBR089C-A	1.1154897563338741	-2.1046667570570623	-0.5006211090975644	2.555083133870975
YBR090C	-2.1201074940162314	-0.400851061178602	-2.9719429694936874	0.7105734327888684
YBR092C	0.21898807856516858	-0.050555935627102935	-0.19793852026787995	1.3383039267281391
YBR093C	-0.13555451106974667	-0.10116352704091891	-0.5918943985925134	0.621154759699338
YBR094W	0.43100765930441265	-0.6601157401096184	-1.000079376947491	-1.3028143376233683
YBR095C	0.22043510530615257	-0.4196142543343405	-0.3432156172334416	-2.734977122557845
YBR097W	-0.40671221834475	0.015120019888017946	-1.4419853716559343	-0.01394816248916856
YBR098W	0.27849623594867445	0.5787754463383213	-0.7380620980550814	-0.20126253751631598
YBR099C	1.0225233714053192	0.08872888945809762	0.6259143778227879	0.24791384579538905
YBR101C	2.5468118457844175	0.08824782951023322	-0.08216197204619982	-0.23685761035207867
YBR103W	-1.1221473862712554	-0.7491836168467126	0.5349681229222756	0.3456833643993574
YBR104W	0.41266562127294404	-0.6907775496946313	0.004889708357159318	0.5230813661144799
YBR105C	1.1438956615738425	-0.8692053539431038	-1.101822119876655	1.3269708942725316
YBR106W	0.39061926644171463	0.71051731390952	2.7272183013466087	1.169286857159226
YBR107C	1.1728689795434581	0.2790237090346221	-0.5220971068895137	0.2801420440161543
YBR108W	-0.8046003909986766	0.22303460730201577	-0.35265855751440855	-0.09601245930852603
YBR111C	1.4551216221602834	-1.230250293701822	1.0173508263725743	0.8389175883314521
YBR112C	-0.27097757196825556	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBR113W	-0.03809912986844727	1.5891607154091825	0.6810572391162797	-0.6472798244920359
YBR114W	-0.2472801018519795	0.7616876721980925	1.158296201759051	-0.7442229234945107
YBR115C	0.9655109656677878	0.28994394908127036	1.8232995049169574	-0.6305135073781155
YBR116C	-0.042801183026476064	-0.6784364864043594	0.8112746356573994	-1.3634238573266222
YBR119W	0.7753999340871636	-0.5281866137409263	-0.3803543624193811	1.6329880433446273
YBR120C	-0.002446133135262647	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBR121C	0.8123392738480695	-0.7746526265696391	0.38307725895667033	-0.8274834647930943
YBR122C	-0.24989914859600232	0.2930246319580641	-2.6779847546456486	-0.07563177494665738
YBR125C	-0.06860170116822821	0.0734810594013422	-0.31986585984443383	-0.9214608643286099
YBR126C	-0.7043442113891145	0.9270330607547765	-1.0729097450645992	-2.1260658167915127
YBR127C	0.30628900223483807	0.015120019888017946	-1.6135664489827934	-0.01394816248916856
YBR128C	-0.29204905355329586	1.0569592118519497	0.39576157585466715	-0.8161961640177791
YBR129C	-0.4546734964495743	0.12715416201897686	-0.17525004569367011	-1.1305352754378122
YBR130C	-0.21316699505839942	0.38503691378817245	-0.34303539816327727	-0.09577958877861621
YBR131W	-2.2413702383039613	1.6607270533044225	-0.43853829387818255	-0.6647599168580987
YBR132C	-0.002446133135262647	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBR133C	-0.7839344889297724	-0.5526217171859439	0.15496885801386034	-1.5087801979379614
YBR134W	-0.3619039671706632	-0.011649162904013981	0.15137081892774915	-0.15556593823660786
YBR137W	-0.7802907672145225	0.7335736031370163	-0.046223019008169226	0.28136416299870387
YBR138C	-0.16495444664932582	-1.1313528394026617	-0.6034214384815395	-1.080784021140815
YBR139W	-0.7961696240177626	0.4491980288530473	-0.5956386655760656	-0.9404289813288166
YBR141C	-0.0966891799108771	0.12587254084014127	0.39821439103617423	1.925989715512465
YBR144C	-0.6843839307939822	-0.43579659655859254	0.4784805080205698	0.6513069803278846
YBR145W	-1.3918544055723412	-0.6630707732346852	-1.4542888388241402	-0.33873395419282737
YBR146W	-0.06414628299201906	0.014936387618227258	0.1425167415204099	-1.9135940232226971
YBR147W	-0.188673727413168	0.9882993262843753	-0.7725142403870905	0.31876425322095303
YBR148W	-1.2231370888606132	0.8448909505381552	0.5075696369307865	-0.6224984286742451
YBR149W	-0.29242476099155384	-0.008282875248708448	-0.428503694430392	-3.130477931844097
YBR150C	-1.4073848406396428	-1.4095003240158352	1.0617011103952894	-1.1604113007866985
YBR151W	-1.4841869605426241	-0.2815223786812615	0.07795630921465477	0.5902064467941233
YBR156C	-0.8493242210831085	-0.0261154238344136	2.1126268150769647	-1.3492169498042215
YBR157C	0.8693774463054494	-0.9079567310022708	0.7816219523532756	0.5768570082772042
YBR158W	0.050911152920272325	-1.0239877678383043	-0.29353527417178904	1.2511579978026117
YBR159W	-0.22110488395075847	-1.0319222383654127	-0.3511307581483431	-0.6952605406825565
YBR161W	1.6410049037924233	0.3851490112268377	1.1579694609780298	1.647285210762342
YBR162C	0.4223628501522868	0.8118976400044361	0.044756568517756	-0.12441363796798374
YBR162W-A	-0.648324929080284	-0.5897361257579009	0.6957682336740183	0.6103472203542476
YBR163W	-0.002446133135262647	0.015120019888017946	-0.030692710544086302	-0.01394816248916856
YBR164C	1.0080761238575917	-1.186137923456748	-1.5196925764213391	-0.23704174053851892
YBR165W	-1.7702641920208906	1.1220799313020082	-0.0002174104655682517	-0.3964208584858187
YBR166C	-1.328764733844159	1.0608512412111766	-0.9497174475508798	-1.7255339209404665
YBR168W	-0.5559095429135466	0.9850016491791868	1.6618418397413441	0.0680193757224124
YBR169C	-0.08935397250577966	-0.33303003549004734	0.19991947376490446	-0.9755048792467341
YBR170C	-0.7119907915400087	0.40485256511209017	0.9608443060973064	1.0501564317302807
YBR171W	-1.7382156623159093	-3.118149070304555	0.5940568173338437	-1.675111313542125
YBR172C	-0.6840530314725412	0.015120019888017946	-2.2756577167222765	0.24990678428391894
YBR173C	-0.9471158255087841	-1.2233337716826023	0.0567310254495935	-0.7511968091759881
YBR174C	0.2358866727135696	-1.387261900635601	-0.6325640549420384	-0.8833620662394098
YBR175W	1.048490761154527	-0.5738464631855688	0.381257952779283	0.7931648473968587
YBR176W	0.3145152813323177	-0.08273047892228086	-0.5473579618195074	0.483483748307656
YBR177C	-0.4678632728329571	0.022384106854863202	-0.02367697301999328	-0.0633564291839731
YBR178W	0.16232317645623467	0.4943070600980222	0.5913619302924628	-1.1983320100851182
YBR179C	0.38070634205151743	0.25163469396298893	1.0205842328785635	-0.40005171320797733
YBR180W	-0.5975909780018405	0.27047226238051036	0.42546564611201076	0.11924024163490979
YBR181C	0.0020163163996073214	-1.795837700379156	0.93148896196966	-0.26758839690958697
YBR182C	-0.4045877403503616	0.004953552576202415	0.6828387210378796	-2.2908262296974247
YBR183W	-0.3281406704704642	-0.9261652698047603	0.5999862456088872	-0.3051274873706196
YBR184W	-1.1775814983108903	0.3131441412338862	0.20210532399819764	-0.7718911918040199
YBR185C	-0.5213808469945266	-0.6033578354666723	0.31649594420750626	0.42491530570376596
YBR186W	0.18836651159683945	0.05883602952153901	-0.3417371751440131	-0.42108347228137655
YBR187W	-0.4511209360754348	0.28615963073919554	-0.29975695561177307	-0.3604017446618715
YBR188C	-0.0556780266280111	-0.6484682869269756	-0.6278557793879264	-0.558735228228725
YBR189W	-0.21792702333608804	-3.8708473362518037	1.1532422057527105	-2.533840166642543
