orf	hap a | growth (colony size) | streptomycin [40 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | neomycin [5.5 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | amitrole [22 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | cycloheximide [45 ng/ml] | Alamgir M~Golshani A, 2010
YAL028W	28.999199	-8.427868	14.878861333333333	-0.8281233333333328
YAL029C	34.532036	6.4242585000000005	-2.9306490000000003	13.558299999999997
YAL030W	-24.817426666666666	16.426454	-6.697617666666666	28.520333333333337
YAL031C	0.8975513333333343	-11.976914	-3.913161	3.0943333333333336
YAL034C	-4.203143000000002	-32.72424275	-21.023070333333337	-2.5793666666666675
YAL035W	3.868183666666667	0.30837750000000064	-18.542261333333332	26.81396666666667
YAL036C	4.315234333333334	2.9700374999999988	-10.353568000000001	-6.781166666666667
YAL037W	12.794238666666667	-1.3199699999999996	0.05509166666666646	-9.764899999999999
YAL039C	-9.409555999999997	-1.3487864999999999	1.9998636666666665	3.0008183333333336
YAL040C	23.676122000000003	-2.0786465	3.7573943333333335	-7.189399999999999
YAL042C-A	-17.67817133333333	-10.1602425	1.4627526666666668	2.7983
YAL042W	14.241275666666667	-10.363607	7.963975333333334	10.255533333333332
YAL044C	-37.052301	-10.674664	2.0301516666666664	-3.6967999999999996
YAL045C	49.530375666666664	-0.7613150000000001	5.837612000000001	-0.19753333333333348
YAL047C	1.212026916666667	-6.2625865	-33.34133066666667	-3.491241666666667
YAL049C	17.990931666666665	-3.3983384999999995	-6.238989666666666	8.061066666666667
YAL051W	20.669957666666665	-27.966686499999998	-2.005264	19.474466666666668
YAL053W	9.658041666666666	-7.0298975	3.8682195555555556	6.878255555555556
YAL054C	-7.549263166666667	-4.4241375	8.647256	18.143333333333334
YAL055W	-0.4003816666666662	-5.023244500000001	-4.059346666666667	14.693100000000001
YAL056C-A	-8.1006385	0.68079075	-29.690770833333332	-18.861549999999998
YAL056W	3.58905	-9.2975995	18.952567000000002	-10.384279999999999
YAL058W	2.394208666666666	3.7550899999999996	29.175489999999996	-2.0604999999999998
YAL059W	7.895770333333334	4.080946	27.510693333333332	21.848133333333333
YAL060W	-3.3697289999999995	-13.1260815	45.25750333333334	-13.496666666666668
YAL061W	27.288567333333333	-4.398594	14.819655333333335	22.803333333333338
YAL062W	26.802049999999998	-6.5416995	12.828828666666665	34.231833333333334
YAL064C-A	0.0703373333333334	-18.8946085	-6.110450333333333	14.086199999999998
YAL065C	30.288224666666668	-17.878447	-0.6598719999999995	15.526900000000003
YAL066W	-9.545735333333333	-14.130051	-1.2285733333333333	-7.6709999999999985
YAL067C	102.14167366666668	-31.898428500000005	4.6616843333333335	9.847366666666666
YAL068C	-27.607728666666663	-17.2349135	-17.929290999999996	6.288
YAR002C-A	33.03734333333333	5.7855859999999995	29.381328666666665	-21.03806666666667
YAR002W	-1.7862353333333338	-3.1966970000000003	13.235668333333335	-11.464666666666668
YAR003W	-3.82817	-22.3715345	7.577936333333334	-16.790566666666667
YAR014C	-17.208895666666667	-3.5900960000000004	3.903745333333333	5.388036666666667
YAR015W	-3.319282666666666	9.522787999999998	8.26974	-5.541976666666667
YAR018C	11.884761333333335	9.004423	2.8348276666666656	7.553633333333333
YAR020C	18.365020666666666	11.790473	24.498458	2.232396666666667
YAR023C	11.042870999999998	6.769440499999999	-8.351898333333333	-14.303666666666667
YAR027W	9.345769333333333	4.0891215	2.7192263333333333	12.043966666666668
YAR028W	-8.875246	3.0568975000000003	23.891967333333337	-2.4238200000000005
YAR029W	-36.553927333333334	-0.057719500000000146	-11.678075333333332	-16.7071
YAR030C	-12.350096166666667	-4.381058	0.669000833333334	6.094033333333332
YAR031W	-6.5121970000000005	-5.635148	20.121646333333334	2.6288666666666667
YAR035W	11.875776333333334	-8.128317500000001	9.404978	11.249076666666667
YAR042W	9.822345	1.2079509999999998	0.6723713333333334	-6.698331666666667
YAR047C	-1.9804176666666669	15.2067305	9.666623666666666	3.826
YAR050W	-0.7065315000000001	3.3868579999999997	-9.723791499999999	-3.728250833333334
YBL001C	-2.9484976666666665	-0.5575985	19.421288	7.569166666666667
YBL002W	-4.006252000000001	5.851687000000001	10.582968833333332	-3.860666666666667
YBL003C	-8.706344333333334	6.334827	3.117492666666666	2.279533333333333
YBL005W	-11.221091	-4.7128505	-0.29734233333333293	13.149633333333332
YBL006C	-4.930652999999999	-32.5157935	-19.505568999999998	-13.533800000000001
YBL007C	-18.119365666666663	-8.0972765	-21.38232233333333	-42.19233333333333
YBL008W	-15.166185	6.042246000000001	10.630218666666666	-28.33706666666667
YBL009W	-2.4676283333333338	11.696734999999999	6.4066350000000005	9.084000000000001
YBL010C	-0.1400800000000002	16.52292	11.399307666666667	2.728866666666667
YBL011W	1.0221476666666665	1.98869	14.209057666666666	-27.866799999999998
YBL012C	-6.908483666666666	0.0	0.0	0.0
YBL013W	8.497607666666665	12.9406615	2.170802666666667	19.616
YBL015W	-16.777359333333333	2.8144455	14.491839666666666	-11.7183
YBL016W	-0.036891333333333144	-8.055055000000001	13.113728333333334	-24.503466666666668
YBL017C	-10.413551	4.95229	-3.662943	14.0359
YBL019W	-36.463858333333334	-15.093222500000001	-7.058633333333333	20.69823666666667
YBL021C	18.044827833333333	1.103019	25.080424000000004	8.226733333333334
YBL022C	-2.0543869999999997	0.0	1.8303833333333335	1.3220000000000003
YBL024W	-6.942371333333333	-1.3793865	-24.363323999999995	-12.409233333333333
YBL025W	-6.362112	10.773122	7.194487333333335	-13.4125
YBL027W	-4.5524379999999995	11.383613500000001	-4.520638333333334	-19.452199999999998
YBL028C	-11.781100333333333	4.5339985	-6.360027333333335	-4.923003333333333
YBL029W	-16.196271333333332	2.667385000000001	1.2897000000000005	-18.099433333333334
YBL031W	-18.280877333333333	14.528005	-6.989555666666667	-37.076033333333335
YBL032W	-51.340250000000005	-9.714141499999998	7.543969	-40.937333333333335
YBL036C	-28.80944033333333	5.9467055	28.462055666666668	-0.7653333333333331
YBL037W	-34.138795333333334	-4.375716499999999	16.758381999999997	-7.350133333333335
YBL038W	-28.89983916666667	-8.309604	-2.1354348333333335	2.172083333333333
YBL039C	-2.412208666666667	-16.137127999999997	-5.6013375	10.409045
YBL042C	3.454580333333334	-15.53155775	14.105478166666666	19.908134683333333
YBL043W	-50.960750999999995	-4.863603500000001	5.393594333333333	5.474999999999999
YBL044W	0.0	0.0	0.0	0.0
YBL045C	-4.6653036666666665	0.0	0.0	0.0
YBL046W	17.217614666666666	-25.3405195	17.513859666666665	-30.077933333333334
YBL047C	13.243126333333331	-12.2689485	8.812272333333333	7.620416666666666
YBL048W	1.5109943333333338	-13.9213795	14.114528	0.8492300000000004
YBL049W	13.257639666666668	-1.023047	14.306676000000001	14.93462
YBL051C	-8.272482666666667	-13.633016500000002	-26.005581333333335	-29.8
YBL052C	-3.8621020000000015	-2.1804905000000003	25.559701333333333	-4.878333333333333
YBL053W	-12.343156999999998	-5.2243575	15.335518333333335	9.085666666666667
YBL054W	4.054634	-2.0767715000000004	11.688043333333333	25.965333333333334
YBL055C	9.71060477777778	-19.791760333333333	-5.796533666666668	-9.18218888888889
YBL056W	28.72042833333333	5.2121759999999995	3.0344263333333323	21.925
YBL057C	33.476811	-11.2512105	-2.198363666666666	-4.080000000000001
YBL058W	-14.610263333333334	-28.020569000000005	-47.775753	-48.99966666666666
YBL059W	28.700893666666662	8.8197185	5.434501333333333	22.122666666666664
YBL060W	21.196651999999997	0.6536584999999999	0.09719399999999971	-13.768333333333336
YBL061C	22.514147666666663	-9.7512895	-3.037254000000001	-38.87266666666667
YBL062W	-9.704844666666666	1.9024434999999995	16.765321333333333	11.195066666666667
YBL063W	18.820162	8.263623	5.7436646666666675	-7.377833333333332
YBL064C	-10.078715999999998	-0.26267150000000006	27.819766333333334	12.904066666666667
YBL065W	8.887699333333332	-6.840783500000001	0.892816666666666	8.226766666666666
YBL066C	14.849220666666668	-9.5305385	-4.1866666666666665	0.5637766666666669
YBL067C	5.214417222222223	-21.8821255	-2.9775165555555554	-1.803297777777778
YBL068W	31.440983000000003	6.8277775	1.861315	-2.665266666666667
YBL069W	39.022595	7.4982560000000005	0.2412990000000003	7.613536666666666
YBL070C	37.34347066666667	24.976597499999997	6.861207333333333	32.744
YBL071C	26.102953333333332	5.313857	-6.0003123333333335	11.465256666666667
YBL072C	8.844088666666666	7.610062500000001	-32.51199166666667	-15.790000000000001
YBL075C	20.96930766666667	16.5671035	-3.3867853333333335	-0.08293333333333337
YBL078C	7.008463	9.472898	-13.305532333333332	15.860666666666665
YBL079W	18.675678333333334	-0.09519699999999998	16.081083333333336	-14.198446666666667
YBL080C	-14.371566333333334	0.0	-13.495027	0.0
YBL081W	-11.552507	2.3929355	-5.06146	0.014633333333333129
YBL082C	1.0213846666666668	-27.608726500000003	4.8300323333333335	8.023566666666667
YBL083C	3.9233148333333325	-16.072465249999997	-6.4051005	-10.268749999999999
YBL085W	-3.4688643333333338	-0.22223099999999996	-3.8767443333333333	13.86
YBL086C	37.704790333333335	4.6612445000000005	-0.12377166666666699	11.0695
YBL087C	8.917615333333332	1.9721719999999998	-2.5748193333333336	27.133
YBL088C	27.363739666666664	15.957924499999999	-2.192444333333333	21.995866666666668
YBL089W	22.619843666666664	8.4616255	9.253377	8.148833333333334
YBL090W	-12.238456	0.0	0.0	0.0
YBL091C	11.407256666666667	10.209805	-25.696167666666668	-5.416333333333334
YBL091C-A	4.432005999999999	19.502812499999997	28.651509333333337	-7.535266666666666
YBL093C	-6.333576000000001	-21.687948499999994	-9.956646333333332	-54.92766666666666
YBL094C	-17.460600000000003	-38.652407	-30.178455999999997	-43.41266666666667
YBL095W	17.974937	4.341287500000001	-2.734193666666666	6.352766666666665
YBL096C	25.119939333333335	12.8903765	-5.354634000000001	2.818233333333333
YBL098W	20.591493	1.1538335000000002	-10.360215666666665	0.8339999999999996
YBL099W	0.0	0.0	0.0	0.0
YBL100C	16.414426333333335	6.333244500000002	-17.27412	16.975333333333335
YBL101C	-2.695647000000001	9.8066475	-11.932665333333333	-15.302796666666666
YBL102W	9.442281666666666	10.955639499999998	7.999627	-7.47619
YBL103C	5.23242	2.211541	-9.473819333333333	-36.33433333333333
YBL104C	4.877418666666666	-3.986408000000001	-17.598210666666667	-20.3743
YBL106C	7.4231229999999995	-2.661283	-21.16902	-23.366666666666664
YBL107C	32.33966066666667	3.716205	3.2430480000000004	13.644333333333334
YBR001C	5.513580222222221	0.9328106666666666	-12.981925333333335	6.394838888888889
YBR003W	0.0	0.0	0.0	0.0
YBR005W	-6.794547333333334	16.5213015	2.394339	15.9184
YBR006W	30.478818333333333	-1.7178170000000001	5.082277333333334	8.417
YBR007C	23.233166999999998	12.5045925	-4.261545000000001	-15.9249
YBR008C	15.801841666666666	-0.6007375000000001	-19.672129666666667	-43.644666666666666
YBR009C	-1.217882	10.9776325	20.568223666666665	-18.52483666666667
YBR010W	-25.29893633333334	12.345302499999997	25.130326999999998	-12.435733333333333
YBR012C	-22.753603000000002	9.466546999999998	26.561226333333334	2.4817500000000003
YBR013C	-11.672882000000001	-8.6089645	-16.200252666666668	8.464866666666666
YBR014C	7.938095000000001	-3.852746	7.586979666666668	-23.509
YBR015C	-23.98913966666667	-30.8229305	9.668740999999999	18.699333333333332
YBR016W	12.824719666666667	-9.03937575	-7.9418611666666665	1.6849833333333326
YBR018C	7.55891	8.1616095	-10.249799999999999	34.29233333333334
YBR019C	24.53865433333333	-3.6804794999999992	-36.478619333333334	-8.900366666666665
YBR020W	22.115101499999998	3.2618405833333335	-10.828851666666665	9.457181666666667
YBR021W	9.123440999999998	-12.253312999999999	-29.354154000000005	-24.91633333333333
YBR022W	17.96504566666667	12.648158	-2.4950946666666667	-18.087
YBR023C	-10.427051333333333	12.2612255	4.547491	-29.38233333333333
YBR024W	-23.763416666666668	3.9994	-4.171198666666666	-11.74
YBR025C	-26.922392000000002	-2.8922285	14.213605666666666	-16.546376666666667
YBR026C	-7.918548666666666	2.9140180000000004	-5.272015333333332	-31.09783333333333
YBR027C	6.371753666666667	-6.458599500000001	1.0044136666666663	1.8593333333333344
YBR028C	-10.180908	-19.036226499999998	-15.374951666666666	-0.3404666666666669
YBR030W	14.397458333333333	-26.57285825	-29.007466833333336	-6.525216666666665
YBR031W	-28.294181333333338	10.816866	-21.18386	-9.61155
YBR032W	10.418878333333334	5.692538	-1.2365863333333331	20.530933333333333
YBR033W	4.0700433333333335	1.5899130000000001	-15.054112666666667	-8.500666666666667
YBR034C	14.994686333333334	5.8235529999999995	5.487697666666667	-0.27351333333333255
YBR035C	-9.286642666666665	15.804598500000003	-16.240052333333335	-58.66133333333334
YBR036C	-1.1592296666666673	-28.0638065	-14.679709333333333	46.907000000000004
YBR037C	0.0	0.0	0.0	0.0
YBR040W	-23.87926033333333	13.530687499999999	0.7950840000000001	-9.113333333333333
YBR041W	-10.272041333333332	-3.699484499999999	-24.399997999999997	-67.30433333333333
YBR042C	-23.135197	-14.686440499999998	-10.339435666666668	-18.3447
YBR043C	-27.751288333333335	-20.225294	-12.948294666666667	-32.230666666666664
YBR044C	-12.396133500000003	-18.07868175	-18.857343	-4.794383333333333
YBR045C	-9.04506	1.8426215	15.77227	4.7106666666666674
YBR046C	19.041408333333333	2.398669	27.421178666666666	28.654566666666664
YBR047W	0.7437853333333333	19.2066295	-9.951006000000001	3.205433333333332
YBR048W	-8.499966666666666	-14.395257	1.5353186666666676	-14.497866666666667
YBR050C	-15.996382666666667	11.190692	-24.82338333333333	4.113433333333333
YBR051W	27.86196433333333	16.669049	-2.2452390000000007	1.486666666666667
YBR052C	-13.059648000000001	16.612516	-2.175064666666667	6.430866666666666
YBR053C	-7.566144	3.778743	7.718343999999999	-17.013433333333335
YBR054W	-20.548000666666667	-19.321313500000002	29.312956	-5.67417
YBR056W	-20.858035333333333	-2.2115979999999995	20.906321666666667	-32.65846666666667
YBR057C	-1.4773113333333336	-5.2032905	15.801788	-11.075899999999999
YBR058C	5.344362833333332	-12.638800249999997	-16.0462015	3.1718833333333336
YBR059C	12.481806999999998	-9.777953	-6.8865039999999995	-53.13133333333334
YBR061C	-37.00634633333333	27.312015	14.947226999999998	-9.0338
YBR062C	-1.0608013333333337	7.6469125	5.864406333333334	7.288866666666666
YBR063C	1.496467666666666	-12.079261500000001	-10.512717666666667	-33.84576666666667
YBR064W	-11.137178	28.288401500000003	16.858444666666667	7.335066666666667
YBR065C	-26.012176	12.672799500000002	11.536003000000001	-7.404499999999999
YBR066C	32.96574966666667	8.2153905	37.916087000000005	1.3396666666666686
YBR067C	-11.918362666666667	14.254183500000002	24.699570333333337	10.491666666666665
YBR068C	35.785058	24.361010000000004	-17.42218	19.830000000000002
YBR069C	-8.313424333333334	-0.8329970000000002	18.305442	0.5523333333333333
YBR071W	-19.362160666666668	5.378611500000001	8.510603666666666	16.747933333333332
YBR072W	-1.0276311666666669	-9.968618	-13.6633975	-10.732683333333334
YBR073W	8.799932999999998	-7.499828	-31.589351000000004	-20.95873333333333
YBR074W	12.205954111111112	19.877242499999998	11.194217055555555	9.117522222222222
YBR076W	-34.755330666666666	3.2355615000000006	-40.92776033333334	-38.13066666666667
YBR077C	-11.114214333333335	6.699400000000001	-44.418419	-53.814666666666675
YBR081C	1.760039	0.0	0.0	0.0
YBR082C	-8.409536	-22.466850250000004	-12.314475666666668	0.5024650000000008
YBR083W	0.7457535000000002	3.7374175000000007	-8.456010749999999	2.1513666666666666
YBR084C-A	-3.702019666666667	20.371344166666667	-16.867440666666667	9.280266666666666
YBR084W	38.640678333333334	-3.8460967499999996	-12.499136333333333	-11.178066666666666
YBR085W	7.104062	-19.782497	2.5577036666666673	48.92733333333334
YBR089C-A	16.641253666666667	-33.70746	-7.730486333333334	47.437666666666665
YBR090C	-31.522863	-6.614499500000001	-48.384594333333325	13.378433333333334
YBR092C	3.2962023333333335	-1.0443359999999995	-2.7512520000000005	24.9696
YBR093C	-1.981410833333334	-1.8490647500000004	-9.231963833333333	11.7273
YBR094W	6.452261333333333	-10.737156500000003	-15.946749333333335	-23.799166666666668
YBR095C	3.317742333333333	-6.9128595	-5.1411109999999995	-50.24433333333334
YBR097W	-6.017782	0.0	-23.21625733333333	0.0
YBR098W	4.182022666666664	8.962879166666667	-11.636473555555554	-3.4587966666666667
YBR099C	15.257384333333334	1.17048	10.801415999999998	4.835333333333334
YBR101C	37.947478999999994	1.1628305	-0.8466873333333331	-4.116066666666667
YBR103W	-16.667532333333337	-12.1534555	9.305318333333334	6.640666666666668
YBR104W	6.179227333333333	-11.224720499999998	0.585343222222221	9.916355555555556
YBR105C	17.06409533333333	-14.0619625	-17.620452999999998	24.760333333333335
YBR106W	5.851052	11.057752	45.36859966666666	21.84866666666667
YBR107C	17.495383333333333	4.1964235	-8.083774	5.430433333333333
YBR108W	-11.940624333333332	3.3061215	-5.296450666666666	-1.5153333333333343
YBR111C	21.696910333333335	-19.8030625	17.240682333333332	15.748333333333335
YBR112C	-3.9972773333333333	0.0	0.0	0.0
YBR113W	-0.5307196666666663	25.0293635	11.708535333333336	-11.694593333333332
YBR114W	-3.644524	11.8714295	19.559283	-13.484666666666667
YBR115C	14.408714999999999	4.37007	30.498819666666662	-11.385
YBR116C	-0.6007129999999982	-11.028481	13.850657	-24.918333333333333
YBR119W	11.578779999999997	-8.639306	-5.752056333333333	30.411
YBR120C	0.0	0.0	0.0	0.0
YBR121C	12.128647777777777	-12.558447000000001	6.806660555555555	-15.022088888888888
YBR122C	-3.6835103333333343	4.4190570000000005	-43.548879	-1.1389999999999993
YBR125C	-0.9847716666666665	0.9280189999999999	-4.756999333333334	-16.7574
YBR126C	-10.448241333333334	14.5006435	-17.144834333333332	-39.00066666666667
YBR127C	4.595737333333333	0.0	-26.038826	0.0
YBR128C	-4.310941	16.566644	7.015322	-14.813666666666668
YBR129C	-6.731718999999999	1.7814935000000007	-2.378018666666667	-20.618
YBR130C	-3.1367266666666667	5.8821759999999985	-5.138146333333333	-1.511033333333333
YBR131W	-33.32794333333334	26.1673645	-6.709202333333335	-12.017366666666668
YBR132C	0.0	0.0	0.0	0.0
YBR133C	-11.632998	-9.027857000000001	3.054197666666667	-27.602366666666665
YBR134W	-5.35078	-0.42566599999999993	2.995008666666667	-2.615
YBR137W	-11.578758666666666	11.424377999999999	-0.25547899999999996	5.453
YBR138C	-2.4190493333333314	-18.23046	-9.421587666666667	-19.699333333333332
YBR139W	-11.8151265	6.902424	-9.293558333333333	-17.10765
YBR141C	-1.4028733333333328	1.761114	7.055671666666666	35.821333333333335
YBR144C	-10.151118666666667	-7.1701805	8.376077333333333	12.284066666666666
YBR145W	-20.682309	-10.7841455	-23.418653666666668	-5.997233333333334
YBR146W	-0.9184496666666652	-0.0029199999999995896	2.849355999999998	-35.077333333333335
YBR147W	-2.7721273333333323	15.4748595	-12.203223333333332	6.1436
YBR148W	-18.17083433333333	13.1944735	8.854603666666668	-11.237
YBR149W	-4.316533666666667	-0.3721374999999998	-6.5441296666666675	-57.547333333333334
YBR150C	-20.913490333333332	-22.653379	17.97026	-21.169666666666668
YBR151W	-22.056743333333333	-4.717013	1.7873143333333346	11.155833333333334
YBR156C	-12.606369666666666	-0.655699	35.258355	-24.656000000000002
YBR157C	12.977700666666665	-14.678161500000002	13.36286	10.909333333333336
YBR158W	0.7942603333333338	-16.523211	-4.323852	23.360433333333333
YBR159W	-3.2548876666666664	-16.649379749999998	-5.271317833333334	-12.580566666666664
YBR161W	24.463912333333337	5.883958500000001	19.553907999999996	30.675
YBR162C	6.323577333333333	12.6698355	1.2411670000000001	-2.0397666666666665
YBR162W-A	-9.614355333333334	-9.618026	11.950536333333332	11.527736666666668
YBR163W	0.0	0.0	0.0	0.0
YBR164C	15.042327	-19.1016165	-24.494568	-4.119466666666667
YBR165W	-26.315202	17.602151	0.5013293333333332	-7.062433333333334
YBR166C	-19.743175333333337	16.6285325	-15.118277999999998	-31.604766666666666
YBR168W	-8.238688	15.422422	27.842784666666663	1.5135466666666666
YBR169C	-1.2936836666666665	-5.536054	3.7936510000000006	-17.755333333333336
YBR170C	-10.562066	6.1972715	16.311130333333335	19.6489
YBR171W	-25.838137333333332	-49.82319150000001	10.277348	-30.673703333333336
YBR172C	-10.146193	0.0	-36.93045866666667	4.872133333333333
YBR173C	-14.062065750000002	-19.6930805	1.4381510000000002	-13.613440833333334
YBR174C	3.5477496666666677	-22.299758166666667	-9.90099388888889	-16.053898222222223
YBR175W	15.643926999999998	-9.365359	6.7767323333333325	14.9035
YBR176W	4.718191222222223	-1.5559545000000001	-8.49932388888889	9.18517777777778
YBR177C	-6.928058000000001	0.11550875000000131	0.11541133333333331	-0.9123333333333342
YBR178W	2.452705833333333	7.619718250000001	10.233016166666667	-21.869880000000006
YBR179C	5.703491222222222	3.760901333333333	17.293873	-7.129477777777777
YBR180W	-8.859145166666666	4.0604439999999995	7.503964333333333	2.4593500000000006
YBR181C	0.06642666666666663	-28.79666275	15.828224666666665	-4.683516666666665
YBR182C	-5.986157666666666	-0.16166049999999968	11.737841333333336	-42.043
YBR183W	-4.8481898333333335	-14.967701749999998	10.374889166666666	-5.376683333333335
YBR184W	-17.492707666666664	4.73898425	3.8296090000000014	-13.995566666666667
YBR185C	-7.724704333333332	-9.8346295	5.711374666666667	8.1037
YBR186W	2.840379000000001	0.6951433333333331	-5.116790111111111	-7.517833333333333
YBR187W	-6.678836666666666	4.30989425	-4.426200833333334	-6.397333333333333
YBR188C	-0.792393777777778	-10.551946333333332	-9.82354111111111	-10.0596
YBR189W	-3.207583000000001	-61.79210600000001	19.476143	-46.530300000000004
YBR191W	4.208397	0.0	0.0	0.0
YBR194W	-4.349583666666667	16.1768805	10.8870395	-15.992383333333335
YBR195C	8.354883666666668	14.997434	19.443565666666668	1.5283000000000004
YBR197C	5.623887000000001	8.907725249999999	-2.971807666666667	-5.5765
YBR199W	-2.2126716666666666	7.931266000000001	-4.3791005	-3.1260816666666673
YBR200W	-13.537463833333334	-3.938089249999999	-2.1233756666666666	-27.660248166666666
YBR201W	3.061424666666667	5.98114675	3.337343499999998	-8.4874
YBR203W	-7.052814166666667	8.875570750000001	1.1307781666666668	27.757666666666665
YBR204C	-6.445470666666666	4.52517325	20.556274666666667	7.296878333333332
YBR205W	-16.101193499999997	1.7161962500000012	-15.216207166666669	2.886248333333333
YBR206W	24.334780444444444	-6.2618395	3.2938608888888887	10.688322222222224
YBR207W	-4.029885	2.3706342499999997	3.8650421666666666	16.9046
YBR208C	-1.028502444444444	0.9321061666666665	-7.335886444444444	-1.1293222222222215
YBR209W	-20.696978833333333	6.452929999999999	-6.1856841666666655	3.884683333333333
YBR210W	5.195719833333334	11.58852975	11.634853833333333	-1.872766666666666
YBR212W	-2.9771996666666674	16.15153625	14.178892333333332	-2.291166666666666
YBR213W	-5.053352666666666	12.041222	-1.2194150000000004	-23.3734035
YBR214W	-9.612923499999999	13.934291	-20.6760615	-8.877016666666668
YBR215W	-14.355575666666667	11.837994	-4.815172333333332	-21.212483333333335
YBR216C	2.312383166666667	6.06472575	21.657202833333333	0.9956499999999995
YBR217W	-11.5098085	6.0760475000000005	-8.13246	-0.6309833333333333
YBR218C	-20.786289500000002	-2.5616822500000005	9.254673166666667	7.054983333333333
YBR219C	2.781094111111111	4.915375666666667	-4.245833444444445	13.5098
YBR220C	-5.187014166666667	8.94271025	-6.039238833333333	12.109583333333333
YBR221C	-17.00664111111111	1.2268998333333334	-13.212124222222224	-4.845188888888888
YBR222C	-5.963031333333333	24.216668249999998	-4.413183666666666	4.787833333333334
YBR223C	2.7546061666666652	10.439098	-0.996793999999999	4.98095
YBR224W	-19.505515333333335	13.4603805	-8.669119166666668	-8.915166666666666
YBR225W	4.633309166666667	11.93822425	6.214010499999998	-5.714266666666666
YBR226C	-26.55500483333333	21.109119	-15.372838166666668	-0.48226666666666534
YBR227C	-4.574998333333333	22.750379999999996	-0.7384776666666667	17.61685
YBR228W	-29.979819666666668	-20.732674000000003	6.603890666666666	-19.480566666666668
YBR229C	-21.62455183333333	7.0909087500000005	2.3351105	8.655310166666668
YBR230C	-13.336758166666668	14.63483225	-6.570299000000001	12.603050000000001
YBR231C	-11.286763	-12.133714750000001	-25.269312666666664	-19.398833333333332
YBR232C	-2.0111785	16.04429825	-0.9381055000000001	8.876100000000001
YBR233W	18.1895485	-9.535687000000001	-4.635290333333333	11.042266666666668
YBR235W	7.3053756666666665	-19.60650216666667	5.64602	8.513795666666667
YBR238C	3.682030777777778	-7.240129666666667	-8.833078111111112	-2.854414444444444
YBR239C	30.163858833333336	-15.22155025	8.889831833333334	26.697833333333335
YBR240C	19.139665	1.218551	9.171694166666667	-2.21705
YBR241C	14.963853833333332	5.202447500000001	5.496497666666666	27.119833333333332
YBR242W	10.413346333333335	-11.05293625	3.072661333333333	4.763966666666667
YBR244W	3.7385471666666663	0.8385532499999995	5.351823833333334	8.481583333333335
YBR245C	-0.999874166666667	-0.5793079999999996	-4.058133833333334	-8.111933333333335
YBR246W	-6.175036666666666	-29.41548675	13.706733	-0.30874999999999986
YBR248C	3.077559111111112	6.5248833333333325	2.658467666666667	14.720373333333335
YBR249C	7.7521505	-18.07621025	9.587809166666668	5.689938333333334
YBR250W	16.965548	1.31251425	-15.178809666666666	21.55013333333333
YBR251W	6.939979999999999	0.0	0.0	0.0
YBR255W	0.028582333333333192	-6.269169833333334	2.062253444444444	2.3129888888888885
YBR258C	-1.6414560000000005	1.0726989999999998	-4.065146	2.3707499999999997
YBR259W	14.940762833333332	0.8837857499999996	12.997901833333332	9.604666666666667
YBR260C	12.676582666666667	-1.73032275	-6.653143166666666	7.5152833333333335
