orf	hom | growth (pooled culture, barseq) | standard | YPG [5%] | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | YPE [2%] | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | SC | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | OAK | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | ETH | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | YPD | Qian W~Zhang J, 2012
YAL026C	-0.8532851909835104	-1.0899097326250302	-0.3354468127876552	-1.7460818331271382	-1.1414266050018127	-1.130107793173305
YAL027W	0.07432153508246116	0.062140839071592124	0.4094720967187623	-1.126826627171702	0.0356370257543067	0.10014444011542029
YAL028W	0.10102732080110215	-0.06526871559858995	0.476392523038851	-0.321037108098822	0.033175845844652975	0.08438234485775062
YAL029C	-0.005774852965079693	0.01625153095405299	-0.21116882894468492	-0.5964090896155081	-0.033856680249471714	0.028840224987608014
YAL030W	0.07940298989212084	0.013071379678517113	0.4307317239051791	-0.08010803312911764	0.034267326704531385	0.05082303548851351
YAL031C	-0.09867725302500643	-0.09327279070400468	0.4278668204744324	-0.1186301087039867	-0.11705543314024469	-0.20509203146479513
YAL034C	0.08228375683333446	0.10385921647956722	0.4052237509685244	0.0297422107513073	0.021629515357145978	0.11202598518638271
YAL035W	-2.3198453103189687	-2.6682717645373906	-4.952751943807319	-3.278075946945529	-4.067860267629201	-4.98714169592761
YAL036C	0.1849094679154463	0.08096036125778024	0.3052854715371008	-0.2789536807121633	-0.05554504029106823	0.3216568200050138
YAL037W	-0.0519100013226887	-0.030230086937710992	0.3946667199719558	-0.2689956610861445	-0.025110914892602462	-0.0162087473113526
YAL039C	-2.736090123309804	-3.1517906494335977	0.004070629328459569	-0.18554393141337103	-0.4512147493470981	-0.33839965625799445
YAL040C	-0.12576713126614997	-0.0008598236560988338	0.04254617693473325	-0.8404649754854909	0.2307754501885099	0.2617983039977642
YAL042C-A	0.09145110406799213	0.25653866411204007	0.2047223309571497	-0.10523077632070021	0.01703111909877051	0.027604287414074585
YAL042W	0.06958669117822534	0.196384722172246	0.29649273132520115	-0.3313555939701912	0.018865665597723066	-0.0439886361885604
YAL044C	-2.620105003832648	-1.0976880675610714	-0.9757859997160693	-1.0680371224440357	-1.2555088964792775	-0.22428891611958449
YAL045C	-0.06496451625443068	-0.1219751209193335	0.31729812191699514	-0.09185234721176232	-0.13882533461049693	-0.05108515858573727
YAL046C	-0.4344903981393623	-0.30754364414502067	0.09753824722835018	-0.9398884395672432	-0.4033661767287541	-0.42090797042348743
YAL047C	-3.4318381385777417	-3.39416159320031	-4.807210088681388	-3.358017860928945	-3.6494643496350605	-5.734850986627746
YAL048C	-0.20966969709823605	0.06994210191717316	-0.44273632211934444	0.24141599478439948	-0.30222518378635893	0.041702344432697075
YAL049C	-0.07902744417516294	-0.0707907861711943	0.33846493052753684	-0.1630057601018917	-0.1329419537924527	-0.13861308228435118
YAL051W	0.06040200462971254	0.029459623401694498	0.37164642054085567	-1.2056069912372633	-0.027844195178122685	0.09314828516742693
YAL053W	-0.202315450841781	-0.33591684616621015	0.3292299057868545	0.8016306220201458	-0.017204010765211067	0.0917261944031931
YAL054C	-2.145839316583592	-0.35394800047883734	-0.0035479153845503026	-0.23342901369123606	-0.006378270833133231	0.045375611859822605
YAL055W	-0.02025707917332111	-0.048013303107296804	0.6814939922896288	-1.163544544297539	-0.8120598781480824	-0.15845218908979333
YAL056C-A	0.12364246026603053	0.08567570500904884	0.02943547484092483	-0.0798396852318346	-0.06783889514732104	-0.48622569795467874
YAL056W	0.7094845172066678	0.9554185892555128	0.8669850778205875	-1.1883557835350453	-0.27244188726471774	0.004160306344092562
YAL058W	0.030080889726026468	-0.0668135446920408	0.07184308754809718	-1.167833454308777	-0.15491097608642568	-0.5173365050226415
YAL059W	-0.6361839826596938	-0.6829975250601042	-0.0697656980383811	-1.1185007417283201	-0.3631664881192984	-0.823550334964344
YAL060W	0.20642491501786153	0.20722581581587277	0.24903495561779834	0.00996207676637475	-0.06871003838202862	0.19497593314907122
YAL061W	-0.04816592936622315	-0.17819496571221316	0.060067376344906	-0.36551432830724556	0.046105670931050516	0.056309479982716994
YAL062W	0.057175943072428244	0.0766564313106137	0.2743104278986856	0.013285339401506486	-0.07108618229880087	0.12267022966869558
YAL064C-A	0.20196073933585948	0.23673202999620654	-0.055272685991396155	0.18672413553953268	-0.04091989101943978	0.26494600821714337
YAL065C	-0.03444896257268777	-0.01684147485426666	0.36970808061575433	0.10321677414745134	0.017767198811490085	0.07141569436309494
YAL066W	-0.11033044024756734	-0.13683392544923664	0.15775252574501455	-0.36481727486341853	-0.10468828568200704	-0.20554297611378827
YAL067C	0.19037981803506523	0.1365171331159645	0.40734311734266454	-0.15315692753511476	0.038614500176632205	0.2161761283597413
YAL068C	-0.021448224125527073	0.14709289712349535	0.3186145002327759	-0.06842437397103862	-0.05181616424185085	0.08594412821092165
YAR002C-A	0.117885893797561	0.3062989781256039	-0.15697621843021253	-0.103655892528258	-0.07147886719049733	-0.018649543643243695
YAR002W	0.10616810981643594	0.15813622270750277	-0.2909596673561357	-1.7462532840595155	-0.31796567424717065	-2.9311916867095014
YAR003W	-0.45506447764832414	-0.6908056268488156	0.7851460984961206	-1.232463004581883	-0.6678762005995863	-0.9465165064877386
YAR014C	-0.8572434302196353	-0.3608469188555659	0.025586512669324973	-0.11341009004147012	-0.36822498005576476	-0.18360977401264064
YAR015W	-0.8266536234251293	-2.769706612059314	-4.1484708589025745	-1.5988952968915031	-2.549321502317433	-2.083501086320079
YAR018C	-0.6238336361523139	-0.2445979062291851	0.14893255812522674	-0.9011983750801015	-0.07040786414154558	-0.25956813753798275
YAR020C	0.06184011601096879	0.07816424937213061	0.295687722293151	-0.3607860136222394	-0.03943043338805713	0.07910221321366499
YAR023C	-0.14401393725135392	-0.17363126921083913	0.13887612161958993	-0.16237669104162136	-0.15823769421834244	-0.14075934111405428
YAR027W	-0.17290132628498883	-0.1805369939009277	0.2531985388647104	-0.24398452508914226	-0.07780291984373788	-0.09375127991307668
YAR028W	-0.006422343335088188	-0.02972691819155896	0.3155321815756399	-0.47954520721709193	-0.035202064330581165	-0.0030060069461072206
YAR029W	-0.13406695164101412	-0.11967178509055926	-0.13686410368219235	-0.06618455628049778	-0.17328557132438513	-0.14059481900435872
YAR030C	0.019059684458109592	0.04120820128525269	-0.10725145020853133	0.05509434914087167	-0.11227551783100866	-0.006167438435658131
YAR031W	0.05871785812071852	0.06074267942621881	0.24051953638310805	0.01875330556962529	-0.12158163876714137	0.0012456555388712482
YAR035W	0.09767954602757206	0.010931393590406216	0.3319993554125376	-0.13658253982892335	0.01000430462229218	-0.012412114660473868
YAR042W	0.017253519752939952	-0.1075095696231201	0.26651966627332724	-0.7227776408543135	-0.03707943985287803	-0.06789191611196416
YAR047C	0.10544498864950982	0.08057110881140062	0.373520481388373	-0.18358254860614595	-0.015550081378011562	0.21501554852477453
YAR050W	-0.016084905862272847	0.013921985096700246	-0.03308278722667532	-0.072283152971777	-0.036734876225984384	0.06560830211697936
YBL001C	0.022580176761974026	0.1536533018742454	-0.10928852890325508	-0.9061172250711169	0.0463191089460869	-0.11016179264460868
YBL002W	0.256994662591077	0.30037549257921803	0.2403070456602881	-0.11604698954924991	-0.25691425272139257	0.059469411239207556
YBL003C	0.01907921238263281	0.042274397079164375	0.06477703836944113	0.4415000845027758	0.002705324578352553	-0.273968556877799
YBL005W	0.011773721546337624	0.008958198103703598	-0.07216335871656639	0.10138660176314028	-0.32561195149241345	-0.053576566706883606
YBL006C	-0.9699727306323284	-0.562194228487192	-0.819358450677201	-3.219188511941359	-4.097745091086512	-1.500675179592457
YBL007C	-3.5325718486488085	-3.785477169066647	-2.1095466775315956	-2.107699211780064	-3.3069095022471324	-2.491820203451122
YBL008W	-0.6450864248321391	-0.4751411907582382	-0.26878487279491364	0.10121337045218903	-0.2757747796981871	-0.874239749073106
YBL009W	-0.017981194070068422	0.1467381280547407	-0.13232171197990938	0.11409537591685621	-0.009767785180089578	-0.15108974266941724
YBL010C	-0.15775412898722496	-0.0614690595997181	0.0031055549008044032	-0.3068848812751609	-0.025126919796610744	-0.05693013897964975
YBL011W	0.01674262028787225	0.10794235646004689	-0.16938282821373557	0.02077564391185499	-0.216610968231834	-0.030432724823333764
YBL012C	0.13557515628617647	0.14369467270595324	-0.08313365542832857	-0.06835457862582017	-0.0965171429230718	-0.17417580396796578
YBL013W	-0.7725118710064007	-0.22508434449635786	-0.06524016851620784	0.15833810884651608	-0.12635031212410772	-0.16469822625959846
YBL015W	-0.48717749078562395	-0.15007437274326055	-0.08709376684739384	-0.1581454204453089	-0.0009605191355212091	-0.13737715593906413
YBL017C	0.007226870434864157	-0.19485378337161863	-0.5531651339759794	-3.2514602876165077	-0.12916853754486357	-0.14882937659273876
YBL019W	0.05113350246199995	0.05135925350278359	-0.015577005310399917	-1.0512350726712616	0.08046018372895462	-0.12069262936549119
YBL022C	-0.10271819365739596	0.19947607299710884	0.006841238886288279	-1.9520677659302188	-0.7590299541508376	-0.5943281413567318
YBL024W	0.3917852075608797	0.5667424537605251	0.045426403036860366	-1.071968851649481	-0.4704811020341787	-0.16544766371681313
YBL027W	-0.939105903751067	-0.7785490350629655	-1.4039078951750277	-0.37783299003468296	-0.5959996047244721	-1.213325202399261
YBL028C	0.13024969729222263	0.2378026632050922	-0.03234224724923423	-0.2020453643739986	-0.02438115794627754	-0.10957317030418112
YBL029W	-0.047238792031522994	-0.4166453701736726	-0.12550674348507287	-0.07423171281057567	-0.14960410217885575	-0.13036082297968438
YBL031W	-0.10943011438877748	0.030623137855089074	-0.19058711336993306	-1.7408788316171473	-0.31121779763895857	-0.9199493659439557
YBL032W	-0.08327587132874135	0.657233984731317	0.08068496829984671	0.059682711130065805	0.20240305349211105	-0.12589848311252094
YBL036C	0.006349872919573926	-0.07220718553460209	-0.11007782460987055	-0.3168845623494706	-0.03772927343625605	-0.11515780960735898
YBL037W	-0.02007771662682306	0.0396912678369793	-0.11315578854590523	-0.9388922514837476	0.1614767036012149	0.0428704859326876
YBL038W	-3.2143185020814142	-3.2539134611936285	-4.589551044831611	0.1333000059288001	-1.5608573608271326	-1.4321354973416733
YBL039C	-0.22427131863681687	-0.28794431220608163	-0.833719578996042	-0.9912182673635872	-0.19338595463722727	-0.9196026284730556
YBL042C	-0.12012975958610043	-0.1328198744271297	-0.13538950850426756	-1.0383230681300153	-0.24287011170898748	-0.5390237412505204
YBL043W	0.06538724111166522	0.05556446002178442	-0.07363358123903618	-0.16778339160266625	0.07958486176849093	-0.13783400569860663
YBL044W	-0.08663435147109166	0.014637708381571002	-0.07134626001770882	-1.011783977779749	-0.04999782679428093	-0.20960411668022585
YBL045C	-2.8547478249732055	-3.2393106584270632	-0.4080647855308076	-0.08348846254480055	-0.6499288704000172	-0.5330238370287822
YBL046W	0.034873653325191205	0.14511726871610456	0.1245106007819891	-1.2930911113630499	-0.27865665340099843	-0.263880132650422
YBL047C	0.13252354324716709	0.6305490045742911	-0.38287179464501153	-0.9665567180966775	0.0844755057330974	-0.5881741958074566
YBL048W	0.18316020463556545	0.2739858550909903	-0.02667629785690052	-0.9236311141865201	0.00025692764431554536	0.07300075257917508
YBL049W	0.03214188825365197	0.20455458492721776	-0.06935972057564507	-0.0458349894665087	-0.12295319144988208	-0.03141518042453536
YBL051C	0.0916601684112618	0.20810202930884192	-3.064771146647225	-0.06884561433152461	-0.39675751668531917	-0.39233658228042384
YBL052C	-0.02984303439778431	-0.10445377349180825	0.02059582057216376	0.2826494145219774	-0.13167059748814847	-0.1226309452952403
YBL053W	0.0547465167268451	0.1205186321669659	0.04733213276750977	-0.04347049674446968	0.05017436571004205	0.009799730266482535
YBL054W	0.2894411364418035	0.5039719044766502	0.21510207428642625	-0.8367543026784974	0.18055532832124707	0.43923349406804757
YBL055C	0.03636450047111705	0.10263316357266014	0.038290592499242646	-0.023903734366825358	0.014432728509144592	0.08037389136694624
YBL056W	-0.1229026469228458	-0.0045209569217131125	-0.07718494867368769	-0.12922567170902102	-0.028546508322378886	-0.11706906495784275
YBL057C	0.07215119655223035	0.07721199332127361	-0.051156281400260045	-0.16999857293845985	-0.028616194181916684	-0.05617878983010117
YBL058W	-2.3652233805554292	-2.6734362300242247	-1.1095997625135465	-3.707023313819048	-4.020737303949561	-5.233603323888
YBL059W	-0.5471505130212143	0.020118604490964958	0.10265744787479036	0.5444727865113818	0.18408182305847096	0.19639200437945406
YBL060W	0.017782430752838398	0.18331609549042857	-0.2388258841455591	0.04342393279005527	0.006978662930288225	-0.08632155035550544
YBL061C	-0.43241121257663134	-0.024821765002000225	-0.20437735289142456	-1.209600556543208	-0.1694308994201689	-0.93328715284264
YBL062W	-0.33538218058259617	-0.0896633918156628	-0.07040939982626114	-1.2382734673673303	-0.09842579828243121	-0.8649369823268027
YBL063W	0.12555006413536016	0.22306189365269122	-0.058738769541647314	-0.360104985329766	0.013089979519748727	-0.026128247201094208
YBL064C	0.16516289432299497	0.20496923280996213	-0.06955305411669402	-0.1958830370321325	0.03927387608637286	0.021750283910105587
YBL065W	0.09262873689581883	-0.2101981222232937	0.13337256075769843	0.043153453665543885	0.07429293265438176	-0.0791388847880916
YBL066C	-0.026948002526977256	-0.2181312565017883	0.0048969847115071345	-0.013742516492272226	-0.01417584772070438	-0.035333973802798284
YBL067C	-1.0449997466484258	-0.825635772472828	-0.8135292104870969	-1.2153203637959957	-0.5712838805716767	-0.5016764637663735
YBL068W	-0.04307458904943177	0.052433905659117284	-0.027044051348375366	-0.10222405694482208	-0.22176179431749726	-0.04223548285504673
YBL069W	0.12814657595105292	0.21483210813514	0.0031598264114723208	-0.21550641967050804	0.02454774728334665	0.014077526119823021
YBL070C	0.11600782466117814	0.24601162517836744	0.01956395050606091	0.15875059399532102	0.03935397782966473	0.10932735810651249
YBL071C	-0.32157899239066423	-0.17108651698862853	-0.3383288565675738	-1.1130905250197483	-0.5332625923306296	-0.35981812836888366
YBL072C	-0.4197410393284706	-0.37957351862122446	-0.8974636107441796	-0.20266756618311746	-0.5774081116953819	-0.6801596521349841
YBL075C	0.07896682922144982	0.18113571484703597	-0.013084107467803327	0.025347811253746903	0.02324441045901913	-0.034270146397434385
YBL078C	-0.3735831904666732	-0.24970474674188342	-0.3227585749911663	-1.1834243877396025	-0.07290396851790677	-0.26452814949106573
YBL079W	-1.088716908085607	-0.6364172624606487	0.14866592762316524	-1.952199093759852	-0.775363013117112	-0.3923243433995149
YBL080C	-3.536689276777651	-3.7192924457579553	-0.5074871417913202	-0.3408362080864555	-1.166483540742909	-0.8151707780876883
YBL081W	0.17954891461691863	0.11388822153433739	0.10516330278694565	-0.3376432803140058	0.08431906791015427	0.2436116402094821
YBL082C	0.014668680946895794	0.11618929160731163	-0.5611625035502804	-0.24555566023917966	-0.17755010523445686	-0.04304659691640085
YBL083C	-0.29864882078090405	0.13953969220469647	-0.5242313237654322	-1.1154184535114795	-0.2685639775298908	-0.4139874010758465
YBL085W	-0.02072964693668226	0.04445629613822676	-0.11111902404500987	-0.12543108145785964	-0.07118411114210273	-0.16883907418189278
YBL086C	0.005317229000375934	0.060704626285844956	0.15804179208212496	0.3012480076127207	-0.10568740182243667	-0.13456987767054265
YBL087C	-0.29432484324115393	-0.1901808352666322	-0.794185330970682	-0.04915931764838139	-0.25214624175424877	-0.6873233543513599
YBL088C	0.07595533891813026	0.2266303033482804	-0.032260755106436605	-0.10460690540661374	-0.04406491024686413	-0.15198746410711894
YBL089W	-0.7676256061578695	-0.6848898215667892	-1.1935303739795284	-0.32980583031061006	-0.21828915922223194	-0.6350185950192488
YBL090W	-3.3500740994284337	-3.364538645274645	-1.6299067963477163	-0.14665196766889713	-2.1316133910076807	-1.4316456221761091
YBL091C	-0.1491340894455463	-0.19259398934342484	-0.15544631758510563	-0.24750621716112683	-0.1079822360901174	-0.18172384347911744
YBL091C-A	-0.07371461708959233	-0.14846100475688204	-0.06067523936050617	0.22427478876726628	-0.08011102948041343	-0.2326420652072363
YBL093C	-3.3621698523947887	-3.4733103747773906	-4.929286681074254	-3.3760818446019205	-3.78186145471802	-5.983514759888091
YBL094C	0.08251380310947751	0.47604601687680226	0.07645854967104788	-0.41799663217416366	0.091717001909181	0.029733387239817874
YBL095W	-0.371908633409933	-0.026009482011966265	-0.07565376859808941	-0.4043412700340456	-0.02112424120409992	-0.05465288759768878
YBL096C	-0.343993566710749	-0.025192512588447517	-0.08835427881629097	0.04065798834228713	-0.03884871023171864	-0.11221432116012568
YBL098W	-0.11569259979248019	-0.16095008346964323	-0.22766725089303227	-0.1145136169747935	-0.11056825395727667	-0.13123030663616148
YBL099W	-3.4619211438623143	-3.507718871736123	-0.3874030693903068	-0.19671315660599897	-1.7233768915283534	-0.9004869581562757
YBL100C	-3.547829429161803	-3.6958036654411868	-0.5945849293825373	-0.3861871847195728	-2.007790300903361	-1.1593520768875305
YBL102W	-0.018071971754528963	0.12662202766138594	-0.1767396143755443	-0.3509606319247884	-0.12653333581074583	0.0393778239961838
YBL104C	-0.10541505898183978	-0.16673351602780512	0.48726370925308443	0.4060978700708591	-0.2497474350362814	-0.2939176706161345
YBL106C	-0.011600017433317273	-0.022729119336595827	0.12960947982721666	0.07683296336603514	0.08230293111111577	0.15235466294140979
YBL107C	0.035561145496761364	0.11372417196396228	0.018410993266083246	0.19970995914827475	-0.021236255484822723	0.12959528896971528
YBR001C	0.011143639972938718	0.0857066563405748	-0.05408575156727362	-0.21324002287437854	0.0040569161142785075	-0.019502369485510106
YBR005W	-0.08689974550525276	0.020120017128232595	-0.053789990141031745	0.10466681945021769	0.01736811893768791	0.12896067881211706
YBR006W	0.2112196985543675	0.21998988379021606	0.29160243149954196	-1.1100262477641432	-0.15076745864180383	0.3344800918715956
YBR007C	-0.06902404001502511	-0.026614590844489805	-0.15215592648463863	-0.2697549383640542	-0.0035487622905401818	-0.05143277735479165
YBR008C	0.05779294069788327	0.071277512016367	-0.00021594615189819317	-0.09355460168067946	0.04954816819498172	0.02454778933156601
YBR009C	-0.2011555633520957	-0.15816465890132209	-0.1946119783274235	-1.3260820803353122	-0.4962169810361361	-1.6196634510626724
YBR010W	-0.20276625529399295	-0.22995054792312622	0.13213020139260792	-0.10628467294622385	-0.24775724609934677	-0.4436904870549405
YBR012C	0.03031406513432174	0.05276226421937508	0.03598346963523402	-0.05836829762629666	0.05838467654990608	0.08564148481670962
YBR013C	0.024762163343694032	0.1689998104828508	0.002630856301057134	-0.0034113471144609467	0.02077200212124574	0.0286691313169129
YBR014C	0.04879468500169145	-0.026992830899064037	0.010045938788255184	-0.2997598542297825	0.024601435587240445	-0.05436316232669748
YBR015C	-0.08879792672460064	0.1276388448324977	-0.4948012200083832	-0.9692677850061057	-0.07858978232112412	-0.28046384569016436
YBR016W	0.18408279345633488	0.23773810254754527	0.052597027485728795	0.16315998902445789	0.02048838149732506	0.16972410883116906
YBR018C	0.02683600592867072	0.05065535576096458	0.08465000524720799	0.015024274640881338	0.10984989786991804	0.1574546617557759
YBR019C	-0.0005767340551943316	0.08007995857556831	-0.0034634727664151948	0.09151324653798552	0.05984958053936479	-0.004123767523059554
YBR020W	-0.49204070306178743	0.04603898191395807	0.15866611479683262	-1.501543168311561	-0.974546000898702	-0.8960873716207259
YBR022W	0.1086158107371233	0.12221468909731352	0.0036397977352440984	0.04073840085408979	0.005265811691010032	0.005668482729315865
YBR023C	-0.42195377377594095	-0.1266046551741164	-0.13351511886460377	-1.2790514239062392	-0.13075678042799196	-0.9003310123525777
YBR024W	-0.01712493326610488	0.1426091473482454	0.005096542468362836	0.03197991640036685	0.011753515656754839	0.050315872491640566
YBR025C	-0.4087180179731319	-0.38169609947934074	-0.6463353150283138	-1.2151052442898926	-0.4777294737327768	-0.5417550667077835
YBR026C	-2.9337984061024414	-3.178602086346886	-1.345451096843591	-1.0766680144141743	-2.269365611959171	-0.9073601030498168
YBR027C	-0.10874156488372894	0.08426007173993168	0.09166853950115597	-1.154525850286273	-0.03828929330658483	-0.38608849207518536
YBR028C	0.02827665273924401	-0.03259163140155096	0.050039957706510776	-0.13230841890376255	-0.06396643035838609	-0.19754430546632382
YBR030W	-0.0239334828352849	0.010013558529542246	-0.03193355522083967	0.16756198711764156	0.005501132389128054	0.018808526033859654
YBR031W	-0.18954221242529212	-0.11182791479001976	-0.5997499118470478	-0.9980385602098856	-0.06066927695862596	-0.7451535788536507
YBR032W	0.07190768731209335	0.16491005337023176	0.045534201827430475	0.053518601565476186	0.05053569768345527	0.13757012164962973
YBR033W	-0.00568843126955401	0.18526355268844147	-0.026359087273506564	0.016332263735127594	-0.016258419900309747	0.05919410480923424
YBR034C	0.20145700034284678	-0.1957357274515974	-0.17614566206888355	-1.1791468313521936	-0.05955653061656928	0.10348525878428609
YBR035C	-0.7065395394755165	-1.1749426490318475	-3.67727686224621	-1.0107158796482036	-2.6728147303121186	-0.6240066119567479
YBR036C	-0.05227408812212989	-0.2913566031213181	-4.857479359318882	-4.220667900862118	-1.0919511147974659	-2.8014121323173553
YBR037C	-2.875107456193267	-3.0899215262174216	-0.4241028212395677	-0.158314239121484	-0.6151134832739595	-0.5593804453454724
YBR040W	-0.007717779119437024	0.056624672298921215	-0.015007365202381098	-0.03773933449356138	0.03212575898089644	-0.0027139356248909296
YBR041W	-0.40484568856712566	-0.04510361837087865	-0.33988077739993	-0.22473577305119416	-0.6572003388531755	-0.24365626845519622
YBR042C	-0.06187973260873274	-0.15069715508774179	-0.26813716488711836	-1.142748306497755	-0.06418434361002526	-0.1256980319196703
YBR043C	0.032298072503133275	0.1136160225470981	0.05489703858823316	0.07106527239924815	0.010895428085055323	0.06379351411598617
YBR044C	-3.1439735917560325	-2.3853390463692423	-0.4002236127192396	-0.0004463326976987843	0.021507572677390657	-0.10571237189076862
YBR045C	-0.035331482732699135	-0.005824611434140859	0.007901450827464192	0.0661758064325287	-0.050272003545999436	-0.045389586301101285
YBR046C	-0.08778195637075403	-0.051996319099039234	-0.05582859466672936	-0.18364841417097708	0.0033293047995238325	-0.03993317688565679
YBR047W	-0.11143169798699207	-0.049796282787867845	-0.057861350839211484	-0.06882487299136668	-0.034820779372355656	-0.05456739441803342
YBR048W	0.08647568232756048	0.07610807992314665	-0.9223874095532034	-1.0795656026295581	-0.7326644427958813	-1.1466011169301604
YBR050C	0.010486252326718843	0.12577923661345966	-0.01763310504350049	0.11699813988252368	0.026592409554629624	0.02363239413618114
YBR051W	0.04593638130845971	0.21080546629549848	-0.006223814439753663	-0.04857371842079843	0.010612236172425892	0.025909472286476817
YBR052C	0.028252394170617874	0.03025768581844414	-0.01785905136813476	0.01939678030030313	0.011112255127714922	0.0441979598072519
YBR053C	0.011219829195208883	0.09469312078560271	0.014032711562891039	0.1046067382712252	0.05512890511643608	0.074476052282844
YBR054W	0.11459814736133278	0.0495912987443178	0.003122936839411165	-0.37197958018562743	0.08227116578505714	0.02750186681827488
YBR056W	0.015938297829239396	-0.05033830205680008	-0.5750733026681353	-2.2303169612284517	-0.021536500125757477	-0.11898964787984413
YBR057C	0.08507010414337897	0.20549315689733574	-0.01151172988425549	-0.13072341788123423	-0.00019628239279991354	-0.07961484361958741
YBR058C	0.09871982332374307	0.1830082628354759	0.18306949980155135	-1.1690210346737522	-0.02647399501136259	-0.25868581573452953
YBR059C	-0.0296898217904762	0.3161648239893736	-0.23918802244027243	-1.1426046080847239	-0.0665075605934088	-0.06644879614317362
YBR062C	0.039953819011391514	0.024182732073738247	-0.0623462751434171	0.10767370800316145	0.0073323993219700685	-0.017321966681032388
YBR063C	-0.025120401852948636	0.012581978212671397	-0.092763081268055	-0.05388361476803787	-0.036138133894223844	-0.04167199238670104
YBR064W	0.0018537188091733141	0.024609561683171	-0.035824696972003585	0.06013689857019116	0.01595879000932716	-0.004537057302591036
YBR065C	-0.31364829946385503	-0.2925044381657882	-0.0518169807990213	-0.1328809021634477	0.004828478690887844	0.10736387729286662
YBR066C	0.04228585047069597	0.01611498600552506	-0.14634817633657013	0.039411179605380035	0.035983694895819304	0.016285415134334243
YBR067C	0.09631319571704716	0.02811704566988377	-0.0032437484160687236	-0.15863962972537168	0.035869054924809074	0.06262138965666213
YBR068C	-0.05927542631904025	-0.009448179481256315	-2.5004786651436186	-0.2249291069073176	0.028927742759127326	-0.1075096039934579
YBR069C	-0.10796838351762779	-0.07705129937566706	-0.7895681226793343	-0.19963855727324092	-0.0006659335027565227	-0.24456986336040498
YBR071W	0.2029422560955982	0.34403485311011966	0.020351749254045332	0.013284298247135846	0.08960974478251163	0.03653782712193886
YBR072W	0.09056398702807984	0.10935576150865654	-0.0039989252626246525	-0.2538679559341594	0.021132527708934343	0.039248171336612556
