orf	hom | growth (pooled culture, barseq) | standard | YPG [5%] | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | YPE [2%] | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | SC | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | OAK | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | ETH | Qian W~Zhang J, 2012	hom | growth (pooled culture, barseq) | standard | YPD | Qian W~Zhang J, 2012
YAL036C	1.02887155843337	1.02050916592604	1.0367765817392	0.968476576149419	0.998521009080601	1.0245089688594402
YAL037W	0.993750900274301	1.00259933905893	1.04685346375304	0.970291813120424	1.00295034759537	0.99592801206781
YAL039C	0.595683237995724	0.499798872500811	1.00281748540854	0.985504141543691	0.94093581290678	0.9686730167736685
YAL040C	0.982797784714592	1.00733010810386	1.0071552358924	0.866119270159959	1.04019167841788	1.0194453760429152
YAL042W	1.01176902952064	1.03910096363685	1.03578528426635	0.958924286249444	1.00935063540267	0.993578036573171
YAL043C-A	1.01501155249994	1.04879016538934	1.02543904819262	1.00014434249302	1.00908363816327	0.999634274479644
YAL044C	0.612883993262175	0.830660220806016	0.892348009827684	0.824635381772073	0.823880008067537	0.9783259511027325
YAL045C	0.991814897470878	0.987821651755799	1.03813089332772	1.0025830823273	0.986400515709402	0.992977722662477
YAL046C	0.937013692906235	0.957931493231444	1.01335506654759	0.847995470994608	0.947899624838298	0.9616934166302005
YAL047C	0.492502835270874	0.460759353271174	0.460391540595466	0.407197190695808	0.475467199995229	0.5121726887689155
YAL048C	0.970354916977673	1.01873441710211	0.95244426942035	1.06333421943857	0.962619538408882	1.00082686702968
YAL049C	0.989729345612289	0.996066088112739	1.04051724881853	0.989612601193293	0.987256774429284	0.9855735002518851
YAL051W	1.01040692767316	1.01221376543526	1.04425814487629	0.799557914433357	1.00255254994284	1.0051788174841851
YAL053W	0.971445561972451	0.953361324263588	1.03947608798965	1.16545515726029	1.00410110696583	1.0050585190027235
YAL054C	0.683218257298976	0.950456984392725	1.00195856726257	0.976775220033707	1.00567666947023	1.0011375985980155
YAL055W	0.998445072852763	0.999734935435179	1.07919049900494	0.807225433844187	0.888418935686265	0.9838952568638575
YAL056W	1.10666677115048	1.1613611520465	1.10010284713439	0.802702619022383	0.966954156231898	0.9976510850847995
YAL058C-A	1.01978557560009	1.02126868251739	1.00567712946145	1.00477285790167	0.996731779257275	0.9561680144321469
YAL058W	1.00591026396996	0.996706716039475	1.01045818272734	0.806443612928975	0.984059434755333	0.953536267611585
YAL059W	0.907102252526758	0.897455848849193	0.994493144763945	0.815436421451066	0.95375022927356	0.927632816389613
YAL060W	1.03206232929885	1.0408471757743	1.03043487336007	1.02114272706869	0.996604994333087	1.013792692020952
YAL061W	0.994306151376455	0.978766128524469	1.00913058376781	0.952697526333311	1.01331510631109	1.0020625239014964
YAL062W	1.00992849823694	1.01981591716724	1.03328444143479	1.0217485211348	0.996259173790213	1.0076761581480995
YAL064C-A	1.03140028580811	1.04559984289679	0.996127093438639	1.05336449768236	1.00064953211535	1.019711648806374
YAL065C	0.996340396716523	1.00475588872931	1.04403961556427	1.03814202821123	1.00919076613816	1.003340399193495
YAL066W	0.985087067559938	0.9854282931454	1.02014365129871	0.952824591475731	0.991368772349599	0.979911720571873
YAL067C	1.02968281899898	1.02945788572548	1.04828260647483	0.991407934569594	1.01222485217338	1.0155860735368698
YAL068C	0.998268424392149	1.03116136030838	1.03827930240911	1.00685374303891	0.99906370429807	1.00456939847671
YAR002C-A	1.01893186875006	1.05680522984226	0.984660991602708	1.00043142641055	0.996202023000033	0.9957215385432865
YAR002W	1.01719410501422	1.03294014663811	0.969555637512494	0.701004067802696	0.960328690233467	0.749341767423158
YAR003W	0.933962528170091	0.896198171112786	1.09087628392089	0.794662359880564	0.909403219210272	0.917230777309225
YAR014C	0.874318827601595	0.949345751946928	1.00524319574092	0.998653343959075	0.953014023686329	0.9817671091115641
YAR015W	0.878855338687605	0.561342458924966	0.534658096641693	0.727865800991226	0.635580396007008	0.8210501945790836
YAR018C	0.908933826169023	0.96807037913748	1.01914928419569	0.855048242339236	0.996357895232011	0.9753415869042421
YAR020C	1.01062020160025	1.02005878659413	1.03569452718723	0.953559445866422	1.00086630562096	1.003990622490563
YAR023C	0.980091757893559	0.979501218773138	1.01801551703623	0.989727273533618	0.983575269018465	0.9853919424466235
YAR027W	0.97580771774001	0.978388890011103	1.03090427760166	0.974851066913213	0.995281629539742	0.9893684807388059
YAR028W	1.0004967835067	1.00268038617471	1.03793180042205	0.931910956813754	1.00148169632714	0.997044867374811
YAR029W	0.98156690975695	0.988192657958037	0.986928440434689	1.0072620370605	0.981385222787182	0.9854058598142494
YAR030C	1.00427580383051	1.01410614917185	0.990266984261231	1.02936984174374	0.990264537575704	0.9967774333846585
YAR031W	1.01015716639288	1.01725263456805	1.0294748411785	1.02274527096231	0.988910138218212	0.9974045269362779
YAR035W	1.01593523914458	1.00922935990889	1.03978831698186	0.994429262350214	1.00806096576545	0.996249179432127
YAR037W	1.00603201787675	1.00075699644446	1.03067890195715	0.92779491453717	0.994141478515858	0.992049380890135
YAR040C	1.03006139879499	1.03458387237849	1.04323541266925	0.993307878183537	1.00438763456994	1.0091804656637349
YAR042W	1.00400794708126	0.9901516677190135	1.032406107476925	0.887572371164437	1.001208465813737	0.9915559938533536
YAR043C	1.01118388413455	0.997887205301863	1.03935824113501	0.84427552856962	1.0111123839729	1.000249170165552
YAR047C	1.01708686513486	1.02044646769939	1.04446942733629	0.985861679961939	1.00434181745248	1.015487896968065
YAR050W	0.999063811983921	1.00971106474035	0.998628792572033	1.00615033025523	1.00125861310476	1.0028491362684901
YBL001C	1.00479789775781	1.03221806720336	0.990037323096064	0.854151590324694	1.01334616977055	0.987980271342288
YBL002W	1.03956189351721	1.05585111370812	1.02945088487916	0.998172666308788	0.969214025665487	1.0023298309829005
YBL003C	1.004278699849	1.01427788498536	1.00966155317557	1.09980733865373	1.00699868278528	0.974123416712465
YBL005W	1.00319528535115	1.00891153054391	0.994222831424331	1.03780840800359	0.959215862121815	0.9927669677506155
YBL006C	0.857600914851254	0.916914050175921	0.909983721825237	0.432504247360405	0.410225070394218	0.8703530051304385
YBL007C	0.477563885327771	0.397728811278506	0.764527322800638	0.635116468093288	0.525322136159508	0.78650938257325
YBL008W	0.905782007914585	0.930935981549382	0.972055633791215	1.0377768298493	0.966469091896128	0.923344862556546
YBL009W	0.998782589793316	1.03110421643764	0.987440551711339	1.04012507713725	1.00518336446321	0.98451806600269
YBL010C	0.978054068262094	0.997567570584544	1.00270868248497	0.963385026844371	1.00294801826483	0.992483280054983
YBL011W	1.00393217997679	1.02485524843982	0.98326226485443	1.02311392090121	0.97507970729504	0.994724767564666
YBL012C	1.02155521109158	1.03061399664575	0.992986035255593	1.00686646595931	0.992557988627641	0.982565154003685
YBL013W	0.886884636215162	0.971213495456079	0.995003354990851	1.0481900385983	0.988216112407126	0.98336688778533
YBL015W	0.929200123455305	0.983295608885848	0.992539570519081	0.990498587420235	1.00646516120257	0.9856780505845895
YBL017C	1.00252098097871	0.976082835625369	0.939994475671733	0.426621459162996	0.98780595196269	0.9847092764467845
YBL019W	1.00903239585225	1.01574121397	1.00060240227227	0.827698209832435	1.01831501232776	0.9870894395487735
YBL022C	0.98621597436467	1.03959889811735	1.00312984517202	0.66348636140214	0.896136833990256	0.947023338079109
YBL024W	1.05955151965812	1.09875575376756	1.00747995387422	0.82391867097196	0.938131815851543	0.9833034908557381
YBL027W	0.862178508403167	0.882065039397347	0.844081355427284	0.950451970385367	0.919864034832599	0.8946607123273205
YBL028C	1.02076543808234	1.04577229345995	0.998712281381038	0.982496112607252	1.003056555364	0.9880300644887515
YBL029W	0.994443647138536	0.940358104007933	0.988208874314268	1.00579512932247	0.98483178949476	0.986271581055127
YBL031W	0.985220587142682	1.01240117669905	0.980871684241064	0.701983771111053	0.96131076641809	0.919478163161504
YBL032W	0.989099297929746	1.1133315350413	1.01145502032668	1.03020624944647	1.03606240091119	0.9866490623828219
YBL036C	1.0023909210219	0.995837943809114	0.989948337544297	0.961562195451579	1.00111388997555	0.9875576448341274
YBL037W	0.998471672569004	1.01386181149835	0.989601326510446	0.848177065077282	1.03010603924588	1.000925683260061
YBL038W	0.524761301269675	0.483349600935785	0.484930518765121	1.04362586903377	0.779440034982925	0.8761509611414084
YBL039C	0.968189476102924	0.961088424851328	0.908364641781171	0.838638610430908	0.978459842123091	0.9195074946164745
YBL042C	0.983633814810967	0.986074850111474	0.987094686956038	0.830051925620644	0.971257989600006	0.9517016859864664
YBL043W	1.01114624520853	1.01641856100761	0.994057077878118	0.988741691749473	1.01818761923788	0.9856394044350529
YBL044W	0.988601230632353	1.00982634874473	0.994314951497906	0.834889708612633	0.999328342495617	0.9795681777717705
YBL045C	0.578086135057069	0.485701724464093	0.956353153996916	1.00410772610577	0.912015247643796	0.9522092340171151
YBL046W	1.0066210375079	1.03084313906452	1.01639594177763	0.783610525776556	0.966049668172941	0.9749768236435961
YBL047C	1.02110265261435	1.1090332937596	0.959193423082181	0.843134138424706	1.01889939647448	0.9475439168798401
YBL048W	1.02861214024499	1.05160044428309	0.999351063055301	0.850959001815901	1.00664234664296	1.003474483529895
YBL049W	1.00621591293112	1.04041691145291	0.994538914845074	1.01097153828785	0.988710524427996	0.9946416590037355
YBL051C	1.01504255703414	1.04098831048697	0.656834887971573	1.00677695557466	0.948861439645793	0.96411034717592
YBL052C	0.997023462300009	0.990643875283073	1.0046805428768	1.07085061634876	0.987441805783756	0.9869254721925356
YBL053W	1.00956821091563	1.02688095230377	1.0076948066983	1.01140255919039	1.01390725825413	0.9981281391176675
YBL054W	1.04437375092169	1.08864508609536	1.0266092651083	0.866795684820657	1.03288271464479	1.0344550958583851
YBL055C	1.00684213222257	1.02400007853125	1.00667545939557	1.01496936381668	1.00870547216164	1.004098197164835
YBL056W	0.983222591744803	1.00674039681131	0.993656695121629	0.995770338136725	1.0024503363054	0.98739596660505
YBL057C	1.01214934925059	1.01990540344584	0.996591178737429	0.988337888663194	1.00244019432637	0.9925468386997696
YBL058W	0.650683294100682	0.576849059560729	0.877261786227653	0.343577352117346	0.421432672158257	0.5545745763138981
YBL059W	0.92030604046678	1.0107091754802	1.01393220752316	1.11857812468451	1.03339595557934	1.0139124812938598
YBL060W	1.00408638532151	1.03699595511264	0.97543322360071	1.02724245376675	1.00762061825742	0.9899969815391245
YBL061C	0.937322039030111	1.00347047602332	0.979316966455913	0.79882993159523	0.981946226151123	0.9183498839051265
YBL062W	0.951711580038419	0.993026212789731	0.994420573535839	0.793603176703295	0.992280205692073	0.9241318086088786
YBL063W	1.02006847591911	1.04339794714823	0.995736325625506	0.953683589800781	1.00851005041922	0.995088894900603
YBL064C	1.02594311398079	1.0404837002096	0.994517118334994	0.983619436806088	1.01232081678792	0.999139068583009
YBL065W	1.01518619709363	0.97361127033641	1.01739504311768	1.02719314841035	1.01741743954204	0.9906045825322105
YBL066C	0.997452799571228	0.97233345318802	1.00291064908484	1.01682164158365	1.00454182142785	0.9943101577350235
YBL067C	0.846474303552473	0.874480617098185	0.910640912977236	0.797787273920088	0.923461125515412	0.9548609926081439
YBL068W	0.995061204258774	1.01591431187881	0.999309602361826	1.00069243421984	0.974330063529517	0.9937263405275285
YBL069W	1.02045354224908	1.04207234736727	1.00271480107941	0.980042310931754	1.01017759733848	0.9984900093710315
YBL070C	1.0186533484732	1.04709453912121	1.00456420938301	1.04826523008418	1.01233247467958	1.006547448766365
YBL071C	0.953758612132333	0.97991111074191	0.964215213887478	0.816422644190062	0.92899468871732	0.9668611706278585
YBL072C	0.939201043424878	0.946329394291611	0.901178111068517	0.982382692090949	0.92256981379101	0.9397626197987625
YBL075C	1.01316011709786	1.03664475372384	1.00088345269249	1.02394737649864	1.00998791158546	0.9944001497556605
YBL078C	0.946046316900274	0.967247802819957	0.965970614411807	0.803601557998478	0.995994615817658	0.9749220061566595
YBL079W	0.839990987432141	0.904958691513466	1.01911922415337	0.663462421789584	0.893759744253123	0.964111382495764
YBL080C	0.476953264983621	0.408389411671286	0.945144232985868	0.957196075028941	0.836836629353391	0.928341665636747
YBL081W	1.02807658088973	1.02581296932128	1.01421471872921	0.957778110489401	1.01887662874039	1.017906917252795
YBL082C	1.00362461187493	1.02618361057046	0.939092848641092	0.974564666331782	0.980764568700754	0.9936577262081565
YBL083C	0.957159188618827	1.02994473968509	0.943256486404499	0.81599828854278	0.967518541596037	0.962278846199332
YBL085W	0.998374990393211	1.01462933095058	0.98983095225326	0.996462050020454	0.996244921368247	0.9830166023256786
YBL086C	1.00223777848593	1.01724650521821	1.02017626331522	1.07424093440947	0.991223362434131	0.9859155258015285
YBL087C	0.957800440529194	0.976835523404558	0.912821750624843	1.01036554998434	0.969907955073318	0.9391566229665295
YBL088C	1.01271350887839	1.04397272313732	0.998721468841746	1.00025806726872	1.00019181057378	0.984442125332483
YBL089W	0.887609276119018	0.897151050160403	0.867799411468941	0.959206791044257	0.974835465809813	0.943581223195377
YBL090W	0.504628556512906	0.465530823098414	0.818602138004689	0.992593716892538	0.696373029313598	0.876192400998839
YBL091C	0.979332432169567	0.976446828400442	0.984833473309766	0.974209101352826	0.990889375579777	0.9819266450462815
YBL091C-A	0.990517245291867	0.983555479601165	0.995518007150102	1.06020956694154	0.994945710607419	0.9776193357614755
YBL093C	0.502834739448479	0.448010587547198	0.446628570848057	0.403904326026096	0.4561983171504	0.49113755158211
YBL094C	1.01368613828109	1.08414696759561	1.01097853199597	0.943130582113415	1.01995331333581	0.9998143807586235
YBL095W	0.946294656051387	1.00327916637073	0.993829321049706	0.945619803779984	1.00353056230774	0.9926759188724525
YBL096C	0.950434499444262	1.00341075843793	0.992397459834681	1.02673825264947	1.00095096876628	0.9878066424363254
YBL098W	0.984291851807715	0.981543820856144	0.976691252915476	0.998452183189856	0.990513010286248	0.9861980290947595
YBL099W	0.488041483556862	0.442468292923069	0.958682565136245	0.983468115178151	0.755787177957719	0.9211245405667514
YBL100C	0.475301164820647	0.412172830081951	0.935324789371105	0.948929092983583	0.714394062441247	0.899226444137202
YBL102W	0.998769127335881	1.02786404715032	0.982432857484856	0.955350504408308	0.988189475404954	1.000630229595789
YBL104C	0.985816025469144	0.98061226353719	1.05729288983135	1.0933539060531	0.970257073927442	0.9724358675421976
YBL106C	0.999728927203973	1.00380754563829	1.01697079168677	1.03333255096926	1.01858320311182	1.01018724417409
YBL107C	1.00672299355747	1.0257865452943	1.00443422446696	1.05573166987109	1.00351425991162	1.00826196753446
YBR001C	1.0031018433735	1.02127366795452	0.99626090895766	0.980455450030672	1.00719539145911	0.9956493957122126
YBR005W	0.988561872326293	1.01070940301853	0.99629425323343	1.03840635545119	1.00913268463155	1.00820828415489
YBR006W	1.03277340239632	1.04290312798288	1.03523394967192	0.816981228082511	0.984662476280719	1.025593723905825
YBR007C	0.99121286442544	1.00318169941559	0.985204433477356	0.970153405260441	1.00608847204387	0.9929483166561259
YBR008C	1.01001999984683	1.01894951618716	1.00233421496742	1.00227278014252	1.01381612237508	0.999375717088538
YBR009C	0.971617574907702	0.981992478745195	0.980417919161604	0.777596636586053	0.934386253310076	0.8602874673113194
YBR010W	0.971378707042349	0.970429679379357	1.01725497896597	0.999952228780644	0.970546723141757	0.9597661822907555
YBR012C	1.00594484420879	1.01596720171836	1.00641535332971	1.0086868546665	1.01510217499792	1.0045437970582465
YBR013C	1.00512148941643	1.03468998198251	1.00265516475205	1.0187048996322	1.00962808085823	0.9997243524885355
YBR014C	1.00868554595522	1.00312077499266	1.00349114447548	0.964683840564158	1.01018541105644	0.9927004275121385
YBR015C	0.98828036939943	1.02802782937969	0.946574449494162	0.84263994087643	0.995167110714861	0.973573962767306
YBR016W	1.0287489614561	1.0457618944534	1.00828837328883	1.04906901408715	1.00958680312356	1.01165657230484
YBR018C	1.00542904316924	1.0156278347464	1.01190204036946	1.02206550981882	1.02259234874135	1.010618666786665
YBR019C	1.00136369553007	1.02036735644629	1.00196808736119	1.03600860441757	1.01531537500206	0.996950313002174
YBR020W	0.928478902280139	1.01488425957699	1.02024664973793	0.74561201857676	0.864770940805785	0.921496713421394
YBR022W	1.01755710248055	1.02715414201091	1.0027689132616	1.02675291096205	1.00737133236979	0.9977786657804075
YBR023C	0.938872891814808	0.987075956794369	0.987306006484212	0.786169805702694	0.98757480139467	0.921137732441593
YBR024W	0.998909574466864	1.0304391473531	1.0029331473158	1.02515633600162	1.00831554340499	1.001555508528225
YBR025C	0.94083577289263	0.945987502912475	0.929490427696203	0.797826487829613	0.937076898336628	0.9514706358220535
YBR026C	0.566362823430507	0.495480262395641	0.850671801074528	0.823062065511879	0.676324770664241	0.920543122759707
YBR027C	0.985322699996284	1.0210406616112	1.01269331306732	0.808869442132407	1.00103238549503	0.964638889926235
YBR028C	1.00564269310404	1.00221895699219	1.00800008809571	0.99520838737841	0.997295372171878	0.9805883496287535
YBR030W	0.997899857053226	1.00908152106752	0.998758357503516	1.04987144971041	1.00740558060324	0.998890217374464
YBR031W	0.973339851075678	0.989456097051328	0.934742486932844	0.837395346389197	0.997775235100464	0.9342646087820755
YBR032W	1.01211323649006	1.03403123077677	1.00749210715819	1.02908260036812	1.01395984598601	1.00893658007357
YBR033W	1.0006056236914	1.03730963872318	0.999386825518663	1.02230394178127	1.00423872689025	1.0023065420717456
YBR034C	1.03132558061165	0.975940777867394	0.982499819934149	0.80438130927349	0.997937182590839	1.0060532498764716
YBR035C	0.896668425154082	0.81821656039015	0.58778071903823	0.835084411102672	0.617607370532861	0.9445127564516345
YBR036C	0.993696905693262	0.960538795449667	0.45472416049051	0.249945618160826	0.847683970636146	0.7603201688802255
YBR037C	0.575066773301784	0.509764344384452	0.954545018662034	0.990467813640518	0.917082228642429	0.9499796576520045
YBR040W	1.00030466856997	1.01658933303555	1.00066662375339	1.01244728675625	1.01128049018123	0.9970695744731936
YBR041W	0.941410044753745	1.00020360833571	0.964040249637187	0.978359901767655	0.910956968660687	0.9766876146937604
YBR042C	0.992272375195424	0.983195295197518	0.972128656671076	0.811016358257847	0.997263657392967	0.986666019088198
YBR043C	1.00623907527353	1.02576912529678	1.00854767757151	1.03228116462203	1.00819065858308	1.0026956184718874
YBR044C	0.535193549752944	0.623253861087304	0.957237171334511	1.01924538900569	1.00973513473121	0.98835665980745
YBR045C	0.996209517743785	1.00653041270754	1.00324937394151	1.03138986899051	0.999288439208424	0.993459526436279
YBR046C	0.988431039222363	0.999093377387894	0.996064420045395	0.985849673397091	1.00708949596259	0.9939210987799154
YBR047W	0.984923749498565	0.999447744782521	0.995835246203323	1.00678073649184	1.00153718798752	0.9926831509703935
YBR048W	1.01427369050445	1.01972759232845	0.898368190818653	0.822533867190039	0.89997403231211	0.9003050821247545
YBR050C	1.0030043518671	1.02772829590551	1.00037059666671	1.04065421894119	1.01047517452295	0.9992982813476474
YBR051W	1.00826165552405	1.04142376235503	1.00165688520361	1.01047229825438	1.00814944324243	0.9994909055109846
YBR052C	1.00563909552442	1.01234231208603	1.00034512337679	1.02286256929721	1.00822221527671	1.0010379778444198
YBR053C	1.00311314234161	1.02272114860569	1.00394061502517	1.03839540331598	1.01462833474075	1.0035992830986116
YBR054W	1.01844429136011	1.01545644343308	1.00271064213252	0.951518982337893	1.01857858003229	0.999625610446057
YBR056W	1.00381289783242	0.999360439879782	0.937524538913006	0.61276460693421	1.0034705627416	0.987233499331618
YBR057C	1.01406524129594	1.04056809045938	1.00106072324608	0.995497315555219	1.00657638711081	0.990564319894897
YBR058C	1.01608951372102	1.03694637145106	1.02299789830222	0.806227130147709	1.00275196688984	0.9754162248779815
YBR059C	0.997046183943733	1.05839435547477	0.975392395967035	0.811042552891098	0.996925539759293	0.991678071251772
YBR062C	1.00737443317689	1.01136379844966	0.995329613826892	1.03895447801712	1.00767210053934	0.9958338418481065
YBR063C	0.997723835304609	1.0094952252354	0.991900409470016	1.00950436280901	1.00134546211911	0.993774007701358
YBR064W	1.00172413508555	1.01143254935885	0.998319668438279	1.03028904279937	1.00892757294128	0.9969153517084706
YBR065C	0.954934744973704	0.960353909722052	0.996516691191053	0.995104030004425	1.0073076835586	1.006381352644935
YBR066C	1.00772027670049	1.01006429891859	0.985859201832383	1.0265109731903	1.01184196858456	0.9986767806393371
YBR067C	1.01573260748454	1.01199751183504	1.00199285918294	0.990408498528038	1.01182528404928	1.002596465312267
YBR068C	0.992658597456778	1.00594675217358	0.72045347528134	0.978324659141454	1.01081505553389	0.988204627111489
YBR069C	0.985437363873123	0.995057685777727	0.913342296757281	0.982934846953583	1.00650803476874	0.9766103312442564
YBR071W	1.0315458461149	1.0628834766577	1.00465302616699	1.02174833134386	1.01964662618678	1.000389986624018
YBR072W	1.01487999180349	1.02508291043889	1.00190772020675	0.973049426652998	1.0096805512299	1.000619261928706
YBR073W	1.0018955222525	1.0088697925131	0.987298856731678	1.01093316238095	0.988128865612266	0.983327242637394
YBR074W	1.0026564629721304	1.020563580028585	0.9957404562497765	1.02516923553236	1.0077366940554802	0.9984431861602098
YBR077C	0.963656145341289	0.895979520181313	0.955813786778	0.924245428252318	0.452302006485324	0.9320108137703524
YBR083W	0.995591269397019	1.01368623907278	0.992863140598642	1.0408301497932	0.999758928948375	0.9885655829555585
YBR084C-A	0.894365626422723	0.896179195722538	0.873644857930996	0.847827921903144	0.897497553485695	0.9050359308943575
YBR084W	0.85843168852033	0.938286153949787	0.993649832906521	1.09300520744034	0.996868096565519	0.991879797545545
YBR089C-A	1.02072295284284	1.01350649139257	1.02103272469746	0.986644459347753	1.01424520220205	1.0046064992058685
YBR090C	1.01567407398786	1.00062819213615	1.00750261171363	0.971147109905492	1.00952387393079	1.0004487673786464
YBR092C	1.02065310376318	1.0160083820731	1.00747541063565	0.810946617377667	1.01762999693611	1.0029769314221475
YBR093C	1.00791367450179	1.01830308305739	0.997689870717894	1.08754002179384	1.00458019294802	1.0048375670053349
YBR094W	0.998324358103432	0.997492294049484	1.0017584569377	0.976650466373632	1.00617702372303	0.991133679900259
YBR098W	1.0048151338225195	1.020263081657922	0.9862648890015945	0.88843835720734	0.9898137487879506	0.9768107630633415
YBR099C	0.964081987023108	0.981867261694786	0.968184281455556	1.11882203866813	0.960346911663579	0.961645040185543
YBR101C	0.99236091229248	1.01336867961203	1.01195930217378	0.821430188037044	0.997018744636188	0.9900015476531601
YBR103W	1.02630787574367	1.13493278666733	0.951787857630018	0.837980778180079	0.900693382342709	0.9613209976880135
YBR104W	1.01068688174943	1.00377968703064	0.991496268224852	0.977808356121213	1.00167922233417	0.9938646394385545
YBR105C	1.00456492882661	1.01889552631933	1.05428325593097	0.972984742325743	0.951616756115265	0.9908295618711436
YBR106W	0.951932321539269	1.03385297525906	0.864683268834629	0.697985859131311	0.875375471809224	0.910697282261008
YBR107C	0.997920483812004	0.991243206926926	0.98640026203956	0.817496170765971	0.871710574337223	0.8950629130283945
YBR113W	0.966426099863022	1.00056726571412	0.96994412579443	1.09619276372312	0.971764673121654	0.9862758454947965
YBR114W	1.02029990223039	1.04964160900763	0.989547182467969	1.04831997659546	1.00153704178436	0.996712261504618
YBR116C	0.994123618461646	0.997843653974512	0.993440090285394	0.948050081775049	1.00090189819237	0.984185639925913
YBR119W	0.887780513957819	0.97152635775945	0.996817639640011	0.823559924608015	0.981818703502732	1.008628119324315
YBR120C	1.00040406967266	0.99440762146019	0.98322480998098	0.959092865685513	1.00286277263655	1.01216773047618
YBR125C	1.02934899115371	1.03387210186695	1.00387540634169	0.981630850015832	1.01335220054018	0.994758763649252
YBR126C	0.889921664352883	0.916648135422566	0.360782973953996	0.344764004281959	0.370039742220425	0.6718953641879065
YBR127C	0.453601822339783	0.417087473959336	0.582785270507715	0.128505118363897	0.362897737930538	0.537815564465886
YBR128C	0.970459627772891	1.01630521790268	0.94872635959358	0.959355684238887	0.975339820363841	0.9806274866404565
YBR129C	0.987585539838598	1.01524925391441	0.99366356706664	1.10249023709149	0.998728872306163	0.9961774350927816
YBR130C	0.999744381912537	1.01566737645193	0.970963260437669	1.02001197944162	1.00989540052147	1.00376367524508
YBR131W	0.824321115412396	0.924603295204248	0.868886151328205	0.307128481113452	0.935771565239464	0.9457548359057365
YBR133C	0.86459501960057	0.950238451515633	0.888324539449908	0.633284084011814	0.954465781806306	0.932556997177058
