orf	hom | growth (pooled culture, microarray) | standard | SC - Ade | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Arg | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Lys | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Met | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Trp | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | 16001701 | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | CCCP [32 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | cisplatin [200 uM] | YPD | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | FCCP [6 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | YPG [3%] | Acton E~Giaever G, 2017
YAL015C	0.060387743281810916	-0.04502196122067773	-0.061344978150081615	0.424640962340691	-0.34120400299806913	0.5387082685215218	0.10155333543736976	-0.05986516724254203	-0.1542317346714582	0.6025958964840933
YAL016C-B										
YAL017W	-0.6462472513857423	0.23643318948406308	-0.19956318542859233	-0.056324107049035566	-0.42384840578306227	-0.27595530789626765	-0.0718125285593631	0.10951430821809036	-0.18225173742089457	0.20414546594917224
YAL018C	0.565964124909899	0.12730576030915638	0.23014413370126907	0.20554933034093836	0.33489219194244957	0.5277074153334836	-0.09852023694818234	0.06407082052664874	-0.05845223742741668	-0.20998546659982073
YAL019W	0.5449171015324812	-0.0015503142390283717	0.3877907292963253	1.019225540494385	-0.18600833129096886	-0.1960064812297925	0.3874777383651316	-1.6727542736531127	0.46112101453093546	-0.08964765184126987
YAL020C	-0.33854495522240297	-0.26709574849855	-0.17943032040153278	0.0853350454695053	-0.16385842501084086	-0.10094199529490139	0.5588174874531048	-0.28155687619701764	0.7917235698034975	0.5810089743624867
YAL021C						-1.2821894168911774	0.10526307411013676	-1.923608616197708	-0.396776305247851	1.413932267586003
YAL022C	-0.19845076431520697	-0.45787102579193895	-0.4049338723356536	0.30391485847201255	-0.2547721034550397	0.5508501213683229	0.05757596134382223	0.41529553360119	0.4514326364290443	0.26009499290072896
YAL023C	2.2429541386058305	2.350026833134686	2.4110110423753217	2.5518222073990033	1.8166222449444005	2.0263861660872333	-0.4145656191342065	0.38289242957344827	-0.5513955514055853	1.2588284424589227
YAL024C	0.22303787450090512	-0.6830041433288784	0.29957908700201913	0.39642547655302574	-0.195149542466092	-0.6494685034000568	-0.7403969865115413	-2.7613694266473847	-0.5553210560097259	0.7092337287999951
YAL026C	-0.2889655729162755	-1.259059224674091	0.18181754482360601	-0.1256514847942941	-0.7550274045759632	-0.1986918908603394	0.3122748268078607	-1.0450239186818422	-0.3370970956210906	0.338455428434856
YAL027W	-0.16234664573504948	-0.5680477786064309	-0.1183430093051815	0.3922803837257142	-0.2926820329248692	0.6195951941520623	-0.1867597984387625	-1.2875644354540332	-0.4993913345878208	0.020992398324175078
YAL028W	0.09043096111761595	0.18090985600925688	-0.16475650417333526	0.554892395448057	-0.06609092514551668	0.6168468250070608	-0.1360235304147792	-0.003606763619586097	-0.11243113676448004	0.2832750779026631
YAL029C	0.1291518309276191	0.04111339664853293	0.16436540964165064	0.038148690547143926	-0.05880046212588801	-0.1719957375170096	-0.21840281162188413	-0.44305869604281567	-0.18473210393183168	0.01875587521481745
YAL030W	0.8235255475049771	0.4467816223572676	0.5786356085720642	0.26102663689561234	1.6507636850862677	0.266800417082788	-0.031628928844417196	0.5664889728747123	-0.0971710215099766	-0.29291129242463126
YAL031C	1.1393895164674392	0.006348236563691656	0.6339634713958485	0.5439974342686758	0.5106803281152011	0.5610660418984138	0.20179038710600303	-0.4858905268484385	0.03470839504144892	-0.5117538062291859
YAL034C	-0.44162682888141624	-0.05641852075594158	-0.35231826462577986	-0.98099848161476	0.09088741383013196	-0.8167074647822767	0.8334774403991624	-0.7816787405723822	0.9095219300301568	-0.38999148752137947
YAL036C	-0.15370453902099562	-0.41176460396826775	-0.2030146536083742	0.4571892510835593	0.06717543551362173	0.4388307492246814	0.08346069896057356	0.560991274536058	-0.08359533034141527	-0.014800291595752229
YAL037C-A										
YAL037W	0.7130698395379477	0.12861995934318513	1.1364473951730776	-0.040806306374116905	0.33229688358869375	-0.7421083499440766	-0.5735276529701177	-0.745018501352921	-0.5363546959803077	-0.1850844906061072
YAL039C										
YAL040C	2.16393923687921	1.6976214971541406	1.3795683718059208	-0.17575993061816247	-0.6713685658016536					
YAL042C-A	0.9107100331469261	0.12236774451152153	0.8262532853257297	0.7416906907314519	0.4577682532898929	-0.08491938151928219	0.12500891928847682	0.05823906197589464	0.7364595932579412	-0.0006254311435656606
YAL042W	0.16092350970394115	-0.029896054954139058	-0.10388848546841338	0.302438418237513	-0.058088263959874264	0.14506111060320503	0.231356464999071	-0.8746038002337599	0.6405357597629328	-0.012278776886426215
YAL044C	0.47465052104815364	-2.24386646256171	-0.9516350629052185	-0.011359073748689549	0.4285253068894514	0.10800267537205901	-0.9406563964601382	-0.38433561308083836	-1.3597219789082167	-3.5206118482721553
YAL044W-A										
YAL045C	-0.10998628281865648	0.1049568677777997	-0.3340458403206684	0.1651746554345727	-0.4339621333449042	1.1634649298588549	-0.04553460670120531	0.4821579696450298	0.10446809538150989	0.6686656735092753
YAL046C	1.0712475972498134	0.6567044104316633	0.3105825537401339	1.978696033724327	1.4590518762078093	-0.6871831489293194	-0.36167163183911927	0.13757341476619694	-0.3391622202087929	-0.627055660032268
YAL047C	0.1229227494572654	0.34894845198875435	-0.020937580231588107	0.48861163013218617	0.6215578786076661	0.37417231179392496	0.2224517230790225	-0.2533111921538515	0.0007404320766138279	0.9325035843366685
YAL048C	0.3612800764741651	0.19220151975266425	0.04886984747468741	0.15628895860132044	0.5245658790101267	0.0375384956295967	0.594687665291856	0.25589229506264655	0.5303665075286783	0.02816828005883086
YAL049C	-0.22403209576042948	-0.225674240182412	-0.10071001393918652	0.08990762223854573	0.09372531892885105	0.37603128847543577	0.1774158698084723	0.18955984044732516	0.2768197946986429	0.028344660304199607
YAL051W	0.11270740059868108	0.15972056367712273	0.28212618395154077	0.30313455061634725	0.2896090921584222	-0.1844737647085403	-0.24377912466639923	-0.537121121439945	0.0032698992442887474	-0.0011832899656812129
YAL053W	0.03864589811028176	-0.49386247958381047	0.22470408383116622	0.7525792140507268	0.10568511136597138	-0.5233943733365971	-0.2929155600070426	0.24163559256740008	-0.31034021716112764	0.040481398118675
YAL054C	-0.18264351163012973	-0.6259735140118527	-0.3157387533445529	-0.5826921574832057	-0.39816236472277305	0.4497054470245365	0.2206265309519556	-0.6566470424030253	1.3851317061991082	-0.2926731956600941
YAL055W	0.04061627576086791	0.44587082528083083	0.5876521379443719	0.8918009571697131	0.6842882417097121	-1.1127341860564437	-0.7199085905876663	-0.6718078646635651	-0.40237352999506304	0.4982019748033065
YAL056C-A	-0.09657973796312185	-0.2956724809446169	0.16908633512744417	0.1449161002938099	0.38523802021932996	1.1858892741000353	0.018639267815816284	-0.475779124108204	-0.24829591927265998	0.5412882240982528
YAL056W	0.6659947594009537	0.3160545035054548	0.32479765384454806	0.40195318190723706	0.9552145413308314	0.6539438802441923	-0.3412032931901377	-0.6956319169726982	-0.07313448544760114	0.5357181008526246
YAL058W	-0.2718947237245159	0.41578811592260795	0.1690224624275743	0.14982048674362047	0.32149897618605766	0.2246000573086311	0.3471784707225188	-0.49835510512946674	0.2324234970598713	0.8926022299294484
YAL059W	-0.14657851895376692	-0.1331335587653578	-0.11580131795647904	-0.38935476993475326	0.032987390894935804	0.7226724353624058	0.42855257916203765	0.495827918831505	0.8761735770041793	0.8877859263760531
YAL060W	0.06460189968204476	0.016536368252843034	0.04499811089100747	-0.026817579543520036	0.44433511999782355	0.4785443785764252	0.004240169063717588	0.03989913010904526	0.01499726017692772	-0.03121996096691675
YAL061W	-0.3143342604664019	-0.5825548810155836	-0.257492078774164	-0.2032788828005846	-0.28554512065612786	-0.027652547192558805	0.239717508591057	0.35641699317360825	0.08417258189351767	-0.06448517707036219
YAL062W	0.40591919839800816	0.17399649538545814	0.2139664779957158	0.480114698892204	0.21420309865313467	-0.15427370056311648	0.05586168385865176	-1.1106102484174722	0.332396004585226	0.011112198659772287
YAL064C-A	0.32001520568824976	0.1250710336851554	0.45720762217428884	0.9453787849543936	0.05011598246224748	-0.09332801659135913	-0.35322383580976624	-0.4911973441043168	-0.2086846543433293	0.5718166834254607
YAL065C	0.8600105791691928	0.8087937609705311	1.0097604440204224	0.1582361650764092	0.5004942891504477	-0.8499328286906295	-0.3541741071322924	-0.17042646047894247	-0.4807336429894547	-0.3238181329672884
YAL066W	1.5769372578054361	1.7311378911424347	1.1585129154663643	1.4958042249657564	1.2368889053776058	-1.320549938871239	-0.6889895087938523	-0.47147393218698375	-0.1448586573273494	-0.46973680925035105
YAL067C	0.09165907555198319	0.3645527096781988	0.22064779121141412	0.9018671441669904	0.5908491150207191	-0.5369451143436856	-0.1443491252345591	-0.5214383426308491	0.008781794284356496	0.6968229874097428
YAL067W-A										
YAL068C	-0.02969704686692484	0.13189915407662656	0.007621571473498718	0.1841872794721405	-0.09817662971148718	-0.058979105133409974	0.061123857596984014	-0.6100713525098398	-0.16812439498666434	0.4419799929566217
YAR002C-A	0.5401963809437115	-0.41718597456362116	0.4049610916334448	0.8625402720274697	0.6438182699765748	-0.5784056640942729	-0.4724757131040488	0.365430001555746	-0.004373025866422338	0.012787846578524026
YAR002W	-0.5000870752202103	-0.5875476966065607	-1.0310868959919581	-0.19279918639502477	-0.0737333274766009	0.09793956935753934	-0.029214263650671587	0.007613244858918177	0.015283250063491259	0.04045978285643382
YAR003W	0.32586004196968943	-0.40353348436646386	-0.41186433174020687	0.5513851112697769	-0.48664063487527237	1.121169597630468	0.21852059266341226	-0.09043767699239202	0.34207833031104584	0.22137398103498895
YAR014C	0.2747500103283843	-0.2915704100243338	-0.13921726302559423	-0.09223802425088691	0.5573758896485909	0.14644357049865075	0.7263388027523222	0.4498561348977743	0.629823579095864	-0.4081632693843767
YAR015W	-15.341114263890999	2.7348871396133654	1.7008265091734822	4.5368961254806415	0.9298052418069893	-12.902648761332346	3.66124739702076	4.383417349721695	3.155983585009515	-1.158472929694669
YAR018C	0.28035488872245773	-0.5220329893516483	-0.19747809662617288	-0.14728741372168594	-0.2681660443416765	-0.4266225819164888	0.9233600795294811	-0.27691731941904757	0.25228286841225556	-0.7286215509516364
YAR020C	0.640035623712866	-0.34739002032291005	-0.04597523647446738	0.09524976949742237	0.9671046965038946	-0.5176660414354085	-0.3852616441805178	-0.17149713988639545	-0.30760543096869253	0.029755562370482394
YAR023C	0.7609319577868792	0.01670926091997401	0.7412606370767973	1.280990318477803	1.4018886634203054	0.018222885974979338	0.037746287297187334	-0.04410448424075046	-0.05036684294689413	-0.266053716735253
YAR027W	0.36740352474430815	-0.44993819058886875	0.30194234199409054	1.2458067564437088	1.2097562436275873	-1.1341387279790232	-0.3275362282902039	-0.11761471002159878	-0.7632410935093878	0.1774906741603451
YAR028W	0.19359767075601353	0.057569776534513915	-0.08135316149524575	0.024922280215285957	0.07690593704685533	0.19349436336728254	-0.07922309598010563	-0.5838370134286575	-0.10649514662073896	0.0527466911529677
YAR029W	0.8371255187305098	-0.0484123234724128	0.49579858056407794	0.2591074889128006	1.108573214059325	-0.1533530372180357	-0.1702226797024036	0.3516315810209066	-0.02414874964343134	-0.3791143645721186
YAR030C	-0.19233085877601686	-0.1937585370692928	-0.23817376712508098	0.02280274699757419	-0.012146059692643985	0.5161364360935201	-0.28484820384452825	0.035731155537032475	-0.1786851508115365	-0.03194665543168396
YAR031W	1.22775652441878	0.13397633275376222	0.47755061558611156	0.5832928967635269	1.775798756299372	0.05815536202730788	-0.2956861926067878	0.45008036878535307	-0.32249464991101173	-0.1609006052936762
YAR035C-A										
YAR035W	-0.3512686418461408	0.006265404643190768	-0.04205775354180958	-0.10083422711133505	0.19175381616125586	0.725776926475496	0.15441466427821568	0.2619897037483584	0.062063620415161766	-0.4199137426834917
YAR042W	0.01757778263550167	-0.11209242624367897	-0.06603997062166568	0.03348979538749764	-0.15864757893810635	-0.20751151073565197	0.11199199449670372	0.14040746610290925	0.42552093573129895	0.054083580519336205
YAR047C	-0.13584207270594792	0.09844867546630919	-0.13004594609591513	0.17621356114753828	0.4587703019322936	0.6857150794495159	-0.31731489979817207	0.16592106221690023	-0.2684105211380322	-0.1999045790305469
YAR050W	-0.40496130750208564	-1.4577995828707435	-0.6989179674120132	0.5589607263683202	-0.7430901123997596	0.09924371737919113	-0.6040316356874187	-0.6066545429511612	-0.341430860751908	0.056870128237447984
YBL001C	-0.30700455653824715	0.22822783376096079	0.9083478930594175	0.8756658331895721	0.28919023924285386	-1.221167553775817	-0.5683450460534668	0.4458716065365686	-0.12562619614581427	-0.30120886318231144
YBL002W	-1.1372714212033719	0.008987022664991831	0.5296099103073005	-0.3835797814497106	-0.005401566689128137	-0.25214657440836014	-0.11486158991958596	-0.2616932197652823	0.019454700472913884	-0.020680357134654492
YBL003C	-0.11854020038586047	-1.7168421939146077	-0.6292977445004019	-0.5339768654982529	-1.0704650001089637	-0.34009754766660516	0.7546710847763578	0.1860769538496484	0.48419895262283724	-0.10025325008552294
YBL005W	1.3947433922140902	-0.9610894860813678	0.11059956978739861	-0.9414660493315429	1.3081778887926832					
YBL006C	-0.6637730108219884	-0.379061165011471	-0.6951985635333052	0.002695440534794073	0.29857356256370343	3.5994253857668768	-0.2662901371602597	-0.3222142229023541	0.01621332325700426	1.2109124448045678
YBL007C	-0.694971891927285	0.39736913308644434	-1.1537273467875917	1.6614518701039342	-0.087934189762562	-2.3095136605040314	-3.643064288024157	-1.0866401170704465	-3.210157619877541	-1.954891161988747
YBL008W						0.6230292690338537	-0.610044426835338	0.42183427212221775	-0.9582929741472586	-0.7687781161490106
YBL008W-A										
YBL009W	0.8855980777465379	-0.3859694288848773	0.8566427757554125	1.1299216543710167	1.253566780745221	-1.5061389383009827	-0.1708687685791357	-1.6675508543340103	-1.0024087763135294	-0.16798517131958376
YBL010C	-0.1055192108135637	0.5438321225073025	-0.2491803053372878	-0.5939004673691567	-0.5144304839348705	0.3560765578478668	0.1813923791870217	-0.693657040674724	0.4727516116581302	0.4004987486721625
YBL011W	-0.2273355217669511	0.6539729801926945	0.4414229096119607	0.6408328216579318	0.7093714979148941	0.3598682827879354	0.13832615229981773	-0.30086358822056275	-0.05431676594750023	0.2521843125119202
YBL012C	0.055651010897140835	0.1479981506032158	0.104840323177272	-0.7317084071673421	-0.4705019274483503	1.0777011648559067	0.1356047032804505	-0.2031110484509285	0.5375713912340879	0.16834898163893894
YBL013W	-0.18198478693653708	-1.231735001129058	-0.14485137809145843	-0.6644315334599002	-0.5986004015802399	0.2782611099862735	-0.8210052670270076	-0.7526519206523222	-0.15118310172076022	-1.5465226050666556
YBL015W	-0.5984712707854751	-0.8331354351957762	-0.4421780048485504	0.5880647873105799	-0.07048144375244764	0.6480635693299815	-0.0462208320047715	0.5543965238182722	0.9082423005098442	-0.0826767530845999
YBL016W										
YBL017C	-0.08891538707939488	0.318804795611525	0.4370314501381554	-0.6886455472370767	-0.048468159084903574	0.810128087530504	0.22656289364009558	0.13869894177946668	-0.610184525776515	-0.5961169966793214
YBL019W	-0.5560350324482696	-0.47090334651385707	0.33675719833443113	-0.3347272062014395	0.025164756557171986	0.6980349932803613	0.17794520684927603	-0.8277807080345363	0.4213812754134476	-0.38943102465779267
YBL021C						-0.030661741544508878	-1.6729144048311364	0.8578910170444087	-0.47616687512280104	-3.2408174168520403
YBL022C										
YBL024W	-1.6774717465143454	0.09056400649977266	-1.4486288508427745	-1.0873278433107265	-1.0675357392110472	-0.3009980621589775	-0.07771189517139344	-0.07115382103013329	-0.16403674332458962	-0.03889770113325353
YBL027W	-2.438225402331722	-0.2214325183013747	-0.09665183655124154	0.26900545717875507	-1.1967682852110024	-0.11168799821856237	-0.03569080246222992	-0.22422865311289975	-0.03837028870815092	-0.009159640795251557
YBL028C	1.2101740475871108	0.1980752250000268	0.5838958880109303	1.101352528538424	1.153639666149495	-0.40549937898712873	-0.7995322826484018	-0.3396201027029645	-0.17135944496837052	0.18862904799972324
YBL029C-A										
YBL029W	2.294912205676789	1.6550513991758875	0.40347269484527437	0.6206196871704129	0.2880324715332725	0.5620635659812823	-0.35714478743183126	0.09981294560821524	-0.4961748292842948	-0.0612695540024091
YBL031W	-0.23872133669713025	0.020186497476681563	-0.3112642050671829	-0.43274922069502025	0.2995539457292743	0.7613378882892433	0.23376794409917467	-2.1641099458006456	-0.1278583162889028	0.6490134584820855
YBL032W						-0.41613833864341676	-0.8042576135298224	-0.24597695318223484	-1.6054530842573995	-0.589977091488611
YBL036C	-1.503331932211555	-1.2287974131726866	-1.2521523889160482	-0.8815047960096764	-1.1588955319308025	-1.22488892060649	-0.4278384317950524	-1.3619580420263941	0.3124648925117539	0.08937922494379857
YBL037W	0.07891191675598604	0.45714887953349553	0.4251132193016855	0.3423757973926957	-0.0388392076209449	-0.05079224102083955	-0.15478881052630206	-0.145913251839702	0.4658347270522307	0.45945208777459756
YBL038W										
YBL039C	-0.14785385154657893	0.05400978976093772	0.1743496860404024	0.16013156775083964	0.80055786424061	-0.46791920276891097	-0.13490968241942947	-0.3525499659150925	0.11627903242640969	-0.12235784877951052
YBL039W-B										
YBL042C										
YBL043W	0.3825377680738884	0.21405942792331034	-0.6557141784826037	-0.12121629159517416	0.4244965469186584	-0.07040338771528314	0.024459894956324436	0.23939517410978722	-0.002168397033717374	-0.2267046326464442
YBL044W	-0.4327980021322955	-0.22300844908532994	-0.4788102431016918	-0.24067129652228111	0.28795583410943637	-0.3118011650857951	-0.05032599035543283	-0.10420955102379037	-0.16500405704643561	-0.241661773172486
YBL045C										
YBL046W	-0.258149054002585	-1.006202718551456	0.8635475968831691	0.24471759494538584	-0.7178058571651277					
YBL048W	-0.10966902094113776	0.5221927326464232	-0.24157461027607713	0.41336392875404265	0.3742246748523183	0.9095672977927176	-0.5352633763510736	1.1616215558867757	-0.7103417572067835	0.30998050246769504
YBL049W	-0.33426813334576405	-0.6202177499029621	-0.14228487838446408	0.10971657583178884	-0.5144603345404162	0.3275403090812899	-0.5776169942154515	-0.41253671874228176	-0.39941922285817655	-0.2561769850355995
YBL051C	1.5917382527367288	1.4979960123841736	1.6709230872751226	2.2640738567152523	0.6949847900529915	0.23037622173075425	0.0631215860422284	-0.18326370786115412	0.10954302920873563	-0.002940828975603528
YBL052C	0.7978817906971003	0.22725542436451224	-0.1673630881684811	1.023652321617091	-1.1682747167034249	1.821210535366789	0.6020091115876363	0.5522909472528477	0.4503891979989017	0.1824698174343238
YBL053W	0.9800590041892105	0.5081791007227908	0.8295704618327069	1.3048727277468046	1.2548122679911133	1.1560811321075828	0.031734705353346805	0.7220302157578665	-0.11933555105692119	-0.007487210499844676
YBL054W	0.6121073151554676	-0.41601480746446207	-1.0516463430085496	0.49083902942241814	1.3743691075438058	0.4588873342090554	0.5402871966638445	0.7946017812401093	0.43384201831160946	-0.5395335218446747
YBL055C	-0.3793518195602047	-0.12925840606636613	-0.31031178826433237	-0.9787930266734604	-0.5781674056357186	-0.5019561144887807	0.2297937357882556	-1.8365903039461653	-0.05385048561769547	0.24537386050652682
YBL056W	0.20951628145862017	-0.2585052379623906	-0.6679324713960034	-0.5946444824723806	-1.335349627720487	-0.27159845342938627	0.057833991174725444	-1.3793963799791638	-0.036922880286775324	0.22231280057075004
YBL057C	-0.2264999638272889	-0.4453689499713502	-0.13352473178012228	0.00969892045241749	0.47265880640650965	-0.3835076711580048	0.12260226904939855	-0.0023968654632618223	0.4106773487360891	0.08165484273776251
YBL059W	-0.8836703547740609	-0.7120491504165408	-1.2666795694032145	-1.3408769771231477	-2.917779483495486	-0.4270427517510369	0.6359207686278707	0.8565772890500322	-0.292067043843978	-1.34371254138451
YBL060W	-1.1238067351199976	-0.10436716495430369	0.039792039867367915	-0.7177477798635413	-0.8341072969962842	1.000549732645191	-0.11521810822941748	-0.3654945369081799	-0.2901868850363459	0.07413559567801693
YBL061C	0.24531701842105685	0.580749733658473	0.6719580945587831	0.10041639843996884	0.5753595335773858	1.7023190503191838	-0.5331934914367757	0.5804101690598362	-0.6865471622667038	0.8371485605788495
YBL062W	1.3425555404962546	0.25356120046165076	-0.4001730603460251	-0.23904687669315322	0.5753937809482702	0.3563910311132296	0.11403632105307852	-0.17237475942338443	0.22324855394894672	0.9506098822877938
YBL063W	1.2335752388516592	0.21215153917218846	1.1828715859068197	0.3181032547131209	0.958984351985333	0.10253170024289483	0.09272503391003564	-0.01980494718912865	0.01560773932863331	0.05366753273983397
YBL064C	-0.41364157545240954	-0.564478310320865	0.35221665652727613	0.9208120840450112	0.01887097975335237	1.4807040384627685	0.014490047102709602	0.27831773149532174	0.10080250487293012	-0.08590869988471674
YBL066C	0.7445963411122177	0.5928019453892657	0.5936416132551953	1.6260504649267618	0.3119234119942285	0.122996648091584	0.6122635340860364	-0.8331072384986644	0.17432211878680107	-0.36099982744359543
YBL067C						0.06530606556084242	-0.8460403200078964	0.7323736343211743	-1.4790845924968352	0.04121423576516013
YBL068W	-0.4230491142533618	0.2245387902642782	0.36189636834730404	0.4775439364243819	-0.5326913009410389	-1.364750986453339	-0.04136463660297597	-0.43273177456575446	0.08401728979740088	-0.151276458253758
YBL069W	0.01097751058173135	-0.2339555063611692	0.37576234035179196	-0.22682723460904816	-0.3023973986906979	0.24769614559926834	0.024116542651430317	0.2109708063386365	-0.13106797487635546	0.023127808049427767
YBL070C	-0.643542070895296	0.22052788503498516	0.16464355256255947	-1.6645745894078616	0.6241627268456684	-0.6709084882202442	0.17657607956453797	0.7238997158569693	-0.2601972763973126	0.44636015515132
YBL071C	-0.6140297908999817	-0.35590244163988793	0.06403566188558044	-0.9760856739697535	-0.9947603661338327	0.17955371200941328	0.03175476859470761	0.10877201260596404	0.2406913588600422	0.10322440785533034
YBL071C-B										
YBL072C	-0.3671700865218349	-0.5087483483601085	-0.3864142564161093	-0.06689025406754051	0.18155947533950334	0.13778510367421837	-0.005898175809581099	0.03816874463975615	0.04458769784771643	0.025965781291524954
YBL075C	0.5776647753049584	-0.17307578391318929	0.2541426039981959	0.7392302290509497	0.611401237484208	-0.1931871658255744	-0.08689925672371164	-0.38389857912071607	0.07643563331294052	-0.3488556039302628
YBL078C	-0.4294339200223351	0.20233833767011597	0.20594842978139247	-0.7133314762213768	-0.05631246597393869	0.022600331182313554	-0.15408789577976492	-0.7971558726738217	0.014445562185376357	-0.30696298245152276
YBL079W	0.09741981725790028	0.8964971282620182	0.7416710550461071	0.32899497416549395	0.3356730440251639	0.06967229194776438	0.03288032478810363	-0.00972536246166182	0.10697201448579599	0.043272240909901595
YBL080C										
YBL081W	-1.607695886923531	0.0640575857350836	-0.7953126720906162	-1.309380735940155	0.2846354202713072	-0.1328323360643776	-0.06582217928451227	0.13568050716042843	0.005762645365500544	-0.07808862344968288
YBL082C	-1.3466586029487686	1.0305051770767952	0.28366470936864363	3.2432224672540073	0.6160226587844451	1.289342018738915	0.5288090477047198	-0.6636505915350014	-0.21168400523092223	0.08651586413810167
YBL083C	-0.9388849877574615	-0.33632473010991243	-0.5247091846188172	-0.9993348430995163	-0.7613478449494715	-0.35180743470207976	-0.5399679101156316	-2.4233285655854715	-0.7393168919656463	-0.7325335231792188
YBL085W	0.5161205500776747	0.5724538386388947	0.25787781123160747	0.8107449472770241	0.004846267521375087	0.7505448553668329	-0.4594326154082007	0.3783713872769214	-0.4249816668244865	-0.22738149444576972
YBL086C	-2.797034566532388	-0.8041778821198102	-0.9140058094249095	-0.0023402290197653184	-1.8178432525864159	1.7365834221113121	0.08641836838332984	0.8225625376976056	-0.2819019160660263	0.12433052967515595
YBL087C	-0.38483410514073013	-0.21578793727337417	-0.316254427473375	-0.1569847733425809	-0.37885761484381325	0.11525392504130201	-0.011455311812606249	-0.1138136317274615	0.161149504320543	0.004741142451333214
YBL088C	0.9612234874308448	1.3208236272925196	1.280572035496333	1.43099062608307	1.6376446074718827	0.31970702195206996	0.2434033316732844	-0.3810672078856731	-0.28360962338434786	0.4409093735800961
YBL089W	-0.1746586889271644	-0.6691658046029054	-0.06071653981396646	-0.39360088974806956	-0.7430218970984266	-0.48382100397527933	0.9287217699679732	0.6678940400370375	0.8387852821907158	-0.6141695203150492
YBL090W										
YBL091C	-1.0637833061390698	0.4666478371940022	-0.5667161728926134	-0.31269233967943366	-0.23718806642394663	0.3114154177008638	0.33734668692672193	-0.24199008407036252	0.07232583907973501	0.4185496549060717
YBL091C-A	0.4314638640522499	-0.8707261714478287	0.25136851219943857	-0.9343262527414953	0.38420113349018675	0.7446323281339371	0.6325080944051771	-0.21762969135767102	0.5457818983878107	-0.3753424239997163
