orf	hap alpha | growth (culture turbidity) | DiKU+Trp (DiKU+Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | DiKU-Trp (DiKU-Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | HLKU [unknown] | Cai H~Becker JM, 2006
YBL021C	0.2953066318614919	-0.0456491755278087	-1.2902862073736843
YBL022C	-0.1353010194966558	1.6398441290211099	-1.308718867479023
YBL024W	0.3194980729490283	0.23526637523034444	-0.6497512687131765
YBL025W	2.233041062973156	4.2873942860541305	0.2534490764484031
YBL027W	-0.7304104702500508	-0.587279608225551	-0.6082777834761656
YBL028C	-0.05546926390778567	-0.5071082038518759	0.009216330052669183
YBL029W	-0.040954399255263826	-0.4932202440391133	-0.03686532021067673
YBL031W	-1.1126352394331258	-0.5405655615826223	-1.1658657516626503
YBL032W	0.5299636104105948	-0.41999281957181944	-0.12902862073736754
YBL036C	-0.2901262424568885	-0.37327877292889056	-0.16589394094804427
YBL037W	0.5202870339755802	-0.3795914819346918	-0.00460816502633408
YBL038W	0.16225370588004143	-0.09236322217073757	-0.3363960469224247
YBL039C	0.5735082043681603	-0.0986759311765387	-0.5068981528968046
YBL042C	0.8710629297448579	0.5496392837192439	0.2534490764484031
YBL043W	0.4912573046705365	0.6298106880929191	-0.02764899015800653
YBL044W	-0.3457665569582225	0.2687237329610907	-0.5852369583444926
YBL045C	-0.5489746620935277	-0.24576205101170653	-1.1889065767943232
YBL046W	-0.9311994312766028	0.38929647497189357	-1.6451149144014479
YBL047C	0.5541550514981312	1.519271387010307	-0.41934301739644686
YBL048W	-0.14981588414917765	0.041466208752247775	-0.5299389780284776
YBL049W	-0.34092826874071497	0.09512423530155789	-0.7419145692398683
YBL051C	0.1429005530100123	1.8064996467742613	-0.7649553943715413
YBL052C	-0.4473706095258749	-0.09236322217073757	-0.5437634731074809
YBL053W	0.5831847808031749	2.3683307482905676	-1.0783106161622935
YBL054W	0.02678163578983811	-0.19273529536297646	-0.7972125495558834
YBL055C	0.6073762218907113	0.08818025539517664	0.08755513550035776
YBL056W	0.2953066318614919	0.6601116913207647	0.21197559121139123
YBL057C	-0.3844728626982805	-0.3429777697010449	-0.30413889173808206
YBL058W	0.6823696892620739	2.3279294106534403	-1.1935147418206582
YBL059W	-0.09417556964784392	0.018740456331363526	0.2304082513167296
YBL060W	-0.033696966929003175	-0.010298005095322057	0.2211919212640604
YBL061C	-0.48849605937468676	-0.23755552930416493	0.6405349386605078
YBL062W	-0.7376679025763114	-0.4300931539811014	-0.9538901604512595
YBL063W	0.1525771294450274	-0.1737971683455729	0.009216330052669183
YBL064C	0.1017751031612007	-0.30762659926855823	1.1935147418206589
YBL065W	-0.5344597974410062	-0.30762659926855823	-0.6543594337395116
YBL066C	-0.3627005657194977	-0.30194516116333714	-0.09216330052669183
YBL067C	-0.23932421617306235	-0.10940753648640074	0.10598779560569613
YBL068W	-0.3094793953269179	-0.22051121498850176	0.09216330052669183
YBL069W	-0.04821183158152448	0.26367356575644973	-0.5668042982391538
YBL070C	-0.05788840801653958	-0.09173195127015739	-0.2718817365537404
YBL071C	0.021943347572330827	0.19928393389727753	-1.0690942861096242
YBL072C	0.5106104575405657	2.683966198580627	-0.5299389780284776
YBL075C	-0.1232052989528876	0.13552557293868564	0.5022899878704711
YBL078C	0.3267555052752895	0.05977306486907125	-0.29031439665907877
YBL079W	0.4452935666042171	0.22264095721874205	-0.7603472293452066
YBL080C	-0.6529978587699343	-0.2842695759470938	-0.23501641634306367
YBL081W	-0.4376940330908606	-0.40673613065963693	0.4654246676597933
YBL082C	-0.23448592795555478	-0.4300931539811014	-0.4608165026334587
YBL083C	-0.3239942599794395	-0.37201623112773036	-0.55297980316015
YBL085W	-0.3893111509157878	-0.022292152206344264	-0.29031439665907877
YBL086C	-0.4038260155683096	-0.20851706787747945	0.06451431036868428
YBL087C	-0.8586251080139935	-0.7394158952653598	-0.327179716869755
YBL088C	-0.7376679025763114	-0.09804466027595858	0.046081650263345916
YBL089W	-0.6433212823349198	-0.5348841234774012	-0.41012668734377816
YBL090W	-0.5731661031810642	-0.24954967641518722	-0.5990614534234959
YBL091C	-0.428017456655846	-0.5058456620507157	-0.018432660105338367
YBL091C-A	-0.5151066445709771	0.01053393462382197	0.9769309855829335
YBL093C	-1.129569248194401	0.35142022093708636	-2.8248051611431024
YBL094C	0.06064965331238908	-0.23755552930416493	-0.14285311581637183
YBL095W	1.013792432161323	0.24473543873904616	-0.7926043845295487
YBL096C	-0.13046273127914854	0.6519051696132231	-1.2119474019259961
YBL098W	1.7830802587449794	1.7187529915936248	-1.207339236899662
YBL099W	-2.3778476083112783	0.04272875055340801	-1.2902862073736843
YBL100C	-0.2659348013693521	0.2024402884001782	-1.082918781188628
YBL101C	0.9097692354849161	0.4940874444681933	0.20736742618505716
YBL102W	-1.0473183484967774	-0.2754317833389721	0.02304082513167347
YBL103C	1.318604589864281	7.725295610613459	-1.7833598651914855
YBL104C	0.09209852672618614	-2.3573632134522056	0.09216330052669183
YBL106C	-0.147396740040424	0.12290015492708317	1.806400690323158
YBL107C	-1.124730959976894	-1.0449510111461375	-1.1935147418206582
YBR001C	0.36062352279783993	0.9511275764881997	-0.9631064905039287
YBR003W	-0.1449775959316701	-0.06774365704811283	-0.8018207145822185
YBR005W	-0.5804235355073251	0.06924212837777305	0.3271797168697555
YBR006W	0.33643208171030353	-0.1832662318542747	-0.3870858622121052
YBR007C	-0.9626483046904003	-0.18957894086007585	0.26727357152740633
YBR008C	0.23966631736015792	0.3299570103173623	0.02764899015800755
YBR009C	0.6726931128270593	-0.09741338937537847	-0.9400656653722558
YBR010W	1.340376886843064	0.16898293066943193	-0.6221022785551689
YBR012C	0.07274537385615701	-0.14349616511772723	-0.6313186086078386
YBR013C	1.1782942315565699	-0.174428439246153	-0.23501641634306367
YBR014C	0.21547487627262152	-0.25396857271924805	-0.9400656653722558
YBR015C	0.17193028231505653	-0.20157308797109816	-0.46542466765979273
YBR016W	1.2774791400154688	0.11469363321954168	-1.110567771346635
YBR018C	1.0815284672064243	-0.5064769329512958	-1.0967432762676312
YBR019C	2.150790163275533	0.16582657616653124	-1.0598779560569551
YBR020W	0.2299897409251439	-0.07721272055681462	0.4884654927914667
YBR021W	-1.6351703669239115	1.5003332599929033	-2.221135542693271
YBR022W	-1.6448469433589261	-0.020398339504603905	0.5714124632654894
YBR023C	-1.269879606502112	-0.2066232551757391	-0.06451431036868428
YBR024W	-0.6989615968362535	-0.137183456111926	1.0737024511359594
YBR025C	-1.284394471154634	-0.306364057467398	0.25805724147473713
YBR026C	-2.5254153989452504	-0.43703713388748266	-1.0368371309252822
YBR027C	-0.88281654910153	-0.6908080359206906	0.9492819954249249
YBR028C	0.37271924334160844	-0.2817444923447733	0.6727920938448494
YBR030W	0.024362491681084737	-0.6908080359206906	-0.428559347449116
YBR031W	0.11145167959621526	-0.41431138146659835	0.4377756775017857
YBR032W	1.4710106687157596	0.4088658728898772	0.4101266873437792
YBR033W	0.6315676629782477	0.039572396050507413	0.23962458136939876
YBR034C	-2.1649629267409582	-0.07721272055681462	0.22580008629039552
YBR035C	0.4065872608641594	4.374509670334187	-0.12902862073736754
YBR036C	-0.23448592795555478	-0.30952041197029856	-0.9723228205565974
YBR037C	0.26869604666520164	-0.10940753648640074	0.18893476607971776
YBR039W	1.8677503025513567	1.7376911186110284	-0.8064288796085526
YBR040W	-0.3627005657194977	-0.1113013491881411	-0.1612857759217102
YBR041W	-0.18610304578048198	-0.34487158240278526	0.07373064042135347
YBR042C	-0.8441102433614719	-0.1769535228484735	0.26727357152740633
YBR043C	-0.39898772735080207	-0.029867403013305704	-0.059906145342349185
YBR044C	0.5396401868456093	0.2718800874639912	0.44699200755445595
YBR045C	-1.5819491965313315	-0.21104215147979996	-0.16589394094804427
YBR046C	-1.6303320787064042	-0.21104215147979996	0.40551852231744406
YBR047W	-1.064252357258053	-0.20031054616993793	-0.3824776971857706
YBR048W	0.024362491681084737	-0.4692319498170687	0.5575879681864852
YBR050C	0.8734820738536112	-0.14980887412352833	0.0691224753950194
YBR051W	0.7138185626758715	-0.45218763550140556	0.5391553080811468
YBR052C	-1.1319883923031546	-0.6617695744940052	-0.16589394094804427
YBR053C	0.6896271215883351	-0.8170622160367145	0.04147348523701184
YBR054W	0.7307525714371467	0.5761526615436089	0.6866165889238537
YBR056W	0.7452674360896685	-0.8492570319663005	0.4700328326861284
YBR057C	0.8009077505910025	-0.7280530190549177	0.04147348523701184
YBR058C	-2.225441529459799	-0.915540476527213	0.7234819091345304
YBR059C	1.1589410786865408	0.7825782460333078	0.04147348523701184
YBR062C	0.7791354536122195	-0.3309836225900226	0.8432941998192298
YBR063C	1.1081390524027142	-0.42946188308052125	0.41934301739644736
YBR064W	0.1549962735537808	-0.4401934883903833	0.6912247539501888
YBR065C	-0.5562320944197887	-0.8587260954750024	0.350220542001429
YBR066C	-0.06514584034280023	-0.9262720818370752	1.0230126358462794
YBR067C	0.14048140890125893	-1.442651678511613	0.3640450370804333
YBR068C	0.24208546146891186	-1.9224175629525035	0.903200345161579
YBR069C	-0.12804358717039488	-0.989399171895087	0.2764899015800755
YBR071W	0.7186568508933782	-1.8182578643567837	0.4608165026334592
YBR072W	0.29288748775273804	1.7389536604121885	0.5391553080811468
YBR073W	-1.030384339735502	-1.597944320054322	-0.17511027100071347
YBR074W	-1.7488701400353324	-0.5276245081207298	0.26266540650107223
YBR076W	-1.1610181216081985	-0.24828713461402702	-0.26727357152740583
YBR077C	1.1420070699252651	-0.05701205173825079	-0.5299389780284776
YBR078W	0.28321091131772347	4.843543949465215	-1.1428249265309773
YBR081C	1.516974406782079	2.4365080055532204	-2.322515173272632
YBR083W	-0.0070863817327128575	0.15951386716073004	-0.30874705676441716
YBR084C-A	-0.6094532648123688	-0.08920686766783698	0.5621961332128202
YBR084W	-0.3191559717619322	-0.27038161613433115	0.23501641634306367
YBR085W	0.5275444663018414	0.5004001534739945	0.10598779560569613
YBR089C-A	0.3557852345803327	0.7383892829926995	0.3271797168697555
YBR090C	0.4743232959092613	0.9454461383829786	0.19354293110605286
YBR092C	0.6630165363920453	0.41833493639857905	0.5621961332128202
YBR093C	1.0404030173576126	0.32806319761562186	0.9677146555302633
YBR094W	0.7065611303496103	0.13173794753520476	0.19815109613238693
YBR095C	-1.6859723932077377	-0.4509250937002453	-0.8755513550035714
YBR096W	0.4186829814079273	-0.007772921493001507	0.8985921801352449
YBR097W	-2.2109266648072774	-0.14475870691888745	-3.51602991509329
YBR098W	0.13927183684688227	-0.08163161686087546	-0.403214439804276
YBR099C	0.29288748775273804	0.7630088481153241	-0.4608165026334587
YBR101C	0.6630165363920453	0.2459979805402064	-0.11520412565836428
YBR103W	-0.8223379463826889	-0.2621750944267896	-1.082918781188628
YBR104W	1.076690178988917	0.41833493639857905	0.12902862073736857
YBR105C	1.3742449043656144	0.3444762410307051	-0.06451431036868428
YBR106W	0.6896271215883351	0.7383892829926995	0.8663350249509022
YBR107C	-0.4352748889821067	0.074292295582414	-0.04147348523701082
YBR108W	-0.21029448686801838	0.2213784154175818	0.42395118242278246
YBR111C	0.29288748775273804	0.09891186070503868	0.09216330052669183
YBR112C	1.0404030173576126	1.2913825919008841	0.40091035729111
YBR113W	-0.002248093515205577	0.2213784154175818	0.3317878818960906
YBR114W	-0.2369050720643087	0.025053165337164725	0.31796338681708736
YBR115C	-0.05788840801653958	0.13173794753520476	0.08294697047402265
YBR116C	0.3194980729490283	1.2800197156904418	0.3363960469224247
YBR117C	0.28563005542647735	0.2870305890779143	0.6497512687131769
YBR119W	-0.1111095784091194	0.6234979790871178	-1.0644861210832892
YBR120C	-0.8126613699476746	0.270617545662831	-0.00460816502633408
YBR125C	-0.9553908723641391	-0.3505530205080063	-0.3548287070277631
YBR126C	0.12354740013998373	0.18918359948799576	1.1243922664256405
YBR127C	-1.2287541566533002	0.015584101828462928	-2.446935628983666
YBR128C	-1.5698534759875633	-0.23313663300010412	-1.456180148321729
YBR129C	0.723495139110886	0.07997373368763509	-0.24423274639573286
YBR130C	0.6194719424344792	0.190446141289156	-0.3548287070277631
YBR131W	-1.4416388382236205	-0.42062409047239957	-1.9999436214292108
YBR132C	0.27595347899146283	0.3930841003753743	-0.4331675124754511
YBR133C	0.24692374968641911	-0.18705385725775542	-0.2718817365537404
YBR134W	-0.39898772735080207	-0.3158331209760997	-0.7373064042135337
YBR137W	0.3993298285378982	0.291449485381975	-0.1705021059743794
YBR138C	0.5904422131294361	1.2124737293283692	0.4930736578178008
YBR139W	0.86622464152735	0.13489430203810546	0.32257155184342146
YBR141C	1.4564958040632383	1.2124737293283692	0.32257155184342146
YBR144C	1.4371426511932093	0.6323357716952395	0.6497512687131769
YBR145W	-0.3723771421545123	-0.3158331209760997	0.6267104435815035
YBR146W	-1.8287018956242025	-0.5367779361791416	-1.654331244454117
YBR147W	-0.2852879542393815	-0.2514434891169276	0.15206944586904203
YBR148W	-0.4473706095258749	-0.46355051171184763	0.19354293110605286
YBR149W	-0.15223502825793128	-0.06774365704811283	0.1244204557110345
YBR150C	0.515448745758073	0.39560918397769473	-0.20736742618505613
YBR151W	0.04855393276862114	0.30091854889067693	0.44699200755445595
YBR156C	-1.4948600086162005	-0.43577459208632247	-1.3962740029793799
YBR157C	0.1332239765749983	0.15383242905550903	0.28109806660640957
YBR158W	-0.1715881811279604	-0.417467735969499	-0.29492256168541336
YBR159W	-0.10385214608285848	-0.26091255262562935	0.18432660105338367
YBR161W	-0.3046411071094106	-0.21482977688328064	0.14285311581637183
YBR162C	1.2097431049703675	2.206725397742057	0.6313186086078386
YBR162W-A	-0.4473706095258749	0.5313324276024205	-0.37326136713310093
YBR163W	-0.6384829941174125	-0.11319516188988146	-0.5806287933181575
YBR164C	-0.5901001119423397	0.06166687757081161	-0.5852369583444926
YBR165W	-0.9626483046904003	-0.5462469996878433	-0.06451431036868428
YBR166C	-2.513319678401482	-0.44461238469444414	-4.769450802256298
YBR168W	0.19612172340259293	0.4044469765858164	-0.5714124632654889
YBR169C	-0.08207984910407598	0.2946058398848757	-0.17971843602704857
YBR170C	-1.7222595548390427	-0.417467735969499	-0.5437634731074809
YBR171W	-0.3046411071094106	0.07050467017893329	-0.8985921801352444
YBR172C	-1.2287541566533002	-0.44461238469444414	-0.327179716869755
YBR173C	-0.1594924605841922	-0.26280636532736973	0.8663350249509022
YBR174C	1.2460302666016718	0.28892440177965456	-0.13824495079003776
YBR175W	1.44440008351947	0.5105004878832764	-1.0230126358462783
YBR176W	-0.4449514654171215	0.35142022093708636	-2.3547723284569737
YBR177C	0.6412442394132623	0.15193861635376862	0.0
YBR178W	0.08484109439992549	0.11848125862302233	-0.05068981528968
YBR179C	-1.565015187770056	-0.5411968324832023	-1.0737024511359583
YBR180W	0.1549962735537808	0.40697206018813675	0.18893476607971776
YBR181C	-0.3360899805232077	-0.2880572013505745	0.14285311581637183
YBR182C	0.13806226479250502	-0.16306556303571085	0.06451431036868428
YBR183W	0.12354740013998373	-0.18768512815833555	-0.12902862073736754
YBR184W	-0.1232052989528876	0.2901869435808148	-0.25344907644840203
YBR185C	0.03645821222485267	-0.20599198427515897	-0.13824495079003776
YBR186W	0.10903253548746189	-0.11887659999510254	0.23962458136939876
YBR187W	0.38481496388537634	-0.1832662318542747	-0.0552979803160151
YBR188C	0.5856039249119283	-0.10877626558582063	0.29492256168541386
YBR189W	-2.029490856650755	-0.29436991035637566	-0.9216330052669174
YBR191W	-2.1214183327833926	-0.174428439246153	-0.6405349386605078
YBR194W	-0.8126613699476746	-0.31520185007551965	-0.3410042119487593
YBR195C	0.021943347572330827	-0.16180302123455062	0.08294697047402265
YBR197C	0.8202609034610316	0.6607429622213448	-0.3870858622121052
YBR199W	0.26143861433894094	-0.05133061363302978	-0.30874705676441716
YBR200W	-0.4715620506134113	-0.31330803737377927	-1.4884373035060716
YBR201W	0.1791877146413172	-0.005879108791261218	-0.4331675124754511
YBR203W	-0.5586512385285426	-0.3265647262859618	-0.2258000862903945
YBR204C	-0.3530239892844832	-0.2773255960407125	-0.41012668734377816
YBR205W	0.5614124838243918	0.019371727231943577	-0.23501641634306367
YBR206W	0.8396140563310602	-0.19778546256761745	-0.26727357152740583
YBR207W	-0.3094793953269179	-0.1485463323223681	0.07833880544768858
YBR208C	-0.13046273127914854	1.2288867727434523	-3.0966868976968427
YBR209W	1.0524987379013806	0.9593340981957412	-2.4423274639573314
YBR210W	0.2566003261214337	0.20370283020133845	-0.7926043845295487
YBR212W	0.19612172340259293	0.21948460271584136	0.1105959606320302
YBR213W	-2.3633327436587566	-0.3455028533033654	-4.824748782572313
YBR214W	-0.14255845182291674	0.18665851588567528	-0.28570623163274417
YBR215W	-0.8586251080139935	-0.06269348984347194	-0.17971843602704857
YBR216C	0.04613478865986723	1.5211651997120474	-0.20736742618505613
YBR217W	0.25176203790392643	-0.03870519562142738	-0.327179716869755
YBR218C	0.8299374798960457	2.1852621871223326	0.4700328326861284
YBR219C	0.5178678898668263	0.14625717824854761	0.08755513550035776
YBR220C	0.46464671947424624	-0.04059900832316774	-0.2165837562377253
YBR221C	-2.288339276287394	-0.2968949939586962	-0.5391553080811468
YBR222C	-0.5078492122447159	-0.013454359598222656	0.6774002588711845
YBR223C	0.13564312068375167	-0.024817235808664743	0.21658375623772633
YBR224W	-0.05788840801653958	0.024421894436584535	0.8985921801352449
YBR225W	0.21789402038137543	-0.019135797703443664	0.7050492490291921
YBR226C	-0.01192466995022014	0.41391604009451827	0.6912247539501888
YBR227C	0.03645821222485267	-0.24828713461402702	-0.3317878818960901
YBR228W	0.2711151907739555	0.5464829292163433	0.6313186086078386
YBR229C	1.2145813931878742	0.296499652586616	0.6405349386605078
YBR230C	0.11870911192247645	0.011796476424982138	0.8617268599245682
YBR231C	-1.8335401838417098	-0.301313890262757	-0.40091035729110897
YBR232C	-0.3772154303720196	-0.24765586371344686	-0.02764899015800653
YBR233W	-0.4981726358097016	-0.28931974315173475	0.15667761089537613
YBR235W	0.7622014448509443	0.023790623536004415	0.08294697047402265
YBR238C	-0.1111095784091194	2.078577404924293	0.0552979803160151
YBR239C	-0.06514584034280023	0.27882406737037263	0.009216330052669183
YBR240C	-0.19094133399798954	0.06608577387487245	-0.2119755912113902
YBR241C	-0.18610304578048198	-0.21546104778386077	-0.046081650263345916
YBR242W	-1.2529455977408366	-0.2968949939586962	-0.37326136713310093
YBR244W	-0.3699579980457589	-0.20851706787747945	-0.4930736578178008
YBR245C	-0.6384829941174125	0.34068861562722424	0.11520412565836531
YBR246W	0.6218910865432331	0.227691124423383	0.12902862073736857
YBR248C	-1.1368266805206622	0.014321560027302619	0.28109806660640957
YBR249C	-1.7053255460777672	-0.07595017875565438	0.0
YBR250W	0.4307787019516958	1.740216202213349	-0.3456123769750939
YBR251W	-0.2586773690430912	-0.5531909795942246	-1.0783106161622935
YBR255W	-0.8562059639052398	-0.3871667327416532	-0.6082777834761656
YBR258C	-0.040954399255263826	-0.15107141592468865	0.18432660105338367
YBR259W	0.22515145270763662	0.35457657543998705	0.6359267736341737
YBR260C	-0.21755191919427933	-0.26659399073085044	0.1105959606320302
YBR261C	-0.5102683563534698	-0.22303629859082222	0.5161144829494743
YBR262C	-0.26835394547810604	-0.06837492794869295	0.14746128084270693
YBR263W	-0.4667237623959043	-0.24323696740938602	0.08294697047402265
YBR264C	-0.33367083641445433	-0.22051121498850176	0.10598779560569613
YBR266C	-0.9626483046904003	-0.19652292076645717	0.5022899878704711
YBR267W	-1.3327773533297067	-0.43703713388748266	-0.6589675987658457
YBR268W	0.27353433488270945	-0.1737971683455729	-0.8156452096612218
YBR269C	0.38723410799413027	-0.18894766995949577	0.7050492490291921
YBR270C	0.03645821222485267	0.20180901749959815	0.0552979803160151
YBR271W	0.26869604666520164	0.22579731172164258	0.9907554806619367
YBR272C	0.2227323085988827	1.6991835936756412	-0.9308493353195866
YBR273C	-0.3627005657194977	0.2901869435808148	0.8663350249509022
YBR274W	-0.17400732523671378	-0.3511842914085864	1.4239229931373885
YBR275C	-0.1570733164754383	-0.21167342238038006	-0.5299389780284776
YBR276C	-0.3143176835444249	-0.11382643279046158	-0.8939840151089098
YBR277C	-0.2054561986505111	0.5748901197424486	1.8386578455075007
YBR278W	-0.38205371858952714	0.3148065087034394	0.19815109613238693
YBR279W	-1.719840410730289	-0.10940753648640074	-1.548343448848421
YBR280C	-0.4135025920033242	0.05851052306791101	-0.7879962195032142
YBR281C	-0.5707469590723108	0.46189262853860724	1.6911965646647937
YBR282W	-0.2514199367168303	-0.19147275356181626	0.5621961332128202
YBR283C	-0.18852218988923589	-0.11950787089568266	0.10598779560569613
YBR284W	0.38723410799413027	-0.502689307547815	0.046081650263345916
YBR285W	0.5541550514981312	-0.31646439187667985	-0.03686532021067673
YBR286W	1.1371687817077583	-0.375172585630631	1.3363678576370306
YBR287W	-0.028858678711495354	0.2958683816860358	-0.4377756775017857
YBR288C	0.4235212696254346	1.3330464713391719	-0.30413889173808206
YBR289W	-1.9859462626931892	-0.14412743601830733	-1.179690246741654
YBR290W	1.030726440922598	0.6455924606074219	1.85709050561284
YBR291C	-0.522364076897238	0.5950907885610125	0.14746128084270693
YBR292C	-0.9505525841466321	0.2946058398848757	-0.13363678576370266
YBR293W	0.18886429107633176	-0.2792194087424528	1.0137963057936092
YBR294W	-0.18610304578048198	-0.07910653325855499	-0.576020628291823
