Filter 8: 620 Dec/08 9:15 pm HLKU
 0.070	 0.071	 0.070	 0.073	 0.071	 0.078	 0.083	 0.100	 0.085	 0.087	 0.110	 0.074
 0.070	 0.071	 0.075	 0.081	 0.083	 0.083	 0.080	 0.083	 0.076	 0.083	 0.077	 0.068
 0.068	 0.070	 0.080	 0.082	 0.085	 0.087	 0.084	 0.081	 0.088	 0.081	 0.074	 0.066
 0.070	 0.076	 0.082	 0.084	 0.083	 0.083	 0.078	 0.080	 0.080	 0.081	 0.070	 0.065
 0.074	 0.073	 0.086	 0.085	 0.083	 0.088	 0.081	 0.091	 0.090	 0.086	 0.076	 0.070
 0.085	 0.076	 0.083	 0.081	 0.082	 0.084	 0.088	 0.083	 0.083	 0.086	 0.075	 0.069
 0.067	 0.069	 0.077	 0.080	 0.081	 0.081	 0.093	 0.086	 0.085	 0.084	 0.069	 0.067
 0.070	 0.070	 0.071	 0.072	 0.071	 0.076	 0.075	 0.071	 0.072	 0.071	 0.069	 0.068

Filter 8: 620 H-lKU+noTRP
 0.069	 0.068	 0.067	 0.069	 0.069	 0.070	 0.075	 0.070	 0.072	 0.075	 0.069	 0.068
 0.071	 0.070	 0.071	 0.074	 0.076	 0.075	 0.078	 0.076	 0.070	 0.071	 0.071	 0.070
 0.070	 0.070	 0.072	 0.075	 0.073	 0.073	 0.076	 0.072	 0.073	 0.071	 0.068	 0.069
 0.071	 0.070	 0.072	 0.073	 0.073	 0.074	 0.075	 0.073	 0.071	 0.069	 0.068	 0.066
 0.071	 0.073	 0.075	 0.075	 0.077	 0.082	 0.070	 0.075	 0.076	 0.073	 0.074	 0.070
 0.073	 0.071	 0.071	 0.071	 0.073	 0.079	 0.072	 0.082	 0.083	 0.073	 0.072	 0.071
 0.069	 0.068	 0.071	 0.071	 0.069	 0.071	 0.072	 0.070	 0.075	 0.071	 0.070	 0.067
 0.071	 0.070	 0.070	 0.073	 0.076	 0.073	 0.076	 0.070	 0.077	 0.070	 0.071	 0.070

Filter 8: 620 H-LKU+trp
 0.065	 0.071	 0.071	 0.072	 0.073	 0.075	 0.076	 0.082	 0.076	 0.076	 0.082	 0.068
 0.070	 0.070	 0.071	 0.074	 0.072	 0.072	 0.074	 0.074	 0.077	 0.084	 0.072	 0.069
 0.067	 0.070	 0.071	 0.071	 0.072	 0.074	 0.074	 0.076	 0.075	 0.074	 0.068	 0.068
 0.069	 0.069	 0.074	 0.072	 0.075	 0.071	 0.074	 0.073	 0.069	 0.070	 0.067	 0.066
 0.071	 0.072	 0.075	 0.074	 0.076	 0.076	 0.074	 0.077	 0.075	 0.074	 0.070	 0.072
 0.071	 0.072	 0.075	 0.074	 0.072	 0.073	 0.072	 0.072	 0.072	 0.070	 0.070	 0.069
 0.070	 0.073	 0.069	 0.085	 0.084	 0.075	 0.082	 0.075	 0.070	 0.067	 0.067	 0.066
 0.071	 0.070	 0.069	 0.073	 0.071	 0.073	 0.074	 0.074	 0.082	 0.073	 0.074	 0.070


