orf	hap a | mitotic recombination (frequency of Rad52 foci) | standard [standard] | Styles EB~Andrews BJ, 2016	hap a | mitotic recombination (frequency of Rad52 foci) | phleomycin [2.5 ng/uL] | Styles EB~Andrews BJ, 2016
YBR105C	0.8119145154471238	0.23333333333333336
YBR106W	-1.2299425331128226	-2.6625
YBR107C	-0.06539839528969954	-0.4333333333333333
YBR108W	-0.6746884954312495	-0.6583333333333333
YBR111C	-0.07621600637904992	1.1729166666666666
YBR113W	-0.9167486845023084	-2.158333333333333
YBR114W	0.6178698367104161	2.1041666666666665
YBR115C	2.0128179112554125	4.625
YBR116C	-1.2220933601821284	-0.46875
YBR118W	0.5383789027445747	0.8045486851457007
YBR119W	-0.1418819311029455	2.2312499999999997
YBR121C	-1.0517794386000907	-1.7604166666666667
YBR122C	0.04064375419674358	-0.07812499999999986
YBR125C	-0.18905038578951588	-0.11666666666666654
YBR126C	0.5643037123562483	1.7999999999999998
YBR128C	-0.6653995740046461	-0.0041666666666667585
YBR129C	1.0858369627391367	0.08958333333333335
YBR130C	-1.4791906036471267	-0.006250000000000015
YBR131W	-1.3016273908484064	2.389583333333333
YBR132C	-0.43228870692638843	1.1937499999999999
YBR134W	-0.11261810464709078	-0.39166666666666666
YBR137W	-0.67796378968254	-0.05833333333333359
YBR138C	-0.32700856912813436	-1.1291666666666667
YBR139W	0.2740900191081352	0.48958333333333326
YBR141C	-0.05267353274599687	1.6333333333333335
YBR144C	2.067070578231293	0.04999999999999997
YBR145W	0.33209222421178974	0.7791666666666671
YBR146W	-0.5261533920048413	0.9729166666666668
YBR147W	-0.8254854492173327	-0.1562499999999997
YBR148W	-0.8087416479626619	-0.5937500000000003
YBR149W	-1.1960567192451248	-0.42291666666666705
YBR150C	-0.1424248264827972	-0.2750000000000004
YBR151W	-0.09901453763546149	-0.840625
YBR156C	-0.36600834627329215	-0.7125
YBR157C	0.08501611083132836	0.04791666666666635
YBR158W	-0.20823412698412622	0.39166666666666666
YBR159W	0.5592955468408366	0.6749999999999994
YBR161W	-0.08444890283658459	-0.6958333333333333
YBR162C	-0.21850490500852787	-0.5020833333333333
YBR162W-A	0.7098772944787439	-1.097916666666667
YBR164C	-0.34698853874578545	-0.8354166666666667
YBR165W	0.32164386558448826	0.33231387704335397
YBR166C	-0.009619920127166677	0.08333333333333333
YBR168W	0.6110182516885418	-0.6166666666666667
YBR169C	-0.2256308456489612	-0.7541666666666668
YBR170C	0.3139147688060727	-0.36041666666666666
YBR171W	0.5633528585521337	0.9833333333333337
YBR172C	1.1890573609323618	-0.40000000000000013
YBR174C	1.4598431765098427	1.0958333333333332
YBR175W	0.29923494923494925	0.9895833333333334
YBR176W	-1.1580357920031843	-0.9729166666666668
YBR177C	-0.18464155148937758	0.22291666666666665
YBR178W	0.8440654033951144	-0.4395833333333334
YBR180W	-0.0980000575109268	0.6083333333333337
YBR181C	0.12058799871299886	3.1750000000000003
YBR182C	0.32142258718345634	0.3708333333333334
YBR183W	0.5113333960254244	-0.3645833333333334
YBR184W	0.13989369804587265	1.7125000000000001
YBR185C	0.40094742128256644	0.29583333333333345
YBR186W	0.6430492733934755	-0.5750000000000001
YBR187W	0.46496124747936346	0.01874999999999997
YBR188C	-0.9885896248215098	-1.3104166666666666
YBR189W	-0.13598602484471994	1.6854166666666668
YBR194W	3.3104024943310657	-0.14375000000000038
YBR195C	2.550758124195625	2.2375000000000003
YBR197C	-0.33094309371483327	-0.8291666666666666
YBR199W	0.6760632656465986	-1.8
YBR200W	-0.23449074074073675	2.297916666666666
YBR201W	-0.6500070593367692	-1.3583333333333334
YBR203W	-0.7157194396777738	-0.008333333333333434
YBR204C	-0.23431327290022935	0.22083333333333366
YBR205W	-1.1341132799466143	-2.31875
YBR206W	0.3648608365093876	0.7520833333333331
YBR207W	-0.9236053341125812	-0.1187500000000003
YBR208C	-0.4690422954009905	-0.1479166666666669
YBR209W	-0.6694988596256719	1.2666666666666666
YBR210W	-1.086142275816189	-1.6999999999999995
YBR212W	-0.24559720175662195	0.1958333333333333
YBR213W	-1.2685785552633382	-2.5854166666666667
YBR214W	0.30637990474947036	0.3250000000000007
YBR215W	-2.400231759969079	-1.325
YBR216C	0.7181919626665998	-0.7625000000000001
YBR217W	0.29629076540308424	-0.03541666666666665
YBR218C	0.8847954061722181	-0.46458333333333335
YBR219C	-0.3831450627646289	0.26458333333333334
YBR220C	1.0715858456800489	0.6687500000000003
YBR221C	3.015375375375376	8.316666666666666
YBR222C	0.17516078449049477	0.9833333333333334
YBR223C	0.2138041638947432	0.8791666666666668
YBR224W	0.9496873795283101	1.4259998029944836
YBR225W	0.5003940211301068	0.5145455739427359
YBR226C	-0.4840764381561358	-0.641113409508799
YBR227C	-0.5365288630494454	0.5467231415812976
YBR228W	1.1860317539224563	-0.5369713685316526
YBR229C	0.38769929254119717	2.050819214604673
YBR230C	0.0793706244987707	1.1422297741003424
YBR231C	-1.951325179987445	-0.7918554636196499
YBR232C	-1.3317352439077035	-0.340778500131337
YBR233W	0.46459076624136014	0.16871880745993995
YBR235W	-0.27258290388516093	0.45239033359600694
YBR238C	-0.24939427425052976	-0.1907259653270299
YBR239C	-0.8132135716304624	-0.15812976096664036
YBR240C	-0.433689639620362	-0.9648263068032573
YBR241C	-0.03873224924844454	-0.278434462831626
YBR242W	-0.3436066134761119	-1.378808773312319
YBR244W	-0.05294002101094981	-0.4076454557394267
YBR245C	0.4142227524951044	0.8337519700551631
YBR246W	-0.56749206926512	-0.22891220120829972
YBR248C	-2.34042553191489	9.866824271079606
YBR249C	0.029951356674298248	-0.24903138954557402
YBR250W	-0.6568264363648595	1.0978132387706845
YBR255W	0.6283496251712495	2.55763232203835
YBR258C	0.2567990180301044	0.8589440504334135
YBR259W	-0.016290146535307207	-0.28397524297347004
YBR260C	0.5963588754524848	1.1744155503020732
YBR261C	1.07977288651402	1.92694378775939
YBR262C	-0.10437828090172241	-1.61936071710008
YBR263W	-0.30351635391845766	0.08723240084055665
YBR264C	-0.9085385656337771	-0.6842576175466243
YBR266C	1.5479144785369303	0.7418653138954534
YBR267W	-1.9767745501421212	-0.5068459416863668
YBR269C	0.13052243834813632	0.2630351983188864
YBR270C	-1.0416733930624142	-1.2715803125820841
YBR271W	-0.2785049901810671	0.8369286840031523
YBR272C	0.058298360583388234	-0.23007781717888032
YBR273C	-0.5402830276500487	-0.43625229839768714
YBR274W	0.8303745403714919	0.7102869713685324
YBR275C	0.34937875901082266	-1.380672117152612
YBR276C	-0.9058720090792691	-0.7147934725505634
YBR277C	1.280731355317068	0.9328129104281601
YBR278W	1.0958135085247052	1.134480890464934
YBR280C	-0.45238663239237326	0.577915681639086
YBR281C	-0.3210227870849679	-1.4383865248226932
YBR283C	-0.27201141323246913	-0.009645061728395373
YBR284W	0.5788955800793851	-0.5387772524297326
YBR285W	0.00981051428522802	0.6211666009981613
YBR286W	1.173381066591376	0.08205279747833069
YBR287W	0.047617482099708175	0.08806146572104034
YBR288C	0.048908503255797764	1.9248670212765961
YBR289W	6.04255319148936	0.5027580772261602
YBR290W	-0.37496706693314025	-0.8114246782243234
YBR291C	-1.1663009853675161	-1.1097566981875484
YBR292C	-1.2667574903017467	0.21639414236931906
YBR293W	0.16468507152509193	0.153992645127397
YBR294W	2.148996787294658	3.973958333333333
YBR295W	-0.59249972242235	-0.23377987916995005
YBR296C	-0.6530581204215113	-0.05282210401891
YBR297W	0.6589611959896674	0.940372997110586
YBR298C	0.030171595871458595	0.12578802206462
YBR299W	-1.1581308823846135	-1.9234186211798132
YBR300C	-0.8462658446190622	-1.1921214210664568
YBR301W	-0.07416446018598764	-1.1188353690570005
YCL001W	-0.7285335494227503	-0.503537890727607
YCL001W-A	-0.3508690068380083	0.7598584843708972
YCL002C	0.20863763931414606	-0.6859896243761487
YCL009C	-0.057788953717761854	1.0963931573417387
YCL010C	0.5906230978588413	1.97650709219858
YCL011C	-0.7787739219523327	20.8179586945101
YCL014W	-0.40205205624224827	-0.05756254925137824
YCL016C	4.043648700160873	3.2066341607565003
YCL022C	-0.08166378828210993	0.4935891121618073
YCL023C	-0.44155557945560187	0.7569854872603079
YCL024W	0.7488852125582955	0.03519831888626209
YCL025C	0.5495171116110643	-0.8634259259259264
YCL026C-A	-0.6824818867104471	-0.876264118728659
YCL027W	0.033923319690010764	-0.22842789598108762
YCL028W	-0.4491400121546046	-0.3340556868925666
YCL029C	0.531229657039092	1.3872882190701337
YCL030C		
YCL032W	-0.25847123719464005	-0.25847123719464005
YCL033C	-0.7935378396814361	-0.11959876543209869
YCL034W	0.11443313192272539	-0.016187286577356685
YCL035C	-0.19599356288525036	-0.6941653532965599
YCL036W	-0.17125255580344215	-0.9917257683215137
YCL037C	-2.200966792286633	-0.19514627659574496
YCL038C	0.05194251183047512	1.27677633307066
YCL039W	-0.32463786795065297	0.2350932492776463
YCL040W	-0.2840555103253537	-0.007781717888100633
YCL042W	0.44465710695716254	-0.48147327291830805
YCL044C	0.14704230257712303	-0.27547938008930933
YCL045C	0.2510401633614853	-0.4784689387969527
YCL046W	0.7111844402208527	0.24187352245862762
YCL047C	0.449426116719133	-0.8526398739164707
YCL048W	0.21691379822952328	0.7094661150512204
YCL049C	0.2813447097275902	1.0771276595744668
YCL050C	0.5872496898486566	-0.8134439847649059
YCL051W	-0.5889413820758433	-2.121568820593643
YCL055W	-0.5278378629220941	-0.41633832413974164
YCL056C	-0.5315919415110943	-1.648312319411609
YCL057W	0.3413518418817183	-0.2683133044391923
YCL061C	7.168165583656357	5.112518879695298
YCL063W	-0.2420816768679963	-0.2391236537956396
YCL064C	-0.3156893872706171	-0.13805161544523234
YCL069W	-0.5874103059659204	-1.1331428946677176
YCL076W	-0.012012254768534772	-1.07126674546887
YCR001W	0.12287465089189256	0.7563862621486726
YCR005C	0.051113199508859605	-0.4261311400052535
YCR006C	-0.7651462968192903	-0.7219759653270307
YCR007C	-0.06995197077549456	0.5009604018912546
YCR008W	1.2413096587990515	2.107302337798791
YCR009C	0.4843895200971973	2.4703670869451
YCR010C	0.07295913363269774	1.0687220908852106
YCR011C	-0.45112386595722853	1.500607433674811
YCR014C	0.8773964384722827	0.12729018912529325
YCR015C	-0.015971344985029785	-0.4600571315996855
YCR016W	0.09409914367541922	0.5044326241134753
YCR017C	-0.49586137994947715	-0.2721959548200667
YCR019W	-0.7541594615451294	-1.3341459810874685
YCR020C	-0.7167180102193094	-1.1855463619648006
YCR020C-A	-0.45011125047082184	-0.8002774494352504
YCR021C	0.2190633929622587	-0.5367251116364598
YCR022C	-0.013392099041649655	0.41525479380089303
YCR023C	1.0350830157363058	0.8738672182821133
YCR024C-A	0.6824807077925209	0.07880220646178326
YCR025C	0.07383992200449212	-0.5499819411610193
YCR026C	-0.4273154316279918	-0.18014512739690067
YCR027C	-0.0642084330240255	-0.6111111111111113
YCR028C-A	1.385766868266752	0.8396046755975833
YCR030C	-0.9763248151323614	-0.452185119516679
YCR031C	-1.5827464586852618	-1.425597583399
YCR032W	0.650984977740926	0.8285969923824545
YCR033W	1.2218288963976385	1.9363836354084565
YCR034W	0.3406800710781701	1.4373522458628833
YCR036W	0.8410903687768809	0.682804701864986
YCR037C	0.1923863693014566	0.6891581297609647
YCR043C	-0.2541558890884231	20.779033687943265
YCR044C	-0.27169661352071495	-0.44372209088521203
YCR045C	-0.061056023799829044	1.0810513527712116
YCR048W	-0.4346318363086575	-0.85830378250591
YCR049C	-0.43151068337588566	-1.2898361570790657
YCR050C	0.23593616405455067	-1.674990149724194
YCR051W	-0.38550167953285697	-1.0584367612293144
YCR053W		
YCR059C	-0.11241657860990001	-1.4326076963488312
YCR060W	-0.783789085693099	-0.03611767796164941
YCR061W	-0.14998112876611563	-0.10833251247701604
YCR063W	-2.423680891674288	-4.8530092592592595
YCR065W	-0.838301171940202	-0.4780749277646434
YCR067C	0.5974362549700766	0.9675761754662474
YCR068W	-0.7607343899614433	-2.1473765432098766
YCR069W	-0.16346500759613442	-0.1463997241922774
YCR071C	1.4027171606958861	2.3935267270816922
YCR073C	0.6403059868242176	0.6485667848699763
YCR073W-A	-0.7130128460854948	0.9736915550302077
YCR075C	0.21362568253307287	-0.3225636984502232
YCR076C	-1.2972382965734024	-0.749162726556344
YCR077C	1.4601249750084901	-1.4022606382978724
YCR079W	-0.15759586531780126	-0.41576372471762496
YCR081W	1.0282507227928135	2.273599619122665
YCR082W	0.19178308753468107	0.1320429472025233
YCR083W	0.1671620303802443	0.22919950091935967
YCR085W	1.0776973126082257	1.8801631862358799
YCR086W	0.9548523971170795	-0.09343807459942209
YCR087C-A	0.18409131524205125	1.7967477672708168
YCR087W	-0.23504164339863484	1.5194296690307334
YCR088W	0.07957446730613252	0.7036052009456251
YCR089W	0.2984468117318356	0.11033950617283939
YCR090C	-0.506164056225018	0.13513757551878133
YCR091W	0.6613974791109622	0.664844365642238
YCR092C	0.6053068102203107	0.9634801024428677
YCR095C	0.5078361275289409	0.9694148936170199
YCR098C	0.3990954615349862	1.5077324665090632
YCR099C	-0.35532239725355935	-0.9151152482269499
YCR100C	-0.1693540571424311	0.32194805621224204
YCR101C	-0.6603297812179199	-1.4088274888363552
YCR102C	-0.1601450539029625	-0.78267828999212
YCR102W-A	1.2251077841491833	1.9498292618859983
YCR105W	0.15427212734600018	-0.38601589177830337
YCR106W	-0.4368381204404692	-0.326315011820331
YCR107W	-0.4067705304645607	-2.0677683013503905
YDL001W	-1.174928244361614	-1.6147064617809315
YDL002C	0.4603810764453835	0.45303881008668
YDL006W	3.5455765331829068	4.173578276858416
YDL010W	-0.08056571801560991	-0.31831166272655637
YDL011C	0.4310372113279166	1.33803684003152
YDL012C	-0.9426666080821268	-1.230652416600999
YDL013W	2.451152734840676	4.709966837404779
YDL018C	-1.0567243053597395	-1.4391663383241398
YDL019C	-0.1560691249499333	-0.9786577357499366
YDL020C	1.35060129509713	2.8515070921985797
YDL023C	-0.35977671089636437	-0.23815504334121665
YDL024C	0.3417546228516632	0.425909508799579
YDL025C	-1.4378785387713564	-1.76166436826898
YDL026W	-1.099459556542186	-1.3752462568951935
YDL027C	0.39976927245438376	-0.27480627790911666
YDL033C	-0.15302414097032757	1.890998489624376
YDL034W	-0.31715347422741913	-0.37338291305489973
YDL035C	-1.3479740269111538	-0.6953063435776196
YDL036C	-0.14981727486202276	-0.036848240084055996
YDL037C	0.47255763320780453	-0.19546230627790928
YDL039C	-0.023185096171653374	-0.36899543603887597
YDL040C	-0.3762743632152897	-0.4195560809036001
YDL041W	0.13908589440504016	-3.2962962962963
YDL042C	-0.638297872340426	
YDL046W	-0.705770331681666	-0.324205411084843
YDL048C	-0.5998094997017517	0.22887936695560795
YDL050C	-0.9009334411039585	-0.6961846598371407
YDL051W	-1.0653192232703899	-1.717797806671921
YDL052C	0.5383163833353642	0.43414269766220165
YDL053C	-0.7122556406974485	0.6747274757026521
YDL054C	-0.585433865750269	-0.7395258733911224
YDL056W	-1.0579912393004085	-1.8623013527712124
YDL059C	3.7315712382841957	1.4437385080115568
YDL061C	0.21393955491534322	-0.5226638429209343
YDL062W	-0.44607003233806897	-0.28728329393223
YDL065C	0.32904222246696374	0.7020455739427366
YDL066W	-0.0983715667632567	-0.4292339768846856
YDL070W	-0.6298291440879713	0.050408786446021016
YDL071C	-0.527873235238302	1.933765103756227
YDL074C	4.476530258321437	3.314469045280746
YDL076C	0.41362010003752986	0.6023771998949298
YDL077C	-0.09477501148022378	2.8620140530601508
YDL078C	0.023008456381530144	-0.4287414630943
YDL079C	0.09772437111515808	-1.1671263462043597
YDL080C	-0.7543464640202182	-0.11437811925400669
YDL081C	-0.5313176587311567	0.28143879695298235
YDL082W	0.49649869165643146	0.7336731678486986
YDL083C	-1.915109254417438	-0.4416042815865526
YDL085W	-0.03827269701513374	-0.1892484239558708
YDL086W	0.4901669495932652	0.8924021539269766
YDL088C	0.1423169542966033	1.3614558707643833
YDL089W	0.3904823517198179	-0.43853427895981173
YDL090C	-3.27718676122931	
YDL091C	-0.6201874996077185	-0.9044112818492261
YDL093W	0.7859232477446427	2.8514250065668505
YDL094C	-0.09651575015524347	-0.22151628578933566
YDL095W	-0.8431917227218146	-0.7069707118465997
YDL096C	0.15353758605359735	0.8030519437877581
YDL099W	-1.230182243242201	-0.7909278959810876
YDL100C	1.4894921544991897	3.5725390727607036
YDL104C	-1.467584497764885	-0.9307853953244036
YDL106C	0.9950465371542829	0.25578703703703654
YDL109C	-0.256647014433015	0.19257289204097636
YDL110C	0.390702356774286	0.8347287890727606
YDL112W	-0.9158084721180842	0.6344316390858943
YDL113C	0.7034566982190683	-0.4231021801943788
YDL114W	0.24189792892675477	0.6463258471237211
YDL117W	-1.4250783492120265	-2.734584318360913
YDL118W	0.9584941734053349	1.5184118071972665
YDL119C	1.078059189201313	0.10922314158129698
YDL121C	-0.2413485326169049	0.8463439059627014
YDL122W	-0.4826072669579997	-0.5614985552928814
YDL123W	0.2822179833541165	-1.0183707643814033
