orf	hap a | mitotic recombination (frequency of Rad52 foci) | standard [standard] | Styles EB~Andrews BJ, 2016	hap a | mitotic recombination (frequency of Rad52 foci) | phleomycin [2.5 ng/uL] | Styles EB~Andrews BJ, 2016
YBR078W	0.31759867466095326	0.8434730163601809
YBR082C	0.35429607677476277	0.30584797203252656
YBR083W	0.22390552818475032	0.24254638010012392
YBR084C-A	0.2937930832686557	0.5476228724075024
YBR084W	-0.01692955725393222	-0.14581004604046657
YBR085W	0.29170437911091995	0.29814726886923604
YBR086C	-0.32942564045193534	0.5613409956190961
YBR089C-A	-0.8424996396657893	-0.7993025880582217
YBR090C	-0.4973576372804987	0.27908757555755365
YBR092C	0.02149156687531315	0.2433961753433199
YBR093C	-0.41795850764576925	0.24764515155930023
YBR094W	0.6915640117550806	0.2510443325320843
YBR095C	1.1571648382093003	0.05808011266635464
YBR098W	1.0094512022003639	0.9393784795208773
YBR099C	0.29471513181690095	0.38531198095705876
YBR101C	-0.08292063142858053	0.12442484129587415
YBR103W	0.15225444853555395	0.1788117368604209
YBR104W	-0.1668437076228743	-0.8647368217843169
YBR105C	0.3715508557556498	0.11847627459350203
YBR106W	-0.6154680080392865	-1.0627391134489943
YBR107C	-0.052535831879410286	-0.15345820322923096
YBR108W	-0.34706223997803276	-0.24523608949440334
YBR111C	-0.05776498649330276	0.5017339292749162
YBR113W	-0.4640723768803222	-0.8570886645955524
YBR114W	0.2777510677307068	0.8815924029835464
YBR115C	0.9520588330864528	1.9098446472507553
YBR116C	-0.6116737748664757	-0.16790472236356366
YBR118W	0.23932572772940866	0.3514759972226392
YBR119W	-0.08950741746158922	0.9334299128185047
YBR121C	-0.5293452624532682	-0.6947777731451088
YBR122C	-0.0012758271820691937	-0.008568114264305999
YBR125C	-0.11230830579240363	-0.024289326263432755
YBR126C	0.25185759235972677	0.7575222974769243
YBR128C	-0.34257204284164033	0.021599616869153345
YBR129C	0.5039629768122005	0.05984040281297521
YBR130C	-0.735952714623106	0.020749821625957336
YBR131W	-0.6501199474996802	0.9980143513014038
YBR132C	-0.22988794317653136	0.5102318817068766
YBR134W	-0.07536149634574968	-0.13646229836531015
YBR137W	-0.34864549342507634	-0.0004950594539437756
YBR138C	-0.1789962893934745	-0.4372898144567085
YBR139W	0.1115704013590121	0.22300108950661496
YBR141C	-0.04638472576809359	0.6895386780212414
YBR144C	0.9782841781732424	0.04369429319225042
YBR145W	0.13960824593749813	0.3411226283108648
YBR146W	-0.2752614500446759	0.4201535859280965
YBR147W	-0.41995639194359213	-0.04043543588415745
YBR148W	-0.4118625600557776	-0.21889243695532623
YBR149W	-0.599087851785914	-0.14920922701325093
YBR150C	-0.08976984914423745	-0.08887376474633205
YBR151W	-0.06878563087816163	-0.31959317327405684
YBR156C	-0.19784849834376197	-0.2673307658175004
YBR157C	0.02017344766322895	0.04284449794905427
YBR158W	-0.12158158692175323	0.18306071307640107
YBR159W	0.2494366815323969	0.2986328661510623
YBR161W	-0.06174470883135195	-0.26053240387193205
YBR162C	-0.12654640640462766	-0.1815014462547003
YBR162W-A	0.3222268044093362	-0.42454288580876803
YBR164C	-0.18865446155816137	-0.3174686851660668
YBR165W	0.13455758528125172	0.158850608296094
YBR166C	-0.025572922199731535	0.057291017083387075
YBR168W	0.27443906130584267	-0.22824018463048254
YBR169C	-0.129991034342392	-0.28432667068142126
YBR170C	0.13082139604813517	-0.12371536971736954
YBR171W	0.2513979565384854	0.4244025621440768
YBR172C	0.5538589674335767	-0.13986147933809437
YBR174C	0.684754863506011	0.47029150527666275
YBR175W	0.12372527791193962	0.42695194787366475
YBR176W	-0.5807088117677909	-0.3735551712170055
YBR177C	-0.1101771073205754	0.1142272983775218
YBR178W	0.3870923614231521	-0.1560075889588191
YBR180W	-0.06829523855585534	0.27143941836878943
YBR181C	0.03736863984613386	1.3183871579863113
YBR182C	0.1344506209097141	0.1745627606444407
YBR183W	0.22625212625886462	-0.12541496020376167
YBR184W	0.04670087465353072	0.7218308972626908
YBR185C	0.17289234798916003	0.14397013188938326
YBR186W	0.28992262450224354	-0.21124427976656174
YBR187W	0.20383616653144726	0.030947364544309817
YBR188C	-0.4987997655277436	-0.511222000614764
YBR189W	-0.0866573792083533	0.7107835591011423
YBR194W	1.5793017939824767	-0.035336664424981484
YBR195C	1.2120952240474756	0.935979298548093
YBR197C	-0.18089820999554393	-0.3149192994364786
YBR199W	0.3058813485206531	-0.7109238827658335
YBR200W	-0.13427384326527625	0.9606233606007779
YBR201W	-0.3351314130731902	-0.5307672912082729
YBR203W	-0.3668963003493011	0.01990002638276126
YBR204C	-0.1341880566004256	0.11337750313432589
YBR205W	-0.5691448432295187	-0.9225228983216477
YBR206W	0.15544835506801852	0.33007529014931597
YBR207W	-0.4673868314904255	-0.02513912150662897
YBR208C	-0.24765436084135906	-0.0370362549113735
YBR209W	-0.3445536077307639	0.5399747152187381
YBR210W	-0.5459560083278258	-0.6701337110924234
YBR212W	-0.13964262583524759	0.10317996021597325
YBR213W	-0.6341443804677348	-1.031296689450741
YBR214W	0.12717909750170064	0.15586726529412806
YBR215W	-1.181177318501431	-0.5171705673171363
YBR216C	0.32624605460777556	-0.2877258516542054
YBR217W	0.12230208083622841	0.008852688221212782
YBR218C	0.40678094887435207	-0.16620513187717156
YBR219C	-0.2061322626025695	0.1312232032414426
YBR220C	0.4970740903559278	0.2960834804214746
YBR221C	1.4366878279628132	3.4156818181941393
YBR222C	0.06374872803605744	0.4244025621440766
YBR223C	0.08242865690751199	0.3819127999842746
YBR224W	0.43814925737396676	0.6049669750594829
YBR225W	0.2209641119057451	0.23318323030471996
YBR226C	-0.2549217562306591	-0.23821205300434536
YBR227C	-0.28027687737295276	0.24630851538481688
YBR228W	0.5523964109851156	-0.1957323357055744
YBR229C	0.16648829879926327	0.859831885704069
YBR230C	0.017444460582835258	0.48921669311587773
YBR231C	-0.9641791389099496	-0.29969999566018596
YBR232C	-0.6646738649440237	-0.11570492787409842
YBR233W	0.2036570785924315	0.09211989856378495
YBR235W	-0.15268731820115256	0.20783000106326863
YBR238C	-0.14147810309421	-0.054498241327118356
YBR239C	-0.41402425546960836	-0.04120219360949993
YBR240C	-0.2305651438634424	-0.37025509953972413
YBR241C	-0.0396456106046193	-0.09027468803141157
YBR242W	-0.18701966345147372	-0.5391192583265872
YBR244W	-0.046513544259414535	-0.14298007385942102
YBR245C	0.17930954665600193	0.363388067271484
YBR246W	-0.2952442663192051	-0.07007447249870158
YBR248C	-1.152267422334342	4.047993766242596
YBR249C	-0.006444454467358769	-0.07828112396077244
YBR250W	-0.3384278503878407	0.4710991121035295
YBR255W	0.28281692134015424	1.0665618222896096
YBR258C	0.1032120570518279	0.3736639601058757
YBR259W	-0.028797261188232746	-0.09253478176331598
YBR260C	0.2673528253293035	0.5023453264829832
YBR261C	0.5010316464186737	0.8093028864327088
YBR262C	-0.07137842540708635	-0.6372408091613395
YBR263W	-0.1676403232250131	0.058881453413245625
YBR264C	-0.4601036650633249	-0.2558106495301074
YBR266C	0.7273278910943155	0.32590734247898245
YBR267W	-0.9764811795606801	-0.18344412237803479
YBR269C	0.042170875795035485	0.13059171631131353
YBR270C	-0.5244600734577446	-0.4953805851119695
YBR271W	-0.15555001169441315	0.36468385434444195
YBR272C	0.00725828128981546	-0.0705499292541541
YBR273C	-0.28209161326800475	-0.15464885409006773
YBR274W	0.3804742976975459	0.31302648235063396
YBR275C	0.14796443127786094	-0.5398793194779086
YBR276C	-0.45881467099660916	-0.2682662772081577
YBR277C	0.5981735103350748	0.4037951949109237
YBR278W	0.5087855665683318	0.48605591017822186
YBR280C	-0.23960313434138886	0.2590320060236859
YBR281C	-0.17610280583871876	-0.5634211254468264
YBR283C	-0.1524110637713495	0.019364970118526628
YBR284W	0.25891119521154937	-0.19646895884782373
YBR285W	-0.016180391361057207	0.27667413028058085
YBR286W	0.5462811606327199	0.05676868430979194
YBR287W	0.0020952222241826554	0.059219630401278874
YBR288C	0.002719292472154944	0.8084557698191214
YBR289W	2.9000035927335714	0.22837509015803115
YBR290W	-0.2021790788283144	-0.3076823118925703
YBR291C	-0.5847041461959585	-0.4293724549923214
YBR292C	-0.6332640908947921	0.11156674951919385
YBR293W	0.0586848444914939	0.08611307166743565
YBR294W	1.0178867124651405	1.6442836337519926
YBR295W	-0.3073327841823117	-0.0720600066957675
YBR296C	-0.3366062738365111	0.001752980444724901
YBR297W	0.2976143322898983	0.4068789672473438
YBR298C	-0.006337992439423157	0.07460835750029074
YBR299W	-0.5807547777673706	-0.7612665502220348
YBR300C	-0.43000148411744926	-0.46296916685295647
YBR301W	-0.056773283967444126	-0.4330756604256348
YCL001W	-0.3730905479093594	-0.1820947627129128
YCL001W-A	-0.19053025164350526	0.3332467876054053
YCL002C	0.07993119645850257	-0.25651713808926563
YCL009C	-0.048857483103845946	0.4705198584507603
YCL010C	0.26458019210923983	0.8295198434004692
YCL011C	-0.39737637900892425	8.514980297745787
YCL014W	-0.21527176589601482	-0.0001806553036828721
YCL016C	1.9337476830668794	1.3312907864663301
YCL022C	-0.060398404688740664	0.2246350535676066
YCL023C	-0.23436748203610408	0.3320748871518238
YCL024W	0.3410829486281682	0.03765666205540605
YCL025C	0.24470985697972358	-0.3288937101023693
YCL026C-A	-0.3508295087057471	-0.33413043098636724
YCL027W	-0.004524436400683139	-0.06987692356509848
YCL028W	-0.2380337417041736	-0.11296268081272125
YCL029C	0.23586983429250374	0.5891764535192444
YCL030C		
YCL032W	-0.14586584103998004	-0.08213165402253483
YCL033C	-0.40451314958373935	-0.02548533438348646
YCL034W	0.03439342195297656	0.016696385371374828
YCL035C	-0.11566458716038289	-0.259852031951454
YCL036W	-0.10370496407303144	-0.38122743607224374
YCL037C	-1.084854080723951	-0.05630129388212632
YCL038C	0.004185910175991825	0.5440984655005361
YCL039W	-0.1778503096667129	0.11919414732849497
YCL040W	-0.15823309280929748	0.020125031269848763
YCL042W	0.19402129250650538	-0.173094567229418
YCL044C	0.05015645815146967	-0.08906930470772931
YCL045C	0.10042826854136906	-0.1718690941836743
YCL046W	0.32285866916504985	0.12195983239894341
YCL047C	0.1963265971800166	-0.32449406097092903
YCL048W	0.08393183155438408	0.3126916536496104
YCL049C	0.11507726610130556	0.46266142883775313
YCL050C	0.2629495111839138	-0.30850599049708627
YCL051W	-0.30561270830908555	-0.8420923567341402
YCL055W	-0.2760757110489	-0.1465259098032531
YCL056C	-0.2778904053665679	-0.6490502174464151
YCL057W	0.14408427785079692	-0.08614625014780015
YCL061C	3.44411644587073	2.108704435218752
YCL063W	-0.1379432466433197	-0.07423974153942639
YCL064C	-0.17352467911401132	-0.033012283582480526
YCL069W	-0.3048725972403574	-0.4389117246844633
YCL076W	-0.026729359385775354	-0.41367233720135815
YCR001W	0.03847399089756894	0.33183046220007756
YCR005C	0.003785026624428124	-0.15052041620645631
YCR006C	-0.39078888402022005	-0.271196028342109
YCR007C	-0.054736997188883675	0.2276418153027926
YCR008W	0.579117348625065	0.8828714486214534
YCR009C	0.21322765237433566	1.0309661830838681
YCR010C	0.014345192475733407	0.45923278293927916
YCR011C	-0.23899272222025925	0.6353995556954521
YCR014C	0.40320434163948404	0.07522109402316078
YCR015C	-0.028643154834826268	-0.16435888641973176
YCR016W	0.024564119754553585	0.22905814070811875
YCR017C	-0.2606185114794934	-0.08772998990363712
YCR019W	-0.38547792766475314	-0.5209012287039323
YCR020C	-0.36737900209476393	-0.46028718895776277
YCR020C-A	-0.238503231250478	-0.3031353381326796
YCR021C	0.08497093003202748	-0.19563188709526763
YCR022C	-0.02739636608324437	0.19268235062899422
YCR023C	0.4794288875432318	0.3797511458904715
YCR024C-A	0.3089834934331998	0.0554427626537418
YCR025C	0.014770959175995508	-0.20103937061678678
YCR026C	-0.22748389802663957	-0.05018229937093337
YCR027C	-0.051960612764902346	-0.22597406398195982
YCR028C-A	0.648946914243459	0.36577539590977637
YCR030C	-0.4928710456241724	-0.16114787917692183
YCR031C	-0.7860108626463183	-0.5582044942848902
YCR032W	0.2937586863332896	0.3612853430290602
YCR033W	0.569700489602117	0.8131534164944714
YCR034W	0.14375954872457508	0.609597655994629
YCR036W	0.3856542513014321	0.3018164174403882
YCR037C	0.07207545059497007	0.3044079915863042
YCR043C	-0.14377983311514425	8.49910272074329
YCR044C	-0.152258891877613	-0.15769579526937663
YCR045C	-0.05043676104723314	0.4642619100286432
YCR048W	-0.23102059489778815	-0.3268043790079863
YCR049C	-0.22951185224432602	-0.502827175422719
YCR050C	0.09312710500242093	-0.6599321502296595
YCR051W	-0.20727143402821707	-0.408438964604372
YCR053W		
YCR059C	-0.07526408012339787	-0.5610639313916262
YCR060W	-0.39980067272755054	0.008566744510539322
YCR061W	-0.09342251077372422	-0.020889810461947628
YCR063W	-1.1925124584168212	-1.9562516008227868
YCR065W	-0.4261514192054461	-0.17170837640718314
YCR067C	0.26787362276126836	0.4179751903992421
YCR068W	-0.3886562002963167	-0.8526193710942993
YCR069W	-0.0999405198438205	-0.036417491471883154
YCR071C	0.6571405624649127	0.999622868381118
YCR073C	0.28859653970381827	0.2878507123207242
YCR073W-A	-0.36558795266938393	0.42046966422186205
YCR075C	0.08234238031389411	-0.10827507899840096
YCR076C	-0.6479982912125966	-0.28228555491998597
YCR077C	0.6848910828530757	-0.5486853143148107
YCR079W	-0.09710341910403228	-0.14629152971253728
YCR081W	0.4761262067689063	0.9507043951616752
YCR082W	0.07178382857157184	0.07715975220208476
YCR083W	0.05988218840771151	0.11679007725515109
YCR085W	0.5000283290710346	0.7902209987614152
YCR086W	0.4406459893540745	-0.014814343681887658
YCR087C-A	0.06806568172373291	0.7561957061634718
YCR087W	-0.13454014560796165	0.6430771778099061
YCR088W	0.01754299671505711	0.31030097672430695
YCR089W	0.12334429796851702	0.06830688134703941
YCR090C	-0.26559875034523733	0.07842205640494038
YCR091W	0.2987920138518662	0.2944903654620077
YCR092C	0.2716781919920087	0.41630439518113715
YCR095C	0.22456157207427102	0.4187252066895323
YCR098C	0.17199712410111176	0.6383058688203305
YCR099C	-0.1926829882178372	-0.34997787340577896
YCR100C	-0.10278724361232196	0.15462237218372535
YCR101C	-0.3401213418390606	-0.5513639439229941
YCR102C	-0.09833567834700885	-0.2959566107827496
YCR102W-A	0.5712854801210778	0.8186379106172262
YCR105W	0.053651302922236736	-0.1341573375874688
YCR106W	-0.23208709661911356	-0.10980524616207551
YCR107W	-0.21755264205678088	-0.8201470325736315
YDL001W	-0.5888745005192568	-0.63534233042654
YDL002C	0.20162214512718993	0.20809451573707588
YDL006W	1.6929832158946119	1.725708951410238
YDL010W	-0.05986760549906564	-0.10654066632710253
YDL011C	0.18743753390378395	0.569086731457872
YDL012C	-0.47660091285286643	-0.4786860260789702
YDL013W	1.1639467024365673	1.9445027660936318
YDL018C	-0.5317355751219087	-0.5637392127127989
YDL019C	-0.0963654039015157	-0.37589696315196036
YDL020C	0.6319481316406038	1.186433845542806
YDL023C	-0.19483617107351672	-0.07384464367222067
YDL024C	0.14427897924558536	0.19702842716827076
YDL025C	-0.7159827625819172	-0.6952867127706643
YDL026W	-0.5523934850847233	-0.5376661017641483
YDL027C	0.17232283940451434	-0.08879474517289125
YDL033C	-0.09489348076666947	0.7946407376149176
YDL034W	-0.1742324081127769	-0.12900432387872712
YDL035C	-0.6725235746780044	-0.26031744384587513
YDL036C	-0.0933433049868352	0.008268746966628767
YDL037C	0.2075082042071121	-0.05643020293202008
YDL039C	-0.032130229752701724	-0.12721466447175964
YDL040C	-0.2028110163539901	-0.14783843831126373
YDL041W	0.04631038824200342	-1.321265710767969
YDL042C	-0.329471277142889	
YDL046W	-0.36208697382126764	-0.10894473640044644
YDL048C	-0.3108662774158353	0.11665949406175186
YDL050C	-0.45642740311455887	-0.2606757105559693
YDL051W	-0.5358902960004168	-0.6773934669880018
YDL052C	0.2392955063011811	0.20038675903953063
YDL053C	-0.36522192508567236	0.2985217030223226
YDL054C	-0.30391720039835685	-0.27835466596997765
YDL056W	-0.5323480017849331	-0.7363367115160678
YDL059C	1.782891705144837	0.6122026232885869
YDL061C	0.0824941039432949	-0.1898962714467453
YDL062W	-0.2365497357633427	-0.09388414142843805
YDL065C	0.13813389725139696	0.30966480219236386
YDL066W	-0.06847482342952835	-0.15178606869632255
YDL070W	-0.32537755542842267	0.043861037885360034
YDL071C	-0.2760928097695856	0.8120853129382044
YDL074C	2.1429994835270314	1.3752768209875934
YDL076C	0.17901822883609975	0.26900990131416713
YDL077C	-0.06673627473360547	1.190719652915899
YDL078C	-0.009800602030794973	-0.15158517147570905
YDL079C	0.026316528362733498	-0.4527736329068098
YDL080C	-0.3855683233026942	-0.02335582384498142
YDL081C	-0.27775781906332814	0.1380985757882466
YDL082W	0.21908113793657058	0.3225657520427747
YDL083C	-0.9466726235872435	-0.15683193722073802
YDL085W	-0.039423466393545985	-0.053895549665276904
YDL086W	0.21602041982144268	0.3873115779595673
YDL088C	0.047872259120904176	0.5786393942980557
YDL089W	0.16783360938811845	-0.15557967787891222
YDL090C	-1.6050909952956112	
YDL091C	-0.3207168545303233	-0.34561170714444134
YDL093W	0.3589868657670334	1.1864003626727047
YDL094C	-0.0675777351631657	-0.06705766590248595
YDL095W	-0.42851547592489325	-0.26507535968741086
YDL096C	0.05329623099771135	0.3508654738532275
YDL099W	-0.6155838821744057	-0.2993216392280294
YDL100C	0.6990869640751304	1.4805440282342843
YDL104C	-0.7303424073545081	-0.35636975330830617
YDL106C	0.46007554464968875	0.12763517888128134
YDL109C	-0.14498402500944163	0.10185002061551011
