Filter 8: 620 DiKU+His+no Trp 11:12pm
 0.070	 0.121	 0.081	 0.174	 0.099	 0.103	 0.104	 0.122	 0.110	 0.115	 0.112	 0.127
 0.110	 0.096	 0.100	 0.110	 0.122	 0.100	 0.109	 0.105	 0.102	 0.119	 0.110	 0.095
 0.110	 0.119	 0.118	 0.098	 0.128	 0.185	 0.145	 0.101	 0.111	 0.106	 0.143	 0.104
 0.104	 0.090	 0.106	 0.106	 0.100	 0.108	 0.081	 0.113	 0.080	 0.089	 0.081	 0.073
 0.164	 0.116	 0.109	 0.083	 0.117	 0.107	 0.081	 0.101	 0.079	 0.111	 0.112	 0.126
 0.122	 0.125	 0.082	 0.084	 0.094	 0.174	 0.100	 0.106	 0.116	 0.122	 0.098	 0.117
 0.118	 0.102	 0.109	 0.109	 0.114	 0.113	 0.103	 0.079	 0.114	 0.133	 0.140	 0.131
 0.151	 0.141	 0.105	 0.113	 0.118	 0.115	 0.118	 0.106	 0.110	 0.125	 0.132	 0.131

Filter 8: 620 DiKU+His+Trp 11:12pm
 0.071	 0.145	 0.076	 0.147	 0.134	 0.129	 0.133	 0.134	 0.132	 0.142	 0.145	 0.152
 0.150	 0.140	 0.137	 0.139	 0.131	 0.145	 0.141	 0.137	 0.134	 0.137	 0.147	 0.132
 0.147	 0.136	 0.135	 0.164	 0.136	 0.193	 0.136	 0.122	 0.133	 0.127	 0.160	 0.133
 0.139	 0.158	 0.133	 0.123	 0.131	 0.116	 0.097	 0.135	 0.075	 0.113	 0.153	 0.079
 0.163	 0.141	 0.128	 0.145	 0.126	 0.137	 0.160	 0.136	 0.123	 0.141	 0.139	 0.153
 0.137	 0.138	 0.124	 0.076	 0.127	 0.143	 0.130	 0.145	 0.142	 0.135	 0.131	 0.132
 0.140	 0.133	 0.133	 0.132	 0.129	 0.131	 0.144	 0.138	 0.135	 0.133	 0.162	 0.143
 0.160	 0.142	 0.081	 0.137	 0.139	 0.140	 0.142	 0.128	 0.139	 0.139	 0.148	 0.142


