Filter 8: 620 HLKU 11:29pm
 0.071	 0.311	 0.284	 0.277	 0.267	 0.299	 0.310	 0.284	 0.320	 0.301	 0.311	 0.309
 0.311	 0.311	 0.301	 0.298	 0.301	 0.322	 0.313	 0.318	 0.306	 0.311	 0.310	 0.303
 0.290	 0.288	 0.290	 0.271	 0.305	 0.360	 0.198	 0.281	 0.304	 0.299	 0.346	 0.293
 0.294	 0.334	 0.303	 0.305	 0.301	 0.262	 0.292	 0.302	 0.230	 0.330	 0.327	 0.241
 0.298	 0.294	 0.283	 0.338	 0.299	 0.318	 0.331	 0.294	 0.247	 0.306	 0.317	 0.303
 0.294	 0.303	 0.264	 0.243	 0.279	 0.309	 0.302	 0.312	 0.308	 0.288	 0.315	 0.296
 0.290	 0.291	 0.302	 0.297	 0.286	 0.297	 0.302	 0.284	 0.310	 0.278	 0.243	 0.299
 0.226	 0.294	 0.298	 0.299	 0.273	 0.303	 0.283	 0.238	 0.300	 0.295	 0.277	 0.257

Filter 8: 620 DiKU+His+no Trp 11:30pm
 0.068	 0.093	 0.085	 0.141	 0.075	 0.077	 0.079	 0.077	 0.079	 0.084	 0.084	 0.084
 0.080	 0.077	 0.079	 0.081	 0.084	 0.076	 0.079	 0.081	 0.082	 0.091	 0.085	 0.076
 0.081	 0.090	 0.082	 0.078	 0.101	 0.174	 0.142	 0.077	 0.083	 0.078	 0.083	 0.077
 0.081	 0.080	 0.078	 0.083	 0.077	 0.081	 0.075	 0.081	 0.077	 0.075	 0.073	 0.071
 0.109	 0.081	 0.081	 0.081	 0.084	 0.084	 0.078	 0.078	 0.076	 0.080	 0.085	 0.088
 0.087	 0.084	 0.076	 0.081	 0.082	 0.093	 0.081	 0.080	 0.081	 0.089	 0.078	 0.082
 0.086	 0.078	 0.079	 0.079	 0.082	 0.082	 0.077	 0.073	 0.077	 0.082	 0.100	 0.082
 0.099	 0.090	 0.102	 0.082	 0.086	 0.082	 0.083	 0.085	 0.077	 0.080	 0.089	 0.085

Filter 8: 620 DiKU+His+Trp 11:30pm
 0.070	 0.131	 0.078	 0.141	 0.101	 0.104	 0.111	 0.116	 0.105	 0.107	 0.116	 0.137
 0.110	 0.107	 0.103	 0.124	 0.111	 0.110	 0.115	 0.105	 0.095	 0.089	 0.126	 0.113
 0.131	 0.117	 0.096	 0.137	 0.122	 0.185	 0.141	 0.099	 0.109	 0.096	 0.130	 0.097
 0.108	 0.141	 0.104	 0.097	 0.096	 0.088	 0.075	 0.104	 0.072	 0.082	 0.083	 0.070
 0.143	 0.131	 0.118	 0.097	 0.103	 0.105	 0.103	 0.106	 0.080	 0.107	 0.107	 0.136
 0.107	 0.110	 0.084	 0.075	 0.111	 0.127	 0.098	 0.117	 0.119	 0.120	 0.100	 0.094
 0.115	 0.109	 0.101	 0.103	 0.105	 0.106	 0.129	 0.113	 0.104	 0.120	 0.163	 0.113
 0.170	 0.113	 0.081	 0.120	 0.120	 0.111	 0.118	 0.096	 0.111	 0.108	 0.127	 0.131


