Filter 8: 620 HLKU 1:29pm (Thu)
 0.230	 0.254	 0.248	 0.255	 0.217	 0.300	 0.282	 0.224	 0.284	 0.289	 0.295	 0.262
 0.304	 0.281	 0.270	 0.300	 0.163	 0.130	 0.269	 0.312	 0.252	 0.297	 0.282	 0.273
 0.236	 0.289	 0.287	 0.296	 0.301	 0.281	 0.290	 0.279	 0.351	 0.321	 0.286	 0.248
 0.268	 0.288	 0.298	 0.263	 0.248	 0.225	 0.251	 0.222	 0.322	 0.283	 0.271	 0.262
 0.288	 0.319	 0.323	 0.228	 0.328	 0.286	 0.295	 0.314	 0.297	 0.338	 0.335	 0.334
 0.231	 0.297	 0.301	 0.305	 0.296	 0.300	 0.313	 0.156	 0.303	 0.307	 0.316	 0.330
 0.276	 0.288	 0.294	 0.297	 0.310	 0.070	 0.069	 0.309	 0.366	 0.332	 0.328	 0.316
 0.267	 0.297	 0.318	 0.302	 0.289	 0.303	 0.286	 0.307	 0.259	 0.374	 0.302	 0.235

Filter 8: 620 DiKU+His+noTrp 1:29pm (Thu)
 0.089	 0.077	 0.078	 0.079	 0.084	 0.222	 0.084	 0.089	 0.090	 0.130	 0.110	 0.133
 0.091	 0.081	 0.106	 0.090	 0.087	 0.078	 0.107	 0.089	 0.103	 0.076	 0.092	 0.074
 0.129	 0.078	 0.084	 0.079	 0.076	 0.080	 0.076	 0.083	 0.088	 0.078	 0.087	 0.078
 0.088	 0.087	 0.085	 0.077	 0.078	 0.085	 0.073	 0.070	 0.070	 0.067	 0.070	 0.073
 0.085	 0.081	 0.086	 0.092	 0.086	 0.097	 0.096	 0.086	 0.076	 0.077	 0.088	 0.087
 0.081	 0.093	 0.086	 0.083	 0.081	 0.079	 0.079	 0.105	 0.077	 0.088	 0.075	 0.089
 0.098	 0.084	 0.085	 0.076	 0.079	 0.069	 0.069	 0.082	 0.074	 0.105	 0.077	 0.393
 0.081	 0.092	 0.084	 0.096	 0.092	 0.089	 0.098	 0.103	 0.080	 0.101	 0.295	 0.183

Filter 8: 620 DiKU+His+Trp 1:29pm (Thu)
 0.132	 0.138	 0.133	 0.131	 0.138	 0.157	 0.142	 0.147	 0.144	 0.153	 0.151	 0.136
 0.147	 0.147	 0.152	 0.154	 0.122	 0.078	 0.146	 0.137	 0.168	 0.163	 0.147	 0.125
 0.144	 0.150	 0.161	 0.154	 0.146	 0.144	 0.151	 0.148	 0.147	 0.152	 0.117	 0.076
 0.140	 0.154	 0.139	 0.126	 0.137	 0.136	 0.075	 0.073	 0.076	 0.124	 0.103	 0.118
 0.148	 0.152	 0.145	 0.130	 0.142	 0.138	 0.145	 0.134	 0.142	 0.143	 0.142	 0.142
 0.093	 0.146	 0.143	 0.138	 0.138	 0.137	 0.135	 0.091	 0.138	 0.148	 0.163	 0.155
 0.140	 0.142	 0.142	 0.131	 0.143	 0.072	 0.071	 0.136	 0.140	 0.147	 0.150	 0.127
 0.132	 0.143	 0.082	 0.148	 0.144	 0.141	 0.143	 0.144	 0.077	 0.152	 0.144	 0.137


