orf	hom | growth (pooled culture, barseq) | 2-amino-3-methylimidazo[4,5-f] quinoline [400 uM] | YPD + MeOH [2%] | Dolan M~Fasullo M, 2023	hom | growth (pooled culture, barseq) | 2-amino-3-methylimidazo[4,5-f] quinoline [800 uM] | YPD + MeOH [2%] | Dolan M~Fasullo M, 2023	hom | growth (pooled culture, barseq) | 2-amino-3-methylimidazo[4,5-f] quinoline [400 uM], expression of human CYP1A2, expression of human NAT2 | SC - Ura + MeOH [2%] | Dolan M~Fasullo M, 2023	hom | growth (pooled culture, barseq) | 2-amino-3-methylimidazo[4,5-f] quinoline [800 uM], expression of human CYP1A2, expression of human NAT2 | SC - Ura + MeOH [2%] | Dolan M~Fasullo M, 2023
YAL020C	-0.06244966775608499	-0.18737082808433006	0.1851418695179833	-0.1759196890718108
YAL021C	-0.07181822453431641	-0.0847772580507197	-1.1300612829434642	-1.188224392744901
YAL022C	-0.08626530584135479	0.07635535926693104	0.33018295875481773	-0.4200084727524469
YAL023C	-0.8161028429510641	-1.24293836649509	-0.22160634764587742	-2.429852310011308
YAL024C	-0.008994292495221733	0.5137319280065342	0.5935071189922048	0.36190878695617423
YAL025C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAL026C	-0.6909393527698428	-1.3358385957650631	0.5770151836646948	0.862981880490916
YAL027W	1.2802821867588192	1.3029294440675485	1.4159989743338965	0.9767373229191366
YAL028W	0.24497013744927207	0.2893818794443635	0.433214547036302	0.5582224634241505
YAL029C	0.07642215200155296	0.49854032395573245	0.23449990906646134	0.35864657411820067
YAL030W	-0.14444897113708788	-0.2045804048362701	0.46784247121619194	0.69529429789641
YAL031C	0.021227724732642478	0.4756538299192892	0.3001484997394028	0.33785525070146444
YAL032C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAL033W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAL034C	0.006744531137644017	0.19716842828221004	0.445039497818119	0.26556981267741925
YAL034C-B	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAL034W-A	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAL035W	4.6899592208905325	7.849933109981975	-0.21909870700963469	-0.9910042307749254
YAL036C	-0.014927306750792018	-0.0588251769302786	0.5350950535119804	0.5612163405279692
YAL037W	-0.07613132703222722	0.012945502349461438	0.2694551285074971	0.2489266136179501
YAL038W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAL039C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAL040C	0.27968923591763256	0.41872004733682927	0.11566065039394591	0.8424943617787557
YAL041W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAL042C-A	-0.08624595208316609	-0.031866537786056325	-1.0059015650039485	-1.3113176957555541
YAL042W	-0.07574772212831771	0.48501928148700957	0.3598450006671637	0.3697667217977373
YAL043C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAL044C	-0.35482406355033097	-0.28997610882921765	0.23822313284874866	0.036918258706372484
YAL045C	-0.1545077328224306	0.24600236322079255	0.5850587468575633	0.5487017240557637
YAL046C	-0.008679419108105836	0.045023168998133425	-0.1538041252532066	0.06046499292102314
YAL047C	-5.363485546815496	-1.8130732962357499	-0.31095733729553876	-0.6487114823402187
YAL048C	-0.0368157976462052	0.6216187368576881	0.2649231009694499	-0.39936363211809706
YAL049C	-0.2326214980338778	-0.10783723981829482	0.2984242309108077	0.22515765025060422
YAL051W	0.12914982914701467	0.4653986026253865	0.6641171507204389	0.6147188986924726
YAL053W	-0.30776624027607946	0.27515177833188154	0.48236551784963305	0.5274058235357354
YAL054C	0.10294529334474509	0.2668917600034673	-0.09238701646194453	0.025916543009000155
YAL055W	0.04297677865834317	0.27035861257149363	0.17545077873193438	-0.6113892714792285
YAL056C-A	-0.8449837181136594	-0.39380060491857144	0.026580974541460772	0.1676757787817246
YAL056W	-0.09293035236685168	-0.3377252346211221	0.6876964987484815	0.6903680110155702
YAL058W	-0.7573850399979264	-0.36423414747444083	-0.3659943879608408	-0.575251045718064
YAL059W	-0.15690486633517775	0.36156986385958717	-0.05484322783896745	-0.14719253336251392
YAL060W	0.07921236717084269	0.051611718139496394	0.4535487013544193	0.43025294058090857
YAL061W	-0.010467399868559345	0.4425079949196472	-0.07892014989839165	-2.586690068555801e-05
YAL062W	-0.0004955367615257009	0.16036187171714422	0.5897798654041351	0.47217047360255526
YAL064C-A	0.1963392544805608	0.4942089946452513	0.03553012098300046	0.34343202743724205
YAL065C	-0.0609521627080719	0.335314864869141	0.32142820034824626	0.4140426102267612
YAL066W	-0.2656691412776285	0.17419732503117302	0.1931003983162185	0.41493578219171945
YAL067C	0.008273069091230831	0.3131965058338163	0.24909474854247043	0.5365000064120087
YAL068C	0.0339127429663879	0.27859660534597747	-0.19108678367908155	1.3016201012612136
YAR002C-A	0.024414398737529062	-0.37060213372272827	0.2770371837026631	0.44695112571253487
YAR002W	-0.410616162378527	0.9233151488817192	-0.19280885156286526	0.04600164440414741
YAR003W	-1.0022171580275399	-1.822375886314093	0.2964051287757048	0.6373667222300475
YAR007C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAR008W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAR014C	-0.3220794047644161	0.7264882459567145	0.3952066087767511	0.4220825569283155
YAR015W	-7.752738873730254	-6.871768496215871	0.3231702419561746	0.23830397830856304
YAR018C	-0.16681185099077286	0.5100352871245802	0.17505941154344798	0.33851666067620256
YAR019C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YAR020C	-0.16924682866985227	0.2343349640795278	0.37325753851934473	0.4982438615252496
YAR023C	-0.11745462114040127	0.15982135749238432	0.032343674311456294	-0.1418120068406673
YAR027W	-0.4647364818949229	-0.528790353829595	0.36837160919488826	0.4156405329224228
YAR028W	0.04737478303308133	0.3286140259236791	0.3462971432216599	0.4183629790640303
YAR029W	-0.05304956512708513	0.35114233985192866	-0.41481256053834786	-0.18145635716882938
YAR030C	0.07965918920128984	0.2757918479870157	-0.13672656778722012	-0.1598075962121968
YAR031W	-0.07350640749809169	0.26939581962546	0.14842461813146354	0.33099231249233635
YAR035W	0.09268593330737956	0.5422900996830945	0.21567539910442854	0.2813209965809957
YAR042W	-0.27059361888962963	0.08358363854567864	0.309637380014094	0.20726727465535258
YAR047C	-0.14746149938687747	0.26800732303932906	0.4401129992675113	0.1995575054911573
YAR050W	-0.20511597742273732	0.40977433341654157	-0.3019610056383254	-0.27911797577544406
YBL001C	-0.018794141161255634	-0.7653928270929174	-0.16944511464593434	0.19918211067542355
YBL002W	-0.0604924985434887	-0.22839385819935903	0.11323449978905586	0.1664649679527674
YBL003C	-0.3760795809267935	-0.43569163003115774	0.13716746998510204	-0.04322172342120959
YBL004W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL005W	0.02916623663656141	0.25479007476884236	-0.005502725064582742	-0.4839401603867346
YBL006C	5.353591493142301	3.2955407251860604	1.4159989743338965	0.9767373229191366
YBL007C	-0.08532287755480815	-0.4152121033712322	0.5562020453216104	0.43049930903093386
YBL008W	-1.9244256106058157	0.6571270583983535	-0.9428516493159773	-1.3940781653215764
YBL009W	-0.1396169603572378	-0.41275331094745077	-0.03663966969518735	-0.023252693657265577
YBL010C	0.43416020514674447	0.18379071494301197	-0.04995764978178656	0.2383069611267397
YBL011W	-0.09277432115138498	0.12186893612626262	0.03026763738095224	-0.7193689747004589
YBL012C	0.07952783608613298	-0.11597754918391485	1.4964352891789403	2.689601414070251
YBL013W	0.30592017761560686	-0.0021349214720246777	0.838670196987398	3.4342574836796307
YBL014C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL015W	-0.00039955978040172806	0.4672061670092143	0.12305623126264038	-0.20429990109403579
YBL016W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL017C	0.2187031727961454	0.0677944057140955	0.11574465562825294	-0.14236270786253993
YBL018C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL019W	-0.27244815577878323	-0.3452104345378951	-0.14097580983879238	-0.17361623052515288
YBL020W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL021C	-9.810603265509934	-10.481477185325046	-0.2514149818877397	-0.3098553065334506
YBL022C	-0.22960724163609703	-0.9425266323555842	1.4159989743338965	0.9767373229191366
YBL023C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL024W	-0.07610790708351958	-1.266022219985163	1.4964352891789403	0.9767373229191366
YBL025W	-2.4592654506988043	-1.9163893520237392	-0.1693667206118149	-0.12712214476565978
YBL026W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL027W	-0.9326089316055025	0.015961133756846713	1.4159989743338965	0.9767373229191366
YBL028C	0.06828310843924583	0.20895377322067868	-0.31184699329599586	-0.6493116530068112
YBL029W	-2.0293902147749	-0.7301679146360238	-1.5698231025752831	-1.3604775128679387
YBL030C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL031W	0.03224390175729188	-0.6286061381033201	-0.07883052524920298	0.38934458735740224
YBL032W	-0.5671494885518364	0.35355539040862494	-0.575398455572394	-0.5658396577277267
YBL033C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL034C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL035C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL036C	0.05865899505738482	0.10617235291051821	-0.004428704435067129	0.03822257404307597
YBL037W	-0.031342510342282685	-0.3591873302806443	0.025330791841700735	-0.16597537826948552
YBL038W	-0.13102697102780808	0.24438301550243532	0.24024814105398512	-0.019596476225453005
YBL039C	-0.1888646720003262	-0.19982110198065214	1.4159989743338965	0.9767373229191366
YBL040C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL041W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL042C	0.24783804969037104	-0.27162537491001953	1.4964352891789403	0.9767373229191366
YBL043W	-0.36399699792425483	-0.2697776537188664	-0.0662933773547702	-0.18940195979134208
YBL044W	-4.332611729630773	0.3699296369531055	-0.8442001970732114	-1.6942548501231989
YBL045C	-0.0341787618979331	-0.5473199726421207	1.5268642469182654	3.7155514542656594
YBL046W	-0.28590716215706746	-0.4421503357719692	0.6491978261722111	0.20453480227367854
YBL047C	0.22180780445180828	0.9687752884265992	0.21043061382450481	0.3498505805249776
YBL048W	0.021988668145310718	-0.15892873745253425	0.5214129887833605	0.5015071153617863
YBL049W	0.12935370496602105	0.08789673616908258	-0.06359614800390698	-0.1647922192187071
YBL050W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL051C	-0.24357776627857947	-0.47089580670055214	0.09737389920163865	-0.03679130499711246
YBL052C	-0.24678196619388718	-0.366610275748044	-0.029310530703398716	0.23313151211409927
YBL053W	0.1200976966928748	0.11994479935663618	0.3188609548782501	0.357605649986518
YBL054W	-0.08457257833462882	-0.015090233023647655	0.05072570323073317	0.4369686027250037
YBL055C	0.09755186605755882	-0.16862226459785476	-0.26751227540481237	-0.2700498400356427
YBL056W	0.005598124831352035	0.3109375851421081	0.06482731959638623	0.11286481590574643
YBL057C	0.12462494243001435	-0.06000371311082575	-0.2821315202931325	0.031606476963430295
YBL058W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL059W	0.04076189995267821	0.09443608288552144	0.20395718171096047	0.061968730581066715
YBL060W	0.10454863559897572	-0.10572414426149168	-0.14202113589431586	-0.03492391599464217
YBL061C	0.0030641713018370875	-0.3595576979546773	0.5957471716155525	0.4526560324538923
YBL062W	0.006158255389388094	-0.07873643901891393	0.3819432196972033	0.49688725954013874
YBL063W	0.16461610789081152	0.11515668741861311	-0.22821108611342664	-0.40611251344891236
YBL064C	0.13703874625664625	0.027025571680624673	0.08462183988550184	0.1887661443763349
YBL065W	-0.6358004889982889	-0.03558367569493671	-2.6694638140823996	-2.8588189492383824
YBL066C	0.179538776292399	0.27157097575170636	-0.32908025257135576	0.4245604326926759
YBL067C	0.2125827201900916	0.12541144131805645	-0.49519904594808367	-0.3443042388457495
YBL068W	0.06472018612997707	0.06265626072613568	0.012465556844459554	0.05408367005351198
YBL069W	0.2209067204960908	0.106408718956069	0.22355454229049188	0.14063764279933513
YBL070C	-0.11135110701730463	-0.09702168315876508	0.04190454417693933	0.18486773569936596
YBL071C	0.14284591981819822	0.14875453947471287	0.040339556670243686	-0.25765080506495913
YBL072C	-0.4455066843671126	-0.019226703609488638	0.051119507361514056	-0.22912283796291769
YBL073W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL074C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL075C	0.7075154191992648	-0.0089163452685577	1.4159989743338965	0.9767373229191366
YBL076C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL077W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL078C	0.03470161596756584	0.04736009889920288	0.2945491642555806	2.424334078190285
YBL079W	-0.09375181960723428	0.4007289339919914	0.22173788940049452	0.08832778082612655
YBL080C	0.1004094386868419	1.3029294440675485	1.4159989743338965	0.9767373229191366
YBL081W	-3.0461894272897716	-2.3678771182766285	-4.5369286930634924	-3.486596825242395
YBL082C	-0.6886845171625138	-2.3070988025015495	1.0914868096738604	0.6327329238065874
YBL083C	-1.131113504433259	-3.301289673831575	0.0986605918415342	0.4824351218639128
YBL084C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL085W	-0.07938244149735452	-0.16196581311047567	-0.12259993880718366	0.39471504454676626
YBL086C	-0.0012993811032497042	0.06465966977968161	0.529358075757906	0.1750615162433705
YBL087C	-0.08003287262477324	0.804530749755334	-0.9816378451014717	-1.1872874049473576
YBL088C	0.18522766573101432	-0.20578739158759984	-0.04463437285887882	-0.07059830335309035
YBL089W	0.040888130690800724	0.1955582238029001	0.5892124777298894	-0.2631462807029047
YBL090W	0.12708161393691014	0.3238223879070897	-0.3595313344643545	-0.49521184624826586
YBL091C	-0.043807022099950965	-0.5307566778696866	-0.11015353476456838	0.6543730508564286
YBL091C-A	0.13624140157851192	0.2515624118438115	0.025990175712178657	0.31432533978436655
YBL092W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL093C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL094C	-0.15674437701800328	-0.18295631121966976	0.31452300563883834	1.0795568599664802
YBL095W	0.6741186023719841	0.4364512126160012	-0.09677098194268885	-0.22655074044597084
YBL096C	0.34732582481824137	0.2713038343546253	-0.5075627927874412	-0.4812595200663258
YBL097W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL098W	0.1299876322805048	0.20963590082919722	0.08611177562889519	0.24697969375364465
YBL099W	0.42181767534451087	-0.05530328961153797	0.18409319673685498	0.10392196208447466
YBL100C	0.05872888099906439	0.07551024276312092	0.36953770814281467	0.22458853232638865
YBL101C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBL102W	0.1925564188870169	0.058585107233999185	0.08609199863788045	0.3531510230266673
YBL103C	-3.8963675784521823	-3.5842323712521598	0.22261214415671124	0.12232464260273325
YBL104C	0.29591561027855706	-0.19725690093282072	0.17037071864538575	0.5840096376848111
YBL105C	0.1004094386868419	2.602131733260096	1.4159989743338965	0.9767373229191366
YBL106C	-0.24642487280255937	0.5504628254112562	-0.2319697353449066	-0.36497702034889545
YBL107C	-0.18775713607247607	0.22263000800534524	-0.14042082472431483	0.03412397950557753
YBR001C	-0.0333774403106707	-0.24834540133997415	-0.20986908542867516	-0.4489913048464809
YBR002C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR003W	0.24209947336081244	2.715739975724421	-0.17421140874694402	-0.5328009143466071
YBR004C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR005W	-0.12824486804847907	-0.2500285722733075	-0.34857924236158183	0.023815352415893058
YBR006W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR007C	-0.18724316452967632	-0.22805386799650057	0.15478691472226758	0.10861567951631267
YBR008C	-0.22346745019193923	0.24470683127960877	-0.24701651888509865	-0.1910990489563635
YBR009C	-0.396996253629504	-0.13073738909570137	-0.08449677293500397	-0.1581834350182098
YBR010W	4.650912719191017	2.2334831289473396	-1.806739891863012	-2.5470001950854364
YBR011C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR012C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR013C	-0.14010811461366934	0.15854630907047748	-0.33785477019855753	-0.5275611058611519
YBR014C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR015C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR016W	0.2558188981417356	-0.03082887298804482	-0.6479699904842878	-0.5009860114806167
YBR017C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR018C	-0.10960578158356217	-0.4681133509182941	0.059146261100731276	-0.4255224034227646
YBR019C	-0.18946614665490755	-0.19044247090447	-0.2940309835195718	-0.5290338802365574
YBR020W	-0.08406223749315823	-0.24934325524004655	-0.0003029397685644443	-0.1611900317660071
YBR021W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR022W	0.04361758459422511	-0.08948162895216473	-0.16515958271534872	-0.01881798756794922
YBR023C	-1.742607096765619	0.14701326141887638	-0.32075721205244384	-0.44802948456423863
YBR024W	-0.20681518150022488	-0.08343899254841713	-0.3745393195666586	-0.22933236187238734
YBR025C	0.2010161739656718	0.12524634757578812	-0.1983042134674365	-0.500148861548199
YBR026C	-0.29199425184853584	-0.545953163393342	-0.03438219068781913	0.14975949320154494
YBR027C	-0.109336398315967	-0.3870519778766126	-0.1261237550939272	0.3971625506564703
YBR028C	-0.417619823993172	0.14590735622568046	-0.5516012982026341	-0.5930642532916521
YBR029C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR030W	0.1003548980462479	-0.18332936085457044	-0.15267671367508368	-0.19622504961225853
YBR031W	-0.2573484020905121	-0.28287450302245076	-0.7841516278498853	-1.037263955963971
YBR032W	-0.018555348194446028	-0.2117350860506752	-0.3253901481390874	-0.32480327616108634
YBR033W	0.07967005255827679	0.07549764033381196	-0.2227727552480724	-0.1022069601679251
YBR034C	-0.27712493671534816	0.28551692555305147	-0.48325397084509125	-0.42077165164521974
YBR035C	-0.8308650044820601	-1.9648127284418362	-0.996467249974521	-0.47753627047887615
YBR036C	0.09131588886849619	0.08702391886098249	-0.5352701746435338	-0.5411694741643943
YBR037C	-0.16331335835538247	-0.03925568361765518	1.4159989743338965	3.860841629939568
YBR038W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR039W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR040W	-3.213843845703388	-0.05631957857434176	-1.3718681302280111	-2.3332067259999802
YBR041W	-0.18810073150148332	-0.31056485194019606	-0.13439394253865394	0.026214890360251247
YBR042C	-0.043178265764803804	-0.3465356909944165	0.4619970055269324	0.145522227717763
YBR043C	0.0018363054391013903	0.08046193038708685	-0.7122803276544208	-0.3383849216202579
YBR044C	-5.822494179898852	-0.040262873965591056	-0.8008267633050358	-1.7814250158504894
YBR045C	-0.22312468933412746	-0.09403950680074846	-0.4371438156772072	-1.019444547185638
YBR046C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR047W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR048W	-0.24505610179856774	-0.03516856594785458	-0.2303838241710925	-0.27196026832858244
YBR049C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR050C	-0.07118911991126303	-0.05813056672123588	-0.3787467723401608	-0.12269736919553441
YBR051W	0.18220091733346347	-0.011913257714491495	-0.2195694890685709	-0.04303627725059547
YBR052C	-0.21058153743191416	-0.6291436821225495	-0.6128544956405879	-0.6470019937832794
YBR053C	-0.2828661998122724	-0.38198673576267395	-0.31279408730887553	-0.26282939493100155
YBR054W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR055C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR056W	-3.93371340331171	0.047689968201099046	-1.0854639325072395	-1.8970363238233288
YBR057C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR058C	-0.031739190086008985	-0.8959783491054388	0.13248007205575257	0.581709517691632
YBR059C	0.0508980428723086	-0.03033984118102641	-0.45424450432096386	-0.45921890839128215
YBR060C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR061C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR062C	0.09469556830282241	0.09869548103723019	-0.1573257985520278	-0.43933904794906964
YBR063C	0.37814561804290053	0.21038384134089927	0.18044731894704003	0.07154592458440934
YBR064W	0.1438790804837474	0.18442907845263273	-0.12001383178797562	-0.311069511322313
YBR065C	0.15226433118720517	0.005002610953218019	0.43776679184183426	0.5189075557234576
YBR066C	0.03251535952795662	-0.23342821121825205	0.0442991920913107	-0.3315944378710852
YBR067C	0.25476947085406065	0.6720379383108593	0.20037409873773973	0.3337357267611419
YBR068C	0.04588457523157811	0.04825566675700533	-0.11724987941638461	-0.08596246413509749
YBR069C	-0.6234549255435403	-0.6876930765746972	-0.5243850075555478	-0.7794497674798262
YBR070C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR071W	-0.11917290821496254	-0.14603744108254374	0.09934462629525308	0.6461602594773491
YBR072W	-0.004527423071905333	0.021001442020722315	-0.5173271181083232	-0.18004466331400462
YBR073W	0.5227937997475471	0.5149674530586807	0.3057941025417462	0.22238911853902404
YBR074W	0.0024959332442385136	0.1210490001025585	-0.2695106112922987	-0.45503348830623436
YBR076W	-1.118077931659324	-1.3687215521074751	-1.8519176503383616	-3.4668047227347176
YBR077C	0.0805794005794799	-0.7621833606543013	0.09422581501200046	0.10351678218755908
YBR078W	-0.2045788829040973	2.392513664196233	0.15415000305925325	0.1976174594262282
YBR079C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR080C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR081C	-0.5194068438510789	0.4969486104805449	-1.9387336173283936	-2.4557999851238432
YBR082C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR083W	0.08254591576187188	-0.011510252925932121	-0.27832410241893135	-0.38142198668099464
YBR084C-A	-0.4013056411336955	0.6860295244543875	-2.351003571231675	0.6102299533540885
YBR084W	0.12212485905123503	0.14106888649347266	0.2829547146345164	0.30113236035421787
YBR085W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR086C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR087W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR088C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR089C-A	-0.2511170052346671	0.12947224305106908	-0.6572367774984957	-0.756892837066688
YBR089W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR090C	-0.04987213147934863	-0.4865277448446097	-0.07027000713297354	-0.06734169612863608
YBR091C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR092C	0.165155419214315	-0.010711618515829293	0.02253095607278812	-0.03659664610304499
YBR093C	0.06317251382274507	0.23490492252621561	0.3098942471690033	0.1959261006568597
YBR094W	-0.03883049203224489	0.6125372681587936	-0.10681208592209677	-0.35525147905844207
YBR095C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR096W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR097W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR098W	0.05130235820191443	-0.006507494054463897	-0.0996767937958689	-0.10810083497682929
YBR099C	-0.24856507631447985	0.007414179764350129	0.19655721032018295	0.27445570274277575
YBR101C	-0.15127562709581127	0.028869076288451593	0.05948477369381296	-0.3682058308890379
YBR102C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR103W	-0.05722896873793376	-0.4424914692289655	0.5810098848177319	0.333007158802565
YBR104W	-0.10660497557936907	0.23199801497452902	-0.3571719222776091	-0.4440368192528415
YBR105C	0.1395967553230082	0.12151676391215105	0.3788129485968583	0.31928635079663403
YBR106W	-0.3027949846026904	0.04114334559026609	0.03222213702005537	-0.0762153958444884
YBR107C	0.21827175307804678	-0.08409863643004561	0.014634318835411594	0.16803930349455515
YBR108W	-2.2664753333414356	0.5720935202181376	-2.5782291993783044	-3.1056770020111664
YBR109C	-2.2962216557407125	-2.4768688344276644	1.4159989743338965	0.9767373229191366
YBR110W	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
YBR111C	0.1004094386868419	0.6680331317255456	1.4159989743338965	0.9767373229191366
