orf	hap a | growth (colony size) | sodium metabisulfite [12 mM] | YPD | Jin X~Liu B, 2021
YBL068W	-0.723062881214752
YBL069W	0.21157461614700057
YBL070C	-0.002198442004854655
YBL071C	1.1342583784937401
YBL072C	-1.470803860706785
YBL075C	0.15929316170768817
YBL078C	-0.711418962226046
YBL079W	0.416182283520606
YBL081W	0.0894812837798359
YBL082C	-1.2831328027712974
YBL083C	-1.897807798964458
YBL085W	0.5546958652820437
YBL086C	-0.5479393723446997
YBL087C	-0.11775981981737932
YBL088C	1.0071821717034706
YBL089W	-0.39197282110129894
YBL091C	0.05506588685756262
YBL091C-A	0.23592099221429516
YBL094C	-3.4446417643089156
YBL095W	0.6556442538537531
YBL096C	-0.553180426789727
YBL098W	-0.8478929218142954
YBL100C	0.6256437353063551
YBL101C	0.2162476745437984
YBL102W	-0.06142493903388314
YBL103C	-0.4177004602858791
YBL104C	0.4650299436683488
YBL106C	-0.0018628079763553607
YBL107C	0.7263597618583342
YBR001C	-0.033489860661865344
YBR005W	-1.324906330318363
YBR006W	-0.14236437590659645
YBR007C	-0.1709965403378051
YBR008C	0.5021820488230009
YBR009C	0.42769711249835085
YBR010W	0.5778546132484946
YBR012C	-0.17685722683544652
YBR013C	-0.2238201728231549
YBR014C	-0.11543619962007652
YBR015C	-2.2325123793848265
YBR016W	-0.04996174606052276
YBR018C	-0.45145749815225006
YBR019C	0.09960194063919914
YBR020W	-0.22029601552391234
YBR022W	0.6867291284932256
YBR023C	0.6044729735087075
YBR024W	-0.07268158798970552
YBR025C	-1.2131143808259073
YBR026C	1.5606685027009914
YBR027C	0.4432395498180873
YBR028C	0.5536373271921613
YBR030W	1.0991200775100838
YBR031W	-0.4871896131863281
YBR032W	0.8668613297885752
YBR033W	-0.045366141670301764
YBR034C	-0.5695748581818078
YBR036C	0.7258950378188735
YBR040W	1.133948562467433
YBR041W	0.46311941150612207
YBR042C	0.01574506951876122
YBR043C	-0.03940218316389131
YBR044C	-0.9181695237816083
YBR045C	0.6066933216972412
YBR046C	-0.5293762287684696
YBR047W	-0.0034118881078905343
YBR048W	-3.0187480001455094
YBR050C	-0.15834571926360116
YBR051W	0.37946908440322225
YBR052C	-0.05806859874889024
YBR053C	0.5802815054545664
YBR054W	0.45676818296682775
YBR056W	0.233752280030146
YBR057C	-1.4689191465467504
YBR062C	-0.38404669442827727
YBR063C	0.21242661021934495
YBR064W	-0.44575171966776206
YBR065C	-0.07304304002039703
YBR066C	0.7809906544971417
YBR067C	0.39821295399479795
YBR068C	0.6300069776768458
YBR069C	0.45604527890544466
YBR071W	0.7528232141053937
YBR072W	-0.21313151991556206
YBR073W	0.10946441747663979
YBR074W	0.40725786076281717
YBR076W	-0.16831146810981076
YBR078W	-1.415088611975903
YBR082C	0.8166453155246429
YBR083W	0.47243971029752546
YBR084W	-0.4274467561134546
YBR085W	-0.16196023957051653
YBR086C	-0.6426398043858839
YBR090C	-0.14837997041739143
YBR092C	0.9886448461294329
YBR094W	0.03872309146986642
YBR095C	-2.244840475431627
YBR098W	-0.32501383241569065
YBR099C	0.16471494216806132
YBR103W	-2.9957183421900195
YBR104W	-0.10841370302378371
YBR105C	2.2815071239086966
YBR106W	-3.919718822648563
YBR107C	-0.16353513770424394
YBR108W	0.6503515634043412
YBR111C	2.260413816117626
YBR114W	0.16414694611983172
YBR116C	0.5814174975510256
YBR118W	0.217022214609566
YBR119W	0.16277859200364234
YBR125C	-1.2218150475646963
YBR126C	-3.7893895475820703
YBR128C	-0.35383963186334116
YBR129C	0.048301570283192305
YBR130C	-0.11063405121231748
YBR131W	-1.1796800679869397
YBR132C	-2.2148528658853257
YBR134W	0.7507577739300133
YBR137W	0.05387825875671899
YBR138C	1.8913712927815607
YBR139W	1.1854038408365934
YBR141C	-1.8514644850293642
YBR145W	0.06363746358539064
YBR147W	1.0701006430459914
YBR148W	-3.3104139709113913
YBR149W	1.440950426535514
YBR150C	-1.3752772525954486
YBR151W	-0.7207392610174493
YBR157C	-0.4560014665380866
YBR158W	1.0343943460141054
YBR161W	-0.3862928606190033
YBR162C	-0.2515487071776346
YBR162W-A	0.43110508878772835
YBR164C	-0.9256051084129772
YBR165W	-0.19108294604337797
YBR168W	2.063577367403888
YBR169C	1.5605135946878381
YBR170C	0.09314744009113587
YBR171W	-1.8820588176271837
YBR172C	-2.497998895927765
YBR176W	-0.2024945030123538
YBR177C	-0.2340699196934793
YBR178W	-0.26391553022772385
YBR180W	0.31727351712208457
YBR181C	-1.8128665717519459
YBR182C	-0.5365794513801083
YBR183W	0.696333425308744
YBR184W	0.3225662075714965
YBR185C	0.14953395687901652
YBR186W	-0.41557047510501827
YBR187W	-0.1428807359504415
YBR188C	-0.11706273375818844
YBR189W	-1.2568758945417762
YBR194W	-0.654386995383359
YBR195C	0.39343662358923104
YBR197C	0.1046106330644962
YBR199W	1.245249969918236
YBR201W	0.05741532505705761
YBR203W	0.6444650589045076
YBR204C	-0.18194337326732038
YBR205W	0.9725602307636592
YBR206W	0.8634791715013902
YBR207W	-0.00821403651564964
YBR208C	-0.2227874527354647
YBR210W	0.3303116082291724
YBR212W	-0.9265345564918983
YBR213W	-3.291205377280355
YBR214W	-0.4234191477714632
YBR215W	0.8336851969715301
YBR216C	-1.5699708071272291
YBR217W	-0.11933471795110674
YBR218C	-0.1542148389128406
YBR219C	0.48888577769399055
YBR220C	0.1954641827790347
YBR221C	1.170971577611124
YBR222C	-1.09076286843682
YBR223C	0.14612598058963913
YBR224W	-0.8657073433269502
YBR225W	-0.6686127145912905
YBR226C	0.5005813326870813
YBR227C	-0.5252969844220937
YBR228W	-0.13621969138484025
YBR229C	0.4299949146934614
YBR230C	0.4014402042688295
YBR231C	-1.4600635717948076
YBR232C	0.43536505914945006
YBR233W	-0.7237083312695584
YBR235W	-0.48140638069526354
YBR238C	-1.2832102567778743
YBR239C	0.477603310735976
YBR240C	-2.1241542241839406
YBR241C	1.1364012726756971
YBR242W	-0.1883720558131914
YBR244W	-0.31728134075911085
YBR245C	0.28425229231819293
YBR246W	0.12459376676130007
YBR249C	0.8135471552615728
YBR250W	1.174766823933385
YBR255W	0.23426864007399106
YBR258C	-0.11001441915970336
YBR259W	0.05165791056818521
YBR260C	-0.12310414627117568
YBR261C	-0.7855424465200044
YBR262C	0.08589258147511275
YBR263W	0.3739182139318878
YBR264C	-0.17554050872364163
YBR266C	0.8233321780924365
YBR267W	-0.5538775128489178
YBR269C	-0.07544411422427655
YBR270C	0.6025624413464807
YBR271W	-0.104566820697138
YBR272C	-0.026596454076533778
YBR273C	-0.13007500686308401
YBR274W	0.246506373113119
YBR275C	-0.3653802788432784
YBR276C	-0.7321508179864251
YBR277C	-0.5220439161458699
YBR278W	-0.032224778554444944
YBR280C	0.13982638805472936
YBR281C	-0.35484653394883914
YBR283C	0.8475236461465777
YBR284W	-0.05677769863927759
YBR285W	0.3895122872560086
YBR286W	0.3722658617915836
YBR287W	0.4579299930654792
YBR288C	0.37143968572143155
YBR289W	-2.671237690637783
YBR290W	-1.2945701777424656
YBR291C	0.08997182582148874
YBR292C	-0.3295190737982388
YBR293W	1.0994815295407754
YBR294W	-0.04430760358041939
YBR295W	0.331602508338785
YBR296C	0.6462206830535807
YBR297W	-1.1750328275923339
YBR298C	0.04024635359920936
YBR299W	-2.6849986858062533
YBR300C	1.0818736520456587
YBR301W	-0.3615850325210171
YCL001W	-0.5611581894671331
YCL001W-A	-0.7330802660653463
YCL002C	-0.5161832296482284
YCL009C	-1.2432698073864588
YCL010C	-0.694069264752852
YCL011C	0.3018601698133095
YCL014W	0.23815424940392513
YCL016C	0.7966105458234548
YCL022C	0.6979599594468558
YCL023C	-0.16041115943898132
YCL024W	0.004488420562938865
YCL025C	-1.0052020091716936
YCL026C-A	-1.166771066890813
YCL027W	0.5356679976663531
YCL028W	0.17597159112388364
YCL029C	0.6922025449579833
YCL032W	-0.19629818248621306
YCL033C	1.1422361411711464
YCL034W	0.21423387037280264
YCL035C	0.11480874393043619
YCL036W	0.39557951777118805
YCL037C	-3.3617659772717827
YCL038C	0.5144714178665135
YCL039W	-0.11138277327589281
YCL040W	-1.0593681777710402
YCL042W	-0.6966768829742694
YCL044C	0.49632136232535945
YCL045C	-0.030882242440447794
YCL046W	-0.09147709358566569
YCL047C	-0.14812179039546888
YCL048W	0.9472327706130591
YCL049C	-0.26210827007426607
YCL050C	0.5544118672579289
YCL051W	0.09066891188067958
YCL055W	-0.08486768502444893
YCL056C	0.35468380229865926
YCL057W	0.11527346796989672
YCL061C	-0.024595558906634066
YCL063W	-0.22882886524845192
YCL064C	-0.4154672030962492
YCL069W	0.08263951319888886
YCL076W	-0.17205507842768747
YCR001W	0.25758229605359556
YCR005C	-0.30669595986028714
YCR006C	0.2858271904519204
YCR007C	-0.47004645973067216
YCR008W	0.704001371959843
YCR009C	-3.0374660517348917
YCR010C	0.05467861682467881
YCR011C	0.1778304872817259
YCR014C	0.47316261435890855
YCR015C	-1.3892189737792653
YCR016W	0.06028112330039772
YCR017C	-1.0369323338659724
YCR019W	0.20199613733367472
YCR020C	-0.394218987292025
YCR020C-A	0.08560858345099798
YCR021C	0.2127880622500365
YCR022C	0.5933712325660387
YCR023C	-0.006096960335884868
YCR024C-A	-0.5544455088971473
YCR025C	-0.5314416689438499
YCR026C	0.09103036391137112
YCR027C	1.047922979162846
YCR028C-A	-0.7346293461968815
YCR030C	0.5504875309247064
YCR031C	0.6760662935878252
YCR032W	-0.5392128876037182
YCR033W	-1.568550817006655
YCR034W	1.5457198794316769
YCR036W	0.07391302845790733
YCR037C	0.39810968198602886
YCR044C	-3.171926207152146
YCR045C	0.08839692768776126
YCR048W	0.25972519023555257
YCR049C	0.3916809994401579
YCR050C	-0.011647830807219272
YCR051W	-0.42473586588326806
YCR053W	-0.415441385094057
YCR059C	0.06991123811810812
YCR060W	0.5027758628734228
YCR061W	-3.2857577788177905
YCR063W	1.0224664290012846
YCR065W	-0.5611840074693254
YCR067C	-0.3676522630361966
YCR068W	-0.19425856031302513
YCR069W	0.25378704973133426
YCR071C	-1.8961296288219616
YCR073C	0.7269793939109481
YCR073W-A	0.49376538010832643
YCR075C	-0.4700464597306722
YCR076C	-1.5287394576262008
YCR077C	-2.149739864356463
YCR079W	0.5552122253258887
YCR082W	0.20850227388612247
YCR083W	-0.9255276544064005
YCR085W	-0.4028680180264298
YCR086W	-0.3409048127650224
YCR087C-A	0.03534093318268129
YCR087W	-0.11515220159596173
YCR088W	-1.0037303830467348
YCR089W	-0.016708159236900864
YCR090C	0.703381739907229
YCR091W	0.4382308573927901
YCR092C	-0.025176463955959856
YCR095C	-0.5612614614759023
YCR098C	-0.20104869488958765
YCR099C	-0.41461520902390486
YCR100C	-0.25038689707898326
YCR101C	-0.010253658688837626
YCR102C	0.2847944703642303
YCR102W-A	0.3184611452229282
YCR105W	-0.3604748584267502
YCR106W	1.383169737629252
YCR107W	-0.45489129244381965
YDL001W	0.7894331412140084
YDL002C	0.009548748992620489
YDL006W	-0.9216807720797549
YDL010W	-0.5373281734436837
YDL011C	-0.11391293749073361
YDL012C	-0.797212183510903
YDL013W	-1.288167313198787
YDL018C	-0.7767901437768308
YDL019C	0.17184071077312316
YDL020C	-2.98988347369457
YDL023C	-0.9740654985278363
YDL024C	-0.3444160610631688
YDL025C	-0.356473068086951
YDL026W	-0.3127890083776589
YDL027C	0.038645637463289674
YDL033C	-0.23662590191051236
YDL035C	0.11054877356871443
YDL036C	0.5869167320179755
YDL037C	1.0581727260331706
YDL039C	0.11040677455665705
YDL048C	-0.5004084303087618
YDL050C	0.44768024619515484
YDL051W	0.39666387386326274
YDL053C	0.6055831476029744
YDL054C	-0.02752590215545492
YDL056W	1.182796222615176
YDL059C	0.5130514277459395
YDL061C	-0.46583812537333497
YDL062W	-0.40240329398696917
YDL065C	1.0013989392124059
YDL066W	0.36862552348247585
YDL070W	-0.6319253334760988
YDL071C	-1.5608570523533634
YDL074C	0.24879126630713336
YDL076C	-0.11122786526273928
YDL077C	-1.1367189123390304
YDL078C	-2.1593699791741736
YDL079C	2.619645498620635
YDL080C	-0.8459565716498766
YDL081C	-0.41624174316201684
YDL082W	0.23566281219237273
YDL083C	-0.3252849214387093
YDL085W	0.7406112990684579
YDL086W	0.8321361168399949
YDL088C	0.08178751912654454
YDL089W	-0.09044437349797557
YDL091C	-1.2233124916918472
YDL093W	-0.19087640202583997
YDL094C	0.4406319315966697
YDL095W	0.0853762214312677
YDL096C	-0.49052013546912887
YDL099W	0.17994756346149063
YDL100C	-0.1965821805103279
YDL104C	-1.698957546079725
YDL106C	0.6156779864601454
YDL109C	0.09410270617224922
YDL110C	-0.8420580533188464
YDL112W	-0.2988989231982267
YDL113C	-1.237589846904163
YDL114W	0.8132889752396503
YDL117W	0.234165368065222
YDL118W	1.227280640392428
YDL119C	1.4923798869024822
YDL121C	-0.09129636757031995
YDL122W	-0.4118526827893338
YDL123W	-0.4093741545788775
YDL124W	-0.30251344350514214
YDL125C	-0.03612329688547516
YDL127W	0.5526820611110479
YDL128W	-0.5555040469870297
YDL129W	-1.6595592747343468
YDL130W	-0.030572426414140756
YDL130W-A	0.10610807719164689
YDL131W	0.6284578975453107
YDL133C-A	-0.7033121095376785
YDL133W	-0.49372156774096826
YDL134C	0.43859230942348165
YDL135C	0.29881364555462364
YDL136W	1.2047931604829754
YDL137W	-0.37080205930365145
YDL138W	0.3107157445652523
YDL142C	0.48906650370933646
YDL144C	-0.2943549548123902
YDL146W	-0.5321129370008485
YDL149W	0.6069256837169715
YDL154W	0.20073105522625434
YDL155W	0.5378883458548869
YDL156W	-0.28645464614156074
YDL157C	-0.2600170118966936
YDL161W	-5.169619944779919
YDL162C	-0.3332626841161155
YDL167C	-0.0977508681183832
YDL168W	-0.07503102618920052
YDL169C	-0.08858547734013335
YDL170W	1.0784914937584735
YDL171C	-0.11442929753457864
YDL172C	-1.1068991198069782
YDL173W	-0.8053190361992704
YDL174C	-0.7215138010832168
YDL175C	1.3000615885723892
YDL176W	-2.0272850799586073
YDL177C	0.22339926115105246
YDL178W	0.16001606576907126
YDL179W	-0.7495521514640038
YDL180W	0.906724325173414
YDL181W	2.6579077778695535
YDL182W	1.8212237808252092
YDL183C	1.9271292258178314
YDL184C	0.3429366113011841
YDL186W	0.7516614040067423
YDL187C	-2.4361647806773186
YDL188C	0.4181702696894095
YDL189W	-1.5842481623395448
YDL190C	-3.674060531789276
YDL191W	0.8595806531703599
YDL194W	-1.2625042190196871
YDL197C	0.10987750551171582
YDL199C	-0.19477492035687016
YDL200C	-0.08360260291702852
YDL201W	0.6392240044594801
YDL203C	-0.4288925642362208
YDL204W	-0.47175044787536086
YDL206W	-0.15506683298518498
YDL210W	-0.22178055064996685
YDL211C	-0.5602029233860198
YDL213C	-0.5446088500618991
YDL214C	-0.31426063450261726
YDL215C	0.14532562252167927
YDL216C	0.45591618889448343
YDL218W	-0.2969367550316155
YDL219W	0.05016046644103453
YDL222C	0.6111340180743089
YDL223C	1.4483860111668831
YDL224C	0.3347006686018554
YDL226C	-0.2135187899484459
YDL229W	-0.10991114715093436
YDL230W	0.3699164235920886
YDL231C	0.350268923923784
YDL232W	-2.723828961103402
YDL233W	0.14199510023887865
YDL234C	0.08837110968556904
YDL236W	0.3829803327013686
YDL237W	0.15242557312454885
YDL238C	0.19197875248308052
YDL239C	-0.11726927777572649
YDL240W	-0.19462001234371662
YDL241W	-0.06713071751837109
YDL242W	-0.40320365205492903
YDL243C	0.8868702814875713
YDR001C	0.42395350218047423
YDR003W	-0.3801739940994393
YDR004W	-0.1325018990691558
YDR005C	-0.5701686722322294
YDR006C	0.437301409313869
YDR007W	-1.0502027869927903
YDR009W	0.3479969397308657
YDR010C	0.2901129788158343
YDR011W	-0.34715276929554767
YDR014W	0.1492241408527095
YDR015C	0.7237005076325322
YDR018C	0.46100233532635737
YDR019C	0.8988240165025845
YDR020C	0.2535288697094118
YDR022C	0.21743530264464203
YDR024W	0.2449056569771993
YDR026C	-0.08711385121517494
YDR029W	-0.24013715020865875
YDR030C	-0.04270688744449967
YDR031W	0.1308417232918253
YDR032C	0.14904341483736372
YDR033W	-1.290852385426781
YDR035W	0.20881208991242953
YDR036C	-0.8554575964566257
YDR042C	0.8293219546010393
YDR043C	-0.5679225060415034
YDR046C	0.7917051254069266
YDR048C	-1.2441476194609953
YDR049W	-1.2411785492088865
YDR051C	1.074463885416482
YDR055W	0.2293374016552707
YDR056C	-0.193329112234104
YDR057W	-0.6922620045993942
YDR058C	-0.21775294230797534
YDR059C	1.0905485007822557
YDR061W	0.11331129980328548
YDR063W	1.133328930414819
YDR066C	0.057570233070211155
YDR067C	-0.949151126412312
YDR068W	-0.596425580461751
YDR070C	0.9999531310896398
YDR071C	-1.5028181834251788
YDR072C	0.27689416169340075
YDR073W	-3.2066514201007266
YDR074W	-1.7078131208316678
YDR075W	0.5944814066603055
YDR076W	0.2740541814522529
YDR077W	0.18774460012355104
YDR080W	0.4754862345562113
YDR083W	-0.4635403231782244
YDR084C	0.437507953331407
YDR085C	0.7286833820556368
YDR089W	0.7781248562538016
YDR090C	0.8643569835759267
YDR092W	0.6432774308036638
YDR093W	0.26654114281430735
YDR094W	0.029815880713539123
YDR095C	0.08062570902789318
YDR096W	0.9793761833424142
YDR097C	0.09510960825774711
YDR098C	-0.9430064418905558
YDR099W	-0.9527140107148431
YDR100W	0.026046452393470188
YDR101C	-0.0005202718623582159
YDR102C	0.47132953620325857
YDR104C	0.35463216629427474
YDR105C	-0.2603784639273852
YDR107C	-1.16524780476147
YDR108W	-0.7985805376270924
YDR109C	0.13071263328086405
YDR110W	-0.06165730105361344
YDR111C	-0.37792782790871327
YDR112W	-0.21243443385637126
YDR116C	0.7385200408908854
YDR117C	0.5592398336678801
YDR119W	0.7875742450561661
YDR120C	1.4941355110515555
YDR121W	-1.2916011074903564
YDR122W	0.37802327628045607
YDR123C	-0.4225413356969266
YDR124W	-0.24240913440157705
YDR125C	-0.38394342241950824
YDR126W	-1.5873205046004228
YDR127W	0.7556631943465415
YDR128W	0.06554799574761735
YDR130C	-0.3887713888294596
YDR131C	0.10050557071592799
YDR132C	-0.1568482751364504
YDR133C	0.10543680913464833
YDR135C	0.14721033668171374
YDR139C	0.031184234829728524
YDR142C	0.03598638323748759
YDR143C	0.38943483324943184
YDR144C	-0.19629818248621309
YDR146C	-1.9376966123514887
YDR147W	-1.5341354200843818
YDR148C	-0.2291644992769512
YDR149C	0.024110102229051213
YDR150W	-0.7559291980054901
YDR151C	0.021450848003249152
YDR152W	0.29408895115344136
YDR153C	0.5572260294968844
YDR154C	-0.1263572145473996
YDR155C	1.7761455489975355
YDR156W	-2.7749744234462552
YDR157W	-0.4972328160391147
YDR158W	0.7446389074104495
YDR159W	-6.063258454660373
YDR161W	-1.0172848341976677
YDR162C	-1.7929867100639107
YDR163W	-1.2561271724782008
YDR165W	0.8137020632747263
YDR169C	0.8401138795174011
YDR171W	0.34092280713018847
YDR178W	0.7999668861084476
YDR179C	0.7679009273856693
YDR179W-A	-0.9826628932578564
YDR181C	-0.023679019828809187
YDR183W	0.04667503614508038
YDR184C	-0.12367214231940525
YDR185C	0.26060300231008915
YDR186C	0.3838839627780975
YDR191W	-0.1605918854543271
YDR192C	0.5566322154464627
YDR193W	0.6892592927080665
YDR198C	-0.01879941741447336
YDR199W	-1.0326723635042505
YDR202C	-3.101443061167296
YDR203W	-1.075349521128045
YDR205W	-0.495838643920733
YDR206W	0.10652116522672293
YDR207C	-0.1959367304555215
YDR209C	0.26589569275950103
YDR210W	0.41566592347676096
YDR213W	0.10675352724645322
YDR214W	0.46743101787222835
YDR215C	0.04719139618892544
YDR216W	-0.4471458917861437
YDR217C	-0.14035057173560075
YDR218C	-0.02034849754600854
YDR219C	0.43686250327660076
YDR220C	-0.19795053462651727
YDR221W	-0.09754432410084515
YDR222W	-0.14417163606005418
YDR223W	0.02607227039566245
YDR225W	0.3208105834224233
YDR229W	-0.8947009597888503
YDR233C	0.6564187939195207
YDR239C	-0.02724190413134014
YDR242W	0.719698717292733
YDR244W	0.3641073730988316
YDR245W	-1.0852636339698702
YDR247W	0.280586136006893
YDR248C	2.66221938423566
YDR249C	-0.15325957283172725
YDR250C	0.05532406687948518
YDR251W	-0.15770026920879476
YDR252W	0.47476333049482816
YDR253C	0.34781621371551996
YDR254W	0.1506957669776679
YDR255C	-0.3578672402053326
YDR256C	-0.17564378073241066
YDR257C	0.6434839748212019
YDR258C	-0.07738046438869553
YDR259C	-0.08197606877891658
YDR260C	0.12208942054865152
YDR261C	-0.03227641455882947
YDR262W	0.2997430936335448
YDR263C	0.06789743394711237
YDR265W	0.202125227344636
YDR266C	0.35969249472395626
YDR269C	-0.2626504481203034
YDR270W	-0.10828461301282244
YDR271C	-0.06963506373101963
YDR272W	0.17067890067447183
YDR273W	0.07804390880866785
YDR274C	-0.6338100476361332
YDR275W	-0.7007819453228377
YDR276C	-0.008368944528803133
YDR277C	-0.6892929343472851
YDR278C	0.1594997057252262
YDR279W	-1.6620378029448033
YDR281C	-0.13170154100119597
YDR282C	-0.159868981392944
YDR284C	0.07703700672316995
YDR285W	0.3542965322657754
YDR286C	0.01765560168098792
YDR287W	0.12461958476349234
YDR289C	0.08522131341811419
YDR290W	0.3784621823177244
YDR291W	-0.18085901717524577
YDR294C	-2.7293798315747364
YDR297W	-0.6939918107462751
YDR304C	-2.1821672751099332
YDR305C	-0.23621281387543624
YDR306C	0.44292973379178013
YDR307W	-0.11520383760034625
YDR309C	0.5004006066717354
YDR310C	0.043731783895163516
YDR312W	0.1269432049607951
YDR313C	-0.07998808261011309
YDR314C	0.9451415124354864
YDR315C	-0.0942912558246213
YDR316W	-0.6143174559809822
YDR317W	0.29827146750858635
YDR318W	1.1632003589512558
YDR319C	-0.00516751225696376
YDR320C	-1.1250749933503241
YDR321W	-0.08716548721955945
YDR326C	-1.1691463230925003
YDR329C	0.10471390507326522
YDR330W	1.3790646752806837
YDR332W	0.8797186948803172
YDR333C	-0.4277049361353772
YDR334W	-1.4700809566454018
YDR335W	1.3490899747354774
YDR336W	0.844786937914199
YDR338C	-0.24098914428100315
YDR340W	-0.12493722442682566
YDR344C	0.25427759177298714
YDR345C	-0.4256136779578047
YDR346C	-0.4305190983743327
YDR348C	0.3734793078946194
YDR349C	0.16042915380414732
YDR351W	0.08563440145319023
YDR352W	-0.06847325363236823
YDR354W	-1.8302162692251396
YDR357C	-0.44670698574887546
YDR358W	1.1389056188883457
YDR359C	-2.66604827219714
YDR360W	-2.18511052735985
YDR363W	-0.3884873908053449
YDR363W-A	-0.9584714252037153
YDR368W	-0.06152821104265216
YDR369C	-0.1562544610860286
YDR370C	0.18129009957548778
YDR371W	0.10063466072688923
YDR372C	-1.9074895497865527
YDR374C	0.5740077309218489
YDR375C	-1.3179096517242623
YDR378C	0.2314286598328432
YDR379W	-0.5293245927640852
YDR380W	0.6533722696608347
YDR382W	0.5633707140186407
YDR383C	-0.09718287207015362
YDR384C	-0.07748373639746457
YDR385W	-1.3845200973802754
YDR386W	-0.46230105907299623
YDR387C	-0.6059007872663077
YDR388W	-1.85027685692852
YDR389W	-2.00348088193735
YDR391C	-0.2444745745769573
YDR393W	-0.04404942355849684
YDR395W	0.05176118257695423
YDR399W	1.5623724908456802
YDR400W	-0.08750112124805873
YDR401W	-0.11726927777572649
YDR402C	0.2479263632336929
YDR403W	-0.03457421675394
YDR406W	-1.2778401123218857
YDR408C	-1.9609586323267092
YDR409W	0.5787582433252235
YDR411C	0.5217520944847287
YDR414C	-0.3055083317594435
YDR415C	-0.9024463604465263
YDR419W	0.5273546009604477
YDR420W	0.07461011451709817
YDR421W	1.033955439976837
YDR422C	-0.9896595718519572
YDR423C	0.4435493658443942
YDR424C	0.3647011871492535
YDR425W	0.3928169915366169
YDR426C	-0.023369203802502146
YDR428C	-0.24865709093210228
YDR430C	0.06074584733985827
YDR431W	-1.6088010824243772
YDR435C	-0.3566021580979123
YDR436W	-0.21806275833428243
YDR438W	0.43012400470442275
YDR440W	2.1054025309553386
YDR441C	-0.2755852672186222
YDR444W	-0.23479282375486238
YDR445C	0.08594421747949726
YDR446W	0.4603310672693587
YDR447C	-0.7495779694661958
YDR451C	0.13027372724359573
YDR452W	-0.10438609468179223
