orf	hap a | chronological lifespan | standard [standard] | Garay E~Deluna A, 2014
YBR056W	0.48789797038343585
YBR058C	-3.337394617920014
YBR059C	-0.4921323456960592
YBR061C	-2.568522250353503
YBR062C	-0.04725111176817925
YBR063C	-0.05207357677967687
YBR064W	-0.5238219906337155
YBR065C	-0.09852001829816917
YBR066C	0.1989714210115336
YBR069C	-0.5921854814986761
YBR071W	0.5754452645021605
YBR072W	-0.150217602805247
YBR073W	0.08734764631627381
YBR074W	-1.0316434496116424
YBR076W	-0.06497587839967318
YBR077C	-0.6781098227238512
YBR078W	-0.040952095809769586
YBR082C	1.0442027102344158
YBR083W	1.9426249192058942
YBR084C-A	0.49799034683550913
YBR089C-A	-0.40820774203404075
YBR090C	0.5996358220757083
YBR092C	0.10964585618469867
YBR093C	0.9200504905044413
YBR094W	0.04302369871978675
YBR095C	-2.486301384831489
YBR098W	-0.2706828953344403
YBR099C	0.6694641433814242
YBR101C	0.024758905869460193
YBR104W	-0.045250644688751486
YBR105C	-0.3474490351088673
YBR106W	-0.7796607823936496
YBR107C	-0.5872860387799523
YBR108W	0.34550719544565683
YBR111C	-0.0684978082781603
YBR113W	0.3789768371703837
YBR114W	1.783157504114825
YBR116C	-0.3826069878597975
YBR119W	0.07792323498484412
YBR120C	-1.7384053446233985
YBR121C	0.2782811546545734
YBR122C	-0.6593153362002313
YBR125C	-0.009123949080416143
YBR128C	-0.7530845099540323
YBR129C	-0.6377154777223268
YBR130C	-1.2122125187920265
YBR132C	-0.4403793826449662
YBR134W	-0.8765564442906416
YBR137W	-0.35002552278651294
YBR138C	0.2676579190034825
YBR139W	0.6144200160060996
YBR141C	0.34068074468845944
YBR144C	0.34123965526044003
YBR145W	0.043570512817646324
YBR146W	-0.09784488786805966
YBR147W	0.02197185122292162
YBR148W	-0.7060446574570854
YBR149W	-0.4356846485236718
YBR150C	-0.5172003000006998
YBR151W	-0.20536348327063636
YBR156C	0.5004045712842162
YBR157C	2.0246015732812417
YBR158W	0.4036836922218196
YBR159W	0.30805716347337797
YBR161W	0.3688381485008396
YBR162C	-1.1575230874157525
YBR162W-A	-0.014698281349618748
YBR163W	-3.4366405305160836
YBR164C	-0.2951652764992295
YBR165W	-0.13699610064182136
YBR166C	-0.6982866778975833
YBR168W	0.4390484436953964
YBR169C	-0.10267534115822748
YBR170C	0.40176243074814544
YBR171W	-0.5560273375559883
YBR172C	0.5290082686458562
YBR174C	-2.538334097583959
YBR177C	0.5638382626381153
YBR178W	0.5501240419449529
YBR179C	-1.3463699371767934
YBR180W	0.18012059230683747
YBR181C	2.3576965287134337
YBR182C	-0.6194276881115419
YBR183W	-0.24287220727796213
YBR184W	-0.541198191715705
YBR185C	-0.5790033223450439
YBR186W	0.547252546852102
YBR188C	0.8667817872654753
YBR194W	0.32779349307867744
YBR195C	-0.29114784661253196
YBR197C	-0.6684713684540983
YBR199W	0.4979992740911819
YBR201W	-0.07673315602388837
YBR203W	0.029912616110622202
YBR204C	0.32901386775566854
YBR205W	0.12485466293573057
YBR206W	0.6219950848997617
YBR207W	-0.010687983530548416
YBR209W	-0.7302729661166009
YBR210W	-0.3179336156798547
YBR212W	0.1325389525160277
YBR213W	-0.726741313234766
YBR214W	-0.7762592648242611
YBR215W	0.08264991731367176
YBR216C	-0.3787333277365488
YBR217W	-0.9098309890645637
YBR218C	0.02434503418925414
YBR219C	0.5304250593078954
YBR222C	1.2898756334959378
YBR223C	2.176249761112934
YBR224W	-0.14060834161637883
YBR225W	0.471911041806361
YBR226C	0.5123131057966049
YBR227C	1.318008414679623
YBR228W	-0.040952095809769586
YBR229C	0.07051420908003693
YBR230C	0.16289976266658912
YBR231C	2.078990914297029
YBR232C	0.8552410408455877
YBR233W	-0.15863236593751814
YBR240C	-0.5590717449882311
YBR241C	0.3129546222026154
YBR242W	-0.25954792212525346
YBR244W	-0.6350200640805087
YBR245C	0.7980685466986032
YBR246W	-0.06627662185848944
YBR249C	0.49200584555860283
YBR250W	-0.45521857601186266
YBR255W	-0.7975006658791065
YBR258C	0.7077523107885567
YBR259W	0.30487367603293475
YBR262C	-0.5157526999284225
YBR263W	-0.7167652942767941
YBR264C	-0.005495142680323019
YBR266C	1.3680966895119828
YBR268W	-2.8442516112112974
YBR269C	0.7223417324981516
YBR270C	-0.5061139447511562
YBR271W	0.424659976408287
YBR272C	0.4739376051655489
YBR273C	-0.5850495430347404
YBR274W	-0.5502273796265027
YBR275C	-0.22387456881110268
YBR276C	0.8031895291431077
YBR277C	0.17425573911373343
YBR279W	0.7181559983683281
YBR280C	-3.522318423905837
YBR281C	-0.18987211466765158
YBR283C	-0.2599656766246638
YBR284W	0.18235767111259762
YBR285W	0.5538366837472171
YBR286W	0.25530065013734266
YBR290W	0.8665953737205175
YBR291C	0.5130014239434657
YBR292C	-0.5012526590044736
YBR293W	-0.6259941244631216
YBR295W	-0.5645075270834818
YBR296C	-0.6461565916928528
YBR299W	0.7433518518342666
YBR300C	0.2708158937072512
YCL001W	-0.42905527499527507
YCL001W-A	-0.6110545018859507
YCL002C	0.021796339309209184
YCL008C	-2.5527640122449355
YCL009C	0.6088699942649779
YCL010C	0.8173401201350233
YCL011C	-0.35054105088903903
YCL014W	-0.28257949882097777
YCL022C	0.3531479809673227
YCL023C	-0.034141575838934
YCL024W	-0.5855785549585599
YCL025C	0.06763758397200534
YCL026C-A	0.13134928040508145
YCL027W	0.4800756675242326
YCL028W	-0.019408483227287988
YCL029C	-0.040952095809769586
YCL032W	0.9089483343190556
YCL033C	-1.5242922221202984
YCL034W	0.24300276385020542
YCL035C	0.007866818575271758
YCL037C	0.7482277288303316
YCL038C	0.697392877497982
YCL039W	1.8474071760960453
YCL040W	-3.8604311760816574
YCL042W	-2.9580760468328817
YCL044C	-0.6153616391377853
YCL045C	-0.3500427541491432
YCL046W	-0.5715398199240137
YCL047C	0.13050246580199995
YCL048W	-0.5413105605170007
YCL049C	0.7549780867940956
YCL051W	0.8683966224650397
YCL061C	-0.8553290392885918
YCL063W	-1.3536716476063413
YCL064C	-0.2902376237199887
YCL069W	-0.06194235307941567
YCR001W	0.14250962877596243
YCR005C	-0.29527769590873043
YCR006C	-0.8593843242094997
YCR007C	-0.377606110929597
YCR008W	-0.5100815557947833
YCR010C	0.5878108594029243
YCR011C	-0.2487401914381483
YCR014C	0.3304497452784319
YCR015C	0.3831719028487086
YCR019W	-1.1845906678795586
YCR020C	-0.1488034660581383
YCR020C-A	-2.9599778573113014
YCR021C	-0.26531117568853274
YCR022C	0.5565282862007366
YCR023C	0.9553904849965363
YCR024C-A	0.5653087111381272
YCR025C	-0.86802179607272
YCR026C	0.4160415587826198
YCR027C	0.016310474887592685
YCR030C	0.5070225270941512
YCR031C	1.4834395251560475
YCR032W	0.5270729841508175
YCR033W	-0.727232544062358
YCR036W	0.2466931015863865
YCR037C	0.38475113107169273
YCR043C	0.48699073075362737
YCR044C	-0.8408963784820964
YCR045C	0.36415472415412076
YCR048W	-0.41969427817846466
YCR049C	-0.38471916469939854
YCR050C	1.1564158386326873
YCR051W	0.2524498880608713
YCR059C	-0.1181279943287594
YCR060W	-0.7003403367257278
YCR061W	0.07632548576616008
YCR065W	-1.337840896953641
YCR067C	-0.09494106922677215
YCR069W	0.7532655344842809
YCR073C	-0.4739996266574344
YCR073W-A	-0.35305954187494215
YCR075C	-0.5834252607340442
YCR076C	-2.71132338185405
YCR077C	-0.24158526855373588
YCR079W	1.836127218936161
YCR082W	1.0329617275033618
YCR083W	0.2129560267431948
YCR085W	0.7535060715321045
YCR086W	-0.50747123283242
YCR087C-A	-0.08143076985429243
YCR088W	-0.5858789065811819
YCR089W	0.33482071066873614
YCR090C	0.11341387256996825
YCR091W	0.21171154486686858
YCR092C	0.28438729550713693
YCR095C	1.1986723729554207
YCR098C	0.43754916210394457
YCR099C	-0.170448246985369
YCR100C	0.2483304158730946
YCR101C	-0.12076743905046004
YCR102C	-0.07176226792290541
YCR102W-A	-0.16732157596396768
YCR105W	-0.1119629951863171
YCR106W	0.41829212067395954
YCR107W	-0.571374106938326
YDL001W	-1.0325649525333205
YDL009C	0.46906971844740414
YDL010W	0.2903727041156032
YDL011C	-0.3585492189272073
YDL012C	-1.386864588472747
YDL018C	0.1325279188111142
YDL019C	-0.5584055775120144
YDL020C	-2.0099452252241594
YDL022W	-0.32544257059095716
YDL023C	-0.043460545998429884
YDL024C	-0.12243821010939458
YDL025C	-0.000737229848013162
YDL026W	2.494395942155301
YDL027C	-0.6494622611666666
YDL032W	-2.435765727380679
YDL033C	0.4258171802127994
YDL034W	-0.8492102279347241
YDL035C	-0.04663605223559763
YDL036C	-0.8246087079671617
YDL037C	0.7275107645817378
YDL039C	0.006577080548131414
YDL040C	0.352489183826356
YDL044C	-4.330206330071225
YDL045W-A	-3.4090757052543426
YDL046W	0.12867076795611485
YDL048C	0.6947014314679767
YDL049C	-0.02523636070537705
YDL050C	-0.7790142394623202
YDL051W	-0.4939629818451783
YDL052C	0.03347507299066704
YDL053C	0.7940526455228806
YDL056W	-1.2600371792622385
YDL057W	-0.12743668062525823
YDL059C	-0.22377763871499837
YDL061C	1.0711555671505628
YDL063C	0.9078449418125595
YDL065C	0.10608336410395158
YDL066W	-0.09103978931057352
YDL068W	-2.95418371148684
YDL069C	-2.7145123853377178
YDL070W	1.456544003376966
YDL072C	-0.018249394724007204
YDL073W	0.2638897891692447
YDL074C	0.1512732040170628
YDL075W	0.7553566946150583
YDL076C	-1.5486480194693528
YDL077C	-0.1955404371806672
YDL078C	0.3671134923284499
YDL079C	0.19226625078177284
YDL080C	0.3828972875719555
YDL081C	0.34242827306335893
YDL082W	1.1955503751488614
YDL085W	-0.040952095809769586
YDL088C	-0.10087557381121523
YDL089W	0.5312793515253948
YDL091C	0.3377230224156769
YDL093W	0.048298033736894
YDL094C	-0.8015255874573655
YDL095W	-0.7320404706385633
YDL099W	0.47651742072548925
YDL100C	-1.1443464912142478
YDL101C	-0.9138153108519516
YDL104C	-1.6497843838177628
YDL106C	-0.27784904459886645
YDL107W	-2.7525806539435527
YDL109C	0.2732701057805651
YDL110C	-0.05400627797510843
YDL112W	1.937368795374575
YDL113C	0.4634318946104978
YDL114W	0.18542465558557877
YDL117W	-2.0871657911338617
YDL119C	-0.8647724015448156
YDL121C	-0.19468187958151223
YDL122W	-0.9296115453753283
YDL123W	-0.36382409725383574
YDL124W	-0.17920527552013543
YDL125C	-0.6471729058114817
YDL127W	0.21569557038900256
YDL128W	0.2487308329073836
YDL129W	0.7517252766224769
YDL130W-A	-3.670908898862867
YDL133C-A	-0.20809237481584775
YDL134C	-0.8742199708066931
YDL135C	0.9334091089008937
YDL136W	1.154210656822637
YDL137W	-0.1696227301293251
YDL138W	0.19066994458448994
YDL142C	-2.451981803308571
YDL144C	-0.3827649148881655
YDL149W	-0.30614046904519215
YDL154W	-0.5198765681667812
YDL155W	0.1490256404583594
YDL156W	0.21756374422204064
YDL157C	-0.008288744535337102
YDL160C	0.09284732867164415
YDL161W	-0.16053529259869173
YDL162C	-0.1954967888422861
YDL167C	-0.9434413912057377
YDL168W	-0.18514226536657838
YDL169C	-0.5901988227024912
YDL170W	0.5834864088627632
YDL171C	-0.7711642016612154
YDL174C	0.043050196186560585
YDL175C	0.7651844022796798
YDL176W	0.7652428342066503
YDL177C	-0.28078485734564135
YDL178W	0.40850832579361507
YDL179W	0.33620396627891813
YDL180W	-0.10679404682324145
YDL184C	-0.12223799953936074
YDL186W	-0.2106635729251384
YDL187C	1.3277676451062448
YDL188C	0.588754777011302
YDL189W	-0.3671316085045589
YDL190C	-0.4458149515826963
YDL191W	0.5579924820247942
YDL194W	-0.41399218985243136
YDL197C	-0.4536552749956697
YDL199C	-1.0980739209051864
YDL200C	0.0473614651681281
YDL201W	0.23275062670996427
YDL202W	-0.24594826184000063
YDL213C	0.6382895656259324
YDL214C	0.6850551979384581
YDL215C	-0.3495137510394784
YDL216C	0.8995911495703003
YDL218W	-0.2166136072559226
YDL219W	-0.2261785566256769
YDL222C	-0.5845735030248248
YDL225W	-1.0748155083963113
YDL227C	-0.4437402846448448
YDL230W	-0.040952095809769586
YDL231C	-0.10072554302061992
YDL232W	1.592862259475778
YDL233W	-0.3735868933858878
YDL234C	0.016931388730731977
YDL236W	0.4240486548632959
YDL239C	-0.1339899090443899
YDL240W	-0.6755165259619781
YDL241W	0.6918438106119755
YDL242W	0.20057080347192788
YDL243C	-0.2465825872388194
YDR001C	-0.9241528035945343
YDR003W	-0.22883703921688833
YDR004W	-0.8359583840112932
YDR005C	-2.1927538761280316
YDR006C	-0.44904210750758644
YDR007W	1.1034150684999198
YDR008C	-0.6766162256742632
YDR009W	0.23266103561255452
YDR015C	-0.4424423168685962
YDR017C	-0.07468884154958665
YDR018C	-0.6114006175643687
YDR019C	-0.36259192187577055
YDR020C	0.24273305443684187
YDR022C	-0.5163842103517106
YDR024W	2.5610826095697177
YDR026C	-0.22117806551728797
YDR027C	-1.5760482285130761
YDR028C	-2.3016510194705115
YDR029W	0.5078917563695212
YDR030C	0.37524540470293005
YDR031W	-0.2127812317650902
YDR032C	-0.8149311099619144
YDR033W	0.20952664467581628
YDR035W	-0.0917187772753006
YDR036C	-0.3241405954851283
YDR042C	-0.7198587812430008
YDR043C	-0.7037689078709116
YDR046C	0.4133552807742506
YDR048C	-1.8390319168863165
YDR050C	0.3576150888431136
YDR051C	2.1984802397093683
YDR056C	0.18240198683676515
YDR057W	0.0955056602770699
YDR058C	-0.19528456099893574
YDR059C	-0.25701653953594705
YDR061W	-0.20035402777229708
YDR063W	0.005377436675175461
YDR066C	0.35778949562091206
YDR068W	0.15360389983688497
YDR070C	-0.07564707828016994
YDR072C	-0.44737940175950647
YDR073W	-0.01562756976105955
YDR074W	-0.28888890339077883
YDR075W	-0.891852499362392
YDR076W	-0.16572263340814558
YDR077W	0.8285738990796443
YDR078C	0.3292203071407189
YDR079W	-2.9944320925681205
YDR083W	3.649176606099541
YDR084C	0.4657060335354877
YDR085C	-0.6276701125490517
YDR089W	-0.47048298850001913
YDR090C	-0.17908168024010782
YDR092W	0.5791325611855922
YDR093W	-0.5031280234675726
YDR094W	-0.20629297562406165
YDR095C	0.24497754498438243
YDR096W	-0.3883071680888517
YDR098C	-0.5332733927362937
YDR099W	0.47847083403273577
YDR100W	0.4374083499484799
YDR101C	1.269311425222594
YDR102C	-0.040952095809769586
YDR104C	0.15383997000078092
YDR105C	0.6754287440047593
YDR107C	0.05822562106305359
YDR108W	-1.05578719673354
YDR109C	-0.5036492818354515
YDR110W	-1.2126710865644914
YDR112W	-0.7915320153548427
YDR116C	-2.378993481769315
YDR117C	-0.7175141597484822
YDR119W	-0.18920873903426144
YDR120C	-0.9857564860497833
YDR121W	-0.2039910228342904
YDR122W	-1.817741945352572
YDR126W	1.7260613817025459
YDR128W	1.211843901371517
YDR129C	0.3899214124078555
YDR130C	-0.34255744905836344
YDR131C	0.42010735101159113
YDR132C	-0.5202548641215362
YDR133C	-0.19383401400244765
YDR135C	-0.3237432460883775
YDR139C	0.3903894461639326
YDR140W	0.06586788209042259
YDR142C	0.3351200166113974
YDR143C	-0.33208149088410643
YDR144C	0.395314907611932
YDR146C	-0.1343567514315487
YDR148C	-1.4954627787060295
YDR149C	-2.0666643148104136
YDR150W	-1.784585589788187
YDR151C	-1.165794558519115
YDR152W	-0.3716049369085039
YDR153C	0.6585573102784766
YDR154C	0.01768917216930335
YDR155C	0.041732846765038654
YDR156W	2.6490508462552467
YDR161W	-0.5652904945285603
YDR162C	-2.1363467636796964
YDR163W	-0.5139046875077518
YDR165W	-1.2279495838818957
YDR169C	-0.7903557423266625
YDR171W	0.10440620422062748
YDR173C	-1.4069311059483227
YDR174W	0.23816489807615254
YDR175C	-2.4711632195693944
YDR176W	2.029097824514063
YDR178W	-0.46723989381150305
YDR179C	0.08254774742948437
YDR184C	0.46940927748105893
YDR185C	-1.6362750403123485
YDR186C	-1.3757302682123276
YDR191W	-0.02791168849962906
YDR192C	0.11911900992403641
YDR193W	0.8596501439055173
YDR194C	-1.8842589122189644
YDR198C	-0.14573883899658877
YDR200C	-0.7189199881642673
YDR202C	-2.0874099382029274
YDR203W	-3.8519774691475006
YDR204W	-3.0558018756939127
YDR205W	-0.08030505020306047
YDR206W	-0.1432443836662396
YDR209C	-0.7999589856355497
YDR210W	-0.2933556249387488
YDR213W	-1.0102493816925768
YDR214W	0.029235890220422618
YDR215C	0.23710234371158356
YDR216W	-0.4263628690307408
YDR218C	-0.5158010541380468
YDR219C	-1.0951414161465898
YDR220C	-0.439603600282183
YDR221W	0.32127025256220015
YDR222W	-0.4267554759157287
YDR223W	-0.26750838272425315
YDR225W	0.11588684086180155
YDR229W	0.39425375917957534
YDR231C	-1.5627840140185676
YDR233C	-0.43108723155645035
YDR237W	-2.7637702514019846
YDR239C	0.33972853429307853
YDR241W	0.3152982486392595
YDR242W	0.5943546975694246
YDR244W	-0.4779744414953087
YDR245W	-0.21336111010802583
YDR247W	-0.16936272863211044
YDR248C	0.44610253338922506
YDR249C	-0.13740516372030182
YDR250C	0.3524500912137938
YDR251W	-0.15906599643314284
YDR252W	-0.3051962629872341
YDR253C	-0.02724352546008853
YDR254W	-0.10397189467027326
YDR255C	-1.7139020343506997
YDR256C	0.47218995235814054
YDR257C	0.23128618462465067
YDR258C	0.17499842014754297
YDR259C	-0.6765875597567573
YDR260C	-0.6923032615599094
YDR261C	-0.8891388573042747
YDR262W	-0.8082735145083881
YDR263C	-0.5489410352510606
YDR264C	-0.20101073335321604
YDR265W	0.735240483268131
YDR266C	-0.1979071922158137
YDR269C	-0.21310038287138572
YDR270W	-0.022740668999475376
YDR271C	0.570807740359938
YDR272W	-0.05810035057057184
YDR274C	0.2299492587049268
YDR275W	-0.16281151131756014
YDR277C	-0.5213239743583021
YDR278C	0.5242350812550876
YDR279W	0.24951382587800325
YDR281C	0.866968791816993
YDR282C	0.23481214926618335
YDR283C	0.7699929988070593
YDR284C	0.13811929202006726
YDR285W	0.40939177757542633
YDR287W	-0.35422291516211196
YDR289C	-0.04227858311133579
YDR290W	-0.6330032663781939
YDR291W	-0.13043172592251048
YDR293C	-0.4689613326746619
YDR294C	-0.5284337925493562
YDR295C	0.25534785981677016
YDR296W	-0.00790007020354871
YDR297W	0.41084947590389753
YDR300C	-0.34757787076444757
YDR304C	-0.8571326008446144
YDR305C	0.4917798544321442
YDR307W	2.4136141127808832
YDR309C	-1.1822927684583606
YDR310C	-0.07908681134671923
YDR312W	-0.6652581925139349
YDR313C	-0.32773045102990134
YDR314C	-0.026145534935404967
YDR316W	-1.0237310790160001
YDR317W	0.17337333194844345
YDR318W	-0.2386973256531302
YDR319C	0.24326606091849365
YDR321W	0.14622421377759212
YDR326C	0.9314660067353076
YDR329C	-0.6708528582234873
YDR330W	-0.895784522131633
YDR333C	-0.03191743318228022
YDR334W	1.2186936341525534
YDR335W	-2.097424942968025
YDR337W	-0.7074410066231043
YDR338C	-0.46985087811083526
YDR340W	0.01617235171475227
YDR344C	-0.18640607163901285
YDR345C	-0.5429186461997757
YDR347W	-0.9527437617993232
YDR349C	-1.0801602243526685
YDR350C	-0.6137905450985575
YDR351W	-0.07879851532227865
YDR354W	0.002176672473177467
YDR357C	-0.6188316076289834
YDR358W	-0.15763578034425782
YDR359C	-0.9677105462786794
YDR360W	1.7452906989995283
YDR363W-A	-0.40147196642308225
YDR368W	-0.10342520804906806
YDR369C	-0.5609390925266962
YDR370C	0.18263278422110826
YDR371W	0.3889924362128678
YDR372C	-0.4960513960504813
YDR374C	0.39335363922717775
YDR375C	-2.6520734271473
YDR377W	-3.359425234272914
YDR379W	-0.5325958525484843
YDR380W	-0.25789244393484767
YDR383C	0.17812359571872502
YDR384C	-0.4694219401540261
YDR385W	-0.0006360185750829945
YDR386W	-0.3731887966706903
YDR387C	0.14934379535166142
YDR388W	-0.6887191182168615
YDR389W	-1.302877532452142
YDR391C	-0.44683016885942034
YDR395W	-1.4892867822204832
YDR399W	-0.2814660447742104
YDR400W	-0.24484963077499614
YDR401W	0.6354603762482083
YDR402C	-0.2133027279785657
YDR403W	0.3876452198665633
YDR406W	-0.12057910571467466
YDR408C	-2.1685834690794077
YDR409W	-0.3471278392528364
YDR411C	-0.6141113263882422
YDR414C	-1.1213077935542317
YDR415C	-0.5135045167650528
YDR417C	0.1425411989607474
YDR419W	-0.7907234113231422
YDR420W	0.2819380190518419
YDR421W	-0.01721978641709117
YDR422C	0.10648357080923838
YDR423C	0.3245496086880839
YDR424C	-0.5851797978311014
YDR425W	0.47417390778491464
YDR426C	-0.5501372618292656
YDR428C	0.18517617142156853
YDR430C	0.0683792116359837
YDR431W	-0.8072731677522476
YDR433W	0.6678673896135242
YDR435C	-2.4381701891060428
YDR436W	-0.0857851363092028
YDR438W	-1.0130310427532008
YDR439W	-0.8353620804689499
YDR441C	0.29874582082258966
YDR444W	0.023872132822861727
YDR445C	-0.4829265497237934
YDR446W	-0.1800723528373816
YDR447C	1.6990731861846824
YDR448W	1.106382427163771
YDR450W	1.9455989542733931
YDR451C	-0.4126809033341733
YDR452W	0.5079105954542106
YDR453C	-0.5048918851262058
YDR455C	0.08653256182614535
YDR457W	1.178636921218153
YDR459C	0.09047266809471932
YDR463W	0.9517532363881064
YDR465C	-0.365177519899137
YDR466W	0.4610006387873016
YDR467C	0.39292043058096937
YDR469W	-3.4106116425902346
YDR471W	1.5127232769987322
YDR475C	-2.256062143759257
YDR476C	-0.24892701435730205
YDR477W	-1.9489617418261747
YDR479C	-0.8885711326423342
YDR480W	0.9703254292430213
YDR481C	0.7140717983156526
YDR482C	0.1226776220684634
YDR483W	1.4496836361832603
YDR484W	-0.685331474723945
YDR485C	0.8789905169666051
YDR486C	0.5230614604093605
YDR488C	-1.135260429031546
YDR490C	0.3878336009057389
YDR491C	-1.3998104149245407
YDR493W	-1.3537756281798181
YDR494W	-0.6104464278776188
YDR496C	-0.5051638838666277
YDR497C	0.4567616550547017
YDR500C	0.7817680611753544
YDR501W	-0.44301155734548225
YDR502C	-0.5925731558118228
YDR503C	1.5117784585433722
YDR504C	1.1752166213331279
YDR505C	-0.3824961089743653
YDR506C	0.011808834991397394
YDR509W	0.6786291998949161
YDR511W	0.09335693889404681
