orf	hom | growth (culture turbidity) | dessication [unknown] | Shima J~Takagi H, 2008
YBL027W	1.1832390335555563
YBL028C	0.9853592238197283
YBL029W	1.0119632167405546
YBL031W	0.9126174552666575
YBL032W	1.0177545279908151
YBL033C	
YBL036C	1.013055427608083
YBL037W	1.040136772992204
YBL038W	
YBL039C	0.9176323647875466
YBL042C	0.9475593245198727
YBL043W	1.0431851899183127
YBL044W	1.016079184735039
YBL045C	
YBL046W	0.9908371344443169
YBL047C	0.9794069151078151
YBL048W	1.0217757520573907
YBL049W	1.0244482772360226
YBL051C	0.9881812586944743
YBL052C	1.0029667667249331
YBL053W	1.0332965635571831
YBL054W	1.0468686711074877
YBL055C	1.0450660226568584
YBL056W	1.0138509770186461
YBL057C	0.9988304750853847
YBL058W	
YBL059W	0.9923951185741717
YBL060W	1.0185485944357964
YBL061C	1.0221843939437376
YBL062W	1.0167779016733491
YBL063W	1.023442021659862
YBL064C	1.0135799937272783
YBL065W	1.0188603801227698
YBL066C	1.0364342791209917
YBL067C	1.0899450951381304
YBL068W	1.0331303223183292
YBL069W	0.9946261348094291
YBL070C	1.0006480813431657
YBL071C	1.002739591857166
YBL072C	1.322927037227433
YBL075C	1.0068179983709982
YBL078C	1.0458521361115696
YBL079W	1.0560207332926992
YBL080C	
YBL081W	1.015023121645579
YBL082C	0.98786375662148
YBL083C	0.41892830200372394
YBL085W	1.003095652032156
YBL086C	1.0007461207955612
YBL087C	1.0129277462991073
YBL088C	1.006039852110492
YBL089W	1.024333633354332
YBL090W	
YBL091C	1.0180632409293726
YBL091C-A	0.9911278687972933
YBL093C	
YBL094C	0.9682005571490562
YBL095W	1.012852438551278
YBL096C	1.0148073179390176
YBL098W	1.0105843707029674
YBL099W	
YBL100C	
YBL101C	1.0327397926583386
YBL102W	1.0217617225144346
YBL104C	1.0125864744245832
YBL106C	1.0079815419140772
YBL107C	0.9951109141895157
YBR001C	1.0223885735685603
YBR003W	
YBR005W	1.0117206600618962
YBR006W	1.010706173766678
YBR007C	1.0204586475572568
YBR008C	0.9848394939783335
YBR009C	0.821602902942808
YBR010W	0.9919037279594765
YBR012C	1.003225369910849
YBR013C	1.0025552987295527
YBR014C	1.0057989072674332
YBR015C	0.9877978524295321
YBR016W	0.9851035427378053
YBR018C	0.9910109631984274
YBR019C	0.9657144586786042
YBR020W	
YBR022W	0.9831091350387696
YBR023C	0.9650517113488541
YBR024W	0.9958636666851985
YBR025C	1.0179063476828207
YBR026C	0.36244346202233313
YBR027C	0.929495659177219
YBR028C	0.9830677098519413
YBR030W	0.9618245281614286
YBR031W	0.9466173411266712
YBR032W	0.9999397513151322
YBR033W	0.9924871603704603
YBR034C	0.9668891104103157
YBR035C	0.8889184788949167
YBR036C	0.9855151511005491
YBR037C	
YBR038W	0.9845541602912184
YBR040W	0.982377021098243
YBR041W	0.873297627210835
YBR042C	0.9752771851112061
YBR043C	0.9772821196188133
YBR044C	0.9627384175721179
YBR045C	0.9723520203036142
YBR046C	0.999893597500065
YBR047W	1.0005276173372777
YBR048W	0.7374430630833957
YBR050C	0.9820127231107927
YBR051W	0.9591834743796201
YBR052C	0.9825866126574907
YBR053C	0.9731655363968477
YBR054W	0.9393927401785458
YBR056W	0.9959658998514624
YBR057C	0.9870405734539189
YBR058C	1.0006620578965897
YBR059C	0.9860069193009144
YBR062C	0.9646731413800067
YBR063C	0.9759952249983599
YBR064W	0.9757203539007115
YBR065C	0.9576697864695589
YBR066C	0.9793277061585098
YBR067C	0.9567382353128366
YBR068C	0.9901550815415958
YBR069C	0.9010895363007434
YBR071W	0.9836801693270125
YBR072W	0.9272761016221167
YBR073W	0.9276388720991107
YBR074W	1.011756725188127
YBR076W	0.9171098997955707
YBR077C	0.8674647910109456
YBR078W	0.48071609121197073
YBR083W	0.9771510272829579
YBR084C-A	1.0032066482246125
YBR084W	1.0194892152260415
YBR089C-A	0.9824461212257718
YBR090C	0.9815790138891771
YBR092C	0.9982305821845633
YBR093C	0.9894308756432771
YBR094W	0.996255261165568
YBR098W	1.0282552536846432
YBR099C	1.0685090752641229
YBR101C	1.0273446599747804
YBR103W	0.9238944540274124
YBR104W	0.9883223605626912
YBR105C	0.9732154833984078
YBR106W	0.3880154634019482
YBR107C	1.0143257779011754
YBR108W	1.044969180279442
YBR112C	
YBR113W	1.010091572949107
YBR114W	0.9486257583078739
YBR116C	0.9824635025876836
YBR119W	0.9777568544237043
YBR120C	1.0482098559621689
YBR125C	0.9857867807660181
YBR126C	0.0038414122618594436
YBR127C	0.007921722782253896
YBR128C	0.9777863532752209
YBR129C	0.982543639745916
YBR130C	0.9783767776347077
YBR131W	1.0183392362562134
YBR133C	1.0276266356742876
YBR134W	
YBR137W	1.002037733276321
YBR138C	0.9732853828224861
YBR139W	0.9465303663246614
YBR141C	0.9451230770526451
YBR144C	1.017723125729547
YBR145W	1.0216645546359675
YBR146W	1.0173066348851032
YBR147W	0.9888272261208955
YBR148W	0.9870120492169099
YBR149W	0.994475343656914
YBR150C	1.0011172826579977
YBR151W	0.9367624191168629
YBR156C	0.9383036470521386
YBR157C	1.0082510144133652
YBR158W	0.9999537589830718
YBR159W	0.985747108803893
YBR161W	0.9853482299208357
YBR162C	0.9500408192307341
YBR162W-A	0.931645071134561
YBR163W	0.011941405751857271
YBR164C	0.9693805158015341
YBR168W	0.6642346255870147
YBR169C	0.9791938686323685
YBR170C	0.9674590540199798
YBR171W	0.21519804253352193
YBR172C	0.9708402090679219
YBR173C	0.16059455703582498
YBR174C	0.9350695055528893
YBR175W	0.9593397067737122
YBR176W	1.0159035470993953
YBR177C	1.0271183315977823
YBR178W	1.0224136885618291
YBR179C	0.00604939810319562
YBR180W	0.9888052102605263
YBR181C	1.0807745895375707
YBR182C	0.9993803486860484
YBR183W	0.9957690563499637
YBR184W	0.9615204536367764
YBR185C	0.9735880864873091
YBR186W	0.9967509999425601
YBR187W	0.9809318011738413
YBR188C	1.0163521683255858
YBR189W	0.18961186825818424
YBR191W	0.8436816766963808
YBR194W	
YBR195C	1.0044068146259386
YBR197C	0.9750351881922033
YBR199W	0.9967752304927597
YBR200W	0.011107493944060798
YBR201W	0.9916379646617893
YBR203W	0.9857040090360747
YBR204C	0.9920282299686833
YBR205W	0.9987714740868558
YBR206W	0.998373832735036
YBR207W	0.9876083897253336
YBR208C	1.0017329239675257
YBR210W	0.9772245837855524
YBR212W	1.007225262885653
YBR213W	0.9919152415097747
YBR214W	0.986205434013058
YBR215W	0.9801148966041435
YBR216C	0.9773843556539445
YBR217W	1.0110158266776812
YBR218C	1.0017010017340315
YBR219C	0.9840402559713118
YBR220C	0.9903625778558818
YBR221C	0.8547188536062078
YBR222C	0.9944896467981943
YBR223C	0.992479990330505
YBR224W	1.0532126429895998
YBR225W	1.0200289860467424
YBR226C	1.016844509274204
YBR227C	0.9856251747216426
YBR228W	0.9993243290207074
YBR229C	0.9902726186325683
YBR230C	0.9753165303777751
YBR231C	0.8980690531020985
YBR232C	
YBR233W	0.9602739074557192
YBR235W	0.9955299775924411
YBR238C	1.018469530668324
YBR239C	0.9662693148449788
YBR240C	0.9868672073313352
YBR241C	0.9687098337140221
YBR242W	0.9573787467525267
YBR244W	1.012001929074138
YBR245C	0.9521244960705025
YBR246W	0.9501752680502606
YBR248C	0.971266678416906
YBR249C	1.0185762858179124
YBR250W	0.9821077091481465
YBR251W	0.9471171453914639
YBR255W	0.9017818169112969
YBR258C	0.9944835223497768
YBR259W	0.9769425697434644
YBR260C	0.9739817691889354
YBR261C	1.0110309299962692
YBR262C	0.988049387194622
YBR263W	0.9499426914595985
YBR264C	0.935173001695063
YBR266C	0.48081823178930694
YBR267W	0.3154748446883969
YBR268W	0.5277203104036547
YBR269C	0.7258535808302717
YBR270C	0.9947769186202253
YBR271W	1.0004480517996823
YBR272C	0.9887810850415858
YBR273C	1.0175960527622747
YBR274W	1.0052011668418777
YBR275C	1.00456100936867
YBR276C	0.9984279226353343
YBR277C	0.6998562335869194
YBR278W	0.7568219666556197
YBR279W	0.0014142727592524077
YBR280C	0.997657562650212
YBR281C	0.9894274566730743
YBR282W	0.001438243483985499
YBR283C	0.6172329302832261
YBR284W	0.8599834189636846
YBR285W	0.9948861193772018
YBR286W	0.9184946667746521
YBR287W	1.0055932680783122
YBR288C	1.0640405219297626
YBR289W	0.385908201243211
YBR290W	0.92905910237163
YBR291C	0.9386207239361094
YBR292C	0.9871704444924204
YBR293W	0.992555998053533
YBR294W	0.9981635271990099
YBR295W	0.8886598592633828
YBR296C	0.8957465314241042
YBR297W	0.874576592354628
YBR298C	0.6001075674933558
YBR299W	0.9542175409862891
YBR300C	0.861993945460366
YBR301W	0.9665825494976515
YCL001W	0.9870198190604202
YCL001W-A	0.9707527068225836
YCL002C	0.947041225515328
YCL005W	0.8531342776737216
YCL007C	0.004419533344847227
YCL008C	0.37661429174325733
YCL009C	0.9231746554919756
YCL010C	0.38213517076728165
YCL011C	0.9395912739755987
YCL014W	0.9541478317893095
YCL016C	0.08775668229904715
YCL022C	1.0052094450743572
YCL023C	0.9820214489203303
YCL024W	0.8931051836396954
YCL025C	0.9430831105171409
YCL026C-A	0.9734670448167237
YCL027W	1.0108981796297067
YCL028W	1.0115623779608205
YCL029C	0.5049536284232176
YCL030C	0.9339257308487067
YCL032W	0.8602291704344116
YCL033C	0.9244623569592545
YCL034W	0.9236200776099671
YCL035C	1.0248716500778552
YCL036W	0.9048801919898657
YCL037C	0.17467940166223422
YCL038C	1.0120855486258515
YCL039W	1.0009986188596893
YCL040W	1.0276543022443771
YCL042W	0.9529880364167349
YCL044C	0.9631371096151309
YCL045C	0.9666574987342796
YCL046W	0.00831861092922282
YCL047C	1.0035497479578908
YCL048W	0.9899754139039165
YCL049C	0.9860482116285458
YCL050C	1.0172494627195985
YCL051W	0.9861863367847794
YCL055W	1.0023833808040559
YCL056C	1.001430137808874
YCL057W	0.9921937985448017
YCL058C	0.6007306860271933
YCL061C	0.6150862229217816
YCL063W	1.0071481600059373
YCL064C	1.0329607107444478
YCL069W	1.0150144040338152
YCL076W	1.0188673750266908
YCR001W	1.010197065183085
YCR002C	0.5498883436087958
YCR003W	0.013731298183929588
YCR004C	1.022556679127133
YCR005C	1.0039894450780769
YCR006C	1.00026370943977
YCR007C	1.0174441414625202
YCR008W	1.0333205736294768
YCR009C	0.10690305290096302
YCR010C	0.9826519893160957
YCR011C	0.9863960263224305
YCR014C	1.0223786366810574
YCR015C	1.0207967972599987
YCR016W	1.024382964859453
YCR017C	0.9397048009706213
YCR019W	1.042554322336799
YCR020C	1.0323464659118238
YCR020C-A	1.036147119701471
YCR020W-B	0.15705253126747398
YCR021C	1.0167969635856178
YCR022C	1.0127386647002639
YCR023C	1.0161467312011334
YCR024C	
YCR024C-A	0.9848751380811147
YCR025C	0.9556559695105427
YCR026C	0.6412666549892986
YCR027C	0.890112847331026
YCR028C	0.4996879916910791
YCR028C-A	
YCR030C	0.9906705934106137
YCR031C	0.9312083737044694
YCR032W	0.9601528770356642
YCR033W	0.9449354382894013
YCR034W	0.5178509989930641
YCR036W	1.0138151718258928
YCR037C	1.0002525627949095
YCR043C	0.8379131976645772
YCR044C	0.003933541078057922
YCR045C	0.5543735477606131
YCR046C	
YCR047C	
YCR048W	1.0215909743512186
YCR049C	0.9422132957318181
YCR050C	0.9158887795753035
YCR051W	1.0043619605367602
YCR053W	1.0172463566773868
YCR059C	0.9237207117914707
YCR060W	0.9786492681896721
YCR061W	0.9298770921769344
YCR063W	0.9244726144071759
YCR065W	0.6877853093266837
YCR066W	0.5758752259666889
YCR067C	0.9871298703242389
YCR068W	0.6871562071860159
YCR069W	0.9898623425259554
YCR071C	0.003398741206438501
YCR073C	1.013607401337994
YCR073W-A	0.69628932731457
YCR075C	1.0034553208458168
YCR076C	0.8820324290913893
YCR077C	0.2721518938363614
YCR079W	0.9324260175545402
YCR081W	1.4767509604582223
YCR082W	0.9291185247570326
YCR083W	1.0231279574568246
YCR084C	1.0497793807745777
YCR085W	0.5423647210854564
YCR086W	0.6709073996445226
YCR087C-A	0.5842569269403725
YCR087W	0.5265598655018104
YCR088W	1.0177797270278406
YCR089W	1.0099866601559109
YCR090C	0.9858973067133348
YCR091W	1.0231846395207311
YCR092C	1.03019140762034
YCR094W	0.9889778631948617
YCR095C	0.9843182862729294
YCR098C	1.0265733914020998
YCR099C	1.0021782366337515
YCR100C	1.0070518535441835
YCR101C	0.9949791437271995
YCR102C	1.0022245186395977
YCR102W-A	0.9880690860378389
YCR105W	1.0065843989008956
YCR106W	1.0210275567357425
YCR107W	
YDL001W	0.9533216196374598
YDL002C	0.9767361733400962
YDL005C	0.9628181649425015
YDL006W	1.030287404167375
YDL009C	0.9633387578983524
YDL010W	0.9734101166706932
YDL011C	0.9833944216839581
YDL012C	0.9667718215483797
YDL013W	0.1302596861134373
YDL018C	1.002347058682775
YDL019C	0.9827207084938772
YDL020C	0.7608712828724578
YDL021W	0.9679241165892731
YDL022W	1.0017281582807498
YDL023C	0.5842592956104551
YDL024C	0.9997080704547601
YDL025C	0.8835479599020396
YDL026W	0.9823900777738743
YDL027C	0.9801329687469631
YDL032W	
YDL033C	0.9547618132794096
YDL034W	0.9956555502480244
YDL035C	1.0821508648504692
YDL036C	0.9941293363071666
YDL037C	0.9822863795381509
YDL039C	1.0161676885814175
YDL040C	0.8558709640856021
YDL041W	0.4434250850142515
YDL042C	0.9406725428404752
YDL044C	
YDL045W-A	
YDL046W	1.002540904235952
YDL047W	0.07002649905096012
YDL048C	0.9178180952123192
YDL049C	1.0123711096831423
YDL050C	1.0031463574249644
YDL051W	0.9950456789371424
YDL052C	1.1288416772379795
YDL053C	0.9943104030082147
YDL054C	1.0092855747555807
YDL056W	
YDL057W	1.009067650030424
YDL059C	0.9823270476834659
YDL061C	1.1039689356654072
YDL062W	1.006272319404918
YDL063C	1.0087922437529189
YDL065C	1.0175344123025867
YDL066W	0.8878439144466976
YDL067C	
YDL068W	
YDL069C	
YDL070W	1.0201088381419674
YDL071C	1.018181982152349
YDL072C	0.9426254575918473
YDL073W	0.8707211986069165
YDL074C	0.9157427018945314
YDL075W	
YDL076C	0.9227783678597277
YDL077C	1.0522987102986117
YDL078C	0.9994923350024666
YDL079C	0.9914737742977493
YDL080C	1.0028168635007069
YDL081C	1.0623500511482904
YDL082W	1.1825891851366603
YDL083C	1.007542538569187
YDL085W	0.9033617981936393
YDL086W	0.9125821760814464
YDL088C	0.9854920661166124
YDL089W	0.9638665544741556
YDL090C	0.4994494660315815
YDL091C	1.0162428135315882
YDL093W	1.0010991499550475
YDL094C	1.0070969813772144
YDL095W	1.0017581747677637
YDL096C	0.987717828373082
YDL099W	1.0054092415227116
YDL100C	0.548756983590968
YDL101C	0.5123817172073933
YDL104C	0.993666221100374
YDL106C	0.19287369666547508
YDL107W	
YDL109C	0.9902532984788526
YDL110C	0.9959851166940046
YDL112W	0.9980217890914976
YDL113C	0.9986912869480845
YDL114W	0.9966542374763786
YDL115C	0.042172927136149535
YDL116W	
YDL117W	0.9076704512592058
YDL118W	0.7871984941267889
YDL119C	0.7555897308671454
YDL121C	0.9758591597227237
YDL122W	1.000691194718444
YDL123W	0.9935692350812
YDL124W	0.9864017498926939
YDL125C	0.49889733690430027
YDL127W	1.0096591857953268
YDL128W	1.0015187354995914
YDL129W	1.001502094088081
YDL130W	0.8407308131787246
YDL130W-A	1.018704925487834
YDL131W	0.7643929882511694
YDL133C-A	0.9932117792824713
YDL133W	0.9581908523377101
YDL134C	0.9641175440164214
YDL135C	0.9536463680666154
YDL136W	0.9999926481569048
YDL137W	0.9988247417686074
YDL138W	0.9981150931628121
YDL142C	0.6512536841249836
YDL144C	0.9377872770102349
YDL146W	0.9506174685421782
YDL149W	1.0128084955088994
YDL151C	0.627507149016482
YDL154W	0.7785003450931208
YDL155W	0.8864472759797833
YDL156W	0.975092851563041
YDL157C	0.9819317549029116
YDL160C	0.2731325591885117
YDL161W	0.998019837275101
YDL162C	0.9953031668006047
YDL167C	0.4923999283456316
YDL168W	0.4960278751394305
YDL169C	0.9539987773321374
YDL170W	0.9714368055570073
YDL171C	0.4879718361341514
YDL172C	0.4902680964131256
YDL173W	0.9584847664142973
YDL174C	0.9709388344762373
YDL175C	1.0163168518565189
YDL176W	0.9932744442145831
YDL177C	0.8928881528381183
YDL178W	0.8505076800612015
YDL179W	0.93081340810822
YDL180W	0.49333323052620004
YDL182W	0.503033078725903
YDL183C	0.4962189871742688
YDL184C	0.5039439578916973
YDL185W	0.04694137574756558
YDL186W	0.9657698124697096
YDL187C	0.9855706805285468
YDL188C	0.9773406479065985
YDL189W	0.8558149751211654
YDL190C	0.8358661949805356
YDL191W	0.18293253049491143
YDL192W	0.3950285584743789
YDL194W	0.9618087201934027
YDL197C	0.9450566435659615
YDL198C	
YDL199C	0.9084383952808986
YDL200C	0.8026349546439425
YDL201W	0.6106566995941177
YDL202W	
YDL203C	0.7473721953395323
YDL204W	0.9189077469233815
YDL206W	0.9951142528822636
YDL210W	0.9645048237326317
YDL211C	0.9517152229094095
YDL213C	0.4932464769314441
YDL214C	0.7446320042158845
YDL215C	0.8633479325892742
YDL216C	0.9086177125424628
YDL218W	0.9535334394509125
YDL219W	0.9424369424562482
YDL222C	0.9347926602114309
YDL223C	0.8917277571458291
YDL224C	0.9232059731173494
YDL225W	0.820319316405359
YDL226C	0.6363190603453832
YDL227C	0.9065282632796923
YDL229W	0.9169768543513828
YDL230W	0.95864131178048
YDL231C	0.9664115273754905
YDL232W	0.9798803644056764
YDL233W	0.9811643472889993
YDL234C	0.9588013981986475
YDL236W	0.9001059402475287
YDL237W	0.8391934753143158
YDL238C	0.8561159072877212
YDL239C	0.7824861744007368
YDL240W	0.9040434429013023
YDL241W	0.9327850706785328
YDL242W	0.9508047630040151
YDL243C	0.9710824114102627
YDR001C	0.9831987368558492
YDR003W	0.9638405454694938
YDR004W	0.31432655071239535
YDR005C	0.7698077411561499
YDR006C	0.9716693496106019
YDR007W	1.1845749260762668
YDR008C	0.8371029279638897
YDR009W	0.8695595833376364
YDR010C	0.8892945244609751
YDR011W	0.9288670634131337
YDR014W	0.9511915268511335
YDR015C	0.9470411438451234
YDR017C	
YDR018C	0.9575926067845436
YDR019C	0.9359662607591914
YDR020C	0.8531663805896057
YDR022C	0.6917944429804166
YDR024W	0.4533917028129987
YDR025W	0.5804608425750328
YDR026C	0.9114498832113356
YDR027C	0.09724254853705223
YDR028C	0.19484532659406595
YDR029W	0.9288783089845887
YDR030C	0.9174499779588228
YDR031W	0.9201075261229795
YDR032C	0.8095103055184025
YDR033W	0.8994512394830414
YDR034C	0.8700763715834499
YDR035W	0.8931519965217422
YDR036C	0.9196262392598038
YDR042C	0.9677979410741069
YDR043C	0.8221594002867083
YDR046C	0.8622329612308708
YDR048C	1.0184050692243474
YDR049W	0.7146192042712962
YDR051C	0.9983083068878809
YDR055W	0.9877057701097958
YDR056C	0.9938106527310991
YDR057W	0.9573914693312036
YDR058C	0.9756327397934494
YDR059C	0.9659444451934409
YDR061W	0.9403678101179813
YDR063W	0.993179934363384
YDR065W	0.016008585545743963
YDR066C	0.9635651264614697
YDR067C	0.939998627225977
YDR068W	0.9868443836377984
YDR069C	
YDR070C	0.9811633844685707
YDR071C	0.789961868799276
YDR072C	0.9358079642131005
YDR073W	0.9578779668430507
YDR074W	0.10480310521744213
YDR075W	0.9346650857167594
YDR076W	0.5190898516226012
YDR077W	0.943128979764179
YDR078C	0.922338420139112
YDR079W	0.005702150749359741
YDR080W	0.9750556620460681
YDR083W	0.9928026768643526
YDR084C	0.9397294761952704
YDR085C	0.9429862013016166
YDR089W	0.9983732167620292
YDR090C	0.9929886734886865
YDR092W	0.994568370405607
YDR093W	0.9939599752085299
YDR094W	0.9920581054312851
YDR095C	1.0073169845325296
YDR096W	0.9537163947201747
YDR097C	0.9926165005476539
YDR098C	1.0007782729835912
YDR099W	0.9556526142163089
YDR100W	0.9817995097215513
YDR101C	1.0800982781724704
YDR102C	0.9478510732751362
YDR104C	0.9941270653750509
YDR105C	1.0162054250892694
YDR107C	0.9930905780426191
YDR108W	0.9643371370971389
YDR109C	0.9952111121841216
YDR110W	0.9782183802788591
YDR111C	0.951267631827933
YDR112W	0.9357497824622001
YDR114C	
YDR115W	
YDR116C	0.9570022732880654
YDR117C	0.9981775218716911
YDR119W	0.9399538314823952
YDR120C	0.5550179500427534
YDR121W	0.7044535224691173
YDR122W	0.9897702426305238
YDR123C	0.9064261755466212
YDR124W	0.9091846642678993
YDR125C	0.6318300497235894
YDR126W	0.7755429054262033
YDR127W	1.2513560038798273
YDR128W	0.8361337533289204
YDR129C	
YDR130C	0.9093943005192788
YDR131C	0.9563144598057004
YDR132C	0.9388678178236644
YDR133C	0.9681805007861216
YDR135C	0.9684096305543266
YDR136C	1.1603620099639196
YDR137W	1.1543157482726407
YDR138W	
YDR139C	0.858258180495898
YDR140W	0.2653576673007861
YDR142C	0.979007839953652
YDR143C	0.953338031722479
YDR144C	0.9223731102510637
YDR146C	0.9273145970983453
YDR147W	0.9567296810230558
YDR148C	0.9388113969989325
YDR149C	0.9222919390797237
YDR150W	1.036873312360103
YDR151C	1.0108280905241327
YDR152W	1.0093860795185865
YDR153C	0.9361299680428342
YDR154C	0.9057303290172676
YDR155C	0.9521099490551801
YDR156W	0.9626679348728748
YDR157W	1.018148164262246
YDR158W	0.9035145657778623
YDR159W	0.4749715201616974
YDR161W	1.8291470971966723
YDR162C	1.027499147046924
YDR163W	1.0293404363954246
YDR165W	0.9682197261011286
YDR169C	0.9375098224636146
YDR171W	0.9556597119329351
YDR173C	0.36706854643745834
YDR174W	0.09290854848587513
YDR175C	
YDR176W	0.20167670402023302
YDR178W	0.9002759692702059
YDR179C	0.9804722074420447
YDR179W-A	0.9795512568229474
YDR181C	0.9355832520503731
YDR183W	1.0220765515091115
YDR184C	1.100638297595009
YDR185C	1.0289837617515154
YDR186C	1.0940037800642866
YDR191W	
YDR192C	0.9862144058286011
YDR193W	1.0081601764568642
YDR194C	0.0
YDR195W	0.06233763554483465
YDR197W	0.01672752359747876
YDR198C	1.0438244195045985
YDR199W	1.0394900657745336
YDR200C	0.654632941081744
YDR202C	0.9914406626760266
YDR203W	1.0019292661684847
YDR204W	
YDR205W	0.9697361192574339
YDR206W	1.0057967024470913
YDR207C	0.37898901037600563
YDR209C	1.036945364433421
YDR210W	1.0405926197732378
YDR213W	1.0040046029669263
YDR214W	0.9912154921135812
YDR215C	1.0102163329802074
YDR216W	0.9956624772287432
YDR217C	0.9434925924202909
YDR218C	0.9582451663694636
YDR219C	1.0216624707370616
YDR220C	1.018584911613658
YDR221W	1.0167832528888443
YDR222W	1.0229830056232525
YDR223W	1.020992500651889
YDR225W	0.973956272001125
YDR226W	0.01214890002235192
YDR229W	0.9576043503373455
YDR230W	
YDR231C	
YDR233C	1.022747543072976
YDR234W	0.996912612719594
YDR237W	0.0038195418653436102
YDR239C	0.9862263268122372
YDR241W	0.09092677707160043
YDR242W	
YDR244W	0.9712881767671453
YDR245W	0.4160739775582416
YDR247W	0.9767630771889333
YDR248C	0.9801273933519024
YDR249C	0.9818443325514254
YDR250C	0.9846804091855215
YDR251W	0.9800467000076276
YDR252W	0.9692105261556996
YDR253C	0.9054975944596952
YDR254W	0.944593431423685
YDR255C	0.9845663978302299
YDR256C	0.9777329873726491
YDR257C	0.9919853183201042
YDR258C	0.9855663765637745
YDR259C	0.9846790066111775
YDR260C	0.9761065140604314
YDR261C	0.98801247148949
YDR262W	0.9823101238050507
YDR263C	0.9818922949528617
YDR264C	
YDR265W	0.9817805694223116
YDR266C	0.976454812679894
YDR268W	
YDR269C	0.990194818637121
YDR270W	0.9620080471602948
YDR271C	1.0042359708951283
YDR272W	0.9805598704132711
YDR273W	0.989046375978064
YDR274C	0.9843315751815003
YDR275W	0.9953689198173407
YDR276C	0.9988200551021874
YDR277C	0.9693764971355121
YDR278C	0.9771985549605072
YDR279W	0.9856211811891167
YDR281C	0.9823831080056098
YDR282C	0.983908166516956
YDR283C	1.005474156811894
YDR284C	0.9541057944028725
YDR285W	0.9708054889689459
YDR286C	0.9874939718283412
YDR287W	0.9999158144181864
YDR289C	1.0020619807111568
YDR290W	1.0281251895770476
YDR291W	0.986240217118304
YDR293C	0.6240445024058376
YDR294C	1.0063503004689323
YDR295C	0.9782154931833853
YDR296W	
YDR297W	0.9978793521167603
YDR298C	
YDR300C	0.03958639435518384
YDR304C	0.9810189163567644
YDR305C	0.9912745383357602
YDR306C	0.9832607800760635
YDR307W	0.9842359947310946
YDR309C	0.9915271183362206
YDR310C	0.975209354129366
YDR312W	0.9970553450583817
YDR313C	0.9966526725775593
YDR314C	0.9826962215923671
YDR315C	0.9698052756379422
YDR316W	0.9902153026814194
YDR317W	0.9783610792472066
YDR318W	0.9651672584627322
YDR319C	0.9926244858452943
YDR320C	0.5605614457922845
YDR321W	0.9886839162477875
YDR322W	
YDR323C	0.004083854611413393
YDR326C	
YDR329C	0.9909860351531804
YDR330W	
