orf	hom | growth (pooled culture) | macbecin II [200-400 uM], temperature [30 C] | YPD + DMSO | McClellan AJ~Frydman J, 2007	hom | growth (pooled culture) | macbecin II [200-400 uM], temperature [37 C] | YPD + DMSO | McClellan AJ~Frydman J, 2007
YBL036C	0.404337902107347	-0.221875576186824
YBL037W	0.2323161904243756	-0.02808951667993448
YBL043W	-0.7310053950002632	-0.09755142611804152
YBL044W	0.04309230757310708	0.006008046767647011
YBL046W	-0.4643717418916576	-0.3539798823735221
YBL047C	-1.4620976696528911	-0.48247385831282913
YBL048W	0.6623704696318041	-0.10325194756129051
YBL049W	-0.1719348320306062	-0.0823500356027111
YBL051C	-3.010293074799632	-0.7352919843209187
YBL052C	0.344130303018307	-0.14201549337538313
YBL053W	-0.5589836833172919	-0.21414820267486434
YBL054W	0.15490642016703848	0.041689088393908814
YBL055C	0.01728905082066137	0.007380394522503315
YBL056W	-0.3697598004660233	-0.25106435728049675
YBL057C	0.12910316341459277	-0.04814690694321761
YBL059W	0.47314658678053556	-0.029250734010966537
YBL060W	0.524753100285427	0.056151522425855194
YBL061C	-0.3783608860501719	-0.2924670333923898
YBL062W	0.464545501196387	-0.05954794982971536
YBL063W	0.7741845822257355	-0.08129438348359105
YBL064C	-0.04291854826837862	-0.10995533851770356
YBL065W	-0.24934460228794333	-0.10649279956698945
YBL066C	-0.3095522013769833	-0.23986388829663174
YBL067C	-0.8858249355149375	-0.37508236823473423
YBL068W	-0.1031261473574186	-0.1479377017636473
YBL069W	-0.1289294041098643	-0.14488686713939006
YBL070C	-0.18913700319890334	-0.00307056145678639
YBL071C	0.8687965236513697	0.37263602773808224
YBL072C	0.6365672128793584	0.7658664421103454
YBL075C	-0.38696197163432045	-0.12506172034231325
YBL078C	-0.11172723294156717	-0.22930736710543004
YBL080C	2.00413982075898	0.3913210702465091
YBL081W	0.6365672128793584	-0.15755469256883212
YBL082C	-0.15473266086230905	-0.2235646195774163
YBL083C	-1.1524585886235426	-0.6080436778821734
YBL085W	0.344130303018307	-0.184663838987838
YBL086C	0.6193650417110612	-0.23137644525890552
YBL088C	0.24091727600852417	-0.0525806458435223
YBL089W	0.48174767236468413	0.24638003429130975
YBL090W	7.027173801901739	1.9221222081826679
YBL091C	0.06889556432555279	-0.2567543222025545
YBL091C-A	-0.4901749986441033	-0.18962540394770283
YBL094C	-0.08592397618912147	-0.25756717433427695
YBL095W	-0.5933880256538862	-0.24619780101135277
YBL096C	-0.0773228906049729	0.14894334369651824
YBL098W	0.0946988210779985	0.31584194372941704
YBL102W	-0.24934460228794333	0.28311672803669186
YBL103C	-1.1352564174552455	0.15844421276859966
YBL104C	0.5419552714537241	0.23603464352393205
YBL106C	0.30112487509756414	0.6467888830735902
YBL107C	-0.1977380887830519	-0.3514040912028689
YBR001C	0.29252378951341557	1.234153722152053
YBR003W	0.5075509291171298	0.10534491117685509
YBR005W	-0.3181532869611319	-0.030728646977734846
YBR006W	-0.515978255396549	0.3024351618165909
YBR007C	1.1956377758490144	-0.24435040980289244
YBR008C	0.18931076250363277	-0.16544041389865974
YBR010W	2.124555018937059	0.6782473162233713
YBR012C	1.0666214920867858	0.33716611653564443
YBR013C	-0.2837489446245376	-0.04730238524792157
YBR014C	0.6795726408001013	0.06491343501455257
YBR015C	0.3699335597707527	1.2621285033087375
YBR016W	0.0946988210779985	-0.08868394831743213
YBR018C	8.687965236423038e-05	-0.068732123266061
YBR019C	-0.1719348320306062	-0.00011473552324977049
YBR020W	0.25811944717682134	-0.2797780949205654
YBR021W	0.06889556432555279	0.962323301478609
YBR022W	-0.24074351670379476	-0.13701170233075355
YBR023C	0.1463053345828899	-0.29322710291815635
YBR024W	-0.08592397618912147	-0.11500135564709797
YBR025C	2.743833180995756	0.9170358255683537
YBR027C	-0.9030271066832346	-0.531139421004269
YBR028C	0.0946988210779985	0.1858911678657241
YBR030W	-0.48157391305995473	0.13912577898870057
YBR031W	0.36133247418660414	0.7352525306558606
YBR032W	-0.455770656307509	-0.1503234755528589
YBR033W	0.13770424899874134	-0.0015926484900180803
YBR034C	0.15490642016703848	0.15253256090152664
YBR035C	1.3590584019478373	0.04939534886348614
YBR036C	1.6945007397296314	0.32861533437077106
YBR040W	0.1807096769194842	-0.004442909211642694
YBR041W	0.08609773549384993	-0.3067500065640857
YBR042C	-0.713803223831966	-0.28421183382087006
YBR043C	-0.18913700319890334	-0.19427027327183155
YBR044C	0.3699335597707527	-0.22431413258199162
YBR045C	-0.18053591761475477	-0.20514349009876925
YBR046C	0.8257910957306269	0.06702473925279291
YBR047W	-0.060120719436675754	-0.1787205175571914
YBR048W	2.503002784639596	2.066324287654483
YBR050C	-0.41276522838676616	-0.19659270793389588
YBR051W	-0.18053591761475477	-0.03558464672568756
YBR052C	-0.20633917436720048	0.05931847878321559
YBR053C	-0.6966010526636689	-0.054269689234114626
YBR054W	-0.1461315752781605	-0.15192806677392154
YBR056W	-0.18053591761475477	0.04000004500331649
YBR057C	0.22371510484022702	-0.10613387784648859
YBR058C	-0.06872180502082433	0.06955830433868128
YBR059C	0.36133247418660414	0.3988162002922624
YBR061C	-2.8640746198691067	-0.6899728388470898
YBR062C	0.8687965236513697	0.24659116471513376
YBR063C	0.6881737263842498	0.0026299599864626037
YBR064W	0.19791184808778134	-0.06999890580900507
YBR065C	-0.1719348320306062	0.2214666442800739
YBR066C	0.35273138860245556	0.1442984743723893
YBR067C	0.6967748119683984	0.11167882389157612
YBR068C	0.6795726408001013	0.1296249099166189
YBR071W	0.42154007327564413	0.3448723770052218
YBR072W	-0.2321424311196462	0.07071952166971357
YBR073W	0.283922703929267	0.44114785026898123
YBR074W	-0.11602777573364098	0.11574308455018867
YBR076W	0.9892117218294487	0.13236960542633153
YBR077C	0.32692813185000985	0.3247094215300264
YBR078W	0.9376052083245573	-0.2926253812102578
YBR082C	-0.335355458129429	0.12107412775174553
YBR083W	0.7483813254732897	0.010969611727511966
YBR084W	-0.21494025995134905	-0.1999813512362717
YBR085W	0.47314658678053556	-0.04117960295702455
YBR086C	-0.9804368769405712	0.09953882452169409
YBR089C-A	0.11190099224629563	-0.007293169933267074
YBR090C	-0.22354134553549762	-0.3016723198711177
YBR092C	0.5333541858695755	-0.06567073212061238
YBR093C	-0.0773228906049729	-0.20652639437481674
YBR094W	1.0666214920867858	0.23191760025936362
YBR095C	2.184762618026099	0.1514769087824066
YBR098W	-0.18053591761475477	0.10186125918375868
YBR099C	0.4387422444439413	0.8458848727396544
YBR101C	-0.21494025995134905	-0.08171664433123907
YBR103W	1.0752225776709345	1.4049582350256966
YBR104W	0.24951836159267274	-0.055747602200882936
YBR105C	-0.5073771698124004	0.02173726334253769
YBR107C	-1.1610596742076913	-0.31114151937962553
YBR108W	-0.6535956247429261	-0.10082394768731416
YBR113W	-0.38696197163432045	0.15791638670903962
YBR114W	0.25811944717682134	0.3299876821256274
YBR115C	-0.5503825977331432	-0.05099716766484199
YBR116C	-0.5675847689014404	-0.1123094427433416
YBR118W	-0.38696197163432045	0.11822386703012115
YBR120C	0.3355292174341584	0.17924055951526707
YBR125C	0.5591574426220213	-0.3450912915305303
YBR128C	-0.7396064805844118	0.7610104423623927
YBR129C	-0.7482075661685603	0.37453620155249856
YBR130C	-0.12032831852571574	-0.03294551642788719
YBR131W	-1.0148412192771656	-0.23323439298855703
YBR134W	-0.09452506177327004	0.19507534130206952
YBR137W	-0.060120719436675754	0.4091615910596401
YBR139W	0.903200865987964	0.44347028493104557
YBR141C	-0.24934460228794333	-0.054480819657938634
YBR148W	0.464545501196387	0.0906713467210847
YBR149W	-0.4299673995550633	-0.059231254193979344
YBR150C	-0.395563057218469	-0.05395299359837861
YBR151W	-0.11172723294156717	0.762277224905337
YBR157C	0.0086879652365128	0.7374694001060129
YBR158W	-0.41276522838676616	0.35574559383215953
YBR159W	-0.32675437254528045	0.2741436850241702
YBR161W	0.29252378951341557	0.1470431698821019
YBR162C	0.9376052083245573	1.4116088433761536
YBR162W-A	-0.1977380887830519	-0.0733769925901897
YBR164C	-3.405943011670466	-0.6518321277832781
YBR165W	0.01728905082066137	-0.15751246648406725
YBR169C	-0.6277923679904804	-0.20983058550766281
YBR170C	-0.6535956247429261	0.2663318593426811
YBR172C	1.187036690264866	-0.04730238524792157
YBR174C	1.9611343928382372	0.8357506123961007
YBR175W	1.9353311360857914	0.8008085272532232
YBR176W	0.22371510484022702	-0.0078209959928271
YBR177C	0.13770424899874134	-0.12221145962068874
YBR180W	-0.24074351670379476	-0.050891602452929986
YBR183W	-0.00851420593178434	0.04844526195627786
YBR184W	-0.38696197163432045	-0.11802052070778164
YBR185C	0.2753216183451185	-0.018905343243588838
YBR186W	-0.18053591761475477	-0.16378304007164102
YBR187W	1.0924247488392316	-0.2574932786859385
YBR188C	0.5419552714537241	0.8104149615372166
YBR195C	-0.11172723294156717	-0.5121271263389148
YBR199W	0.5849606993744669	-0.17425510909331313
YBR201W	-0.13753048969401288	1.1056808592551282
YBR203W	0.8085889245623298	-0.206589733501964
YBR204C	0.0946988210779985	-0.18744020406112405
YBR205W	-0.24934460228794333	-0.13392919814292262
YBR206W	0.15490642016703848	0.06301326120013624
YBR207W	0.8945997804038155	-0.190417143037043
YBR210W	0.18931076250363277	-0.07823299233814242
YBR212W	0.15490642016703848	-0.21592169823498625
YBR213W	-0.1289294041098643	0.21186020999608024
YBR214W	0.36133247418660414	0.044328218691709186
YBR215W	-1.324480300306514	-0.11336509486246178
YBR216C	-0.5675847689014404	-0.09892377387289783
YBR217W	-0.3697598004660233	-0.0822444703907991
YBR218C	-0.4901749986441033	0.05256230522084654
YBR219C	-0.025716377100081476	-0.17194323095243993
YBR220C	1.34185623077954	-0.19506201236117168
YBR222C	0.47314658678053556	0.24817464289381408
YBR223C	0.8171900101464783	0.09288821617123705
YBR224W	0.2667205327609699	0.6107911458115927
YBR225W	-0.576185854485589	0.8738596538963389
YBR226C	-0.00851420593178434	0.31024698749808005
YBR227C	-0.00851420593178434	0.09130473799255673
YBR228W	0.15490642016703848	0.03957778415566847
YBR229C	-0.4901749986441033	-0.4468033732077586
YBR230C	0.24091727600852417	-0.052369515419698295
YBR232C	0.3785346453549013	-0.2866820597796113
YBR233W	0.5591574426220213	-0.07126568835194937
YBR235W	0.404337902107347	-0.014154908707548127
YBR238C	1.3504573163636886	0.5634979308750089
YBR239C	-0.16333374644645762	-0.038751603083048196
YBR240C	1.3590584019478373	0.06976943476250529
YBR241C	0.8257910957306269	0.017936915713705023
YBR242W	0.5763596137903184	0.1706897773503937
YBR244W	-0.22354134553549762	-0.03980725520216825
YBR245C	-0.335355458129429	-0.32441106651696616
YBR246W	-1.1008520751186512	-0.4684970242556782
YBR248C	-0.08592397618912147	-0.0525806458435223
YBR249C	0.21511401925607845	-0.02471142989874984
YBR250W	0.13770424899874134	-0.0493081242742499
YBR255W	0.29252378951341557	0.07441430408663423
YBR258C	-0.13753048969401288	0.16446142984758466
YBR259W	0.3355292174341584	-0.2202604284445701
YBR260C	-0.8944260210990861	0.016775698382672732
YBR261C	0.6967748119683984	0.19285847185191715
YBR262C	0.10329990666214707	-0.15728022301786082
YBR263W	0.42154007327564413	0.07652560832487458
YBR264C	0.02589013640480994	0.007802655370151336
YBR269C	-0.4299673995550633	0.31056368313381605
YBR270C	-0.0773228906049729	0.0022076991388145823
YBR271W	0.30112487509756414	0.085920912185044
YBR272C	1.3590584019478373	0.3977605481731421
YBR273C	-0.26654677345624045	-0.15716410128475755
YBR275C	0.3355292174341584	0.6237756668767707
YBR276C	0.03449122198895851	-0.020066560574621133
YBR280C	-1.5653106966626735	0.17396229891966608
YBR281C	-0.9460325346039774	0.11811830181820915
YBR284W	-0.18053591761475477	0.032082654109915384
YBR285W	0.3957368165231984	0.2243169050016983
YBR286W	-0.9718357913564227	-0.08266673123844712
YBR287W	-0.18913700319890334	-0.2240818891157852
YBR288C	-1.4190922417321483	-0.5640757671208183
YBR290W	-2.3480094848201927	-0.4851446581742032
YBR291C	-2.2017910298896672	0.014242133296784368
YBR292C	-0.47297282747580616	0.3317822907281315
YBR293W	0.7053758975525469	0.042428044877292855
YBR294W	-0.16333374644645762	-0.0924842959462648
YBR295W	-0.576185854485589	0.48601306533158845
YBR296C	-0.8084151652576004	-0.0013815180661940695
YBR297W	-1.1008520751186512	0.32112020432501776
YBR298C	-1.5481085254943763	-0.2801053470774926
YBR299W	-0.060120719436675754	-0.042657515923792626
YBR300C	-0.7654097373368575	-0.06387612351810805
YBR301W	0.06889556432555279	0.0264876978785784
YCL001W	0.35273138860245556	0.19423081960677346
YCL001W-A	-1.754534579513942	-0.33340522257187
YCL002C	-0.335355458129429	-0.5282891602826446
YCL005W	-1.5223052687419307	-0.723848715349656
YCL008C	-4.068226601649905	-0.9710507720840262
YCL009C	-0.1461315752781605	-0.0881561222578721
YCL010C	-1.3502835570589597	-0.4452621211138433
YCL011C	0.4989498435329813	0.06164091344528017
YCL014W	0.6365672128793584	-0.051429985033681284
YCL022C	0.12910316341459277	0.1678395166287691
YCL023C	-0.32675437254528045	-0.0971291652703935
YCL024W	0.0946988210779985	0.047706305472893826
YCL025C	0.41293898769149556	-0.12702523328387672
YCL026C-A	0.3183270462658613	0.07388647802707397
YCL027W	0.0946988210779985	-0.06978777538518105
YCL028W	0.05169339315725565	-0.035267951089951545
YCL030C	0.7053758975525469	0.14799325678930994
YCL032W	2.0471452486797217	-0.0879449918340481
YCL033C	0.8945997804038155	-0.1408648325655421
YCL034W	1.023616064166043	-0.03326221206362321
YCL035C	0.47314658678053556	-0.10029612162775413
YCL036W	0.404337902107347	0.26232038129002444
YCL038C	0.24091727600852417	-0.18688070843799034
YCL039W	0.6795726408001013	0.14524856127959757
YCL040W	0.4903487579488327	-0.004970735271202721
YCL042W	2.184762618026099	0.4942471518607258
YCL044C	0.5591574426220213	-0.25923510468248684
YCL045C	0.9462062939087059	-0.10729509517752077
YCL046W	-0.29235003020868616	0.2597868162041361
YCL047C	0.6709715552159526	-0.12976992879358923
YCL048W	0.6967748119683984	-0.04139073338084856
YCL049C	0.35273138860245556	-0.026928299348902184
YCL050C	1.1612334335124201	0.1067172589317114
YCL051W	0.7139769831366954	0.15200473484196664
YCL055W	1.1096269200075288	0.07810908650355465
YCL056C	1.0580204065026373	0.22083325300860163
YCL057W	0.22371510484022702	0.18430768968704378
YCL061C	5.823021820120941	0.9951540823832467
YCL063W	-1.3459830142668854	-0.18302757820320179
YCL064C	0.6193650417110612	0.034088393136243726
YCL069W	0.6967748119683984	0.021315002494889667
YCL076W	-0.025716377100081476	0.013819872449136347
YCR001W	0.3355292174341584	0.09964438973360609
YCR004C	1.083823663255083	0.025432045759458344
YCR005C	0.464545501196387	0.029549089024026788
YCR006C	1.187036690264866	0.25746438154207174
YCR007C	0.2667205327609699	0.2185108183465373
YCR008W	-0.1461315752781605	-0.2710056258106767
YCR011C	0.7053758975525469	0.015720046263552678
YCR014C	0.8601954380672212	0.04348369699641314
YCR015C	0.5419552714537241	0.04992317492304617
YCR016W	1.5654844559674028	0.07779239086781864
YCR017C	-0.01711529151593291	-0.17860439582408824
YCR019W	0.6709715552159526	-0.22268842831854657
YCR020C	0.3097259606817127	-0.30432200669010934
YCR020C-A	0.24091727600852417	-0.008771082900035384
YCR021C	0.7053758975525469	-0.016477343369612478
YCR022C	0.35273138860245556	-0.11121156453945659
YCR023C	0.3699335597707527	-0.05310847190308233
YCR024C	3.0792755187775502	3.8341193263331204
YCR024C-A	-0.9374314490198289	2.364862706941667
YCR025C	0.4387422444439413	1.7476229128921035
YCR026C	-1.4190922417321483	3.8517487167224265
YCR030C	-0.06872180502082433	-0.18274255213103935
YCR031C	1.0322171497501915	0.8831493925445966
YCR032W	0.41293898769149556	0.48105150037172373
YCR033W	0.7913867533940326	0.23761812170261237
YCR037C	0.17210859133533563	-0.15547505789416535
YCR043C	0.25811944717682134	0.42647428581321084
YCR045C	-1.2556716156333254	-0.22191780227158883
YCR048W	0.25811944717682134	-0.10399090404467455
YCR049C	-0.8686227643466403	0.10112230270037441
YCR053W	-0.12032831852571574	-0.17351615260992898
YCR060W	-0.6191912824063318	-0.20219822068642404
YCR061W	-0.3697598004660233	-0.24616613144777907
YCR066W	3.509329797984978	2.4204955736193
YCR067C	-0.4041641428026176	-0.11209831231951747
YCR068W	-2.0039660614542507	-0.27630499944866
YCR069W	-0.09452506177327004	0.24606333865557373
YCR073C	-0.01711529151593291	0.0018910035030783316
YCR073W-A	0.02589013640480994	-0.10862521684761221
YCR075C	0.6623704696318041	0.027226654361962435
YCR076C	0.08609773549384993	0.14904890890843023
YCR079W	-0.8514205931783432	1.0250290373543471
YCR082W	-1.0234423048613142	0.451915501884007
YCR083W	0.41293898769149556	0.17807934218423477
YCR085W	-1.1782618453759883	0.03852213203654842
YCR087W	-1.634119381335862	
YCR088W	-0.18053591761475477	-0.32938318799802213
YCR089W	0.464545501196387	0.23751255649070036
YCR090C	0.6365672128793584	0.05857952229983155
YCR091W	1.5138779424625115	-0.10219629544217022
YCR092C	0.6193650417110612	-0.1247766942701508
YCR094W	-0.8514205931783432	-0.4942443794410191
YCR095C	-0.0773228906049729	-0.06324273224663601
YCR098C	-0.5503825977331432	-0.471104484989905
YCR099C	0.6795726408001013	-0.09755142611804152
YCR100C	0.4559444156122384	-0.05564203698897093
YCR101C	0.21511401925607845	0.26865429400474544
YCR102C	-0.0773228906049729	0.04369482742023715
YCR102W-A	0.05169339315725565	-0.14956340602709234
YCR105W	0.5591574426220213	-0.11115878193350058
YCR106W	0.344130303018307	-0.19051215172776373
YCR107W	-0.9374314490198289	0.08264839061577135
YDL001W	0.645168298463507	0.25704212069442345
YDL002C	1.2300421181856087	0.25778107717780774
YDL009C	0.9462062939087059	0.4077892433047838
YDL010W	0.21511401925607845	0.02363743715695402
YDL011C	0.06889556432555279	0.1589720388281597
YDL012C	0.30112487509756414	-0.1637091444233027
YDL018C	0.9376052083245573	0.2723490764216661
YDL019C	0.8773976092355183	0.18346316799174775
YDL021W	-0.8084151652576004	-0.5945418872786264
YDL022W	0.07749664990970136	0.22357794851831425
YDL023C	-0.4299673995550633	-0.631521381011406
YDL024C	1.1698345190965687	-0.1109898775944413
YDL025C	-0.48157391305995473	0.8781878275847316
YDL026W	0.6021628705427641	-0.01552725646240443
YDL027C	0.6279661272952098	0.2575699467539837
YDL034W	1.324654059611243	0.21840525313462528
YDL035C	-1.3932889849797025	0.5130377595810649
YDL036C	1.4708725145417687	0.3175309871200093
YDL039C	0.9290041227404098	0.24025725200041273
YDL046W	0.3785346453549013	0.18282977672027548
YDL048C	2.021341991927276	1.3940850181987587
YDL049C	1.0150149785818945	0.04052787106287675
YDL050C	1.023616064166043	0.06016300047851186
YDL051W	1.70310182531378	0.3106692483457283
YDL052C	0.7311791543049926	-0.024289169051101817
YDL053C	0.1205020778304442	-0.004548474423554699
YDL054C	0.8085889245623298	0.3227036825036981
YDL057W	0.9462062939087059	-0.01584395209814045
YDL059C	1.76330942440282	1.173137029666907
YDL065C	0.11190099224629563	0.091938129264029
YDL067C	0.7741845822257355	0.44114785026898123
YDL069C	1.9095278793333457	0.011286307363247983
YDL070W	-0.3181532869611319	0.12075743211600952
YDL071C	0.3355292174341584	0.0816983037085633
YDL072C	-0.35255762929772616	-0.043502037619088905
YDL073W	0.1205020778304442	-0.4027721233192564
YDL076C	1.7719105099869685	-0.12500893773635724
YDL077C	-3.4919538675119517	
YDL078C	-0.22354134553549762	0.020048219951945365
YDL079C	0.07749664990970136	-0.10325194756129051
YDL080C	1.4880746857100657	-0.17069756145187817
YDL085W	-0.4041641428026176	-0.12554732031710852
YDL086W	0.04309230757310708	-0.34773042182833064
YDL091C	-0.48157391305995473	-0.37078586410991526
YDL093W	-0.26654677345624045	0.03746647991742813
YDL094C	0.29252378951341557	0.4865408913911485
YDL095W	-0.8514205931783432	-0.16399417049546514
YDL096C	-0.8514205931783432	-0.5507323243351394
YDL099W	0.344130303018307	0.030815871566971086
YDL104C	1.505276856878363	0.6210309713670581
YDL109C	1.083823663255083	0.15221586526579065
YDL110C	0.5505563570378726	0.31193603088867233
YDL112W	2.158959361273653	0.26390385946870476
YDL113C	1.4708725145417687	0.11896282351350519
YDL114W	1.3676594875319859	0.09732195507154175
YDL117W	-4.27465265566947	-0.030728646977734846
YDL121C	0.404337902107347	0.20183151486443857
YDL122W	0.3183270462658613	0.091938129264029
YDL123W	0.5505563570378726	0.07800352129164265
YDL124W	0.3355292174341584	0.05235117479702253
YDL125C	0.645168298463507	0.8816714795778282
YDL127W	-0.20633917436720048	0.21376038381049656
YDL128W	0.29252378951341557	-0.08055542700020678
YDL129W	0.41293898769149556	-0.026928299348902184
YDL130W-A	0.8343921813147754	0.028282306481082722
YDL131W	0.5161520147012784	0.08011482552988299
YDL133C-A	0.7870862106019578	0.16187508215574017
YDL133W	0.01728905082066137	-0.46256425934622275
YDL134C	-0.2579456878720919	-0.09438446976068113
YDL135C	0.3183270462658613	0.40166646101388676
YDL137W	0.7225780687208441	-0.09512342624406515
YDL138W	-0.4901749986441033	0.0005186557482222618
YDL144C	0.645168298463507	-0.27182903446359047
YDL146W	-0.7482075661685603	-0.3823558113354723
YDL149W	-0.3783608860501719	0.09911656367404607
YDL154W	0.5161520147012784	0.032504914957563406
YDL155W	-0.025716377100081476	-0.10230186065408246
YDL156W	0.524753100285427	0.11336786728216844
YDL157C	0.3699335597707527	-0.04297421155952888
YDL161W	-0.6105901968221833	-0.023339082143893533
YDL162C	1.2128399470173115	0.7244848790408348
YDL167C	0.9892117218294487	-0.27884912105573967
YDL168W	0.5935617849586156	0.13268630106206752
YDL169C	0.283922703929267	0.2559864685753034
YDL170W	0.344130303018307	-0.07664951415946211
YDL171C	-0.3181532869611319	-0.09227316552244078
YDL172C	-0.47297282747580616	1.78668204129955
YDL173W	-0.9374314490198289	0.8733318278367789
YDL174C	0.1205020778304442	-0.08921177437699215
YDL175C	-0.7998140796734517	-0.3110781802524784
YDL176W	0.283922703929267	0.018464741773265052
YDL177C	0.2753216183451185	0.17280108158863403
YDL178W	0.5333541858695755	0.019625959104297347
YDL179W	0.24951836159267274	-0.08382794856947941
YDL180W	-0.04291854826837862	0.20267603655973485
YDL182W	-0.8256173364258975	0.08560421654930797
YDL183C	-0.025716377100081476	-0.2449204619472173
YDL184C	0.8085889245623298	0.18842473295161247
YDL186W	0.29252378951341557	0.11600699757996881
YDL187C	0.5591574426220213	0.05150665310172649
YDL188C	0.7225780687208441	0.13194734457868348
YDL189W	0.8601954380672212	0.14609308297489362
YDL190C	-0.04291854826837862	-0.2925937116466842
YDL194W	0.9290041227404098	1.5682676178535868
YDL197C	0.3957368165231984	0.005374655496174978
YDL199C	-0.13753048969401288	0.0004130905363102564
YDL200C	-0.29235003020868616	-0.11359733832866821
YDL201W	0.16350750575118705	-0.1621995618929608
YDL203C	-0.6019891112380347	0.19423081960677346
YDL204W	-0.24074351670379476	-0.05775334122721127
YDL210W	-0.5417815121489947	0.13405864881692384
YDL211C	-0.3439565437135776	-0.018271951972116805
YDL213C	1.685899654145483	-0.5159169174465562
YDL214C	0.8945997804038155	-0.03706255969245587
YDL215C	0.283922703929267	0.05815726145218353
YDL216C	0.9290041227404098	-0.27619943423674803
YDL218W	0.283922703929267	-0.0168996042172605
YDL219W	0.17210859133533563	0.3364271600522604
YDL222C	-0.13753048969401288	-0.003915083152082433
YDL223C	0.9204030371562612	0.14683203945827789
YDL224C	0.06889556432555279	-0.15189639721034795
YDL225W	0.283922703929267	-0.11543417301593727
YDL226C	1.4020638298685801	1.7796091721014446
YDL229W	0.24091727600852417	-0.25666987003302477
