orf	hap a | chronological lifespan | time [9 days] | Fabrizio P~Longo VD, 2010	hap a | chronological lifespan | time [11 days] | Fabrizio P~Longo VD, 2010	hap a | chronological lifespan | time [15 days] | Fabrizio P~Longo VD, 2010	hap a | chronological lifespan | time [20 days] | Fabrizio P~Longo VD, 2010
YAL064C-A	-0.1392625116387127	-0.12259789220659403	-0.2812500220316165	-0.17025872546476112
YAL065C	0.2793727695617683	-0.09398675470827685	-0.14915137803726197	0.3222475418079954
YAL066W	0.5111708250236097	-0.34194994636035925	-0.1630217356566692	0.4901624302472976
YAL067C	0.3393205425260376	-0.24918050053248222	-0.12933658143810883	-0.12266080433236047
YAL068C	-0.4509909310529134	-1.1491308254795503	0.1460890912901203	0.962836230381554
YAR002C-A	0.11951204165705001	-0.011621358879787939	-0.10555882551912499	0.020132959064841416
YAR003W	-1.6229698925043792	-4.243468696130885	-4.6583385907845525	-2.9547371117101977
YAR015W	1.4053917717406277	-0.0983217755413552	-3.0097475137350083	-3.810177527617509
YAR020C	0.18445546236834182	-0.26998860053125834	-0.3109722169303462	0.29977074571769513
YAR023C	0.2304154216409483	-0.10959282970735895	0.35546544202117214	0.4822294433918976
YAR027W	0.2074354420046451	0.010920749452219545	0.5225702266740305	0.8597074012613525
YAR028W	0.21742673749869	-0.13560295470582912	-0.026299639122512312	0.3850503544132462
YAR029W	-0.7377411117320019	-0.9185077171597815	-1.301051553668033	-1.749584191927332
YAR030C	0.26438582632070096	-0.016823383879481978	0.1837372048285113	0.7116249799605505
YAR031W	0.13549811444752186	-0.12866692137290375	-0.1656637085365563	0.3797616965096462
YAR035W	0.13549811444752186	-0.17548514637015006	-0.08706501535991536	-0.12067755761851044
YAR042W	0.11951204165705001	-0.21840185261762587	0.1576477226396263	0.4343009811405219
YAR047C	0.4622134771027898	-0.17982016720322844	-0.15377483057706434	-0.2304172091182119
YAR050W	-0.11528340245300495	-0.33241290052758676	-0.21123774071460855	-0.28594811710601264
YBL001C	0.027592123111837	-0.014222371379634958	0.010687981195906937	-0.989339618284822
YBL003C	-0.37006143755114973	-0.7849890755009679	-0.5487497761201843	-1.0104942498992222
YBL005W	-0.08431038642146578	-0.25264851719894493	-0.5791324642388858	-0.25157184073261213
YBL006C	-0.9345696329646862	-0.8855615588283859	-1.100922108016586	-0.5007998444397654
YBL007C	-1.253291959224718	-1.0780364838170653	-0.42127458466563217	-1.1037068454501735
YBL008W	-0.1492538071327576	-0.010754354713172265	-1.0262863741597756	-1.6530661851866308
YBL009W	-0.32010496008092526	-0.4685325546862473	-0.39683633552667663	-0.6997855980627181
YBL010C	-0.7747089050599679	-0.022025408879176006	-0.43514494228503947	-0.5616194103311664
YBL011W	-0.04134781579707275	-0.05497156721057157	-0.03224407810225826	0.02542161696844149
YBL012C	-5.717402785963976	-3.9512882919814047	-3.3783027304792568	-3.3110604379652524
YBL013W	-1.0944303608694044	-1.049425346318748	-1.9793780905790432	-2.753107029135445
YBL015W	-0.5828760315743059	-0.726899796337718	-0.43448444906506767	-1.3582235070609268
YBL016W	0.24340410578320673	0.7998945410724816	0.19166312346817257	-0.6389660321713173
YBL017C	0.03758341860588193	-0.48067061301886677	-0.2845524881314754	-0.4194867291719143
YBL019W	-0.37405795574876766	-0.5734400588467439	-0.9562740928427678	-0.8121695785142196
YBL021C	-2.357330111316679	-1.981454825430596	-3.601549438829717	-2.010711675917585
YBL027W	0.04657558455052231	-0.3774971171916018	-0.23039204409378997	-0.06316340291685969
YBL028C	-0.5069421858195647	-0.27952564636403077	-0.07583663062039525	0.6541108252588999
YBL029W	0.13849550309573533	-0.015089375546250632	0.18109523194862423	-0.3930434396539141
YBL031W	-0.46897526294219416	-0.08184869637565742	-0.4853424270028941	-0.5807907952317165
YBL032W	-1.1813546316675951	-1.7647037837766781	-0.7343483709322524	-1.4719296519883285
YBL036C	-0.14525728893513962	-0.0731786547095007	0.2596939251252651	0.1754872849830935
YBL037W	-0.48596046528207043	-2.1704617337528127	-2.0104212719177164	-1.752228520879132
YBL038W	-3.7051558734633345	-3.047002946201258	-1.7059338975107292	-1.6259618134306804
YBL039C	1.4193795854322906	1.2932199118767993	-0.6260274828568816	1.196859342615857
YBL042C	1.547268167756065	0.9039350410663624	-0.005163856083415576	1.0646428950258553
YBL043W	0.4192509064783968	-1.6502592337834092	0.30130499798348676	-0.6568152525959675
YBL045C	-3.909977431091255	-3.459696929510318	-3.139204184849475	-1.841474623002383
YBL046W	-0.40902748997792476	-0.05583857137718723	0.045694121854410866	0.21383005478419398
YBL048W	-0.47497004023862105	-0.466798546353016	-0.851255670867256	-0.84720693712557
YBL049W	-0.5568986632897892	-0.6271943171769154	-1.0447801843189852	-1.2729438983653758
YBL051C	-1.0144999969170454	-1.4482472629619574	-2.0434459329163053	-0.8987713516856708
YBL052C	-0.8676279531545853	-0.3931031921906839	-0.6194225506571639	-0.5702134794245165
YBL053W	-0.43300659916363254	-0.48153761718548255	-0.4437313541446724	-0.5543475057137163
YBL054W	-0.05133911129111764	-0.30726977969573227	-0.05205887470141142	0.018149712350991404
YBL055C	-0.2701484826107008	-1.3060585796369872	-0.8453112318875101	-1.3952441123861274
YBL056W	-0.35007884656305993	-0.19195822553584785	-0.6795274336745951	-0.6270665518882171
YBL057C	-0.32510060782794764	-0.1269329130396724	-0.49921278462230134	-0.5576529169034662
YBL059W	-0.8426497144194731	-0.6965546505061694	-0.8175705166486956	-0.25091075849466216
YBL060W	-0.16823726857144286	-1.0901745421496847	-0.6986817370537767	-1.218735154853475
YBL061C	-1.2742736797622125	-0.9505868713245613	-0.5362004049407206	-1.3516126846814267
YBL062W	-1.4441257031609755	-1.576563879621077	-0.9232494318441793	-1.7958599485838327
YBL063W	-0.020366095259578484	-0.10352380054104925	-0.4225955711055758	-0.37585530146721385
YBL064C	-0.15924510262680247	-0.3064027755291166	-0.8188915030886391	-1.522832984310479
YBL065W	-0.3390884215196105	0.06727602028223827	0.02455833881531417	-0.4961722687741154
YBL066C	-0.13226860479288127	0.11582825361271593	0.13948415909040252	0.44454775582874706
YBL067C	-0.05033998174171315	-0.021158404712560346	0.04041017609463672	-0.14249327147086074
YBL068W	-0.2301833006345212	-0.23010640886693745	-0.43316346262512406	-0.9476914372939714
YBL069W	-0.13626512299049923	-0.010754354713172265	0.0641879320136205	-0.36660015013591374
YBL070C	-0.16324162082442042	-0.39136918385745256	-0.593002821858293	-0.4558462522591649
YBL071C	-0.30112149864223997	-0.15120902970491124	-0.340694411829076	0.5318106112381482
YBL072C	-0.6248394726492945	-0.10265679637443358	-0.488644893102753	-0.46179599240071495
YBL075C	-0.01836783616076949	0.061206991115928554	0.3422555776217367	-0.18083604127196126
YBL078C	0.5921003185253735	0.5649364119196344	-1.3195453638272427	-1.3258304774013765
YBL079W	-3.1336537712039667	-1.5254106337907523	-1.071860406337828	-0.6026065090840668
YBL080C	-3.6512028777954924	-3.5403283170055757	-2.5764639614335256	-1.4924232013647785
YBL081W	0.11351726436062307	-0.9211087296596284	0.023897845595342398	-0.5953346044666168
YBL082C	0.43923349746648654	-0.7286338046709492	-0.5289349795210311	-1.4686242407985781
YBL083C	0.4212491655772058	-0.5361588796822698	-1.8941744652026846	-2.5223893280908922
YBL085W	-0.08930603416848823	-0.28906269219680314	-0.49657081174241424	-0.4935279398223154
YBL086C	0.055567750495162695	0.07334504944854796	-0.2957808728709954	0.008233478781741266
YBL087C	-0.5978629748153732	-1.6684663212823383	-0.7495397149916031	-1.0898241184532231
YBL088C	-0.06432779543337601	-0.1806871713698441	-0.25945374577254793	-0.4869171174428153
YBL089W	-1.0664547334860788	-2.3915477962398093	-2.4952232953769973	-1.8513908565716335
YBL090W	-4.79220882321542	-3.92007614198324	-2.7396057867665533	-2.0702090773330863
YBL091C	-0.3410866806184195	-0.5430949130151953	-1.275292318089134	-1.4805237210816786
YBL091C-A	-0.22318939378868977	-0.2509145088657136	-0.10225635941926613	0.2541560712991445
YBL095W	-0.042346945346477226	0.03172884945099568	0.10315703199195508	-0.0016827547875088746
YBL096C	0.043578195902308846	-0.45205947552054965	-0.08178106960014118	0.01286105444739133
YBL098W	-0.22618678243690327	0.016122774451913586	-0.03818851708200421	0.0340156860617916
YBL101C	-0.8286619007278103	-0.30726977969573227	-0.09366994755963312	0.0862411828598423
YBL102W	0.1414928917439488	0.04299990361699944	0.37528023862032533	0.4961121703888477
YBL103C	0.10852161661360062	0.3126381994344736	0.2947000657837691	-0.2932200217234628
YBL104C	0.04657558455052231	0.42794975359435805	0.5186072673541998	0.7572396543791012
YBL106C	0.0036130139261292666	-0.11999687970674701	0.4994529639750185	0.9892795198995543
YBL107C	0.04657558455052231	-0.25524952969879194	0.0067250218760763186	0.5694922988012987
YBR001C	0.0036130139261292666	-0.0254934255456387	0.13552119977057192	0.5628814764217986
YBR003W	-2.9338278613230693	-2.2953103337454697	-1.3142614180674683	-0.7943203580895692
YBR005W	0.05257036184694923	0.011787753618835219	0.2583729386853216	0.8074819044633018
YBR006W	-0.11328514335419597	-0.07144464637626935	0.3878296097997889	0.4114936439312466
YBR007C	-0.09629994101431964	0.126232303612104	0.2662988573249829	0.7962435064181516
YBR008C	-0.0543364999393311	-0.19022421720261648	-0.16500321531658452	-0.11208348852516034
YBR009C	-0.5469073677957443	-0.7286338046709492	-0.7059471624734661	-0.7447391902433188
YBR010W	-0.15125206623156656	-0.08791772554196714	0.15929895568955574	0.08095252495624222
YBR012C	0.12550681895347696	-0.6454014046758446	-0.22180563223415692	0.037321097251541646
YBR013C	-0.1662390094726339	-0.09658776720812386	-0.10225635941926613	0.5232165421447981
YBR014C	0.03658428905647741	0.07074403694870093	0.23657666242625308	0.437275851211297
YBR016W	0.076549471032657	0.2536819161046079	0.57078623173197	0.9747357106646539
YBR018C	0.018599957167196618	-0.18502219220292243	-0.5137436354616803	-0.29520326843731276
YBR019C	-0.16324162082442042	-0.003818321380246902	-0.2772870627117858	-0.6349995387436173
YBR020W	-0.0933025523661062	-0.07491266304273206	-0.244922894933169	0.16557105141384335
YBR022W	0.006610402574342737	0.17998656194227572	0.33829261830190605	0.7169136378641506
YBR023C	-0.23417981883213917	-0.2465794880326352	-0.2568117728926609	0.35860706489524585
YBR024W	-0.7277498162379569	-0.617657271344143	-0.7779409234503892	-0.5067495845813156
YBR025C	-0.23318068928273467	-0.06537561720995964	-1.228397299471138	-0.3361903671902133
YBR027C	0.01959908671660111	0.0473349244500778	0.036447216774806064	0.19994732778724383
YBR028C	0.1305024667004994	0.30656917026816394	-0.45958319142399495	-0.008954659404958959
YBR030W	0.10152770976776922	0.2337408202724474	0.2999840115435432	0.8755733749721527
YBR031W	-0.7537271845224736	-0.6748795463407775	-0.5533732286599867	-0.9814066314294219
YBR032W	0.20044153515881366	-1.5522877629558383	-0.22378711189407224	-0.6429325255990174
YBR033W	-0.013372188413747052	0.126232303612104	0.1493915573899791	0.45578615387389715
YBR034C	0.19144936921417324	0.014388766118682238	0.052959547274100356	0.38967793007889634
YBR036C	-0.03535303850064582	0.38806756193003716	0.35480494880120034	0.6455167561655496
YBR040W	-0.05233824084052214	-0.17028312137045604	0.09324963369237849	-0.1933966037930114
YBR041W	-0.8686270827039898	-0.7355698380038745	-2.841321742642206	-2.5785813183166426
YBR042C	-0.13326773434228578	0.3152392119343206	-0.009787308623217996	0.6825373614907503
YBR043C	-0.07132170227920741	0.010920749452219545	0.010687981195906937	0.15565481784459323
YBR044C	0.5901020594265645	0.5675374244194813	-2.0540138244358532	0.21977979492574404
YBR045C	0.021597345815410087	0.4374867994271305	0.6843910655671148	0.7592229010929512
YBR046C	0.06855643463742107	0.3256432619337087	1.2332609313636576	2.360364081407872
YBR047W	0.09353467337253332	0.1574444536102682	0.1474100777300638	0.512639226337598
YBR048W	1.6931410819691206	1.0834049035558064	0.035126230334862535	0.7658337234724513
YBR051W	0.05856513914337617	0.00138370361944715	0.007385515096048074	0.5245387066206981
YBR052C	0.09053728472431985	0.10369019528009653	0.007385515096048074	0.09946282761884247
YBR053C	-0.024362613457196428	-0.049769542210877545	-0.016392240822935725	-0.09753967929026014
YBR054W	-0.24217285522737508	-0.1494750213716799	0.1764717794088218	-0.39502668636776406
YBR056W	-2.1305277036018597	-2.731413429553153	-2.2402729124678933	-1.438214457852878
YBR057C	0.23141455119035284	-1.3034575671371402	-0.7277434387325346	-1.0409040328449226
YBR058C	-0.9495565762057535	-0.5040797255174899	0.20157052176774917	-0.3262741336209632
YBR059C	-0.6857863751629684	-1.4170351129637933	-1.3921996180241376	-0.9814066314294219
YBR061C	-2.3193631884393087	-3.3573904378496686	-2.7812168596247746	-3.791006142716959
YBR062C	-0.06532692498278049	0.1851885869419697	0.31847782170275285	0.23366252192269424
YBR063C	0.02559386401302805	0.010920749452219545	0.03512623033486252	0.2548171535370945
YBR064W	0.0205982162660056	0.09935517444701814	0.005404035436132763	0.5285052000483982
YBR065C	0.18945111011536425	0.4877730410908395	0.06616941167353581	0.7598839833309013
YBR066C	0.7040028280586762	0.5493303369205522	-0.20991675427466505	-0.48361170625306527
YBR067C	-0.2941275917964085	-0.09485375887489252	0.06749039811347937	0.2316792752088442
YBR068C	-1.4521187395562116	-2.509460362899541	-4.0229441131717065	-2.591802963075643
YBR071W	-0.07232083182861192	-0.24918050053248222	-0.3730585796076928	-0.3632947389461636
YBR072W	-0.4260126923178011	-0.35582201302621	-0.1511328576971773	0.364556805036796
YBR073W	-0.12127817974943189	-0.11306084637382162	0.03974968287466491	-0.08299587005535995
YBR074W	-0.23617807793094814	0.06987703278208529	-0.01308977472307687	0.27927719634124487
YBR076W	-0.23417981883213915	-0.31854083386173604	-0.2502068406929432	-0.013582235070609024
YBR077C	-0.22818504153571223	0.6906520160789069	0.15005205060995092	-0.12662729776006057
YBR078W	-2.9508130636629453	-2.4609081295690634	-1.0203419351800298	-1.0627197466972729
YBR082C	1.4113865490370545	0.9238761368985228	0.5886195486712078	0.732118529337001
YBR083W	-0.09829820011312863	-0.07491266304273204	0.1308977472307695	0.44124234463899703
YBR084C-A	0.05257036184694923	-1.3572118254673118	-1.4813662027203267	-0.9086875852549208
YBR084W	-0.7337445935343838	-1.174273946311405	-2.4377603852394536	-2.2229190742995386
YBR085W	0.16447287138025202	0.25801693693768624	0.4796381673758653	0.9456480921948537
YBR086C	-0.9295739852176637	-1.1994170671432596	-0.8393667929077642	-1.0329710459895225
YBR089C-A	-0.07032257272980294	-0.3601570338592883	-0.5395028710405795	-0.5272431339577659
YBR090C	0.04757471409992678	0.015255770285297912	0.23657666242625308	0.1840813540764436
YBR092C	-0.18022682316429675	-0.1139278505404373	-0.001861389983556748	-0.6343384565056673
YBR095C	-2.3763135727553637	-2.6533830545577426	-3.06258697133275	-2.4318210614917413
YBR096W	0.4901891044861155	-0.1529430380381426	1.0654956534908273	0.7374071872406008
YBR098W	-0.42651225709250334	-0.2569835380320233	-0.14155570600758655	-0.2006685084104615
YBR099C	0.0006156252779158099	0.03953188695053674	-0.00648484252335915	0.02674378144434151
YBR103W	-0.26914935306129634	-0.615056258844296	-2.258766722627103	-0.7705213975233691
YBR104W	-0.6578107477796427	-0.718229754671561	-0.3354104660693018	-0.29916976186501276
YBR105C	-0.4659778742939807	0.08374909944793606	-0.45231776600430545	0.33282485761519554
YBR107C	-0.2611563166660604	-0.11999687970674701	-0.05734282046118561	-0.4254364693134645
YBR108W	0.14249202129335328	-0.06971063804303801	0.17515079296887825	0.6686546344938
YBR111C	0.2783736400123638	-1.4239711462967186	-0.016392240822935826	0.968785970523104
YBR113W	0.17046764867667902	-0.4954096838513332	0.12561380147099535	0.16028239351024326
YBR114W	-0.3280979964761611	-1.42570515462995	-0.33739194572921705	-0.7110239961078683
YBR115C	-2.1644981082816126	-2.3716067004076486	-2.817543986723223	-2.6936096277199444
YBR116C	-0.24417111432618407	-0.546562929681658	-0.3155956694701486	0.19399758764569372
YBR118W	-0.016369577061960537	-0.4720005713527101	-0.028941612002399402	-0.0016827547875088746
YBR119W	-0.23218155973333018	-0.08271570054227309	-0.1385834865177136	-0.6832585421139679
YBR125C	-1.2952554002997068	-2.2823052712462344	-0.4007992948465072	-1.3390521221603764
YBR126C	-2.0216225827167706	-1.0407553046525913	-0.09697241365949198	0.14838291322714317
YBR128C	-0.1372642525399037	-0.03069545054533273	-2.865759991781162	-2.118468080703437
YBR129C	-0.12127817974943189	-0.35148699219313156	0.09919407267212445	-0.617811400556917
YBR130C	-0.07531822047682539	-0.32894488386112414	-0.14650940515737487	0.4266985354040968
YBR131W	-0.8426497144194731	-0.707825704672173	-2.1114767345733974	-0.7877095357100693
YBR133C	-0.3630675307053183	-0.9419168296584046	-0.9040951284649978	-0.27537080129881253
YBR134W	-0.16923639812084737	-0.28299366303049345	-0.8717309606863809	-1.2306346351365751
YBR137W	0.2204241261469034	-1.3944930046317858	0.06881138455342292	-0.7903538646618694
YBR138C	-0.28313716675295914	-0.2318404172001688	-0.04347246284177841	-0.09423426810051011
YBR139W	-0.08530951597087028	-0.005552329713478224	0.12693478791093887	0.14441641979944309
YBR141C	-0.8816157668462482	-0.7867230838341992	-0.04611443572166548	-0.5259209694818657
YBR144C	0.6610402574342832	-1.9632477379316668	0.8732921264790416	-0.7447391902433188
YBR145W	0.06056339824218518	0.15657744944365254	0.3224407810225835	0.445208838066697
YBR146W	0.3243335992849703	0.09415314944732411	0.2273297573466483	1.2596621552211078
YBR147W	-0.2511650211720155	0.24587887860506683	0.556255380892591	1.1783490399532568
YBR148W	-0.014371317963151543	0.0629409994491599	0.10315703199195508	0.09020767628754234
YBR149W	-0.1482546775833531	0.2302728036059847	0.2306322234465071	0.5093338151478478
YBR150C	0.399268315490307	-1.6814713837815736	0.19034213702822902	-0.49022252863256527
YBR151W	-0.17023552767025185	0.7045240827447576	2.257025422319905	2.8409708683975285
YBR156C	0.05656688004456719	0.41147667442866026	0.4532184385769944	0.6250232067890995
YBR157C	-0.2751441303577232	-0.23010640886693745	-0.08046008316019763	0.11466771909169268
YBR158W	0.02959038221064598	-0.114794854707053	-1.0025086182407918	-1.1671707402933742
YBR161W	-0.1372642525399037	-0.01769038804609765	0.12032985571122118	0.5721366277530987
YBR162C	0.7529601759794963	-0.27952564636403077	-0.6682990489350751	-0.38246612384671397
YBR162W-A	-0.393041417187453	-0.5326908630158071	-0.970144450462175	-0.7943203580895695
YBR164C	-0.21020070964643142	-0.8586844296633	-2.2719765870265385	-1.3225250662116261
YBR165W	-0.004380022469106641	0.15224242861057422	0.3085704234031763	0.6078350686023992
YBR166C	1.5562603337007057	-2.7340144420529997	-1.4562674603613996	-2.0887193799956867
YBR169C	0.015602568518983149	0.014388766118682238	0.1361816929905437	0.20325273897699386
YBR170C	0.3952717972926891	0.03953188695053672	-1.6326191500938627	0.440581262401047
YBR172C	-0.18522247091131921	-0.850881392163759	-0.07781811028031056	-0.05655258053735958
YBR174C	-3.1786146009271685	-2.464376146235526	-2.194698880289841	-1.6980197773672312
YBR175W	-4.5384299176666785	-4.62755154194163	-3.894808428497183	-2.7788892364154956
YBR176W	0.06356078689039862	0.08895112444763008	0.18109523194862423	0.5311495290001982
YBR177C	0.01959908671660111	-0.11045983387397464	0.02852129813514479	0.1463996665132931
YBR180W	-0.022364354358387448	-0.0827157005422731	0.06550891845356406	0.12656719937479283
YBR181C	-4.148769393398928	-2.2008068795843614	-0.5712065455992246	-1.287487707600276
YBR182C	-0.052338240840522125	-0.38443315052452715	0.0007805828963303438	0.4842126901057475
YBR183W	-0.03535303850064579	-0.2977327338629599	-0.639897840476289	-1.136760957347674
YBR184W	-0.07731647957563435	-0.24831349636586655	-0.08376254926005652	-0.13191595566366057
YBR185C	-0.34708145791484646	-0.7321018213374119	-1.8578473381042373	-2.7484794534697956
YBR186W	-0.12327643884824087	-0.049769542210877545	-0.2026513288549755	0.23300143968474427
YBR187W	-0.6378281567915528	-0.21363332970123966	0.16986684720910408	0.011538889971491313
YBR188C	-0.08031386822384783	-0.0046853255468625515	0.3085704234031763	0.4736353742985474
YBR195C	-0.41502226727435176	-0.4893406546850235	-0.5764904913589988	-0.5827740419455666
YBR197C	-0.13926251163871267	-0.49107466301825486	-0.1768920932760764	-0.006971412691108931
YBR199W	0.09253554382312883	0.11582825361271593	0.41623081825857516	0.7136082266744006
YBR201W	-0.30711627593866686	0.14357238694441748	0.2134593997272411	0.6481610851173497
YBR203W	-0.06632605453218497	-0.17288413387030307	0.17581128618885003	0.064425469007492
YBR204C	-0.1382633820893082	0.261484953604149	0.1890211505882855	0.588663683701849
YBR205W	-0.07032257272980294	-0.10525780887428059	-0.14518841871743132	0.2541560712991445
YBR206W	0.021597345815410087	0.15050842027734282	0.4056629267390269	0.6481610851173498
YBR207W	-0.34508319881603744	0.0005166994528314768	0.2841321742642207	0.2554782357750445
YBR208C	-0.2391754665791616	-0.0445675172111835	-0.03488605098214534	0.19399758764569375
YBR209W	-1.7078959042037607	-1.6580622712829503	-1.7666992737481326	-1.3925997834343273
YBR210W	-0.4100266195273293	-0.6870176046733968	-0.4589226982040232	-1.0375986216551725
YBR212W	-0.37805447394638564	-0.23617543803324717	-1.1319652893552592	-0.9820677136673719
YBR213W	0.08454250742789289	0.14790740777749578	0.12627429469096713	-0.2925589394855127
YBR214W	-0.6228412135504855	-0.33414690886081816	0.11504590995144699	-0.055891498299409564
YBR215W	0.11751378255824103	-1.0823715046501434	-0.7832248692101634	-2.109212929372137
YBR216C	-0.053337370389926614	-1.6840723962814204	-0.053379861141354984	-1.2610444180822755
YBR217W	0.07355208238444352	-0.03763148387825811	-1.7396190517292898	-1.1195728191609735
YBR218C	-0.39703793538507093	-0.3012007505294226	0.19826805566789032	0.6686546344938
YBR219C	0.399268315490307	-2.0352090837607673	-0.2792685423717011	-1.5353935468315292
YBR220C	-0.09829820011312863	-0.12953392553951942	-0.08574402891997182	-0.10481158390771023
YBR221C	-3.2885188513616628	-2.0360760879273836	-1.7462239839290077	-1.8051150999151326
YBR221W-A	0.0935346733725333	0.510315149422847	0.42019377757840587	0.41215472616919663
YBR222C	-0.0833112568720613	0.27969204110307805	0.41094687249880096	0.5668479698494986
YBR223C	-0.16024423217620695	-0.04890253804426187	0.3594284013410028	0.7731056280899014
YBR224W	0.24640149443142015	0.7877564827398623	0.7550638401040944	-0.37056664356361374
YBR225W	0.5591290433950252	0.955088286896687	1.0998413009293595	-0.4822895417771652
YBR226C	0.5721177275372837	1.1024789952213514	0.8891439637583642	0.47429645653649743
YBR227C	-0.23817633702975713	-0.2907967005300345	-0.2079352746147497	-0.6852417888278179
YBR228W	0.2513971421784426	-0.08184869637565742	-0.028941612002399402	0.21383005478419398
YBR229C	-0.7317463344355748	-0.7060916963389416	-0.3631511813081162	-0.3652779856600136
YBR230C	-0.14325902983633065	-0.22663839220047477	-0.4853424270028941	-0.919925983300071
YBR231C	0.03558515950707292	-0.42951736718854217	-0.6068731794777001	-0.689208282255518
YBR232C	-0.16224249127501592	0.20512968277413018	0.26894083020487	0.3506740780398458
YBR233W	0.20343892380702708	0.2701549952703057	0.5945639876509536	-0.04795851144400949
YBR235W	-0.2032068028006	-0.28646167969695613	-0.014410761163020416	-0.3011530085788628
YBR238C	0.06256165734099413	0.06814302444885394	0.0833422353928019	0.33811351551879565
YBR239C	0.038582548155286396	0.27535702026999975	0.18770016414834195	0.12326178818504276
YBR240C	-0.03435390895124133	-0.08184869637565742	0.07211385065328178	0.09814066314294247
YBR241C	0.16447287138025207	0.17218352444273466	0.19034213702822902	0.2587836469647946
YBR242W	-0.1372642525399037	0.06814302444885394	-0.27002163729209633	0.07235845586289212
YBR244W	-0.058333018136949064	0.11929627027917862	0.4149098318186317	0.2799382785791949
YBR245C	-0.3051180168398579	-0.1711501255370717	-0.06196627300098802	-0.47105114373201507
