orf	hom | growth (relative abundance in pooled culture) | MUC7 peptide [5 uM], time [24 h] | Lis M~Bobek LA, 2009	hom | growth (relative abundance in pooled culture) | MUC7 peptide [5 uM], time [48 h] | Lis M~Bobek LA, 2009
YBL048W	-0.4655405749420866	-0.0334884940173471
YBL049W	-0.966048563041774	-0.8172044578157086
YBL051C	-0.23567098140527667	-0.03189121917044786
YBL052C	0.25575984038618604	-0.573240391348419
YBL053W	0.2892778999902614	0.02803268227872811
YBL054W	-0.21004147846436924	-0.39183365846411833
YBL055C	-0.2776341785871827	0.0941042152572952
YBL056W	0.9945596722578917	-0.01591887845235889
YBL057C	-0.9701069878421752	0.11985954861633742
YBL058W	0.02325688713640182	-0.1958418584942286
YBL059W	0.4329836095091466	0.8317259341285236
YBL060W	0.6916616543324294	-0.3999801051136081
YBL061C	-0.22498390975729213	-0.7522039682839362
YBL062W	-0.7962548390470118	-0.6720004996952986
YBL063W	0.3701112937667982	0.40740838409132346
YBL064C	0.6698582300083759	-0.1327753453485198
YBL065W	-0.03229571019599071	-0.4230880666683616
YBL066C	0.9604796102368514	0.002371627419170529
YBL067C	0.6714916568350849	-0.18713461249521338
YBL068W	-0.40560122785315805	-0.0411980133134468
YBL069W	-0.014620453295102248	0.0028345484623809648
YBL070C	-0.7080788422950608	-0.05563427415189077
YBL071C	-0.22407147124158577	-1.325551818730309
YBL072C	-0.1334830221399577	1.4780298028257335
YBL075C	-1.4739949809445574	0.3224074834344172
YBL078C	-0.2452938787442385	-0.360843354160958
YBL079W	-0.6107530673574649	0.17903656199139947
YBL080C	0.14953497033729343	0.206308567957388
YBL081W	0.4466171140505812	1.310312880430327
YBL082C	-1.1607728340476147	-1.2225464045247185
YBL083C	-1.6138287049816347	-1.7812651950829992
YBL085W	0.4673784173428618	-0.32511995690126927
YBL086C	-0.35137179324589946	-0.5015127718339354
YBL087C	1.1923614829158045	0.9932509343674111
YBL088C	-0.3210494757814286	-0.32208435303186683
YBL089W	-0.3709501575058849	2.413661129604247
YBL090W	-0.4965159731402559	1.309689803861779
YBL091C	1.4810869046393738	-0.39092272556135155
YBL091C-A	-0.6070403940570654	-0.11715633118593549
YBL093C	-0.6409096125368782	-0.860932857346966
YBL094C	0.7932510550394328	0.32005087324606246
YBL095W	0.5114437465322799	0.34171460278000276
YBL096C	-1.39719674075278	-0.28582833304178645
YBL098W	0.7998467886125319	0.326159002700893
YBL099W	-0.6358372986864559	-1.245933646969701
YBL100C	-0.27913155631991604	-0.47723702142473035
YBL101C	0.8298121311573248	4.7860865146787805
YBL102W	0.3354255814805634	-0.022952152091524618
YBL104C	-0.4567127525043427	-0.8598765629125243
YBL106C	-0.29972367111247034	-0.5443313179022656
YBL107C	-0.36982822852936387	0.06751418329282886
YBR001C	-1.1903613594220315	0.1313971402238478
YBR005W	0.10225270819087294	-0.027542778460618516
YBR006W	-1.164546217511965	-2.7602314921059197
YBR007C	-0.4168582275255196	0.048166037000108096
YBR008C	0.3813916720263594	-0.27256875942456216
YBR009C	-0.7452006614953481	-0.24661644595495127
YBR010W	-1.122948181663617	-0.5831780846283786
YBR012C	1.122374965181613	0.8873757167278086
YBR013C	0.59205992448909	0.36517716662903393
YBR014C	0.17739576052680608	0.16289450252088844
YBR015C	-1.4127245203408458	-1.1431623125132429
YBR016W	-0.3164897607587448	0.1437791698090865
YBR018C	-0.4380221075275775	-0.36548148372301303
YBR019C	-0.11674016743149333	0.1920625444277657
YBR020W	-0.10719454749455612	-1.0318477819609937
YBR022W	-0.04238807019878857	-0.17567456226144793
YBR023C	-1.0672007812629225	-0.060683780322673776
YBR024W	-0.9413139393627268	-0.13651632885534898
YBR025C	-0.38636601510232443	0.7679890252509166
YBR026C	-0.24581329229738139	-0.141989645823895
YBR027C	0.11777082822305163	0.03936918140699109
YBR028C	1.3167212151754772	0.8000537549600442
YBR029C	0.07184525394129586	-0.3418944833467039
YBR031W	0.08489640833858612	0.306423848452893
YBR032W	0.2536424425855027	-0.28608031174910575
YBR033W	0.6590707810914893	0.25091188903700967
YBR034C	0.3754356306828451	-0.9812851663233669
YBR035C	-0.5416471846671108	-0.7433510439835688
YBR036C	-3.7634549253548206	-1.9535274898281023
YBR037C	0.4306611800654104	-0.9305039931302175
YBR038W	0.04334624466734433	-0.20665221721493948
YBR040W	-0.1047291141365865	-0.49038735130719535
YBR041W	-0.9996486511874653	-1.242004127286058
YBR042C	-0.09688562586000753	-1.047654253014254
YBR043C	0.19363946136223678	-0.9372455726319554
YBR044C	-0.41358956062193486	-1.5783952859830448
YBR045C	0.7012500458686226	-0.23962560320360454
YBR046C	0.28586411124657224	-0.2427784677629781
YBR047W	-0.24862154042447698	-0.17646225321687795
YBR048W	0.1638891222783621	0.2452997307331089
YBR050C	-0.21369018518046595	-0.1331305129530492
YBR051W	1.0696712258090435	-0.1831100975056473
YBR052C	0.17599450691051655	-0.19408107023794333
YBR053C	-0.7303744013260208	0.09676802724568077
YBR054W	0.4197761063671916	-0.04939898151804
YBR056W	0.35603256067158734	-0.6557987775083218
YBR057C	1.382552562717443	0.6132491658885132
YBR058C	-0.6825501203864326	0.12535503308981644
YBR059C	-0.0534268957366401	-0.38204319701571343
YBR062C	-0.31350225065135456	-0.18301815624522108
YBR063C	0.8701500106872637	0.21093046742321425
YBR064W	0.32310713350290454	0.40213166037289017
YBR065C	0.647039171537946	0.4419904613544011
YBR066C	-0.036017886168902224	0.3895468966345507
YBR067C	-0.09184056267409545	0.36978735749906727
YBR068C	0.14034778361994416	-0.049257875788257216
YBR069C	-0.19674028023199955	0.21621680094195891
YBR071W	-0.4260502815807664	-0.058343454946855985
YBR072W	-0.20320700868030958	-0.09800051881401005
YBR073W	-0.030988643972060477	0.19969895253336187
YBR074W	0.0784800871537903	-0.28568626952445547
YBR076W	0.04080576783129796	0.08718561516019832
YBR077C	0.5290158844109598	0.26966689067098826
YBR083W	-0.5226977222787569	-0.43485079404329147
YBR084C-A	-0.24851458973049442	-0.1729547821425158
YBR084W	0.024701855418188604	0.3468113705248477
YBR089C-A	-1.620282092097688	0.09764897936116199
YBR090C	0.10680443233958689	0.44292533944935264
YBR092C	0.2989658481671094	-0.19341665031688632
YBR093C	0.45121291257618595	0.46492800768779335
YBR094W	0.6265192131336812	-0.4578533839736408
YBR098W	0.058024759549520466	-0.4618628701583073
YBR099C	1.1531771254327647	1.2575329525641863
YBR101C	-0.12243703968629516	0.8173385747139625
YBR103W	0.1311122272299548	0.12299174145163846
YBR104W	0.31139361979272584	-0.24502895835902064
YBR105C	0.09124187516205652	1.9289469728347746
YBR106W	-0.5164419526859277	-1.3449683054789001
YBR107C	-0.3621281801006109	-0.7364927643016401
YBR108W	0.10821078395564623	-0.01491524761108827
YBR113W	-0.10217395608408121	1.677445498344055
YBR114W	-0.4858805320121065	1.481793559690583
YBR116C	0.7865249122613327	-0.1309696489142549
YBR119W	0.2769292299936919	0.21841584150957913
YBR120C	0.15728984650648475	0.41542268474379557
YBR125C	-0.7060623614046644	-0.03549328299630418
YBR126C	-0.6387777636237478	-0.44390952054216065
YBR127C	-0.5624558912665835	-0.6245926099017667
YBR128C	-0.48813375126143216	-0.5070330450199318
YBR129C	0.5175237718852248	0.1419299774360839
YBR130C	-0.29281599170227895	-0.4049307302772365
YBR131W	0.670607260467126	-0.32261384113789526
YBR133C	0.0013379902922262456	0.024296212185085903
YBR134W	-0.32514138746636684	-3.171242671300769
YBR137W	0.6483536157280205	0.6720838954505542
YBR138C	0.620501840953285	0.983988122728622
YBR139W	-0.1691005382504442	0.09477874887483535
YBR141C	0.0126484018990052	0.3399677751571278
YBR144C	0.4954656902556214	1.2248603931467776
YBR145W	-0.7348483012097238	-0.6486691628433812
YBR146W	0.2964152076224193	0.07108218932630436
YBR147W	0.8612304977941433	0.5671822485076548
YBR148W	0.16903134678465845	1.1839115900099146
YBR149W	0.4282495309377315	0.622478676766485
YBR150C	-0.5222178566853347	0.4526096044517635
YBR151W	0.5012741080483252	1.0914099978046214
YBR156C	0.2982814794441748	1.5855136868487123
YBR157C	0.6139604173569746	1.114092886236948
YBR158W	1.3521144761835389	1.514946900756784
YBR159W	0.02401284795481302	-0.18780136494432878
YBR161W	-0.5531929017055863	-0.3079980156398587
YBR162C	0.29380552255852527	1.1673052645440847
YBR162W-A	-0.5505460867564451	-0.031331753943621594
YBR163W	-0.756300803122649	0.4383406890243785
YBR164C	0.03171536819377979	-0.729839746834463
YBR168W	0.3230778733544465	0.6970339356785332
YBR169C	-0.35706879063957714	-0.7417355734665152
YBR170C	-1.0458932593239105	-0.7478952082329053
YBR171W	-3.517343626870964	-1.021471457830901
YBR172C	-0.5567924095481626	0.004026393995519922
YBR173C	0.922330839926589	-0.20874550974874842
YBR174C	1.1277221633570103	-0.410608020002779
YBR175W	1.2496896427172222	-0.421068935126238
YBR176W	-0.3521966395579909	0.1488898532280501
YBR177C	0.6741760189040433	-0.16749356325369263
YBR178W	-0.055269833477183894	-0.05536986224739816
YBR179C	-0.9774548888351015	-0.7378779451411861
YBR180W	-0.5056151914108366	0.2969078194430757
YBR181C	-2.039361244179568	-0.8735297883948281
YBR182C	0.2650702803358626	-0.024114178112733874
YBR183W	-0.14504898013088283	0.015764814095179505
YBR184W	0.8156892212096021	-0.4024398768466385
YBR185C	-0.3367499191710753	-0.5770528224743264
YBR186W	0.11801906072352418	0.16703835214763577
YBR187W	1.1626093081399016	0.5165657766045824
YBR188C	0.32514481281470653	0.22156535865698512
YBR189W	-0.3957195354654361	-0.4335226861098088
YBR191W	0.5812314164771666	-0.0770444073309001
YBR194W	1.2075376382728409	0.7956165667571917
YBR195C	0.2333171314512899	0.22216669083524565
YBR197C	0.07089401793446325	0.4140479148784976
YBR199W	0.02906938455598417	-0.7384187434782841
YBR200W	-0.12463837083323918	-0.2021967952709438
YBR201W	-0.1729142507764811	-0.01700126429019609
YBR203W	0.059856646818358304	0.07507209922001888
YBR204C	0.3380635520599967	-0.35689534891652347
YBR205W	0.03390951931163309	0.45084961322293987
YBR206W	-0.01904539500906909	-0.1147535567978738
YBR207W	0.024843256535703274	0.02340328381159334
YBR208C	0.5704074043106032	1.4165434719805996
YBR210W	-0.3187623628380432	-0.9766317460789138
YBR212W	0.6183804070390821	0.20851048460467658
YBR213W	1.1022321473820673	0.2332913811191695
YBR214W	-0.6435747964307744	-1.1545732103671023
YBR215W	-0.09020372472067639	-0.8600792056761527
YBR216C	0.5574461054522893	-1.334971733333086
YBR217W	0.32683333354462807	-1.5817709106325732
YBR218C	-0.7883368963407266	-0.08505125127387232
YBR219C	0.06197310097731526	-0.7049400211565661
YBR220C	-0.2055689927328173	-0.4216388635530807
YBR221C	-0.16179043237637905	-0.4740937458264474
YBR222C	1.1760724160652258	0.4570436991237381
YBR223C	-0.4740399511169086	-0.4009469931454801
YBR224W	0.11423339779931367	0.016033434107713344
YBR225W	1.0420708400255263	0.8441991948211992
YBR226C	-0.21286901423363905	0.5271649077758594
YBR227C	0.912374843006112	0.3361498148710587
YBR228W	0.5632114848398739	0.2636768933193445
YBR229C	0.06302309623939467	0.14869190910620725
YBR230C	-0.16895827831369575	0.05222255709644767
YBR231C	-0.48171813164252775	-1.4764927038976445
YBR232C	-0.06482551500301614	-0.10636516500461937
YBR233W	0.45229307787076045	-0.09673514318919334
YBR235W	0.29588250491246615	0.007230251051192398
YBR238C	0.15678943914830118	0.15187901177831348
YBR239C	0.5843241266613303	0.2756227386198817
YBR240C	-0.01896851303544503	0.24427715715982704
YBR241C	0.3518587998961185	-0.07855512166633599
YBR242W	-0.7858595899951795	-0.015361670583755099
YBR244W	0.34861306266026476	-0.023630783182039965
YBR245C	-0.8318577214092273	-0.46320461167825805
YBR246W	-0.31423351586739356	-0.5338799515039935
YBR248C	0.4928194935380258	0.47940933693287313
YBR249C	-0.27167551173860593	0.04308504474917387
YBR250W	-0.22854555871207752	0.06525051537985514
YBR251W	0.3297777464309405	0.8844020379743399
YBR255W	0.07127106694023223	-0.43452977047389973
YBR258C	0.478031985053027	0.3442318098049069
YBR259W	0.8831068955844597	0.45041326137928483
YBR260C	0.15216252485353843	1.4409257497187469
YBR261C	-0.9542861900591758	-0.6890767111256692
YBR262C	0.046021744453196754	0.09157272978016615
YBR263W	0.8922732852693118	0.039496429144431404
YBR264C	0.6329281075060672	0.4376707962149607
YBR266C	0.8495244226416574	0.7133953040848446
YBR267W	-1.462811504144761	-0.5484380030638029
YBR268W	0.6361228804356851	-0.7640651090761366
YBR269C	-1.2280375676371698	-2.289962719024316
YBR270C	-0.9661160072873997	0.4990617679929604
YBR271W	-0.9178361507215003	0.18787736777256783
YBR272C	0.9303744700277375	0.12784445228223063
YBR273C	1.1678540824135886	0.6417327895898843
YBR274W	0.5513135797175096	-0.15414277540483562
YBR275C	0.027808130384739584	-0.2975508514943476
YBR276C	-0.4674027973396443	0.3500941070771376
YBR277C	-3.023866041232569	-3.2888924962574766
YBR278W	-1.7332066750081299	-3.3867450337143974
YBR279W	-0.0781585827931005	-0.22632225032275394
YBR280C	0.9843572266239615	0.11205453976610917
YBR281C	-1.7239204903842882	-2.7503841544387213
YBR282W	-1.360016260836404	-2.1331557433710366
YBR283C	-1.860660771087377	-3.860706811194952
YBR284W	-0.6055213929122389	-1.6945130806367639
YBR285W	0.11184398770360884	-0.6093612076353657
YBR286W	-1.5781207779685624	-3.7734068798071227
YBR287W	-0.14722797520509137	-0.7653383746771486
YBR288C	-1.261002496311766	-2.3485744664816424
YBR289W	-1.1713636913864443	-0.7909846621299251
YBR290W	-3.218699307262415	-4.912929150007356
YBR291C	-3.097533872295923	-6.213799402411641
YBR292C	-1.8426114326232803	-2.682526049736569
YBR293W	-2.087570592146817	-0.5548445014784114
YBR294W	-1.1829017229743763	-0.2411066868660092
YBR295W	-1.1561989533489205	-2.973788026881467
YBR296C	-0.9103402279862971	-1.4962930626175628
YBR297W	-0.9152558045334622	-3.15934991751152
YBR298C	-3.704889056470197	-4.512964050616719
YBR299W	-0.7268157570837627	0.26801844543171144
YBR300C	-1.150465451865278	-2.420486791048552
YBR301W	-0.6817150952603531	-0.04120014382859513
YCL001W	-0.5365521453261916	-0.23803457843752573
YCL001W-A	-2.3881499746974595	-4.669695593035259
YCL002C	0.18956097628860832	0.2251187124988748
YCL005W	0.6343647008807342	-0.235560086542172
YCL007C	-0.5097385905914276	0.09901051308039904
YCL008C	-8.671738056965303	-7.461339517436916
YCL009C	0.00015210305787096437	0.5457099893947787
YCL010C	-1.5184435860457919	-0.7548282664289288
YCL011C	-0.42437801284970167	-0.34291259880649455
YCL014W	0.212279840429836	0.5121490168142542
YCL016C	-0.7664052084293135	-0.865624041448764
YCL022C	0.1553247700177456	-0.16017445746543185
YCL023C	-0.3250168271066061	0.7485662248536646
YCL024W	0.33959361651826003	0.10250029666831842
YCL025C	-0.26436754715874644	0.3935331010206038
YCL026C-A	-1.0061336376731604	-0.23074227100386102
YCL027W	0.8729515068086707	-0.18995303394500665
YCL028W	0.815260254499696	0.5407697192461616
YCL029C	0.1477088134474661	-0.054462254529691924
YCL030C	0.01817977725700964	0.3427740992313346
YCL032W	0.23246545777265487	0.2383647010558124
YCL033C	0.2867471977772524	0.03443839434978012
YCL034W	0.4373320898989414	0.15029517568731574
YCL035C	0.6747269459626267	0.24794145147482552
YCL036W	0.4040058959672394	0.5050373280644923
YCL037C	-1.2600100775419214	-0.5914269849177658
YCL038C	-0.37141685415241554	0.3903947614666701
YCL039W	-0.13526601490086956	0.16139457516489247
YCL040W	-1.0398924405919079	-0.3241171861319057
YCL042W	0.02859073972948957	0.44898457409877623
YCL044C	-0.16576435082379123	-0.8256245339286093
YCL045C	-0.13037328400948492	-0.8941610282716125
YCL046W	-1.2049059565355003	-1.4564361120280136
YCL047C	0.7709806050444519	0.39251251425912265
YCL048W	-0.15609808791402452	0.29034808496727127
YCL049C	0.18302889999479227	0.4766924684603867
YCL050C	-0.04160750769201552	-0.3354029162295964
YCL051W	-0.33750367570365963	-0.26392976095659737
YCL055W	0.9246356819484983	0.06943831015106657
YCL056C	0.10514261487962633	-0.22304221192096277
YCL057W	-0.4447862512966962	0.34703274073546336
YCL058C	-2.1100153758904616	-0.9544871151629444
YCL061C	-0.8479651316407628	-0.9859615049279262
YCL063W	0.19832038234841443	-0.02334141517670135
YCL064C	-0.022809163281839677	0.08793140425587588
YCL069W	-1.0815232861317503	0.03751883364051226
YCL076W	-1.600030328687307	-0.4899597452828384
YCR001W	-0.3061758326974793	0.45630441915698156
YCR004C	0.6334581512824795	0.38639325975126093
YCR005C	-0.30119328115395533	-0.0012881332197707085
YCR006C	-0.02352675553666424	0.31929357314050844
YCR007C	0.6429214184718166	0.27204366722061646
YCR008W	-0.8502069703337942	-1.4206967757098983
YCR009C	-0.8097585000379957	-0.32773386421659373
YCR010C	-0.27043606945587734	0.4664417880614768
YCR011C	-0.3062793215698459	0.0016796042365305114
YCR014C	-0.2587830903511331	-0.5385969945710435
YCR015C	-1.4441159454797499	-0.5809091907052076
YCR016W	-0.22384540571938263	0.8089610273081113
YCR017C	-1.4444392882395514	-1.7229863030752275
YCR019W	-0.051491428651177965	0.2635409382597074
YCR020C	-0.26101375101274216	0.07359017426621832
YCR020C-A	-1.2865793214746655	0.5783567217018268
YCR020W-B	0.5507022885899419	0.6256477166749008
YCR021C	-0.42391521168801577	0.38670365077766033
YCR022C	0.027502462961488762	0.16412416240775068
YCR023C	-0.17670816462884767	0.22500978169469762
YCR024C	-1.5386981519028113	-3.3031551569421227
YCR024C-A	-0.6983161219205394	-4.0382740982932335
YCR025C	-1.2207505101836622	-3.817613196797796
YCR026C	-2.360843636372325	-3.491933840501722
YCR027C	-0.33042342907739586	-2.1138029439684356
YCR028C	-0.044951932098743215	-2.9126819500659407
YCR028C-A	-0.7168830870459422	-0.3224782054059278
YCR030C	-0.9218476797905296	0.115444455103849
YCR031C	-1.706674976481416	1.0932856962665982
YCR032W	0.10235653865338463	-0.07589858150431747
YCR033W	0.7007446139262669	-0.4975374432269581
YCR034W	-3.7422254004143705	-2.7821736728232302
YCR036W	-4.071051764808972	-5.313087213270385
YCR037C	0.09937107509776966	0.31095790859422073
YCR043C	-0.2753267714115822	0.032168820991283514
YCR044C	-0.9713200792293747	-0.6468865209925284
YCR045C	-2.9970513244493797	-5.305050782701538
YCR047C	-1.0600598114990758	-0.6805264584580868
YCR048W	-0.4785177041189645	-0.2589413539638705
YCR049C	-1.6823634849847005	-4.273328506809087
YCR050C	-4.359575962485748	-5.3537502701334665
YCR051W	-1.7575284382084841	-2.3359038567679473
YCR053W	-0.0986115729204666	2.016954706528046
YCR059C	-1.1816734665163724	-3.075322320297174
YCR060W	0.035880242077749945	-1.5305801953572833
YCR061W	-0.8512710957000287	-2.076747758371552
YCR063W	-0.11205199964181357	-0.43909456848375944
YCR065W	-0.09803702011839835	-2.821113178752369
YCR066W	0.4135223192372132	-0.3752790146458968
YCR067C	1.145291914862344	-0.1294407577208337
YCR068W	-3.538454609516023	-6.661289008487702
YCR069W	-1.0762247165059207	-0.36882551498478805
YCR071C	-2.093890351690631	-2.5736888381119742
YCR073C	-0.7526808161773632	-0.5694458923474467
YCR073W-A	1.2951927067746971	0.3193531729990116
YCR075C	-0.5468291222595435	0.39908981840985064
YCR076C	0.13891603831668284	0.147580411840324
YCR077C	-0.46417181189588697	-0.9077678801678479
YCR079W	-3.3041922872940446	-4.025832336029712
YCR081W	-6.962975085886891	-6.788655666443139
YCR082W	0.46013945422915314	-1.1318670121892427
YCR083W	-0.4583977679298187	-0.21737666386010498
YCR084C	-1.3669399347308135	-0.3132776037129918
YCR085W	-2.2101797769363722	-2.6857164795339687
YCR086W	-0.8277227444409447	-1.322083680420136
YCR087C-A	-2.6520959661827703	-5.387976624914203
YCR087W	-2.7077347673318815	-6.216332338559253
YCR088W	-3.43170076028955	-2.6879402098720284
YCR089W	0.26971793995877297	0.042669443375846626
YCR090C	0.34738573320858146	-0.05034874388150591
YCR091W	-0.9724813141973725	-0.38776778345179785
YCR092C	0.49813136082879683	-0.33868433360106553
YCR094W	-0.3928883249530555	-1.4782749268651176
YCR095C	0.04340965247465165	1.529563316883316
YCR098C	-0.7305180634549601	-1.668787808326509
YCR099C	0.30967886167852904	0.20726990017782002
YCR100C	-1.1624059275479681	0.03858382750995503
YCR101C	0.32903358127144106	0.06684764936851763
YCR102C	-0.6148121883922973	-0.6795196498815628
YCR102W-A	-1.3326602031995596	-0.15145503893283374
YCR105W	-0.6856087332795535	0.11134455811291159
YCR106W	0.26726771094345747	0.01638469212119256
YCR107W	-0.7238795628181726	-0.31967566537513215
YDL001W	-1.3229634958529768	-0.6612312987095844
YDL002C	-0.8590219201860474	0.3738176386258033
YDL006W	-0.8523623846684755	-0.4627457700216526
YDL009C	-0.6429225385923389	0.720686923073212
YDL010W	-0.5001836975089702	-0.10675450979318352
YDL011C	-0.25761366655682033	-0.8771191965248806
YDL012C	-0.1997923157563656	-0.15446529022521388
YDL013W	0.3598309874962465	0.21243138935131298
YDL018C	-1.0670224229089558	-0.5140082862875999
YDL020C	-0.4574191993863576	-0.020700465742251338
YDL021W	0.26552652854567177	-1.7403964775053837
YDL022W	-0.2762513233371576	-0.2612540680101311
YDL023C	-0.2259319005348562	0.8525002937453018
YDL024C	-0.8128629850043422	-0.5852407596424759
YDL025C	-2.0056931887801444	-3.285680231653222
YDL026W	0.0065756128418059355	0.08189554905762861
YDL027C	1.101694337034103	0.3703233646524639
YDL032W	-2.9889618214133966	-1.3605846536519857
YDL033C	-1.3143050136213419	-0.1307976691661775
YDL034W	0.16956003604542066	0.23072318136157585
YDL035C	-1.637076413165778	0.037440817101127864
YDL037C	-0.4547784751387245	-2.4712703194825867
YDL039C	-0.21694094986687637	-0.14554235580490102
YDL040C	0.8651714251167127	1.762597249913259
YDL041W	-2.0510724899292696	-1.9040903818936257
YDL044C	-0.8676212747949522	-1.3641999925622914
YDL045W-A	-0.9244555950212714	-0.40721106241733185
YDL046W	-1.2084919218387606	0.4298057887041765
YDL047W	-0.8815811036992213	-1.176816354039576
YDL048C	-0.6325030544628517	-0.8173449125006088
YDL049C	-1.2690885050341503	-0.07593048443847193
YDL050C	-0.7084604370217733	-0.18862278062497578
YDL051W	-1.1569105063871437	-0.563867850469645
YDL052C	-0.7463110849391135	-1.2211658985947274
