orf	hom | growth (relative abundance in pooled culture) | MUC7 peptide [5 uM], time [24 h] | Lis M~Bobek LA, 2009	hom | growth (relative abundance in pooled culture) | MUC7 peptide [5 uM], time [48 h] | Lis M~Bobek LA, 2009
YBR131W	0.4015397273782577	-0.10286427578768415
YBR133C	0.09837217783631864	0.1102026767945903
YBR134W	-0.04951740464097609	-1.8524493860114282
YBR137W	0.3914592063614054	0.5080641578085268
YBR138C	0.3788428280438353	0.6996310569718511
YBR139W	0.021166435172664047	0.15349199389250567
YBR141C	0.10349560113385298	0.3040834170472133
YBR144C	0.32220358715763553	0.8475711934077015
YBR145W	-0.23510763955121552	-0.30312256494236983
YBR146W	0.2320371179287733	0.13893792236495267
YBR147W	0.4878887984047533	0.44363513933273213
YBR148W	0.17433440444353715	0.8224210525781422
YBR149W	0.29175581491089847	0.47759737635912397
YBR150C	-0.13878967950558802	0.37326633945377735
YBR151W	0.32483470122099245	0.7656079617743409
YBR156C	0.23288250719165238	1.0690790381408386
YBR157C	0.37587967486979074	0.7795394517030572
YBR158W	0.7102508572496486	1.025737976323486
YBR159W	0.10864350111399168	-0.020064474520780945
YBR161W	-0.1528208459048564	-0.09388745494172956
YBR162C	0.23085497516329087	0.8122216965009645
YBR162W-A	-0.1516218839354649	0.07603681418017146
YBR163W	-0.24482525654980514	0.364502585571048
YBR164C	0.11213261123783541	-0.3529763204177165
YBR168W	0.24411485015771922	0.5233880983725417
YBR169C	-0.06397997301906734	-0.36028255874854587
YBR170C	-0.37600569352015095	-0.3640657140538569
YBR171W	-1.4955305023433023	-0.5320921440819981
YBR172C	-0.1544513614847898	0.09775325842323324
YBR173C	0.5155662099130195	-0.03292805418696282
YBR174C	0.6086049717335109	-0.1569089809097491
YBR175W	0.6638541569109201	-0.16333391810954284
YBR176W	-0.06177297178619044	0.18672622275086304
YBR177C	0.403156314002569	-0.0075917272526568325
YBR178W	0.07272980042283131	0.061272968528918746
YBR179C	-0.3450042804860317	-0.3579132612790727
YBR180W	-0.13126895567821242	0.27763663796301374
YBR181C	-0.8260297241145167	-0.44122858920735436
YBR182C	0.21783840117975492	0.08046974102270078
YBR183W	0.03206138024591898	0.10496282002229256
YBR184W	0.467259377870416	-0.15189222987049833
YBR185C	-0.05477587125154776	-0.25913688262683643
YBR186W	0.1512267100507482	0.19787275863732434
YBR187W	0.6244082525140255	0.4125472613206955
YBR188C	0.24505113843381895	0.2313624283632241
YBR189W	-0.08148810034390962	-0.17098282521059324
YBR191W	0.3610539964203763	0.04796078796420824
YBR194W	0.6447600187737478	0.5839360720627609
YBR195C	0.20345476701848442	0.2317317575696981
YBR197C	0.12987987047348049	0.34958232797847444
YBR199W	0.11093402583828624	-0.35824541150805367
YBR200W	0.04130703768333199	-0.028905931957434405
YBR201W	0.019438888529331903	0.08483838602918456
YBR203W	0.12488012985520877	0.14138846519006976
YBR204C	0.2509031066844192	-0.12391946378916137
YBR205W	0.11312652422229151	0.37218537923338313
YBR206W	0.08913885240431729	0.024800393837730694
YBR207W	0.10901966201933447	0.10965425357770192
YBR208C	0.3561509037624815	0.9653000660001775
YBR210W	-0.04662781542596378	-0.5045522655280357
YBR212W	0.3778818547107612	0.2233443204876328
YBR213W	0.5970584298178948	0.23856437551925774
YBR214W	-0.19376230066436168	-0.6138412445320938
YBR215W	0.05690534429400512	-0.43296744300282
YBR216C	0.35027965673401884	-0.7246393121306707
YBR217W	0.24581600948774812	-0.8762196658947531
YBR218C	-0.2593370596620018	0.04304310448288631
YBR219C	0.12583884744420124	-0.3376832822958586
YBR220C	0.004646848104048869	-0.16368395960281812
YBR221C	0.024477788290898972	-0.19590096169598817
YBR222C	0.6305068104798986	0.3759896939088278
YBR223C	-0.11696591107016335	-0.15097532308812434
YBR224W	0.1495118693980095	0.10512780240583827
YBR225W	0.569806385026184	0.6137747936878123
YBR226C	0.0013400630346712683	0.41905708874440883
YBR227C	0.511056313337551	0.30173848309260254
YBR228W	0.35289127513487095	0.25722670145973786
YBR229C	0.1263144773659995	0.1866046484395433
YBR230C	0.021230876494481715	0.12735461906328438
YBR231C	-0.12044399571953665	-0.8115593700414823
YBR232C	0.06840123988451065	0.029952418287108273
YBR233W	0.3026471310534701	0.035867033276957935
YBR235W	0.23179581269871447	0.09972101938265923
YBR238C	0.16878902935278586	0.18856211910782708
YBR239C	0.3624549413161897	0.26456366050668434
YBR240C	0.08917367862537098	0.24531167442372337
YBR241C	0.2571521183575651	0.04703292987364434
YBR242W	-0.2582148821951536	0.08584539989677983
YBR244W	0.2556818548207473	0.08076663494027422
YBR245C	-0.2790512501650452	-0.18921301879266095
YBR246W	-0.044576325092359356	-0.2326207526854756
YBR248C	0.32100490523657593	0.3897263332621838
YBR249C	-0.02529827603185411	0.12174249600323594
YBR250W	-0.005761143888472535	0.13535619567723817
YBR251W	0.24714977824027096	0.6384667770815821
YBR255W	0.13005066723381334	-0.17160136132505502
YBR258C	0.314306416435415	0.3067023231855767
YBR259W	0.49779843299646515	0.37191737847442363
YBR260C	0.16669311619616176	0.9802752953569496
YBR261C	-0.3345092556178839	-0.32794027515675955
YBR262C	0.11861315535763187	0.15152290504114924
YBR263W	0.5019506509791867	0.1195384221127056
YBR264C	0.38447171457522716	0.3640911474530337
YBR266C	0.4825861462781952	0.5334370054970726
YBR267W	-0.5648625382526641	-0.24156208964493328
YBR268W	0.3859188921516936	-0.3739970246723393
YBR269C	-0.45851395450740884	-1.3111804547574342
YBR270C	-0.3398679607914718	0.40179656171678435
YBR271W	-0.31799801029532104	0.2106717695379535
YBR272C	0.5192098369789233	0.17380045308104292
YBR273C	0.6267840456892281	0.4894229637258226
YBR274W	0.34750172730804924	0.0006081264393318075
YBR275C	0.11036269923853687	-0.08747096338638555
YBR276C	-0.11395939375903624	0.31030285826076714
YBR277C	-1.2719935837084932	-1.9247081442550975
YBR278W	-0.6873469328180966	-1.9848077053911306
YBR279W	0.062361587879062826	-0.04372342467150129
YBR280C	0.5436631037941161	0.16410252559486982
YBR281C	-0.6831404497738827	-1.5939643960344831
YBR282W	-0.5182980485813874	-1.2148719617459005
YBR283C	-0.7450814616682415	-2.2759079217179257
YBR284W	-0.17652475875028253	-0.9454642160604438
YBR285W	0.14842950743123895	-0.27898020830500003
YBR286W	-0.617095670031577	-2.2222896129855214
YBR287W	0.031074332690397527	-0.37477904531093664
YBR288C	-0.4734465042186639	-1.3471789111199184
YBR289W	-0.4328416564479365	-0.3905306104796885
YBR290W	-1.3602497258380808	-2.9221671033768173
YBR291C	-1.3053638530736327	-3.7211421049074342
YBR292C	-0.7369054195924067	-1.5522869657080824
YBR293W	-0.8478677354196316	-0.24549686490108003
YBR294W	-0.4380681877096164	-0.052803803892983864
YBR295W	-0.42597228910184565	-1.7311757043851765
YBR296C	-0.31460248531238943	-0.823720453446468
YBR297W	-0.31682915753954916	-1.845145034974569
YBR298C	-1.5804853790322189	-2.6765145370988135
YBR299W	-0.2314690342427441	0.2598932176624203
YBR300C	-0.42337511084706525	-1.3913463824912757
YBR301W	-0.21103920467033668	0.06997579709650839
YCL001W	-0.1452828674574863	-0.05091696096471082
YCL001W-A	-0.9840250623904238	-2.772776700148747
YCL002C	0.18363397600176795	0.23354484500778605
YCL005W	0.38512246683966644	-0.04939716514939124
YCL007C	-0.13313678508719803	0.15609108000917912
YCL008C	-3.8303831519143117	-4.487362535784082
YCL009C	0.09783499117185607	0.43044719977775464
YCL010C	-0.5900629212635925	-0.3683238944316015
YCL011C	-0.09446990116664927	-0.11533146835309491
YCL014W	0.19392523346271828	0.4098345536900031
YCL016C	-0.2494023795896834	-0.4363729979855105
YCL022C	0.16812555925040956	-0.00309644223282457
YCL023C	-0.04946098092525873	0.5550384576197306
YCL024W	0.2515961997534192	0.15823445275703474
YCL025C	-0.021987892883325116	0.33698243694151875
YCL026C-A	-0.35799526393114184	-0.046438135092410626
YCL027W	0.4931982153157743	-0.02138599735515484
YCL028W	0.4670650632767647	0.42741295993542006
YCL029C	0.1646756609901382	0.06183040757889571
YCL030C	0.10600121970564941	0.30580701921071946
YCL032W	0.2030689733870307	0.24168033254621943
YCL033C	0.22765767458014824	0.11643185299074332
YCL034W	0.29587005900747954	0.18758935073151103
YCL035C	0.4034058745513201	0.24756222904323563
YCL036W	0.28077386230447954	0.40546666110484747
YCL037C	-0.47299695546455106	-0.26796527764857075
YCL038C	-0.07047940075272464	0.3350549158491781
YCL039W	0.036492896420659886	0.19440643544706632
YCL040W	-0.37328742511713403	-0.10378760773925319
YCL042W	0.11071720790622823	0.3710399001709407
YCL044C	0.022677671101196506	-0.41180590028835484
YCL045C	0.038709219955911395	-0.45389998735921977
YCL046W	-0.44803572972231204	-0.7992409120783455
YCL047C	0.44700713828580513	0.3363556078570582
YCL048W	0.027056323117919584	0.2736077474159667
YCL049C	0.18067505699611916	0.3880576733878025
YCL050C	0.07891860067695133	-0.11071913392751921
YCL051W	-0.0551173100880793	-0.06682139375081847
YCL055W	0.5166102639866227	0.13792827642668612
YCL056C	0.14539389998868776	-0.041708874271683904
YCL057W	-0.10371448464920788	0.3084226129611269
YCL058C	-0.8580348391412492	-0.49095136529430283
YCL061C	-0.2863476319159737	-0.5102824635065758
YCL063W	0.18760183735285052	0.08094436042986938
YCL064C	0.08743392965476185	0.14928645750845623
YCL069W	-0.3921454871709539	0.11832381260968217
YCL076W	-0.6270203223336777	-0.2056456206398958
YCR001W	-0.04092633222630434	0.375535639239287
YCR004C	0.3847118153538015	0.33259725350100394
YCR005C	-0.038669321469599775	0.09448915550280478
YCR006C	0.08710887261843836	0.2913856321933098
YCR007C	0.38899851377595107	0.2623654485240358
YCR008W	-0.2873631465575723	-0.7772903476491151
YCR009C	-0.26904068029658207	-0.10600891718414879
YCR010C	-0.024736829845096862	0.38176185920320416
YCR011C	-0.04097321091809313	0.09631189534508217
YCR014C	-0.019458229321386133	-0.2355178898017643
YCR015C	-0.556393769462028	-0.26150540616519574
YCR016W	-0.003632054852462957	0.5921320396232388
YCR017C	-0.5565402382101382	-0.9629520423054573
YCR019W	0.07444135328103785	0.2571431999008538
YCR020C	-0.02046868050564997	0.14047828910598856
YCR020C-A	-0.4850323692138885	0.45049833319923527
YCR020W-B	0.34722482286695183	0.4795437531488134
YCR021C	-0.09426026014416994	0.33278789101487916
YCR022C	0.11022423711602296	0.19608290699948278
YCR023C	0.017720310347048678	0.2334779413413571
YCR024C	-0.5992378936873282	-1.9334680565686313
YCR024C-A	-0.21855918623341336	-2.384967086703002
YCR025C	-0.45521304193006334	-2.2494404699753
YCR026C	-0.9716557574695052	-2.0494130931372
YCR027C	-0.05191007928353923	-1.2029857625621332
YCR028C	0.07740363353711699	-1.6936452683351695
YCR028C-A	-0.2269697043467402	-0.10278097035506623
YCR030C	-0.31981516445429814	0.16618456076106225
YCR031C	-0.6753285264964866	0.7667599876422236
YCR032W	0.1441318550390877	0.04866453700440319
YCR033W	0.41519143380652285	-0.210299729084079
YCR034W	-1.597398105205127	-1.6134890415192868
YCR036W	-1.746350832546462	-3.167938185171611
YCR037C	0.14277949103443824	0.28626599202833575
YCR043C	-0.02695223430713581	0.11503791506785882
YCR044C	-0.3422253165055273	-0.30202769304958793
YCR045C	-1.259846974950114	-3.1630023300283496
YCR047C	-0.38242289971771104	-0.32268883818559135
YCR048W	-0.11899425670858269	-0.06375758898067861
YCR049C	-0.664315836042549	-2.5293339796015317
YCR050C	-1.8770473666490415	-3.192912824924787
YCR051W	-0.6983642761783614	-1.33939681263878
YCR053W	0.05309673264956958	1.3340636426558299
YCR059C	-0.4375118085104268	-1.7935365448204859
YCR060W	0.11401922797914266	-0.8447790962146977
YCR061W	-0.28784517717523744	-1.1802270232380008
YCR063W	0.04700844888174632	-0.1744049918102428
YCR065W	0.05335699525663649	-1.6374051021347353
YCR066W	0.2850846395233527	-0.1352104356036968
YCR067C	0.61656376910746	0.01577973527611463
YCR068W	-1.5050934169460488	-3.9959835105270636
YCR069W	-0.3897453256199531	-0.13124679288676752
YCR071C	-0.850730478563496	-1.485440782421447
YCR073C	-0.24318546428608845	-0.25446482021435984
YCR073W-A	0.6844662678230937	0.2914222375326592
YCR075C	-0.14993816249705855	0.3403952894349732
YCR076C	0.1606926840197833	0.18592198348654818
YCR077C	-0.11249581253210555	-0.4622571117492416
YCR079W	-1.3989765857347762	-2.377325542894026
YCR081W	-3.0563427084400936	-4.0742102018875705
YCR082W	0.3062014055426246	-0.5998954381072176
YCR083W	-0.10988026922517488	-0.03822917961172113
YCR084C	-0.5214343546123622	-0.09713009876498271
YCR085W	-0.9034076021974241	-1.5542464798468287
YCR086W	-0.27717817621596186	-0.716723663297269
YCR087C-A	-1.1035880888373242	-3.2139341387820184
YCR087W	-1.128791515552881	-3.722697796306077
YCR088W	-1.456735746399332	-1.5556122616740105
YCR089W	0.2199437116157391	0.12148723987198339
YCR090C	0.2551258955395894	0.06435686413392594
YCR091W	-0.3427513361143438	-0.14288085012610474
YCR092C	0.3234110904026963	-0.11273453126983413
YCR094W	-0.08020561033349649	-0.8126539846623739
YCR095C	0.11742992230091805	1.0347151599246056
YCR098C	-0.2331461158005394	-0.9296641395766643
YCR099C	0.23804532669818526	0.22258237213612378
YCR100C	-0.42878394241069023	0.11897791587393583
YCR101C	0.24681268413194446	0.13633713142288825
YCR102C	-0.18073333043361792	-0.32207047145571754
YCR102W-A	-0.5059062216613753	0.002258893875871061
YCR105W	-0.21280295619709635	0.16366646551016742
YCR106W	0.2188337997170565	0.10534353981034768
YCR107W	-0.23013898838505006	-0.10105969229427875
YDL001W	-0.5015137788347077	-0.31083804041302293
YDL002C	-0.29135616829805094	0.3248734955863381
YDL006W	-0.2883395124408021	-0.18893120512783845
YDL009C	-0.19346683900287476	0.5379154085365949
YDL010W	-0.12880858170026108	0.029713288556480616
YDL011C	-0.01892850031409854	-0.4434331498550456
YDL012C	0.007263584119716421	0.00041004267299990516
YDL013W	0.26076338319060877	0.2257524813861969
YDL018C	-0.3855768437782151	-0.22041587389964745
YDL020C	-0.1094369943870781	0.08256639196954996
YDL021W	0.21804507382694607	-0.9736451103622242
YDL022W	-0.02737104053983152	-0.06517802326706176
YDL023C	-0.004577201370506101	0.6188732041659769
YDL024C	-0.2704469589676334	-0.26416579085143754
YDL025C	-0.8107786700049828	-1.9227352195054097
YDL026W	0.1007447314026384	0.14557932575773383
YDL027C	0.5968148109150456	0.3227273649110941
YDL032W	-1.2561825682281527	-0.7403703837061598
YDL033C	-0.49759163425419956	0.014946340614259035
YDL034W	0.17457389164965456	0.236987025740168
YDL035C	-0.6438015659257026	0.11827589602110705
YDL037C	-0.10824079140145217	-1.4225368641194953
YDL039C	-0.0005044542662627077	0.005890375188061105
YDL040C	0.4896739711783277	1.177841107078189
YDL041W	-0.8313347184333095	-1.0741834517282638
YDL044C	-0.2952515290752499	-0.7425908706502317
YDL045W-A	-0.32099650551558795	-0.1548226205006185
YDL046W	-0.4496601107632162	0.3592605777814212
YDL047W	-0.3015750931615346	-0.627502649823601
YDL048C	-0.18874699063720538	-0.4067206809662254
YDL049C	-0.4771093280762413	0.048644942700653226
YDL050C	-0.22315438772864815	-0.020568975714108463
YDL051W	-0.426294610476187	-0.2510388705398112
YDL052C	-0.2403000848180662	-0.6547414750356807
YDL054C	-0.26386905889272966	0.5147316421790432
YDL056W	0.19864005948700947	0.8055383499262347
