orf	hap a | growth (pooled culture, barseq) | ethanol [24.5%], time [2 min] | SC | Yang J~Tavazoie S, 2020
YDL010W	0.11738248671374699
YDL011C	-1.43093947947851
YDL012C	0.315021572427032
YDL013W	0.0962433389247007
YDL018C	-0.32382829895364096
YDL019C	-2.8318065928447402
YDL020C	-0.250728501586532
YDL021W	0.19787164740194702
YDL022W	-2.9694568584747003
YDL025C	0.719862027542443
YDL026W	-0.251486626570964
YDL032W	-0.0149993727968829
YDL035C	0.44413027547884293
YDL036C	-3.22434689162032
YDL037C	-0.587659491496814
YDL039C	0.590485170444062
YDL041W	-0.0701020661923816
YDL042C	-0.197965307312158
YDL047W	-0.449559535301189
YDL048C	-0.31017086000690003
YDL049C	0.251823491558504
YDL050C	0.0763378975287928
YDL051W	0.97511452566257
YDL052C	-4.170926614308899
YDL054C	-0.0661087736251554
YDL056W	0.9772108857573859
YDL059C	0.318751766854102
YDL063C	-0.830759924416984
YDL066W	-1.76244066906764
YDL067C	0.290659527908391
YDL069C	0.31846473836967304
YDL070W	-0.933096633514491
YDL071C	-0.175612083367849
YDL072C	0.152858331404973
YDL073W	-5.519554765846241
YDL074C	-1.04349653346774
YDL075W	-1.04233073422067
YDL076C	-3.2137011326346805
YDL078C	-0.659841793308469
YDL079C	0.609614094034687
YDL080C	-4.71552651123141
YDL081C	-0.273050604910095
YDL082W	7.71622644983196
YDL085C-A	-0.12239052652169301
YDL085W	-0.965517453916346
YDL086W	-0.44698880178636496
YDL089W	0.310676705354186
YDL090C	-0.29014029022585996
YDL093W	0.438617160374827
YDL095W	0.0101452068437064
YDL099W	-0.476465097135571
YDL101C	0.660264619958603
YDL106C	-0.167926548784258
YDL107W	0.7124445558730529
YDL109C	-0.9455480323612
YDL110C	0.19803718480676896
YDL112W	-4.352526423077
YDL114W	-0.82758895097957
YDL115C	-0.027071482172491
YDL116W	-0.226777473285266
YDL118W	0.752417814966905
YDL119C	0.6858523709236279
YDL121C	0.436334194107217
YDL122W	-0.396393289117369
YDL123W	0.32312043700930393
YDL124W	-3.52449846719953
YDL130W	-0.251296552620103
YDL130W-A	-0.127459109193148
YDL131W	0.066324628661278
YDL133C-A	-0.21725779030257397
YDL134C	-1.6440624537188602
YDL136W	0.705645309297087
YDL142C	-0.6090984279121721
YDL149W	-4.07332795742583
YDL154W	0.101560666885177
YDL155W	0.7186378932880799
YDL156W	0.404540935665849
YDL159W	-1.4656893628432899
YDL159W-A	0.164969928813377
YDL161W	0.00856672974533474
YDL162C	-3.6061201011557
YDL167C	0.401867000722666
YDL168W	-0.692798993442688
YDL169C	0.22511808384060897
YDL170W	-4.27190328722119
YDL171C	-2.97201452943986
YDL172C	0.12783714180895597
YDL173W	-2.5134249254967003
YDL174C	0.296254341825317
YDL176W	1.13415081295074
YDL177C	-0.0296041916669108
YDL178W	0.340152317414272
YDL179W	0.0905153994236583
YDL180W	-0.29230313208993897
YDL181W	0.46403856931315207
YDL182W	1.02000244743697
YDL183C	-3.3116305978783602
YDL184C	-0.4757828509747539
YDL185W	0.46715128981699394
YDL186W	0.0755299099596066
YDL187C	0.0889877120754583
YDL189W	-0.0317074921766186
YDL191W	-2.96215537757227
YDL192W	0.22388336911286802
YDL194W	-0.0789662659338637
YDL198C	0.5463038874695649
YDL199C	-0.179027503643214
YDL200C	-0.348566486353807
YDL201W	1.14279316544801
YDL202W	-0.39631145215971997
YDL203C	0.107881787354839
YDL204W	1.33273830096194
YDL206W	0.6112237419548829
YDL210W	-5.79153140503016
YDL211C	0.840127104266065
YDL215C	0.35049302163720397
YDL218W	0.559082045011398
YDL219W	-3.24059434510946
YDL222C	0.0450364917299081
YDL223C	-0.223613060882648
YDL224C	-4.05276957081727
YDL226C	-0.433921833656501
YDL227C	0.5145856318708529
YDL229W	-3.68148274530694
YDL230W	0.352752405748543
YDL231C	0.666334446132573
YDL233W	-0.697013626628097
YDL236W	0.228643740239252
YDL238C	-2.86427212207698
YDL239C	0.324476290815131
YDL240W	-3.59835345671575
YDL241W	0.7872701203506469
YDL242W	-0.0122516468909416
YDL243C	0.0733858184490197
YDR001C	-2.87378254993198
YDR003W	0.6210354453651329
YDR003W-A	-0.38620473440320097
YDR004W	-2.73551886417302
YDR005C	-0.20892002750009
YDR006C	-0.30666710568592304
YDR007W	2.1592193898300502
YDR009W	0.500552449100535
YDR010C	0.046340561958783
YDR011W	0.309130097723408
YDR014W	-0.19612351987583002
YDR015C	0.4063224510146029
YDR018C	-0.24747691024716198
YDR019C	-0.389376218219523
YDR020C	-0.0317650468567338
YDR022C	0.81280593087927
YDR024W	0.103377808516516
YDR025W	-0.313986363385849
YDR026C	0.253054892999498
YDR027C	-0.268147467439344
YDR028C	3.4876391251342898
YDR029W	-0.0346878828844366
YDR030C	-0.49559461136140004
YDR031W	1.4060336828523001
YDR033W	0.287073866425477
YDR034W-B	0.081034505048705
YDR035W	-0.27490081937420197
YDR036C	-0.45100802814337393
YDR042C	0.347658833541743
YDR046C	0.156467906067867
YDR048C	0.0736358315092664
YDR049W	0.0948753411867646
YDR051C	-0.6981876970391889
YDR055W	-3.8570909337876897
YDR057W	-3.11607922906071
YDR058C	-0.860299671843171
YDR061W	-1.45550878723232
YDR063W	-4.35510991242347
YDR065W	1.1124770110417501
YDR066C	-1.25433553076442
YDR067C	-0.39483990776912803
YDR068W	0.150589036482624
YDR071C	0.229356299944935
YDR072C	-0.362274705039057
YDR073W	-1.9079447425498
YDR076W	-3.87732271117211
YDR078C	0.6174670833062049
YDR079W	0.889305888999808
YDR083W	-0.0329868644019973
YDR085C	0.15003099403016598
YDR089W	-3.22519092641728
YDR090C	-0.0613440195574011
YDR093W	-2.86046700694587
YDR095C	-0.16971147957935098
YDR097C	0.41396820709926896
YDR098C	0.0748841518667097
YDR099W	0.0687723331100845
YDR100W	-0.21138314681331002
YDR101C	0.7481331232839828
YDR102C	-0.236081188970595
YDR103W	-2.00953083684694
YDR104C	-3.2586280344868896
YDR107C	-0.288674162299138
YDR108W	1.23035863641378
YDR109C	0.41987421883064
YDR110W	-0.13208218364763
YDR111C	-0.0297947350844959
YDR112W	0.23541974806002103
YDR114C	0.8811790008674291
YDR117C	0.47481623080740104
YDR119W	-0.16258627729114097
YDR120C	-0.520293646884614
YDR121W	0.39036403129145003
YDR122W	0.5934607520466
YDR123C	-6.33649445677825
YDR124W	1.61131603528539
YDR126W	0.27200532064577604
YDR127W	-4.58691728743767
YDR128W	-3.1714757553382498
YDR131C	0.362459767624784
YDR133C	0.463740173905012
YDR135C	-5.31936339996145
YDR136C	-4.11435737149165
YDR137W	-2.18585602706605
YDR139C	-0.12812506904041598
YDR142C	-0.24129555215748
YDR143C	-0.369908000770765
YDR144C	0.0466191649951697
YDR148C	0.48029695412311896
YDR149C	0.399668604742867
YDR150W	-0.301760840900721
YDR152W	-0.0611193902379844
YDR153C	-1.6658678640653
YDR154C	-0.6320776969709
YDR156W	-0.8230287606981601
YDR158W	-0.34308492333006607
YDR159W	-0.445717839229413
YDR161W	-0.43499714754590796
YDR162C	0.10253986013467
YDR169C	0.00752708052918265
YDR171W	-0.27013052689453304
YDR176W	-6.81150323562367
YDR181C	0.584060959477302
YDR184C	0.18565491677085
YDR185C	0.633661919420527
YDR186C	-0.0514396988033276
YDR191W	-0.150505810292265
YDR192C	-0.0146962033182615
YDR194C	-0.47586746888762294
YDR194W-A	-0.7661585361938811
YDR195W	-1.07468446674353
YDR202C	-0.0562140102039727
YDR205W	-1.5938948592534399
YDR207C	0.645819620636695
YDR210W	0.0197274090574712
YDR213W	-4.6433678327841
YDR214W	-3.6001575023394103
YDR217C	-0.0590449290637743
YDR219C	-1.65138899521382
YDR220C	-0.795042082388364
YDR222W	-0.236925119942796
YDR223W	0.00272347433468796
YDR226W	-2.53685420652193
YDR227W	-0.39808800582163
YDR229W	0.682325427988274
YDR230W	-2.43277303924668
YDR231C	1.43831510465374
YDR233C	-0.145866073248126
YDR239C	0.469601295038982
YDR241W	0.4822779793032629
YDR242W	-0.10625451010482802
YDR244W	0.0845508306250094
YDR245W	-0.066252137315054
YDR246W-A	-1.5978398859742
YDR247W	-1.33270995887681
YDR248C	-0.859059074922933
YDR249C	-0.22864120302456603
YDR250C	-2.03382660112608
YDR251W	0.452621978756391
YDR252W	-3.7803709129928795
YDR253C	-0.546367154458019
YDR254W	-0.31538251611254403
YDR256C	0.960081677353845
YDR257C	0.19484127948256302
YDR258C	-0.398057150242346
YDR259C	0.0464267597860338
YDR261C	0.0723683771850687
YDR262W	-2.36515462727464
YDR263C	-0.46616153130533705
YDR266C	-0.0173838802084664
YDR268W	0.17724206093819297
YDR269C	-0.42790368387343497
YDR270W	-0.0150342371666009
YDR271C	-3.89983445463822
YDR275W	-0.579997441638814
YDR276C	-1.07755927196951
YDR277C	-0.57738905350263
YDR278C	-0.8989548935313759
YDR281C	0.564472281860974
YDR285W	-4.82479207264701
YDR290W	-0.493636752053847
YDR291W	-0.449646677681016
YDR294C	-3.03024069466648
YDR295C	0.0664392162628102
YDR296W	-0.20166983677625802
YDR298C	-0.7182495811596629
YDR304C	-1.5289059619487
YDR306C	-0.413557030241379
YDR307W	-0.770241905560509
YDR309C	-4.67904764209593
YDR310C	0.409397839917663
YDR312W	-0.2891279890873161
YDR313C	0.325749252814535
YDR314C	0.22000182638569002
YDR316W	0.103577221218998
YDR317W	-2.05452317021475
YDR319C	-3.13479340485676
YDR321W	-3.5118271736502003
YDR322C-A	-2.02960107607245
YDR322W	-2.3839293782016804
YDR326C	0.404991478434911
YDR329C	0.34741455128904
YDR330W	-0.42793075937663205
YDR333C	0.892140165940953
YDR334W	0.685813839871542
YDR335W	0.8246298754837629
YDR336W	-4.814375634992929
YDR338C	-4.061267177497601
YDR344C	0.6025988410020671
YDR346C	-0.10070149253124601
YDR347W	0.192855380084576
YDR349C	-0.0753840296648875
YDR350C	-0.8709319333880771
YDR351W	-1.07687898070611
YDR354W	0.643702671242892
YDR358W	-0.6221384470800899
YDR360W	-1.09241547016809
YDR363W	-0.00447725957052543
YDR363W-A	0.512708598575761
YDR368W	-1.27669873773799
YDR369C	-0.39638404228778495
YDR370C	-0.490858203925222
YDR371W	-2.81679267504964
YDR372C	-0.45249393485389205
YDR375C	-4.843240197922519
YDR378C	0.0096076406784552
YDR383C	-0.372681667432947
YDR384C	-0.5599706514539029
YDR386W	-0.50365548734871
YDR388W	-3.25886886718479
YDR391C	-4.05711443202398
YDR393W	-1.8095169148086203
YDR395W	0.385840746146264
YDR400W	0.720564971345412
YDR402C	0.0476728775851305
YDR403W	-3.24722795796544
YDR405W	-0.583869919459826
YDR406W	-0.19251644304017
YDR409W	-0.0886164990849539
YDR410C	-4.38894761447962
YDR411C	0.347933916379843
YDR414C	-0.40175851980567895
YDR415C	-1.7183579224083
YDR417C	0.806552363207486
YDR418W	0.124154542182716
YDR421W	-0.7161083092643149
YDR423C	0.469379169325813
YDR424C	-0.7780252822299629
YDR425W	-1.6172134109166598
YDR426C	1.03753689990824
YDR428C	-0.0269055584778396
YDR430C	0.0347389878902398
YDR431W	0.493717563606814
YDR435C	0.8375690304426829
YDR436W	-0.326227411318789
YDR440W	-0.730915289393866
YDR443C	0.138378488672063
YDR444W	-0.7425263514935792
YDR445C	-0.974177533946854
YDR448W	0.278470177507536
YDR451C	-0.858975326735573
YDR455C	-0.69529629820219
YDR457W	-1.86919172933321
YDR458C	-0.47038574729635
YDR459C	0.30194883341054807
YDR461W	0.0132749130122765
YDR466W	0.0123120553024761
YDR469W	0.611151054979568
YDR475C	0.595214391939225
YDR477W	-0.48125752241113395
YDR480W	0.48785469223005695
YDR481C	0.5796638694627779
YDR482C	1.01863394644327
YDR483W	-3.16879833768038
YDR484W	-0.23568421294154301
YDR485C	0.783030835580876
YDR486C	0.345605000117457
YDR488C	-4.64067133728659
YDR491C	-3.2247817181390093
YDR492W	-0.125808719998142
YDR493W	-0.0151192103629592
YDR495C	-0.23893451857255302
YDR496C	-2.85202597029781
YDR497C	-0.34904282016008803
YDR500C	2.38579872634232
YDR501W	0.444710470754368
YDR502C	-0.35447215291765005
YDR503C	0.846410781844047
YDR505C	0.12138084310558099
YDR506C	0.668600543526017
YDR508C	-0.304987496083146
YDR509W	-0.29987157350916105
YDR511W	-3.74944496992221
YDR512C	0.4190775761678435
YDR513W	-0.254756124900406
YDR516C	-0.280354318386292
YDR517W	-0.38926736150730895
YDR518W	0.532698557087666
YDR519W	0.316651746332845
YDR522C	-0.0501294113508292
YDR523C	-3.48597975556958
YDR524C	-3.8868931402807796
YDR524C-B	-0.10319050082384999
YDR524W-C	-0.0903552268652515
YDR525W-A	0.211060733518922
YDR528W	0.947949035287221
YDR529C	0.25404452756688395
YDR530C	-0.12065274121573699
YDR533C	0.694652108079135
YDR534C	1.11529810691219
YDR535C	-2.7590245179058903
YDR536W	-0.16899052006724
YDR537C	-1.1915761591499199
YDR538W	0.8045650539412159
YDR539W	0.44902900772883
YDR540C	-1.0828376786866
YDR541C	-0.546756392553033
YEL001C	-0.380508710690236
YEL003W	-0.00910956832239721
YEL004W	-4.0040463487348
YEL005C	-0.5353198780510771
YEL006W	0.3454575271545611
YEL008W	-2.21124105872981
YEL009C	0.256196987228815
YEL010W	-2.9461488970871605
YEL011W	-3.8776306354776096
YEL012W	-0.0978821969318078
YEL013W	-0.5077479949696511
YEL014C	0.755753408867715
YEL015W	-0.0580448407656153
YEL016C	0.270973834642679
YEL017C-A	0.3578689794242921
YEL017W	0.14567923603696398
YEL020C	-0.22896089735637098
YEL023C	0.282447535701805
YEL025C	-0.489991664144478
YEL027W	0.614101861918827
YEL028W	-0.431817804552174
YEL029C	0.0855375663725656
YEL033W	-3.68197570412588
YEL038W	0.781952214394117
YEL039C	-0.304061894870954
YEL040W	0.38021996203423103
YEL041W	0.43101263151093105
YEL042W	0.904512468525271
YEL043W	0.717429617427657
YEL047C	-0.0245111428949544
YEL048C	0.217581344610352
YEL049W	-2.21717679637183
YEL050C	0.7612243193375541
YEL051W	0.454596705821872
YEL052W	-1.35941891714603
YEL054C	0.940923211729008
YEL056W	0.795777504438823
YEL057C	-0.301891450615243
YEL059C-A	0.243077030187621
YEL059W	-2.8396462863989105
YEL061C	-0.75025481256946
YEL062W	-0.0949994353328697
YEL063C	-0.571087874734618
YEL064C	-2.41937687556911
YEL065W	-0.22568343593707502
YEL066W	0.117902096275011
YEL067C	0.394630206271699
YEL071W	-0.20633572853959103
YEL072W	-0.55996601497097
YER001W	0.534855644888125
YER002W	-0.570046224194556
YER005W	-0.319729060268045
YER007C-A	0.20294615603801802
YER007W	-0.0672022954617215
YER010C	0.4795123350827079
YER011W	0.414724571370255
YER014C-A	-0.134766109370933
YER016W	0.05319793367826503
YER017C	7.5934569479441
YER019C-A	-3.9985358961748796
YER019W	-3.8744321223654596
YER020W	-4.15133666463386
YER024W	-0.694464345034464
YER027C	0.10654113668905901
YER028C	0.0871628365241572
YER030W	0.482331710749597
YER032W	-4.4647779901056
YER033C	-0.59611533644589
YER034W	0.142242536206199
YER035W	-0.22234035694933998
YER037W	-0.397852736480731
YER038W-A	-1.0951308807421898
YER039C-A	-0.69902694252828
YER040W	0.23954073464507897
YER041W	-0.44072468992140895
YER042W	-0.233535629765432
YER045C	-3.5576781657010197
YER046W	-0.415062644335524
YER049W	0.0273147607464787
YER050C	-1.1115683432088401
YER051W	-2.3064242530403503
YER053C	0.43190362710838703
YER054C	1.0564762723703
YER055C	-0.5300047043190159
YER056C	-0.533705053769531
YER056C-A	-3.5593048367889
YER057C	-0.22977740857355397
YER058W	5.85887739086162
YER059W	-0.25251701692935896
YER060W	0.53598765603253
YER060W-A	0.6055017902276241
YER061C	1.28332746551485
YER062C	-0.0378950913839434
YER063W	-0.439503573125675
YER064C	0.610543283465885
YER065C	-5.23828641952725
