orf	hom | growth (pooled culture, barseq) | peptide 50 [5.75 uM] | YPD, 25 mM HEPES, pH 6.8, DMSO | Ng SMS~Chia CSB, 2018
YDR242W	-0.009182550604896577
YDR244W	0.39457399258028564
YDR245W	-0.37688789383631993
YDR247W	0.04907200789820359
YDR248C	-0.020338900175411394
YDR249C	0.13483469797569625
YDR250C	-0.07691453235960484
YDR251W	-1.1056027493498597
YDR252W	-0.009928207715524242
YDR253C	-0.15825106632964878
YDR254W	0.31505281007204444
YDR255C	-0.017507444268509906
YDR256C	0.08261463935164878
YDR257C	0.01298561589969049
YDR258C	-0.08332471717182989
YDR259C	0.23238954918411212
YDR260C	-0.2886767897044004
YDR261C	-0.02190344923443495
YDR262W	0.13597277281927306
YDR263C	-0.16130464216192164
YDR264C	1.1578640830242535
YDR265W	-0.13527336055728859
YDR266C	-0.36608823413873914
YDR268W	-0.11903323705088772
YDR269C	-0.18632823179503322
YDR270W	1.31386338160012
YDR271C	-0.35222457285502956
YDR272W	-0.18903247602350298
YDR273W	-0.2080672226851068
YDR274C	0.4703921992657397
YDR275W	0.2359584562162241
YDR276C	-0.24573612896965985
YDR277C	0.34918450475466273
YDR278C	-0.25207138526167366
YDR279W	-0.5110719664364931
YDR281C	0.11324527394417648
YDR282C	-0.2922046068992669
YDR283C	-5.004795169480722
YDR284C	
YDR285W	-0.627622178878721
YDR286C	0.09015474335278657
YDR287W	0.007307627895229924
YDR289C	-0.11102282737659454
YDR290W	-0.03827413875005129
YDR291W	0.43385847099295594
YDR293C	-0.3554486045716995
YDR294C	0.5092873275725454
YDR295C	-0.21488540765464947
YDR296W	-0.5669363695966474
YDR297W	-0.11480889953931292
YDR298C	-1.7843776401541798
YDR300C	
YDR304C	-0.08758748770790822
YDR305C	-0.2798233632625481
YDR306C	0.1211154890558313
YDR307W	-0.15381498356959122
YDR309C	-0.27485255983138535
YDR310C	-0.25321037285575343
YDR312W	0.28978829227181035
YDR313C	-0.07768964932455415
YDR314C	2.328237105742888
YDR315C	0.17472710493334817
YDR316W	-0.2748597365242699
YDR317W	0.5222350562217871
YDR318W	
YDR319C	-0.15901091556443167
YDR320C	-0.8154781697318209
YDR321W	0.04414337786086697
YDR322W	-0.3496079821819663
YDR323C	-0.8204622380407557
YDR326C	-0.253107920506759
YDR329C	-0.37673883638881367
YDR330W	-0.5501017430957796
YDR332W	-0.17719476253464503
YDR333C	0.09573224164771708
YDR334W	-0.166732363944264
YDR335W	0.4588934179851877
YDR336W	0.005525466226480877
YDR337W	-0.002373338924752558
YDR338C	-0.024336082545392483
YDR340W	-0.08561108014204012
YDR344C	-0.1117849537568713
YDR345C	-0.2918457303829558
YDR346C	0.08267255811253836
YDR347W	0.46864433220683854
YDR348C	
YDR349C	-0.2015313176618157
YDR350C	0.39222705368126015
YDR351W	-0.06642803300654716
YDR352W	0.13032974764747707
YDR354W	-0.05262251877762745
YDR357C	0.15038240787735174
YDR358W	0.23298619595811748
YDR359C	-0.2559915918027239
YDR360W	-0.10573663929981426
YDR363W	1.078365701252438
YDR363W-A	0.14848702249005907
YDR364C	
YDR368W	0.19171341865825323
YDR369C	2.743278154109279
YDR370C	-0.3226818842489345
YDR371W	0.06894068980834525
YDR372C	-0.5070831198300203
YDR374C	0.3360904017814599
YDR375C	-1.7797607824588586
YDR377W	1.3195191021489634
YDR378C	-0.8736383693483687
YDR379W	
YDR380W	-0.3624906900744742
YDR382W	-2.449288606818372
YDR383C	-0.09892953914713513
YDR384C	-0.20429106485381457
YDR385W	-0.3915691273097579
YDR386W	0.1270347668626525
YDR387C	-0.45135889435677806
YDR388W	-3.4881948143717665
YDR389W	-0.7011678036381896
YDR391C	-0.04790310106345057
YDR392W	3.893014882247181
YDR393W	0.16267969092376688
YDR395W	0.24410824151920668
YDR399W	-0.07149617203742911
YDR400W	-0.4651371682748794
YDR401W	-4.060802796486611
YDR402C	0.2865542341772384
YDR403W	-0.09155379461630166
YDR405W	0.2968956779000513
YDR406W	-0.014033019580328938
YDR408C	0.9344255484183901
YDR409W	0.1278353964479624
YDR410C	
YDR411C	-0.2617690428107805
YDR414C	-1.5744050528835414
YDR415C	0.21585318651290059
YDR417C	0.2234769555996151
YDR418W	0.2431291307591577
YDR419W	0.06436757778135573
YDR420W	-0.16621595331037375
YDR421W	0.29226373212957896
YDR422C	-0.031320217957299536
YDR423C	0.22789481998120392
YDR424C	0.24085592213765478
YDR425W	0.07254856768041375
YDR426C	-0.198444197121238
YDR428C	0.14048958807932665
YDR430C	-0.036801769734046946
YDR431W	-0.20050558135853125
YDR432W	-3.07412841244752
YDR433W	
YDR435C	0.28687684491032583
YDR436W	0.1879641877086574
YDR438W	-0.22998267664143865
YDR439W	-0.02016320270447339
YDR440W	-0.09984396349448746
YDR441C	-0.04495117293551773
YDR442W	0.0007534623129639669
YDR443C	0.22231662848928077
YDR444W	0.10238565694669914
YDR445C	0.15524370993615416
YDR446W	-0.08154526431139587
YDR447C	0.03749720427005784
YDR448W	-0.7674573221953486
YDR450W	-0.027232817240351127
YDR451C	0.23896869868756543
YDR452W	-0.11541061560099387
YDR453C	
YDR455C	0.04691261202479619
YDR456W	-3.0497496621435047
YDR457W	-0.2240117871529353
YDR458C	-0.12119153749149336
YDR459C	-0.261170165164989
YDR461W	-0.06315946908762188
YDR462W	
YDR463W	0.5013335285286156
YDR465C	-0.4242822267390778
YDR466W	0.2817826530940787
YDR467C	3.9560221745625697
YDR469W	0.19184925223075355
YDR470C	
YDR471W	
YDR475C	-0.03565402990422772
YDR476C	0.21263481307511684
YDR477W	-0.008515004804473647
YDR479C	-0.0022786569999144342
YDR480W	-0.2722500382755929
YDR481C	-4.570410604738047
YDR482C	0.2608207922973137
YDR483W	-0.26248039752190444
YDR484W	-7.4053945238349
YDR485C	-0.4689744018323952
YDR486C	-4.04983979762139
YDR488C	
YDR490C	-0.07546585313670623
YDR491C	0.1471523534645984
YDR492W	0.16409580539360102
YDR493W	0.10345366882936735
YDR494W	
YDR495C	-2.308964858589683
YDR496C	0.6565633307677384
YDR497C	0.32712196191553516
YDR500C	-0.3385436681787821
YDR501W	0.1583367058489323
YDR502C	-0.09499674529566553
YDR503C	0.473628557260716
YDR504C	-0.06073462095660661
YDR505C	-0.29906471693215164
YDR506C	-0.02362840935713442
YDR507C	-0.7281373708174343
YDR508C	0.04266590678633012
YDR509W	-0.04663762760710535
YDR511W	-4.209535200987982
YDR512C	0.07813323339948204
YDR513W	-0.2184096940623774
YDR514C	0.15261096584429973
YDR515W	0.026840393107747655
YDR516C	-3.4953400515420427
YDR517W	0.043091284198879885
YDR518W	0.6585314353616131
YDR519W	-0.05501897718078981
YDR520C	-2.193078452600358
YDR521W	0.08732817538414336
YDR522C	-0.2655976321948167
YDR523C	-0.18838809271046766
YDR524C	0.8239111966012679
YDR525W	-0.5140082509746811
YDR525W-A	0.22321198665619088
YDR528W	-0.09806556243850577
YDR529C	-0.03673862556321033
YDR530C	0.4022287602854089
YDR532C	0.06614307395743535
YDR533C	0.7627187191898067
YDR534C	-0.0015030724020217107
YDR535C	0.14812412358591082
YDR536W	0.20218249993125803
YDR537C	-0.03868651697323223
YDR538W	-0.02176543263385792
YDR539W	0.08409505055991813
YDR540C	1.5065318840540225
YDR541C	0.07335804892000587
YEL001C	0.2275044504716358
YEL003W	-0.23947178317666898
YEL004W	-0.4748212404213831
YEL005C	-0.26176545846512417
YEL006W	-0.38200264856153504
YEL007W	0.3992756691391571
YEL008W	-0.8120414737724807
YEL009C	-0.2816501270481146
YEL010W	0.1325922509428111
YEL011W	0.0725051995983958
YEL012W	-0.09476285864114349
YEL013W	-0.18994046298042258
YEL014C	0.2901767485439504
YEL015W	0.13795771040315838
YEL016C	0.4720151673351848
YEL017C-A	-0.07855835877869859
YEL017W	0.07605009548641894
YEL018W	0.2763008160633323
YEL020C	-0.3110782688829904
YEL023C	0.09520331551248602
YEL024W	-0.26302759584463475
YEL025C	-0.0847934672729121
YEL027W	0.40451117497561606
YEL028W	0.17332170958035112
YEL029C	-0.12477928888172546
YEL030W	0.04691261202479619
YEL031W	-1.2682947314250015
YEL033W	-1.3601196099036157
YEL036C	-0.8313008469509605
YEL037C	-0.11528880711815079
YEL038W	0.15945487168368036
YEL039C	0.10321118045063865
YEL040W	
YEL041W	
YEL042W	4.715338186310102
YEL043W	-0.48443638407465195
YEL044W	-0.49445003991533654
YEL045C	0.5035869369032142
YEL046C	
YEL047C	-0.06857041252048772
YEL048C	-0.026131302782835167
YEL049W	-0.3013864036782233
YEL050C	-0.2727264386652634
YEL051W	-0.47604730607943474
YEL052W	0.042984458950424215
YEL053C	-0.14829763785297836
YEL054C	-0.06941122140765345
YEL056W	0.12300331165186026
YEL057C	
YEL059W	-0.02433410771182359
YEL060C	0.04973135363123626
YEL061C	0.2695584522754427
YEL062W	-0.20340168539998993
YEL063C	-0.09417488022188254
YEL064C	-0.3235147555510131
YEL065W	0.13309755947450821
YEL066W	-0.16675221431730491
YEL067C	0.16634278560772534
YEL068C	0.10427748200222804
YEL071W	0.27705348637181804
YEL072W	0.1127155014256785
YER001W	0.040212438457578346
YER002W	-0.3239904666317282
YER004W	-0.3520744835599289
YER005W	-0.25899983011108263
YER007C-A	0.2528540032864843
YER007W	-0.1214846947672392
YER010C	0.3130032765430775
YER011W	0.383142827427488
YER014C-A	
YER014W	1.209672023795966
YER016W	0.2144154335784604
YER017C	-0.36348714338047655
YER019C-A	0.0015935060841772962
YER019W	-0.7238736439195669
YER020W	0.3057724249986741
YER024W	-0.13066726056160372
YER027C	-0.13549963664816747
YER028C	0.07109267835034372
YER030W	0.4562186018066255
YER031C	-1.026323289055626
YER032W	0.01277973912773626
YER033C	0.03923759328215376
YER034W	0.1502522878906307
YER035W	0.011985023486160483
YER037W	-0.3009050935192582
YER038W-A	-0.14502431201507188
YER039C	-0.6958757778202371
YER039C-A	-0.05123552454885048
YER040W	0.058365461601312174
YER041W	-0.0037198264316052254
YER042W	0.10160898194438339
YER044C	-4.408910146831423
YER044C-A	-0.11755549498522222
YER045C	0.16740864587994875
YER046W	0.15011596894288165
YER046W-A	-0.19614471745677037
YER047C	
YER048C	-0.08993784026424288
YER049W	-0.008419895133484328
YER050C	0.4426160848663964
YER051W	-3.909181073245803
YER052C	-0.8003081318742972
YER053C	-0.04969747213095131
YER054C	-0.10443521186536057
YER055C	-0.07802181763520472
YER056C	0.5232735551043364
YER056C-A	0.022123001416189714
YER057C	0.11234376090137323
YER058W	0.32607654059656793
YER059W	0.050984693196352945
YER060W	0.6822440881571383
YER060W-A	-0.13821989754053002
YER061C	0.4500074804695092
YER062C	0.026891207096528195
YER063W	0.19123573814484202
YER064C	0.03247727492087655
YER065C	-0.07002172755102803
YER066C-A	-0.2524674709621018
YER066W	-0.059479852625464937
YER067C-A	0.01006405618790176
YER067W	-0.2615160368710535
YER068C-A	0.3852301972760672
YER068W	-5.278301279748514
YER069W	0.18765916275716737
YER070W	-0.035618562496848125
YER071C	0.08283099603018122
YER072W	-0.6141975172306539
YER073W	0.05783966729210727
YER074W	0.06785705394403305
YER075C	0.35347614209821043
YER077C	0.02023549374946699
YER078C	0.13539362047996298
YER079W	0.22711037972412904
YER080W	-0.16792635547801216
YER081W	0.02916072866854986
YER083C	-0.2449957366106743
YER084W	-0.7500875860962434
YER085C	-0.17377051653280143
YER086W	0.19076740994279787
YER087C-B	-0.2421315898235898
YER087W	1.281866079703828
YER088C	-0.17701551782274494
YER089C	-0.4259075332210662
YER090W	0.25389145681635045
YER091C	0.2977827028403
YER091C-A	-4.087514163064479
YER092W	-0.6162508025454437
YER093C-A	0.01909332586608451
YER095W	-0.16001958909273334
YER096W	-0.07400099303075562
YER097W	-0.22839809272488046
YER098W	0.31612803221465435
YER101C	
YER103W	-0.5744483748219325
YER106W	-0.14229431823299668
YER107C	0.06150788468971729
YER110C	0.4976417383683045
YER111C	-0.8899450784657259
YER113C	0.41077203968265424
YER114C	0.26617304359844085
YER115C	0.14654642902497061
YER116C	2.977932776074208
YER117W	-0.8575304058349942
YER118C	0.2853111553078635
YER119C	3.893014882247181
YER119C-A	-0.5816450290628192
YER120W	-0.10111393327895676
YER121W	-0.07697222219611148
YER122C	
YER123W	-0.34889638353102376
YER124C	0.355102525112156
YER128W	-0.0673748017101892
YER129W	0.17230244079157128
YER130C	-0.09425247570236671
YER131W	0.13714280058060227
YER132C	-0.2322385427641806
YER134C	0.0887630659132821
YER135C	0.35783530552308856
YER137C	
YER139C	1.1250577525919825
YER140W	-0.16646087750972186
YER141W	-0.07917912982771742
YER142C	0.008450642087925848
YER143W	-0.17178933078739073
YER144C	-0.4054745612969894
YER145C	-0.14981380887347415
YER149C	-0.14655703637656853
YER150W	-0.15458869450563795
YER151C	0.16492017078790105
YER152C	-0.0884484414145322
YER153C	-3.2188367109305167
YER154W	-0.2230799634298933
YER155C	-6.862567091251204
YER156C	-0.1062383260590099
YER158C	0.33043084591913224
YER161C	-0.40666179990116136
YER162C	-0.44398125042058156
YER163C	-0.030874302073192295
YER164W	0.09975856840914037
YER166W	0.10320964512496063
YER167W	-0.7382750191335984
YER169W	0.21407657042152808
YER170W	-0.7474579810222385
YER173W	0.20900387321119707
YER174C	0.06389678194172879
YER175C	0.2134404615406624
YER176W	0.15833055258068582
YER177W	-0.19502799295347367
YER178W	0.841167709996323
YER179W	0.1203162330012453
YER180C	-0.08102721967563424
YER181C	-0.2761402523536967
YER182W	0.12321380721660347
YER183C	-0.45803809228795517
YER184C	0.2641586292468483
YER185W	-0.0034857895429855203
YER186C	0.3152329443376654
YER187W	0.21046780848289712
YER188W	-0.1135471500743897
YFL001W	-0.5459231678198492
YFL003C	0.08153839365075469
YFL004W	0.22373648887315092
YFL007W	-0.11828562082348207
YFL010C	-0.03824406168881685
YFL010W-A	-0.09475581423971859
YFL011W	0.059460694636014604
YFL012W	0.3149949170643752
YFL012W-A	0.19745093034448866
YFL013C	-0.07245376989298224
YFL014W	0.11286378837055124
YFL015C	0.37777320822560995
YFL016C	-3.1823817226245446
YFL018C	0.5461619165760756
YFL019C	-0.06653406587957059
YFL020C	0.3546945572655254
YFL021W	0.0437072439662599
YFL023W	
YFL025C	-0.2374183333838283
YFL026W	-0.09689659765777175
YFL027C	0.16157818737152185
YFL028C	-0.005001201712616779
YFL030W	0.09791490582689104
YFL031W	0.08004986617579657
YFL032W	-0.29169704984551703
YFL033C	0.043015161292087024
YFL034C-A	0.06280612600711118
YFL034W	0.19216353040879552
YFL036W	
YFL040W	0.39636746446256904
YFL041W	0.2898537632851567
YFL042C	0.4135454307279177
YFL044C	-3.6077835262387112
YFL046W	-0.038007760310993455
YFL047W	0.022705428144637954
YFL048C	-0.30604976535754347
YFL049W	-0.1490656928451696
YFL050C	-0.2213909284576681
YFL051C	-0.06630338934417783
YFL052W	-0.06625745823256426
YFL053W	-0.15750733251448332
YFL054C	-0.13431059161186193
YFL055W	-0.15275818015341666
YFL060C	
YFL063W	0.0908234367913099
YFR001W	0.406390163371208
YFR006W	0.10560858031387628
YFR007W	-0.09752503813949767
YFR008W	-0.1553698129050643
YFR009W	0.16523959130017452
YFR010W	-0.0152339198719394
YFR011C	-0.013107019147688592
YFR012W	0.3063850902879923
YFR013W	0.039743477356001554
YFR014C	0.00367856690206647
YFR015C	0.037220199594344715
YFR016C	-0.19605177216994413
YFR017C	-0.20494095044637006
YFR018C	0.004161243124376192
YFR019W	-0.3635085772832514
YFR020W	0.03785614855146841
YFR021W	0.46164280025527427
YFR022W	0.05015540140614636
YFR023W	-0.06797060923805763
YFR024C-A	-0.28153235692040135
YFR025C	0.13702546348458644
YFR026C	-0.07937176798140887
YFR030W	-0.005930864738464013
YFR031C-A	-0.12963619733889836
YFR032C	0.20303955610725086
YFR032C-A	-0.10855937513301281
YFR033C	0.03006882545220513
YFR034C	-0.592992450799784
YFR035C	-0.02617229126622684
YFR036W	0.6087602762555648
YFR038W	-0.2728340038575078
YFR039C	0.3979994413660476
YFR040W	-0.18048373486555166
YFR041C	0.42850663409385026
YFR043C	-0.23806416806908748
YFR044C	-0.012819786579259715
YFR045W	-0.17363515182986047
YFR046C	0.16423459760217365
YFR047C	-0.0775560926619755
YFR048W	-1.0735846423718973
YFR049W	-0.3394858963379499
YFR053C	0.3773099932695986
YFR054C	-0.1266214736694347
YFR055W	-0.3366690086319191
YFR056C	-0.023731753770626883
YFR057W	-0.4542384066023661
YGL002W	-0.26346576136750044
YGL003C	-0.29902637393328113
YGL004C	-0.2472267390209575
YGL005C	-0.6016106676973012
YGL006W	-0.16825340435673458
YGL007W	0.08156190795513017
YGL009C	0.16469400747384072
YGL010W	-0.18647911368752126
YGL012W	-3.770977911298015
YGL013C	0.35553977664621633
YGL014W	0.05551904361328706
YGL015C	-0.2644889616341291
YGL016W	-0.07665369568715047
YGL017W	-0.1505688906250025
YGL019W	0.04149481106688595
YGL020C	-0.7727135726859338
YGL021W	-0.07573888043764192
YGL023C	-0.08389924338318933
YGL024W	
YGL025C	0.7847157756163872
YGL026C	0.2917340724733775
YGL027C	-1.1074979517521641
YGL028C	0.13619329865096855
YGL029W	
YGL031C	0.009880522875317025
YGL032C	-0.33825483987438487
YGL033W	
YGL034C	-0.20557555727815066
YGL035C	-0.13527949960628147
YGL036W	-0.057829293634607995
YGL037C	0.007400203507017024
YGL038C	-0.053606335331291284
YGL039W	-0.005913943632218181
YGL041C	-0.7901134760547105
YGL042C	0.1863344339792486
YGL043W	-0.10627702498057984
YGL045W	-0.0944268680235725
YGL049C	-0.10775792183645197
YGL050W	-0.059519426041832135
YGL051W	0.045989079050306685
YGL053W	0.18387940657755594
YGL054C	-0.021041106907401113
YGL056C	0.40536979373699694
YGL057C	0.10114205242803817
YGL058W	0.17095606437854
YGL059W	-0.009102728341939516
YGL060W	-0.6706123657875579
YGL062W	0.43679041490251674
YGL063W	-0.014193274308356079
YGL064C	0.7320184763912166
YGL066W	0.47974469228986366
YGL067W	-0.011905230557716638
YGL070C	0.0004877703675210797
YGL071W	-0.7977851821302037
YGL072C	-0.904142744809996
YGL076C	-0.4157094963217406
YGL077C	0.2984257206025547
YGL078C	0.21337116139832998
YGL079W	-0.000876260625359923
YGL080W	-0.6137154555658922
YGL081W	-0.33743221253644295
YGL082W	
YGL083W	-0.012019436612677783
YGL084C	-0.759396066801941
YGL085W	-0.3607279756102557
YGL086W	0.29446842629034536
YGL087C	0.2136700378642017
YGL088W	-0.3561940529720726
YGL089C	-0.16538560987620682
YGL090W	-0.21883609131790546
YGL094C	0.09193171885083146
YGL095C	-3.791312565999439
YGL096W	0.1914065990081288
YGL101W	
YGL104C	
YGL105W	0.549680738862746
YGL107C	-2.4357181958280423
YGL108C	-0.016584451677709795
YGL109W	-1.7302601173253767
YGL110C	
YGL114W	-0.06153898824166172
YGL115W	
YGL117W	-3.1901890694369723
YGL118C	
YGL121C	0.09525597206531261
YGL124C	-0.20303793185763144
YGL125W	-0.5203942065675281
YGL126W	-3.7201354157980733
YGL127C	-0.3800459601603746
YGL129C	
YGL131C	-0.03122159920647434
YGL132W	-0.05600001869014367
YGL133W	0.007391165565045774
YGL135W	0.3154813771528691
YGL136C	-2.738221758612173
YGL138C	0.0456563573155254
YGL139W	0.616494196306641
YGL140C	0.047007279743536516
YGL141W	
YGL143C	
YGL144C	0.10510386003722298
YGL146C	-0.7142992470265371
YGL147C	0.20569155376292866
YGL148W	-0.008471697204277689
YGL149W	-0.2898096303994385
YGL151W	0.09257443261461347
YGL152C	-0.4192164174316324
YGL153W	0.421389009840963
YGL154C	
YGL156W	-0.07421699433592749
YGL157W	-0.035222152123941496
YGL158W	-0.8681634763456816
YGL159W	0.03523577402205209
YGL160W	-0.16014578984949152
YGL161C	0.19224076395469186
YGL162W	0.04582047765148309
YGL163C	0.026596678884730503
YGL164C	-0.03784726238032889
YGL165C	-0.26492010303974034
YGL166W	-0.47313225443958645
YGL167C	-0.6309376724730859
YGL168W	-0.7486948305505438
YGL170C	-0.07583495944016076
YGL173C	0.023360819252384313
YGL174W	
YGL175C	-0.5174271469929866
YGL176C	0.13600447649907882
YGL177W	-0.4053567267193956
YGL179C	-0.0776922128435957
YGL180W	-0.07338431063242347
YGL181W	-0.06663187222609003
YGL194C	0.09472350226659101
YGL195W	
YGL196W	-0.09571884241861986
YGL197W	-0.19377106887244588
YGL198W	-0.3762917040307355
YGL199C	-0.0065846688508016515
YGL200C	0.04241009529961582
YGL202W	0.2735145223123445
YGL203C	-0.7322020274768806
YGL205W	-0.062553191156366
YGL206C	-4.1664159215564665
YGL208W	-0.11178400592786247
YGL209W	-0.21367756585614983
YGL210W	
YGL211W	-0.1885149158032737
YGL212W	-3.5928940831286367
YGL213C	0.5012982839480187
YGL214W	-0.19610591204762667
YGL215W	-0.011709584906396994
YGL216W	0.07347305122224446
YGL217C	-0.06339634903175932
YGL218W	0.5368599688448366
YGL219C	0.2875764718722103
YGL220W	-0.5329616704854823
YGL221C	-0.2580250540467516
YGL222C	-0.13862981891154655
YGL223C	-3.0271035870695226
YGL224C	-2.5772503406761498
YGL226C-A	-0.5288992210873712
YGL226W	-3.7338789568425232
YGL227W	0.11761771645469919
YGL228W	-0.16477146111901309
YGL229C	-0.0086637568344652
YGL230C	0.14083140702952146
YGL231C	
YGL232W	0.4921237737597804
YGL234W	0.25125318596486207
YGL235W	0.08909235497150994
YGL236C	0.22873374841564062
YGL237C	0.5419466902587082
YGL240W	-0.5272251242151574
YGL241W	-0.18826907139648197
YGL242C	-0.007340307564164487
YGL243W	-0.04079010900192122
YGL244W	-0.14094890567875412
YGL246C	0.23613640457299256
YGL248W	-0.40251245079179826
YGL249W	-0.37085299392545246
YGL250W	-0.7136398414696634
YGL251C	0.6679680224166682
YGL252C	0.1410616440074349
YGL253W	-0.02725244809039798
YGL254W	-0.09939235332837151
YGL255W	-0.027555695566218497
YGL256W	-0.4782359015533295
YGL257C	-0.08829218764213916
YGL258W	-0.4041874627575131
YGL259W	-0.062324967209643714
YGL260W	0.02399592100754599
YGL261C	0.07731669660055908
YGL262W	-0.4016104045754204
YGL263W	-0.04981533494003628
YGR001C	-0.22324892518180395
YGR003W	0.027689733720422337
YGR004W	0.03981363430294568
YGR006W	1.6008213789638692
YGR007W	0.14452476830526564
YGR008C	-0.2670622926231425
YGR010W	-0.04445393715002629
YGR011W	0.09227122707091896
YGR012W	-0.46157736017388507
YGR014W	-0.0532393614526726
YGR015C	0.017581387341733316
YGR016W	-2.3875858892549595
YGR017W	-0.019354715837352585
YGR018C	0.027766503651673803
YGR019W	0.0807837263717687
YGR020C	-5.252994607089653
YGR021W	-0.010908442822947846
YGR022C	0.17344551483475495
YGR023W	0.09179615975911624
YGR025W	0.18356487544519814
YGR026W	0.45030931604836594
YGR027C	-0.11078132930843992
YGR028W	0.07188370530575036
YGR031W	0.019698233198092597
YGR032W	0.0693038981207661
YGR033C	-0.044833710545042225
YGR034W	-0.025893657454233956
YGR035C	-0.4867658049489107
YGR036C	-0.239271636295668
YGR037C	-0.34971730277344887
YGR038W	-0.15628615621499237
YGR039W	-0.408835460169509
YGR040W	-0.15047939815792452
YGR041W	-0.31836506643327694
YGR042W	-0.2688520265521027
YGR043C	0.011561049501817086
YGR044C	-0.20940748307564003
YGR045C	-0.07898735320180757
YGR049W	0.03784592960119893
YGR050C	0.07116400960807957
YGR051C	-0.02107361059696819
YGR052W	0.04867776237799437
YGR053C	0.20785449113152923
YGR054W	0.7525538148002048
YGR055W	0.08851155731657871
YGR056W	-0.8897165952316394
YGR057C	-0.028750061730624648
YGR058W	-0.2379399630726622
YGR059W	0.24793317358262698
YGR061C	0.05052738998572773
YGR062C	-3.8206553757424753
YGR063C	0.09223283047072144
YGR064W	-0.025912555201348785
YGR066C	-0.13178311808805948
YGR067C	-0.10931416563733255
YGR068C	-0.6748722401012266
YGR069W	-0.17660844102011913
YGR070W	-0.3907024477433568
YGR071C	-0.13616180742443848
YGR072W	-3.17276203643535
YGR076C	0.11417933197545738
YGR077C	0.05305919146742035
YGR078C	0.04443326580992841
YGR079W	0.13988781907995215
YGR080W	-0.18820962530212065
YGR081C	-0.7681384505710053
YGR084C	-0.11556288270667706
YGR085C	0.4586136714292488
YGR086C	-0.4885037878101977
YGR087C	0.009670552416302748
YGR088W	-0.44764483004049904
YGR089W	-0.10873238725915006
YGR092W	-0.300931881977889
YGR093W	0.02830509110767946
YGR096W	0.0033735384830365592
YGR097W	0.3216792723497062
YGR100W	-0.19160029594604366
YGR101W	0.6541774874370404
YGR102C	-0.1140464156880239
YGR104C	-0.024607851547205864
YGR105W	0.10317845032672085
YGR106C	-1.134017787886815
YGR107W	0.060803390063816735
YGR108W	0.02104715785476948
YGR109C	-0.057858250432954506
YGR110W	-0.3585642746429395
YGR111W	-0.017822665519458537
YGR112W	0.0018120600668093153
YGR117C	-0.08052643278873656
YGR118W	-0.29879464030452313
YGR121C	-0.3861891224368844
YGR122C-A	0.13828400360643767
YGR122W	-0.12698149725621383
YGR123C	0.04152658576791336
YGR124W	-0.019526191974200687
YGR125W	-0.26526606336753367
YGR126W	-0.022498313348542465
YGR127W	0.08972264038846714
YGR129W	-0.3443611260682183
YGR130C	0.17396947828591267
YGR131W	-0.020600131931732463
YGR132C	0.033251617481814044
YGR133W	-0.16129762516554116
YGR134W	0.126415649738689
YGR135W	0.5922791322845794
YGR136W	-0.46470140221257483
YGR137W	-0.5280771095561786
YGR138C	
YGR139W	-0.02057400068725806
YGR141W	-0.3335616759993903
YGR142W	-0.45213938731297704
YGR143W	1.164313152948878
YGR144W	0.04751541329938124
YGR146C	0.11510687050730056
YGR148C	0.1362697776238831
YGR149W	-0.12451061236974346
YGR150C	-0.1515684121612942
YGR151C	0.14632765045801166
YGR152C	0.17099018869912805
YGR153W	
YGR154C	-0.24837985897695172
YGR155W	0.21825331990831007
YGR157W	-0.026867420469771888
YGR159C	0.17149223355231408
YGR160W	-0.3155334818932786
YGR161C	0.24056308853659195
YGR162W	-1.057716083243463
YGR163W	0.3482527046881458
YGR164W	-0.4248859851421648
YGR165W	1.1878179848746113
YGR166W	-0.6335630612605729
YGR167W	-0.556857141245827
YGR168C	-0.25842740505808975
YGR169C	-0.11135404045006582
YGR170W	-0.09118445430754564
YGR171C	0.24491812617489128
YGR173W	0.09310016779421823
YGR174C	-0.2184373832612039
YGR176W	0.2774078725487852
YGR177C	-0.2802385569039418
YGR178C	0.1601496072054726
YGR180C	0.013839265791451946
YGR181W	-0.23498142361998164
YGR182C	-0.12440158956001826
YGR183C	-0.14333998207003085
YGR184C	-0.3118899083591297
YGR187C	-0.1461296095355117
YGR188C	7.01938269632805
YGR189C	-0.02337758463487965
YGR192C	-0.12327438687954533
YGR193C	0.36940413859868104
YGR194C	-0.11187013102554327
YGR196C	-0.19322579782931573
YGR197C	-0.09445313057658719
YGR199W	0.10577715628677328
YGR200C	-1.846585465429584
YGR201C	-0.2641298236309505
YGR202C	-0.0954396967734655
YGR203W	-0.09464219557844335
YGR204W	
YGR205W	0.14713144956200566
YGR206W	-0.53201541325841
YGR207C	-0.10639868940591754
YGR208W	-0.08384949785375077
YGR209C	0.1526761050811095
YGR210C	-0.0634165741562942
YGR212W	0.27267751160716136
YGR213C	
YGR214W	-2.214833814645814
YGR215W	-2.335574051722972
YGR217W	0.16708238687126076
YGR219W	-4.840433349302237
YGR220C	0.48948871820837386
YGR221C	0.4794792402603122
YGR222W	0.3351230485436527
YGR223C	0.3008251059713747
YGR224W	0.08830870244859648
YGR225W	0.3372317180107109
YGR226C	-0.2729938211926264
YGR227W	-0.0826270561901352
YGR228W	0.4668118165352785
YGR229C	-0.47926758563272265
YGR230W	0.04437752625211751
YGR231C	-0.5510351237170701
YGR232W	-0.0159384617327351
YGR233C	1.2509568266846771
YGR234W	-0.23392767401899348
