orf	het | growth (culture turbidity) | bovine pancreatic trypsin inhibitor [1.75 uM] | Bleackley MR~Anderson MA, 2014
YBR089C-A	-0.36051614708323465
YBR090C	-0.2347015018447962
YBR092C	-0.13656607855881392
YBR093C	-0.7681555976557747
YBR094W	-0.17431047213034548
YBR095C	0.3893391385378584
YBR097W	1.4486984514455088
YBR098W	-0.12209739435639372
YBR099C	-0.14663125017788928
YBR101C	2.8955668716875502
YBR103W	-0.24225038055910306
YBR104W	-0.1415986643683516
YBR105C	-0.28125292058301815
YBR106W	-1.1305017759424778
YBR107C	-0.24476667346387157
YBR108W	-0.5920150943219609
YBR111C	0.08990028287037494
YBR111W-A	-0.559303286559967
YBR112C	3.064158496307057
YBR113W	-0.19192452246372768
YBR114W	-0.3353532180355463
YBR115C	-0.831062920274994
YBR116C	-0.8788724854656008
YBR119W	-0.6222106091791856
YBR120C	-0.6624712956554862
YBR121C	-0.8134488699416131
YBR122C	-0.06988431658244197
YBR125C	-0.3504509754641593
YBR126C	-1.8929385260874132
YBR127C	3.081772546640439
YBR128C	-0.9417798080848193
YBR129C	-0.5140100142741293
YBR130C	-0.6071128517505732
YBR131W	-0.7304112040842432
YBR132C	2.4501830275434773
YBR133C	0.41072762822839265
YBR134W	-0.5995639730362671
YBR137W	-0.59453138722673
YBR138C	-0.8587421422274502
YBR139W	-0.8360955060845309
YBR141C	-0.5064611355598224
YBR144C	-0.6096291446553417
YBR145W	-0.9694590300372762
YBR146W	-0.5341403575122786
YBR147W	-0.7052482750365555
YBR148W	-0.34038580384508393
YBR149W	-0.27999477413063323
YBR150C	1.4134703507787458
YBR151W	-0.10637056370158786
YBR156C	-0.22212003732095237
YBR157C	-0.30389955672593666
YBR158W	-0.6725364672745623
YBR159W	-0.4360049342262977
YBR161W	-0.9040354145132885
YBR162C	-0.7656393047510062
YBR162W-A	0.6132892070622777
YBR163W	-0.5920150943219609
YBR164C	1.2071343325877077
YBR165W	-0.57440104398858
YBR166C	-0.252315552178177
YBR168W	0.021960374441618385
YBR169C	-0.2749621883210969
YBR170C	-0.5215588929884362
YBR171W	-0.09127280627297553
YBR172C	-0.2296689160352592
YBR173C	-0.0006862617013011639
YBR174C	-0.09378909917774471
YBR175W	-0.028365483653756997
YBR176W	-0.7153134466556301
YBR177C	-0.3907116619404593
YBR178W	-0.5215588929884362
YBR179C	-0.8763561925608316
YBR180W	-0.7882859408939255
YBR181C	-0.028365483653757694
YBR182C	-0.3655487328927716
YBR182C-A	-0.17934305793988384
YBR183W	-1.1229528972281708
YBR184W	-0.8839050712751378
YBR185C	-0.7203460324651678
YBR186W	-0.3730976116070785
YBR187W	-0.5593032865599677
YBR188C	-0.38064649032138537
YBR189W	-0.6599550027507185
YBR191W	0.5352841270144468
YBR194W	-1.372065894800278
YBR195C	-0.8587421422274502
YBR196C-A	0.5931588638241284
YBR196C-B	-0.7807370621796186
YBR197C	-0.946812393894357
YBR199W	-0.5718847510838109
YBR200W	-0.38064649032138465
YBR200W-A	-0.32528804641647163
YBR201W	-0.37183946515469357
YBR203W	-0.6473735382268746
YBR204C	-0.7807370621796192
YBR205W	-0.5819499227028855
YBR206W	-0.722862325369937
YBR207W	-0.6876342247031746
YBR208C	-0.8134488699416131
YBR209W	-0.3579998541784662
YBR210W	-0.9669427371325063
YBR212W	-0.4435538129406032
YBR213W	-0.7983511125130001
YBR214W	-0.5114937213693608
YBR215W	-0.5668521652742732
YBR216C	-0.9795242016563516
YBR217W	-0.6901505176079424
YBR218C	-0.5844662156076547
YBR219C	-0.4007768335595347
YBR220C	-0.15418012889219476
YBR221C	0.36165991658540153
YBR221W-A	-0.23973408765433457
YBR222C	-0.8511932635131433
YBR223C	-0.5467218220361224
YBR224W	-1.2210883205141532
YBR225W	-1.721830608563137
YBR226C	-0.0963053920825139
YBR227C	-0.8738398996560631
YBR228W	-0.6750527601793308
YBR229C	-0.1843756437494208
YBR230C	-0.6675038814650239
YBR230W-A	-0.49639596394074775
YBR231C	-0.24728296636863936
YBR232C	-0.31522287479739625
YBR233W	-0.22212003732095165
YBR235W	-0.6196943162744171
YBR238C	-1.18586021984739
YBR239C	-0.0761750488443639
YBR240C	-0.9644264442277386
YBR241C	-0.700215689227017
YBR242W	-0.7178297395603993
YBR244W	-0.7127971537508616
YBR245C	-0.5089774284645923
YBR246W	0.30126888687095116
YBR248C	0.009378909917774191
YBR249C	-0.4812982065121361
YBR250W	-0.4838144994169039
YBR251W	0.30126888687095116
YBR255W	-0.9141005861323631
YBR258C	-0.33535321803554696
YBR259W	-0.42845605551199156
YBR260C	-0.47626562070259776
YBR261C	-0.6524061240364109
YBR262C	0.07731881834653145
YBR263W	-0.3202554606069346
YBR264C	-0.11140314951112623
YBR266C	0.46986051149045843
YBR267W	-1.1204366043234024
YBR268W	0.17545424163251302
YBR269C	-0.1441149572731208
YBR270C	-0.29257623865447774
YBR271W	-0.1390823714635824
YBR272C	0.01441149572731187
YBR273C	-0.0510121197966755
YBR274W	-0.4410375200358347
YBR275C	-0.252315552178177
YBR276C	-0.544205529131354
YBR277C	0.14022614096574998
YBR278W	0.1603564842039
YBR279W	0.6535498935385792
YBR280C	-0.7178297395603993
YBR281C	0.05215588929884376
YBR282W	0.2660407862041888
YBR283C	0.6736802367767288
YBR284W	-0.6901505176079431
YBR285W	0.1024817473942188
YBR286W	-0.20450598698757014
YBR287W	-0.23973408765433318
YBR288C	-0.212054865701877
YBR289W	1.2851394126355389
YBR290W	1.6298715405888604
YBR291C	0.30126888687095116
YBR292C	0.3943717243473961
YBR293W	0.3063014726804888
YBR294W	-1.3770984806098163
YBR295W	0.15280760548959346
YBR296C	-0.025849190748988504
YBR296C-A	-0.2372177947495647
YBR297W	0.12009579772760032
YBR298C	-0.09378909917774471
YBR299W	-1.1707624624187778
YBR300C	-0.46620044908352243
YBR301W	-1.1783113411330832
YCL001W	0.48244197601430194
YCL001W-A	-0.5567869936551978
YCL001W-B	-0.2900599457497093
YCL002C	-0.4599097168216012
YCL005W	0.4094694817760088
YCL005W-A	3.056609617592751
YCL007C	3.1849405557359587
YCL008C	2.0450598698757068
YCL009C	0.024476667346387225
YCL010C	0.04963959639407527
YCL011C	1.0410590008729685
YCL012C	-1.5104620045625603
YCL014W	-0.2758009526226857
YCL016C	-0.36303243998800316
YCL021W-A	-0.2875436528449401
YCL022C	-2.8566787086138516
YCL023C	-0.3907116619404593
YCL024W	-0.13656607855881323
YCL025C	-0.12901719984450846
YCL026C-A	-0.9166168790371316
YCL026C-B	-0.5140100142741286
YCL027W	-0.08875651336820703
YCL028W	-0.16676159341604
YCL029C	0.12512838353713765
YCL030C	0.4774093902047653
YCL032W	0.49753973344291536
YCL033C	0.9982820214918996
YCL034W	0.3792739669187834
YCL035C	-0.191924522463727
YCL036W	0.9680865066346745
YCL037C	-0.46620044908352243
YCL038C	-0.748025254417624
YCL039W	-0.4636841561787539
YCL040W	-0.5140100142741293
YCL042W	-0.4360049342262963
YCL044C	-0.5240751858932047
YCL045C	-0.20702227989234
YCL046W	-0.36051614708323465
YCL047C	-0.15669642179696464
YCL048W	0.0999654544894496
YCL049C	-0.18185935084465163
YCL050C	0.9303421130631427
YCL051W	0.21068234229927607
YCL055W	-0.2372177947495654
YCL056C	0.7743319529674793
YCL057C-A	-1.1481158262758586
YCL057W	-0.17179417922557697
YCL058C	0.145258726775288
YCL061C	-0.1843756437494208
YCL063W	0.4346324108236961
YCL064C	0.08235140415606877
YCL069W	0.2761059578232638
YCL076W	0.5981914496336661
YCR001W	0.07731881834653109
YCR002C	-0.38567907613092095
YCR003W	-0.15669642179696394
YCR004C	-0.5693684581790417
YCR005C	0.15532389839436267
YCR006C	-0.20953857279710852
YCR007C	-0.34038580384508393
YCR008W	-0.22715262313049073
YCR009C	2.5936117231152975
YCR010C	-0.07114246303482621
YCR011C	-0.3278043393212401
YCR014C	0.1830031203468192
YCR015C	-0.26489701670202087
YCR016W	0.00937890991777489
YCR017C	0.6585824793481158
YCR019W	1.270041655206927
YCR020C	-0.2347015018447962
YCR020C-A	0.7290386806816411
YCR020W-B	1.8034957510179055
YCR021C	0.5931588638241284
YCR022C	-0.2347015018447962
YCR023C	-0.12398461403497078
YCR024C	0.1779705345372815
YCR024C-A	0.766783074253173
YCR025C	0.28617112944233913
YCR026C	2.6841982676869733
YCR027C	0.9152443556345303
YCR028C	1.0611893441111184
YCR028C-A	-0.5869825085124232
YCR030C	0.29372000815664495
YCR031C	0.9504724563012934
YCR032W	-0.01075143332037582
YCR033W	0.1326772622514438
YCR034W	2.193521151257064
YCR036W	-0.2850273599401716
YCR037C	-0.4963959639407471
YCR043C	-0.10888685660635775
YCR044C	-3.4731704702821986
YCR045C	0.2660407862041881
YCR046C	-0.3202554606069332
YCR047C	3.0088000524021443
YCR048W	0.16287277710866918
YCR049C	0.7567179026340977
YCR050C	0.29372000815664495
YCR051W	0.9504724563012934
YCR053W	-0.3328369251307785
YCR059C	0.824657811062855
YCR060W	-0.5140100142741286
YCR061W	-1.0021708377992693
YCR063W	-0.24476667346387085
YCR065W	0.21571492810881304
YCR066W	0.27107337201372644
YCR067C	-0.9971382519897324
YCR068W	0.22829639263265725
YCR069W	-0.2372177947495647
YCR071C	-0.5894988014171924
YCR073C	-0.1214683211302009
YCR073W-A	0.349078452061558
YCR075C	0.35159474496632653
YCR075W-A	-2.177279624326285
YCR076C	0.25849190748988227
YCR077C	-0.003202554606070003
YCR079W	0.004346324108237212
YCR081W	2.319335796495502
YCR082W	0.37927396691878307
YCR083W	0.10248174739421949
YCR084C	3.09938659697382
YCR085W	0.01189520282254373
YCR086W	1.0712545157301943
YCR087C-A	0.1024817473942188
YCR087W	0.03957442477499956
YCR088W	0.3717250882044762
YCR089W	-0.0510121197966762
YCR090C	-0.34541838965462235
YCR091W	0.01189520282254338
YCR092C	0.01441149572731187
YCR094W	1.765751357446374
YCR095C	0.10751433320375717
YCR095W-A	-1.3997451167527355
YCR098C	0.03705813187023142
YCR099C	-0.14663125017788928
YCR100C	-0.08624022046343854
YCR101C	-0.0157840191299128
YCR102C	-0.0057188475108381435
YCR102W-A	-0.23973408765433388
YCR105W	-0.15166383598742628
YCR106W	-0.3328369251307785
YCR107W	-0.8637747280369885
YDL001W	-0.33283692513077706
YDL002C	0.16287277710866951
YDL006W	-0.7706718905605432
YDL009C	-1.0072034236088077
YDL010W	-0.5643358723695047
YDL011C	-0.6624712956554862
YDL012C	-0.47123303489306007
YDL013W	-0.4888470852264416
YDL018C	-0.45613527746444704
YDL019C	-0.4485863987501409
YDL020C	-0.30767399608309076
YDL021W	-0.808416284132074
YDL022W	-0.09882168498728239
YDL023C	-0.8033836983225378
YDL024C	-0.8109325770368432
YDL025C	0.7139409232530299
YDL026W	-1.0273337668469578
YDL027C	-0.5140100142741293
YDL032W	-0.7757044763700816
YDL033C	-0.48381449941690324
YDL034W	0.23332897844219458
YDL035C	-0.030881776558526183
YDL036C	-0.951844979703894
YDL037C	-0.3957442477499977
YDL039C	-0.6335339272506452
YDL040C	-0.886421364179907
YDL041W	-0.6926668105127116
YDL042C	-4.847066396285945
YDL044C	-0.6448572453221061
YDL045W-A	-0.03591436236806456
YDL046W	-0.5114937213693608
YDL047W	1.0687382228254256
YDL048C	-0.45110269165491007
YDL049C	-0.20953857279710852
YDL050C	-0.1441149572731208
YDL051W	-0.25231555217817775
YDL052C	-0.6196943162744171
YDL053C	-0.7329274969890116
YDL054C	-0.7505415473223932
YDL056W	-0.987073080370657
YDL057W	-0.41084200517860864
YDL059C	-0.375613904511847
YDL061C	0.6183217928718161
YDL062W	-0.48129820651213473
YDL063C	-0.19695710827326465
YDL065C	0.14777501968005616
YDL066W	-0.5517544078456609
YDL067C	-1.1682461695140092
YDL068W	-0.025849190748987807
YDL069C	-0.5819499227028855
YDL070W	-0.7304112040842432
YDL071C	-0.6549224169411808
YDL072C	-0.47878191360736627
YDL073W	-0.3227717535117031
YDL074C	-0.3655487328927716
YDL075W	1.8513053162085116
YDL076C	0.19055199906112572
YDL077C	-1.0235593274898043
YDL078C	-0.08624022046343854
YDL079C	-0.252315552178177
YDL080C	-0.43600493422629705
YDL081C	-0.0157840191299135
YDL082W	-0.4636841561787539
YDL083C	-0.47878191360736627
YDL085C-A	-1.510462004562561
YDL085W	-0.7304112040842432
YDL086W	-0.9971382519897324
YDL088C	-1.155664704990164
YDL089W	-0.7908022337986932
YDL090C	-0.4888470852264416
YDL091C	-0.41084200517861
YDL093W	-0.6071128517505732
YDL094C	-0.7203460324651685
YDL095W	0.0420907176797684
YDL096C	0.5931588638241281
YDL099W	-0.2321852089400263
YDL100C	-0.2875436528449401
YDL101C	0.2912037152518765
YDL104C	0.7441364381102549
YDL106C	1.179455110635251
YDL107W	0.057188475108381084
YDL109C	-0.14663125017788928
YDL110C	-0.2372177947495647
YDL112W	0.2987525939661823
YDL113C	0.07480252544176191
YDL114W	-0.11643573532066462
YDL115C	0.19055199906112535
YDL116W	0.5327678341096777
YDL117W	0.22829639263265689
YDL118W	-0.8033836983225378
YDL119C	-0.61466173046488
YDL121C	-0.03591436236806316
YDL122W	-1.0348826455612632
YDL123W	-0.34038580384508393
YDL124W	-0.0006862617013004655
YDL125C	-0.033398069463294676
YDL127W	-0.12398461403496938
YDL128W	-0.10888685660635775
YDL129W	0.31133405849002616
YDL130W	-1.344386672847823
YDL130W-A	-0.34290209674985245
YDL131W	-0.5517544078456609
YDL133C-A	-0.11643573532066462
YDL133W	-0.26489701670202087
YDL134C	0.2584919074898826
YDL135C	0.9580213350155996
YDL136W	-0.4888470852264409
YDL137W	-0.033398069463293975
YDL138W	0.14777501968005616
YDL142C	0.004346324108237212
YDL144C	-0.26238072379725236
YDL146W	1.7783328219702181
YDL149W	0.3415295733472515
YDL151C	0.4849582689190715
YDL154W	-0.31522287479739625
YDL155W	-0.4611678632739854
YDL156W	-0.08120763465390157
YDL157C	-0.053528412701444684
YDL159W	-0.10637056370158855
YDL159W-A	-0.5341403575122786
YDL160C	0.5931588638241281
YDL160C-A	-0.415874590988147
YDL161W	-0.1441149572731208
YDL162C	0.11757950482283218
YDL167C	-0.26992960251155784
YDL168W	-0.030881776558526183
YDL169C	0.01692778863208071
YDL170W	0.0899002828703753
YDL171C	0.08235140415606877
YDL172C	1.330432684921377
YDL173W	1.6021923186364038
YDL174C	0.24339415006126924
YDL175C	0.23836156425173155
YDL176W	0.13016096934667498
YDL177C	-0.01326772622514466
YDL178W	-0.07869134174913307
YDL179W	-0.0736587559395947
YDL180W	-0.04597953398713852
YDL181W	2.012348062113713
YDL182W	0.5000560263476839
YDL183C	0.6988431658244162
YDL184C	-0.19947340117803317
YDL185W	2.2790751100192015
YDL186W	-0.10133797789205089
YDL187C	1.0637056370158873
YDL188C	0.45476275406184574
YDL189W	2.1331301215426137
YDL190C	-0.5618195794647355
YDL191W	-3.528528914187111
YDL192W	-2.257800997278884
YDL194W	0.20061717068020035
YDL197C	-1.729379487277444
YDL198C	-1.2437349566570723
YDL199C	-1.0298500597517255
YDL200C	-0.5869825085124238
YDL201W	-0.7681555976557747
YDL202W	-0.6071128517505732
YDL203C	-0.0032025546060689553
YDL204W	-0.07617504884436319
YDL206W	-1.067594453323257
YDL210W	-1.5758856200865479
YDL211C	-2.0413998074687707
YDL213C	-3.327225481805611
YDL214C	-2.861711294423388
YDL215C	-1.0902410894661776
YDL216C	-1.1934090985616956
YDL218W	-0.6045965588458047
YDL219W	0.5906425709193596
YDL222C	-0.9518449797038947
YDL223C	-0.5014285497502855
YDL224C	-0.08372392755867006
YDL225W	-0.010751433320375123
YDL226C	-1.9961065351829326
YDL227C	-1.96339472742094
YDL229W	-2.713250013042031
YDL230W	-3.0705636055191965
YDL231C	-1.38967994513366
YDL232W	-1.2135394417998462
YDL233W	-0.3378695109403155
YDL234C	-0.025849190748987807
YDL236W	-0.4636841561787539
YDL237W	-0.26741330960679005
YDL238C	0.26604078620418914
YDL239C	-1.3997451167527348
YDL240W	-1.16572987660924
YDL241W	-2.61259829685128
YDL242W	-3.4228446121868235
YDL243C	-3.687055367187544
YDR001C	-1.608597427848543
YDR003W	-0.4259397626072224
YDR003W-A	-0.6297594878934923
YDR004W	-0.23973408765433388
YDR005C	0.1100306261085253
YDR006C	0.3591436236806334
YDR007W	-0.08372392755867006
YDR008C	-0.4636841561787539
YDR009W	0.08990028287037494
YDR010C	-0.6322757807982623
YDR011W	-1.8828733544683378
YDR014W	-2.0942419584689143
YDR015C	-1.973459899040014
YDR017C	-0.8461606777036069
YDR018C	-0.3957442477499977
YDR019C	0.06222106091791842
YDR020C	-0.10133797789205158
YDR022C	0.2660407862041884
YDR024W	-0.10385427079682076
YDR025W	-1.422391752895654
YDR026C	-0.6725364672745616
YDR027C	0.3465621591567892
YDR028C	-1.679053629182068
YDR029W	-0.5894988014171917
YDR030C	1.0838359802540385
YDR031W	-0.30767399608309076
YDR032C	-0.1919245224637263
YDR033W	0.052155889298843405
YDR034C	-0.18185935084465232
YDR034W-B	-0.24728296636863936
YDR035W	-0.1919245224637263
YDR036C	-0.033398069463294676
YDR042C	0.01692778863208071
YDR043C	-0.7731881834653124
YDR046C	-0.5668521652742732
YDR048C	1.16184106030187
YDR049W	-0.22715262313048934
YDR050C	3.2780433932124025
YDR051C	-0.7455089615128555
YDR055W	-0.6750527601793308
YDR056C	-0.38819536903569085
YDR057W	0.0194440815368492
YDR058C	-0.3252880464164702
YDR059C	-0.5668521652742732
YDR061W	-0.01830031203468199
YDR063W	0.17545424163251339
YDR065W	-0.8159651628463815
YDR066C	-0.5920150943219609
YDR067C	0.12764467644190614
YDR068W	-0.5492381149408924
YDR069C	0.9982820214918999
YDR070C	-0.607112851750574
YDR071C	0.07983511125129923
YDR072C	-1.0977899681804832
YDR073W	-0.7555741331319301
YDR074W	1.1014500305874184
YDR075W	-0.5894988014171917
YDR076W	-1.3091585721810586
YDR077W	-1.500396832943485
YDR078C	-1.5154945903720987
YDR079C-A	0.40946948177600806
YDR079W	-1.4047777025622725
YDR080W	-1.6765373362772986
YDR083W	0.07983511125129994
YDR084C	-0.8386117989892994
YDR085C	0.48747456182383997
YDR089W	-0.9971382519897324
YDR090C	-0.8172233092987659
YDR092W	-0.01830031203468234
YDR093W	-0.7958348196082309
YDR094W	-0.7455089615128555
YDR095C	-0.07114246303482621
YDR096W	-0.7404763757033185
YDR097C	-0.420907176797684
YDR098C	-1.0097197165135763
YDR099W	-0.8335792131797625
YDR100W	-0.6398246595125677
YDR101C	0.11003062610852496
YDR102C	-0.5291077717027416
YDR103W	-0.7455089615128555
YDR104C	-0.41839088389291623
YDR105C	0.849820740110542
YDR107C	-0.26992960251155923
YDR108W	-0.8235140415606871
YDR109C	0.09744916158468112
YDR110W	-0.6398246595125671
YDR111C	-0.8914539499894447
YDR112W	-0.3982605406547662
YDR114C	-0.4938796710359793
YDR115W	-0.04597953398713852
YDR116C	-0.6926668105127116
YDR117C	-0.5618195794647355
YDR119W	-0.7203460324651678
YDR120C	-0.6624712956554862
YDR121W	0.6132892070622792
YDR122W	-0.8813887783703693
YDR123C	2.279075110019202
YDR124W	-0.37813019741661547
YDR125C	-0.5215588929884362
YDR126W	-0.048495826891907706
YDR127W	0.43714870372846426
YDR128W	-0.6800853459888678
YDR129C	-0.4058094193690724
YDR130C	-0.4158745909881477
YDR131C	0.2031334635849699
YDR132C	-0.05604470560621388
YDR133C	-0.41587459098814844
YDR135C	-0.4259397626072224
YDR136C	-0.0006862617013008147
YDR137W	-0.4058094193690724
YDR138W	0.2031334635849692
YDR139C	-0.13404978565404474
YDR140W	-0.3202554606069332
YDR142C	-0.43097234841675935
YDR143C	-0.3504509754641593
YDR144C	0.4321161179189276
YDR146C	-1.2487675424666094
