orf	hap alpha | replicative lifespan | standard [standard] | McCormick MA~Kennedy BK, 2015
YBL094C	-1.9225747334381873
YBL095W	-0.012897917873858446
YBL096C	-0.012897917873858446
YBL098W	-0.012897917873858446
YBL099W	-4.84934577692302
YBL100C	-0.012897917873858446
YBL101C	-0.012897917873858446
YBL102W	-0.012897917873858446
YBL103C	0.48140427473608727
YBL104C	-0.012897917873858446
YBL106C	-0.012897917873858446
YBL107C	-0.012897917873858446
YBR001C	-0.012897917873858446
YBR003W	-1.0776486364969589
YBR005W	-0.012897917873858446
YBR006W	-0.012897917873858446
YBR007C	1.5447548869254022
YBR008C	-0.012897917873858446
YBR009C	-0.012897917873858446
YBR010W	-0.012897917873858446
YBR011C	-4.595650845907568
YBR012C	-0.012897917873858446
YBR013C	2.493400580073824
YBR014C	-0.012897917873858446
YBR015C	1.5394251926216391
YBR016W	-0.012897917873858446
YBR018C	-0.012897917873858446
YBR019C	-0.012897917873858446
YBR020W	-0.8488160209250728
YBR021W	-0.19298764665172652
YBR022W	-0.012897917873858446
YBR023C	-0.012897917873858446
YBR024W	-0.13697903057883312
YBR025C	-0.012897917873858446
YBR026C	-0.05973542120240328
YBR027C	-0.012897917873858446
YBR028C	-0.7303609172457707
YBR030W	1.3106544696627664
YBR031W	1.4146763022096644
YBR032W	-0.012897917873858446
YBR033W	-0.012897917873858446
YBR034C	1.463372052840069
YBR035C	-0.012897917873858446
YBR036C	-0.012897917873858446
YBR037C	2.329287962068054
YBR039W	-0.012897917873858446
YBR040W	-0.012897917873858446
YBR041W	-0.012897917873858446
YBR042C	3.2289792939181594
YBR043C	-0.012897917873858446
YBR044C	-0.012897917873858446
YBR045C	-0.012897917873858446
YBR046C	1.0714215148884
YBR047W	-0.012897917873858446
YBR048W	-0.4435679277289942
YBR050C	-0.012897917873858446
YBR051W	-0.012897917873858446
YBR052C	-0.012897917873858446
YBR053C	-0.012897917873858446
YBR054W	1.7154732411267353
YBR056W	-0.012897917873858446
YBR057C	-0.012897917873858446
YBR058C	-0.012897917873858446
YBR059C	1.4531400383200748
YBR062C	-0.012897917873858446
YBR063C	-0.012897917873858446
YBR064W	-0.012897917873858446
YBR065C	-0.012897917873858446
YBR066C	-0.012897917873858446
YBR067C	-0.012897917873858446
YBR068C	0.05345092957061915
YBR069C	-0.6004462999204495
YBR071W	-0.012897917873858446
YBR072W	-0.012897917873858446
YBR073W	-0.012897917873858446
YBR074W	0.6780827721483141
YBR076W	-0.012897917873858446
YBR077C	-0.012897917873858446
YBR078W	-0.012897917873858446
YBR081C	-5.755670679036982
YBR083W	0.03815656067416619
YBR084C-A	3.001285759124691
YBR084W	-0.012897917873858446
YBR085W	0.7006226651080326
YBR089C-A	-0.9747850382020316
YBR090C	-0.012897917873858446
YBR092C	-0.43818082374718587
YBR093C	-1.1556351328558137
YBR094W	-0.012897917873858446
YBR095C	-0.012897917873858446
YBR096W	-0.4492726862801358
YBR097W	0.7180844112750766
YBR098W	-1.0209242537129148
YBR099C	-0.012897917873858446
YBR101C	-0.012897917873858446
YBR103W	0.08881428154432554
YBR104W	-0.012897917873858446
YBR105C	-2.492062379882974
YBR106W	0.8547212443120561
YBR107C	-0.012897917873858446
YBR108W	-0.012897917873858446
YBR111C	-0.012897917873858446
YBR111W-A	0.13302767402425186
YBR112C	-1.6622322128596683
YBR113W	-0.012897917873858446
YBR114W	-0.45852689083267295
YBR115C	-0.012897917873858446
YBR116C	-0.012897917873858446
YBR117C	-0.17970539289027512
YBR118W	-0.44591586719579646
YBR119W	-0.012897917873858446
YBR120C	-0.08262237563554171
YBR125C	-0.012897917873858446
YBR126C	-0.012897917873858446
YBR127C	-5.069873593701596
YBR128C	-0.012897917873858446
YBR129C	-0.012897917873858446
YBR130C	-0.012897917873858446
YBR131W	-0.012897917873858446
YBR132C	-0.012897917873858446
YBR133C	0.9634534719731422
YBR134W	-0.012897917873858446
YBR137W	-0.012897917873858446
YBR138C	-0.012897917873858446
YBR139W	-0.012897917873858446
YBR141C	-0.012897917873858446
YBR144C	-0.012897917873858446
YBR145W	0.4870179518585448
YBR146W	1.2903941441872318
YBR147W	-1.0745029093879206
YBR148W	-0.012897917873858446
YBR149W	-0.012897917873858446
YBR150C	-0.012897917873858446
YBR151W	-0.012897917873858446
YBR156C	-0.012897917873858446
YBR157C	-0.012897917873858446
YBR158W	0.9817929525040794
YBR159W	-0.012897917873858446
YBR161W	-0.012897917873858446
YBR162C	-0.012897917873858446
YBR162W-A	-0.012897917873858446
YBR163W	-0.012897917873858446
YBR164C	-0.012897917873858446
YBR165W	-0.012897917873858446
YBR166C	-0.012897917873858446
YBR168W	-0.012897917873858446
YBR169C	-0.012897917873858446
YBR170C	0.9495629340902056
YBR171W	-0.012897917873858446
YBR172C	1.1205777112011357
YBR173C	1.0772752709239026
YBR174C	-0.012897917873858446
YBR175W	-0.012897917873858446
YBR176W	-0.012897917873858446
YBR177C	-2.190729540138166
YBR178W	-0.012897917873858446
YBR179C	-0.2849221654936453
YBR180W	-0.012897917873858446
YBR181C	0.28328788905832436
YBR182C	-0.012897917873858446
YBR183W	0.7707095472025948
YBR184W	-0.012897917873858446
YBR185C	0.43487649849968524
YBR186W	0.10574071224781985
YBR187W	-0.012897917873858446
YBR188C	-0.012897917873858446
YBR189W	-0.8128168182138826
YBR191W	-0.15126916165715754
YBR194W	-0.012897917873858446
YBR195C	-0.012897917873858446
YBR197C	3.172519527494604
YBR199W	-0.012897917873858446
YBR200W	-0.012897917873858446
YBR201W	2.485732604679486
YBR203W	-0.012897917873858446
YBR204C	-0.012897917873858446
YBR205W	-0.012897917873858446
YBR206W	-0.012897917873858446
YBR207W	0.6035513756760915
YBR208C	0.006549581105923822
YBR209W	-0.012897917873858446
YBR210W	-0.012897917873858446
YBR212W	-0.012897917873858446
YBR213W	-0.012897917873858446
YBR214W	-0.012897917873858446
YBR215W	-0.012897917873858446
YBR216C	-0.012897917873858446
YBR217W	-0.012897917873858446
YBR218C	0.41332463206900777
YBR219C	-0.012897917873858446
YBR220C	-0.012897917873858446
YBR221C	-3.3416033758515713
YBR222C	-0.012897917873858446
YBR223C	-1.6198721264422342
YBR224W	-1.1958094880700236
YBR225W	-2.6911882654878174
YBR226C	1.1124654201799484
YBR227C	-0.8749551278463396
YBR228W	0.34667820936115207
YBR229C	-1.4636385228314197
YBR230C	-1.8430629887433974
YBR231C	-3.070612731399795
YBR232C	-0.012897917873858446
YBR233W	-1.2627667467603731
YBR235W	-1.1958094880700236
YBR238C	1.2656594544515225
YBR239C	-1.2404476605302566
YBR240C	1.583619906337635
YBR241C	-1.3074049192206052
YBR242W	0.48083497058911057
YBR244W	-0.7912232801515452
YBR245C	-0.19080334265581136
YBR246W	-1.03957588445921
YBR248C	-1.0618949706893264
YBR249C	-0.46157950147881893
YBR250W	-0.9279804533086283
YBR251W	0.9972625598194801
YBR255W	1.8507904597422524
YBR258C	-1.5975530402121179
YBR259W	0.26135054272688885
YBR260C	-0.6685631344631057
YBR261C	1.220622280524527
YBR262C	-2.7581455241781665
YBR263W	0.0025738608711417094
YBR264C	-1.4859576090615363
YBR266C	2.695436534028282
YBR267W	1.6778816034421136
YBR268W	0.7610794322315986
YBR269C	-0.012897917873858446
YBR270C	-0.012897917873858446
YBR271W	-0.012897917873858446
YBR272C	-0.012897917873858446
YBR273C	-0.012897917873858446
YBR274W	-0.012897917873858446
YBR275C	-0.012897917873858446
YBR276C	-0.28386557413636443
YBR277C	-0.012897917873858446
YBR278W	-0.012897917873858446
YBR279W	1.166749573609034
YBR280C	-0.012897917873858446
YBR281C	-0.012897917873858446
YBR282W	-0.012897917873858446
YBR283C	-0.012897917873858446
YBR284W	-0.012897917873858446
YBR285W	-0.012897917873858446
YBR286W	-0.012897917873858446
YBR287W	-0.012897917873858446
YBR288C	-0.012897917873858446
YBR289W	0.6344299145503256
YBR290W	-0.012897917873858446
YBR291C	-2.4226470916443876
YBR292C	-0.012897917873858446
YBR293W	-0.012897917873858446
YBR294W	0.8239846596965235
YBR295W	-0.012897917873858446
YBR296C	-0.012897917873858446
YBR297W	-0.012897917873858446
YBR298C	-0.012897917873858446
YBR299W	0.3072384026779433
YBR300C	-0.012897917873858446
YBR301W	-0.012897917873858446
YCL001W	0.5727153363412716
YCL001W-A	-0.012897917873858446
YCL002C	-0.012897917873858446
YCL004W	-0.012897917873858446
YCL005W	-2.3499984459031977
YCL005W-A	-0.012897917873858446
YCL008C	-1.504206744273219
YCL009C	-0.012897917873858446
YCL010C	0.16415733828745785
YCL011C	-0.012897917873858446
YCL014W	0.13198036116373846
YCL016C	-0.012897917873858446
YCL022C	-0.012897917873858446
YCL023C	0.7288788707986386
YCL024W	-0.012897917873858446
YCL025C	-0.49314442570278627
YCL026C-A	-0.012897917873858446
YCL027W	1.19003855935109
YCL028W	-0.012897917873858446
YCL029C	-0.012897917873858446
YCL030C	0.31346659526332754
YCL032W	-0.5434946513066712
YCL033C	-0.012897917873858446
YCL034W	-0.012897917873858446
YCL035C	-0.012897917873858446
YCL036W	-0.012897917873858446
YCL037C	-0.012897917873858446
YCL038C	-0.6619526079622937
YCL039W	-0.012897917873858446
YCL040W	0.49529050705802063
YCL042W	-0.012897917873858446
YCL044C	-0.012897917873858446
YCL045C	-0.012897917873858446
YCL046W	-0.012897917873858446
YCL047C	-0.012897917873858446
YCL048W	-0.012897917873858446
YCL049C	-0.012897917873858446
YCL050C	-0.012897917873858446
YCL051W	-0.012897917873858446
YCL055W	-0.012897917873858446
YCL056C	-0.012897917873858446
YCL057W	-0.012897917873858446
YCL058C	-0.012897917873858446
YCL061C	-0.5634353782167281
YCL063W	0.42173691923893375
YCL064C	1.0930275531232725
YCL069W	-0.012897917873858446
YCL076W	-0.012897917873858446
YCR001W	-0.012897917873858446
YCR002C	-0.012897917873858446
YCR003W	0.4073908972115543
YCR004C	-0.012897917873858446
YCR005C	0.26918788588850034
YCR006C	-0.012897917873858446
YCR007C	-0.012897917873858446
YCR009C	0.8877634848657129
YCR010C	-0.012897917873858446
YCR011C	-0.012897917873858446
YCR014C	-0.012897917873858446
YCR015C	-0.012897917873858446
YCR016W	-0.012897917873858446
YCR017C	-0.012897917873858446
YCR019W	-0.012897917873858446
YCR020C	-0.012897917873858446
YCR020C-A	-0.012897917873858446
YCR020W-B	-0.012897917873858446
YCR021C	-0.012897917873858446
YCR022C	-0.012897917873858446
YCR023C	-0.012897917873858446
YCR024C	-0.012897917873858446
YCR024C-A	0.9357731646454241
YCR025C	-0.012897917873858446
YCR026C	-0.012897917873858446
YCR027C	-0.012897917873858446
YCR028C	-0.012897917873858446
YCR028C-A	0.8905742519011088
YCR030C	-0.012897917873858446
YCR031C	-0.8287064547499752
YCR032W	-0.012897917873858446
YCR033W	-0.012897917873858446
YCR034W	0.06157091734160247
YCR036W	-0.012897917873858446
YCR037C	1.938165679901994
YCR043C	-0.012897917873858446
YCR044C	-0.012897917873858446
YCR045C	-0.012897917873858446
YCR046C	1.6491921376921599
YCR047C	-0.012897917873858446
YCR048W	-0.012897917873858446
YCR049C	-0.012897917873858446
YCR050C	-0.012897917873858446
YCR051W	-0.012897917873858446
YCR053W	-5.809122500351616
YCR059C	-0.012897917873858446
YCR060W	-0.012897917873858446
YCR061W	1.2747998707247168
YCR063W	-0.012897917873858446
YCR065W	-1.6028871142657686
YCR066W	-0.012897917873858446
YCR067C	-0.012897917873858446
YCR068W	-0.012897917873858446
YCR069W	-0.012897917873858446
YCR071C	2.1892519234976198
YCR073C	0.4532178111929435
YCR073W-A	-1.0712623398897219
YCR075C	-0.012897917873858446
YCR076C	-0.012897917873858446
YCR077C	-0.012897917873858446
YCR079W	-0.7887556924359481
YCR081W	1.0418159535198495
YCR082W	-0.012897917873858446
YCR083W	-0.012897917873858446
YCR084C	-0.25462077947046485
YCR085W	-0.012897917873858446
YCR086W	-2.5384083640723456
YCR087C-A	-0.8772931827112609
YCR087W	-0.012897917873858446
YCR088W	1.2932461965553161
YCR089W	-0.012897917873858446
YCR090C	-0.012897917873858446
YCR091W	2.4124273986314386
YCR092C	1.3364430554997038
YCR094W	-0.012897917873858446
YCR095C	-0.012897917873858446
YCR098C	-0.012897917873858446
YCR099C	-0.012897917873858446
YCR100C	-0.012897917873858446
YCR101C	1.2203812161751717
YCR102C	-0.012897917873858446
YCR102W-A	-0.012897917873858446
YCR105W	-0.20149965795869149
YCR106W	0.9705881278356703
YCR107W	0.46186875300165475
YDL001W	-0.012897917873858446
YDL002C	-0.012897917873858446
YDL005C	-0.012897917873858446
YDL006W	-0.012897917873858446
YDL009C	-0.012897917873858446
YDL010W	-0.012897917873858446
YDL011C	0.9525333592161803
YDL012C	-0.012897917873858446
YDL013W	0.3215194650616863
YDL018C	-0.012897917873858446
YDL019C	-0.012897917873858446
YDL020C	-2.7409408131748423
YDL021W	1.1739272235819587
YDL022W	-0.012897917873858446
YDL023C	-0.012897917873858446
YDL024C	-0.5748573172279908
YDL025C	-0.012897917873858446
YDL026W	-0.012897917873858446
YDL027C	-0.012897917873858446
YDL032W	-0.012897917873858446
YDL033C	-0.012897917873858446
YDL034W	-0.012897917873858446
YDL035C	1.7714892586878692
YDL036C	-0.012897917873858446
YDL037C	1.2351425112932384
YDL039C	4.684348303400164
YDL040C	-0.012897917873858446
YDL041W	-0.012897917873858446
YDL042C	-3.0882998094173675
YDL044C	-0.012897917873858446
YDL045W-A	-0.012897917873858446
YDL046W	-0.012897917873858446
YDL047W	-0.38426324455847954
YDL048C	-0.012897917873858446
YDL049C	-0.012897917873858446
YDL050C	-0.012897917873858446
YDL051W	-0.012897917873858446
YDL052C	-0.012897917873858446
YDL053C	-0.012897917873858446
YDL054C	-0.012897917873858446
YDL056W	1.3865274020939757
YDL057W	-0.012897917873858446
YDL059C	-0.012897917873858446
YDL062W	2.029994204296191
YDL063C	2.180855511624104
YDL065C	1.753210988702659
YDL066W	1.0203450722653677
YDL067C	-0.012897917873858446
YDL068W	-0.012897917873858446
YDL069C	2.272532690590985
YDL070W	-0.012897917873858446
YDL071C	-0.012897917873858446
YDL072C	-0.012897917873858446
YDL073W	-0.012897917873858446
YDL074C	-1.862703784625899
YDL075W	1.9244007105812984
YDL076C	-0.012897917873858446
YDL077C	-0.012897917873858446
YDL078C	-1.3582510494402087
YDL079C	-0.012897917873858446
YDL080C	-0.012897917873858446
YDL081C	0.5490203337792898
YDL082W	1.9557426502796342
YDL083C	-0.9825012062389122
YDL085W	-0.6827754860798722
YDL086W	-0.012897917873858446
YDL088C	-0.012897917873858446
YDL089W	-0.012897917873858446
YDL090C	-0.012897917873858446
YDL091C	1.217866794561917
YDL093W	0.846446016693117
YDL094C	-0.012897917873858446
YDL095W	1.7339425644032465
YDL096C	-0.012897917873858446
YDL099W	3.1073580186959613
YDL100C	-0.012897917873858446
YDL101C	-1.6544548201747433
YDL104C	-0.012897917873858446
YDL106C	0.5599586286991276
YDL107W	-0.012897917873858446
YDL109C	-0.012897917873858446
YDL110C	-0.012897917873858446
YDL112W	-0.012897917873858446
YDL113C	-0.012897917873858446
YDL114W	-0.012897917873858446
YDL115C	2.7989652905595386
YDL116W	-2.6802458595715004
YDL117W	-0.012897917873858446
YDL118W	-0.012897917873858446
YDL119C	-0.012897917873858446
YDL121C	-0.012897917873858446
YDL122W	-0.012897917873858446
YDL123W	-0.012897917873858446
YDL124W	-0.012897917873858446
YDL125C	-0.012897917873858446
YDL127W	-0.012897917873858446
YDL128W	1.515769326271006
YDL129W	-0.012897917873858446
YDL130W	2.5608415774029916
YDL130W-A	1.386036175884923
YDL131W	-0.012897917873858446
YDL133C-A	-0.8056718607675902
YDL133W	-0.012897917873858446
YDL134C	1.841368210646787
YDL135C	-0.012897917873858446
YDL136W	1.6160356065794301
YDL137W	-0.012897917873858446
YDL138W	-0.012897917873858446
YDL142C	-2.281264727769265
YDL144C	-0.012897917873858446
YDL146W	-3.0600250965389915
YDL149W	-0.012897917873858446
YDL151C	-0.012897917873858446
YDL154W	-0.012897917873858446
YDL155W	-0.012897917873858446
YDL156W	-0.012897917873858446
YDL157C	-0.012897917873858446
YDL158C	-0.012897917873858446
YDL159W	0.609005509550493
YDL160C	-1.1697995701076267
YDL161W	-0.012897917873858446
YDL162C	-0.012897917873858446
YDL167C	-0.012897917873858446
YDL168W	-0.012897917873858446
YDL169C	0.8805881729085664
YDL170W	0.6408473483505189
YDL171C	-0.9368941644780102
YDL172C	0.631164043829282
YDL173W	-0.012897917873858446
YDL174C	-0.012897917873858446
YDL175C	-0.012897917873858446
YDL176W	-0.012897917873858446
YDL177C	-0.012897917873858446
YDL178W	-0.012897917873858446
YDL179W	-0.012897917873858446
YDL180W	-0.012897917873858446
YDL181W	0.5737524414740992
YDL182W	-0.012897917873858446
YDL183C	-0.012897917873858446
YDL184C	-0.500758805808463
YDL185W	-1.5960819140010936
YDL186W	-0.012897917873858446
YDL187C	-0.012897917873858446
YDL188C	1.008795721674369
YDL189W	-0.012897917873858446
YDL190C	-0.012897917873858446
YDL191W	1.39573828745788
YDL192W	-0.012897917873858446
YDL194W	-0.012897917873858446
YDL197C	-0.012897917873858446
YDL198C	-0.6522317427881578
YDL199C	-0.012897917873858446
YDL200C	-0.012897917873858446
YDL201W	-0.012897917873858446
YDL202W	-0.012897917873858446
YDL203C	-0.012897917873858446
YDL204W	-0.012897917873858446
YDL206W	-0.012897917873858446
YDL210W	-0.5379769985476934
YDL211C	-0.012897917873858446
YDL213C	-0.012897917873858446
YDL214C	-0.012897917873858446
YDL215C	0.6095291269179456
YDL216C	-0.012897917873858446
YDL218W	-0.012897917873858446
YDL219W	-0.012897917873858446
YDL222C	1.6315084754539262
YDL223C	-0.012897917873858446
YDL224C	-0.9246133128524142
YDL225W	-0.012897917873858446
YDL226C	-0.012897917873858446
YDL227C	-0.4694790556476345
YDL229W	-0.012897917873858446
YDL230W	-0.012897917873858446
YDL231C	-0.012897917873858446
YDL232W	-0.012897917873858446
YDL233W	-0.012897917873858446
YDL234C	0.02522668778879689
YDL236W	-0.012897917873858446
YDL237W	-0.012897917873858446
YDL238C	-0.012897917873858446
YDL239C	-0.012897917873858446
YDL240W	-0.34791057122651775
YDL241W	-0.012897917873858446
YDL242W	-0.012897917873858446
YDL243C	-0.012897917873858446
YDR001C	0.8931485502612687
YDR003W	-0.012897917873858446
YDR004W	-0.3908344447038288
YDR005C	0.790272316677606
YDR006C	2.283802169554639
YDR007W	-0.012897917873858446
YDR008C	-0.012897917873858446
YDR009W	-0.012897917873858446
YDR010C	-0.012897917873858446
YDR011W	2.258622595444308
YDR014W	-0.012897917873858446
YDR015C	-0.012897917873858446
YDR017C	-0.012897917873858446
YDR018C	0.1571588951493686
YDR019C	-0.012897917873858446
YDR020C	1.5371015920563098
YDR024W	0.6633528208150207
YDR025W	0.893895655485451
YDR026C	-0.21258908736850163
YDR027C	-0.26083347468190604
YDR028C	-1.678108120912202
YDR029W	-0.012897917873858446
YDR030C	-0.012897917873858446
YDR031W	-0.012897917873858446
YDR032C	-0.012897917873858446
YDR033W	-0.22411655274785394
YDR034C	-0.012897917873858446
YDR035W	-0.012897917873858446
YDR036C	-0.012897917873858446
YDR042C	-0.012897917873858446
YDR043C	-0.012897917873858446
YDR046C	-0.758787380273875
YDR048C	1.9461433023957184
YDR049W	0.694658067076071
YDR051C	-1.6868293851325828
YDR055W	0.21034008082905875
YDR056C	0.3424069304818759
YDR057W	-0.33776161877751
YDR058C	-0.012897917873858446
YDR059C	-1.6645102989024672
YDR061W	-1.0172567982290928
YDR063W	-1.3074049192206052
YDR065W	-3.137569990090144
YDR066C	-0.24497459904883875
YDR067C	-0.9056613670785111
YDR068W	0.19251269758180112
YDR069C	-3.0929318176299114
YDR070C	-2.467997403186654
YDR071C	-0.012897917873858446
YDR072C	-2.0216156785843276
YDR073W	0.47503446198453536
YDR074W	-0.012897917873858446
YDR075W	-1.3074049192206052
YDR076W	-2.996564827120905
YDR077W	0.3546789729415305
YDR078C	-1.084214056919442
YDR079W	-0.994937711998977
YDR080W	-1.5312047145299414
YDR083W	-0.20163761689272536
YDR084C	-1.8430629887433974
YDR085C	-1.396681264141071
YDR089W	-1.9769775061240948
YDR090C	-0.6472128178341215
YDR092W	-1.6645102989024672
YDR093W	0.9502784046141972
YDR094W	-1.3520430916808381
YDR095C	-2.1332111097349093
YDR096W	-0.6134842382478972
YDR097C	1.2138315875709873
YDR098C	-0.32233349277383144
YDR099W	1.5099726893938705
YDR100W	-3.137569990090144
YDR101C	-0.19088986373016498
YDR102C	-0.40151259576294207
YDR103W	-0.012897917873858446
YDR104C	-0.6634618181121867
YDR105C	-1.2850858329904895
YDR107C	-1.1065331431495586
YDR108W	-0.8793175275937835
YDR109C	1.040160201759419
YDR110W	1.5588710178433485
YDR111C	-2.2224874546553752
YDR112W	-1.9546584198939791
YDR114C	-0.012897917873858446
YDR115W	0.4497844416582983
YDR116C	-1.3743621779109547
YDR117C	-1.4413194366013033
YDR119W	0.45813594547689973
YDR120C	-1.5975530402121179
YDR121W	0.23255910001814026
YDR122W	-0.8664287577627121
YDR123C	0.6137033439353514
YDR124W	1.7662177528930436
YDR125C	-0.3448396219041182
YDR126W	-1.943405323722866
YDR127W	-0.012897917873858446
YDR128W	-2.2448065408854907
YDR129C	-3.5591578696782897
YDR130C	-2.177849282195142
YDR131C	-1.1065331431495586
YDR132C	0.7712008892811376
YDR133C	-1.5082766952916526
YDR135C	0.5357238607279886
YDR136C	-0.012897917873858446
YDR137W	1.00658386257777
YDR138W	-4.440112791473957
YDR139C	-0.012897917873858446
YDR140W	-0.012897917873858446
YDR142C	-0.012897917873858446
YDR143C	-1.2761466640869543
YDR144C	-0.012897917873858446
YDR146C	1.3383449857063225
YDR147W	-0.012897917873858446
YDR148C	-0.8559031027734852
YDR149C	-0.012897917873858446
YDR150W	-0.012897917873858446
YDR151C	0.42416998957391594
YDR152W	-0.012897917873858446
YDR153C	-0.012897917873858446
YDR154C	-0.012897917873858446
YDR155C	0.7152958117558575
YDR156W	-0.012897917873858446
YDR157W	-0.012897917873858446
YDR158W	-2.894505046985078
YDR159W	-2.5669848701527407
YDR161W	-0.012897917873858446
YDR162C	-0.012897917873858446
YDR163W	-0.012897917873858446
YDR165W	-0.012897917873858446
YDR169C	-0.21376969394490516
YDR171W	-0.012897917873858446
YDR173C	-0.012897917873858446
YDR174W	-1.7681928867616892
YDR175C	-0.012897917873858446
YDR176W	-0.050939421214046064
YDR178W	1.3152994024335385
YDR179C	-0.012897917873858446
YDR179W-A	-0.012897917873858446
YDR181C	-0.012897917873858446
YDR183W	-0.012897917873858446
YDR184C	-0.012897917873858446
YDR185C	-0.012897917873858446
YDR186C	-0.012897917873858446
YDR191W	-0.9248431262700937
YDR192C	-0.012897917873858446
YDR193W	-0.012897917873858446
YDR194C	0.75700171330217
YDR195W	-0.012897917873858446
YDR197W	-0.23386835650204252
YDR198C	0.7288183472355934
YDR199W	-0.012897917873858446
YDR200C	-0.012897917873858446
YDR202C	1.9807445714285221
YDR203W	-0.012897917873858446
YDR204W	-1.4379471690993368
YDR205W	-0.012897917873858446
YDR206W	-0.012897917873858446
YDR207C	-0.012897917873858446
YDR209C	-0.012897917873858446
YDR210W	-0.012897917873858446
YDR213W	-0.012897917873858446
YDR214W	-0.012897917873858446
YDR215C	-0.012897917873858446
YDR216W	-2.328317458718725
YDR217C	-0.18053409960463385
YDR218C	-0.012897917873858446
YDR219C	-1.7713793353219642
YDR220C	-0.012897917873858446
YDR221W	-0.012897917873858446
YDR222W	-0.012897917873858446
YDR223W	0.22641442972328005
YDR225W	1.1766009222736002
YDR226W	-0.012897917873858446
YDR227W	-1.1450047231576195
YDR229W	-0.012897917873858446
YDR230W	-0.012897917873858446
YDR231C	-0.012897917873858446
YDR233C	1.0371414818369182
YDR234W	0.36141610306019517
YDR237W	-0.012897917873858446
YDR239C	-0.012897917873858446
YDR241W	-0.012897917873858446
YDR242W	-0.39095687007133595
YDR244W	0.3992085797718647
YDR245W	1.8406745667613988
YDR247W	2.1454732507321697
YDR248C	0.8271545899414293
YDR249C	-0.9533177789577633
YDR250C	1.0029591347601716
YDR251W	0.8353900274518746
YDR252W	-0.012897917873858446
YDR253C	-0.1186951522457985
YDR254W	-1.170232141076386
YDR255C	0.10100638426604652
YDR256C	0.15101156195366253
YDR257C	0.28739524231316094
YDR258C	-0.5433427701750173
YDR259C	-0.808565196325596
YDR260C	0.9444353893718767
YDR261C	-0.012897917873858446
YDR262W	-0.012897917873858446
YDR263C	-0.012897917873858446
YDR264C	-2.473025556723787
YDR265W	-0.3046357173717891
YDR266C	1.4896621989718888
YDR268W	1.2344736705952997
YDR269C	1.091147862631607
YDR270W	-0.012897917873858446
YDR271C	-0.012897917873858446
YDR272W	-0.012897917873858446
YDR273W	-0.012897917873858446
YDR274C	1.3205552421246896
YDR275W	0.8871111477301369
YDR276C	-0.1657161452999936
YDR277C	0.495431874707107
