orf	hap a | growth (spot assay) | visible light [35 W/m2] | YPD | Molin M~Blomberg A, 2020
YBL012C	-0.3740015520111843
YBL013W	0.8939427537444831
YBL015W	1.6207595577964597
YBL016W	0.2639445446308957
YBL017C	0.30709270281532086
YBL019W	0.13635258606329684
YBL021C	0.37664729467821945
YBL022C	-0.050376433092325916
YBL024W	0.5107564233624406
YBL025W	-0.9527203892880353
YBL027W	0.42720645149041514
YBL028C	-0.37118135346095743
YBL029W	0.07619898211692254
YBL031W	0.2711573961301272
YBL032W	0.5512555092863104
YBL036C	0.5545201551941159
YBL037W	0.19460245825030717
YBL038W	1.6145747079329777
YBL039C	-0.16583275924990748
YBL042C	0.1233483723678553
YBL043W	-0.08560318928302385
YBL044W	0.9568604778122962
YBL045C	1.5176907011746472
YBL046W	0.5721435789217838
YBL047C	-0.3719126772397888
YBL048W	-0.19402646880979546
YBL049W	0.3647309968171146
YBL051C	-0.12815782595781544
YBL052C	0.12717965543285742
YBL053W	0.1637326728659978
YBL054W	0.29851766365420324
YBL055C	0.04442214856699308
YBL056W	-0.06763478596204875
YBL057C	-0.1525766156428514
YBL058W	
YBL059W	0.17075807283417668
YBL060W	-0.1702121565852247
YBL061C	-0.09138698547719445
YBL062W	0.1471422725043892
YBL063W	0.12561992331906296
YBL064C	0.4242641795990434
YBL065W	0.7002740017005858
YBL066C	0.5833469949823273
YBL067C	0.4314890512007793
YBL068W	-0.054591199514698326
YBL069W	0.24538946477254708
YBL070C	0.10016074979766215
YBL071C	-0.1042252908127827
YBL072C	-0.21767482993643197
YBL075C	0.028166803210944773
YBL078C	0.44868365315981396
YBL079W	-0.14605081478736728
YBL080C	0.3336242542962575
YBL081W	0.19444832234416287
YBL082C	-0.13689758819680797
YBL083C	-0.04290711197535106
YBL085W	0.2516157283083729
YBL086C	0.121637088255901
YBL087C	0.01476072083000799
YBL088C	0.3572860234460708
YBL089W	0.5113003518317255
YBL090W	0.8928693687533203
YBL091C	0.3093661055759292
YBL091C-A	0.39479617630559516
YBL093C	-0.5601407788032149
YBL094C	1.915522066358994
YBL095W	0.5426674806098716
YBL096C	0.30845942114685926
YBL098W	-0.18092248983308065
YBL099W	-0.7652765436232275
YBL100C	-0.07043185467112377
YBL101C	0.052990834036799744
YBL102W	0.016097734026216948
YBL103C	3.000922111694266
YBL104C	0.48462026484902304
YBL106C	0.08675956253084409
YBL107C	1.2004560021413753
YBR001C	0.34228165344116057
YBR003W	0.7706255292023233
YBR005W	0.693723477876345
YBR006W	1.0724976125896222
YBR007C	0.6598873874322104
YBR008C	1.314748724437037
YBR009C	1.0258888065216434
YBR010W	0.45669633116683506
YBR012C	0.9181708175711197
YBR013C	1.3188481786396438
YBR014C	0.7376865499083113
YBR015C	0.5327764670521518
YBR016W	1.8148651961984539
YBR018C	0.6059412832857379
YBR019C	0.5118595681389586
YBR020W	0.14008237812031737
YBR021W	-1.301093961415685
YBR022W	0.20880178935644586
YBR023C	-0.11113279605214041
YBR024W	0.0920767835500102
YBR025C	-0.158949934990745
YBR026C	0.866313234755408
YBR027C	0.042258803396295216
YBR028C	0.3011774716654724
YBR030W	-0.13884281681197622
YBR031W	0.06410956592756324
YBR032W	-0.32504228771046706
YBR033W	0.0341001664640648
YBR034C	-0.10349598580161014
YBR035C	2.8586049084132643
YBR036C	0.1449715527824467
YBR037C	-0.14587972404320407
YBR040W	0.38897022470821624
YBR041W	-0.61239555587437
YBR042C	0.349192490609932
YBR043C	-0.3320126803497146
YBR044C	-0.17635501938698264
YBR045C	0.4240322724700102
YBR046C	0.0011192786114860378
YBR047W	0.48323897384898995
YBR048W	-1.400045508185663
YBR050C	-0.19190119480202078
YBR051W	-0.3935059272576658
YBR052C	-0.1445399752248362
YBR053C	0.36758382048334054
YBR054W	0.9276052687827125
YBR056W	0.500590038897289
YBR057C	-0.45023503410427324
YBR058C	-0.5143528466465501
YBR059C	-1.1395740737797866
YBR061C	-0.659756348963052
YBR062C	-0.08796916779000942
YBR063C	-0.10220652418747146
YBR064W	0.1668875863861532
YBR065C	0.1369533626478536
YBR066C	0.08190306101077971
YBR067C	0.3656319511414089
YBR068C	1.7864581551668957
YBR069C	0.10863503214587925
YBR071W	0.05535354398083015
YBR072W	0.2531437279381391
YBR073W	-0.034632023331646465
YBR074W	-0.002440839766337668
YBR076W	-0.46918112744716123
YBR077C	0.25855301190921426
YBR078W	0.9932067016338634
YBR081C	-1.512409647988919
YBR082C	4.5824399578314905
YBR083W	-0.37031871428028085
YBR084C-A	0.2931941134995969
YBR084W	0.06978173349367843
YBR085W	0.5752710043235635
YBR086C	-0.46402819361625036
YBR089C-A	0.5337994136991289
YBR090C	0.3610251705177376
YBR092C	1.0440292232616073
YBR093C	-1.5033212111754213
YBR094W	-0.0412105857923217
YBR095C	1.3371904930514515
YBR097W	-1.523357254992765
YBR098W	-0.56879576378881
YBR099C	-0.21513770441412639
YBR101C	0.024144996176490626
YBR103W	-0.6659280969047676
YBR104W	1.0588215710892563
YBR105C	0.5273414677175764
YBR106W	-1.5138993056787537
YBR107C	-0.03445123777746483
YBR108W	0.012202585626241302
YBR111C	0.4117866508421642
YBR112C	
YBR113W	0.32902603854408236
YBR114W	0.8142502504112676
YBR115C	0.6543473379157184
YBR116C	0.5646928037923867
YBR118W	0.7718307226102394
YBR119W	-0.32240152675603
YBR120C	0.30284201328244315
YBR121C	1.28067663471073
YBR122C	0.7857175766788949
YBR125C	0.015267493930236293
YBR126C	0.1747945852325238
YBR127C	-1.5629038050530228
YBR128C	0.19880002183953968
YBR129C	0.2759504103869849
YBR130C	0.18937235609579398
YBR131W	-0.6757816005461145
YBR132C	1.084161219220671
YBR133C	-0.7229843775265082
YBR134W	0.3228666525482489
YBR137W	0.25656493076386633
YBR138C	0.5867194685874435
YBR139W	0.22139533888997365
YBR141C	-0.21487583633979807
YBR144C	-0.1718069644135689
YBR145W	-0.44481663718622744
YBR146W	-0.21586240800569995
YBR147W	-1.3970917978434456
YBR148W	-0.05021904336234741
YBR149W	-0.1371984867274779
YBR150C	-0.07295164775409828
YBR151W	0.18363846002800924
YBR156C	0.2712480171274187
YBR157C	0.05570366358424101
YBR158W	0.18749614839848674
YBR159W	-0.1122417304168804
YBR161W	0.00017484539691511433
YBR162C	-0.12282277107211122
YBR162W-A	0.013864662520753818
YBR163W	0.5914617422258357
YBR164C	-0.5746270653675346
YBR165W	0.5558756274797673
YBR166C	-0.12155054710599401
YBR168W	-0.30457024659246995
YBR169C	0.14418325133671842
YBR170C	0.022130834669766647
YBR171W	
YBR172C	-0.498271224433236
YBR173C	
YBR174C	-0.9415514705462114
YBR175W	-0.6252240519639647
YBR176W	0.009004197774997183
YBR177C	0.11763430656510791
YBR178W	-0.10794161802411179
YBR179C	0.35678037049390837
YBR180W	-0.04549202641377025
YBR181C	-0.07196387430752489
YBR182C	0.02609739577631849
YBR183W	0.05674245792710773
YBR184W	-0.03135702644320765
YBR185C	0.027016713800669993
YBR186W	0.12526588057637572
YBR187W	0.3315458458722823
YBR188C	-0.22338202206315683
YBR189W	-1.1434827417831674
YBR191W	-0.341817958573541
YBR194W	0.49285552897325036
YBR195C	-0.06906842117384308
YBR197C	0.2613615040097726
YBR199W	0.009875710405225198
YBR200W	1.5696592364029271
YBR201W	0.002720609499418032
YBR203W	0.09907551195174366
YBR204C	-0.05796514763830912
YBR205W	-0.037096474260431396
YBR206W	-0.012816915959405645
YBR207W	0.04691222846449962
YBR208C	0.1421139006706403
YBR209W	0.4709265037741444
YBR210W	0.3258580887701136
YBR212W	0.3863209503375286
YBR213W	0.492231643211079
YBR214W	0.24322762229928083
YBR215W	0.2523447623217415
YBR216C	-0.17113334236594244
YBR217W	0.005347870869963344
YBR218C	-0.10731268574469774
YBR219C	0.219555374460963
YBR220C	0.2031064934171324
YBR221C	0.9143574438655743
YBR222C	0.2330260095742511
YBR223C	0.6585407462310847
YBR224W	0.9196707081689995
YBR225W	-0.28274474781794334
YBR226C	0.17410762590984558
YBR227C	1.0594818953298308
YBR228W	-0.34980650383456147
YBR229C	-0.25491271282220074
YBR230C	-0.32979592189944484
YBR231C	0.11630113018792936
YBR232C	0.11969617757262946
YBR233W	-0.5467772192416062
YBR235W	0.46316565653631614
YBR238C	0.3007269660546053
YBR239C	0.563057474648544
YBR240C	0.1626158306705732
YBR241C	0.24513256026380395
YBR242W	-0.25627329202094384
YBR244W	-0.16924588571473517
YBR245C	-0.4772783891663755
YBR246W	-1.3474406262714729
YBR248C	0.6608399876081882
YBR249C	-0.30071583640557115
YBR250W	-0.42770690952057305
YBR251W	0.4443753590847125
YBR255W	0.06857407519476792
YBR258C	0.16480889141603172
YBR259W	0.34291557559482483
YBR260C	-0.14009346233208717
YBR261C	-0.33711625467194395
YBR262C	-0.741608005319115
YBR263W	-0.05724009412949993
YBR264C	
YBR266C	0.09363121370705911
YBR267W	-0.5070434774590065
YBR268W	-0.606701336106936
YBR269C	-0.9851640186135274
YBR270C	0.19135080480813466
YBR271W	-0.025578688745288892
YBR272C	0.07778437203889087
YBR273C	-0.13543025645977042
YBR274W	0.17717885729316973
YBR275C	0.17542564580441491
YBR276C	-0.0005809767683231025
YBR277C	-0.04753835784248805
YBR278W	-0.04079362058577507
YBR280C	-0.21349823862477543
YBR281C	-0.5231103074313695
YBR282W	-0.548666825461089
YBR283C	0.3135151966194535
YBR284W	-0.4340604967626385
YBR285W	-0.4751652716132596
YBR286W	-0.3389132035267016
YBR287W	0.4974377492323559
YBR288C	-0.16325563309025007
YBR289W	3.2143175815216716
YBR290W	0.18077128233311646
YBR291C	0.1813578669156544
YBR292C	0.43654645741063386
YBR293W	-0.4232041742155037
YBR294W	0.49008642410589226
YBR295W	-0.1747905778603838
YBR296C	0.04652138609377235
YBR297W	-0.18755918334554877
YBR298C	0.21467242593411917
YBR299W	1.827476583525587
YBR300C	0.10961379436230824
YBR301W	0.7866940293091959
YCL001W	-0.022571248110429726
YCL001W-A	0.40533181487272435
YCL002C	0.5345018249511823
YCL005W	-0.9219161206890387
YCL007C	-1.5606144716809878
YCL008C	-1.5761164396567453
YCL009C	0.3053487763071425
YCL010C	2.4200190626139384
YCL011C	0.5442744961727174
YCL014W	0.10237136099465984
YCL016C	
YCL022C	
YCL023C	
YCL024W	
YCL025C	0.06610649465986375
YCL026C-A	0.34323574413043906
YCL027W	0.30988781891984435
YCL028W	0.03487093936330238
YCL029C	0.17448267721493807
YCL030C	0.06957499164048786
YCL032W	-1.0089915690916749
YCL033C	-0.46293474368578463
YCL034W	0.2611163262756203
YCL035C	-0.032597221664579706
YCL036W	-1.013405725353682
YCL037C	-0.39142634517032593
YCL038C	-0.12076869086821874
YCL039W	-0.3219588621572802
YCL040W	-0.8739089515645159
YCL042W	-0.6251244814386215
YCL044C	-1.5793235892082917
YCL045C	-0.4765632152367108
YCL046W	-0.11731072879166154
YCL047C	0.0759244451701746
YCL048W	0.12896214740289647
YCL049C	0.059970623617188086
YCL050C	-0.269216172257758
YCL051W	0.12607323497072728
YCL055W	0.22715346093150182
YCL056C	-0.5290287359890208
YCL057W	0.1240997502077499
YCL058C	-1.5708917646034635
YCL061C	-0.2040555958625528
YCL063W	-0.9074121523181826
YCL064C	-0.10005655129987008
YCL069W	0.6048847054367099
YCL076W	-0.30604247320133615
YCR001W	0.12709427309076168
YCR002C	-1.0549816218602963
YCR003W	0.35165218299484247
YCR004C	0.7290683523788903
YCR005C	-0.16325563309025007
YCR006C	-0.37620346423142
YCR007C	-0.19918149539541588
YCR008W	0.05384906475923752
YCR009C	-1.5082409969413038
YCR010C	-0.8376537108379134
YCR011C	0.4615162448037017
YCR014C	0.4153337279108204
YCR015C	-0.1155660490880235
YCR016W	-0.03518845809328673
YCR017C	-0.054942506463427715
YCR019W	-0.3656511150652015
YCR020C	0.22438191448748449
YCR020C-A	-0.17323919230989268
YCR020W-B	
YCR021C	0.7533708872116106
YCR022C	0.2599832877661035
YCR023C	0.26244548040728266
YCR024C	-0.5183058621455113
YCR024C-A	0.052410914702226814
YCR025C	0.40861433687762055
YCR026C	0.3259385155685958
YCR027C	0.28063610038226083
YCR028C	-0.1264469630128613
YCR028C-A	0.3810405579489919
YCR030C	-0.4994088300839015
YCR031C	-0.25630172281163954
YCR032W	0.40634709793346496
YCR033W	-0.13642696254882644
YCR034W	-0.9251723458390635
YCR036W	0.7158110356798517
YCR037C	0.8881463620041217
YCR043C	0.4937016198075916
YCR044C	0.7043694093651938
YCR045C	-0.096982889969632
YCR046C	-0.683739188744894
YCR047C	-1.5283542293896313
YCR048W	0.15083776050854836
YCR049C	0.7779374835192974
YCR050C	-0.7357073007912892
YCR051W	0.5916847712053411
YCR053W	-1.1042462341639332
YCR059C	
YCR060W	0.8724465221803703
YCR061W	1.2284124570552233
YCR063W	3.5646947872157315
YCR065W	0.5239543196844914
YCR066W	-1.4317970433398002
YCR067C	
YCR068W	-1.0638680061023147
YCR069W	0.7845186999784586
YCR071C	1.054201727646783
YCR073C	0.4852745546827864
YCR073W-A	0.28530695093739583
YCR075C	0.7949743794544967
YCR076C	0.010462696861362366
YCR077C	
YCR079W	0.4119459868547136
YCR081W	
YCR082W	0.20391653282938166
YCR083W	-0.000248521414589922
YCR084C	
YCR085W	0.4097658990995179
YCR086W	0.3103814640475698
YCR087C-A	-0.3760088622564247
YCR087W	-0.006584247380927807
YCR088W	0.3215224006234153
YCR089W	-0.3162785026556168
YCR090C	1.1858396462067722
YCR091W	0.5127917169099298
YCR092C	-0.46457082659319665
YCR094W	-1.35972200787529
YCR095C	0.09160249850742622
YCR098C	0.40514697344402595
YCR099C	-0.20030299800883425
YCR100C	0.23287677587064218
YCR101C	0.12645600857170422
YCR102C	0.19876293080234944
YCR102W-A	-0.08935544788369967
YCR105W	0.7229299548686157
YCR106W	
YCR107W	3.562169562961603
YDL001W	
YDL002C	
YDL006W	
YDL009C	
YDL010W	-0.526365256048485
YDL011C	-0.9662952392610717
YDL012C	
YDL013W	
YDL018C	-0.4246149105119623
YDL019C	0.22327460223577977
YDL020C	-1.3388199117025683
YDL021W	
YDL022W	
YDL023C	0.03076214011830384
YDL024C	-0.277916720959241
YDL025C	-1.5247928385350096
YDL026W	-0.05184824285096447
YDL027C	0.07213923668834156
YDL032W	
YDL033C	0.7311456690766667
YDL034W	0.27604312529131947
YDL035C	0.4558777599391034
YDL036C	0.2684982438376232
YDL037C	0.16927519839867364
YDL039C	0.23508558483115827
YDL040C	-0.22230911670391842
YDL041W	
YDL042C	0.6087172936093839
YDL044C	
YDL045W-A	1.7237905632039425
YDL046W	0.7511500027319941
YDL047W	-1.579583436889749
YDL048C	0.20359997212644448
YDL049C	
YDL050C	0.8740234252616497
YDL051W	0.30400422760415907
YDL052C	-0.2340526944038004
YDL053C	0.4632842417970807
YDL054C	1.2315757686596058
YDL056W	0.823339572059023
YDL057W	
YDL059C	0.2909531686003471
YDL061C	-0.9695684896997228
YDL062W	0.7911425710095501
YDL063C	1.3280750429862627
YDL065C	0.5684021243911395
YDL066W	0.594302424813434
YDL067C	-0.1888760582951724
YDL068W	0.9130084911315551
YDL069C	-0.46577708980605975
YDL070W	0.3389921002601821
YDL071C	
YDL072C	-1.2593947174897961
YDL073W	-0.6132985533254874
YDL074C	-1.4685137217648918
YDL075W	
YDL076C	0.7682625707580142
YDL077C	-0.07365583070841175
YDL078C	0.11729985592811998
YDL079C	-0.5641139163788275
YDL080C	-0.32741812875280424
YDL081C	-1.5772338284378822
YDL082W	0.5292975509992577
YDL083C	0.07704463997147933
YDL085W	0.2462399128881414
YDL086W	0.41467623985432106
YDL088C	0.44307824324983575
YDL089W	0.5802304708830445
YDL090C	0.8858898380549309
YDL091C	-0.41680736762661985
YDL093W	0.2037425808998977
YDL094C	0.1347479069938728
YDL095W	0.10809673876652624
YDL096C	0.35951121248236945
YDL099W	
YDL100C	0.37035172280498313
YDL104C	0.1557420327054327
YDL106C	0.1716815558128908
YDL107W	-0.45804855859667626
YDL109C	0.20588887213285212
YDL110C	0.2977483983878159
YDL112W	0.3816168829751065
YDL113C	-0.21469889203800024
YDL114W	0.22783017374084702
YDL116W	-0.3910542071725227
YDL117W	0.3903927910399438
YDL118W	1.171758782173294
YDL119C	1.5557306901977785
YDL121C	0.12187291305079727
YDL122W	0.24871974744758843
YDL123W	-0.12828306849331148
YDL124W	-0.00298209084945832
YDL125C	0.32841780882871185
YDL127W	0.345974298731645
YDL128W	0.12156293236537179
YDL129W	0.1314985384957429
YDL130W	-0.511274720327413
YDL130W-A	-0.11069251901745279
YDL131W	-0.00010094961533775183
YDL133C-A	0.05170173494430223
YDL133W	-0.18500958636755613
YDL134C	0.5567778680599229
YDL135C	0.44566426532569703
YDL136W	0.3609839142403749
YDL137W	-0.13186552842249746
YDL138W	0.1679227663375677
YDL142C	0.5576657731629849
YDL144C	-0.1797354585607741
YDL146W	-0.24072690888920303
YDL149W	0.018782335722080684
YDL151C	-1.5862404490828172
YDL154W	0.3307489634787233
YDL155W	0.3239526489375487
YDL156W	0.18672931084312755
YDL157C	0.6122206087325825
YDL159W	0.38434192519450816
YDL160C	0.2764465408439466
YDL161W	0.030262814211760546
YDL162C	0.2618177754557201
YDL167C	-0.1549192513178003
YDL168W	-0.0039034697328609426
YDL169C	0.1343978497148816
YDL170W	0.17174947130971382
YDL171C	0.23591598701223057
YDL172C	0.21015656304547836
YDL173W	0.2706401473789297
YDL174C	-0.013787440547095919
YDL175C	0.341227976153338
YDL176W	0.1511157421365241
YDL177C	-0.601027759612259
YDL178W	0.4533563474911455
YDL179W	0.28272844636678607
YDL180W	0.5459364663555324
YDL181W	0.44069327706845574
YDL182W	0.10202176469452756
YDL183C	0.6696067941373547
YDL184C	0.2664527515969789
YDL185W	
YDL186W	
YDL187C	
YDL188C	
YDL189W	
YDL190C	
YDL191W	
YDL192W	
YDL194W	
YDL197C	
YDL198C	0.020915493907692918
YDL199C	
YDL200C	
YDL201W	
YDL203C	
YDL204W	
YDL206W	0.6729940422270604
YDL210W	
YDL211C	
YDL213C	
YDL214C	
YDL215C	
YDL216C	
YDL218W	
YDL219W	
YDL222C	
YDL223C	
YDL224C	
YDL225W	-0.8682970056937008
YDL226C	
YDL227C	
YDL229W	
YDL230W	
YDL231C	
YDL232W	
YDL233W	
YDL234C	
YDL236W	
YDL237W	
YDL238C	
YDL239C	
YDL240W	
YDL241W	
YDL242W	
YDL243C	
YDR001C	-1.5138073005898416
YDR003W	
YDR004W	
YDR005C	
YDR006C	
YDR007W	
YDR008C	
YDR009W	
YDR010C	
YDR011W	
YDR014W	
YDR015C	0.8362671679887592
YDR017C	
YDR018C	
YDR019C	
YDR020C	
YDR022C	
YDR024W	
YDR025W	
YDR026C	
YDR029W	0.056368049637101736
YDR030C	3.9062798317317644
YDR031W	6.442082827706028
YDR032C	0.793771061342807
YDR033W	0.7609435831351186
YDR034C	0.5669343209477811
YDR035W	3.9428836717062357
YDR036C	6.011256219785149
YDR042C	3.9311522750279777
YDR043C	1.1118326434972015
YDR046C	0.31021743312955313
YDR048C	
YDR049W	
YDR051C	
YDR055W	
YDR056C	
YDR057W	
YDR058C	
YDR059C	
YDR061W	
YDR063W	
YDR065W	3.742864079598266
YDR066C	
YDR067C	
YDR068W	
YDR069C	
YDR070C	
YDR071C	
YDR072C	
YDR073W	
YDR074W	
YDR075W	
YDR076W	
YDR077W	
YDR078C	
YDR079W	
YDR080W	
YDR083W	
YDR084C	
YDR085C	
YDR089W	1.5350060756434543
YDR090C	
YDR092W	2.9633161060162156
YDR093W	-0.6533651417070606
YDR094W	
YDR095C	
YDR096W	
YDR097C	
YDR098C	
YDR099W	
YDR100W	
YDR101C	
YDR102C	
YDR103W	
YDR104C	1.5089064185280765
YDR105C	
YDR107C	
YDR108W	
YDR109C	
YDR110W	
YDR111C	
YDR112W	
YDR114C	
YDR115W	
YDR116C	
YDR117C	
YDR119W	-0.03758227058502671
YDR120C	
YDR121W	
YDR122W	
YDR123C	
YDR124W	
YDR125C	
YDR126W	
YDR127W	
YDR128W	
YDR129C	
YDR130C	
YDR131C	
YDR132C	
YDR133C	
YDR135C	
YDR136C	
YDR137W	
YDR139C	
YDR140W	-1.4928906949470941
YDR142C	
YDR143C	
YDR144C	
YDR146C	
YDR147W	
YDR148C	1.6406783608903626
YDR149C	
YDR150W	
YDR151C	
YDR152W	
YDR153C	
YDR154C	
YDR155C	
YDR156W	
YDR157W	
YDR158W	
YDR159W	
YDR161W	
YDR162C	
YDR163W	
YDR165W	
YDR169C	
YDR171W	
YDR173C	
YDR174W	
YDR175C	
YDR176W	
YDR178W	
YDR179C	1.9828797603932604
YDR179W-A	
YDR181C	
YDR183W	
YDR184C	
YDR185C	
YDR186C	
YDR191W	0.7786941221860216
YDR192C	
YDR193W	
YDR194C	1.458290790525874
YDR195W	
YDR197W	
YDR198C	
YDR199W	1.5701412490503766
YDR200C	2.9030351751053085
YDR202C	
YDR203W	
YDR204W	
YDR205W	
YDR206W	
YDR207C	
YDR209C	
YDR210W	
YDR213W	
YDR214W	
YDR215C	0.6598842803776394
YDR216W	1.1175887120293952
YDR217C	
YDR218C	
YDR219C	
YDR220C	
YDR221W	
YDR222W	
YDR223W	
YDR225W	
YDR226W	
YDR227W	-1.5541218501242005
YDR229W	
YDR230W	
YDR231C	
YDR233C	0.47424415508719614
YDR234W	
YDR237W	
YDR239C	
YDR241W	
YDR242W	1.4477309506056384
YDR244W	
YDR245W	
YDR247W	
YDR248C	
YDR249C	
YDR250C	
YDR251W	
YDR252W	-0.023654340611845494
YDR253C	
YDR254W	
YDR255C	-1.2052211818598548
YDR256C	-0.1351248342680629
YDR257C	0.8908433948651431
YDR258C	
YDR259C	
YDR260C	
YDR261C	
YDR262W	
YDR263C	0.9673194018894532
YDR264C	2.4775485368719514
YDR265W	
YDR266C	
YDR268W	
YDR269C	4.124912320911837
YDR270W	0.9164048568614238
YDR271C	4.6094480182620705
YDR272W	
YDR273W	
YDR274C	
YDR275W	
YDR276C	
YDR277C	
YDR278C	
YDR279W	1.601467027874497
YDR281C	
YDR282C	
YDR283C	
YDR284C	
YDR285W	0.8524640524990301
YDR286C	
YDR287W	
YDR289C	
YDR290W	2.0716995532015874
YDR291W	
YDR293C	
YDR294C	
YDR295C	1.8576548159646358
YDR296W	1.6629085747397692
YDR297W	
YDR298C	
YDR300C	
YDR304C	0.97502169467698
YDR305C	1.5049410118938775
YDR306C	1.015638359548522
YDR307W	1.0404385092502122
YDR309C	0.02622377586463557
YDR310C	0.8896893818371595
YDR312W	
YDR313C	0.9537543313616519
YDR314C	1.7379221451729163
YDR315C	3.5833834015322603
YDR316W	
YDR317W	0.6796266798591275
YDR318W	1.0578561514306093
YDR319C	
YDR320C	
YDR321W	
YDR322W	
YDR323C	
YDR326C	1.4151954360315349
YDR329C	0.8015154620520165
YDR330W	
YDR332W	1.5258166366559591
YDR333C	
YDR334W	1.04302398941788
YDR335W	1.666734301004212
YDR336W	0.5278398180287496
YDR337W	
YDR338C	0.84135881697504
YDR340W	-1.13571818868787
YDR344C	-0.5907807557804478
YDR345C	
YDR346C	
YDR347W	
YDR348C	
YDR349C	
YDR350C	
YDR351W	
YDR352W	
YDR354W	1.0486394803360048
YDR357C	0.9383857776221757
YDR358W	0.14192032841150498
YDR359C	
YDR360W	
YDR363W	
YDR363W-A	
YDR364C	-1.3540634602852928
YDR368W	
YDR369C	
YDR370C	
YDR371W	
YDR372C	0.8752313464689321
YDR374C	0.6218151108173071
YDR375C	1.0520583430515924
YDR377W	
YDR378C	-1.5659525519064357
YDR379W	
YDR380W	
YDR382W	
YDR383C	
YDR384C	
YDR385W	
YDR386W	
YDR387C	
YDR388W	
YDR389W	-0.2130232660047788
YDR391C	0.9244284237648495
YDR392W	
YDR393W	
YDR395W	
YDR399W	
YDR400W	
YDR401W	
YDR402C	
YDR403W	
YDR405W	1.136609296664878
YDR406W	
YDR408C	2.4356823960221687
YDR409W	0.6619044500376932
YDR410C	
YDR411C	
YDR414C	
YDR415C	
YDR418W	-1.5160084249821832
YDR419W	
YDR420W	
YDR421W	
YDR422C	
YDR423C	
YDR424C	-0.03106932232416873
YDR425W	-0.17050124084542748
YDR426C	-0.06525048293891235
YDR428C	
YDR430C	0.0417446719130079
YDR431W	-0.23062855655131662
YDR432W	
YDR433W	-1.517598175984062
YDR435C	0.23040289423771643
YDR436W	0.042477920457312135
YDR438W	0.05753016389591833
YDR439W	
YDR440W	-0.09417790808811641
YDR441C	-0.22277991310345868
YDR442W	
YDR443C	
YDR444W	2.019486759026184
YDR445C	
YDR446W	0.33368855636152883
YDR447C	-0.8246938039142996
YDR448W	
YDR450W	-1.5392010447173599
YDR451C	-0.12445048672677923
YDR452W	0.06735278498580399
YDR453C	-0.2600992044316808
YDR455C	-0.10112161170951983
YDR456W	
YDR457W	-1.1703302479226612
YDR458C	0.024360746573219252
YDR459C	-0.09394919752275124
YDR461W	0.6953677146899164
YDR462W	
YDR463W	0.08793119375869704
YDR465C	-0.3686024684893517
YDR466W	-0.17659148357675863
YDR467C	0.08286116940954627
YDR469W	-0.4625627922471246
YDR470C	
YDR471W	-0.10877484943622401
YDR475C	-0.2767399881494921
YDR476C	-0.18350224688194922
YDR477W	
