orf	hom | chronological lifespan | time [1 week] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [2 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [5 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [7 weeks] | Powers RW 3rd~Fields S, 2006
YAL002W	-0.47913177029296483	-0.7835241198611645	-0.13987128731901755	-0.09913102054147123
YAL004W	0.18625483362302067	-0.6000198718233649	0.04739867602107864	-0.1253641479963597
YAL005C	-0.6780796817094495	-0.667371534369609	-0.025618817295711388	-0.14526151632688475
YAL007C	-0.10233906921121128	-0.1110881405429627	0.2461782122442771	-0.07508072392076864
YAL008W	0.011459634834685607	-0.04291923815549115	0.3039103611973801	-0.0738713897069469
YAL009W	-1.06265454760667	-0.9461660021750549	-0.14768379521406436	-0.09504338647885587
YAL010C	-1.5764812986925716	-0.9653190539523118	-0.14888089652210484	-0.10444239068421175
YAL011W	-0.8211311651889533	-0.9018513396686855	-0.10704201295961933	-0.09702663012993208
YAL012W	-1.5660105760139589	-0.9619393686429583	-0.11722346428869826	-0.06641792167711595
YAL013W	-1.1899375370841192	-0.936260460241151	-0.14020738858855725	-0.049338901314961804
YAL014C	1.1472367302751962	0.4946592730942679	0.8637435178704905	0.19374116719646547
YAL015C	1.3829605540830108	-0.024484817294441463	0.5409166702620548	0.07439091811872668
YAL016W	-1.5715865126649093	-0.9793809056832125	-0.15141447380901013	-0.061371729967383486
YAL017W	1.948658995511477	1.403898584365452	0.4235996877822737	-0.07121734003245002
YAL018C	1.813205874893754	0.5822416449647468	0.3184122887689912	-0.1380594746634769
YAL019W	-1.2005066686102022	-0.653200434096232	-0.02112807936999598	-0.13158556957197473
YAL020C	-1.3383632432360593	-0.8197449513259297	-0.1314490224084279	-0.11193192428796525
YAL021C	-1.5748735980541608	-0.948207703051243	-0.14788581582697852	0.2967236966564604
YAL022C	0.02903033332722646	-0.06260510402224491	0.6112882120601776	0.14630059864212222
YAL023C	-0.36308797392547343	-0.5782409719623167	-0.10252018438082837	-0.12215066925424539
YAL024C	-0.5353779981518462	1.08711339978001	2.3044448731593428	0.10539422868607688
YAL026C	-0.7387721281959839	-0.8129171914639021	-0.07461173842944854	-0.10197144176361767
YAL027W	0.7354514294108384	0.21238219184497945	0.8117625236587541	-0.09115653968447769
YAL028W	1.1083190411971418	0.2356587305953964	1.3691451871684628	0.021086657432849695
YAL029C	0.9459449260469824	0.6747999679116728	1.6403893270074488	0.13685803268138005
YAL030W	1.6369967485528867	1.4823123305756785	3.484157897799312	0.10094399776386027
YAL031C	2.0148647158227235	2.688674912641335	1.343659324646957	-0.07255071976226508
YAL034C	1.4181881394640088	0.013511818597797083	0.5891809365567972	-0.12303678487689704
YAL035W	-1.580269299550706	-0.9715205664588945	-0.14970818564438562	-0.16147496207012457
YAL036C	0.3063402907495432	-0.08391216034603728	0.7991637616477225	0.06339125936081633
YAL037W	0.7560776294333911	-0.04526902011155045	0.8967658629621954	0.3263939213061927
YAL039C	-1.5724964816400433	-0.9613147011254998	-0.15068285200210652	-0.11335244188970107
YAL040C	1.0636449717377536	0.2853637020999627	0.34894662376185825	-0.048451434561694255
YAL042C-A	0.8580186945875853	0.15482528720591665	1.2958303171843502	-0.09398937365858516
YAL042W	1.5834392511200104	0.8142824454790165	0.3328557012117825	0.08510074085899184
YAL044C	0.43184691815014287	-0.9367633249955556	-0.12431166275409192	-0.08540528081343773
YAL045C	1.5704076250790604	0.264359452985116	1.8254647078327664	0.002797215971385254
YAL046C	1.7114579661007834	-0.18828389291597547	0.3233603315677108	-0.06786315971463179
YAL047C	0.7948803256228929	-0.08783841257249361	0.34749470540739713	0.00962455061023565
YAL048C	1.1207859365231783	-0.27837420056383794	-0.10956505312830636	-0.050989304743467
YAL049C	1.5266692874794732	1.243906402943242	0.5869167707824791	-0.06901760595784939
YAL051W	-1.0044273971555149	-0.6596602786267314	0.09273647571005132	-0.09019126963668049
YAL053W	-0.04400743870102093	0.06567882820690561	1.636987909673923	0.5946459348601801
YAL054C	1.2291775964407403	-0.053618875726536445	0.12991187602021498	0.02498004446308394
YAL055W	-1.0234631663305374	-0.7617165558674501	-0.13574540975859894	-0.08081068808122151
YAL056C-A	-1.2795578391439832	-0.7326213206866244	-0.07342467609318978	-0.015491388488569732
YAL056W	-0.442275917781783	-0.794557585858304	-0.15503957564775908	-0.08356521138988031
YAL058W	-1.0917536305531332	-0.7825115905015564	-0.12009514445294615	-0.050811361838187664
YAL059W	0.5161115052794008	-0.5889056028158381	0.026057598713867303	-0.0221935957945788
YAL060W	1.970642160836877	0.4490316564488218	0.13819055424819676	-0.06841896859021387
YAL061W	1.9204775403300214	-0.0036331587746400934	0.1075138131733319	-0.01455593387403316
YAL062W	1.9132840159390776	1.145920018572865	0.2720645677454544	0.027905921106398
YAL064C-A	1.2788050722814746	1.8690441228506482	0.9804854556992829	-0.021554057032026893
YAL065C	1.3572589307319	0.8076459146560527	1.8889181201633174	0.3204695632917375
YAL066W	1.7746509819717489	0.5611630093472707	0.02842040972682639	-0.05503971369615671
YAL067C	1.2224605721248638	1.0431718081994539	2.166598576823289	0.6590890756676762
YAL068C	-0.6341942365228624	0.15936075811968134	0.4471119785431697	-0.11603337597158331
YAR002C-A	-0.42234773452636215	-0.35494385237116516	0.07732979176761111	-0.06926206851902116
YAR002W	1.3953264131044707	1.4308723146749	0.7993655328652021	-0.06932695404520033
YAR003W	-0.43405975587384427	-0.5775287955713594	-0.1449672486766011	-0.020451006466074607
YAR014C	0.3653843747857555	0.16912143440163557	0.7082481323748847	0.6146204245841262
YAR015W	-1.5786823469702065	-0.9580250158913898	-0.14591418574193546	-0.1296227277059754
YAR018C	-0.2180357051182813	0.23007144874877183	0.539929428445652	-0.04255491639336802
YAR020C	0.6645378971811394	0.6770921100701766	0.8730342163501692	-0.01743421733422234
YAR023C	0.48250282061667554	-0.11437517933723698	0.6519669093499658	0.021901276163543735
YAR027W	0.1918200488684758	-0.43566139838129464	-0.07643777764635018	-0.07690069010217754
YAR028W	0.05333200521688646	-0.20803038295337944	0.32721495260487266	-0.0750640681989674
YAR029W	-0.0762315194929749	-0.30681755720755344	0.21554759256955663	0.004949916440777693
YAR030C	0.11845989340535465	1.749512050585529	2.7096779211034323	0.3133237156186487
YAR031W	-0.6683560196632171	0.20262037187015114	0.9264826571654394	0.0950133085104943
YAR035W	1.4161578864020854	-0.005842868450822388	0.8015067563567729	-0.03883251860044287
YAR042W	-0.045730304040570526	0.35388454824830184	0.661020932528898	-0.03289412560478266
YAR047C	-0.45140125337515474	-0.48983759863101933	0.0714840130473236	-0.0757466304272792
YAR050W	-0.05909999347814756	0.20651262167448847	1.758881053493433	0.010692461642893848
YBL001C	0.486763261070763	-0.5600145648628961	-0.005972262746280281	-0.07778300660978246
YBL002W	-0.05181670338817986	0.25381403864917446	0.1733872376474935	-0.051061782417371
YBL003C	-0.8420768540919785	-0.2564592720055669	-0.00902471077916252	-0.13101335637916267
YBL005W	1.0946538378624784	-0.08401620260423992	0.48980110205224175	-0.023576979690873585
YBL006C	0.24321568029667529	-0.6738523846202893	-0.14672829234998028	-0.012967307374457962
YBL007C	-1.5714136707036284	-0.9644319200087188	-0.1459323896753602	0.10458325447689282
YBL008W	1.7576498969727754	2.051151404429063	0.4704763868334299	0.08592304195921249
YBL009W	1.1007806851941078	0.7679083881222183	0.17682930192582386	0.050821456901095505
YBL010C	1.4426809179682303	0.24464444143080177	0.2243939250949263	0.04740813737488936
YBL011W	-0.46830604979901086	-0.3357044301330763	0.36317196921881423	-0.00855376766536242
YBL012C	-0.3547245993922727	-0.5077526678187837	-0.039752882090321295	0.01720215674322731
YBL013W	0.13297838856932212	-0.43060705101289026	-0.05263391011195853	0.018701917302363615
YBL015W	1.495756268769163	-0.20977560336485826	-0.1455219795216773	-0.047352748602119375
YBL017C	0.2276484636140726	-0.7857495666668091	-0.10624662583111723	-0.05894346575840587
YBL019W	-0.34731879417362016	-0.46177209572477546	0.16943922349776727	-0.10805213692719008
YBL021C	-1.330217565003266	-0.9141865478129877	-0.1481513852321216	-0.06651489457020483
YBL022C	1.432437209984444	1.1789291735282712	1.8161355277019788	0.05970462758515724
YBL024W	-0.4441503735913156	0.5395999970927899	1.1094188212624503	0.4089393455434451
YBL025W	-1.557111867974389	-0.9504204298378047	-0.14016733065519263	-0.0812853620448406
YBL027W	0.758778211176485	1.153536937078326	2.0327943270267124	0.18254082034671806
YBL028C	2.0060789239152044	1.2826332101724875	0.43398636384338984	0.1206658412685576
YBL029W	1.6300676069688818	1.124134223817289	0.07631656320470032	0.04842293294054368
YBL031W	0.5063953144547163	0.03483311247221414	0.24751637148121697	0.03777827686705354
YBL032W	0.4898427758481	0.8146784525687532	0.8444801036628335	0.023449510835532483
YBL033C	-1.5763689392633116	-0.966667332677384	-0.14433982002900025	-0.047429075908520926
YBL036C	0.12576324580343523	-0.7345804021611573	-0.09933955289447725	-0.04623853469326559
YBL037W	-0.4227795528251629	-0.5458322737184339	-0.0011664926320004213	-0.0750068731521397
YBL038W	-1.576389969423985	-0.9651368625158474	-0.14310265112110543	-0.032043395935833156
YBL039C	1.7235362078516678	-0.3727568847234115	0.07197962106359346	0.033261558559289334
YBL042C	1.8713628312752588	3.5119605984755453	2.6642231704220354	0.9099901290289627
YBL043W	1.8875961045828464	3.0009029626790182	1.6084474196483212	0.3541829519483124
YBL044W	1.57599459074756	2.3484464910529024	1.4294549043142828	0.20304070406176325
YBL045C	1.8290617742350221	2.686329990587959	1.1804476637391133	0.1484902993427546
YBL046W	0.9428300778987301	-0.018218555719363875	-0.13035875643354464	0.19309799337386596
YBL047C	-0.6903550967848203	-0.5815313457354422	0.42929195362388495	0.055400921430817505
YBL048W	0.6744456537876462	0.8145177653040269	0.7107132290265101	0.1382267516489269
YBL049W	0.3476631039441035	0.20348428768675741	0.6480854386709812	0.002746080146425445
YBL051C	-0.028643064407979313	0.11995072059520774	0.42096604428273987	-0.07486623932726445
YBL052C	-0.5777590328255998	-0.15509767254923	0.13297447902275553	-0.027616611193162315
YBL053W	1.287630973799754	1.3624042515895574	0.6266284949514913	-0.0013480054508363429
YBL054W	1.8576150048434132	1.111422772398703	0.7605652652332543	0.009997994022704052
YBL055C	1.63509320464741	0.546518349469306	0.35615825621210917	0.06840378093615009
YBL056W	1.4243283431609723	-0.3094776569392428	-0.005574750912035803	0.5057873812890723
YBL057C	1.7280543071633556	1.8193141527332366	1.5012933520369482	0.14392608145276098
YBL058W	-1.5718709007591902	-0.9585832446740576	-0.1424788854286726	0.12648918550072302
YBL059W	0.6779956874612816	0.4166143778682809	-0.030531177214309813	0.29510065780455536
YBL060W	0.8083960430041871	0.20784463947354703	0.32581235912524625	0.07361344407552824
YBL061C	0.10954351342841398	-0.34081425452617753	0.0716882421309205	0.05198776866288544
YBL062W	0.4449125270700643	0.0929338108635719	0.26973935293314666	-0.0295604512326046
YBL063W	0.585286855340076	0.5466183492008961	0.12505158368179883	0.03225270479199683
YBL064C	-0.1347148732715231	0.3681170076971678	0.49693309100489397	-0.04777117940960603
YBL065W	1.3902976852857238	2.537150785327748	0.30493971733172565	0.034788560527060405
YBL066C	1.1815196240326131	1.0890833046232087	3.4376713066957136	0.5682084200506267
YBL067C	1.0614940342140031	-0.1767721689859049	0.13563028005000616	0.10838344221692749
YBL068W	1.9141034239254866	1.5396469722860315	1.8325888939949235	0.15748185901901546
YBL069W	1.6051063293040928	1.1204796530345273	0.5044000676474713	0.1522435453889297
