orf	hap a | growth (colony size) | expression of clogging-prone Pdi1-DHFR [standard] | Ast T~Schuldiner M, 2016
YBR116C	0.14769557563615737
YBR119W	0.21272128970814777
YBR125C	-0.39650984286556396
YBR128C	0.5627227437349092
YBR129C	-0.14761469144321474
YBR130C	-0.41339243164235717
YBR131W	0.6943321817367789
YBR132C	0.25209798290606533
YBR134W	0.4432487352424573
YBR137W	0.31254805135866814
YBR138C	-0.3970929933445036
YBR139W	-0.2221932546716928
YBR141C	-0.3752994808395789
YBR144C	0.7243506196124705
YBR145W	-0.464206873533559
YBR146W	-0.45748395699201033
YBR147W	0.04172898880404986
YBR148W	-0.041046764340693286
YBR149W	0.10617184069073984
YBR150C	0.5284765666065814
YBR151W	-0.25697968592676174
YBR156C	0.22665749356024267
YBR157C	-0.39852100056724543
YBR158W	-0.5702665883354258
YBR159W	-0.24027540979542006
YBR161W	-0.8755099903044726
YBR162C	0.18016912476879576
YBR162W-A	-0.17922336524837998
YBR163W	1.0480708889091235
YBR164C	0.7740496776558341
YBR165W	-0.22238860626670945
YBR166C	-0.359495706241891
YBR170C	-0.03808137741701881
YBR171W	-2.940191756261853
YBR172C	-0.05430446087984599
YBR174C	1.495915577168427
YBR175W	1.423976309461065
YBR177C	-0.17492694966035532
YBR178W	0.844128511918447
YBR179C	0.9717827144256499
YBR180W	0.8617824874561397
YBR181C	1.519015415224089
YBR182C	0.6087184001194935
YBR182C-A	-0.38347735324800464
YBR183W	-0.44228556192014085
YBR184W	-0.2685778937747343
YBR185C	-0.032995561835528854
YBR186W	1.0691009705207883
YBR187W	-0.4423759011293453
YBR188C	-0.4707354195321977
YBR189W	1.7235701599180215
YBR191W	2.283699970906837
YBR194W	-0.7182658683147661
YBR195C	1.2476602211789902
YBR196C-A	0.7591586119847912
YBR196C-B	-0.7871942395987418
YBR197C	0.31546896627968773
YBR199W	1.036336462507228
YBR200W-A	-0.7183664134196074
YBR201W	-0.15416478197731026
YBR203W	0.24472915282801277
YBR204C	0.23633653534687174
YBR205W	0.0718262739918795
YBR206W	1.0930642719384123
YBR207W	-0.34353325775935484
YBR208C	-0.2744523625171447
YBR210W	0.01595656715682501
YBR212W	-0.19887103754008717
YBR213W	0.20715216207973428
YBR214W	0.9652258932579675
YBR215W	1.359396874992858
YBR216C	0.17812107893072737
YBR217W	1.193665887920629
YBR218C	0.13463960836814529
YBR219C	-0.04941647766701379
YBR220C	0.12320933122733731
YBR221C	0.9807817307585642
YBR221W-A	-0.28317730043517797
YBR222C	-0.7527978984477457
YBR223C	-0.33280496144245697
YBR224W	1.3076214598841467
YBR225W	0.8895995510884496
YBR226C	0.7947528180731562
YBR227C	0.06348988703041777
YBR228W	0.04984798906992657
YBR229C	0.8598926459121341
YBR230C	0.03659243649388952
YBR231C	2.396579780897705
YBR232C	-0.932673898006638
YBR233W	0.27072378098806854
YBR235W	0.7494385314909484
YBR238C	0.09778581485262708
YBR239C	0.061851188754103954
YBR240C	-0.23836506129763158
YBR241C	0.8053159063198129
YBR242W	0.32815306117554627
YBR244W	0.21991982702954296
YBR245C	1.0452101773572287
YBR246W	1.509918658839679
YBR248C	0.15457446092943986
YBR249C	0.2549723763529954
YBR250W	0.29388291195324656
YBR251W	7.3978215696964424
YBR255W	0.10111510123803967
YBR258C	-0.1297816664781309
YBR259W	1.3314723217641045
YBR260C	-1.2042867516879305
YBR261C	0.27451723923484206
YBR262C	0.18415941703412875
YBR263W	0.25194024749285343
YBR264C	-0.07191716149484909
YBR266C	3.107797840173941
YBR267W	0.2566780109854377
YBR268W	1.2052969297860694
YBR269C	1.566642446075762
YBR270C	0.678556557959043
YBR271W	-0.21973994402846034
YBR272C	-0.1374435905936764
YBR273C	-0.20567892464989124
YBR274W	0.40373756475022565
YBR275C	0.7744905672087578
YBR276C	0.8790952173970434
YBR277C	0.7626644493921226
YBR278W	0.5756329213750961
YBR280C	-0.19650830120396204
YBR281C	-0.01933907513392073
YBR282W	1.2875454050956296
YBR283C	-0.999304133876382
YBR284W	-0.2990271887685166
YBR285W	-0.6083264237779386
YBR286W	0.7031090070460612
YBR287W	-0.09108597263830144
YBR288C	0.2473601283767008
YBR290W	-0.6894982376760227
YBR291C	0.8640672159164566
YBR292C	0.4763757582640468
YBR293W	0.12005737107010232
YBR294W	0.7041746416177391
YBR295W	0.5920637077845283
YBR296C	-0.1128511400511707
YBR296C-A	-0.6756949353268609
YBR297W	0.77165931151955
YBR298C	0.3112843664458228
YBR300C	0.9126167227227304
YBR301W	-0.7884698160393859
YCL001W	1.5612399126600607
YCL001W-A	0.09783471032863544
YCL001W-B	-0.9885787093886591
YCL002C	0.04201212618920003
YCL008C	-1.8719921616032138
YCL009C	-0.32027572662671855
YCL010C	0.2735972668760853
YCL011C	0.35465846371681736
YCL014W	0.10620399307088493
YCL016C	3.852530454381309
YCL021W-A	-0.33955099357398016
YCL022C	-0.1868526238900798
YCL023C	-0.07165613215627767
YCL024W	-0.5482379027346254
YCL025C	0.32059482138104933
YCL026C-A	-0.13977823208120416
YCL026C-B	-0.4386040484364057
YCL027W	0.26630264823756233
YCL028W	0.1801082918306608
YCL029C	0.2051931838009249
YCL030C	-0.03182734744257792
YCL032W	-0.313533816658009
YCL033C	0.910984911701725
YCL034W	-1.0539178921450285
YCL035C	0.4032327828337955
YCL036W	1.3849286775129763
YCL037C	-1.8825350304251751
YCL038C	0.1454633918784754
YCL039W	-0.1802149699645294
YCL040W	-0.23161281548297
YCL042W	1.145755941505487
YCL044C	0.8634942858848661
YCL045C	0.3871291099855787
YCL046W	0.6703432500747569
YCL047C	-0.3103427528218134
YCL048W	0.17228933986108147
YCL049C	-0.0042131707206738605
YCL050C	-0.06426582311919017
YCL051W	0.49932601323942183
YCL055W	-0.29815490367937986
YCL056C	1.1147960395642185
YCL057W	0.46556216785983906
YCL058C	1.7389131912819944
YCL061C	1.4168971212270718
YCL063W	1.2082994583102984
YCL064C	0.43084128994683785
YCL069W	0.09393919435720695
YCL076W	-0.28180142831716387
YCR001W	-0.01682452370241164
YCR003W	1.7754732112194092
YCR004C	-0.7648687635738034
YCR005C	0.38013280018810314
YCR006C	0.09289291221438092
YCR007C	0.033908995745211445
YCR008W	0.8479564588623109
YCR009C	0.7009758589982721
YCR010C	1.0008690751924678
YCR011C	0.060653085654007254
YCR014C	-0.41360435744422014
YCR015C	0.10377138326755812
YCR016W	-0.3845217790225021
YCR017C	1.089152257523085
YCR019W	0.869801899565375
YCR020C	-0.16488608300512794
YCR020C-A	0.21049631010400793
YCR021C	0.4502232629465496
YCR022C	0.3040044421898339
YCR023C	0.13589190257160585
YCR024C-A	0.9819827215967123
YCR025C	0.1920231382004774
YCR026C	0.6183441769266756
YCR027C	0.9576205330498394
YCR028C	-0.46525483989973265
YCR028C-A	3.94840742411582
YCR030C	0.9202458941201114
YCR031C	2.2113095895136072
YCR032W	1.2590530509332198
YCR033W	3.148454350510776
YCR034W	1.6345083028527168
YCR037C	-0.040630969152814264
YCR043C	1.250779909927849
YCR045C	0.989475619951515
YCR048W	0.4139707481513836
YCR049C	0.10193525460848066
YCR050C	0.29385633416191087
YCR051W	-0.37925739654102314
YCR053W	1.8108325207017422
YCR059C	-0.02528559455957747
YCR060W	-0.18016633347779668
YCR061W	0.15873801440948476
YCR065W	1.5223921564855947
YCR066W	0.6276439277565409
YCR067C	-0.5504539460099492
YCR068W	-0.466748719136018
YCR069W	0.37310987944649765
YCR073C	-0.04121330121363705
YCR073W-A	-0.0993617239537912
YCR075C	0.09817628827572673
YCR076C	0.9245198654839012
YCR077C	2.4879807432288645
YCR079W	-0.13435573968864425
YCR081W	2.685363414771635
YCR082W	0.9789474685544166
YCR083W	0.07646246604807079
YCR085W	0.9255169960149955
YCR086W	0.7062344510966819
YCR087C-A	0.4072320240813189
YCR087W	0.9442002230351242
YCR088W	-0.25291934764385543
YCR089W	-0.5125184519777352
YCR090C	-0.127818715747458
YCR091W	0.25378044806652167
YCR092C	0.2009146988556346
YCR094W	2.613415534187275
YCR095C	0.6306565376282918
YCR098C	0.17074240840608204
YCR099C	0.07404279229391851
YCR100C	0.3380793046471664
YCR101C	0.4241281473557733
YCR102C	0.1648306976024445
YCR102W-A	-0.3049080651148081
YCR105W	-0.5456868774755287
YCR106W	-0.5923092065806346
YCR107W	-0.3734421285937941
YDL001W	1.1380883499090328
YDL002C	0.9588909496904436
YDL006W	1.1360919603047743
YDL009C	-0.11614607593668083
YDL010W	-0.4421112394745814
YDL011C	-0.11825093651332336
YDL012C	-0.051678847794520665
YDL013W	1.0316899459444884
YDL018C	0.1880924451300884
YDL019C	-0.40768774683566544
YDL020C	-0.5122321222381265
YDL021W	1.2638380577011505
YDL022W	0.017505574447980746
YDL023C	-0.3254207126872142
YDL024C	-0.364752732365101
YDL025C	-0.16147733139390721
YDL026W	-0.050657696130081364
YDL027C	-0.16050224689190518
YDL032W	1.3670426448334156
YDL033C	1.5344043033028607
YDL034W	-0.25436931607367386
YDL035C	1.1147500918297955
YDL036C	0.11725570778415746
YDL037C	-0.11265679089786527
YDL039C	-0.22759180579649793
YDL044C	1.060052846934255
YDL045W-A	-0.8831172157090447
YDL046W	-0.23846387705266547
YDL047W	0.15517095834861339
YDL048C	-0.2643978439845951
YDL049C	-0.3829852227933648
YDL050C	-0.34747066065693116
YDL051W	-0.7350571930840231
YDL052C	0.46504308653418264
YDL053C	1.2181509612990906
YDL054C	-0.8189015243761482
YDL056W	-0.23454789743558258
YDL057W	-0.9718855317589339
YDL059C	-0.0003858058068895476
YDL061C	2.3244758278047306
YDL063C	1.8192057660797545
YDL065C	-0.0006422440221064974
YDL066W	0.18317032381963294
YDL067C	-0.10653387726207078
YDL070W	-0.3383550068487322
YDL071C	-0.2683906150889048
YDL074C	2.978729058137918
YDL076C	-0.8705324781817837
YDL077C	1.0059679739974836
YDL078C	0.11563141913584381
YDL079C	0.23495480378989717
YDL080C	-0.04879297195487296
YDL081C	2.208396174102601
YDL082W	2.0943850176700813
YDL083C	2.0804485062579525
YDL085C-A	-0.6655874697823027
YDL085W	-0.39666295422819786
YDL086W	-0.060314262149934364
YDL091C	-0.18667076602551125
YDL093W	0.5681224304686826
YDL094C	0.5515313405427162
YDL095W	1.8512109327259048
YDL096C	1.0199884485504127
YDL099W	0.03732610799394232
YDL100C	-0.16323807401421184
YDL104C	0.3514650017935178
YDL106C	0.15153876635912977
YDL107W	0.7442302101574811
YDL109C	-0.38298986695584536
YDL110C	0.3625008264461889
YDL112W	0.5178914032622134
YDL113C	-0.33966742716592196
YDL114W	-0.26750823847953853
YDL117W	2.7276390128421735
YDL118W	-0.6905293682716547
YDL119C	-0.2957788356693673
YDL121C	-0.11942641109518029
YDL122W	-1.582665691160876
YDL123W	0.16197233209790157
YDL124W	-0.07693561886873478
YDL125C	0.07682127464090488
YDL127W	0.03445287082803239
YDL128W	-0.3636361862013401
YDL129W	0.234629445511923
YDL130W	2.0850570335486007
YDL130W-A	-0.9023831885994535
YDL131W	-0.5384667542319348
YDL133C-A	0.6466278149451894
YDL133W	0.6227892770183324
YDL134C	0.22334183019903972
YDL135C	-1.3667167508660352
YDL136W	1.3912297167182284
YDL137W	0.13826553915308382
YDL138W	0.14587749479175655
YDL142C	0.05990356369021528
YDL144C	0.05336352285145929
YDL146W	0.06665393561675335
YDL149W	0.9995451583689835
YDL151C	-0.27266005537923005
YDL154W	0.47598148802648144
YDL156W	-0.14267371641459572
YDL157C	-0.1699183320298907
YDL159W-A	-0.7499730273788485
YDL161W	0.41011468591055694
YDL162C	1.0646739292318164
YDL168W	0.6397937699310228
YDL169C	0.25444642682651747
YDL170W	0.3652303011677896
YDL171C	-0.11491289711983278
YDL172C	-0.7357423448405941
YDL173W	-0.6898860093773741
YDL174C	0.33515151448827935
YDL175C	0.2501425393696208
YDL176W	-0.14139522152261064
YDL177C	-0.026935426749679445
YDL178W	0.5803540532499765
YDL179W	0.14135862895565562
YDL180W	-0.02896473702056101
YDL182W	0.4174671955387288
YDL183C	1.0133818210476664
YDL184C	0.4481534944339475
YDL186W	-0.2382216711580302
YDL187C	0.39350301337498245
YDL188C	0.8293559446555333
YDL189W	-0.22195156053502343
YDL190C	-0.5808328549145114
YDL191W	0.8208719611189962
YDL192W	1.668519037328537
YDL194W	0.40575652626987657
YDL197C	0.16465776523387443
YDL199C	-0.3894560501632337
YDL200C	0.10056479805519862
YDL201W	0.1244318401836061
YDL203C	-0.6225705856341984
YDL204W	-0.5794338779008095
YDL210W	0.4039280551058622
YDL211C	0.2994767255447015
YDL213C	1.8093523181918063
YDL214C	0.7279408783887616
YDL215C	0.09744247437031194
YDL216C	0.06527097920532877
YDL218W	0.04065363413550108
YDL219W	0.12067067506851996
YDL222C	0.18742570597778085
YDL224C	-0.33254454108255704
YDL225W	0.05141642116325953
YDL226C	2.1117266946567987
YDL229W	-1.5478955756195123
YDL230W	0.5716717079012906
YDL231C	0.3125230201481732
YDL232W	-0.40802769246809467
YDL233W	0.1910821846058519
YDL234C	0.11419865452705744
YDL236W	0.5362323643053212
YDL237W	-0.368864401099223
YDL238C	0.146031450705466
YDL239C	-0.5506243000071529
YDL240W	1.2788345055120736
YDL241W	0.13214516773996535
YDL242W	-0.024782406423493247
YDL243C	0.16541014747277938
YDR001C	-0.4307843951425484
YDR003W	0.3032406245938646
YDR003W-A	-0.26009827436463556
YDR004W	1.033492361054355
YDR005C	1.3094877075086486
YDR006C	0.7134057989227935
YDR007W	-0.15661136000626086
YDR008C	-0.14238610096770699
YDR009W	1.6430071794682142
YDR010C	-0.3845260876042685
YDR011W	0.4724461697765289
YDR014W	0.6346079547619111
YDR015C	-0.007314417115165723
YDR017C	1.8444059126134715
YDR018C	0.6761709508588885
YDR019C	-0.11554868695682073
YDR020C	1.6474813803615205
YDR022C	-0.23420418643855123
YDR024W	3.865799828750701
YDR025W	3.5083557337597164
YDR026C	0.03960385225984024
YDR027C	3.723962212076889
YDR028C	1.1966871657025595
YDR029W	0.1516755712670406
YDR030C	-0.2527708647314942
YDR031W	0.224380644326386
YDR032C	-0.06610119181531425
YDR033W	1.5362407144998933
YDR034C	2.4854091848989652
YDR034W-B	-0.15607342025109214
YDR035W	-0.18292235213017996
YDR036C	-0.4078513527444413
YDR042C	-0.5295540623152415
YDR043C	0.885602736864654
YDR046C	-0.14637987424822735
YDR048C	0.746143293865186
YDR049W	-0.9022293846339722
YDR051C	-0.4068584566193542
YDR055W	-0.45268297687419945
YDR056C	-0.2567616917563452
YDR057W	-0.8402199322474835
YDR058C	0.27703732560899413
YDR059C	0.20256978412356305
YDR061W	1.3194813864689965
YDR063W	-0.1002993382887589
YDR065W	3.493906480900775
YDR066C	0.7497007933005763
YDR067C	-0.43634125530434226
YDR068W	-0.31324950700720133
YDR069C	-1.2973629261419029
YDR070C	-0.42579907613975826
YDR071C	0.28590124307505416
YDR072C	0.1730197199789094
YDR073W	1.4868464419299539
YDR074W	3.5771367313938702
YDR075W	-0.020631480942921
YDR076W	0.8195646834616055
YDR077W	0.47629601461951526
YDR078C	-0.0878553034540281
YDR079C-A	-0.582503357706006
YDR079W	1.7569002046829545
YDR080W	0.8557397634998843
YDR083W	2.995048499385082
YDR084C	-0.06925359715519815
YDR085C	-0.050488390168397984
YDR089W	0.5107488860088859
YDR090C	0.008729984083173018
YDR092W	-0.21250429782071553
YDR093W	0.350852015505374
YDR094W	-0.4685542384496695
YDR095C	0.13685221992176616
YDR096W	-0.07652830932318652
YDR097C	0.6472653983250032
YDR098C	-0.3993863766000399
YDR099W	-0.7561481137954521
YDR100W	-0.2159394647453899
YDR101C	1.1901498466236797
YDR102C	-0.43576274035521484
YDR104C	0.42402967131930747
YDR105C	-0.2098435353294318
YDR107C	0.5698398828891893
YDR108W	0.9008329374770578
YDR109C	0.22887154088455722
YDR110W	-0.0763235062368745
YDR111C	-0.101331078100696
YDR112W	-0.4713374684295149
YDR116C	0.35707255577685754
YDR117C	0.5175342525149725
YDR119W	-0.16528148812550125
YDR120C	-0.6498462260194218
YDR121W	0.6414721092753095
YDR122W	-0.2669628508309397
YDR123C	-0.0834514686864569
YDR124W	-0.15368904191155347
YDR125C	-0.9861681829318659
YDR126W	1.1144916744460727
YDR127W	0.9111079248509766
YDR128W	-0.14878483095752706
YDR129C	0.06292373778090894
YDR130C	0.5887904191343956
YDR131C	-0.09176750949637302
YDR132C	0.18655423038995933
YDR133C	-0.0895985013163873
YDR135C	0.3874481306520914
YDR136C	1.1929625341183643
YDR137W	-0.24243126307198998
YDR139C	-0.35222158675043236
YDR140W	-0.44337874443083786
YDR142C	0.3183635089058498
YDR143C	-0.17400874067115124
YDR144C	1.524383344575321
YDR146C	0.5424391433972569
YDR147W	-0.4803942397759178
YDR148C	-0.8505918775291895
YDR149C	0.8650454745784117
YDR150W	0.6544749090602237
YDR151C	-0.02543954654295885
YDR152W	-0.3119690309217547
YDR153C	-0.0599223404161087
YDR154C	0.5683310362099311
YDR155C	-0.06114674071564815
YDR156W	2.532636506245461
YDR157W	0.3299852391561166
YDR158W	-0.09241877059636337
YDR161W	0.648902795349337
YDR162C	0.7114522329694486
YDR163W	0.47384851873451517
YDR165W	0.5520941038164242
YDR169C	-0.41899235708573584
YDR169C-A	-0.01980605404298075
YDR171W	-0.009329286765742541
YDR173C	-1.216525692485484
YDR174W	2.79877802624827
YDR175C	-0.5344284678784622
YDR176W	-2.203198905011835
YDR178W	2.4155665567629856
YDR179C	-0.17872303499228662
YDR179W-A	-0.6549868889599209
YDR181C	0.15649175501603946
YDR182W-A	-0.6098260023654377
YDR183W	-0.20673497337381402
YDR184C	0.5302809340628829
YDR185C	0.012830548037839173
YDR186C	0.048074757390596363
YDR191W	-0.37434284397473144
YDR192C	-0.8836247219835639
YDR193W	-1.0582707585085889
YDR194C	-0.12821081359473283
YDR194W-A	-0.48501253859991217
YDR195W	1.706964989832454
YDR197W	0.6950777900464551
YDR198C	-0.40434769295292283
YDR199W	0.1476650219312952
YDR200C	1.1941242060395132
YDR202C	0.7080729930047074
YDR203W	0.07944446033299342
YDR204W	1.2715007338614142
YDR205W	0.5624694250896785
YDR206W	-0.4570943577620949
YDR207C	1.1229163422822135
YDR209C	-0.6090997783286447
YDR210W	-0.3538939438589404
YDR213W	1.0680273065647552
YDR214W	0.3308782993680563
YDR215C	0.5979027952223631
YDR216W	-0.4659582363236912
YDR217C	0.05020196286181061
YDR218C	-0.7502332603031294
YDR219C	0.6892437924751044
YDR220C	-0.3331880690382458
YDR221W	0.43340253838728654
YDR222W	0.04389786087489409
YDR223W	-0.1558414496208446
YDR225W	2.026405706458849
YDR226W	2.327436206469104
YDR229W	-0.1282441578204986
YDR230W	0.2536236142023689
YDR231C	1.5179663995385189
YDR237W	11.664079041265852
YDR239C	0.19981785034786
YDR241W	1.8143263680520458
YDR242W	0.23113485025131125
YDR244W	-0.19543337271086691
YDR246W-A	-0.48588320839754146
YDR247W	1.106627061989823
YDR249C	1.5915252701066152
YDR250C	0.41504366381610397
YDR251W	0.5899777456112729
YDR252W	1.4126429101653257
YDR253C	1.5816214826284398
YDR254W	0.992662716736637
YDR255C	0.6451482061725433
YDR256C	0.41460934621792744
YDR257C	-0.13143780661785157
YDR258C	0.7111269043265105
YDR259C	0.2537739594803912
YDR261C	-0.5264131797898175
YDR262W	0.46289439707415336
YDR263C	0.4022911106436055
YDR264C	-0.07103257962617765
YDR265W	0.36387159030637106
YDR266C	0.730192380671676
YDR269C	-0.2844260673127293
YDR270W	0.31161447219550864
YDR271C	-1.0931731392607218
YDR272W	0.13246802676837977
YDR273W	0.3058551605395393
YDR275W	0.1370372553178156
YDR277C	-0.9647673319457506
YDR278C	0.47923040460893157
YDR279W	0.23607872799643467
YDR281C	0.35027849272292005
YDR282C	0.19412299748195427
YDR284C	0.1927226435386183
YDR285W	-0.572029453699137
YDR286C	-0.02360282838073612
YDR287W	-0.24510671243434812
YDR289C	2.2977953236697717
YDR290W	2.1234059461832895
YDR291W	0.2742818004805936
YDR293C	-1.9063200096587936
YDR294C	1.308592088649795
YDR295C	0.2319236980912494
YDR297W	1.5006997218990996
YDR304C	0.17601481942917263
YDR305C	0.5440434933729279
YDR306C	-0.15663417760865445
YDR307W	-0.20476961322332196
YDR309C	0.17615210168021195
YDR310C	1.6255147520137636
YDR312W	0.19222866737068162
YDR313C	0.24765103568924535
