orf	hap a | growth (colony size) | lanthanum(3+) [4.5 mM] | YPD | Grosjean N~Blaudez D, 2022	hap a | growth (colony size) | ytterbium [3.8 mM] | YPD | Grosjean N~Blaudez D, 2022
YCR004C	1.5249870671799903	0.07102721297953554
YCR023C	1.5249870671799903	0.07102721297953554
YCR024C-A	1.5249870671799903	0.07102721297953554
YCR025C	1.5249870671799903	0.07102721297953554
YCR026C	1.5249870671799903	0.07102721297953554
YCR028C	-3.1929416719081045	0.07102721297953554
YCR028C-A	3.097629980209355	0.07102721297953554
YCR034W	4.67027289323872	7.10272129795356
YCR047C	-4.76558458493747	0.07102721297953554
YCR050C	1.5249870671799903	0.07102721297953554
YCR059C	1.5249870671799903	0.07102721297953554
YCR061W	1.5249870671799903	0.07102721297953554
YCR063W	-1.6202987588787396	-2.272870815345139
YCR068W	3.097629980209355	2.41492524130421
YCR071C	3.097629980209355	0.07102721297953554
YCR081W	3.097629980209355	0.07102721297953554
YCR088W	3.097629980209355	0.07102721297953554
YCR094W	-3.1929416719081045	-4.616768843669814
YDL006W	-3.1929416719081045	4.758823269628885
YDL025C	1.5249870671799903	0.07102721297953554
YDL040C	3.097629980209355	0.07102721297953554
YDL041W	-0.04765584584937465	2.41492524130421
YDL042C	-0.04765584584937465	2.41492524130421
YDL047W	-3.1929416719081045	0.07102721297953554
YDL052C	-3.1929416719081045	0.07102721297953554
YDL068W	-0.04765584584937465	4.758823269628885
YDL073W	-0.04765584584937465	4.758823269628885
YDL075W	-3.1929416719081045	0.07102721297953554
YDL077C	-3.1929416719081045	0.07102721297953554
YDL081C	-0.04765584584937465	4.758823269628885
YDL083C	-3.1929416719081045	0.07102721297953554
YDL106C	-3.1929416719081045	0.07102721297953554
YDL119C	3.097629980209355	2.41492524130421
YDL133W	-1.6202987588787396	2.41492524130421
YDL146W	3.097629980209355	0.07102721297953554
YDL151C	-3.1929416719081045	-2.272870815345139
YDL159W	-0.04765584584937465	2.41492524130421
YDL160C	-4.76558458493747	0.07102721297953554
YDL161W	1.5249870671799903	0.07102721297953554
YDL176W	4.67027289323872	0.07102721297953554
YDL181W	3.097629980209355	4.758823269628885
YDL185W	-4.76558458493747	0.07102721297953554
YDL191W	4.67027289323872	0.07102721297953554
YDL192W	-3.1929416719081045	-4.616768843669814
YDL232W	3.097629980209355	2.41492524130421
YDR027C	-4.76558458493747	-6.960666871994489
YDR028C	-0.04765584584937465	4.758823269628885
YDR067C	3.097629980209355	0.07102721297953554
YDR069C	3.097629980209355	4.758823269628885
YDR094W	4.67027289323872	0.07102721297953554
YDR103W	4.67027289323872	0.07102721297953554
YDR105C	4.67027289323872	0.07102721297953554
YDR108W	-3.1929416719081045	0.07102721297953554
YDR127W	3.097629980209355	2.41492524130421
YDR129C	3.097629980209355	0.07102721297953554
YDR136C	-3.1929416719081045	0.07102721297953554
YDR137W	-3.1929416719081045	0.07102721297953554
YDR140W	-3.1929416719081045	0.07102721297953554
YDR144C	-0.04765584584937465	2.41492524130421
YDR153C	3.097629980209355	0.07102721297953554
YDR159W	-0.04765584584937465	4.758823269628885
YDR162C	-1.6202987588787396	4.758823269628885
YDR173C	-3.1929416719081045	0.07102721297953554
YDR195W	-3.1929416719081045	0.07102721297953554
YDR200C	-0.04765584584937465	2.41492524130421
YDR202C	-3.1929416719081045	2.41492524130421
YDR207C	-1.6202987588787396	0.07102721297953554
YDR227W	-0.04765584584937465	2.41492524130421
YDR237W	1.5249870671799903	0.07102721297953554
YDR245W	-1.6202987588787396	0.07102721297953554
YDR264C	-0.04765584584937465	4.758823269628885
YDR268W	1.5249870671799903	0.07102721297953554
YDR294C	1.5249870671799903	2.41492524130421
YDR297W	3.097629980209355	4.758823269628885
YDR300C	1.5249870671799903	2.41492524130421
YDR320C	-3.1929416719081045	0.07102721297953554
YDR326C	1.5249870671799903	2.41492524130421
YDR346C	3.097629980209355	0.07102721297953554
YDR357C	1.5249870671799903	0.07102721297953554
YDR360W	3.097629980209355	0.07102721297953554
YDR363W-A	-0.04765584584937465	2.41492524130421
YDR364C	-1.6202987588787396	0.07102721297953554
YDR372C	-1.6202987588787396	-2.272870815345139
YDR378C	3.097629980209355	0.07102721297953554
YDR382W	-3.1929416719081045	-4.616768843669814
YDR389W	-3.1929416719081045	4.758823269628885
YDR391C	1.5249870671799903	0.07102721297953554
YDR414C	-3.1929416719081045	0.07102721297953554
YDR417C	-3.1929416719081045	0.07102721297953554
YDR418W	-1.6202987588787396	0.07102721297953554
YDR431W	1.5249870671799903	0.07102721297953554
YDR432W	1.5249870671799903	2.41492524130421
YDR433W	-0.04765584584937465	2.41492524130421
YDR435C	3.097629980209355	0.07102721297953554
YDR442W	3.097629980209355	0.07102721297953554
YDR444W	-4.76558458493747	0.07102721297953554
YDR445C	-4.76558458493747	0.07102721297953554
YDR450W	-3.1929416719081045	0.07102721297953554
YDR456W	-1.6202987588787396	0.07102721297953554
YDR457W	-1.6202987588787396	0.07102721297953554
YDR461W	-0.04765584584937465	4.758823269628885
YDR462W	-0.04765584584937465	2.41492524130421
YDR463W	3.097629980209355	0.07102721297953554
YDR475C	-1.6202987588787396	0.07102721297953554
YDR477W	-3.1929416719081045	0.07102721297953554
YDR484W	-3.1929416719081045	-6.960666871994489
YDR486C	-1.6202987588787396	0.07102721297953554
YDR505C	-1.6202987588787396	0.07102721297953554
YEL027W	-3.1929416719081045	0.07102721297953554
YEL029C	1.5249870671799903	0.07102721297953554
YEL036C	-3.1929416719081045	0.07102721297953554
YEL045C	1.5249870671799903	0.07102721297953554
YEL046C	1.5249870671799903	0.07102721297953554
YEL048C	1.5249870671799903	0.07102721297953554
YEL053C	1.5249870671799903	0.07102721297953554
YEL054C	3.097629980209355	0.07102721297953554
YEL061C	3.097629980209355	0.07102721297953554
YEL062W	3.097629980209355	0.07102721297953554
YER019W	3.097629980209355	4.758823269628885
YER031C	-1.6202987588787396	0.07102721297953554
YER037W	3.097629980209355	7.10272129795356
YER074W	-3.1929416719081045	0.07102721297953554
YER077C	-0.04765584584937465	2.41492524130421
YER083C	-0.04765584584937465	2.41492524130421
YER087W	3.097629980209355	2.41492524130421
YER090W	3.097629980209355	0.07102721297953554
YER119C-A	-1.6202987588787396	0.07102721297953554
YER130C	3.097629980209355	0.07102721297953554
YER151C	-3.1929416719081045	0.07102721297953554
YER155C	1.5249870671799903	0.07102721297953554
YER174C	-0.04765584584937465	2.41492524130421
YFL012W-A	1.5249870671799903	0.07102721297953554
YFL016C	-0.04765584584937465	2.41492524130421
YFL025C	-0.04765584584937465	2.41492524130421
YFR001W	-3.1929416719081045	0.07102721297953554
YFR010W	4.67027289323872	4.758823269628885
YFR013W	1.5249870671799903	0.07102721297953554
YFR034C	-3.1929416719081045	-4.616768843669814
YFR035C	1.5249870671799903	0.07102721297953554
YFR044C	1.5249870671799903	0.07102721297953554
YFR057W	1.5249870671799903	0.07102721297953554
YGL005C	-3.1929416719081045	0.07102721297953554
YGL007C-A	1.5249870671799903	0.07102721297953554
YGL007W	3.097629980209355	0.07102721297953554
YGL012W	-3.1929416719081045	0.07102721297953554
YGL014W	3.097629980209355	0.07102721297953554
YGL020C	3.097629980209355	4.758823269628885
YGL031C	-1.6202987588787396	0.07102721297953554
YGL045W	-0.04765584584937465	2.41492524130421
YGL054C	-3.1929416719081045	0.07102721297953554
YGL058W	-1.6202987588787396	0.07102721297953554
YGL064C	1.5249870671799903	0.07102721297953554
YGL070C	3.097629980209355	-6.960666871994489
YGL079W	1.5249870671799903	2.41492524130421
YGL100W	-1.6202987588787396	0.07102721297953554
YGL105W	-4.76558458493747	0.07102721297953554
YGL115W	-3.1929416719081045	0.07102721297953554
YGL124C	-3.1929416719081045	0.07102721297953554
YGL135W	-3.1929416719081045	0.07102721297953554
YGL140C	-0.04765584584937465	2.41492524130421
YGL173C	-4.76558458493747	2.41492524130421
YGL188C-A	-3.1929416719081045	0.07102721297953554
YGL203C	-3.1929416719081045	2.41492524130421
YGL211W	-3.1929416719081045	0.07102721297953554
YGL212W	-3.1929416719081045	0.07102721297953554
YGL218W	-1.6202987588787396	0.07102721297953554
YGL223C	-0.04765584584937465	-6.960666871994489
YGL246C	-1.6202987588787396	0.07102721297953554
YGL253W	-0.04765584584937465	2.41492524130421
YGR004W	-1.6202987588787396	2.41492524130421
YGR020C	-4.76558458493747	0.07102721297953554
YGR025W	3.097629980209355	0.07102721297953554
YGR026W	4.67027289323872	0.07102721297953554
YGR028W	-0.04765584584937465	2.41492524130421
YGR036C	-3.1929416719081045	2.41492524130421
YGR037C	1.5249870671799903	0.07102721297953554
YGR056W	-4.76558458493747	0.07102721297953554
YGR064W	3.097629980209355	0.07102721297953554
YGR072W	1.5249870671799903	0.07102721297953554
YGR086C	-3.1929416719081045	0.07102721297953554
YGR089W	-3.1929416719081045	0.07102721297953554
YGR096W	1.5249870671799903	0.07102721297953554
YGR097W	1.5249870671799903	0.07102721297953554
YGR102C	1.5249870671799903	0.07102721297953554
YGR105W	-4.76558458493747	0.07102721297953554
YGR118W	-3.1929416719081045	0.07102721297953554
YGR139W	-0.04765584584937465	2.41492524130421
YGR155W	-3.1929416719081045	0.07102721297953554
YGR157W	-3.1929416719081045	0.07102721297953554
YGR159C	-3.1929416719081045	0.07102721297953554
YGR160W	-4.76558458493747	-6.960666871994489
YGR162W	-3.1929416719081045	0.07102721297953554
YGR163W	-3.1929416719081045	0.07102721297953554
YGR192C	3.097629980209355	0.07102721297953554
YGR200C	-3.1929416719081045	0.07102721297953554
YGR206W	3.097629980209355	0.07102721297953554
YGR208W	-3.1929416719081045	7.10272129795356
YGR214W	-4.76558458493747	0.07102721297953554
YGR227W	1.5249870671799903	2.41492524130421
YGR228W	3.097629980209355	0.07102721297953554
YGR229C	3.097629980209355	4.758823269628885
YGR252W	-3.1929416719081045	0.07102721297953554
YGR258C	-0.04765584584937465	2.41492524130421
YGR270W	-1.6202987588787396	0.07102721297953554
YGR271C-A	-3.979263128422787	-3.444819829507477
YHL011C	-1.6202987588787396	0.07102721297953554
YHR004C	-1.6202987588787396	0.07102721297953554
YHR008C	4.67027289323872	0.07102721297953554
YHR010W	-0.04765584584937465	2.41492524130421
YHR012W	-3.1929416719081045	0.07102721297953554
YHR021C	-3.1929416719081045	0.07102721297953554
YHR026W	-4.76558458493747	0.07102721297953554
YHR045W	1.5249870671799903	0.07102721297953554
YHR050W	-0.04765584584937465	-2.272870815345139
YHR060W	-3.1929416719081045	0.07102721297953554
YHR064C	-4.76558458493747	0.07102721297953554
YHR090C	-1.6202987588787396	2.41492524130421
YHR098C	3.097629980209355	0.07102721297953554
YHR111W	-3.1929416719081045	-2.272870815345139
YHR135C	-0.04765584584937465	4.758823269628885
YHR153C	-0.04765584584937465	4.758823269628885
YHR191C	-0.04765584584937465	4.758823269628885
YHR193C	-0.04765584584937465	4.758823269628885
YHR203C	-1.6202987588787396	0.07102721297953554
YHR205W	-1.6202987588787396	0.07102721297953554
YIL008W	-3.1929416719081045	0.07102721297953554
YIL010W	-3.1929416719081045	0.07102721297953554
YIL027C	3.097629980209355	0.07102721297953554
YIL034C	3.097629980209355	0.07102721297953554
YIL047C	-0.04765584584937465	4.758823269628885
YIL049W	-0.04765584584937465	4.758823269628885
YIL052C	-1.6202987588787396	0.07102721297953554
YIL054W	-0.04765584584937465	2.41492524130421
YIL084C	3.097629980209355	4.758823269628885
YIL093C	-0.04765584584937465	2.41492524130421
YIL097W	-0.04765584584937465	4.758823269628885
YIL128W	-0.04765584584937465	2.41492524130421
YIL134W	-0.04765584584937465	4.758823269628885
YIL148W	-0.04765584584937465	2.41492524130421
YIL153W	1.5249870671799903	0.07102721297953554
YIL157C	-0.04765584584937465	2.41492524130421
YIR009W	-0.04765584584937465	2.41492524130421
YIR033W	1.5249870671799903	2.41492524130421
YIR042C	1.5249870671799903	0.07102721297953554
YJL006C	-3.1929416719081045	0.07102721297953554
YJL024C	-0.04765584584937465	2.41492524130421
YJL029C	-0.04765584584937465	2.41492524130421
YJL053W	-3.1929416719081045	0.07102721297953554
YJL062W	3.097629980209355	0.07102721297953554
YJL063C	3.097629980209355	0.07102721297953554
YJL064W	3.097629980209355	0.07102721297953554
YJL065C	3.097629980209355	0.07102721297953554
YJL075C	-3.1929416719081045	-4.616768843669814
YJL095W	-1.6202987588787396	-4.616768843669814
YJL102W	3.097629980209355	0.07102721297953554
YJL110C	1.5249870671799903	0.07102721297953554
YJL117W	-3.1929416719081045	0.07102721297953554
YJL120W	3.097629980209355	0.07102721297953554
YJL121C	-4.76558458493747	0.07102721297953554
YJL124C	4.67027289323872	0.07102721297953554
YJL128C	3.097629980209355	0.07102721297953554
YJL131C	3.097629980209355	0.07102721297953554
YJL134W	-0.04765584584937465	4.758823269628885
YJL140W	3.097629980209355	0.07102721297953554
YJL154C	-1.6202987588787396	0.07102721297953554
YJL165C	-1.6202987588787396	0.07102721297953554
YJL188C	-4.76558458493747	-6.960666871994489
YJL189W	-3.1929416719081045	0.07102721297953554
YJL190C	1.5249870671799903	0.07102721297953554
YJL198W	-3.1929416719081045	0.07102721297953554
YJL204C	-4.76558458493747	-6.960666871994489
YJL207C	3.097629980209355	0.07102721297953554
YJL209W	3.097629980209355	0.07102721297953554
YJL211C	1.5249870671799903	0.07102721297953554
YJR018W	-3.1929416719081045	0.07102721297953554
YJR033C	-3.1929416719081045	0.07102721297953554
YJR040W	-3.1929416719081045	0.07102721297953554
YJR055W	-4.76558458493747	2.41492524130421
YJR056C	-0.04765584584937465	2.41492524130421
YJR060W	-3.1929416719081045	0.07102721297953554
YJR074W	-0.04765584584937465	2.41492524130421
YJR086W	-0.04765584584937465	2.41492524130421
YJR087W	1.5249870671799903	0.07102721297953554
YJR090C	-4.76558458493747	4.758823269628885
YJR102C	-0.04765584584937465	4.758823269628885
YJR105W	-4.76558458493747	-6.960666871994489
YJR118C	-0.04765584584937465	2.41492524130421
YKL002W	1.5249870671799903	4.758823269628885
YKL007W	1.5249870671799903	0.07102721297953554
YKL037W	-0.04765584584937465	4.758823269628885
YKL041W	3.097629980209355	2.41492524130421
YKL056C	-1.6202987588787396	0.07102721297953554
YKL061W	3.097629980209355	0.07102721297953554
YKL080W	-4.76558458493747	0.07102721297953554
YKL081W	-3.1929416719081045	0.07102721297953554
YKL096C-B	-0.04765584584937465	4.758823269628885
YKL096W	-0.04765584584937465	2.41492524130421
YKL101W	3.097629980209355	0.07102721297953554
YKL118W	-3.1929416719081045	0.07102721297953554
YKL119C	-4.76558458493747	0.07102721297953554
YKL126W	1.5249870671799903	0.07102721297953554
YKL135C	-3.1929416719081045	-4.616768843669814
YKL139W	-3.1929416719081045	0.07102721297953554
YKL143W	-4.76558458493747	-4.616768843669814
YKL157W	-3.1929416719081045	0.07102721297953554
YKL176C	-3.1929416719081045	-4.616768843669814
YKL204W	-3.1929416719081045	0.07102721297953554
YKL212W	-4.76558458493747	-4.616768843669814
YKL213C	1.5249870671799903	0.07102721297953554
YKR001C	-4.76558458493747	0.07102721297953554
YKR004C	-1.6202987588787396	0.07102721297953554
YKR007W	-3.1929416719081045	0.07102721297953554
YKR019C	-4.76558458493747	0.07102721297953554
YKR020W	-4.76558458493747	-4.616768843669814
YKR024C	-4.76558458493747	-2.272870815345139
YKR028W	3.097629980209355	0.07102721297953554
YKR035C	-0.04765584584937465	2.41492524130421
YKR035W-A	-0.04765584584937465	4.758823269628885
YKR042W	-0.04765584584937465	4.758823269628885
YKR055W	-3.1929416719081045	7.10272129795356
YKR057W	-3.1929416719081045	0.07102721297953554
YKR085C	1.5249870671799903	0.07102721297953554
YKR092C	-3.1929416719081045	2.41492524130421
YKR099W	-0.04765584584937465	-2.272870815345139
YKR101W	-0.04765584584937465	4.758823269628885
YLL013C	1.5249870671799903	0.07102721297953554
YLL028W	3.097629980209355	0.07102721297953554
YLL030C	-0.04765584584937465	4.758823269628885
YLL033W	3.097629980209355	0.07102721297953554
YLL038C	4.67027289323872	4.758823269628885
YLL045C	3.097629980209355	0.07102721297953554
YLR006C	3.097629980209355	0.07102721297953554
YLR020C	-3.1929416719081045	0.07102721297953554
YLR025W	-0.04765584584937465	4.758823269628885
YLR027C	3.097629980209355	0.07102721297953554
YLR039C	-4.76558458493747	0.07102721297953554
YLR047C	3.097629980209355	0.07102721297953554
YLR056W	3.097629980209355	7.10272129795356
YLR062C	-3.1929416719081045	-2.272870815345139
YLR087C	-0.04765584584937465	2.41492524130421
YLR119W	3.097629980209355	4.758823269628885
YLR138W	1.5249870671799903	0.07102721297953554
YLR148W	-3.1929416719081045	-4.616768843669814
YLR169W	1.5249870671799903	0.07102721297953554
YLR176C	3.097629980209355	0.07102721297953554
YLR182W	-1.6202987588787396	0.07102721297953554
YLR184W	-0.04765584584937465	2.41492524130421
YLR185W	-0.04765584584937465	2.41492524130421
YLR206W	4.67027289323872	0.07102721297953554
YLR216C	3.097629980209355	0.07102721297953554
YLR217W	3.097629980209355	0.07102721297953554
YLR224W	3.097629980209355	0.07102721297953554
YLR226W	-3.1929416719081045	-2.272870815345139
YLR233C	-3.1929416719081045	0.07102721297953554
YLR240W	-4.76558458493747	0.07102721297953554
YLR242C	1.5249870671799903	0.07102721297953554
YLR244C	-3.1929416719081045	-2.272870815345139
YLR261C	-4.76558458493747	0.07102721297953554
YLR262C	-4.76558458493747	0.07102721297953554
YLR264C-A	-1.6202987588787396	0.07102721297953554
YLR264W	-3.1929416719081045	0.07102721297953554
YLR322W	-3.1929416719081045	0.07102721297953554
YLR332W	1.5249870671799903	0.07102721297953554
YLR337C	4.67027289323872	0.07102721297953554
YLR342W	3.097629980209355	2.41492524130421
YLR350W	4.67027289323872	7.10272129795356
YLR357W	-3.1929416719081045	0.07102721297953554
YLR360W	-3.1929416719081045	0.07102721297953554
YLR361C	-3.1929416719081045	0.07102721297953554
YLR362W	-0.04765584584937465	4.758823269628885
YLR370C	3.097629980209355	0.07102721297953554
YLR371W	1.5249870671799903	0.07102721297953554
YLR372W	3.097629980209355	7.10272129795356
YLR374C	-3.1929416719081045	0.07102721297953554
YLR380W	-3.1929416719081045	0.07102721297953554
YLR396C	-3.1929416719081045	-4.616768843669814
YLR403W	-3.1929416719081045	-6.960666871994489
YLR407W	3.097629980209355	0.07102721297953554
YLR408C	3.097629980209355	0.07102721297953554
YLR414C	-1.6202987588787396	0.07102721297953554
YLR417W	-0.04765584584937465	7.10272129795356
YLR425W	3.097629980209355	0.07102721297953554
YLR441C	-1.6202987588787396	0.07102721297953554
YLR442C	-0.04765584584937465	4.758823269628885
YML007C-A	1.5249870671799903	0.07102721297953554
YML012C-A	3.097629980209355	4.758823269628885
YML017W	3.097629980209355	0.07102721297953554
YML024W	-3.1929416719081045	0.07102721297953554
YML026C	-1.6202987588787396	0.07102721297953554
YML057C-A	-3.1929416719081045	-2.272870815345139
YML057W	-3.1929416719081045	-2.272870815345139
YML063W	-4.76558458493747	-4.616768843669814
YML071C	-3.1929416719081045	0.07102721297953554
YML072C	3.097629980209355	0.07102721297953554
YML097C	-3.1929416719081045	0.07102721297953554
YML111W	3.097629980209355	0.07102721297953554
YML116W	3.097629980209355	0.07102721297953554
YML121W	-1.6202987588787396	0.07102721297953554
YML128C	-1.6202987588787396	0.07102721297953554
YMR004W	-3.1929416719081045	0.07102721297953554
YMR010W	3.097629980209355	4.758823269628885
YMR031C	1.5249870671799903	0.07102721297953554
YMR035W	-0.04765584584937465	2.41492524130421
YMR060C	1.5249870671799903	2.41492524130421
YMR077C	1.5249870671799903	4.758823269628885
YMR102C	1.5249870671799903	0.07102721297953554
YMR106C	1.5249870671799903	0.07102721297953554
YMR109W	3.097629980209355	0.07102721297953554
YMR110C	-0.04765584584937465	2.41492524130421
YMR123W	-4.76558458493747	0.07102721297953554
YMR124W	1.5249870671799903	0.07102721297953554
YMR127C	1.5249870671799903	0.07102721297953554
YMR143W	-3.1929416719081045	0.07102721297953554
YMR154C	1.5249870671799903	0.07102721297953554
YMR158W	3.097629980209355	0.07102721297953554
YMR174C	-0.04765584584937465	4.758823269628885
YMR183C	-3.1929416719081045	0.07102721297953554
YMR202W	-1.6202987588787396	2.41492524130421
YMR216C	3.097629980209355	2.41492524130421
YMR230W	-1.6202987588787396	0.07102721297953554
YMR231W	-0.04765584584937465	2.41492524130421
YMR238W	-3.1929416719081045	0.07102721297953554
YMR242C	-3.1929416719081045	0.07102721297953554
YMR242W-A	-1.6202987588787396	0.07102721297953554
YMR266W	-0.04765584584937465	4.758823269628885
YMR267W	-0.04765584584937465	4.758823269628885
YMR269W	-3.1929416719081045	0.07102721297953554
YMR272C	-1.6202987588787396	4.758823269628885
YMR275C	4.67027289323872	0.07102721297953554
YMR307W	-1.6202987588787396	4.758823269628885
YMR313C	3.097629980209355	0.07102721297953554
YNL032W	-0.04765584584937465	2.41492524130421
YNL037C	1.5249870671799903	0.07102721297953554
YNL041C	-3.1929416719081045	0.07102721297953554
YNL051W	-4.76558458493747	0.07102721297953554
YNL055C	-1.6202987588787396	0.07102721297953554
YNL059C	-0.04765584584937465	-2.272870815345139
YNL080C	3.097629980209355	4.758823269628885
YNL084C	1.5249870671799903	0.07102721297953554
YNL090W	1.5249870671799903	0.07102721297953554
YNL097C	1.5249870671799903	4.758823269628885
YNL099C	-0.04765584584937465	4.758823269628885
YNL105W	3.097629980209355	0.07102721297953554
YNL106C	3.097629980209355	0.07102721297953554
YNL107W	-3.1929416719081045	0.07102721297953554
YNL111C	3.097629980209355	0.07102721297953554
YNL119W	-3.1929416719081045	0.07102721297953554
YNL136W	3.097629980209355	0.07102721297953554
YNL138W	-0.04765584584937465	4.758823269628885
YNL139C	1.5249870671799903	2.41492524130421
YNL147W	1.5249870671799903	2.41492524130421
YNL153C	3.097629980209355	2.41492524130421
YNL177C	1.5249870671799903	0.07102721297953554
YNL192W	-0.04765584584937465	4.758823269628885
YNL197C	-0.04765584584937465	4.758823269628885
YNL198C	3.097629980209355	0.07102721297953554
YNL215W	1.5249870671799903	0.07102721297953554
YNL235C	1.5249870671799903	-2.272870815345139
YNL236W	-0.04765584584937465	-6.960666871994489
YNL238W	-4.76558458493747	7.10272129795356
YNL248C	-3.1929416719081045	0.07102721297953554
YNL264C	-0.04765584584937465	2.41492524130421
YNL273W	3.097629980209355	2.41492524130421
YNL280C	-3.1929416719081045	0.07102721297953554
YNL291C	3.097629980209355	0.07102721297953554
YNL293W	3.097629980209355	0.07102721297953554
YNL296W	1.5249870671799903	2.41492524130421
YNL298W	3.097629980209355	0.07102721297953554
YNL302C	-3.1929416719081045	0.07102721297953554
YNL307C	-3.1929416719081045	0.07102721297953554
YNL322C	-1.6202987588787396	7.10272129795356
YNL323W	-3.1929416719081045	0.07102721297953554
YNL326C	-1.6202987588787396	0.07102721297953554
YNR005C	3.097629980209355	7.10272129795356
YNR006W	4.67027289323872	4.758823269628885
YNR031C	-0.04765584584937465	4.758823269628885
YNR032C-A	-0.04765584584937465	4.758823269628885
YNR047W	-3.1929416719081045	0.07102721297953554
YNR049C	-4.76558458493747	0.07102721297953554
YNR052C	-3.1929416719081045	7.10272129795356
YNR058W	-3.1929416719081045	0.07102721297953554
YNR067C	1.5249870671799903	0.07102721297953554
YOL004W	-0.04765584584937465	4.758823269628885
YOL006C	-1.6202987588787396	4.758823269628885
YOL012C	-1.6202987588787396	0.07102721297953554
YOL013C	-0.04765584584937465	2.41492524130421
YOL018C	-3.1929416719081045	-4.616768843669814
YOL044W	1.5249870671799903	0.07102721297953554
YOL050C	3.097629980209355	0.07102721297953554
YOL072W	-1.6202987588787396	2.41492524130421
YOL087C	-1.6202987588787396	0.07102721297953554
YOL090W	3.097629980209355	4.758823269628885
YOL107W	3.097629980209355	0.07102721297953554
YOL110W	3.097629980209355	0.07102721297953554
YOL111C	1.5249870671799903	4.758823269628885
YOL115W	1.5249870671799903	4.758823269628885
YOL122C	-1.6202987588787396	0.07102721297953554
YOL129W	1.5249870671799903	0.07102721297953554
YOL162W	1.5249870671799903	0.07102721297953554
YOR002W	-0.04765584584937465	4.758823269628885
YOR008C	4.67027289323872	4.758823269628885
YOR026W	1.5249870671799903	0.07102721297953554
YOR035C	3.097629980209355	2.41492524130421
YOR036W	-1.6202987588787396	0.07102721297953554
YOR061W	4.67027289323872	2.41492524130421
YOR067C	-0.04765584584937465	4.758823269628885
YOR068C	-3.1929416719081045	0.07102721297953554
YOR069W	-3.1929416719081045	2.41492524130421
YOR085W	-0.04765584584937465	4.758823269628885
YOR086C	1.5249870671799903	0.07102721297953554
YOR096W	-4.76558458493747	0.07102721297953554
YOR101W	1.5249870671799903	4.758823269628885
YOR105W	-0.04765584584937465	4.758823269628885
YOR106W	-3.1929416719081045	0.07102721297953554
YOR109W	-0.04765584584937465	4.758823269628885
YOR112W	-0.04765584584937465	4.758823269628885
YOR124C	-0.04765584584937465	4.758823269628885
YOR132W	-0.04765584584937465	2.41492524130421
YOR135C	-0.04765584584937465	4.758823269628885
YOR136W	-0.04765584584937465	4.758823269628885
YOR150W	-0.04765584584937465	2.41492524130421
