Filter 8: 620 HLKU 9:00am
 0.183	 0.164	 0.157	 0.175	 0.194	 0.187	 0.195	 0.197	 0.199	 0.200	 0.177	 0.146
 0.206	 0.200	 0.201	 0.174	 0.202	 0.201	 0.132	 0.184	 0.157	 0.185	 0.166	 0.198
 0.196	 0.194	 0.168	 0.199	 0.204	 0.188	 0.150	 0.189	 0.081	 0.110	 0.165	 0.201
 0.172	 0.188	 0.164	 0.174	 0.157	 0.169	 0.099	 0.155	 0.196	 0.154	 0.154	 0.162
 0.095	 0.111	 0.151	 0.149	 0.069	 0.156	 0.184	 0.174	 0.178	 0.158	 0.146	 0.174
 0.181	 0.190	 0.181	 0.187	 0.197	 0.181	 0.195	 0.162	 0.186	 0.128	 0.174	 0.177
 0.192	 0.186	 0.172	 0.180	 0.177	 0.191	 0.208	 0.198	 0.189	 0.177	 0.168	 0.186
 0.208	 0.201	 0.069	 0.187	 0.195	 0.209	 0.213	 0.175	 0.195	 0.150	 0.205	 0.210

Filter 8: 620 DiKU+no Trp 9:00am
 0.076	 0.075	 0.074	 0.077	 0.079	 0.075	 0.077	 0.082	 0.078	 0.076	 0.072	 0.076
 0.069	 0.070	 0.073	 0.074	 0.075	 0.077	 0.071	 0.072	 0.073	 0.075	 0.071	 0.069
 0.069	 0.069	 0.072	 0.071	 0.075	 0.073	 0.073	 0.071	 0.070	 0.068	 0.070	 0.068
 0.068	 0.069	 0.068	 0.069	 0.072	 0.071	 0.075	 0.074	 0.072	 0.075	 0.071	 0.070
 0.071	 0.071	 0.073	 0.072	 0.071	 0.075	 0.080	 0.080	 0.079	 0.077	 0.076	 0.082
 0.072	 0.071	 0.070	 0.070	 0.074	 0.070	 0.071	 0.072	 0.074	 0.082	 0.078	 0.076
 0.072	 0.067	 0.069	 0.069	 0.069	 0.070	 0.071	 0.071	 0.071	 0.073	 0.070	 0.074
 0.073	 0.077	 0.069	 0.072	 0.073	 0.071	 0.072	 0.076	 0.075	 0.073	 0.073	 0.072

Filter 8: 620 DIKU+Trp 9:00am
 0.071	 0.070	 0.071	 0.068	 0.070	 0.069	 0.072	 0.077	 0.073	 0.078	 0.071	 0.075
 0.069	 0.071	 0.070	 0.070	 0.069	 0.075	 0.070	 0.075	 0.076	 0.090	 0.078	 0.072
 0.069	 0.075	 0.078	 0.069	 0.070	 0.079	 0.074	 0.075	 0.072	 0.085	 0.077	 0.075
 0.070	 0.070	 0.070	 0.073	 0.085	 0.082	 0.086	 0.081	 0.082	 0.083	 0.073	 0.072
 0.072	 0.071	 0.071	 0.074	 0.069	 0.075	 0.076	 0.078	 0.088	 0.098	 0.093	 0.089
 0.070	 0.070	 0.069	 0.071	 0.073	 0.073	 0.072	 0.071	 0.073	 0.080	 0.078	 0.079
 0.071	 0.069	 0.071	 0.072	 0.072	 0.071	 0.074	 0.087	 0.082	 0.088	 0.084	 0.084
 0.074	 0.074	 0.072	 0.074	 0.072	 0.072	 0.076	 0.074	 0.072	 0.070	 0.071	 0.072


