Filter 8: 620 HLKU 9:30pm
 0.089	 0.081	 0.084	 0.087	 0.093	 0.090	 0.089	 0.087	 0.090	 0.103	 0.096	 0.086
 0.083	 0.079	 0.082	 0.080	 0.085	 0.086	 0.086	 0.076	 0.084	 0.089	 0.087	 0.084
 0.079	 0.080	 0.079	 0.081	 0.084	 0.085	 0.079	 0.085	 0.077	 0.075	 0.080	 0.081
 0.075	 0.077	 0.077	 0.076	 0.081	 0.082	 0.076	 0.076	 0.085	 0.082	 0.077	 0.078
 0.072	 0.074	 0.077	 0.075	 0.068	 0.075	 0.079	 0.078	 0.081	 0.076	 0.077	 0.077
 0.081	 0.077	 0.076	 0.076	 0.075	 0.077	 0.081	 0.075	 0.079	 0.077	 0.083	 0.084
 0.076	 0.073	 0.070	 0.073	 0.073	 0.079	 0.079	 0.076	 0.080	 0.078	 0.075	 0.074
 0.081	 0.078	 0.071	 0.082	 0.082	 0.090	 0.090	 0.076	 0.083	 0.079	 0.079	 0.084

Filter 8: 620 DiKU+no trp 9:30pm
 0.075	 0.072	 0.075	 0.081	 0.080	 0.074	 0.081	 0.079	 0.078	 0.074	 0.072	 0.073
 0.070	 0.070	 0.071	 0.076	 0.081	 0.081	 0.072	 0.074	 0.077	 0.074	 0.070	 0.067
 0.068	 0.069	 0.074	 0.074	 0.077	 0.076	 0.079	 0.070	 0.068	 0.069	 0.068	 0.065
 0.067	 0.067	 0.068	 0.070	 0.073	 0.077	 0.079	 0.077	 0.076	 0.075	 0.070	 0.070
 0.069	 0.069	 0.072	 0.073	 0.071	 0.074	 0.081	 0.080	 0.074	 0.074	 0.071	 0.070
 0.072	 0.075	 0.070	 0.072	 0.073	 0.071	 0.073	 0.075	 0.077	 0.077	 0.076	 0.072
 0.069	 0.067	 0.067	 0.067	 0.067	 0.069	 0.069	 0.070	 0.068	 0.069	 0.067	 0.068
 0.074	 0.072	 0.067	 0.072	 0.073	 0.071	 0.070	 0.070	 0.071	 0.069	 0.070	 0.068

Filter 8: 620 DiKU+trp
 0.069	 0.070	 0.072	 0.071	 0.072	 0.072	 0.076	 0.076	 0.073	 0.072	 0.070	 0.071
 0.071	 0.075	 0.077	 0.076	 0.075	 0.073	 0.074	 0.082	 0.080	 0.081	 0.079	 0.071
 0.068	 0.077	 0.077	 0.074	 0.077	 0.086	 0.081	 0.077	 0.080	 0.085	 0.083	 0.075
 0.071	 0.074	 0.072	 0.081	 0.086	 0.087	 0.086	 0.082	 0.082	 0.080	 0.073	 0.072
 0.069	 0.073	 0.075	 0.077	 0.073	 0.074	 0.077	 0.080	 0.081	 0.086	 0.084	 0.075
 0.072	 0.075	 0.074	 0.075	 0.075	 0.076	 0.079	 0.075	 0.077	 0.074	 0.076	 0.072
 0.074	 0.071	 0.072	 0.072	 0.072	 0.072	 0.074	 0.078	 0.074	 0.077	 0.074	 0.071
 0.075	 0.069	 0.071	 0.072	 0.073	 0.072	 0.072	 0.071	 0.070	 0.069	 0.072	 0.068


