Filter 8: 620 HLKU 10:11pm
 0.256	 0.224	 0.236	 0.193	 0.197	 0.206	 0.215	 0.222	 0.248	 0.236	 0.217	 0.233
 0.263	 0.226	 0.261	 0.222	 0.235	 0.255	 0.246	 0.246	 0.261	 0.251	 0.255	 0.270
 0.222	 0.214	 0.209	 0.213	 0.238	 0.252	 0.213	 0.247	 0.138	 0.219	 0.225	 0.256
 0.199	 0.199	 0.234	 0.232	 0.225	 0.246	 0.195	 0.242	 0.250	 0.249	 0.226	 0.249
 0.143	 0.177	 0.183	 0.210	 0.069	 0.222	 0.234	 0.238	 0.253	 0.240	 0.232	 0.264
 0.219	 0.224	 0.244	 0.232	 0.219	 0.225	 0.255	 0.239	 0.233	 0.203	 0.236	 0.241
 0.235	 0.201	 0.213	 0.233	 0.208	 0.232	 0.249	 0.246	 0.225	 0.218	 0.212	 0.226
 0.238	 0.223	 0.070	 0.221	 0.235	 0.261	 0.252	 0.205	 0.241	 0.208	 0.213	 0.231

Filter 8: 620 DiKU+No Trp 10:11pm
 0.078	 0.075	 0.075	 0.078	 0.079	 0.078	 0.076	 0.082	 0.084	 0.082	 0.074	 0.078
 0.073	 0.073	 0.075	 0.079	 0.081	 0.085	 0.079	 0.078	 0.077	 0.079	 0.072	 0.071
 0.070	 0.071	 0.078	 0.076	 0.077	 0.075	 0.075	 0.074	 0.071	 0.069	 0.072	 0.071
 0.071	 0.069	 0.072	 0.072	 0.072	 0.073	 0.074	 0.076	 0.075	 0.084	 0.085	 0.074
 0.075	 0.073	 0.073	 0.073	 0.072	 0.077	 0.079	 0.079	 0.076	 0.078	 0.074	 0.076
 0.074	 0.073	 0.073	 0.075	 0.074	 0.075	 0.071	 0.074	 0.076	 0.096	 0.081	 0.078
 0.072	 0.068	 0.071	 0.071	 0.073	 0.069	 0.069	 0.070	 0.070	 0.073	 0.070	 0.072
 0.071	 0.072	 0.074	 0.071	 0.073	 0.076	 0.075	 0.078	 0.074	 0.072	 0.073	 0.073

Filter 8: 620 DiKU+Trp 10:11pm
 0.072	 0.076	 0.087	 0.073	 0.076	 0.076	 0.078	 0.086	 0.082	 0.100	 0.079	 0.082
 0.077	 0.088	 0.086	 0.087	 0.088	 0.093	 0.075	 0.092	 0.088	 0.118	 0.100	 0.078
 0.075	 0.095	 0.101	 0.076	 0.077	 0.086	 0.077	 0.094	 0.076	 0.106	 0.090	 0.091
 0.076	 0.085	 0.086	 0.082	 0.102	 0.093	 0.097	 0.105	 0.102	 0.121	 0.100	 0.083
 0.072	 0.076	 0.077	 0.086	 0.071	 0.079	 0.080	 0.097	 0.114	 0.120	 0.109	 0.099
 0.083	 0.087	 0.089	 0.080	 0.087	 0.094	 0.072	 0.082	 0.087	 0.098	 0.105	 0.097
 0.070	 0.070	 0.079	 0.082	 0.091	 0.075	 0.095	 0.125	 0.101	 0.101	 0.098	 0.102
 0.084	 0.085	 0.070	 0.076	 0.074	 0.072	 0.094	 0.091	 0.079	 0.081	 0.078	 0.080


