Line,Ca44,Cd111,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Zn66
YDR464W_ko,-0.017396783,-0.318183289,0.135605455,0.815599445,-1.160694357,0.428252019,-0.30144417,0.510398057,-0.889589315,0.035645832,-0.488059717,-1.012737616,1.333852405,-2.30604422
YDR468C_ko,-1.370384356,-0.323320898,0.153233597,0.439954798,1.079710374,0.503500564,-0.993098936,-0.960201464,-1.494448634,-0.840518953,0.913513571,-1.910834584,-0.296202066,0.284393052
YDR472W_ko,-0.889744272,-0.050400678,-0.056180296,-0.020941453,1.511194173,-0.114363293,0.329923706,0.250865526,0.165634919,-0.236695288,-0.011039572,-1.330975729,0.634536301,-0.131726649
YDR473C_ko,-0.882204953,-0.978810863,-0.090398204,-0.103832045,1.466063574,-0.375927762,-1.626113853,-0.727990561,-1.105913583,-0.818489274,0.582452142,-2.350080378,-0.218009317,-0.785288619
YDR475C_ko,-0.888541592,1.737678768,1.317834821,0.844701092,-1.509671645,-0.401196344,1.161348939,-2.966060017,1.173952154,-2.432925189,0.598057512,1.147791276,-3.108849751,0.473881924
YDR478W_ko,-0.840296569,-0.696019026,-0.072605869,0.584267424,1.613770446,0.194867403,-0.311670319,0.122740288,0.531360735,0.712447849,0.040488518,-0.938510168,-0.14309908,0.425675904
YDR483W_ko,-0.595641332,2.229678291,1.537490732,0.772962208,-2.072995186,-0.687100858,1.929419543,-1.641006613,1.510097148,-1.293838385,-0.734962495,1.138865883,-3.518343284,-0.414874185
YDR487C_ko,0.03163346,2.183478764,1.130690136,0.746542823,0.588142952,0.03498496,0.973444918,-1.479141374,2.810947392,-2.306366578,1.515786621,1.223593527,-2.789708427,0.683805712
YDR489W_ko,-0.504875996,-0.747725672,-0.193861391,0.609603044,1.063756356,0.142957802,-0.331604335,0.128723562,0.735584726,0.505252456,0.373684919,-0.947809194,0.24225405,0.608415382
YDR499W_ko,0.071809976,-0.291474804,0.307890328,-2.471052598,1.169523985,-0.105210955,0.138537643,0.201784542,-1.509966586,-0.856684936,0.564963121,-0.02390568,0.229450991,0.05623214
YDR510W_ko,-0.675459452,-0.169196897,-0.642404347,0.449452646,1.190836435,0.519237869,-0.149184595,0.534520986,-1.011988772,-0.404669305,0.455753635,0.172690237,0.454576879,-1.740204032
YDR521W_ko,1.081109747,0.253956997,0.684591584,1.019506792,-1.62882753,-0.894420657,0.287493501,1.204761818,0.329811887,0.167598526,0.790049788,-0.081802564,0.876537827,0.421140497
YDR527W_ko,-0.379463888,-0.289405283,0.604523593,0.857301914,1.103799791,0.19272513,-0.44558663,0.15359259,-1.402812708,-0.261178539,0.76492374,-0.453819427,0.018332121,-1.098681922
YEL002C_ko,0.895556572,1.117408644,1.464635899,0.921806865,-0.331826937,-0.826249997,1.229198467,0.417393352,0.99585833,-0.260984075,-1.394144109,1.374460019,0.935466671,1.609310876
YEL019C_ko,-0.162396556,1.70815244,1.876124283,0.015437392,-0.639110192,-1.045016741,1.005184283,-2.625657521,-0.881178465,-1.622672594,1.381932407,0.627908954,1.40439953,-0.582270377
YEL026W_ko,-0.147898396,2.15748488,1.887570531,1.908448743,-0.250988043,-0.751498329,0.636270804,-1.097273644,0.394324251,-1.311537843,-0.757888877,0.779615045,1.953739805,0.75706329
YEL032W_ko,0.135353352,1.809191108,-0.009872125,3.893402297,0.110597232,-0.282833543,2.41987337,0.712422932,1.721276794,0.193460859,-0.754774341,1.780790376,2.442407991,1.117222211
YEL034W_ko,0.205619091,-0.604413916,-0.313574792,-1.716275176,-0.816767174,-0.181355607,-2.031355427,1.208873002,-0.435133836,1.059788908,0.112576094,-0.62588147,0.35419426,-0.719657611
YEL035C_ko,0.363589678,-1.574356325,-0.085779414,0.967278328,-1.261911412,-0.821102712,0.587552127,1.477575354,0.802389028,0.790708795,-0.233153959,0.821280235,1.506260336,-0.086721045
YEL055C_ko,1.776834332,1.944731487,0.903017456,1.01673848,-0.224983903,-0.319762368,3.71739188,0.397168638,1.273297547,-0.612209661,1.288056357,3.118806224,1.318360883,-2.310997167
YEL058W_ko,1.246283379,0.500138733,1.136659232,-0.410661485,-1.849060975,-1.598119494,-0.001151174,-0.337869558,-0.117355272,-1.648495803,-0.348409654,0.039787017,2.029954186,-1.593572817
YER003C_ko,0.512841941,3.531273614,1.247948143,0.824222453,-0.919776443,-0.833555848,2.509664906,-1.585846372,-0.100153993,-1.396719552,2.302673894,2.290558323,1.427926029,1.801103879
YER006W_ko,0.790595779,2.523295355,2.483318191,1.645367372,-0.013963927,-0.443863674,2.2002609,0.219329187,1.378554777,-1.003061122,0.885549422,2.785469364,1.733754068,2.010960638
YER008C_ko,-0.827151502,-1.326801131,-0.404906802,0.349413187,0.432346477,0.031812121,-1.457973141,-1.999153617,-0.710967377,0.254776183,-0.426964062,-2.570758805,-1.135465699,-1.909993279
YER009W_ko,0.325962788,1.39372429,1.902629,1.397321118,-1.003888299,-0.493090132,2.458797163,-0.855539689,0.419946826,-0.71774083,1.207766068,2.245819922,1.161142864,-0.95842343
YER012W_ko,1.220937971,2.450029834,0.305528717,2.805176102,-0.563154177,-0.754400109,2.046364245,-1.206891043,-0.570822363,-1.6112542,1.202365983,2.130503476,1.912845629,0.051365332
YER013W_ko,0.537431426,2.429734089,1.685422125,1.122458562,-0.52213227,-0.660516064,2.397981571,1.133019295,-1.378795258,-1.239583195,0.654057092,1.726829664,1.487078622,0.031835838
YER014W_ko,1.558015911,0.750685366,1.540681574,-3.235699443,-1.123392421,-1.214219014,1.413717161,1.726471957,-1.383360774,-0.417851977,1.006951361,0.948724861,1.439443045,1.090717488
YER018C_ko,0.399596794,0.194907919,0.794022472,-0.239700774,-2.624743789,-1.247047947,-0.84869556,0.729362664,0.348723453,-0.525881847,-0.159371973,-0.22885927,-0.487693091,0.21398278
YER021W_ko,1.730459103,1.578504764,0.393683696,1.762212783,-1.080568929,-0.67550027,3.137642567,-0.62148803,0.436088124,-1.795962597,-0.584285791,2.84086433,2.360954737,0.506292866
YER022W_ko,0.240314087,1.780811756,2.029192003,2.76229569,-0.117174692,-0.609998461,1.966969719,-0.005740439,0.752354879,-0.050499787,1.252839463,1.210962945,2.337966401,3.050740034
YER023W_ko,0.231803076,2.661564008,2.43756727,1.402684974,-1.111186565,-0.689212142,3.443996569,-0.896782207,0.576184878,-1.307500091,1.811599414,2.290883515,2.35199864,-0.102527729
YER025W_ko,-1.694812798,0.450032018,-0.061568071,1.070510162,1.351549563,2.164513425,3.656439969,-0.661148004,-0.40893561,1.198814379,0.406207301,2.432799274,-0.030625786,0.305751163
YER036C_ko,0.755915756,-0.733342316,-0.403006259,0.035142479,0.184478524,0.047901155,0.356427576,0.605014653,1.069098316,-0.372337441,-0.338718235,0.625072727,-0.706869188,0.458055707
YER038C_ko,0.347766255,-0.690846788,-0.988825336,0,-0.602424635,0.185372763,-0.265358422,-0.385150972,0.522786266,-0.430133471,0.399873436,0.126610972,-0.979878399,0.463415332
YER043C_ko,0.624515799,-0.386992092,0.221145455,0.075231108,0.210705802,0.247702705,0.961529838,-0.034788098,1.322359304,-0.064392019,1.067264191,1.032634988,-0.707475626,0.281414533
YER048W-A_ko,0.956507861,-0.590028135,-1.018842095,0.699839706,-0.699420077,-0.238478735,0.135373478,0.502036683,-0.752864649,0.107298574,-0.43342096,0.001974914,0.296624254,0.083662738
YER082C_ko,0.341272971,-1.752431886,-1.766472483,-1.585457741,-0.053023359,0.131456703,-0.245449268,-0.489668126,0.037170001,-0.284871132,0.390809408,-0.315594776,-1.616493589,-0.928522675
YER093C_ko,0.444178461,0.136309528,0.336630043,-1.174099472,-0.471176053,-0.383784109,-1.791478683,0.2577957,-0.245629456,-0.777558325,0.174400213,-0.933878249,0.186482072,0.139458403
YER094C_ko,0.263683644,-0.346367669,-0.092933978,0.392183074,-0.940091632,0.116953166,-1.59938709,-1.211948144,-0.891290148,-1.185583132,0.257505397,-0.342161679,-0.261865816,-0.008740609
YER104W_ko,-0.726212851,0.270148674,0.718767694,0.929616151,0.495440342,-0.252482509,-0.547112182,-0.014528846,-0.442972772,-0.674490759,-0.327429932,-1.197252055,-0.496198599,-0.118315265
YER107C_ko,-0.637133579,-0.168800842,-0.412814465,-2.218439081,-3.238770485,-2.029774897,-2.189485481,0.775154983,-1.279253933,1.025426323,0.722479419,-2.797805034,0.718374208,-0.380807175
YER112W_ko,1.020485095,-0.803617633,-0.130484014,-0.080836805,0.65372075,-1.724565705,-2.269630654,-1.688520321,-1.498251634,1.383251858,-0.872164721,-2.185163439,1.986118126,1.297500773
YER125W_ko,4.048633259,-0.566190416,-0.12986134,-0.978533203,-2.96073629,-3.512576786,-1.205593227,0.582270543,-0.829805903,0.782627787,-2.923299148,-0.42322918,1.770544887,0.313999616
YER126C_ko,0.305684275,-0.947733445,-1.565954741,-0.300881313,-0.616167676,-2.1256096,-1.759439352,-1.01171191,-0.357969638,2.163437061,-0.173102623,-1.386302426,0.641899291,-0.451951966
YER127W_ko,0.814548049,-0.868656284,-0.5250329,-3.438330847,1.703651619,-1.699761181,-1.191903355,6.971943391,-0.148876394,3.028017795,-0.813575223,-1.690843063,2.550317602,-1.573174474
YER133W_ko,-0.168112019,-0.584910043,-2.087088523,-0.960797521,-0.688847258,-2.351108222,-1.236005236,0.468388793,-1.591810874,1.075918398,-0.008592738,-2.777410308,0.792106223,-0.584838054
YER136W_ko,0.868598404,-1.272673891,0.130175179,-1.884744254,-3.419097788,-2.055010204,-1.46551447,-0.129023857,-0.77308431,2.531855833,-2.244480239,-2.065743801,3.079356738,-1.197624342
YER146W_ko,1.656464507,-2.068299422,-0.479376695,-0.756993587,-0.144556166,-2.484427528,0.116102716,-0.930408105,-0.251074544,1.722512317,-0.903767987,-0.661904403,1.975810168,-0.728368024
YER147C_ko,0.432464568,-0.854096546,-0.054929785,-0.75985813,0.322153485,-2.064655898,-0.650644583,-0.155988179,-0.114977176,1.987454021,0.00806242,-1.193085131,1.299198534,0.182967922
YER148W_ko,1.447152108,-0.799083079,-0.275478527,-0.035680813,-2.461029759,-2.613681328,-0.734965963,2.063950667,-0.105764083,1.718410063,0.672217226,-1.386441318,2.426229997,-0.042277845
YER157W_ko,-0.024411469,-1.282948078,-1.247955904,-0.752702184,0.119654215,-1.501463301,-1.937153709,-1.030420984,-0.708768041,1.023931169,-0.918896996,-2.338887398,1.051427892,0.115515919
YER159C_ko,1.011995448,0.127329303,-0.298649896,0.276987501,0.465632929,-1.464780892,0.026846918,0.37704272,1.561152605,2.69100155,-2.260322963,-0.733999771,2.688758284,1.010416092
YER165W_ko,-0.28375224,-1.338334365,-1.011124682,0.681932477,-1.996869228,-1.379194546,-2.081643958,-1.226662996,0.01669924,2.851233202,-2.806752048,-2.031638143,1.104494632,1.104485086
YER168C_ko,0.212535808,-0.986533375,-0.639447624,-2.908045037,0.626539521,-1.895584546,0.085276219,-1.995390888,1.438817806,1.932026165,-1.530091194,-1.528435034,0.897038615,-0.082877374
YER171W_ko,-0.75649526,-1.062025199,-0.021391194,-0.161302744,0.531082053,-1.938377131,-0.91522826,-2.84331133,-0.726919364,1.741254474,0.892001918,-1.774478555,1.292718709,-2.125239469
YER172C_ko,0.020764745,1.778451947,0.817156515,0.490471334,-2.080493852,-2.196516809,-0.231516853,-2.066806032,2.256470444,0.106215242,-2.851752431,0.198558524,-3.127730912,1.01927492
YFL008W_ko,-0.456910397,2.137841242,0.529749642,-0.387684492,-2.013609059,1.482968269,-1.363291085,-3.230961969,-2.408132787,-3.284802668,-0.348621101,-1.015073692,0.514824801,-0.274991775
YFL009W_ko,0.566709336,0.185105883,-0.376450978,-0.994751506,-0.225922488,-0.503208431,-1.044185258,0.365185724,-0.405766353,-0.688773912,-0.024203868,-0.229377664,-0.051508294,-0.536399508
YFL017C_ko,0.724456941,0.615699946,1.31389194,-0.170600375,-0.510305144,-0.180260626,-0.432891613,0.808094085,-0.49011907,-0.58301058,0.462785775,-0.328883,0.412562021,0.217449059
YFL018W-A_ko,1.209893948,0.580184458,1.304291937,-0.458852029,-0.191001494,-0.77049694,-0.337199817,-0.491723762,-0.649802769,-1.192621763,-0.312934285,0.223993711,0.63028377,0.271227596
YFL022C_ko,-0.296395163,-0.239069245,0.470029945,-1.056643662,-2.470360576,-0.278351079,-1.231484833,-0.277018018,-0.626785179,-0.123301888,0.576686264,-1.552119224,-0.009868994,0.26914693
YFL024C_ko,0.807170746,0.133633674,0.867036487,-1.662568734,0.309929704,-0.501459999,-1.442325907,0.401885977,0.006583681,-1.390491798,1.386849218,-0.722918107,0.437542047,0.005867127
YFL035C_ko,0.786168447,0.058949619,0.814039355,-1.027262466,-0.193787147,-0.166417035,-0.906871483,-0.16890946,-0.622571349,-0.961879741,1.278847761,-0.695456494,0.188336491,-0.361752658
YFL035C-A_ko,0.842136062,-0.003408115,0.327753996,-2.151398998,-0.594935488,-0.431279454,-0.131752953,-0.615775281,-0.697423786,-0.752830798,0.009783254,0.374643045,0.716212323,-1.413762363
YFL037W_ko,0.488072361,-0.040445723,0.269794517,-0.728785727,0.277570193,-0.412783892,-1.001473958,-0.285334991,-0.099925367,-1.047644429,-0.207089255,-0.871130758,0.519624552,0.111273008
YFL038C_ko,0.947402895,1.065035479,1.059102484,-1.504898487,-1.249153648,-0.347605875,0.120075319,1.21903985,-0.76430332,-2.037687575,0.79567159,-0.244738661,0.689457891,-0.048342421
YFL039C_ko,2.666873088,1.507421503,0.23897046,0.926238572,-2.113198659,-1.39299735,-0.542581641,1.599680822,0.879319672,2.427902819,-1.820515775,0.223122342,1.424015625,0.76634399
YFL045C_ko,1.919027393,0.500223118,1.401811145,-1.174381541,-0.26364397,0.355368906,0.168181456,-0.151769781,-1.230720652,-1.307455073,-0.12878535,0.408139372,-0.163690986,-0.066187584
YFR003C_ko,1.607096547,-0.288580914,-0.288842135,-0.374634713,0.595734474,0.369787195,1.012025083,1.396283852,0.199631871,0.210108802,-0.504077333,0.783790553,0.4149966,0.432310154
YFR004W_ko,1.640678942,-0.461793915,0.627782712,0.199148292,0.017693989,0.205738005,1.140323011,0.112498613,-0.145718804,-0.037040513,1.375016924,0.85052327,0.890886642,-0.483426098
YFR005C_ko,0.30352809,0.101970798,0.880905571,-0.017277957,-0.695358819,-2.969373976,-1.080207503,1.911777635,-0.759984778,0.884892179,1.431599293,-1.705896998,1.291917345,-0.462128855
YFR027W_ko,0.546867114,-0.108948299,0.814769362,-0.358319856,-0.773530264,-0.021667471,-1.019267221,-0.100075037,0.227353177,-0.670787857,1.562192903,-0.914421028,-0.297275004,0.17274623
YFR028C_ko,-0.33433997,0,-0.520017978,0.167440958,-2.009942646,-1.256827045,-0.799696536,-1.713890552,-1.167637356,1.491881646,1.044199654,-1.588107185,0.864531584,0.661698097
YFR029W_ko,-0.954003263,1.81668285,0.417836638,0.133330212,-0.425476757,-2.083715881,-0.311336176,-3.204368178,1.823304011,-0.339287656,0.980809897,-0.792759793,-3.239486318,0.073501943
YFR031C_ko,-0.114427666,0.14364172,-0.365892326,-0.171310327,0.305746096,-1.387953826,-0.689465625,-1.100804046,-0.506278368,1.554679585,0.507312366,-1.52055329,1.655709525,0.425277639
YFR037C_ko,0.672757561,-0.759946189,-1.390482574,-0.195638457,0.530507659,0.161465234,-1.197214792,1.033419473,0.087042448,-0.431132419,-1.828476846,-0.21064381,1.372418709,1.28737247
YFR042W_ko,2.29917065,-0.37492782,-1.092510885,-1.833129181,-1.453377019,0.48663171,0.053337143,0.031378703,-1.023920661,0.956689598,-2.826005721,-0.081812059,1.210103447,0.808929829
YFR050C_ko,2.928486726,-1.036210993,-1.115006582,-3.927978347,0.093520672,0.281758784,0.024484363,0.401431732,-1.709590476,0.594731641,-2.991108874,-0.005879843,0.313464594,-2.383189551
YFR051C_ko,2.2834099,1.055601845,-0.061496113,-1.901103028,0.372844025,0.446787937,2.798400127,-1.372302489,-1.422829701,0.902473925,-2.929272793,0.568485956,0.213562805,-1.054596111
YFR052W_ko,2.01224582,-0.277833022,-0.075759269,-3.224624304,0.74304688,0.611597083,1.904378396,0.400202973,-1.025913537,1.398041264,-2.586382926,0.657802754,0.95933517,-2.579781953
YGL001C_ko,-1.265044254,-0.488053831,-0.175262517,-0.407270987,0.609874349,-0.368213824,-2.00788511,-1.158994003,-1.597772659,-0.063647846,-0.290623569,-1.76380125,0.52598681,-0.62909146
YGL008C_ko,0.351301958,-0.884606512,0.023049848,0.136542333,0.61981845,-1.588053595,-0.963686754,-2.389508322,-0.095527345,0.694125384,0.053654926,0.4344575,0.585887861,-1.407864583
YGL011C_ko,-0.337777454,0.331723109,0.747335415,1.194687036,0.376634005,0.200662668,-0.049375381,-0.703383929,-1.466864028,0.406316689,-1.414900865,-0.115670172,3.132624378,0.591784154
YGL018C_ko,0.138935283,-1.062012877,-0.113925382,0.306550729,-0.974813027,-1.561999371,-1.028855008,-1.497505883,-0.404568979,1.696718451,0.467825188,-1.710414998,1.317089026,0.272990179
YGL022W_ko,1.337050919,-0.341413109,0.328886001,-0.748490851,-0.002890636,0.103944959,0.050703833,0.53847539,-0.255163261,1.884796452,-2.962236366,0.023655362,0.202522919,-2.490977151
YGL030W_ko,1.462985218,0.265723489,-0.65457551,1.191222509,-0.05340781,1.163783635,2.55265145,-0.154866986,-1.41949564,0.442769739,-2.75755965,0.904917368,1.670725747,-0.660526721
YGL040C_ko,1.517971794,-0.197423264,0.211476443,-1.759362265,0.059890932,0.150590473,0.344356976,0.383199047,-0.336731136,1.868259879,-2.931076171,0.157858504,3.256532459,-0.721843537
YGL044C_ko,0.070523104,-0.220360007,0.655026857,0.669646879,-1.536263144,-0.291731927,-0.318301912,0.423795011,-0.347319284,0.915179077,-2.80970228,-0.36639625,0.855734109,1.095718902
YGL047W_ko,-0.288050399,-1.130092792,0.22417492,-0.288351653,-0.138871842,-1.904311899,-0.455907189,-1.289004526,-0.345062913,2.516464416,-0.874409218,-1.938992463,1.129379205,0.159197649
YGL048C_ko,-0.167794942,-0.440686456,-0.039005721,0.355934478,0.128300979,0.262594184,-0.238678051,-0.203219869,-0.968308023,1.350726685,-0.766219562,0.313524177,0.816177895,0.231890353
YGL055W_ko,-0.56451409,0.639017412,0.706395902,0.788261598,-0.131351417,0.429374726,-0.288090742,0.441994653,-0.242006114,0.984004485,1.012580466,-0.163657621,0.892033641,1.078316717
YGL061C_ko,-1.02712278,-0.135262826,0.735161594,0.327016407,0.648932418,0.332501746,-0.049386392,-0.277309866,-0.842719893,1.125098973,1.07715195,-0.628701069,1.283200705,1.480729228
YGL065C_ko,0.092541217,0.200274765,0.620513479,0.20093831,-1.171146117,0.082716304,-0.412528662,0.411454976,-0.58058968,0.927410696,0.651601438,-0.345240382,0.629671154,1.040353616
YGL068W_ko,-0.212969904,-0.687614289,-0.641922914,-0.015602896,0.580895451,-2.637915638,-2.587023157,-1.480533653,-0.296675831,1.156653848,0.939375194,-3.044887664,1.060539301,-1.29414325
YGL069C_ko,-0.182219535,0.223369975,0.557193642,-0.639436203,0.22732554,-0.252986433,0.094756019,-0.1878789,-1.102234869,0.475962817,0.574241691,-0.544943566,0.040770602,0.27314983
YGL073W_ko,-0.015651985,-0.150069703,0.130699211,-1.079138731,0.532538246,0.018675182,-0.551348996,0.06201714,-0.86125678,0.518749522,0.714907614,-0.775394031,-0.085971582,0.650788099
YGL074C_ko,-0.249325458,-0.073199615,0.238248026,-1.48002903,0.725770522,0.227859661,-1.012838426,-0.70815371,-1.769231017,-0.401955709,0.558035477,-1.210679778,-0.726206996,0.57996528
YGL075C_ko,-0.021157216,-0.093886603,0.665351254,-1.531030859,0.575211583,0.086086126,-0.447451575,-0.557749746,-1.317402013,0.144966756,0.279295306,-1.165428297,-0.55956187,-0.229457084
YGL091C_ko,0.714505698,-0.887469984,-0.032114072,-1.037934809,0.324503093,-0.063962653,-0.607842316,-0.759655573,-1.452236351,0.4791231,0.346774779,-1.403835466,-0.102682282,-2.252536535
YGL092W_ko,-0.174606735,-0.46044587,-0.462013672,-0.131969637,-1.129458753,-0.841655875,-1.167661499,-1.616108618,0.78564336,-1.103859965,-3.13855774,-0.280575424,-4.105864983,0.318412582
YGL093W_ko,0.03456742,0.029316268,-0.861241245,0.928318385,-0.52823963,-0.999494641,0.855546823,-0.32249107,0.106055482,1.308382458,-0.718528504,0.334252153,1.809481018,-0.102041384
YGL097W_ko,-0.533539343,-0.185188797,-0.084784552,-0.728996651,0.156589179,1.642220149,-1.977972435,0.364265187,-1.310280861,-7.22411765,-1.769550719,-0.018509791,-1.575056025,-0.982959121
YGL098W_ko,-0.895909978,0.52863375,0.136327091,0.86914038,1.713277908,0.211366572,-0.451571532,-0.400230752,-0.843055635,-0.385856389,0.553544669,-0.97101572,0.87945382,-0.184492206
YGL099W_ko,-0.514957268,-0.198063311,0.350102109,0.052724239,1.439834632,0.210244734,-0.625675826,0.201166896,-0.216038294,-0.425120332,-0.933630861,-1.104365181,0.014888702,-0.006554531
YGL102C_ko,-0.261690147,-1.207165801,-0.654021231,0.211403486,0.724882597,-0.157103433,-0.941679991,-0.198996988,0.323756461,-0.590492188,-0.885272148,-1.924038499,-0.185024323,-0.645833109
YGL103W_ko,-0.05933152,-0.811028229,-0.101051193,0.694552491,0.977624282,-0.62087383,-0.90182134,-0.198207773,0.919759551,-0.918927743,0.428954994,-1.949837969,-0.456261888,-0.239991804
YGL111W_ko,-0.533270752,-0.108576553,0.907379044,0.433149198,0.782153948,-0.123551843,-1.064222774,-0.423702853,-0.562790898,-0.576136751,0.795088295,-1.533213908,0.229648935,0.206553856
YGL112C_ko,0.521649779,3.920892462,1.289431455,0.845395978,1.217632932,-1.079659402,3.318361343,-2.82120528,-2.084572318,-2.574168471,-1.663509465,1.106263625,0.282997621,-0.689021257
YGL113W_ko,-0.725406448,-0.476092805,0.163263432,-0.081192364,0.149899903,-0.138886518,-1.22458748,-0.36072873,0.096861006,-0.052809148,0.193323457,-2.113088581,-0.661184713,-0.751098279
YGL116W_ko,-0.164278433,-1.096908153,-0.953774816,-1.01699126,0.426275415,-2.159298396,-0.000293269,-2.009956487,-1.265039731,-2.419926081,0.6449382,-2.029695263,-0.094818029,-2.621734349
YGL120C_ko,-1.147121742,0.416163195,1.215219061,0.959908797,1.023669665,0.125563391,-1.421950148,-1.264594251,-2.01001888,-1.137097366,1.234025869,-2.591786319,0.681696034,0.71248345
YGL122C_ko,-0.836600543,-0.839141464,0.360194883,0.623548001,-0.174246854,-0.310522036,-1.124182534,-0.285770142,0.736556437,-0.477411528,-2.743918855,-1.914609949,-0.496001627,0.057635387
YGL123W_ko,-0.842067917,0.460404523,-0.307806719,0.572934738,0.470899099,0.835674237,0.019004038,-0.065713583,-0.61080277,0.34556399,-0.295174478,-0.479288859,-0.529517805,-0.110579791
YGL128C_ko,-0.878641056,-0.607611805,0.338986917,0.506292083,-0.112242606,-0.486187815,-1.442390665,-0.404380519,-1.4018526,-0.766110826,0.587628578,-2.413157448,-0.493696286,-0.621730833
YGL130W_ko,-0.802458139,-0.451407318,0.589822735,0.069550669,0.576587048,-0.362648331,-1.051141269,-0.712461515,-0.462010206,-0.861195078,1.174681632,-1.861000731,-0.70474258,-0.554391596
YGL137W_ko,-0.59684449,1.405837928,0.769483205,0.866420774,0.873627985,0.413690445,2.304368963,-1.353744234,-0.350288836,0.100788604,-0.306410667,0.598122288,0.2173036,-0.205498712
YGL142C_ko,-0.877884584,-0.528976375,0.926377623,1.307825268,0.8413552,0.135400395,-1.144821242,-0.292616835,0.103198417,-0.238064181,-2.575860119,-1.688438116,-0.267248892,0.546111594
YGL145W_ko,-0.392191712,-0.681069921,0.349473669,0.210416076,0.952630437,-0.173814923,-1.025518256,-0.364127695,0.11579773,-0.47211198,0.646337805,-1.552194315,-0.658027132,-0.364366947
YGL150C_ko,-0.498398221,1.968733331,1.180214883,0.898985782,-0.009371412,0.572552551,-0.135541696,-1.587665631,4.587244106,-2.649543727,1.254346991,0.977540339,-3.948799643,-1.372995915
YGL155W_ko,-0.678776753,-0.507400491,0.39468215,0.232744616,0.630234436,-0.202099147,-1.008000745,-0.269946577,-0.458232688,-0.428339532,0.29962464,-1.435656286,-0.728461126,-1.287662092
YGL169W_ko,-0.458271077,-0.759052959,-0.484571269,0.550741088,0.300345374,0.002869765,-0.074665936,0.772969181,0.832143551,0.286769286,-2.191714785,-1.240821082,-0.629228347,0.336426687
YGL171W_ko,-0.806600615,-0.021128436,0.410759173,0.832057592,0.388117179,-0.266833936,-0.997979558,-0.184019235,0.24277701,-0.312631844,1.001602959,-1.500796693,0.04702617,0.317993738
YGL172W_ko,-0.790040159,-0.266653438,-0.586275676,0.278212396,0.505968323,0.564618137,0.173477951,0.321345406,-1.34475295,-0.039324666,-2.932301353,-0.676331402,-0.621908596,0.01084252
YGL201C_ko,-1.449976761,-0.205400236,-0.014430573,-0.250160532,-0.654919106,0.561560854,-0.269709854,-0.296898774,-0.488743603,0.136148988,-0.950436233,-0.042199654,-1.325877921,-1.202025822
YGL207W_ko,-1.211046047,0.045738734,-1.630874669,0.448972143,-0.797407546,1.095008338,-1.615566126,-0.752589798,-0.4694024,1.17800278,-1.177628786,-0.4685843,-1.187158912,0.30262264
YGL225W_ko,-0.86128987,1.668308437,0.011589379,0.611022508,0.637606825,0.958010395,0.574930092,0,-0.498691563,-0.831252696,-0.496568297,0.156834538,-0.895644118,0.268063059
YGL233W_ko,-1.096751446,1.113354511,0.125412086,0.244308837,0.686875992,0.97400348,-0.12770584,0.428061678,-0.67925787,0.077242228,-1.938070201,-0.157054531,-0.965168034,-0.142100233
YGL238W_ko,-1.200312594,1.089583114,-0.970376222,0.870852382,-0.428047774,1.54319926,-1.470217061,-0.004077934,-0.542066744,-0.101679349,-1.480425826,0.074732114,-1.493166392,1.040478727
YGL239C_ko,-1.364206921,-0.467122322,-0.893697827,0.018094938,0.004608165,0.912699214,-2.247120127,-1.169167309,-0.185232975,0.502220763,0.049712821,-1.098965412,-0.935999578,-0.189189919
YGL245W_ko,0.633501988,0.522392851,-1.041693723,-1.871505415,0.425619372,1.212243984,1.348866542,1.30030334,-0.222583462,0.816589554,-1.457776865,1.977270467,-0.049081302,-3.899110461
YGL247W_ko,-0.794823693,1.358935533,0.249256957,0.714669686,-0.233759357,1.543841206,1.50314645,0.963068499,-0.08454787,0.614294457,-0.082953759,2.065818244,0.002082863,-0.218871874
YGR002C_ko,-0.657322561,0.510395057,-0.421802441,-0.414589762,0.449405213,0.425291733,0.56348209,0.630688463,-0.490261435,-0.125140095,0.437014161,0.119077444,-1.013250435,0.28400841
YGR005C_ko,-0.796570629,0.522049415,0.398612043,-3.882628317,0.367669036,0.49101198,0.408245751,0.695424731,-0.593316808,0.573146812,0.867035341,0.174403099,-0.516412137,-0.304495734
YGR009C_ko,-0.682893957,0.460436313,0.231707486,0.251522381,-0.420188373,0.327851338,0.718368077,1.099030507,-0.578687494,0.396864112,0.3213595,0.374074698,-0.353616512,0.209978052
YGR013W_ko,-0.956121788,0.323021785,0.677616961,0.462488576,0.650663434,0.580756644,0.358014904,0.325664268,-0.316407021,0.033182922,1.373457955,0.332130143,-0.849224057,0.607894258
YGR024C_ko,-0.491964746,0.120834778,0.755823394,-3.001973897,-1.86554242,-0.988125519,-0.391912568,1.039226201,0.53302223,-0.157204469,1.114113157,0.14261752,0.239264888,1.011154319
YGR029W_ko,-0.15405227,-0.315651675,-1.868674057,-0.811030647,-0.682005821,0.227523297,1.057137684,3.219353121,1.020516019,-0.135506027,-1.885182499,0.942305444,-0.483660241,-0.543161488
YGR030C_ko,0.050909306,-1.095220567,-1.633144805,-1.949632165,0.036281487,0.314546187,0.509581213,-0.329568646,-0.814844473,1.041660818,0.151253059,0.0838797,-0.73482763,-1.391852299
