Line,Ca44,Cd111,Co59,Cu65,Fe57,K39,Mg25,Mn55,Mo95,Na23,Ni60,P31,S34,Zn66
YBR079C_ko,0.027138837,-0.036702646,-0.032826257,0.013726449,0.211491773,-0.049587283,-0.002052961,0.033079644,0.006760425,0.029295015,0.042747467,0.011431725,-0.003750373,0.00347517
YBR080C_ko,-0.12766583,0.069133602,0.06141026,-0.005465336,-0.043512448,0.109324818,0.035399378,-0.029047881,-0.058777115,-0.039918308,0.066643594,0.028020052,0.037119297,-0.012517563
YBR081C_ko,-0.056044759,-0.007768202,0.01014529,-0.004495987,-0.051078133,-0.029719712,-0.010604679,-0.036858888,-0.026869315,-0.053180346,-0.01901758,-0.003217343,0.018582192,-0.030027646
YBR082C_ko,-0.08536102,0.080041964,0.051144036,0.036224815,-0.032987584,0.067024173,-0.000466516,-0.04543469,0.116734431,0.008697023,-0.02768907,0.000990407,0.014267893,-0.008621953
YBR085W_ko,-0.05796018,0.0847624,0.099042392,0.027969174,0.01003594,0.003262809,-0.015019115,-0.117263031,0.145929821,-0.175393749,0.049929264,-0.005349671,-0.152786632,-0.004716319
YBR087W_ko,-0.126328215,0.022469019,0.024551788,-0.017693565,-0.046806832,0.038398522,-0.007794795,-0.048473472,-0.069605468,0.000699478,0.007375433,-0.020473613,0.012453467,-0.018943681
YBR088C_ko,-0.062030113,0.009363708,-0.005762603,-0.000995921,-0.042242194,0.076650787,0.000404922,-0.015168065,-0.027383295,0.026802741,-0.044632851,-0.007632603,0.027269841,0.024232024
YBR089W_ko,-0.108266304,-0.014436594,-0.013268676,0.005850098,-0.070971024,0.002935739,-0.027265473,-0.045311939,-0.048903541,0.00383409,-0.045835357,-0.038122259,0.005837488,-0.030395872
YBR091C_ko,0.015034075,-0.079534694,0.05953565,0.003241856,-0.112674215,-0.122270116,-0.051184862,-0.116964093,0.022155991,-0.237315752,0.089897593,-0.022628031,0.068719478,-0.028420536
YBR095C_ko,-0.272581397,0.241599636,0.100516647,0.023281461,-0.032872427,0.083044321,-0.017402399,-0.109726471,-0.344191098,-0.183680865,0.336708353,-0.058380418,-0.003143809,-0.032271367
YBR096W_ko,-0.105920032,0.033618151,0.049692205,0.045078726,-0.06270194,0.006989244,-0.013636464,-0.031456912,-0.126521964,0.007961631,0.011066015,-0.039744568,0.002771114,-0.035897414
YBR097W_ko,-0.159275747,0.012886481,0.027268648,-0.013487937,0.185108906,-0.290887615,-0.086201063,-0.243153257,-0.235173153,-0.309377969,-0.019052492,-0.10086757,0.026590106,-0.064329775
YBR102C_ko,-0.048217914,-0.05286511,0.023459914,-0.023530255,-0.119041266,-0.046230298,-0.026084302,-0.043129237,-0.004958323,0.0357078,-0.002782666,-0.021022896,-0.033959476,-0.027468805
YBR109C_ko,-0.025203537,-0.002797942,0.007162317,-0.020425597,0.274465635,0.015833857,-0.022663232,-0.044586503,-0.154656158,-0.090558398,-0.009462195,-0.044599521,-0.00746323,-0.022693083
YBR110W_ko,-0.051942139,-0.037800673,-0.017467646,0.00960091,0.000138693,0.055759258,0.006093423,-0.025030916,-0.102601049,0.028578686,-0.054793133,-0.0257369,-0.011294601,-0.005202018
YBR117C_ko,-0.106844226,-0.05919503,-0.030806068,-0.015220797,-0.038900038,0.000723269,-0.031125837,-0.02982014,0.118597755,0.008954755,-0.055959629,-0.063590936,-0.109213143,-0.020087636
YBR118W_ko,-0.189741782,0.007859643,0.063225329,-0.000902998,-0.03322908,-0.241894789,-0.070071886,-0.234643181,.,-0.30022962,0.041891219,-0.095014234,-0.024387034,-0.036410004
YBR121C_ko,-0.076612256,0.004881037,-0.011609715,-0.016100153,0.034297891,0.057538435,-0.001726689,-0.011116395,-0.007676276,0.032556728,-0.071144588,-0.012708135,0.015369995,-0.022192349
YBR123C_ko,-0.020438962,0.029094727,0.043436553,0.009883657,-0.02055168,-0.039892905,-0.022189614,-0.058497413,0.110294597,-0.128676468,0.002544201,-0.001441851,-0.194411037,-0.019000187
YBR124W_ko,0.083226675,-0.023933201,-0.020662327,-0.02297277,0.027802011,-0.012652045,-0.004831473,-0.00512917,-0.137459418,-0.005731091,-0.042405407,-0.031397748,0.013333145,-0.008472232
YBR135W_ko,-0.03250588,-0.040338324,-0.033714546,-0.011029075,0.085639394,0.005992611,-0.013937765,-0.003307459,-0.104882942,0.015115391,-0.021042352,-0.021253249,-0.019696004,-0.03056002
YBR136W_ko,-0.039635143,-0.041716661,-0.012098173,-0.006054179,-0.013368072,-0.030853477,-0.009298635,-0.009798507,-0.194037143,-0.03972375,-0.025953776,-0.036012686,-0.003599188,-0.041104276
YBR140C_ko,0.053664005,0.007985212,0.043589403,0.002888764,0.063689612,0.020398233,0.014008174,-0.025583977,-0.169898298,-0.091263457,0.042749058,-0.009506143,-0.005435694,-0.014686592
YBR142W_ko,-0.013849535,0.004554983,0.01350097,0.02264452,0.047981593,0.031149514,0.013217673,0.028193794,0.025107064,0.031505658,-0.030154659,0.013670037,0.012350312,0.001964248
YBR143C_ko,-0.042513679,0.00191899,0.024720204,0.019254807,-0.013789129,0.032522928,0.012658062,-0.009498322,-0.106342908,-0.011903608,-0.019658184,-0.015843867,-0.002510253,-0.005660799
YBR152W_ko,0.022429587,0.071552206,0.081922836,0.018042162,-0.015138198,-0.016189577,0.00899202,-0.076484695,-0.076074317,-0.164490186,0.08749535,0.009221613,-0.189540039,0.018966894
YBR153W_ko,-0.056341971,-0.021596452,0.007476153,0.012160024,-0.021903781,0.016184431,-0.008706993,-0.009567955,-0.060848467,-0.025893534,-0.012538737,-0.027213852,-0.048235733,-0.01963117
YBR154C_ko,-0.038632615,-0.019970634,0.013986357,0.02536636,0.102572238,0.034573456,-0.006325406,0.003284142,-0.046261622,-0.008690604,-0.024910291,-0.0232882,-0.037713193,-0.006744652
YBR155W_ko,-0.099553818,-0.027054666,-0.00333364,-0.004724042,-0.044403008,0.008439301,-0.016755263,-0.025193734,-0.074898448,0.021074111,-0.051401967,-0.053089735,-0.052881693,-0.021615011
YBR160W_ko,-0.07647776,-0.008417822,-0.012154923,0.00607794,0.066359921,0.027502204,-0.010798827,-0.002204948,0.051551452,0.023580699,-0.045220596,-0.044024233,0.004333065,-0.018457704
YBR165W_ko,-0.024360043,-0.040692146,-0.025916204,0.014953253,0.048431072,-0.026923621,0.000447023,0.00703991,-0.012236464,-0.014570366,-0.063981734,-0.016789406,0.008742019,-0.026492665
YBR167C_ko,-0.065778295,-0.041814039,-0.041865035,0.004755621,0.026257933,0.037062283,-0.001008451,-0.005199921,-0.025773067,0.059186224,-0.072785478,-0.030018779,0.008309986,-0.010916973
YBR189W_ko,0.066569826,-0.015065331,-0.009896963,0.048878336,-0.01453786,-0.038057485,0.017636791,0.00230522,0.340414915,0.041010723,0.007921789,0.025389681,-0.003575448,0.015887882
YBR190W_ko,0.212246427,0.037045245,0.053540707,-0.038776881,-0.10235141,-0.032741194,0.010384309,0.02661904,0.030854325,-0.068816909,-0.031830651,0.023667082,0.058530549,0.008206464
YBR191W_ko,0.109029377,0.02109904,0.047569137,0.027325225,-0.011163382,-0.049506014,0.027276749,0.001533061,0.284494038,-0.045422972,-0.014826281,0.021621502,0.05217418,0.024798009
YBR192W_ko,-0.027194687,0.052660443,0.043387263,-0.054056879,-0.083916914,-0.041518481,-0.002212973,-0.032266797,-0.208091016,-0.056939126,0.06369518,0.021028794,0.084936997,-0.013075128
YBR193C_ko,-0.06354345,0.090256654,0.071851817,-0.051215123,-0.087838794,-0.051666326,0.00417928,-0.062315425,0.094523306,-0.076782481,-0.001108927,0.02278641,-0.141030581,0.018996729
YBR196C_ko,0.158507155,0.099511608,0.085031457,-0.002621894,-0.074078211,-0.069928541,0.008245715,0.007279226,0.090018462,-0.045235504,0.154953046,0.039336032,0.077749145,0.029548436
YBR198C_ko,0.19195205,0.09693171,0.085732291,-0.026918951,0.017255158,-0.110192504,0.008862231,-0.049070359,-0.215345385,-0.074577887,0.415013118,0.033256868,0.046811407,0.029333516
YBR202W_ko,0.095535607,0.026861466,-0.034649538,0.01516181,0.003224793,0.010215929,0.056575542,0.018829748,0.06211801,0.071699629,-0.058171215,0.029636163,0.115429713,0.063943085
YBR211C_ko,-0.036897533,0.00869119,0.016297992,-0.041978371,-0.066971557,-0.050954179,-0.012641367,0.026538159,0.019676968,0.006683303,0.001677636,-0.01749195,0.050307352,-0.009373835
YBR234C_ko,-0.002779184,0.001185182,0.037566783,-0.04813765,-0.082286981,-0.04240642,-0.011481412,0.02474386,0.016654924,-0.02738155,-0.017512694,-0.024249352,0.056282067,0.06336512
YBR236C_ko,0.019209692,0.004305124,0.052663227,-0.037793299,-0.083657293,-0.061210053,-0.01048059,0.011352915,0.143520434,0.001138975,0.037653161,0.01656134,0.047876749,0.019960979
YBR237W_ko,0.014127701,0.011281358,0.061565514,-0.027904799,-0.097915653,-0.037307426,-0.002394003,0.024230553,0.025604334,0.024547677,0.024692802,0.044902096,0.038992623,0.026893858
YBR243C_ko,0.092292332,-0.038649081,-0.023207142,-0.054803187,0.070780474,-0.089447607,-0.038795713,0.046699313,0.0250667,0.00059927,-0.050957366,0.009936605,0.03266679,0.005670134
YBR247C_ko,0.030536966,-0.001977963,0.007008879,-0.036454287,-0.070587196,-0.003592249,0.004094719,0.021039879,0.076496779,0.043456924,-0.06307699,0.017217417,0.047650635,0.007009016
YBR252W_ko,-0.024070499,0.018517008,0.036990313,-0.043780156,-0.055101967,-0.030063641,-0.021598701,0.003505489,0.036424964,-0.002856502,0.018003385,-0.016561995,0.041569656,0.00292517
YBR253W_ko,0.004101743,0.004274205,0.033180464,-0.046409686,-0.070882063,-0.032806283,-0.015110766,0.018054206,0.059607138,0.02823157,0.082303431,0.005478976,0.041328161,0.01865969
YBR254C_ko,0.013451587,0.015785617,0.030165014,-0.01223436,-0.09461824,-0.067043036,-0.001987127,0.037720442,0.09376674,-0.00638845,0.005878006,0.00531023,0.032301015,0.000974561
YBR256C_ko,-0.051709503,0.026357468,0.030399518,-0.026244383,-0.04882263,-0.066389068,-0.023872071,0.013647792,0.041760976,0.028836071,0.029117528,-0.008970816,0.069382429,0.009931175
YBR257W_ko,0.192593254,0.020121044,0.033772124,-0.017344141,0.029624676,-0.136124036,0.024085163,-0.02828084,-0.182309849,-0.040535092,0.095826849,-0.001918751,0.127089162,-0.040444878
YBR265W_ko,0.039413318,0.024233995,0.035723025,-0.031945503,-0.126073452,-0.017303689,-0.01740838,0.036142183,-0.005030379,-0.007499931,-0.03733493,0.004683688,0.047395357,0.001154018
YCL003W_ko,-0.039549685,0.025610639,-0.026549602,0.016475636,-0.015083302,0.129470663,0.002785562,0.013146408,0.011349416,0.035032399,-0.010196865,-0.00826892,0.00806689,0.029681816
YCL004W_ko,-0.048935142,-0.009195113,-0.058541907,-0.008392557,0.014999277,0.079982175,-0.032196889,0.008033,-0.01707933,-0.012466902,0.030492169,-0.020369128,-0.017475835,0.002321732
YCL017C_ko,-0.100314885,-0.001347065,-0.072234474,-0.007375708,0.003581079,0.108958193,0.005051417,0.009199469,0.119651757,0.035417174,-0.091331148,-0.00438173,-0.005935081,-0.018813752
YCL031C_ko,-0.113470207,-0.010629627,-0.060226859,0.011206307,0.019902119,0.113668589,-0.028388251,-0.013482339,0.059375151,0.038337423,-0.108543274,-0.006054353,0.00451913,0.008415515
YCL041C_ko,-0.07120833,0.058453176,0.057925903,0.00216081,-0.012181148,0.092933493,0.007856514,-0.032983374,-0.086264316,0.020486937,0.033789895,-0.024187902,0.064053378,-0.006090287
YCL043C_ko,-0.033477258,-0.022541101,-0.063849685,-0.014759936,-0.000643765,0.133468095,-0.002744372,0.00486493,-0.064624174,0.074006751,-0.116800704,0.011373486,-0.056840262,-0.015081878
YCL052C_ko,-0.092326306,0.002215038,-0.033299363,0.008355348,-0.032528437,0.160218206,0.003341906,0.026255714,0.035290927,0.059196971,-0.085700911,0.025785131,-0.031206121,0.001434954
YCL053C_ko,0.011380528,0.003682065,0.004579107,0.022617357,-0.063932779,0.002719692,0.014253677,6.45E-06,0.185033732,0.007441068,-0.049787246,-0.003636271,0.051441114,-0.000775005
YCL054W_ko,-0.08006934,0.022597286,-0.012347771,0.002850857,-0.000080839,0.154420772,0.006451625,-0.002754242,0.111801102,0.005156807,-0.040284102,0.025324308,-0.014051706,0.03244204
YCL059C_ko,0.013244297,0.018094183,-0.047050914,-0.00764003,-0.184180844,0.243717406,0.018924031,0.014933123,0.135773618,-0.042188063,-0.02456175,0.091893162,-0.060101991,0.047918566
YCR012W_ko,-0.042271336,-0.003177893,-0.017116421,0.002035073,0.015852807,0.097749313,-0.026466142,-0.008139562,0.114562647,-0.024013506,0.017291397,-0.007290968,-0.028384478,0.021349209
YCR013C_ko,0.050289592,0.030327053,0.013000211,0.005922513,-0.01353873,0.108688569,0.015943541,0.001943747,0.007217731,0.035307427,0.008353602,0.040320302,0.001884001,0.013491691
YCR035C_ko,-0.197601301,0.021956666,-0.019655747,-0.0105543,-0.029172688,0.155165639,-0.015820204,-0.127166898,-0.15109016,-0.105584854,-0.061044822,0.004703878,-0.006153429,0.035776003
YCR052W_ko,-0.113560066,-0.005396071,-0.051304336,-0.05066984,-0.061417013,-0.038868993,-0.072932316,-0.173247798,.,-0.35064246,-0.105465944,-0.008425514,0.006886752,-0.047057264
YCR054C_ko,-0.101217585,0.039979154,0.02423404,-0.025583302,-0.035082961,0.085008597,-0.015046161,-0.054279388,-0.068651451,-0.04306437,-0.024541146,-0.035680971,0.056537526,0.056252406
YCR057C_ko,-0.059559637,0.027199119,-0.035110249,-0.00802765,-0.041117504,0.058604987,-0.014767529,3.39E-05,0.057380998,0.019763528,-0.068575755,-0.016435405,0.043811972,-0.008177754
YCR072C_ko,-0.04325635,0.045175999,0.04235726,-0.036422518,0.145948196,0.022285581,-0.022090993,-0.062516958,-0.188810154,-0.067124881,-0.005224754,-0.022519296,0.064962027,-0.000331981
YCR093W_ko,0.110523387,0.004475132,-0.028441235,-0.020416248,-0.042313991,-0.039860683,0.100157467,0.077807015,-0.157703858,0.031375409,-0.009888773,0.052991404,0.046333527,0.00804397
YDL003W_ko,-0.054046163,0.115130944,0.102863391,0.002116669,-0.034583324,0.031137755,0.000778843,-0.063280904,0.435618172,-0.176526693,0.018140369,0.009708387,-0.197341261,-0.003781547
YDL004W_ko,-0.139099808,0.033999229,0.036913276,0.000684587,-0.072693791,0.057171818,-0.053536948,-0.060700449,-0.047678342,-0.012846389,-0.037524493,-0.057341185,-0.000390199,0.005709023
YDL007W_ko,-0.041204044,0.025106613,0.013197112,-0.008485833,-0.109965614,0.074155318,-0.004055201,0.025212242,0.050451061,0.057136355,-0.061899259,-0.00369064,0.042128912,0.005024703
YDL008W_ko,-0.101990233,0.040859967,0.02955161,-0.027200658,-0.055768464,0.027842859,-0.002177307,-0.032315761,0.029252262,-0.000283921,-0.023996112,-0.004988325,0.03537416,-0.013147278
YDL014W_ko,-0.13797326,0.028088156,0.003615533,-0.008807212,-0.088434054,0.080780199,0.021215517,-0.025322379,-0.130165186,0.006362797,-0.056226335,-0.014512954,0.030316378,0.002508508
YDL015C_ko,-0.190231064,0.101739493,0.080555371,-0.020742119,-0.059328644,0.140620693,0.032616737,-0.097026248,-0.244878058,-0.104088369,0.058889378,-0.018672082,0.07226533,-0.005496639
YDL016C_ko,-0.129897429,0.028829467,0.039670531,-0.012517502,-0.092749355,0.047654264,0.024583578,-0.001236683,-0.009528302,0.019024135,-0.011828663,-0.004054819,0.027345479,-0.030141613
YDL017W_ko,-0.036557639,0.04085833,0.040067253,0.004563613,-0.053440074,0.086665575,0.009204905,-0.0244322,-0.078148358,0.006475564,0.002581405,-0.007278676,0.023141409,0.110377632
YDL028C_ko,-0.125454236,0.004739247,0.001526673,-0.010643172,-0.044505624,0.045175708,-0.03325376,-0.074998492,-0.034733254,-0.020859939,-0.027518865,-0.056786605,0.024414701,-0.030657042
YDL029W_ko,-0.123263636,0.04288028,-0.005360077,-0.018932859,0.009183516,0.083123076,-0.027823644,-0.086050912,-0.102843898,-0.042601314,-0.009180871,-0.062062407,0.070846369,-0.027667059
YDL030W_ko,-0.094083921,0.022592339,0.018145229,-0.002349613,-0.038458953,0.067049385,-0.032091045,-0.087985993,-0.049183308,-0.043199632,-0.028169967,-0.047680629,0.056985585,-0.017355884
YDL043C_ko,-0.146296043,-0.000561657,0.010031185,0.000307043,-0.060019882,0.219411443,0.029172343,-0.120513007,0.057433,-0.159910931,0.057134741,-0.051600426,0.003532937,-0.020061369
YDL045C_ko,-0.043802127,0.023676146,0.0054485,0.001079427,0.008545292,0.006887289,-0.034821966,-0.061980314,-0.098105472,-0.025153998,-0.021962461,-0.033434767,0.045379217,-0.020579528
YDL055C_ko,-0.057809696,0.028381374,0.040901482,-0.000957845,-0.072775935,0.026040546,-0.010033275,-0.10043101,-0.113572839,-0.058587583,-0.001308606,-0.023760395,0.094440438,-0.019451214
YDL060W_ko,-0.030123643,-0.014089254,-0.045088378,0.014174535,-0.092244247,0.004903512,-0.041499158,-0.060234838,-0.040461199,-0.015663993,-0.068509319,-0.043592641,0.03136053,-0.025835942
YDL064W_ko,-0.064639036,0.017564306,0.018491562,0.000477642,-0.081597894,0.020107889,-0.021463646,-0.086721899,-0.188130721,-0.055964944,0.0241698,-0.025144885,0.042952634,-0.024893661
YDL084W_ko,-0.100374646,0.016383906,0.018623914,0.013749564,-0.087164236,-0.03241135,-0.004778367,-0.096817288,-0.209883885,-0.033497673,0.050519545,-0.03837992,0.036245037,-0.031214922
YDL087C_ko,-0.080823739,0.015162756,0.016314077,0.026273388,0.176729095,0.037124621,-0.014200264,-0.070632174,-0.080652399,-0.016108222,0.032900312,-0.035555365,0.0191287,-0.024863965
YDL092W_ko,-0.169033519,0.011743252,0.016315117,-0.003068256,-0.055031982,0.071775737,-0.008853634,-0.065280964,-0.111875646,-0.036370312,-0.009351993,-0.021158293,0.009957849,-0.036178877
YDL097C_ko,-0.095951411,0.010556564,0.008002363,-0.008697615,0.065683188,0.08663425,-0.008485321,-0.06085053,0.021915227,-0.072025215,0.119037226,0.006466981,-0.018072053,-0.01546708
YDL098C_ko,-0.159323076,0.019365974,0.028908724,0.024743691,-0.0889349,0.082166188,0.001809607,-0.067821561,0.065016938,-0.034256711,-0.001592528,0.008150809,-0.024126398,-0.023740939
YDL102W_ko,-0.108258491,0.006423019,0.015373455,0.017584467,-0.021174602,0.102735529,0.015365468,-0.014622806,0.121423532,0.010735708,0.013137257,0.018715325,0.002378445,-0.013163284
YDL103C_ko,-0.121756976,0.035401649,0.02486646,0.027326949,0.036623164,0.081708192,0.015063888,-0.020414331,0.017871576,0.009959882,0.062800136,0.013048052,0.005008549,-0.001596788
YDL105W_ko,-0.068864585,-0.043423547,-0.038011998,0.015757309,-0.019623483,-0.045460148,-0.014073718,0.01615484,-0.052901568,0.077500415,-0.067871249,-0.038102604,-0.014241699,0.038937004
